!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YBL031W	493.40623	35.46381736914713	172692.18	29.8327651978155					
YBL032W	3008.0101	216.20221704729994	1052803.5	181.87296966740678		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	4323.9483	310.7859275000119	1491762.2	257.703570848296	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	1116.1702	80.22528642511146	390659.57	67.48687302511074		Stu1		Cytoskeleton proteins	
YBL035C	803.57426	57.75729827973099	566519.85	97.86693100377596	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1472.3289	105.82436954011969	515315.11	89.0212555051217					
YBL037W	1240.2513	89.14367699622947	1271257.6	219.61115718579995	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3349.4526	240.74356599229608	1172308.4	202.51757338767032					
YBL039C	1494.7123	107.43318751086271	865438.42	149.50544475742	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1100.238	79.08015165231234	385083.3	66.52356621185712					
YBL040C	3183.0589	228.78393632127091	1114070.6	192.45692899116472					
YBL041W	3879.0711	278.8101582185873	934856.14	161.49743270573188	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	3127.4311	224.78566062084565	1094600.9	189.09351677080875					
YBL043W	2265.7056	162.84871313978732	792996.96	136.9911023780086					
YBL044W	110.89483	7.970620878262154	38813.19	6.705021523546698					
YBL045C	14107.395	1013.9760088445162	6447079.5	1113.7401180247407	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	774.88321	55.69511483845367	271209.12	46.851675602602086					
YBL047C	4285.2327	308.0032245581845	1499831.4	259.0975340777498					
YBL049W	961.2385	69.08949368594907	336433.48	58.11925597050172					
YBL050W	4227.8917	303.8818117585037	1479762.1	255.63054029387075					
YBL051C	1341.5913	96.4275397317879	469556.96	81.11648445621594					
YBL052C	789.93882	56.777244270465715	657229.1	113.53705432099822	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	452.06	32.49203659203219	158221.0	27.33285283886952					
YBL055C	615.60123	44.24664356780079	215460.43	37.22102771306936					
YBL056W	2263.206	162.669053150703	1059180.4	182.9745861991452	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	2039.9245	146.62058465465418	424304.3	73.29903736419024	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	2167.7334	155.80691269869124	916951.23	158.4043396894875	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	2615.2415	187.97177922178727	915334.53	158.12505297543183		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1287.383	92.53129129752728	450584.05	77.83889325811255					
YBL060W	409.51672	29.43421725277397	143330.85	24.76056294878734					
YBL061C	654.45038	47.038945482080635	229057.63	39.56995905986073					
YBL063W	711.60984	51.14731000426973	790598.53	136.57677094138307	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	6706.6259	482.0420611243437	1750429.4	302.38861589188963	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1453.3916	104.46324171515333	508687.06	87.87625253295828					
YBL067C	1443.8701	103.77887918272172	1078571.0	186.32433380696835	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	3663.0144	263.28097580396593	1194142.7	206.28947287471522	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	618.51789	44.45627995112716	216481.26	37.39737722522959					
YBL071C-B	102.05853	7.33550743549311	35720.486	6.170753485130918					
YBL071W-A	652.86491	46.9249890398925	228502.72	39.47409774329203		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	13187.191	947.8358901874034	2637438.2	455.62036766429816	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	178.11174	12.801869604810255	63229.668	10.922995117554416	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	571.77633	41.09670715572684	371082.84	64.10497125381437	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	8873.8163	637.8099454288628	9512731.1	1643.3348244040765	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	2055.8019	147.76178065028824	240528.82	41.55161982648913	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	2772.4608	199.2719943449428	4164236.1	719.3763944584343	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	583.03044	41.9056018907858	315419.47	54.48906248869758	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	531.30365	38.18771321789201	185956.28	32.12415315099523					
YBL082C	1429.4876	102.74512986562907	663282.25	114.58274268197182	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1528.9361	109.8930401010463	1158933.6	200.20706188698892	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1208.7833	86.88189889713185	423074.16	73.08652931790557					
YBL086C	671.30596	48.25044865011127	234957.09	40.5890973032595					
YBL087C	8375.5077	601.993767785797	1582971.0	273.45999198082507	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1077.9692	77.47957061337802	377289.22	65.17713026685375		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1498.2002	107.68388205236019	524370.07	90.58550986542689					
YBL090W	1005.7267	72.28710511432948	352004.35	60.809140993875154		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2398.6568	172.40464654542947	1009834.5	174.45002736750106	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	955.15075	68.65193363692207	334302.76	57.75117173262662					
YBL092W	16904.718	1215.0349861389755	2197613.3	379.6401294748637	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	1146.0198	82.37074122194711	401106.93	69.29166602625908		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	2409.7275	173.2003585958197	843404.62	145.69908142460653					
YBL097W	120.60539	8.66857219191327	90936.464	15.709374787159454	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1792.1045	128.8083993070512	824368.07	142.4104963460785	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	19287.312	1386.2851109718656	10511585.0	1815.8879409703407	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	101.98783	7.330425837946199	35695.74	6.166478586246758					
YBL101C	3996.4112	287.24403607310376	1398743.9	241.63455658835696					
YBL102W	3841.2628	276.09266791402035	1344442.0	232.25384327235585					
YBL103C	1047.5263	75.29147208493583	366634.21	63.33646549841794					
YBL104C	1931.2954	138.81281424329393	675953.39	116.77169613897635					
YBL105C	1738.3805	124.94696017536437	2000876.0	345.65354318848887	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	451.13969	32.425888854572534	157898.89	27.27720797991952					
YBL107C	1273.9343	91.56465931833145	445877.0	77.02574516174607					
YBR001C	1312.0611	94.30504196828299	1023407.7	176.79481268773378	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1108.6856	79.68732708989772	317084.08	54.776625708270906	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	2715.1864	195.15536845327645	1284283.2	221.8613440000533	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	855.94868	61.521735679913405	370625.78	64.02601363302742	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	764.85958	54.97466146335967	267700.85	46.245618077817					
YBR006W	2180.8282	156.7481079399542	1083871.6	187.24001832266293	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	989.81451	71.14340857019955	346435.08	59.84704343836779					
YBR008C	630.94744	45.34966001886704	345759.2	59.730284420432525	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	11546.75	829.9283801244253	1570358.0	271.28108227315886	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	12057.904	866.6678272601233	3460618.4	597.8256581533684	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	322.91051	23.209352977197224	113018.68	19.524102037550552					
YBR014C	2090.7326	150.27244202839134	731756.41	126.41172959613117					
YBR015C	2850.4821	204.8798139586178	1701737.8	293.9770881093001	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	4778.9865	343.49202369337667	1672645.3	288.9513265402618					
YBR017C	1285.7351	92.41284766814177	450007.29	77.73925732986443					
YBR018C	21848.875	1570.398721397021	7996688.2	1381.436735761526	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	21368.71	1535.886623997974	14936728.0	2580.3362911258423	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	23167.717	1665.1911439141845	12232555.0	2113.187412912177	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	968.86975	69.63799356260913	339104.41	58.58066208367836					
YBR022W	819.62594	58.91102073675791	286869.08	49.556951022063366		POA1	K15529	Other enzymes	Poa1p
YBR023C	1817.2868	130.6183896027454	2117139.1	365.7381223713455	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	1043.1918	74.97992774876771	365117.13	63.07438824960272		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	7272.3115	522.7009940420663	2545309.0	439.7049464132457					
YBR026C	1642.7062	118.07032243586725	624228.36	107.8361399670642	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1173.0673	84.31479369224529	410573.55	70.92703510711118		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	5023.5534	361.0703908658756	2295763.9	396.595754239255	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	628.63425	45.18339834093862	220021.99	38.009042250935224					
YBR033W	2834.9031	203.76006561090452	992216.08	171.40642581578922					
YBR034C	1384.3578	99.50140311919918	481756.51	83.22397021885448	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	4923.9346	353.91024023353845	1122657.1	193.9402563680676	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	4261.675	306.3100031928257	1491586.2	257.67316665353275					
YBR037C	2003.8575	144.02825115077235	701350.12	121.15900935074029		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	1983.5284	142.5670870108726	1910137.8	329.97841872673024	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	15154.345	1089.2260590812725	4713001.3	814.1761900272451	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	116.5064	8.373955253740519	40777.24	7.044313334483184					
YBR041W	1591.1712	114.36621876429628	556909.92	96.20680496183564					
YBR042C	906.54745	65.15854735613297	317291.61	54.812476745425585					
YBR043C	2186.6893	157.16937740787785	765341.26	132.21354959894688					
YBR044C	1964.7102	141.21451955744567	687648.57	118.79205142597422					
YBR045C	578.31297	41.56653139602445	369541.99	63.83878771119505	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	6857.5868	492.89245064512886	2290434.0	395.6750081161368	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	4128.72	296.7537966602999	1445052.0	249.63433210834265					
YBR048W	4379.8512	314.80397614930786	683256.79	118.03336657098853	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2296.4838	165.06091152194207	1860151.9	321.3432991868559	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	1183.5278	85.06664731515143	414234.73	71.55950800360793					
YBR052C	5798.9222	416.8004077262926	2029622.8	350.6195846999722					
YBR053C	3225.7557	231.85278998663102	1129014.5	195.03850425322716					
YBR054W	656.91787	47.21629754899758	229921.25	39.71915037055087					
YBR055C	876.45663	62.99575475222143	787934.51	136.1165585383531	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	1973.6329	141.8558430430443	690771.52	119.33154449436051					
YBR057C	1158.536	83.27034930139054	405487.6	70.04843161645034					
YBR058C	1188.8346	85.44807619580133	928479.82	160.39591636963527	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1278.6238	91.9017194554777	447518.33	77.30928673555752					
YBR059C	2209.4527	158.80550806699182	773308.44	133.58988876050435		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1409.947	101.34063955409904	874167.14	151.01334079670494	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	1042.9569	74.9630441948247	323316.64	55.853307345281316	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	1403.1853	100.85463901473625	491114.86	84.84063553739395					
YBR063C	1200.8298	86.31023714197828	420290.43	72.60563687990337					
YBR065C	341.37556	24.536537599313103	124260.7	21.46617343307724	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	2272.2009	163.31556604709215	795270.31	137.38382610621943					
YBR067C	14892.361	1070.3958292123903	10439545.0	1803.4429512501888	701.0	Tip1		Cell wall	Tip1p
YBR068C	3014.7958	216.68994259855984	1055178.5	182.28325354560445		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	262.33941	18.855775138813733	91818.793	15.86179809830315		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	895.2775	64.34851411322192	212180.77	36.65446281876629	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	883.2104	63.481185318903215	309123.64	53.40145088917198					
YBR072C-A	105.84833	7.607901189146349	37046.916	6.399895735471023					
YBR072W	479.2207	34.444225368445075	102553.23	17.716183968883644	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	572.73144	41.165356160437305	548676.72	94.7845105508979	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1123.4306	80.74713127418634	393200.71	67.92585777216053					
YBR076W	109.58707	7.876624979988482	38355.474	6.625950578033802					
YBR077C	2953.0789	212.25400981718838	1033577.6	178.55167416684225					
YBR078W	9845.2103	707.6293707115256	3445823.6	595.2698400813015		Ecm33		Cell wall	
YBR079C	3819.6487	274.53914376212936	3682141.3	636.093984267725	964.0	RPG1	K03254	RNA transport	Rpg1p
