!!SBtab TableType='Proteomaps' Organism='mmu'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
13706	51660.517	15.5890160458	14000000.0	11.6423375751	271.0	Cela2a	K01346	Pancreatic secretion
26950	7648.5714	2.30802379083	2677000.0	2.22618126346	350			
16618	3812.7203	1.15052193409	995120.0	0.827537354837	261.0	Klk1b26	K01325	Endocrine and other factor-regulated calcium reabsorption
18378	16816.857	5.07463472759	5885900.0	4.89468819523	350			
12797	5142857.1	1551.90242973	1800000000.0	1496.87197394	350			
12957	132857.14	40.0908122399	46499999.0	38.6691918285	350	Cryba1		Crystallins
22287	30285.714	9.13898096501	10600000.0	8.81491273542	350			
16612	1915708.8	578.082004529	500000000.0	415.797770539	261.0	Klk1	K01325	Endocrine and other factor-regulated calcium reabsorption
14120	1802359.9	543.877975543	611000010.0	508.104883914	339.0	Fbp2	K03841	Glycolysis
17897	474019.61	143.039592622	96700000.0	80.4152888222	204.0	Myl3	K12749	Cardiac muscle contraction
22074	141142.86	42.591101233	49400001.0	41.0808205608	350			
29818	66863.905	20.1767722908	11300000.0	9.39702961418	169.0	HspB7	K09546	Chaperones and folding catalysts
107753	591538.46	178.50194075	76900000.0	63.9496971089	130.0	LgaLs2	K10090	Glycan binding proteins
140781	6408.2687	1.93375152615	12400000.0	10.3117847094	1935.0	Myh7	K17751	Cardiac muscle contraction
22004	12570423.0	3793.23586425	3570000100.0	2968.79616481	284.0	Tpm2	K10374	Cardiac muscle contraction
22004	5809859.2	1753.17618856	1650000000.0	1372.13264278	284.0	Tpm2	K10374	Cardiac muscle contraction
12652	1371428.6	413.840659998	480000010.0	399.165868033	350	Chga		Signaling molecules
69117	130857.14	39.4872946233	45799999.0	38.0870749498	350			
21345	30285714.0	9138.98096501	10600000000.0	8814.91273542	350			
76703	128285.71	38.7113429709	44899998.0	37.3386381312	350	Cpb1	K01291	Pancreatic secretion
18040	60731.132	18.3261540187	51500000.0	42.8271703655	848.0	Nefm	K04573	Cytoskeleton proteins
17888	62951.496	18.9961684134	122000000.0	101.454656011	1938.0	Myh6	K17751	Cardiac muscle contraction
14580	51162.791	15.4388228412	22000000.0	18.2951019037	430.0	GfaP	K05640	Cytoskeleton proteins
233335	135810.38	40.9819784229	212000000.0	176.298254708	1561.0	SynM	K10376	Cytoskeleton proteins
18946	43763.214	13.2059353038	20700000.0	17.2140277003	473.0	Pnliprp1	K14074	Lipid and steroid metabolism
20259	2909090.9	877.843803207	2080000000.0	1729.71872544	715.0	Scin	K05768	Fc gamma R-mediated phagocytosis
17901	574468.09	173.350806242	108000000.0	89.8123184364	188.0	Myl1	K05738	Cytoskeleton proteins
17901	8664.3617	2.61454746123	1628900.0	1.35458597686	188.0	Myl1	K05738	Cytoskeleton proteins
23795	26028571.0	7854.35056659	9109999800.0	7575.8352129	350			
56370	32857.143	9.91493231567	11500000.0	9.56334872239	350			
11847	266666.67	80.4690165513	94400001.0	78.5026199093	354.0	Arg2	K01476	Amino acid metabolism
17287	30522.088	9.21030890157	22800000.0	18.9603783366	747.0	Mep1a	K01395	Protein digestion and absorption
69191	305502.85	92.1881759468	161000000.0	133.886882113	527.0	PdiA2	K09581	Chaperones and folding catalysts
66284	39428.571	11.8979185977	13800000.0	11.4760184669	350			
17907	591715.98	178.555508974	100000000.0	83.1595541077	169.0	Mylpf	K12758	Focal adhesion
106393	85428.571	25.7788237793	29900000.0	24.8647066782	350			
18645	55303.571	16.6883396794	7742499.9	6.43862839363	140.0	Pfn2	K05759	Rap1 signaling pathway
53318	297142.86	89.6654753271	104000000.0	86.4859362721	350			
11770	2598484.8	784.115676622	342999990.0	285.237262274	132.0	Fabp4	K08753	PPAR signaling pathway
69060	71397.849	21.5449298291	33200000.0	27.6089719638	465.0	Pnlip	K14073	Lipid and steroid metabolism
59290	345714.29	104.322332161	121000000.0	100.62306047	350			
68738	359237.54	108.403091965	245000000.0	203.740907564	682.0	Acss1	K01895	Glycolysis
20215	6314.8571	1.90556375305	2210200.0	1.83799246489	350			
20618	153142.86	46.2122069325	53600001.0	44.5735218333	350			
17896	48742.487	14.7084747905	9407300.0	7.82306873358	193.0	Myl4	K12750	Cardiac muscle contraction
99709	112857.14	34.055636074	39499999.0	32.848023041	350			
21953	239010.99	72.1236715119	43500000.0	36.1744060369	182.0	TnnI2	K12043	Cytoskeleton proteins
11636	480412.37	144.968664262	93200000.0	77.5047044284	194.0	Ak1	K00939	Purine metabolism
17075	1079365.1	325.707926292	340000010.0	282.742492282	315.0	EpcAm	K06737	Cellular antigens
16855	12515337.0	3776.61317853	4079999900.0	3392.90972444	326.0	LgaLs4	K10091	Glycan binding proteins
67041	1009615.4	304.660339941	525000010.0	436.587667382	520.0	Oxct1	K01027	Butanoate metabolism
67931	21651.429	6.53350941293	7578000.2	6.3018311766	350			
66283	68857.143	20.7782494143	24100000.0	20.04145254	350			
20199	51428.571	15.5190242973	18000000.0	14.9687197394	350			
12346	95402299.0	28788.4840549	24900000000.0	20706.7289728	261.0	Car1	K01672	Amino acid metabolism
12180	3457.7551	1.04340805835	1694300.0	1.40897232525	490.0	SmyD1	K11426	Chromosome-related
76722	880668.26	265.749404641	369000000.0	306.858754658	419.0	Ckmt2	K00933	Amino acid metabolism
103968	17079.304	5.15383042155	8830000.2	7.34298879403	517.0	Plin1	K08768	PPAR signaling pathway
12865	796250.0	240.275451105	63700000.0	52.9726359666	80.0	Cox7a1	K02270	Oxidative phosphorylation
380683	62285.714	18.7952628305	21800000.0	18.1287827955	350			
12709	1467191.6	442.737988757	559000000.0	464.861907462	381.0	Ckb	K00933	Amino acid metabolism
12036	676844.78	204.243874214	266000000.0	221.204413927	393.0	Bcat2	K00826	Amino acid metabolism
18951	401084.01	121.030632884	148000000.0	123.076140079	369.0	Sept5	K04557	Parkinson's disease
16765	377852.35	114.020274848	56300000.0	46.8188289627	149.0	Stmn1	K04381	MAPK signaling pathway
67868	4566.5428	1.37799451336	1228400.0	1.02153196266	269.0	Cela3b	K01345	Pancreatic secretion
19701	9899.7512	2.98733712453	3979700.0	3.30950077483	402.0	Ren1	K01380	Renin-angiotensin system
11475	31299735.0	9444.97073356	11800000000.0	9812.82738471	377.0	Acta2	K12313	Vascular smooth muscle contraction
59011	17604.857	5.31242066853	6161700.0	5.12404224546	350			
19285	1548571.4	467.295060224	541999990.0	450.724774948	350			
11754	30196.078	9.11193251247	23100000.0	19.2098569989	765.0	Aoc3	K00276	Amino acid metabolism
236539	339587.24	102.473440855	181000000.0	150.518792935	533.0	Phgdh	K00058	Amino acid metabolism
17756	11433.26	3.45008691253	20899999.0	17.3803459769	1828.0	MtaP2	K10430	Cytoskeleton proteins
11472	24049.217	7.25706306236	21500000.0	17.8793041332	894.0	Actn2	K05699	Focal adhesion
20200	2497142.9	753.534865647	874000020.0	726.814519534	350			
12722	7557502.7	2280.54300844	6900000000.0	5738.00923343	913.0	Clca1	K05027	Olfactory transduction
17762	28240.109	8.52170163797	20700000.0	17.2140277003	733.0	Mapt	K04380	MAPK signaling pathway
13807	133640.55	40.3272131079	57999999.0	48.2325405509	434.0	Eno2	K01689	Glycolysis
18600	4384.5468	1.32307561728	2950800.0	2.45387212261	673.0	PadI2	K01481	Other enzymes
77337	22231.429	6.70852952174	7781000.2	6.47064507144	350			
17882	308571.43	93.1141469908	108000000.0	89.8123184364	350	Myh2	K10352	Tight junction
22223	211659.19	63.8700249392	47199999.0	39.2513087073	223.0	Uchl1	K05611	Ubiquitin labeling
54200	228994.08	69.1009806875	77399999.0	64.3654940478	338.0	Sult2b1	K01015	Steroid hormone biosynthesis
67373	50857.143	15.346590865	17800000.0	14.8024006312	350			
75600	305714.29	92.2519798293	107000000.0	88.9807228953	350			
17957	7314.0	2.20706392387	2559900.0	2.1288014256	350			
24131	72571.429	21.8990679313	25400000.0	21.1225267434	350			
24131	1081.2286	0.326270253831	378430.01	0.314700708926	350			
67399	5366.5714	1.6194101903	1878300.0	1.56198590481	350			
67399	322857.14	97.4249858161	113000000.0	93.9702961418	350			
17156	414976.6	125.222844286	266000000.0	221.204413927	641.0	Man1a2	K01230	Glycan metabolism
14264	2173.484	0.655867941689	817229.98	0.679604807403	376.0	FmoD	K08121	Glycan metabolism
12389	926966.29	279.720243	165000000.0	137.213264278	178.0	Cav1	K06278	Endocytosis
17868	11496.063	3.46903827097	14600000.0	12.1412948997	1270.0	Mybpc3	K12568	Hypertrophic cardiomyopathy (HCM)
69824	246857.14	74.4913163856	86399999.0	71.8498539175	350			
13346	5373134.3	1621.39060318	2520000000.0	2095.62076352	469.0	Des	K07610	Cytoskeleton proteins
12958	36571.429	11.0357508327	12800000.0	10.6444229258	350	Cryba2		Crystallins
81600	3613.3192	1.09035089578	1709100.0	1.42127993926	473.0	Chia	K01183	Other central metabolism enzymes
18479	173211.01	52.2679479612	94400000.0	78.5026190777	545.0	Pak1	K04409	MAPK signaling pathway
19695	3550.2857	1.07132998194	1242600.0	1.03334061934	350			
223809	43714.286	13.1911708488	15300000.0	12.7234117785	350			
17880	8164300.2	2463.64949892	16100000000.0	13388.6882113	1972.0	Myh11	K10352	Tight junction
259300	290976.06	87.8045891081	158000000.0	131.39209549	543.0	Ehd2	K12469	Endocytosis
11459	130238.73	39.3006839587	49100001.0	40.8313418985	377.0	ActA1	K10354	Cytoskeleton proteins
20964	54000.0	16.294975648	18900000.0	15.7171557264	350			
16832	970059.88	292.724113364	324000000.0	269.436955309	334.0	Ldhb	K00016	Glycolysis
14778	269026.55	81.1811311278	60800000.0	50.5610088975	226.0	Gpx3	K00432	Cofactor biosynthesis
53322	271142.86	81.8197463114	94900001.0	78.9184176798	350			
21925	88750.0	26.7810942362	14200000.0	11.8086566833	160.0	Tnnc2	K12042	Calcium signaling pathway
104069	123142.86	37.1594426837	43100001.0	35.841768652	350			
12715	480314.96	144.939269936	183000000.0	152.181984017	381.0	Ckm	K00933	Amino acid metabolism
69983	60995.851	18.4060353087	14700000.0	12.2244544538	241.0	Sis	K01203	Carbohydrate metabolism
233799	13807.652	4.16658061288	7939399.9	6.60236955567	575.0	Acsm2	K01896	Butanoate metabolism
14598	16192.958	4.88636770886	9197600.1	7.64868323177	568.0	Ggt1	K00681	Peptidases
329251	125000.0	37.7198510369	122000000.0	101.454656011	976.0	Ppp1r12b	K12329	Vascular smooth muscle contraction
13142	4376.8116	1.32074145255	1510000.0	1.25570926703	345.0	Dao	K00273	Amino acid metabolism
12353	10200.631	3.07813025442	3233600.0	2.68904734163	317.0	Car6	K01672	Amino acid metabolism
12925	2411428.6	727.669820625	844000010.0	701.866644985	350			
20203	6703.7143	2.02290483832	2346300.0	1.95117261803	350			
216188	39219.935	11.834960847	36200000.0	30.103758587	923.0	Aldh1l2	K00289	Other central metabolism enzymes
74551	160937.5	48.56430821	103000000.0	85.654340731	640.0	Pck2	K01596	Glycolysis
20404	168181.82	50.7503455801	59200001.0	49.2304568634	352.0	Sh3gl2	K11247	Endocytosis
66824	3264248.7	985.015797692	630000000.0	523.905190879	193.0	Pycard	K12799	NOD-like receptor signaling pathway
15277	339149.4	102.341318778	311000000.0	258.626213275	917.0	Hk2	K00844	Glycolysis
13823	202368.14	61.0663687634	188000000.0	156.339961723	929.0	Epb4.1l3	K06107	Tight junction
13823	1281.3778	0.386667037904	1190400.0	0.989931332099	929.0	Epb4.1l3	K06107	Tight junction
13823	5074.2734	1.53120669415	4714000.0	3.92014138064	929.0	Epb4.1l3	K06107	Tight junction
13070	9756.654	2.94415628399	5132000.0	4.26774831681	526.0	Cyp11a1	K00498	Steroid hormone biosynthesis
27357	103603.6	31.2632988711	34499999.0	28.6900453356	333.0	Gyg	K00750	Glycan metabolism
27053	338680.93	102.199953829	190000000.0	158.003152805	561.0	Asns	K01953	Amino acid metabolism
20910	322857.14	97.4249858161	113000000.0	93.9702961418	350			
14725	2660.9442	0.802963350732	12400000.0	10.3117847094	4660.0	Lrp2	K06233	Hedgehog signaling pathway
12557	1245465.5	375.830185053	1030000000.0	856.54340731	827.0	Cdh17	K06811	CAM ligands
67092	58865.248	17.7631070865	24900000.0	20.7067289728	423.0	Gatm	K00613	Amino acid metabolism
67182	756.82857	0.228379687367	264890.0	0.220281342876	350			
56012	17104.743	5.16150686388	4327500.0	3.59872970401	253.0	Pgam2	K01834	Glycolysis
13628	38012.959	11.4707452076	17600000.0	14.636081523	463.0	Eef1a2	K03231	RNA transport
13808	486175.12	146.707624834	211000000.0	175.466659167	434.0	Eno3	K01689	Glycolysis
14199	1920000.0	579.376911927	672000000.0	558.832203604	350			
13007	12331606.0	3721.17073093	2380000000.0	1979.19738776	193.0	CsrP1	K09377	Transcription factors
16763	922857.14	278.480270793	323000000.0	268.605359768	350			
109042	55428.571	16.7260595305	19400000.0	16.1329534969	350			
218138	5698924.7	1719.70072604	2120000000.0	1762.98254708	372.0	Gmds	K01711	Carbohydrate metabolism
19132	93052.632	28.0794513411	44200000.0	36.7565229156	475.0	Prph	K07607	Amyotrophic lateral sclerosis (ALS)
19058	124705.88	37.6310977362	21200000.0	17.6298254708	170.0	Ppp3r1	K06268	MAPK signaling pathway
224796	657370.52	198.367344724	165000000.0	137.213264278	251.0	CliC5	K05025	Ion channels
56421	848214.29	255.95613333	665000000.0	553.011034816	784.0	Pfkp	K00850	Glycolysis
68794	232942.04	70.2923123923	635000000.0	528.063168584	2726.0	Flnc	K04437	MAPK signaling pathway
17922	96545.196	29.1333632916	204000000.0	169.64549038	2113.0	Myo7b	K10359	Cytoskeleton proteins
107993	8858.6538	2.67317681379	3685200.0	3.06459588798	416.0	BfsP2	K10379	Cytoskeleton proteins
16777	54367.301	16.40581196	97100000.0	80.7479270386	1786.0	Lamb1	K05636	PI3K-Akt signaling pathway
21916	1917.5487	0.57863721056	688399.98	0.572470353846	359.0	TmoD1	K10370	Cytoskeleton proteins
50876	69230.769	20.8909943508	24300000.0	20.2077716482	351.0	TmoD2	K10370	Cytoskeleton proteins
216350	1522857.1	459.5355437	532999990.0	443.240415078	350			
109272	100000.0	30.1758808295	35000000.0	29.1058439377	350			
18295	402684.56	121.513612945	120000000.0	99.7914649293	298.0	Ogn	K08126	Glycan metabolism
21648	212285.71	64.0590828677	74299998.0	61.7875470389	350	DynLt1b	K10420	Cytoskeleton proteins
665270	11604.857	3.50186781876	4061700.0	3.37769160919	350			
18073	57429.719	17.3299235662	71500000.0	59.459081187	1245.0	Nid1	K06826	CAM ligands
15507	1468899.5	443.253362626	307000000.0	255.299831111	209.0	Hspb1	K04455	MAPK signaling pathway
66695	455764.08	137.530825645	170000000.0	141.371241983	373.0	AspN	K08120	Glycan metabolism
12512	81932.773	24.7239359408	19500000.0	16.216113051	238.0	Cd63	K06497	Lysosome
72088	258285.71	77.9399880493	90399998.0	75.1762352502	350			
12323	10756.642	3.24591147118	5830100.0	4.84828516404	542.0	Camk2b	K04515	ErbB signaling pathway
12372	84857.143	25.606390347	29700000.0	24.69838757	350			
18746	6007533.0	1812.82599888	3190000000.0	2652.78977604	531.0	Pkm	K00873	Glycolysis
20198	44571.429	13.4498212991	15600000.0	12.9728904408	350			
104183	59428.571	17.9330947637	20800000.0	17.2971872544	350			
27273	13510.68	4.07696669606	5566400.2	4.62899358617	412.0	Pdk4	K00898	Other enzymes
64661	2779.9429	0.838872256633	972980.02	0.809125846189	350			
69787	247428.57	74.6637504214	86600000.0	72.0161738573	350			
330440	9367.1429	2.82661787864	3278500.0	2.72638598142	350			
12971	39714.286	11.9841356157	13900000.0	11.559178021	350			
17929	15465.714	4.66691542608	5412999.9	4.50142658069	350			
14660	302670.62	91.3335255972	204000000.0	169.64549038	674.0	Gls	K01425	Amino acid metabolism
12799	90952.381	27.4456821022	38200000.0	31.7669496692	420.0	Cnp	K01121	Other enzymes
433470	2394285.7	722.496799551	838000000.0	696.877063423	350			
17035	93714.286	28.2791112636	32800000.0	27.2763337473	350			
16664	6207.2314	1.87308675008	3004300.0	2.49836248406	484.0	Krt14	K07604	Cytoskeleton proteins
226519	130056.0	39.2455435717	208999990.0	173.803459769	1607.0	Lamc1	K05635	PI3K-Akt signaling pathway
16854	18446970.0	5566.53568386	4870000100.0	4049.87036821	264.0	LgaLs3	K06831	CAM ligands
19283	1502.1429	0.453284851393	525750.02	0.437211372353	350	PtpRz1	K08114	Glycan metabolism
75572	424528.3	128.105153896	45000000.0	37.4217993485	106.0	Acyp2	K01512	Pyruvate metabolism
20195	722857.14	218.128509134	253000000.0	210.393671893	350			
16775	14592.511	4.4034187294	26500000.0	22.0372818386	1816.0	Lama4	K06241	PI3K-Akt signaling pathway
226041	557142.86	168.122765484	195000000.0	162.16113051	350			
67326	49142.857	14.8292899645	17200000.0	14.3034433065	350			
18489	22719.143	6.85570151717	7951700.0	6.61259826399	350			
118449	279142.86	84.2338167778	97700001.0	81.2468851949	350			
12349	22538462.0	6801.17943393	5860000100.0	4873.14995387	260.0	Car2	K01672	Amino acid metabolism
76293	160571.43	48.4538433631	56200000.0	46.7356694086	350			
17885	2599.1224	0.784308078038	5034500.1	4.18666783471	1937.0	Myh8	K10352	Tight junction
17879	227600.41	68.6804284891	442000000.0	367.565229156	1942.0	Myh1	K10352	Tight junction
67971	1848571.4	557.822702713	646999990.0	538.042306761	350			
270097	26973.429	8.13946979068	9440700.2	7.85084419097	350			
11674	12197802.0	3680.79419534	4439999900.0	3692.28411922	364.0	Aldoa	K01623	Glycolysis
66734	206611.57	62.3468611432	25000000.0	20.7898885269	121.0	Map1lc3a	K10435	Cytoskeleton proteins
107272	138378.38	41.7568950426	51200001.0	42.5776925348	370.0	Psat1	K00831	Amino acid metabolism
13602	785.17143	0.236932395024	274810.0	0.228530770643	350			
17022	766272.19	231.229382884	259000000.0	215.383245139	338.0	Lum	K08122	Proteoglycans in cancer
14457	3203.4286	0.966662796795	1121200.0	0.932384920656	350			
171580	51714.286	15.6052413152	18100000.0	15.0518792935	350			
11450	87044.534	26.2664548485	21500000.0	17.8793041332	247.0	Adipoq	K07296	PPAR signaling pathway
11811	5830.3571	1.75936161043	1306000.0	1.08606377665	224.0	ApoBec2	K01500	Other enzymes
107029	648233.49	195.61016544	422000000.0	350.933318335	651.0	Me2	K00027	Pyruvate metabolism
26558	6016.2857	1.8154672032	2105700.0	1.75109073085	350			
22240	380000.0	114.668347152	133000000.0	110.602206963	350			
232714	80857.143	24.3993551138	28300000.0	23.5341538125	350	Mgam	K12047	Carbohydrate metabolism
232400	64285.714	19.3987804471	22500000.0	18.7108996742	350			
17930	42571.429	12.8463036825	14900000.0	12.3907735621	350			
18483	64000.0	19.3125637309	22400000.0	18.6277401201	350			
13179	590163.93	178.087164216	216000000.0	179.624636873	366.0	Dcn	K04660	TGF-beta signaling pathway
23969	222000.0	66.9904554416	77700000.0	64.6149735417	350			
11983	931428.57	281.066775295	326000000.0	271.100146391	350			
17118	1271844.7	383.790341009	393000010.0	326.817055959	309.0	Marcks	K12561	Fc gamma R-mediated phagocytosis
69051	239687.5	72.3278143633	76700000.0	63.7833780006	320.0	Pycr2	K00286	Amino acid metabolism
14467	971428.57	293.137127627	340000000.0	282.742483966	350			
56185	1665722.4	502.646406375	588000010.0	488.978186469	353.0	Hao2	K11517	TCA cycle and anaplerotic enzymes
16852	1111111.1	335.28756142	150000000.0	124.739331162	135.0	LgaLs1	K06830	CAM ligands
72948	368571.43	111.219675489	129000000.0	107.275824799	350			
11676	168044.08	50.7087813219	61000001.0	50.7273288373	363.0	Aldoc	K01623	Glycolysis
21985	3000000.0	905.276424886	1050000000.0	873.175318131	350			
21985	74000.0	22.3301518139	25900000.0	21.5383245139	350			
12933	460000.0	138.809051816	161000000.0	133.886882113	350			
20965	30857.143	9.31141469908	10800000.0	8.98123184364	350			
16890	5709.4862	1.72288775169	4333500.0	3.60371927726	759.0	Lipe	K07188	Insulin signaling pathway
20194	1971428.6	594.895944975	690000010.0	573.800931659	350			
21753	702857.14	212.093332968	246000000.0	204.572503105	350			
19340	116438.36	35.1363007535	25500001.0	21.2056871291	219.0	Rab3d	K07884	Pancreatic secretion
229731	2942857.1	888.03305148	1030000000.0	856.54340731	350			
17988	1285714.3	387.975614976	450000000.0	374.217993485	350			
73723	1097142.9	331.072534034	384000010.0	319.33269609	350			
13405	5328.9831	1.60806758968	19600000.0	16.2992726051	3678.0	Dmd	K10366	Hypertrophic cardiomyopathy (HCM)
12721	997830.8	301.104233088	460000000.0	382.533948896	461.0	Coro1a	K13882	Phagosome
13184	747.91429	0.225689724857	261770.0	0.217686764788	350			
216739	529.18221	0.159685393061	368840.0	0.306725699371	697.0	Acsl6	K01897	Lipid and steroid metabolism
14583	4203730.3	1268.51264572	2930000000.0	2436.57493536	697.0	Gfpt1	K00820	Amino acid metabolism
13010	84285.714	25.433956613	11800000.0	9.81282738471	140.0	Cst3	K13899	Salivary secretion
16985	22511.714	6.79310798933	7879099.9	6.55222434454	350			
11997	462025.32	139.420209965	146000000.0	121.412948997	316.0	Akr1b7	K00011	Carbohydrate metabolism
15275	544147.84	164.201403735	530000000.0	440.745636771	974.0	Hk1	K00844	Glycolysis
22352	3304721.0	997.228670709	1540000000.0	1280.65713326	466.0	Vim	K07606	Cytoskeleton proteins
107684	417142.86	125.876532323	146000000.0	121.412948997	350			
18611	42285.714	12.7600866646	14800000.0	12.3076140079	350			
19652	1071895.4	323.453878521	164000000.0	136.381668737	153.0			
71960	1145000.0	345.513835498	2290000000.0	1904.35378907	2000.0	Myh14	K10352	Tight junction
381204	11078.255	3.34296102679	8253300.0	6.86340747917	745.0	NaaLadl1	K01301	Peptidases
16952	2168571.4	654.385521367	758999990.0	631.181007362	350			
11820	34415.584	10.3852056146	26500000.0	22.0372818386	770.0	App	K04520	Serotonergic synapse
12306	9371428.6	2827.91112636	3280000000.0	2727.63337473	350			
14381	467961.17	141.211404988	241000000.0	200.4145254	515.0	G6pdx	K00036	Pentose phosphate metabolism
18074	19814.683	5.97925512883	27800000.0	23.118356042	1403.0	Nid2	K06826	CAM ligands
66395	17800000.0	5371.30678766	6230000000.0	5180.84022091	350			
12362	1094527.4	330.283283871	440000010.0	365.90204639	402.0	Casp1	K01370	NOD-like receptor signaling pathway
56356	180285.71	54.4028010023	63099998.0	52.4736769788	350			
74340	725938.01	219.058188794	445000000.0	370.060015779	613.0	Ahcyl2	K01251	Amino acid metabolism
74340	54975.53	16.5893504182	33700000.0	28.0247697343	613.0	Ahcyl2	K01251	Amino acid metabolism
74340	16037.684	4.83951241166	9831100.3	8.17549917337	613.0	Ahcyl2	K01251	Amino acid metabolism
11808	580000.0	175.020108811	203000000.0	168.813894839	350			
109857	516245.49	155.78162385	143000000.0	118.918162374	277.0	Cbr3	K00084	Lipid and steroid metabolism
