!!SBtab TableType='Proteomaps' Organism='eco'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
b4227	95.0	22.1265166271	30210.0	24.6653745951	318.0	YtfQ	K02058	Transport
b0221	96.0	22.3594273285	78144.0	63.8017554572	814.0	FadE	K06445	Lipid and steroid metabolism
b1427	98.0	22.8252487312	17542.0	14.3224098361	179.0	RimL	K03817	Ribosome biogenesis
b1519	98.0	22.8252487312	24696.0	20.1633926184	252.0	Tam	K00598	Other enzymes
b3290	98.0	22.8252487312	34300.0	28.00471197	350			
b2794	99.0	23.0581594325	27918.0	22.794039323	282.0	QueF	K06879	Other enzymes
b0662	100.0	23.2910701338	39100.0	31.9237387179	391.0	UbiF	K03184	Cofactor biosynthesis
b1323	100.0	23.2910701338	51300.0	41.8845983691	513.0	TyrR	K03721	Transcription factors
b2254	100.0	23.2910701338	32200.0	26.2901377677	322.0	ArnC	K10012	Other central metabolism enzymes
b1584	101.0	23.5239808352	18786.0	15.3380909349	186.0	SpeG	K00657	Amino acid metabolism
b3205	101.0	23.5239808352	35350.0	28.8619990711	350			
b3418	102.0	23.7568915365	91902.0	75.0346658736	901.0	MalT	K03556	Transcription factors
b2079	103.0	23.9898022379	24720.0	20.1829877521	240.0	BaeR	K07664	Two-component system
b0760	104.0	24.2227129392	50960.0	41.6070006411	490.0	ModF	K05776	Transport
b1098	104.0	24.2227129392	22152.0	18.0863084419	213.0	Tmk	K00943	Pyrimidine metabolism
b1192	104.0	24.2227129392	31616.0	25.8133228467	304.0	LdcA	K01297	Peptidases
b1668	104.0	24.2227129392	36400.0	29.7192861722	350			
b0604	105.0	24.4556236405	28140.0	22.9752943101	268.0	DsbG	K03805	Chaperones and folding catalysts
b2615	105.0	24.4556236405	30660.0	25.0327833527	292.0	NadK	K00858	Cofactor biosynthesis
b3850	105.0	24.4556236405	19005.0	15.5168965303	181.0	HemG	K00230	Cofactor biosynthesis
b0779	106.0	24.6885343419	71338.0	58.2449021141	673.0	UvrB	K03702	Nucleotide excision repair
b4206	107.0	24.9214450432	37450.0	30.5765732733	350			
b2936	108.0	25.1543557445	27216.0	22.2208816611	252.0	YggG	K07387	Peptidases
b3053	108.0	25.1543557445	102168.0	83.4164843308	946.0	GlnE	K00982	Other enzymes
b1086	109.0	25.3872664459	34771.0	28.3892664696	319.0	RluC	K06179	Ribosome biogenesis
b2501	111.0	25.8530878486	76368.0	62.3517155604	688.0	Ppk	K00937	RNA degradation
b3195	112.0	26.0859985499	39200.0	32.0053851085	350	MlaF	K02065	Transport
b3345	112.0	26.0859985499	14336.0	11.704826554	128.0	YheN	K07235	Sulfur relay system
b0712	115.0	26.7847306539	40250.0	32.8626722096	350			
b3963	115.0	26.7847306539	40250.0	32.8626722096	350			
b3838	116.0	27.0176413553	19836.0	16.195378036	171.0	TatB	K03117	Protein export
b0420	117.0	27.2505520566	72540.0	59.2262917289	620.0	Dxs	K01662	Cofactor biosynthesis
b2566	118.0	27.4834627579	41300.0	33.7199593108	350			
b0049	119.0	27.7163734593	33558.0	27.3988957518	282.0	ApaH	K01525	Purine metabolism
b3210	120.0	27.9492841606	93360.0	76.2250702483	778.0	ArcB	K07648	Two-component system
b0967	121.0	28.1821948619	47916.0	39.1216845117	396.0	RlmI	K06969	Ribosome biogenesis
b4129	122.0	28.4151055633	61610.0	50.3023412382	505.0	LysU	K04567	tRNA loading
b1516	123.0	28.6480162646	43050.0	35.148771146	350	LsrB	K10555	Transport
b3588	123.0	28.6480162646	66666.0	54.430382746	542.0	AldB	K00138	Other enzymes
b2472	124.0	28.880926966	46500.0	37.9655716211	375.0	DapE	K01439	Amino acid metabolism
b3974	124.0	28.880926966	39184.0	31.992321686	316.0	CoaA	K00867	Cofactor biosynthesis
b1624	125.0	29.1138376673	43750.0	35.7202958801	350			
b1640	125.0	29.1138376673	46125.0	37.6593976564	369.0	AnmK	K09001	Other enzymes
b2593	125.0	29.1138376673	43750.0	35.7202958801	350			
b0968	126.0	29.3467483686	11592.0	9.46444959638	92.0	YccX	K01512	Glycolysis
b3037	126.0	29.3467483686	44100.0	36.0060582471	350			
b3834	128.0	29.8125697713	44800.0	36.5775829812	350			
b0651	129.0	30.0454804727	40119.0	32.755715438	311.0	RihA	K01250	Other enzymes
b3706	130.0	30.278391174	45500.0	37.1491077153	350			
b4049	130.0	30.278391174	43030.0	35.1324418679	331.0	DusA	K05539	Other enzymes
b1914	131.0	30.5113018753	28558.0	23.3165762227	218.0	UvrY	K07689	Two-component system
b0088	132.0	30.7442125767	57816.0	47.2046771795	438.0	MurD	K01925	Glycan metabolism
b0506	133.0	30.977123278	36043.0	29.4278085578	271.0	AllR	K10973	Transcription factors
b0772	133.0	30.977123278	56791.0	46.367801676	427.0	YbhC	K01051	Carbohydrate metabolism
b2784	133.0	30.977123278	98952.0	80.7907364097	744.0	RelA	K00951	Purine metabolism
b3771	133.0	30.977123278	81928.0	66.8912548768	616.0	IlvD	K01687	Amino acid metabolism
b3791	134.0	31.2100339793	50384.0	41.1367174313	376.0	RffA	K02805	Amino acid metabolism
b4154	137.0	31.9087660834	82474.0	67.3370441694	602.0	FrdA	K00244	Two-component system
b3094	138.0	32.1416767847	48300.0	39.4352066516	350			
b1272	139.0	32.374587486	48511.0	39.6074805357	349.0	SohB	K04774	Peptidases
b4262	139.0	32.374587486	48650.0	39.7209690186	350	LptG	K11720	Transport
b3752	141.0	32.8404088887	43569.0	35.5725159131	309.0	RbsK	K00852	Pentose phosphate metabolism
b0239	142.0	33.07331959	49700.0	40.5782561197	350			
b1927	144.0	33.5391409927	71280.0	58.1975472075	495.0	AmyA	K01176	Carbohydrate metabolism
b4046	145.0	33.7720516941	24795.0	20.244222545	171.0	Zur	K09823	Transcription factors
b1976	149.0	34.7036944994	52150.0	42.578592689	350			
b3289	152.0	35.4024266034	65208.0	53.2399783713	429.0	RsmB	K03500	Ribosome biogenesis
b3802	152.0	35.4024266034	53200.0	43.4358797901	350			
b2411	153.0	35.6353373048	102663.0	83.8206339642	671.0	LigA	K01972	DNA replication complex
b3202	154.0	35.8682480061	73458.0	59.9758055944	477.0	RpoN	K03092	RNA polymerase
b3361	154.0	35.8682480061	30800.0	25.1470882996	200.0	Fic	K04095	Chromosome-related
b4295	154.0	35.8682480061	53900.0	44.0074045242	350			
b0947	155.0	36.1011587074	54250.0	44.2931668913	350			
b1325	155.0	36.1011587074	54250.0	44.2931668913	350			
b2439	157.0	36.5669801101	54950.0	44.8646916253	350			
b4043	157.0	36.5669801101	31714.0	25.8933363095	202.0	LexA	K01356	Peptidases
b3835	160.0	37.2657122141	87360.0	71.3262868133	546.0	UbiB	K03688	Cofactor biosynthesis
b2473	162.0	37.7315336168	56700.0	46.2935034605	350			
b3146	162.0	37.7315336168	56700.0	46.2935034605	350			
b1725	163.0	37.9644443182	57050.0	46.5792658276	350			
b3197	163.0	37.9644443182	53464.0	43.6514262613	328.0	KdsD	K06041	Other enzymes
b1424	166.0	38.6631764222	58100.0	47.4365529287	350			
b0006	167.0	38.8960871235	58450.0	47.7223152958	350			
b3526	168.0	39.1289978248	51912.0	42.3842742794	309.0	KdgK	K00874	Pentose phosphate metabolism
b4392	169.0	39.3619085262	109005.0	88.998648055	645.0	Slt	K08309	Other enzymes
b0572	171.0	39.8277299289	78660.0	64.2230508326	460.0	CusC	K07796	Two-component system
b2137	173.0	40.2935513315	43769.0	35.7358086943	253.0	YohF	K00540	Other enzymes
b3089	173.0	40.2935513315	60550.0	49.436889498	350			
b1209	175.0	40.7593727342	61250.0	50.0084142321	350			
b3888	177.0	41.2251941369	61950.0	50.5799389662	350			
b4213	177.0	41.2251941369	114519.0	93.5006300317	647.0	CpdB	K01119	Purine metabolism
b1107	178.0	41.4581048382	60698.0	49.5577261561	341.0	NagZ	K01207	Other central metabolism enzymes
b2149	179.0	41.6910155396	90574.0	73.9504018066	506.0	MglA	K10542	Transport
b3087	179.0	41.6910155396	62650.0	51.1514637002	350			
b3616	181.0	42.1568369422	61721.0	50.3929687317	341.0	Tdh	K00060	Amino acid metabolism
b0741	182.0	42.3897476436	63700.0	52.0087508014	350			
b4388	183.0	42.6226583449	58926.0	48.1109521149	322.0	SerB	K01079	Amino acid metabolism
b2167	184.0	42.8555690463	103592.0	84.5791289327	563.0	FruA	K02769	Transport
b2290	184.0	42.8555690463	64400.0	52.5802755354	350	AlaA	K14260	Amino acid metabolism
b2700	184.0	42.8555690463	64400.0	52.5802755354	350			
b3147	185.0	43.0884797476	64750.0	52.8660379025	350			
b4173	185.0	43.0884797476	64750.0	52.8660379025	350			
b0059	187.0	43.5543011503	65450.0	53.4375626366	350			
b0571	188.0	43.7872118516	42676.0	34.8434136452	227.0	CusR	K07665	Two-component system
b1180	190.0	44.2530332543	66500.0	54.2948497377	350			
b2688	191.0	44.4859439556	98938.0	80.779305915	518.0	GshA	K01919	Amino acid metabolism
b4382	192.0	44.718854657	84480.0	68.9748707645	440.0	DeoA	K00758	Pyrimidine metabolism
b4058	194.0	45.1846760596	182360.0	148.890357867	940.0	UvrA	K03701	Nucleotide excision repair
b3845	196.0	45.6504974623	75852.0	61.930420185	387.0	FadA	K00632	Lipid and steroid metabolism
b3843	197.0	45.8834081637	97909.0	79.9391645559	497.0	UbiD	K03182	Cofactor biosynthesis
b0956	198.0	46.116318865	69300.0	56.580948674	350			
b0757	199.0	46.3492295663	76018.0	62.0659531934	382.0	GalK	K00849	Carbohydrate metabolism
b2304	200.0	46.5821402677	70000.0	57.1524734081	350			
b1176	201.0	46.815050969	46431.0	37.9092356116	231.0	MinC	K03610	Cytoskeleton proteins
b0009	204.0	47.513783073	39780.0	32.4789341739	195.0	Mog	K03831	Sulfur relay system
b0592	204.0	47.513783073	64872.0	52.965646499	318.0	FepB	K02016	Transport
b2582	204.0	47.513783073	28356.0	23.1516505137	139.0	TrxC	K03672	Chaperones and folding catalysts
b3449	204.0	47.513783073	50388.0	41.139983287	247.0	UgpQ	K01126	Lipid and steroid metabolism
b0851	207.0	48.212515177	49680.0	40.5619268416	240.0	NfsA	K10678	Other enzymes
b0092	210.0	48.9112472811	64260.0	52.4659705886	306.0	DdlB	K01921	Amino acid metabolism
b1440	210.0	48.9112472811	80010.0	65.3252771054	381.0	YdcS	K02055	Transport
b0778	212.0	49.3770686837	47700.0	38.9453283081	225.0	BioD	K01935	Cofactor biosynthesis
b3527	212.0	49.3770686837	74200.0	60.5816218126	350			
b1264	214.0	49.8428900864	111280.0	90.8561034407	520.0	TrpE	K01657	Amino acid metabolism
b1703	214.0	49.8428900864	74900.0	61.1531465467	350			
b3054	214.0	49.8428900864	74900.0	61.1531465467	350			
b2475	215.0	50.0758007878	75250.0	61.4389089137	350			
b2081	216.0	50.3087114891	97848.0	79.8893602576	453.0	YegQ	K08303	Peptidases
b1117	218.0	50.7745328918	50794.0	41.4714676327	233.0	LolD	K09810	Transport
b1217	218.0	50.7745328918	76300.0	62.2961960148	350			
b2587	218.0	50.7745328918	100934.0	82.408967871	463.0	KgtP	K03761	Transport
b4269	221.0	51.4732649958	78013.0	63.6947986855	353.0	YjgB	K12957	Other enzymes
b0207	222.0	51.7061756971	59274.0	48.3950815542	267.0	DkgB	K06222	Other enzymes
b1955	222.0	51.7061756971	60162.0	49.1201015025	271.0	YedP	K07026	Carbohydrate metabolism
b3999	222.0	51.7061756971	77700.0	63.439245483	350			
b2532	223.0	51.9390863985	54858.0	44.789576946	246.0	TrmJ	K02533	Other enzymes
b0421	225.0	52.4049078011	67275.0	54.9276092647	299.0	IspA	K00795	Cofactor biosynthesis
b0773	226.0	52.6378185025	79100.0	64.5822949511	350			
b3068	228.0	53.1036399051	38304.0	31.2738334489	168.0	Mug	K03649	Base excision repair
b4256	228.0	53.1036399051	38076.0	31.0876796784	167.0	YjgM	K03828	Other enzymes
b3281	229.0	53.3365506065	62288.0	50.8559037663	272.0	AroE	K00014	Amino acid metabolism
b0598	231.0	53.8023720092	80850.0	66.0111067863	350			
b2168	231.0	53.8023720092	72072.0	58.844186621	312.0	FruK	K00882	Carbohydrate metabolism
b3816	231.0	53.8023720092	80850.0	66.0111067863	350			
b0417	234.0	54.5011041132	76050.0	62.0920800384	325.0	ThiL	K00946	Cofactor biosynthesis
b3034	234.0	54.5011041132	48906.0	39.9299837785	209.0	NudF	K01515	Purine metabolism
b1682	237.0	55.1998362172	58776.0	47.9884825291	248.0	SufC	K09013	Transport
b1738	237.0	55.1998362172	25122.0	20.5112062423	106.0	ChbB	K02760	Transport
b2426	237.0	55.1998362172	82950.0	67.7256809886	350			
b3540	239.0	55.6656576199	79826.0	65.1750477468	334.0	DppF	K12372	Transport
b3038	241.0	56.1314790225	84350.0	68.8687304567	350			
b0085	243.0	56.5973004252	120285.0	98.2083609127	495.0	MurE	K01928	Glycan metabolism
b0091	243.0	56.5973004252	119313.0	97.4147579963	491.0	MurC	K01924	Glycan metabolism
b3035	243.0	56.5973004252	120285.0	98.2083609127	495.0	TolC	K12340	Bacterial secretion system
b3926	243.0	56.5973004252	121986.0	99.5971660166	502.0	GlpK	K00864	Lipid and steroid metabolism
b3961	243.0	56.5973004252	74115.0	60.5122223806	305.0	OxyR	K04761	Transcription factors
b4153	245.0	57.0631218279	59780.0	48.8082122905	244.0	FrdB	K00245	Two-component system
b4107	247.0	57.5289432306	86450.0	70.583304659	350			
b4179	248.0	57.7618539319	201624.0	164.618718549	813.0	Rnr	K12573	RNA degradation
b0494	251.0	58.4605860359	52208.0	42.6259475956	208.0	TesA	K10804	Lipid and steroid metabolism
b1133	251.0	58.4605860359	92368.0	75.4151380537	368.0	MnmA	K00566	Sulfur relay system
b3891	251.0	58.4605860359	87850.0	71.7263541271	350			
b3846	253.0	58.9264074386	184437.0	150.5861534	729.0	FadB	K01825	Lipid and steroid metabolism
b1492	254.0	59.1593181399	88900.0	72.5836412283	350			
b2517	254.0	59.1593181399	88900.0	72.5836412283	350	RlmN	K06941	Ribosome biogenesis
b4021	254.0	59.1593181399	58166.0	47.4904395465	229.0	PepE	K05995	Peptidases
b0394	255.0	59.3922288413	77010.0	62.875885388	302.0	Mak	K00847	Carbohydrate metabolism
b1269	255.0	59.3922288413	74205.0	60.5857041321	291.0	RluB	K06178	Ribosome biogenesis
b0408	257.0	59.858050244	158055.0	129.046202636	615.0	SecD	K03072	Protein export
b1623	258.0	60.0909609453	85914.0	70.1456800055	333.0	Add	K01488	Purine metabolism
b3724	260.0	60.556782348	91000.0	74.2982154305	350			
b0086	262.0	61.0226037507	118424.0	96.688921584	452.0	MurF	K01929	Glycan metabolism
b0102	263.0	61.255514452	92050.0	75.1555025316	350			
b0406	263.0	61.255514452	98625.0	80.5237527125	375.0	Tgt	K00773	Other enzymes
b3003	263.0	61.255514452	77322.0	63.1306221266	294.0	YghA	K00540	Other enzymes
b2301	265.0	61.7213358547	92750.0	75.7270272657	350			
b3748	265.0	61.7213358547	36835.0	30.0744479712	139.0	RbsD	K06726	Transport
b0452	266.0	61.954246556	76076.0	62.1133080999	286.0	TesB	K10805	Lipid and steroid metabolism
b2193	266.0	61.954246556	59850.0	48.8653647639	225.0	NarP	K07685	Two-component system
b1787	267.0	62.1871572573	93450.0	76.2985519998	350			
b1661	269.0	62.65297866	131810.0	107.618107427	490.0	Cfa	K00574	Other enzymes
b2306	269.0	62.65297866	69133.0	56.4445992017	257.0	HisP	K10017	Transport
b2494	269.0	62.65297866	94150.0	76.8700767339	350			
b3407	272.0	63.351710764	95200.0	77.727363835	350			
b0411	273.0	63.5846214654	95550.0	78.013126202	350			
b1768	273.0	63.5846214654	59787.0	48.8139275378	219.0	PncA	K08281	Cofactor biosynthesis
b1928	277.0	64.5162642707	96950.0	79.1561756702	350			
b1275	279.0	64.9820856734	90396.0	73.8050712314	324.0	CysB	K13634	Transcription factors
b3940	281.0	65.4479070761	227610.0	185.835349606	810.0	MetL	K12525	Amino acid metabolism
b4263	282.0	65.6808177774	98700.0	80.5849875054	350			
b1257	286.0	66.6124605828	100100.0	81.7280369736	350			
b3193	287.0	66.8453712841	100450.0	82.0137993406	350	MlaD	K02067	Transport
b4322	287.0	66.8453712841	113078.0	92.3241055434	394.0	UxuA	K01686	Carbohydrate metabolism
b0574	290.0	67.5441033881	118030.0	96.3672348051	407.0	CusB	K07798	Two-component system
b1045	290.0	67.5441033881	101500.0	82.8710864417	350			
b1284	290.0	67.5441033881	101500.0	82.8710864417	350			
b0082	291.0	67.7770140895	101850.0	83.1568488088	350	RsmH	K03438	Other enzymes
b0658	292.0	68.0099247908	102200.0	83.4426111758	350			
b0462	293.0	68.2428354921	102550.0	83.7283735428	350			
b1693	295.0	68.7086568948	74340.0	60.6959267594	252.0	AroD	K03785	Amino acid metabolism
b2450	296.0	68.9415675962	103600.0	84.585660644	350			
b2573	297.0	69.1744782975	56727.0	46.315547986	191.0	RpoE	K03088	RNA polymerase
b3259	297.0	69.1744782975	87021.0	71.0495055492	293.0	PrmA	K02687	Other enzymes
b0080	299.0	69.6402997002	99866.0	81.5369844196	334.0	FruR	K03435	Transcription factors
b2526	300.0	69.8732104015	184800.0	150.882529797	616.0	HscA	K04044	Chaperones and folding catalysts
b3282	303.0	70.5719425055	106050.0	86.5859972132	350			
b0149	304.0	70.8048532069	256576.0	209.485043102	844.0	MrcB	K05365	Glycan metabolism
b0357	306.0	71.2706746095	107100.0	87.4432843144	350			
b2571	306.0	71.2706746095	107100.0	87.4432843144	350			
b0113	307.0	71.5035853109	77978.0	63.6662224488	254.0	PdhR	K05799	Transcription factors
b0865	307.0	71.5035853109	107450.0	87.7290466814	350			
b2132	307.0	71.5035853109	234855.0	191.750630604	765.0	BglX	K05349	Carbohydrate metabolism
b4161	307.0	71.5035853109	107450.0	87.7290466814	350.0	RsgA	K06949	Ribosome biogenesis
b0923	312.0	72.6681388176	73008.0	59.6083968368	234.0	MukE	K03804	Chromosome-related
b0737	313.0	72.9010495189	109550.0	89.4436208837	350	TolQ	K03562	
b0029	314.0	73.1339602202	99224.0	81.0128145921	316.0	IspH	K03527	Cofactor biosynthesis
b1982	315.0	73.3668709216	163485.0	133.479601645	519.0	Amn	K01241	Purine metabolism
b3388	315.0	73.3668709216	110250.0	90.0151456177	350			
b2034	316.0	73.5997816229	110600.0	90.3009079848	350			
b4144	318.0	74.0656030256	111300.0	90.8724327189	350			
b2169	319.0	74.2985137269	119944.0	97.9299467208	376.0	FruB	K02768	Transport
b2951	321.0	74.7643351296	112350.0	91.72971982	350			
b3608	323.0	75.2301565323	109497.0	89.4003482966	339.0	GpsA	K00057	Lipid and steroid metabolism
b2500	325.0	75.695977935	69225.0	56.5197138811	213.0	PurN	K11175	Other central metabolism enzymes
b0679	326.0	75.9288886363	211248.0	172.476367179	648.0	NagE	K02802	Transport
b1329	326.0	75.9288886363	175062.0	142.931804282	537.0	MppA	K02035	Transport
b4035	327.0	76.1617993376	121317.0	99.0509516636	371.0	MalK	K10111	Transport
b3041	328.0	76.394710039	71176.0	58.1126349613	217.0	RibB	K02858	Cofactor biosynthesis
b0684	331.0	77.093442143	115850.0	94.5873434904	350	FldA	K03839	
b3438	331.0	77.093442143	109561.0	89.4526019866	331.0	GntR	K06145	Transcription factors
b0413	332.0	77.3263528443	49468.0	40.3888364936	149.0	NrdR	K07738	Transcription factors
b4371	332.0	77.3263528443	113876.0	92.9756437403	343.0	RsmC	K00564	Ribosome biogenesis
b1867	335.0	78.0250849484	117250.0	95.7303929585	350			
b3028	336.0	78.2579956497	117600.0	96.0161553256	350			
b2293	337.0	78.490906351	72792.0	59.4320406332	216.0	YfbT	K01112	Carbohydrate metabolism
b3599	337.0	78.490906351	214669.0	175.269490201	637.0	MtlA	K02798	Transport
b2684	339.0	78.9567277537	59664.0	48.7135024774	176.0	MprA	K03712	Transcription factors
b2567	343.0	79.8883705591	77518.0	63.2906490521	226.0	Rnc	K03685	Ribosome biogenesis
b3924	343.0	79.8883705591	85064.0	69.4516856855	248.0	Fpr	K00528	Other enzymes
b2038	345.0	80.3541919617	120750.0	98.5880166289	350	RfbC	K01790	Cofactor biosynthesis
b3887	346.0	80.5871026631	121100.0	98.873778996	350			
b1187	348.0	81.0529240658	83172.0	67.9069359757	239.0	FadR	K03603	Transcription factors
b3017	349.0	81.2858347671	122150.0	99.7310660971	350			
b1189	350.0	81.5187454684	151200.0	123.449342561	432.0	DadA	K00285	Amino acid metabolism
