Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
P61247	0.0031705089	3187.54595264	0.83701435	2263.90435034	264	Rps3a	K02984	Ribosome
P62910	0.0017055206	1714.68538873	0.26094465	705.786858174	153	Rpl32	K02912	Ribosome
P68371	0.0057035202	5734.16864696	2.5380665	6864.80439769	445	TubB2c	K07375	Phagosome
O00232	0.0002945974	296.180449147	0.13433641	363.344765843	456	PsmD12	K03035	Proteasome
P19338	0.0014773078	1485.246264	1.0488885	2836.96837237	710	Ncl	K11294	Ribosome Biogenesis
P62280	0.0027074284	2721.97704239	0.42777369	1157.01566855	158	Rps11	K02949	Ribosome
P07900	0.0014576289	1465.46161742	1.0669844	2885.9130371	732	Hsp90aa1	K04079	Protein processing in endoplasmic reticulum
P05388	0.0013974748	1404.98427324	0.44299951	1198.19751942	317	RplP0	K02941	Ribosome
Q8WWY3	6.4252493e-05	64.5977603183	0.032061994	86.7192870675	499	PrpF31	K12844	Spliceosome
P63104	0.0051096245	5137.0815879	1.2569676	3399.76777922	246	YwhAz	K06630	
P00558	0.0026738743	2688.24263601	1.1150056	3015.79779187	417	Pgk1	K00927	Glycolysis / Gluconeogenesis
P52272	0.0007783358	782.518266731	0.56818513	1536.79179766	730	HnrNpm	K12887	Spliceosome
P18124	0.0021635054	2175.13121672	0.53654934	1451.22528066	248	Rpl7	K02937	Ribosome
Q9Y3I0;B4DNA0	0.0005039402	506.648174015	0.17637907	477.059137495	350			
P04406	0.0088039381	8851.24695847	2.9493193	7977.13539059	335	GapDh	K00134	Glycolysis / Gluconeogenesis
P26196	0.0001804056	181.375027874	0.087135905	235.679775861	483	Ddx6	K12614	RNA degradation
P62937	0.0096260693	9677.79596425	1.5883014	4295.93883201	165	PpiA	K03767	Chaperones and folding catalysts
O00571	0.000714317	718.155455186	0.47287785	1279.01059497	662	Ddx3x	K11594	Chromosome-related
O75533	0.0001618028	162.672263833	0.21099085	570.674927135	1304	Sf3B1	K12828	Spliceosome
Q12906	0.0006731766	676.793983055	0.60451259	1635.04805185	898	Ilf3	K13090	
Q12906	1.415722e-11	1.42332952642e-05	1.2713184e-08	3.43858293042e-05	898	Ilf3	K13090	
P51665	0.0002140006	215.15055403	0.069336194	187.536224717	324	PsmD7	K03038	Proteasome
P50914	0.0017498305	1759.23339249	0.38496271	1041.22319275	220	Rpl14	K02875	Ribosome
P46777	0.0015424318	1550.72021445	0.45810224	1239.04644411	297	Rpl5	K02932	Ribosome
Q14204	0.0002050813	206.183325263	0.95280772	2577.095055	4646	DynC1h1	K10413	Chromosome-related
P62701	0.0023713354	2384.0780124	0.62366121	1686.84004815	263	Rps4x	K02987	Ribosome
P40429	0.0017417627	1751.12223935	0.35357783	956.335321517	203	Rpl13a	K02872	Ribosome
P53621	0.0002085216	209.642112065	0.25523044	690.331418399	1224	CopA	K05236	Neuroactive ligand-receptor interaction
Q9BUQ0	0.0011048568	1110.7938606	0.61540524	1664.50981403	557	PtbP1	K13218	
Q15286	0.0001685415	169.447174924	0.046517454	125.817516124	276	Rab35	K07876	GTP-binding signaling proteins
Q92499	0.0003735949	375.602450263	0.27646023	747.752433866	740	Ddx1	K13177	Other enzymes
P60842	0.0020782796	2089.4474472	0.84378152	2282.20777083	406	Eif4a1	K03257	RNA transport
P34932	0.0009362309	941.26183214	0.78643396	2127.09765765	840	HspA4	K09489	Chaperones and folding catalysts
P62917	0.0013860056	1393.45344232	0.35620344	963.436908128	257	Rpl8	K02938	Ribosome
P25788	0.0005001888	502.876615484	0.12754814	344.984275388	255	PsmA3	K02727	Proteasome
A8K4L9	0.0001554744	156.309857531	0.060945965	164.842855202	392	TiaL1	K13201	
Q9UQ80;A8K6Y1;Q6PIN5	0.0011991596	1205.6034063	0.41970586	1135.1943038	350			
P61201	8.461064e-05	85.0653038956	0.037482514	101.380372399	443	CopS2	K12176	Ubiquitin labeling
P35606;B4DZI8	0.0002863584	287.897176041	0.10022544	271.08353594	350			
Q06830	0.0071513821	7189.81078042	1.423125	3849.17997951	199	PrdX1	K13279	Peroxisome
Q9UHB9	0.0001876964	188.705005731	0.11768564	318.30879885	627	Srp68	K03107	Protein export
P62424	0.0026124319	2626.47006901	0.69490689	1879.54093183	266	Rpl7a	K02936	Ribosome
Q6NUS1	0.0002336367	234.892170614	0.20396484	551.671412315	873	PdcD6ip	K12200	Endocytosis
P62829	0.0014404958	1448.23645096	0.20166941	545.462876031	140	Rpl23	K02894	Ribosome
P35637	0.0008983612	903.188635448	0.47253799	1278.09136279	526	Fus	K13098	
P60900	0.0006300529	633.438553459	0.15877333	429.440227047	252	PsmA6	K02730	Proteasome
P48643	0.0016013231	1609.92797285	0.8663158	2343.15708971	541	Cct5	K09497	Chaperones and folding catalysts
P51149	0.0004938329	496.486561408	0.10222341	276.48752092	207	Rab7a	K07897	Endocytosis
B4DLV7;Q5SX90;P50395;Q6IAT1;B3KVE3;Q5SX88;Q8TB95;Q5SX87	0.0012635749	1270.36484848	0.44225122	1196.17359117	350			
P06576	0.0012615079	1268.28674124	0.66733768	1804.97344747	529	Atp5b	K02133	Oxidative phosphorylation
P12956	0.0008814425	886.17902109	0.53679848	1451.89913904	609	XrcC6	K10884	Non-homologous end-joining
Q07020	0.0014085004	1416.06912042	0.26479808	716.209375949	188	Rpl18	K02883	Ribosome
P62249	0.0021925272	2204.30896832	0.33326413	901.392089299	152	Rps16	K02960	Ribosome
P61313	0.0023342426	2346.78589046	0.47618549	1287.95689391	204	Rpl15	K02877	Ribosome
P61019	0.0004699211	472.446268914	0.099623273	269.454832095	212	Rab2a	K07877	GTP-binding signaling proteins
P25786	0.0004949507	497.61036802	0.13017203	352.08120985	263	PsmA1	K02725	Proteasome
P33176	0.0001828546	183.837187825	0.17608898	476.274520107	963	Kif5b	K10396	Cytoskeleton proteins
P49368	0.0013208393	1327.93696457	0.71985742	1947.02557341	545	Cct3	K09495	Chaperones and folding catalysts
Q00839	0.0018145293	1824.27985809	1.4969867	4048.95651136	825	HnrNpu	K12888	Spliceosome
P13639	0.0031986814	3215.86984044	2.7444686	7423.06795925	858	Eef2	K03234	Translation factors
P48556	0.0002649384	266.362073489	0.09272844	250.806116665	350	PsmD8	K03031	Proteasome
P07910	0.0013513909	1358.6527367	0.41352562	1118.47837507	306	HnrNpc	K12884	Spliceosome
P62269	0.0023509478	2363.58085756	0.35734407	966.522013203	152	Rps18	K02964	Ribosome
P22392	0.0023643947	2377.10001584	0.69040325	1867.35976649	292	Nme1-nme2	K00940	Purine metabolism
P22392	1.415722e-11	1.42332952642e-05	4.1339082e-09	1.11811377641e-05	292	Nme1-nme2	K00940	Purine metabolism
Q15365	0.0010781445	1083.93801933	0.38381944	1038.13094717	356	PcbP1	K12889	Spliceosome
P55884	0.0004507378	453.159885497	0.39304336	1063.07923225	872	Eif3b	K03253	RNA transport
P05198	0.0008383493	842.854255389	0.26408003	714.267238973	315	Eif2s1	K03237	RNA transport
P53992	9.3035561e-05	93.5354970671	0.1017809	275.290647397	1094	Sec24c	K14007	Protein processing in endoplasmic reticulum
Q8N766-2;Q8N766;Q8N766-1;Q8N766-3;C9JL95;Q5TG59;Q8N766-4;Q5TG60	7.6647145e-05	77.0590162438	0.026826501	72.5586512565	350			
P53618	0.000125106	125.778269839	0.0437871	118.432624457	350			
P78527	0.0002415644	242.862470918	0.99717784	2697.10459569	4128	PrkDc	K06642	DNA replication control
P38646	0.0008037204	808.039273466	0.54733359	1480.39384927	681	HspA9	K04043	RNA degradation
P62899	0.0031487123	3165.63222639	0.4093326	1107.13735538	130	Rpl31	K02910	Ribosome
P61106	0.0003775591	379.587952296	0.081175206	219.55764797	215	Rab14	K07881	GTP-binding signaling proteins
O14980	0.0001693062	170.215984117	0.18132694	490.441828506	1071	Xpo1	K14290	Ribosome biogenesis in eukaryotes
Q12905	0.0002789536	280.452585594	0.1087919	294.253564102	390	Ilf2	K13089	
P40925	0.0011610769	1167.31606503	0.40869907	1105.42382285	352	Mdh1	K00025	
O60884	0.0003334594	335.251278064	0.13738527	371.591132728	412	DnaJa2	K09503	Protein processing in endoplasmic reticulum
P12268	0.0013984083	1405.92278949	0.71878187	1944.11649267	514	ImpDh2	K00088	Purine metabolism
Q13435	0.0001441631	144.937775108	0.12902597	348.981418049	895	Sf3B2	K12829	Spliceosome
P46778	0.0012976931	1304.6663861	0.2076309	561.587143369	160	Rpl21	K02889	Ribosome
P62495	0.0002091732	210.297213504	0.091408688	247.236533546	437	Etf1	K03265	Translation factors
P36507	0.0001641387	165.02071603	0.06565548	177.580858435	400	Map2k2	K04369	MAPK signaling pathway
P50502	0.0008923433	897.138397649	0.32927468	890.601673089	369	St13	K09560	Chaperones and folding catalysts
Q99460	0.0002888637	290.415938526	0.27528711	744.57945186	953	PsmD1	K03032	Proteasome
P08865	0.001957803	1968.32345391	0.57755189	1562.12642748	295	RpsA	K02998	Ribosome
P51991	0.0013551145	1362.39634585	0.51223328	1385.45671407	378	HnrNpa3	K12741	Spliceosome
P51991	3.3674331e-05	33.8552834489	0.012728897	34.4283288493	378	HnrNpa3	K12741	Spliceosome
P62258	0.0026407481	2654.938429	0.67339077	1821.34546879	255	YwhAe	K06630	
P14314	0.0007238723	727.762101564	0.38727168	1047.46835119	535	PrkCsh	K08288	Protein processing in endoplasmic reticulum
P16403	0.0053576579	5386.44782065	1.1411811	3086.59565612	213	HisT1h1c	K11275	Chromosome-related
Q15029	0.0002785717	280.068633416	0.27077169	732.36642471	972	EftUd2	K12852	Spliceosome
Q9HD45;B4DN13;Q5TB57;Q8NCC4;Q8WUB5;Q96JZ5;Q96K55;Q5TB53	8.8161299e-05	88.6350427235	0.030856455	83.4586201666	350			
Q92905	0.0001083904	108.972846859	0.036202394	97.9179834484	334	CopS5	K09613	Ubiquitin labeling
Q14697	0.0004708689	473.399162014	0.44450024	1202.25660058	944	GanAb	K05546	N-Glycan biosynthesis
Q14697	1.415722e-11	1.42332952642e-05	1.3364416e-08	3.61472411102e-05	944	GanAb	K05546	N-Glycan biosynthesis
O43809;B2R6U8;Q5HYH5	0.0001994895	200.561477156	0.069821325	188.84837687	350			
Q16629	0.0006022489	605.485145831	0.14333524	387.684241487	238	SrsF7	K12896	Spliceosome
P62888	0.0022770469	2289.28284354	0.26186039	708.263694766	115	Rpl30	K02908	Ribosome
Q9BY44-1;Q9BY44;B4DQ14;B4DF96	0.0001210754	121.726010999	0.04237639	114.617023797	350			
P49773	0.0007019998	705.772067457	0.24569993	664.553887763	350	HinT1		
P18669	0.002485444	2498.79978659	0.63130278	1707.50849137	254	PgaM1	K01834	Glycolysis / Gluconeogenesis
P62191	0.0004655743	468.076110942	0.20485269	554.07281377	440	PsmC1	K03062	Proteasome
P13489;Q59GB3;Q8IZK8;Q96FD7;Q9BQ80	0.0005197829	522.576006377	0.18192401	492.056746304	350			
P48444;B0YIW5;B0YIW6;Q6MZV5;B4E1X2	0.0002739845	275.456783629	0.095894575	259.369681675	350			
P62140	0.0001811131	182.086329698	0.059223984	160.185348103	327	Ppp1cb	K06269	mRNA surveillance pathway
P62266	0.0016620573	1670.98853426	0.23767419	642.846365424	143	Rps23	K02973	Ribosome
P63010	0.0002755561	277.036828782	0.26150274	707.296345292	949	Ap2B1	K11825	Endocytosis
P31930	0.0002479214	249.253630905	0.11900227	321.869937778	480	UqcRc1	K00414	Oxidative phosphorylation
P62333	0.0007171202	720.973718467	0.27895976	754.513007136	389	PsmC6	K03064	Proteasome
P46781	0.0024592517	2472.4667396	0.47709483	1290.41642018	194	Rps9	K02997	Ribosome
P61088	0.0007588116	762.889151453	0.11533936	311.962726648	152	Ube2n	K10580	Ubiquitin mediated proteolysis
P14618	0.0052626681	5290.94758328	2.7944768	7558.32702802	531	Pkm2	K00873	Glycolysis / Gluconeogenesis
P14618	2.6131418e-05	26.2718378373	0.013875783	37.530354764	531	Pkm2	K00873	Glycolysis / Gluconeogenesis
Q969V3-1;Q969V3;B2RA56;Q969V3-2	9.9266105e-05	99.7995215301	0.034743137	93.9710758828	350			
O00303	0.0004837233	486.322636442	0.17994507	486.704232485	372	Eif3f	K03249	RNA transport
P14625	0.0013106326	1317.67541783	1.052438	2846.56883919	803	Hsp90b1	K09487	Protein processing in endoplasmic reticulum
P25398	0.0038538782	3874.58740721	0.50871192	1375.93235858	132	Rps12	K02951	Ribosome
P27635	0.0011584278	1164.65272982	0.26643839	720.645984408	230	Rpl10	K02866	Ribosome
P45974	0.0002364253	237.695755441	0.20285291	548.663933215	858	Usp5	K11836	Ubiquitin labeling
P35998	0.0006631809	666.744570142	0.28715733	776.685284571	433	PsmC2	K03061	Proteasome
Q96I24	0.0001511851	151.99750854	0.086477877	233.899982657	572	FubP3	K13210	
P62277	0.0014921689	1500.18722163	0.2253175	609.424758916	151	Rps13	K02953	Ribosome
P27824	0.0005926919	595.876790318	0.3508736	949.02108842	592	CanX	K08054	Protein processing in endoplasmic reticulum
Q9NS69;Q53GB0;Q549C5	0.0004368215	439.168804841	0.15288752	413.520654265	350			
P55060-1;P55060;B4DUC5;P55060-3;A3RLL6;B4DM67;B4DPS6;B4DM31;B4DS32	0.0007503605	754.392638606	0.26262618	710.334955925	350			
P17844	0.0010696064	1075.35403898	0.65673833	1776.30498488	614	Ddx5	K12823	Spliceosome
P62195	0.0005076916	510.419732545	0.20612279	557.508101248	406	PsmC5	K03066	Proteasome
Q14103	0.001606845	1615.47954534	0.57042998	1542.86352831	355	HnrNpd	K13044	
Q14103	1.415722e-11	1.42332952642e-05	5.0258131e-09	1.35935066598e-05	355	HnrNpd	K13044	
P00338	0.0028117647	2826.87400413	1.0150471	2745.43625864	361	LdhA	K00016	Glycolysis / Gluconeogenesis
P14868	0.0003928348	394.945737826	0.19681023	532.320068215	501	DarS	K01876	
Q02543	0.0012916891	1298.630123	0.22733728	614.887734227	176	Rpl18a	K02882	Ribosome
P31943	0.0017850812	1794.67351572	0.80150146	2167.85129442	449	HnrNph1	K12898	
B7WPD3	0.0005089522	511.687106507	0.081941304	221.629742188	161	TceB2	K03873	Ubiquitin mediated proteolysis
P13010	0.0005764677	579.565407926	0.42197436	1141.33000149	732	XrcC5	K10885	Non-homologous end-joining
P42704;B4DSR0	0.0002612149	262.618564882	0.091425215	247.281234748	350			
P61289	0.0004232871	425.561676363	0.10751492	290.799668028	254	PsmE3	K06698	Proteasome
Q5JTV8-1;Q5JTV8;B1AMI8;C9J3B0;Q5JTV8-2	4.6854681e-05	47.1064594027	0.016399138	44.3553684116	350			
P22314	0.0007325512	736.487638518	0.77503917	2096.27773843	1058	Uba1	K03178	Ubiquitin mediated proteolysis
P62244	0.0015094439	1517.5550506	0.19622771	530.744504352	130	Rps15a	K02957	Ribosome
Q8N1F7	0.0001431011	143.870068342	0.1171998	316.994729038	819	Nup93	K14309	RNA transport
P83731	0.0013569817	1364.27357944	0.21304613	576.233920638	157	Rpl24	K02896	Ribosome
Q13765;B2R4P8	0.0003758322	377.851772623	0.13154127	355.784645033	350			
B0QY89;B3KPB9;Q9Y262;B4DQF6;B4DYB2;B0QY90;B3KNG0;Q7Z5X3;Q8N7H0	0.000510297	513.039132927	0.17860395	483.076854528	350			
Q14974	0.0007541261	758.178473441	0.66061446	1786.78890021	876	KpnB1	K14293	RNA transport
P78371	0.001299535	1306.51818374	0.69525123	1880.47228124	535	Cct2	K09494	Chaperones and folding catalysts
Q5JVF3-1;Q5JVF3;Q5JVF3-3;A6NC39;Q5JVF3-4;A8K097;C9J439;Q5JVF3-2;A6NM51	3.972519e-05	39.9386573563	0.013903817	37.6061793835	350			
P51858;B2RDE8;Q5SZ07;A8K8G0;B3KU21;B7Z958;Q5SZ08;B7Z525	0.0007331739	737.11368466	0.25661087	694.065119598	350			
P07814	0.0003560115	357.924564072	0.53828939	1455.93165967	1512	EprS	K14163	tRNA loading
P46783	0.0007592661	763.346093755	0.13059377	353.221905969	172	Rps10	K02947	Ribosome
Q15233	0.0015022215	1510.2938403	0.70754633	1913.72730295	471	NonO	K13214	
Q13162	0.0002612149	262.618564882	0.070789238	191.466327746	271	PrdX4	K03386	Other enzymes
Q9NVP1	0.0001183303	118.966159925	0.079281301	214.43513153	670	Ddx18	K13179	Ribosome Biogenesis
Q92973-1;Q92973;Q92973-2;Q92973-3	0.0001665881	167.48327813	0.058305835	157.701995798	350			
Q9Y230	0.0004148633	417.092610216	0.19208171	519.53066144	463	RuvBl2	K11338	Chromosome-related
Q13347	0.0005649578	567.993658306	0.18361128	496.620369249	325	Eif3i	K03246	RNA transport
Q15393	0.000208168	209.28661196	0.25334046	685.219518054	1217	Sf3B3	K12830	Spliceosome
P23246	0.001122711	1128.74400196	0.79375668	2146.90369522	707	SfpQ	K13219	
Q9UBQ0-1;Q9UBQ0;Q5JPE4;Q9UBQ0-2	0.000357031	358.949542459	0.12496085	337.986334329	350			
A6NKB8	0.0001319933	132.702579447	0.046197655	124.952543681	350			
P61026	0.0022611948	2273.34556067	0.45223896	1223.18780907	200	Rab10	K07903	GTP-binding signaling proteins
Q13200	0.0004422858	444.662467814	0.40159551	1086.21055561	908	PsmD2	K03028	Proteasome
P15374	0.0002141564	215.307191237	0.053753256	145.388463296	251	UchL3	K05609	Ubiquitin labeling
P46459	0.0001036435	104.200438908	0.077110764	208.564398063	744	Nsf	K06027	Other enzymes
Q9Y570	0.0001174651	118.096310684	0.045341529	122.636947329	386	PpmE1	K13617	Peptidases
Q07955	0.0008555196	860.116821745	0.21216886	573.861135309	248	SrsF1	K12890	Spliceosome
P50990	0.0019181607	1928.46813198	1.0511521	2843.09081685	548	Cct8	K09500	Chaperones and folding catalysts
P28070	0.0005386392	541.533632627	0.14220075	384.615743502	264	PsmB4	K02736	Proteasome
O75643	0.0001717837	172.706797216	0.36692998	992.449386313	2136	SnrNp200	K12854	Spliceosome
O14579;Q53HJ6;Q7Z4Z1;Q9UGP6;A6NE29;A6NKA3	0.0003357105	337.51447458	0.11749867	317.803094024	350			
P09429	0.0029054873	2921.10023207	0.62758526	1697.45357451	216	HmgB1	K10802	Chromosome-related
Q15437	9.5674452e-05	96.1885684167	0.073382305	198.479894075	767	Sec23b	K14006	Protein processing in endoplasmic reticulum
P26373	0.0010161925	1021.65311395	0.21441662	579.940736743	211	Rpl13	K02873	Ribosome
P61353	0.0021132456	2124.60134056	0.2874014	777.345429925	136	Rpl27	K02901	Ribosome
P61160;Q8IY98;B4DHK9;A8MUT7;B4DWQ5	0.0006325021	635.900914484	0.22137573	598.763304604	350			
P47897	0.0002630268	264.440201311	0.39769652	1075.66480998	1512	QarS	K01886	tRNA loading
P62318	0.0004188418	421.092489091	0.052774067	142.740013796	126	SnrPd3	K11088	Spliceosome
P46779	0.0014328508	1440.55036978	0.24215179	654.95709939	169	Rpl28	K02903	Ribosome
P27797	0.0007363885	740.34555864	0.307074	830.55465474	417	CalR	K08057	Protein processing in endoplasmic reticulum
P52597	0.0006124984	615.789722564	0.25418684	687.508754032	415	HnrNpf	K12898	
P61326	0.0002855657	287.100216387	0.041692592	112.7675295	146	MagOh	K12877	RNA transport
Q86XP3	7.4227696e-05	74.626566088	0.069625579	188.318935265	938	Ddx42	K12835	Spliceosome
P49207	0.0018264214	1836.2358615	0.2136913	577.978936323	117	Rpl34	K02915	Ribosome
O75947	0.0005909653	594.140912257	0.095145413	257.343394896	161	Atp5h	K02138	Oxidative phosphorylation
P29692	0.0010726499	1078.41389354	0.74763698	2022.16199937	697	Eef1d	K03232	Translation factors
P29692	0.0004259199	428.208623983	0.29686617	802.945151098	697	Eef1d	K03232	Translation factors
P31946	0.0018606813	1870.67986056	0.4577276	1238.03314114	246	YwhAb	K06630	
P31946	4.077134e-06	4.099042895	0.001002975	2.71278439346	246	YwhAb	K06630	
O60506	0.0006586216	662.160770279	0.41032126	1109.81142145	623	SynCrip	K13160	
O60506	1.4031787e-06	1.41071882372	0.00087418033	2.36442858127	623	SynCrip	K13160	
P25789	0.0005029212	505.623698314	0.13126243	355.030455945	261	PsmA4	K02728	Proteasome
A8MZI2;B4DN54;Q9Y512	4.8041104e-05	48.2992577676	0.016814386	45.478505373	350			
O94906	4.9063213e-05	49.3268591744	0.046168483	124.87364107	941	PrpF6	K12855	Spliceosome
P26368	0.0001919296	192.960953263	0.09116656	246.581640792	475	U2aF2	K12837	Spliceosome
Q9Y285	0.0001045141	105.075717166	0.053093163	143.603084809	508	FarSa	K01889	
Q00688	0.0006562163	659.742545154	0.14699245	397.576035611	224	FkbP3	K09570	Chaperones and folding catalysts
P26641	0.0019386883	1949.10603913	0.9441412	2553.65439077	487	Eef1g	K03233	Translation factors
Q9H3P7	7.3187175e-05	73.5804537424	0.025615511	69.2832408299	350			
Q7L2H7;B4E2Q4	0.0001421952	142.959300396	0.04976832	134.610256272	350			
P60468	0.0012756924	1282.5474631	0.12246647	331.239690459	96	Sec61b	K09481	Protein export
P25705	0.0010981609	1104.0619795	0.60728298	1642.5412304	553	Atp5a1	K02132	Oxidative phosphorylation
P63241	0.0026067656	2620.77332057	0.55784784	1508.83213867	214	Eif5a	K03263	Translation factors
P12270	8.4885201e-05	85.3413402771	0.20058373	542.526396297	2363	Tpr	K09291	RNA transport
P08238	0.0080876059	8131.0654744	5.8554267	15837.3939219	724	Hsp90ab1	K04079	Protein processing in endoplasmic reticulum
P62913	0.0014276146	1435.28603252	0.2541154	687.315527564	178	Rpl11	K02868	Ribosome
P37837	0.0004175812	419.825115128	0.14072486	380.623848032	337	TalDo1	K00616	Pentose phosphate pathway
Q9NZL9	0.0001260869	126.764440805	0.042113025	113.904690527	334	Mat2b	K00789	Cysteine and methionine metabolism
Q9NZL9	1.3248325e-06	1.33195162243	0.00044249405	1.19683038265	334	Mat2b	K00789	Cysteine and methionine metabolism
O60306	2.0133e-05	20.241186727	0.029897505	80.8649118547	1485	Aqr	K12874	Spliceosome
O14818	0.0007865186	790.745037841	0.19505661	527.576985917	248	PsmA7	K02731	Proteasome
O14818	1.415722e-11	1.42332952642e-05	3.5109906e-09	9.49630898604e-06	248	PsmA7	K02731	Proteasome
B4E3C3	0.0009541112	959.238213754	0.34443414	931.604037556	361	PrmT1	K11434	Chromosome-related
Q99832	0.0008148337	819.212291916	0.4424547	1196.72395122	543	Cct7	K09499	Chaperones and folding catalysts
O60841	0.0001664746	167.369168226	0.20309901	549.329569187	1220	Eif5b	K03243	RNA transport
Q02878	0.0020956945	2106.95592794	0.60356002	1632.47159976	288	Rpl6	K02934	Ribosome
P05141	0.0014499832	1457.77483247	0.46834457	1266.74926121	323	Slc25a5	K05863	Calcium signaling pathway
Q9Y3F4	0.0006213038	624.642439278	0.22553328	610.008387238	363	StrAp	K13137	RNA transport
O75531;B2R4V4	0.0009801758	985.442874538	0.34306153	927.891487406	350			
O75400	5.1230782e-05	51.5060758273	0.049027858	132.607500713	957	PrpF40a	K12821	Spliceosome
O75400	1.415722e-11	1.42332952642e-05	1.354846e-08	3.66450318736e-05	957	PrpF40a	K12821	Spliceosome
P84098	0.0030235558	3039.80318518	0.59261694	1602.87343766	196	Rpl19	K02885	Ribosome
P56192	0.000160274	161.13524867	0.1442466	390.149231327	900	MarS	K01874	Selenocompound metabolism
Q9BZZ5-2;Q9BZZ5;Q9BZZ5-4;B4DRJ2;B4E283;Q9BZZ5-1;B4DGR0;Q9BZZ5-3;B4DDR3	0.0001001454	100.683541511	0.03505089	94.8034670545	350			
Q9BS26	0.0001920994	193.1316657	0.06723479	181.852477888	350			
B4E1S7;Q12904;B4DNK3	0.0002765897	278.075982937	0.096806395	261.835915694	350			
P62826	0.0034564874	3475.06118725	0.80536156	2178.2918528	233	Ran	K07936	RNA transport
