Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
Q9UHB9	8.24e-05	83.2797420289	0.0516648	154.415069933	627	Srp68	K03107	Protein export
P62424	0.0032743046	3309.26265063	0.87096502	2603.12871573	266	Rpl7a	K02936	Ribosome
Q6NUS1	0.0001274477	128.808392939	0.11126184	332.537913714	873	PdcD6ip	K12200	Endocytosis
P62829	0.0017870721	1806.1517412	0.25019009	747.764827191	140	Rpl23	K02894	Ribosome
P35637	0.0006942615	701.673769668	0.36518155	1091.44977976	526	Fus	K13098	
P60900	0.0006224537	629.09931506	0.15685833	468.816099094	252	PsmA6	K02730	Proteasome
P48643	0.0010549238	1066.18667384	0.57071378	1705.74178648	541	Cct5	K09497	Chaperones and folding catalysts
P51149	0.0005771053	583.266753732	0.1194608	357.042856766	207	Rab7a	K07897	Endocytosis
B4DLV7;Q5SX90;P50395;Q6IAT1;B3KVE3;Q5SX88;Q8TB95;Q5SX87	0.0011044449	1116.23648492	0.38655572	1155.33261595	350			
P06576	0.0022098514	2233.44483634	1.1690114	3493.92578861	529	Atp5b	K02133	Oxidative phosphorylation
P12956	0.001172425	1184.94237316	0.71400683	2134.01415639	609	XrcC6	K10884	Non-homologous end-joining
Q07020	0.003282563	3317.60922128	0.61712184	1844.44558153	188	Rpl18	K02883	Ribosome
P62249	0.0024237905	2449.66805306	0.36841616	1101.11733929	152	Rps16	K02960	Ribosome
P61313	0.0025117596	2538.57635348	0.51239896	1531.45122485	204	Rpl15	K02877	Ribosome
P61019	0.0003426014	346.259177315	0.072631497	217.08005622	212	Rab2a	K07877	GTP-binding signaling proteins
P25786	0.0006366475	643.444654895	0.16743829	500.437343409	263	PsmA1	K02725	Proteasome
P33176	0.0001481863	149.768408207	0.14270341	426.510061682	963	Kif5b	K10396	Cytoskeleton proteins
P49368	0.0011227138	1134.70043248	0.61187902	1828.77591056	545	Cct3	K09495	Chaperones and folding catalysts
Q00839	0.0012912046	1304.99012129	1.0652438	3183.78656014	825	HnrNpu	K12888	Spliceosome
P13639	0.003917221	3959.04313532	3.3609756	10045.2393567	858	Eef2	K03234	Translation factors
P48556	0.0002888831	291.967354909	0.10110909	302.193508988	350	PsmD8	K03031	Proteasome
P07910	0.0018575609	1877.39311353	0.56841364	1698.86715852	306	HnrNpc	K12884	Spliceosome
P62269	0.0026267157	2654.75978009	0.39926079	1193.30536089	152	Rps18	K02964	Ribosome
P22392	0.0034211969	3457.72324347	0.99898949	2985.76655596	292	Nme1-nme2	K00940	Purine metabolism
P22392	1.3766834e-11	1.39138153407e-05	4.0199155e-09	1.20146702021e-05	292	Nme1-nme2	K00940	Purine metabolism
Q15365	0.0013014757	1315.3708805	0.46332535	1384.78066927	356	PcbP1	K12889	Spliceosome
P55884	0.0005973296	603.706978085	0.52087141	1556.7735712	872	Eif3b	K03253	RNA transport
P05198	0.0006211866	627.818686891	0.19567378	584.827201938	315	Eif2s1	K03237	RNA transport
P53992	8.2497744e-05	83.3785295909	0.090252532	269.745572235	1094	Sec24c	K14007	Protein processing in endoplasmic reticulum
Q8N766-2;Q8N766;Q8N766-1;Q8N766-3;C9JL95;Q5TG59;Q8N766-4;Q5TG60	5.0854697e-05	51.3976462029	0.017799144	53.1978458351	350			
P53618	0.0002168963	219.211989212	0.075913705	226.889876017	350			
P78527	0.0002944178	297.561146028	1.2153567	3632.4420074	4128	PrkDc	K06642	DNA replication control
P38646	0.0025231849	2550.12363548	1.7182889	5135.59910535	681	HspA9	K04043	RNA degradation
P62899	0.0023286599	2353.52179302	0.30272579	904.782831508	130	Rpl31	K02910	Ribosome
P61106	0.0003512466	354.996677628	0.075518019	225.707254941	215	Rab14	K07881	GTP-binding signaling proteins
O14980	0.0004067964	411.139554008	0.43567894	1302.15144525	1071	Xpo1	K14290	Ribosome biogenesis in eukaryotes
Q12905	0.001147797	1160.05143279	0.44764083	1337.90298364	390	Ilf2	K13089	
P40925	0.0006053145	611.777128718	0.2130707	636.82288601	352	Mdh1	K00025	
O60884	0.0001333414	134.765016915	0.054936657	164.193952798	412	DnaJa2	K09503	Protein processing in endoplasmic reticulum
P12268	0.0005381038	543.848854961	0.27658535	826.65463067	514	ImpDh2	K00088	Purine metabolism
Q13435	0.0001194175	120.692458662	0.10687866	319.437523386	895	Sf3B2	K12829	Spliceosome
P46778	0.0015859412	1602.87347098	0.25375059	758.406402431	160	Rpl21	K02889	Ribosome
P62495	0.0004119173	416.3151272	0.18000786	538.00510774	437	Etf1	K03265	Translation factors
P36507	8.3897896e-05	84.793630287	0.033559158	100.301166935	400	Map2k2	K04369	MAPK signaling pathway
P50502	0.0008828259	892.251373889	0.32576276	973.635422316	369	St13	K09560	Chaperones and folding catalysts
Q99460	0.0001788035	180.712492159	0.17039974	509.288485944	953	PsmD1	K03032	Proteasome
P08865	0.0021100419	2132.56972211	0.62246236	1860.40725697	295	RpsA	K02998	Ribosome
P51991	0.0009701906	980.548821443	0.36673205	1096.08389362	378	HnrNpa3	K12741	Spliceosome
P51991	1.3766834e-11	1.39138153407e-05	5.2038633e-09	1.55532377052e-05	378	HnrNpa3	K12741	Spliceosome
P62258	0.001302687	1316.59511292	0.33218518	992.830666147	255	YwhAe	K06630	
P14314	0.0010184157	1029.2887958	0.5448524	1628.44763648	535	PrkCsh	K08288	Protein processing in endoplasmic reticulum
P16403	0.0046275815	4676.98778565	0.98567486	2945.97196617	213	HisT1h1c	K11275	Chromosome-related
Q15029	0.0002770021	279.959507639	0.26924604	804.718998152	972	EftUd2	K12852	Spliceosome
Q9HD45;B4DN13;Q5TB57;Q8NCC4;Q8WUB5;Q96JZ5;Q96K55;Q5TB53	0.0001328514	134.269785439	0.04649799	138.97257664	350			
Q92905	0.0001152808	116.511593263	0.038503787	115.079608598	334	CopS5	K09613	Ubiquitin labeling
Q14697	0.0003016866	304.907551233	0.28479215	851.18300581	944	GanAb	K05546	N-Glycan biosynthesis
Q14697	1.3766834e-11	1.39138153407e-05	1.2995891e-08	3.88419468885e-05	944	GanAb	K05546	N-Glycan biosynthesis
O43809;B2R6U8;Q5HYH5	0.0002649293	267.75781262	0.092725255	277.136013985	350			
Q16629	0.0006407226	647.563262623	0.15249198	455.766010047	238	SrsF7	K12896	Spliceosome
P62888	0.0025439764	2571.13711553	0.29255729	874.391353391	115	Rpl30	K02908	Ribosome
Q9BY44-1;Q9BY44;B4DQ14;B4DF96	0.0001166273	117.872469145	0.040819555	122.000945323	350			
P49773	0.0015040285	1520.0862316	0.52640998	1573.32717585	350	HinT1		
P18669	0.0025277264	2554.71362272	0.64204251	1918.92814995	254	PgaM1	K01834	Glycolysis / Gluconeogenesis
P62191	0.0003882657	392.411011343	0.17083691	510.59509385	440	PsmC1	K03062	Proteasome
P13489;Q59GB3;Q8IZK8;Q96FD7;Q9BQ80	0.0005509346	556.816642753	0.19282711	576.319112347	350			
P48444;B0YIW5;B0YIW6;Q6MZV5;B4E1X2	0.0001969206	199.023019031	0.06892221	205.993788364	350			
P62140	0.0001287242	130.098521467	0.042092813	125.806441969	327	Ppp1cb	K06269	mRNA surveillance pathway
P62266	0.0010763737	1087.86558329	0.15392144	460.038361162	143	Rps23	K02973	Ribosome
P63010	0.0001267471	128.100312997	0.120283	359.500237235	949	Ap2B1	K11825	Endocytosis
P31930	0.0003766059	380.626725711	0.18077083	540.28546237	480	UqcRc1	K00414	Oxidative phosphorylation
P62333	0.0004407731	445.479005598	0.17146074	512.459588691	389	PsmC6	K03064	Proteasome
P46781	0.0029067325	2937.76617412	0.56390611	1685.39511256	194	Rps9	K02997	Ribosome
P61088	0.0010872642	1098.8723555	0.16526416	493.939332462	152	Ube2n	K10580	Ubiquitin mediated proteolysis
P14618	0.0038158832	3856.62340423	2.026234	6055.98134146	531	Pkm2	K00873	Glycolysis / Gluconeogenesis
P14618	1.3369651e-05	13.512391824	0.0070992847	21.2182480804	531	Pkm2	K00873	Glycolysis / Gluconeogenesis
Q969V3-1;Q969V3;B2RA56;Q969V3-2	0.0001076014	108.750204296	0.03766049	112.559173694	350			
O00303	0.0004584079	463.302083204	0.17052774	509.671050649	372	Eif3f	K03249	RNA transport
P14625	0.0014378086	1453.1593361	1.1545603	3450.73453233	803	Hsp90b1	K09487	Protein processing in endoplasmic reticulum
P25398	0.0031735334	3207.41556884	0.41890641	1252.02192974	132	Rps12	K02951	Ribosome
P27635	0.0014084845	1423.52215791	0.32395144	968.221773092	230	Rpl10	K02866	Ribosome
P45974	0.0002010231	203.169319294	0.17247782	515.499423924	858	Usp5	K11836	Ubiquitin labeling
P35998	0.0004841936	489.363083739	0.20965583	626.616567784	433	PsmC2	K03061	Proteasome
Q96I24	0.0002262992	228.715279094	0.12944314	386.87794234	572	FubP3	K13210	
P62277	0.0014035312	1418.5159741	0.21193321	633.423170964	151	Rps13	K02953	Ribosome
P27824	0.0008653964	874.635788165	0.51231467	1531.19930002	592	CanX	K08054	Protein processing in endoplasmic reticulum
Q9NS69;Q53GB0;Q549C5	0.0005995454	605.946435032	0.20984089	627.169672661	350			
P55060-1;P55060;B4DUC5;P55060-3;A3RLL6;B4DM67;B4DPS6;B4DM31;B4DS32	0.0005354194	541.135795016	0.18739679	560.089043856	350			
P17844	0.0004294425	434.027434663	0.26367769	788.076387425	614	Ddx5	K12823	Spliceosome
P62195	0.0002512998	253.982797523	0.10202772	304.939098165	406	PsmC5	K03066	Proteasome
Q14103	0.0015813939	1598.27762182	0.56139483	1677.88943215	355	HnrNpd	K13044	
Q14103	1.3766834e-11	1.39138153407e-05	4.8872261e-09	1.46068766357e-05	355	HnrNpd	K13044	
P00338	0.003021545	3053.80446758	1.0907777	3260.10194226	361	LdhA	K00016	Glycolysis / Gluconeogenesis
P14868	0.0004803105	485.438525895	0.24063556	719.208374478	501	DarS	K01876	
Q02543	0.0014077971	1422.8274189	0.24777229	740.538538575	176	Rpl18a	K02882	Ribosome
P31943	0.0012007568	1213.57665708	0.5391398	1611.37389326	449	HnrNph1	K12898	
B7WPD3	0.0006449486	651.834381431	0.10383672	310.345813405	161	TceB2	K03873	Ubiquitin mediated proteolysis
P13010	0.0008368297	845.764096337	0.61255934	1830.80924196	732	XrcC5	K10885	Non-homologous end-joining
P42704;B4DSR0	0.0004641903	469.146218888	0.16246661	485.578052076	350			
P61289	0.0003446117	348.290940245	0.087531372	261.612605269	254	PsmE3	K06698	Proteasome
Q5JTV8-1;Q5JTV8;B1AMI8;C9J3B0;Q5JTV8-2	8.1806549e-05	82.6799550606	0.028632292	85.575815091	350			
P22314	0.0008745106	883.847295747	0.92523221	2765.32177442	1058	Uba1	K03178	Ubiquitin mediated proteolysis
P62244	0.0021580876	2181.12838111	0.28055139	838.508278491	130	Rps15a	K02957	Ribosome
Q8N1F7	0.0001457633	147.319539093	0.11938014	356.801781226	819	Nup93	K14309	RNA transport
P83731	0.0020467136	2068.56529873	0.32133404	960.398922639	157	Rpl24	K02896	Ribosome
Q13765;B2R4P8	0.0003066289	309.902617605	0.10732012	320.756953187	350			
B0QY89;B3KPB9;Q9Y262;B4DQF6;B4DYB2;B0QY90;B3KNG0;Q7Z5X3;Q8N7H0	0.0004232062	427.724552925	0.14812217	442.705579798	350			
Q14974	0.0007857151	794.103772284	0.68828643	2057.14136554	876	KpnB1	K14293	RNA transport
P78371	0.0011299132	1141.97669674	0.60450356	1806.7322334	535	Cct2	K09494	Chaperones and folding catalysts
Q5JVF3-1;Q5JVF3;Q5JVF3-3;A6NC39;Q5JVF3-4;A8K097;C9J439;Q5JVF3-2;A6NM51	3.5115113e-05	35.4900188344	0.01229029	36.7330559655	350			
P51858;B2RDE8;Q5SZ07;A8K8G0;B3KU21;B7Z958;Q5SZ08;B7Z525	0.0005511135	556.997452775	0.19288972	576.506240286	350			
P07814	0.0004410066	445.714998557	0.66680198	1992.92892594	1512	EprS	K14163	tRNA loading
P46783	0.0013147194	1328.75597661	0.22613174	675.859549367	172	Rps10	K02947	Ribosome
Q15233	0.0005494752	555.341661496	0.25880282	773.506440538	471	NonO	K13214	
Q13162	0.0009967863	1007.42846993	0.27012909	807.358246296	271	PrdX4	K03386	Other enzymes
Q9NVP1	0.0001650783	166.840755323	0.11060246	330.567167504	670	Ddx18	K13179	Ribosome Biogenesis
Q92973-1;Q92973;Q92973-2;Q92973-3	0.000249056	251.715041635	0.0871696	260.531345907	350			
Q9Y230	0.0005746826	580.818187822	0.26607804	795.250521712	463	RuvBl2	K11338	Chromosome-related
Q13347	0.0004319755	436.58747819	0.14039204	419.601869641	325	Eif3i	K03246	RNA transport
Q15393	0.0001843928	186.361466213	0.22440604	670.701800064	1217	Sf3B3	K12830	Spliceosome
P23246	0.0005823098	588.526819477	0.41169303	1230.46267513	707	SfpQ	K13219	
Q9UBQ0-1;Q9UBQ0;Q5JPE4;Q9UBQ0-2	0.0002271664	229.591737738	0.07950824	237.633174615	350			
A6NKB8	6.0769557e-05	61.4183620167	0.021269345	63.5695366207	350			
P61026	0.0009283806	938.292437775	0.18567612	554.946328151	200	Rab10	K07903	GTP-binding signaling proteins
Q13200	0.0006038264	610.273141047	0.54827437	1638.67517509	908	PsmD2	K03028	Proteasome
P15374	0.0003423947	346.050270486	0.08594107	256.859531715	251	UchL3	K05609	Ubiquitin labeling
P46459	9.9366289e-05	100.42717129	0.073928519	220.956578394	744	Nsf	K06027	Other enzymes
Q9Y570	8.6238079e-05	87.1587982062	0.033287898	99.4904286397	386	PpmE1	K13617	Peptidases
Q07955	0.0007122264	719.83047158	0.17663215	527.915830403	248	SrsF1	K12890	Spliceosome
P50990	0.0011317176	1143.80036138	0.62018124	1853.58947573	548	Cct8	K09500	Chaperones and folding catalysts
P28070	0.0004985389	503.861541061	0.13161427	393.366986927	264	PsmB4	K02736	Proteasome
O75643	0.0001774819	179.376782121	0.37910134	1133.05306374	2136	SnrNp200	K12854	Spliceosome
O14579;Q53HJ6;Q7Z4Z1;Q9UGP6;A6NE29;A6NKA3	0.0001109387	112.123134915	0.038828545	116.050241007	350			
P09429	0.0028681778	2898.7998456	0.6195264	1851.63229861	216	HmgB1	K10802	Chromosome-related
Q15437	8.6795672e-05	87.7223443372	0.06657228	198.970348705	767	Sec23b	K14006	Protein processing in endoplasmic reticulum
P26373	0.0023572957	2382.4633226	0.49738939	1486.59082084	211	Rpl13	K02873	Ribosome
P61353	0.0027923257	2822.1379121	0.3797563	1135.01059952	136	Rpl27	K02901	Ribosome
P61160;Q8IY98;B4DHK9;A8MUT7;B4DWQ5	0.0006132705	619.8180708	0.21464468	641.527176586	350			
P47897	0.0001496181	151.215494792	0.22622257	676.131020868	1512	QarS	K01886	tRNA loading
P62318	0.0004998735	505.210389892	0.062984061	188.245927284	126	SnrPd3	K11088	Spliceosome
P46779	0.0015443619	1560.85025038	0.26099716	780.064854865	169	Rpl28	K02903	Ribosome
P27797	0.0010788947	1090.41349869	0.44989909	1344.65244122	417	CalR	K08057	Protein processing in endoplasmic reticulum
P52597	0.0006384238	645.239919528	0.26494588	791.8667369	415	HnrNpf	K12898	
P61326	0.0004365189	441.179385713	0.063731759	190.480637163	146	MagOh	K12877	RNA transport
Q86XP3	5.7166693e-05	57.7770321079	0.053622358	160.265793355	938	Ddx42	K12835	Spliceosome
P49207	0.0018016651	1820.90054309	0.21079482	630.02076601	117	Rpl34	K02915	Ribosome
O75947	0.0008431369	852.138635037	0.13574504	405.712977591	161	Atp5h	K02138	Oxidative phosphorylation
P29692	0.0009357182	945.708377522	0.65219559	1949.27354097	697	Eef1d	K03232	Translation factors
P29692	0.0002783243	281.295824082	0.19399204	579.800839701	697	Eef1d	K03232	Translation factors
P31946	0.0008722261	881.538405326	0.21456762	641.296860679	246	YwhAb	K06630	
P31946	1.3766834e-11	1.39138153407e-05	3.3866412e-09	1.0121948362e-05	246	YwhAb	K06630	
O60506	0.0004135281	417.943124875	0.25762801	769.99518397	623	SynCrip	K13160	
O60506	1.3766834e-11	1.39138153407e-05	8.5767376e-09	2.56340397388e-05	623	SynCrip	K13160	
P25789	0.000802138	810.702011063	0.20935802	625.726477201	261	PsmA4	K02728	Proteasome
A8MZI2;B4DN54;Q9Y512	8.1178883e-05	82.0455877966	0.028412609	84.9192294504	350			
O94906	6.2873129e-05	63.544392763	0.059163614	176.827425893	941	PrpF6	K12855	Spliceosome
P26368	0.000439396	444.087203016	0.2087131	623.798948847	475	U2aF2	K12837	Spliceosome
Q9Y285	0.0001699789	171.793676485	0.086349281	258.079587345	508	FarSa	K01889	
Q00688	0.00045074	455.552317016	0.10096576	301.765126183	224	FkbP3	K09570	Chaperones and folding catalysts
P26641	0.0027895752	2819.35804644	1.3585231	4060.33584746	487	Eef1g	K03233	Translation factors
Q9H3P7	7.0685783e-05	71.4404584145	0.024740024	73.9426560462	350			
Q7L2H7;B4E2Q4	0.0003239471	327.405715037	0.11338148	338.873065671	350			
P60468	0.0010247197	1035.66010034	0.098373091	294.016191416	96	Sec61b	K09481	Protein export
P25705	0.0012352563	1248.44449034	0.68309673	2041.63045892	553	Atp5a1	K02132	Oxidative phosphorylation
P63241	0.0042827239	4328.44832006	0.91650291	2739.2317582	214	Eif5a	K03263	Translation factors
P12270	6.9755117e-05	70.4998561767	0.16483134	492.645725779	2363	Tpr	K09291	RNA transport
P08238	0.0058241972	5886.37913036	4.2167188	12602.8732984	724	Hsp90ab1	K04079	Protein processing in endoplasmic reticulum
P62913	0.0018542533	1874.0502	0.33005709	986.470258941	178	Rpl11	K02868	Ribosome
P37837	0.0009725996	982.983541085	0.32776607	979.62288871	337	TalDo1	K00616	Pentose phosphate pathway
Q9NZL9	0.0002216323	223.998553025	0.074025188	221.245501421	334	Mat2b	K00789	Cysteine and methionine metabolism
Q9NZL9	2.878373e-06	2.90910389445	0.00096137658	2.87334958874	334	Mat2b	K00789	Cysteine and methionine metabolism
O60306	1.9400239e-05	19.6073652818	0.028809355	86.1050186402	1485	Aqr	K12874	Spliceosome
O14818	0.0010410895	1052.2046722	0.2581902	771.675449996	248	PsmA7	K02731	Proteasome
O14818	1.3766834e-11	1.39138153407e-05	3.4141748e-09	1.0204240421e-05	248	PsmA7	K02731	Proteasome
B4E3C3	0.0009804469	990.914622634	0.35394133	1057.8551591	361	PrmT1	K11434	Chromosome-related
Q99832	0.0007957783	804.274411847	0.43210762	1291.47753133	543	Cct7	K09499	Chaperones and folding catalysts
O60841	0.0001204049	121.690400619	0.14689398	439.034781793	1220	Eif5b	K03243	RNA transport
Q02878	0.0022563843	2280.47454396	0.64983868	1942.22923958	288	Rpl6	K02934	Ribosome
P05141	0.0023181956	2342.94577112	0.74877718	2237.93531793	323	Slc25a5	K05863	Calcium signaling pathway
Q9Y3F4	0.0004025558	406.853679323	0.14612776	436.744713606	363	StrAp	K13137	RNA transport
O75531;B2R4V4	0.0009872476	997.787930178	0.34553666	1032.73539273	350			
O75400	8.3911614e-05	84.807494747	0.080303415	240.009783122	957	PrpF40a	K12821	Spliceosome
O75400	1.3766834e-11	1.39138153407e-05	1.317486e-08	3.93768470652e-05	957	PrpF40a	K12821	Spliceosome
P84098	0.0024774795	2503.93026265	0.48558598	1451.31294537	196	Rpl19	K02885	Ribosome
P56192	0.000372324	376.299110087	0.3350916	1001.51733575	900	MarS	K01874	Selenocompound metabolism
Q9BZZ5-2;Q9BZZ5;Q9BZZ5-4;B4DRJ2;B4E283;Q9BZZ5-1;B4DGR0;Q9BZZ5-3;B4DDR3	0.0002976666	300.844631779	0.10418331	311.381697006	350			
Q9BS26	0.0002433426	245.940642629	0.08516991	254.554698921	350			
B4E1S7;Q12904;B4DNK3	0.0002654655	268.299737349	0.092912925	277.696919596	350			
