!!SBtab TableType='Proteomaps' Organism='hsa' ProteinIdentifier='http://identifiers.org/uniprot/'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
P09651	110877900.0	2362.75420816	41246579000.0	2515.75008841	372.0	HnrNpa1	K12741	Spliceosome
P12236	64659004.0	1377.85197769	19268383000.0	1175.23531432	298.0	Slc25a6	K05863	Calcium signaling pathway
P62424	114283940.0	2435.33526664	30399528000.0	1854.15656541	266.0	Rpl7a	K02936	Ribosome
P62851	112198720.0	2390.90024099	14024840000.0	855.416214516	125.0	Rps25	K02975	Ribosome
P09936	414106.08	8.82439948038	99799565.0	6.08706880811	241.0	UchL1	K05611	Ubiquitin labeling
P23284	89563258.0	1908.54953725	19345664000.0	1179.94890966	216.0	PpiB	K03768	Chaperones and folding catalysts
P37802	13979143.0	297.888749244	4892700000.0	298.42015401	350			
Q6LES2	10797122.0	230.081426881	3778992700.0	230.491872286	350			
P62910	79141111.0	1686.45864554	12108590000.0	738.538494623	153.0	Rpl32	K02912	Ribosome
P08708	78808371.0	1679.36811771	10639130000.0	648.91181007	135.0	Rps17	K02962	Ribosome
P62269	102790340.0	2190.41223177	15624132000.0	952.961734361	152.0	Rps18	K02964	Ribosome
P39023	97982212.0	2087.95335886	39486831000.0	2408.4178855	403.0	Rpl3	K02925	Ribosome
P10809	228109650.0	4860.90587448	1.3070683e+11	7972.19374553	573.0	HspD1	K04077	Chaperones and folding catalysts
P00558	107424880.0	2289.1720287	44796175000.0	2732.2503817	417.0	Pgk1	K00927	Glycolysis
P23396	111924730.0	2385.06164714	27197709000.0	1658.86821356	243.0	Rps3	K02985	Ribosome
P35268	64129074.0	1366.55942671	8208521500.0	500.661853419	128.0	Rpl22	K02891	Ribosome
P46781	102434420.0	2182.8277494	19872277000.0	1212.06858439	194.0	Rps9	K02997	Ribosome
P06576	103315660.0	2201.60654589	54653984000.0	3333.50712746	529.0	Atp5b	K02133	Oxidative phosphorylation
P08865	99702760.0	2124.61740126	29412314000.0	1793.94348185	295.0	RpsA	K02998	Ribosome
P60842	105226190.0	2242.31901246	42721833000.0	2605.73016605	406.0	Eif4a1	K03257	RNA transport
P46776	84351057.0	1797.48006492	12483956000.0	761.433170268	148.0	Rpl27a	K02900	Ribosome
P61978	77076050.0	1642.45319839	35763287000.0	2181.3079924	464.0	HnrNpk	K12886	Spliceosome
P61978	1065437.3	22.7039515008	494362910.0	30.1526469514	464.0	HnrNpk	K12886	Spliceosome
P21796	73323781.0	1562.49416805	20750630000.0	1265.64191559	283.0	VdaC1	K05862	Calcium signaling pathway
P36578	101128800.0	2155.0056212	43181998000.0	2633.79698196	427.0	Rpl4	K02930	Ribosome
P63173	103545480.0	2206.50389849	7248183600.0	442.088022197	70.0	Rpl38	K02923	Ribosome
P40926	76106153.0	1621.78516429	25723880000.0	1568.97505086	338.0	Mdh2	K00026	TCA cycle and anaplerotic enzymes
P61254	62174883.0	1324.91656543	9512757100.0	580.211016175	153.0	Rpl26	K02898	Ribosome
P13639	155840560.0	3320.88665949	1.337112e+11	8155.43910251	858.0	Eef2	K03234	Translation factors
P61956	67098903.0	1429.84504059	6374395800.0	388.793135969	95.0	SumO2	K12160	RNA transport
P62906	84619401.0	1803.19834525	18362410000.0	1119.97735814	217.0	Rpl10a	K02865	Ribosome
P08195	23502834.0	500.833979876	14830288000.0	904.542855473	631.0	Slc3a2	K06519	Cellular antigens
P08195	9884.5087	0.210634080611	6237125.0	0.3804205864	631.0	Slc3a2	K06519	Cellular antigens
P08195	0.0	0.0	0.0	0.0	631.0	Slc3a2	K06519	Cellular antigens
Q9Y3U8	97451768.0	2076.64985479	10232436000.0	624.106347623	105.0	Rpl36	K02920	Ribosome
Q9BUQ0	85557564.0	1823.19014322	47655563000.0	2906.65286036	557.0			
P62158	52118069.0	1110.61074255	7765592300.0	473.646299619	149.0	CalM3	K02183	Calcium signaling pathway
P30050	60883351.0	1297.39464566	10045753000.0	612.72000274	165.0	Rpl12	K02870	Ribosome
P07910	66529811.0	1417.71796642	20358122000.0	1241.70169898	306.0	HnrNpc	K12884	Spliceosome
P18124	107443610.0	2289.57115591	26646015000.0	1625.21877492	248.0	Rpl7	K02937	Ribosome
Q02878	99153970.0	2112.92295285	28556343000.0	1741.73529463	288.0	Rpl6	K02934	Ribosome
P52209	36420447.0	776.102040284	17591076000.0	1072.93143032	483.0	Pgd	K00033	Pentose phosphate metabolism
P07951	29911578.0	637.401202515	9631528100.0	587.455208566	322.0	Tpm2	K10374	Cardiac muscle contraction
P07951	98047.053	2.08933508908	31571151.0	1.92561729591	322.0	Tpm2	K10374	Cardiac muscle contraction
P84098	80532970.0	1716.11848496	15784462000.0	962.740732316	196.0	Rpl19	K02885	Ribosome
P63244	82830320.0	1765.0738979	28990612000.0	1768.22263737	350			
O60701	8817507.5	187.89680316	4355848700.0	265.676015267	494.0	UgdH	K00012	Carbohydrate metabolism
P50914	58539672.0	1247.45198423	12878728000.0	785.511474893	220.0	Rpl14	K02875	Ribosome
P60981	19620962.0	418.113172541	3237458700.0	197.462121907	165.0	DstN	K10363	Cytoskeleton proteins
P84090	58653162.0	1249.87040102	20528607000.0	1252.10008023	350			
P62249	86751751.0	1848.63768831	13186266000.0	804.269121453	152.0	Rps16	K02960	Ribosome
O75531	41653062.0	887.606525046	14578572000.0	889.189956769	350			
P62899	82035779.0	1748.142615	10664651000.0	650.468410874	130.0	Rpl31	K02910	Ribosome
P31943	51363320.0	1094.52740785	23062131000.0	1406.62715572	449.0			
P61313	93170262.0	1985.41304098	19006733000.0	1159.27651176	204.0	Rpl15	K02877	Ribosome
P62917	94680144.0	2017.58789322	24332797000.0	1484.12880991	257.0	Rpl8	K02938	Ribosome
P31949	88886786.0	1894.13424742	31110375000.0	1897.51321332	350			
P62258	75829303.0	1615.88562523	19336472000.0	1179.38826256	255.0	YwhAe	K06630	Cell cycle
P10620	41517146.0	884.710221085	6435157600.0	392.499176747	155.0	MgsT1	K00799	Cofactor biosynthesis
P62913	69628987.0	1483.75990206	12393960000.0	755.944049705	178.0	Rpl11	K02868	Ribosome
P32969	101826880.0	2169.88136702	19550761000.0	1192.45837853	192.0	Rpl9	K02940	Ribosome
P39019	69010156.0	1470.57291394	10006473000.0	610.324200085	145.0	Rps19	K02966	Ribosome
P50238	36022.681	0.767625839974	12607938.0	0.768995196866	350			
P07900	87473033.0	1864.00785749	64030260000.0	3905.39376019	732.0	Hsp90aa1	K04079	Chaperones and folding catalysts
P23526	65974508.0	1405.88472913	28500987000.0	1738.35896948	432.0	AhcY	K01251	Amino acid metabolism
Q6PUV4	52911.033	1.12750842033	18518862.0	1.12951982548	350			
P05388	96113078.0	2048.12302094	30467846000.0	1858.32348104	317.0	RplP0	K02941	Ribosome
P18669	128702800.0	2742.59417163	32690511000.0	1993.89035242	254.0	PgaM1	K01834	Glycolysis
P14866	50264021.0	1071.10187997	29605508000.0	1805.72695176	589.0			
P08107	79198756.0	1687.6870325	50766403000.0	3096.39213559	641.0	HspA1b	K03283	Chaperones and folding catalysts
P61353	125029670.0	2664.32155495	17004035000.0	1037.12607425	136.0	Rpl27	K02901	Ribosome
Q16778	46722972.0	995.643845265	5887094500.0	359.071197368	126.0	HisT2h2be	K11252	Chromosome-related
P02545	17850281.0	380.38082025	11852587000.0	722.924119189	664.0	LmnA	K12641	Cytoskeleton proteins
P02545	49202.715	1.04848596446	32670603.0	1.99267610498	664.0	LmnA	K12641	Cytoskeleton proteins
P62081	109901180.0	2341.94077925	21320829000.0	1300.42002857	194.0	Rps7	K02993	Ribosome
P15880	71078562.0	1514.64964141	20826019000.0	1270.24011229	293.0	Rps2	K02981	Ribosome
P06744	49404020.0	1052.77567626	28110887000.0	1714.56562387	569.0	Gpi	K01810	Glycolysis
P46777	116417990.0	2480.81083587	34576143000.0	2108.9005905	297.0	Rpl5	K02932	Ribosome
Q5TEC6	42376098.0	903.014071109	14831634000.0	904.624951969	350			
P26038	5100524.5	108.689700348	2943002600.0	179.502378879	577.0	Msn	K05763	Regulation of actin cytoskeleton
P18621	58449403.0	1245.52839568	10754690000.0	655.960154133	184.0	Rpl17	K02880	Ribosome
Q14847-1	5186467.0	110.52109329	1815263400.0	110.718250331	350			
P60660	24998691.0	532.709966177	5949688500.0	362.888989409	238.0	Myl6	K12751	Cytoskeleton proteins
P49207	62157051.0	1324.53657417	7272375000.0	443.563526788	117.0	Rpl34	K02915	Ribosome
P47914	68845389.0	1467.06180918	11084108000.0	676.052326205	161.0	Rpl29	K02905	Ribosome
Q6PKA6	316784.2	6.7505174758	162193510.0	9.89265890686	512.0	AldH3a1	K00129	Glycolysis
P62277	82441354.0	1756.78522131	12448644000.0	759.279387597	151.0	Rps13	K02953	Ribosome
P07437	34013833.0	724.818264564	15102142000.0	921.124029987	444.0	TubB	K07375	Cytoskeleton proteins
P26641	117280230.0	2499.18475158	57115472000.0	3483.64051558	487.0	Eef1g	K03233	Translation factors
P40429	64565671.0	1375.86309678	13106831000.0	799.424147322	203.0	Rpl13a	K02872	Ribosome
P45880	69935880.0	1490.29964286	20561149000.0	1254.08491246	294.0	VdaC2	K05862	Calcium signaling pathway
P45880	0.0	0.0	0.0	0.0	294.0	VdaC2	K05862	Calcium signaling pathway
P62266	48830799.0	1040.5606151	6982804300.0	425.901758666	143.0	Rps23	K02973	Ribosome
P12004	35928292.0	765.614456218	9377284200.0	571.948125812	261.0	PcnA	K04802	DNA replication complex
P46779	46977955.0	1001.07740918	7939274400.0	484.239681398	169.0	Rpl28	K02903	Ribosome
P62753	71869894.0	1531.51254207	17895604000.0	1091.50548813	249.0	Rps6	K02991	Ribosome
Q02543	54047862.0	1151.7336943	9512423700.0	580.190681129	176.0	Rpl18a	K02882	Ribosome
Q8IUE6	11086686.0	236.251895112	1441269200.0	87.9072448001	130.0	HisT2h2ab	K11251	Chromosome-related
P38646	93245034.0	1987.00639599	63499868000.0	3873.04359314	681.0	HspA9	K04043	Chaperones and folding catalysts
P11021	131658030.0	2805.56868791	86104352000.0	5251.75751318	654.0	HspA5	K09490	Chaperones and folding catalysts
P14625	62663308.0	1335.32466501	50318636000.0	3069.08151014	803.0	Hsp90b1	K09487	Chaperones and folding catalysts
P62244	99865385.0	2128.08286104	12982500000.0	791.840834188	130.0	Rps15a	K02957	Ribosome
P17844	25085338.0	534.556371673	15402398000.0	939.437525963	614.0	Ddx5	K12823	Spliceosome
Q15365	46927812.0	1000.0088862	16706301000.0	1018.96640247	356.0	PcbP1	K12889	Spliceosome
Q13151	37156668.0	791.790552295	11332784000.0	691.219806373	305.0			
P26373	83704875.0	1783.71024027	17661729000.0	1077.24076446	211.0	Rpl13	K02873	Ribosome
P84077	95428484.0	2033.53465523	17272556000.0	1053.5039593	181.0	Arf1	K07937	GTP-binding signaling proteins
P04080	71984803.0	1533.96119706	25194681000.0	1536.69764838	350			
P30041	134958780.0	2875.90606761	30230767000.0	1843.86333599	224.0	PrdX6	K11188	Methane metabolism
B4DP11	78336652.0	1669.31601488	27417828000.0	1672.29391836	350			
Q9UQ80	54592608.0	1163.34196703	19107413000.0	1165.41728089	350			
Q14103	54973423.0	1171.45694977	19515565000.0	1190.31167104	355.0			
Q14103	10499.309	0.223735176465	3727254.7	0.227336219594	355.0			
P27348	43183334.0	920.215878286	10579917000.0	645.300235157	245.0	YwhAq	K06630	Cell cycle
Q92686	0.0	0.0	0.0	0.0	350			
P46782	104797560.0	2233.1851153	21378702000.0	1303.94987295	204.0	Rps5	K02989	Ribosome
P06753	20092443.0	428.160203706	5706253800.0	348.041191533	284.0	Tpm3	K09290	Cardiac muscle contraction
P06753	333.18993	0.00710011561569	94625.94	0.00577151421263	284.0	Tpm3	K09290	Cardiac muscle contraction
P06753	12986.005	0.276725460718	3688025.4	0.224943509281	284.0	Tpm3	K09290	Cardiac muscle contraction
P30086	77148984.0	1644.00738652	27002144000.0	1646.94012939	350			
B2ZZ83	14301987.0	304.768398115	37657132000.0	2296.81916549	2633.0	FlnB	K04437	Cytoskeleton proteins
P56537	81525877.0	1737.27685099	19973840000.0	1218.26321029	245.0	Eif6	K03264	Translation factors
P39687	118099970.0	2516.65301292	41334990000.0	2521.14253516	350			
Q00839	54307172.0	1157.25946448	44803417000.0	2732.69209257	825.0	HnrNpu	K12888	Spliceosome
P27824	43307357.0	922.858748192	25637955000.0	1563.73423255	592.0	CanX	K08054	Chaperones and folding catalysts
P21980	333236.28	7.10110331168	228933320.0	13.9633160857	687.0	Tgm2	K05625	CAM ligands
Q9UBI6	7462394.3	159.019998893	537292390.0	32.7710421183	72.0	Gng12	K04347	MAPK signaling pathway
P83731	51740412.0	1102.56305526	8123244700.0	495.460570735	157.0	Rpl24	K02896	Ribosome
P55072	43721925.0	931.692990963	35239872000.0	2149.38337309	806.0	Vcp	K13525	Protein processing in endoplasmic reticulum
Q71UM5	31660240.0	674.664340608	3071043300.0	187.31195752	97.0	Rps27l	K02978	Ribosome
P07237	34533090.0	735.88337909	17542810000.0	1069.98754511	508.0	P4hB	K09580	Chaperones and folding catalysts
Q00325-2	45642699.0	972.623752201	15974945000.0	974.358850369	350			
P37837	37143656.0	791.513272894	12517412000.0	763.473750045	337.0	TalDo1	K00616	Pentose phosphate metabolism
P61513	45697330.0	973.787912283	4204154400.0	256.423734038	92.0	Rpl37a	K02921	Ribosome
Q15233	27449808.0	584.942079217	12928860000.0	788.569172925	471.0			
P21291	8848202.0	188.550888051	1707703000.0	104.157825385	193.0	CsrP1	K09377	Transcription factors
P19338	96298623.0	2052.0768948	68372022000.0	4170.21058622	710.0	Ncl	K11294	Ribosome biogenesis
P00403	47061982.0	1002.86798375	28425437000.0	1733.75095292	604.0	Cox2	K02261	Oxidative phosphorylation
P20962	9292549.8	198.019723899	3252392400.0	198.372972164	350			
B3KQ79	21021667.0	447.961515927	6579781800.0	401.320231796	313.0	BcaP31	K14009	Protein processing in endoplasmic reticulum
P67809	26506411.0	564.838747249	8588077200.0	523.812071182	324.0	Ybx1	K09276	Transcription factors
P62861	40836323.0	870.202213553	14292713000.0	871.75457614	350			
P46778	55256374.0	1177.48649818	8841019800.0	539.239783825	160.0	Rpl21	K02889	Ribosome
P35579	25323153.0	539.624093843	49633380000.0	3027.28573255	1960.0	Myh9	K10352	Cytoskeleton proteins
Q99623	60258512.0	1284.07962999	21090479000.0	1286.37030501	350			
P35232	71189258.0	1517.00851942	24916240000.0	1519.71471338	350			
Q9NZ01	7749151.7	165.130659842	2502976000.0	152.663863185	323.0	TecR	K10258	Lipid and steroid metabolism
O75347	54718522.0	1166.02513323	19151483000.0	1168.10523972	350			
P30048	53836956.0	1147.23938985	13782261000.0	840.620608299	256.0	PrdX3	K03386	Other enzymes
P49773	67971744.0	1448.44485846	23790110000.0	1451.02873467	350			
P25705	64083052.0	1365.57872024	35437928000.0	2161.46339067	553.0	Atp5a1	K02132	Oxidative phosphorylation
P63220	49020492.0	1044.60288082	4754987700.0	290.020676058	97.0	Rps21	K02971	Ribosome
P53396	13406832.0	285.69307974	15484891000.0	944.469016503	1155.0	AclY	K01648	TCA cycle and anaplerotic enzymes
P62273	39992104.0	852.212316605	2679471000.0	163.428812003	67.0	Rps29	K02980	Ribosome
P24534	84197165.0	1794.20070112	18944362000.0	1155.47232114	225.0	Eef1b2	K03232	Translation factors
P07108	60289354.0	1284.73685803	8922824400.0	544.229286825	148.0	Dbi	K08762	PPAR signaling pathway
P62847	64018807.0	1364.20969049	18501435000.0	1128.45690153	289.0	Rps24	K02974	Ribosome
P31946	29824258.0	635.540455716	7336767500.0	447.491014631	246.0	YwhAb	K06630	Cell cycle
P31946	0.0	0.0	0.0	0.0	246.0	YwhAb	K06630	Cell cycle
P27635	53521737.0	1140.52222602	12310000000.0	750.823082523	230.0	Rpl10	K02866	Ribosome
P13073	40072400.0	853.923385374	6772235600.0	413.058554733	169.0	Cox4i1	K02263	Oxidative phosphorylation
Q00610	38788690.0	826.568148627	64971056000.0	3962.77567349	1675.0	CltC	K04646	Endocytosis
P49411	94320827.0	2009.93102243	42633014000.0	2600.31283418	452.0	TufM	K02358	Translation factors
Q96AG4	27750032.0	591.339706873	9712511200.0	592.394605867	350			
Q99497	61935278.0	1319.81069923	11705768000.0	713.969196837	189.0	ParK7	K05687	Peptidases
P80723-1	281278.48	5.9939078237	98447468.0	6.00460043788	350			
O14950	23759003.0	506.292816873	4086548500.0	249.250604521	172.0	Myl12b	K12757	Regulation of actin cytoskeleton
B4DLV7	57341261.0	1221.91442775	20069441000.0	1224.09419627	350			
P62316	49857643.0	1062.44216212	5883201900.0	358.833776252	118.0	SnrPd2	K11096	Spliceosome
Q16629	26047142.0	555.051947873	6199219800.0	378.108636838	238.0	SrsF7	K12896	Spliceosome
P55209	41270566.0	879.455721021	16136791000.0	984.230313619	391.0	Nap1l1	K11279	Chromosome-related
P23246	31010972.0	660.828754804	21924757000.0	1337.25537241	707.0			
P27695	66107974.0	1408.72882479	21022336000.0	1282.21406315	318.0	ApeX1	K10771	Base excision repair
Q01469	73550370.0	1567.32266962	9929300000.0	605.617191982	135.0	FabP5	K08754	PPAR signaling pathway
P08758	108872430.0	2320.01861629	38105350000.0	2324.15729875	350			
P00441	58609249.0	1248.93463632	9025824300.0	550.511553472	154.0	Sod1	K04565	Peroxisome
O14737	10212095.0	217.614785592	3574233200.0	218.002988536	350	MLLT1	K15187	Transcriptional misregulation in cancer
P18077	62152560.0	1324.44087314	6836781600.0	416.995404992	110.0	Rpl35a	K02917	Ribosome
P78371	43914307.0	935.792557965	23494154000.0	1432.97750833	535.0	Cct2	K09494	Chaperones and folding catalysts
P30101	86071624.0	1834.1445122	43466170000.0	2651.1294675	505.0	PdiA3	K08056	Chaperones and folding catalysts
P15311	7143605.8	152.226770758	4186153000.0	255.325775741	586.0	Ezr	K08007	Regulation of actin cytoskeleton
P28066	54170353.0	1154.34391803	13055055000.0	796.266176898	241.0	PsmA5	K02729	Proteasome
P31948	50737512.0	1081.19174326	29935132000.0	1825.83168838	590.0	StiP1	K09553	Chaperones and folding catalysts
Q01105	107668750.0	2294.36877998	31223938000.0	1904.43975448	290.0	Set	K11290	Chromosome-related
Q01105	1936611.0	41.2682400174	561617190.0	34.2546831677	290.0	Set	K11290	Chromosome-related
P30043	34282716.0	730.548030728	7062239500.0	430.746744997	206.0	BlvRb	K05901	Cofactor biosynthesis
P12956	58300838.0	1242.36254767	35505210000.0	2165.56711761	609.0	XrcC6	K10884	Non-homologous end-joining
P41567	54954256.0	1171.0485103	6209830900.0	378.755839016	113.0	Eif1	K03113	Translation factors
O00483	32382961.0	690.065174174	2623019800.0	159.985687389	81.0	NduFa4	K03948	Oxidative phosphorylation
P38117-1	24500121.0	522.085681576	8575042400.0	523.017040417	350			
P27797	72217397.0	1538.91766226	30114655000.0	1836.78132382	417.0	CalR	K08057	Chaperones and folding catalysts
Q8WVI0	3604448.5	76.8090472626	1261557000.0	76.9460694979	350			
Q04837	47755717.0	1017.65113973	7593159000.0	463.129085822	159.0	SsbP1	K03111	DNA replication
Q01813	11736738.0	250.104187576	9201602600.0	561.23278865	784.0	PfkP	K00850	Glycolysis
B2R7D7	325541.57	6.93713277803	113939550.0	6.94950805461	350			
Q16881	11170724.0	238.042704085	7249799900.0	442.186605085	649.0	TxnRd1	K00384	Pyrimidine metabolism
Q16881	0.0	0.0	0.0	0.0	649.0	TxnRd1	K00384	Pyrimidine metabolism
P16615	16490492.0	351.404376956	17183093000.0	1048.04734797	1042.0	Atp2a2	K05853	Calcium signaling pathway
P51991	57235192.0	1219.65414887	21634903000.0	1319.57632498	378.0	HnrNpa3	K12741	Spliceosome
P51991	878452.04	18.7193864077	332054870.0	20.2530025232	378.0	HnrNpa3	K12741	Spliceosome
P50990	43521515.0	927.42235118	23849790000.0	1454.66879328	548.0	Cct8	K09500	Chaperones and folding catalysts
P49368	44420481.0	946.578880114	24209162000.0	1476.58794786	545.0	Cct3	K09495	Chaperones and folding catalysts
