!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL058W	580.82232	41.032880702018325	291572.8	49.26860348655635	502.0	CNE1	K08054	Protein processing in endoplasmic reticulum	Cne1p
YAL059W	517.1246	36.53287983126913	180993.61	30.58345087295667					
YAL060W	2912.4508	205.7535361707481	1112556.2	187.99452580731085	382.0	BDH1	K00004	Butanoate metabolism	(R,R)-butanediol dehydrogenase
YAL061W	1662.4528	117.44594700688556	693242.82	117.14091855784271	417.0	BDH2	K00004	Butanoate metabolism	putative dehydrogenase BDH2
YAL062W	7696.5641	543.7328863855249	3517329.8	594.3418839056611	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	225.92435	15.960693282639403	79073.523	13.361472849909505					
YAL064C-A	229.6462	16.22362778391822	80376.17	13.581588027065782					
YAL064W	245.51045	17.344376514230436	85928.658	14.51982139326408					
YAL064W-B	414.92696	29.313006514162762	145224.44	24.53934437957585					
YAL065C	362.12774	25.58294308371536	126744.71	21.41672632360966					
YAL067C	591.02388	41.75358199058878	206858.36	34.95395495299743					
YAL067W-A	198.5871	14.029420879107716	69505.485	11.744710688396827					
YAR002C-A	4481.1457	316.57584528855983	1568401.0	265.02104097816556					
YAR002W	1190.1273	84.07795265360183	416544.56	70.38574503905056		NUP60	K18718	Messenger RNA Biogenesis	Nup60p
YAR003W	925.00458	65.34804409713553	323751.6	54.7060261057897		SWD1	K14961	Chromosome-related	Swd1p
YAR007C	2013.6537	142.25695053743422	1250478.9	211.30005642640586	621.0	RFA1	K07466	DNA replication	Rfa1p
YAR008W	579.39061	40.93173585340113	159332.42	26.923244635759787	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	1515.6052	107.07172438372999	530461.82	89.63494905676053					
YAR015W	7463.1781	527.2450560013186	2283732.5	385.894401027332	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1482.9945	104.76790285925877	1186395.6	200.47156111473745	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	1158.6471	81.85399664055522	1128522.3	190.6924024615348	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	739.97457	52.27637989762051	258991.1	43.76310071600322					
YAR027W	218.48908	15.435419827415961	76471.178	12.921740803778238					
YAR028W	231.49979	16.354576844795314	81024.927	13.691211940517682					
YAR029W	1596.7696	112.80567955000338	558869.36	94.43512185850504					
YAR031W	468.45174	33.09432799013803	163958.11	27.70487202508324					
YAR033W	200.18142	14.1420535037645	70063.497	11.839000937585848					
YAR035C-A	214.45975	15.150763037368595	75060.913	12.683440841998648					
YAR035W	11939.813	843.5022304814448	8202651.5	1386.0455580627092	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1895.3921	133.9022197405361	663387.23	112.09606106233147					
YAR050W	340.26536	24.038449355578	119092.88	20.123755997788674		Flo1		Cell wall	
YAR068W	1067.5798	75.42043937513382	373652.93	63.13811867828548					
YBL001C	4073.8305	287.8005805746991	1425840.7	240.9318704738369					
YBL002W	8561.4725	604.8353646707492	1121552.9	189.51474595468915	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	10279.369	726.1981975297117	1356876.7	229.278657379725	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	2998.04	211.80008657359969	1049314.0	177.30815562663045		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	654.00845	46.20320153495808	228902.96	38.678948012774406					
YBL006C	2783.8985	196.67180668440523	501101.73	84.67381882602706	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	3224.0762	227.7686816319603	1128426.7	190.67624842215488					
YBL008W	915.78652	64.69682333088804	769260.68	129.98605981325662	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	192.95406	13.63146809673238	67533.921	11.41156505559305					
YBL009W	1170.9619	82.72399027177315	409836.66	69.25227557506946		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	697.45603	49.27260728185052	244109.61	41.24849636985313					
YBL011W	3649.5304	257.8253974840175	2769993.6	468.0605198382661	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	536.02634	37.86821564012814	214946.56	36.32066103367425	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1129.7176	79.8102378499684	395401.16	66.81303252623162		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	18961.648	1339.5680804719493	9973826.8	1685.3304487002533	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	267.18781	18.875799285336587	94317.297	15.937294246297224	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	3084.0156	217.87393466208988	1079405.5	182.39287608689187					
YBL018C	2581.9854	182.40741659609958	903694.89	152.70212176251405		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	883.08367	62.38649176052759	459203.51	77.59405422530811	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	2273.3397	160.60277557043972	1304897.0	220.49537159775167	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1335.0998	94.31970661645462	467284.93	78.95961465340129					
YBL022C	5281.4598	373.1149827470569	5983894.0	1011.1303276285842	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	1940.5793	137.09452300267355	1684422.8	284.6258602891457	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	1496.4868	105.72108237256646	523770.38	88.50426092633793		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	677.17288	47.83968012744788	237010.51	40.04892376564789		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	2934.449	207.3076250636459	281707.1	47.60154379711578	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	9424.4787	665.8034597840743	1781226.5	300.98329524649273	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	500.62139	35.366991014995065	175217.49	29.60742922083148					
YBL029C-A	3679.0236	259.90897952873087	1287658.3	217.58245696743052					
YBL029W	2398.8783	169.47159865096182	839607.4	141.87291844430797					
YBL030C	17949.272	1268.0475789292634	6282245.2	1061.5443133382878		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	570.45549	40.30050371855786	199659.42	33.73751185410923					
YBL032W	3169.8519	223.93794173709804	1109448.2	187.469350552156		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	4399.5272	310.8098096899663	1517836.9	256.47695664123637	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	1043.4848	73.71821956285952	365219.68	61.713107667817425		Stu1		Cytoskeleton proteins	
YBL035C	713.52693	50.40795504616176	503036.49	85.00074549162018	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1336.5965	94.4254427605937	467808.78	79.0481323681416					
YBL037W	1294.6841	91.4644916230147	1327051.2	224.23888435121106	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3561.6077	251.61399420995025	1246562.7	210.63831532787387					
YBL039C	778.03518	54.965216768724304	450482.37	76.1203969136153	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1250.0393	88.31050685127681	437513.75	73.92902036358105					
YBL040C	2813.8219	198.78578071763243	984837.66	166.41324626017243					
YBL041W	4715.0779	333.1022626186664	1136333.8	192.0123530746758	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	2267.5298	160.1923283038976	793635.43	134.10479068538854					
YBL043W	1563.2905	110.44050887902961	547151.68	92.45512327941142					
YBL044W	231.12457	16.328068983497886	80893.599	13.66902075135778					
YBL045C	14312.132	1011.0975159280017	6540644.3	1105.2073806723567	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	739.11649	52.215759819740605	258690.77	43.712352361955396					
YBL047C	4620.0855	326.391412014994	1617029.9	273.2381243003664					
YBL049W	1218.9941	86.11728192842898	426647.93	72.09296508978221					
YBL050W	4697.8394	331.8844283694906	1644243.8	277.8366014162798					
YBL051C	1351.495	95.47796493835543	473023.25	79.92924903890973					
YBL052C	787.7887	55.65426574085187	655440.2	110.75320922578922	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	392.84596	27.75306811719953	137496.09	23.233444063238636					
YBL055C	604.33294	42.693816297073425	211516.53	35.74107066030268					
YBL056W	2577.6206	182.0990601305833	1206326.4	203.8393741698985	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	2136.2789	150.91995302442737	444346.01	75.08350359678064	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	2786.7984	196.87667355444526	1178815.7	199.19074518277208	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	2564.281	181.15666828962813	897498.35	151.6550595116848		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1617.6844	114.28323036676016	566189.54	95.67205152365288					
YBL060W	570.39097	40.295945626742636	199636.84	33.73369639166991					
YBL061C	696.91846	49.234630012521436	243921.46	41.21670366578061					
YBL063W	732.42057	51.74271862092741	813719.25	137.49846034207587	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	8110.169	572.9524944051861	2116754.1	357.67917457129903	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1588.2259	112.20209974464426	555879.06	93.9298349970219					
YBL067C	1500.1853	105.98236728544036	1120638.4	189.36021803614375	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	3223.4715	227.7259618842748	1050851.7	177.56798895669854	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	522.06336	36.88178438076354	182722.18	30.875536519933195					
YBL071C-B	169.10896	11.946902765930876	59188.136	10.001333470379857					
YBL071W-A	699.45215	49.41362554338515	244808.25	41.366549278560136		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	11569.616	817.3492249680805	2313923.2	390.9958838380797	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	262.56136	18.5489582456812	93209.283	15.750067240130829	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	794.80593	56.15000626516338	515829.05	87.16237224904741	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	8098.3834	572.1198867347342	8681467.0	1466.9535543254513	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	2685.4292	189.71532636231422	314195.22	53.09123385840977	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	2204.4952	155.73917433092453	3311151.8	559.5028929927529	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	695.08804	49.10531782373608	376042.63	63.5419189701914	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	475.71147	33.60720021415804	166499.01	28.134221383456143					
YBL082C	1327.3709	93.77368932211608	615900.1	104.07190867677097	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1890.3867	133.54860732931562	1432913.1	242.12693143733665	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1324.9267	93.6010159182912	463724.34	78.35796286390584					
YBL086C	1065.8414	75.29762804823375	373044.49	63.03530734229886					
YBL087C	7794.5753	550.6570036905584	1473174.7	248.93014767058727	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1233.4565	87.13899530518914	431709.78	72.94829274914696		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1565.1108	110.56910612842918	547788.78	92.56277744770586					
YBL090W	971.46034	68.62996628291103	340011.12	57.45348349468788		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2648.4167	187.1005344635052	1114983.4	188.40466267324132	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	1315.112	92.90764481260418	460289.2	77.77750902671386					
YBL092W	15361.634	1085.2408277114223	1997012.4	337.4457840146141	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	1118.1503	78.9930522415633	391352.6	66.12892585602256		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	2774.9143	196.03710723483334	971220.01	164.1121996664274					
YBL097W	203.66658	14.38826675966597	153564.6	25.948625478685365	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1903.9663	134.50795425451838	875824.5	147.99271404709725	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	18501.748	1307.0779002824927	10083453.0	1703.8545695357288	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	187.64946	13.256718347149882	65677.311	11.097843810267095					
YBL101C	4409.1087	311.4867061054594	1543188.0	260.7606665546715					
YBL102W	3818.2945	269.7479372068083	1336403.1	225.81912452774992					
YBL103C	886.26354	62.61113744280427	310192.24	52.41482908270842					
YBL104C	1905.6745	134.62863206665062	666986.08	112.70417784708503					
YBL105C	1889.758	133.50419207320536	2175111.5	367.54013417077596	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	567.19154	40.069918105099774	198517.04	33.54447784253143					
YBL107C	1219.3748	86.14417693081673	426781.18	72.11548104948278					
YBR001C	1890.5848	133.56260233843832	1474656.1	249.1804676908532	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1144.4902	80.85386567311858	327324.2	55.309707288726074	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	3304.7327	233.4667556011947	1563138.6	264.1318253209175	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	792.78414	56.00717451607609	343275.53	58.00508817766088	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	1067.1652	75.3911494670961	373507.82	63.11359867144007					
YBR006W	2531.9798	178.8747117592179	1258394.0	212.63751288138536	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	980.86691	69.29450456137316	343303.42	58.00980089898207					
YBR008C	722.53555	51.04437967555585	395949.48	66.90568506674208	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	10672.572	753.9764891605769	1451469.8	245.26255552270737	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	12652.833	893.8743728573664	3631363.1	613.6106958180327	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	404.20945	28.555855326769194	141473.31	23.90549603502339					
YBR014C	2068.561	146.13594177621778	723996.35	122.3375057408101					
YBR015C	2667.2654	188.4321231987455	1592357.4	269.06908103047954	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	6471.1455	457.1617380456431	2264900.9	382.7123256299786					
YBR017C	1197.0746	84.56875289024069	418976.11	70.79661694756787					
YBR018C	20638.594	1458.0379167580736	7553725.4	1276.3930708863422	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	20228.06	1429.0352561059788	14139414.0	2389.2118259942754	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	22324.047	1577.1087401345906	11787097.0	1991.7283380019603	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	918.12974	64.86236288301576	321345.41	54.299439411066054					
YBR022W	772.88563	54.6014207100276	270509.97	45.70950531424829		POA1	K15529	Other enzymes	Poa1p
YBR023C	1927.9261	136.20062270266655	2246033.9	379.52426850674607	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	1201.4434	84.87739194049443	420505.19	71.05499371048685		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	6735.651	475.8480423641957	2357477.9	398.3555526558703					
YBR026C	1658.0686	117.13622000539259	630066.07	106.46560781102647	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1244.5144	87.9201937472787	435580.04	73.60227112206061		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	4181.033	295.37402815408643	1910732.1	322.8665438063329	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	639.40709	45.17167116441857	223792.48	37.81540308421462					
YBR033W	2925.8456	206.6998276810802	1024046.0	173.03848756123372					
YBR034C	1024.972	72.41036088094742	356690.26	60.27184630204427	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	4615.8409	326.0915472208384	1052411.7	177.8315904361199	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	4672.7251	330.11019890149305	1635453.8	276.35130846492484					
YBR037C	2423.5702	171.2159871706836	848249.57	143.3332317759816		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	1982.6404	140.06597922786764	1909282.7	322.6216309959013	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	15356.643	1084.8882326052567	4775916.0	807.0118738411137	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	211.79284	14.962356021823773	74127.494	12.525716079614028					
YBR041W	1729.2727	122.16651798153542	605245.44	102.27153422886612					
YBR042C	839.45146	59.304042608615845	293808.01	49.64629878323419					
YBR043C	2263.6022	159.91485835018568	792260.77	133.8725070894261					
YBR044C	2345.4438	165.69665511251105	820905.33	138.71273041851194					
YBR045C	569.53935	40.23578192321373	363935.64	61.496136614204474	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	6000.8794	423.9392324444407	2004293.7	338.6761439198133	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	3663.7171	258.82763370774825	1282301.0	216.67720555351767					
YBR048W	3886.1923	274.54465770358513	606246.0	102.4406041623596	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2325.8785	164.3144413215548	1883961.6	318.34299034168583	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	1436.9651	101.51610138064913	502937.78	84.98406593903448					
YBR052C	7971.8225	563.1788420599357	2790137.9	471.4644091215402					
YBR053C	3922.2596	277.0926748289324	1372790.9	231.96776421549896					
YBR054W	1050.3408	74.20256980286585	367619.28	62.118580815265815					
YBR055C	765.37676	54.07094769563489	688073.71	116.26746660701467	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	2564.7607	181.19055726426802	897666.24	151.683428776031					
YBR057C	1167.8915	82.50707822729889	408762.02	69.0706879508096					
YBR058C	1263.4303	89.25652990610833	986739.06	166.7345359095133	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1088.9348	76.92908864224809	381127.18	64.40108236903234					
YBR059C	2927.0113	206.78217993819447	1024454.0	173.10742948662084		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1359.7306	96.0597786543117	843032.97	142.45175518780886	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	759.49188	53.65520337818908	235442.48	39.78396541450874	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	1589.1562	112.267821889959	556204.67	93.98485504683882					
YBR063C	1115.2632	78.78908964268315	390342.12	65.95817968748045					
YBR065C	391.11687	27.63091450627588	142366.54	24.05642984878207	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	1941.2625	137.14278847583174	679441.88	114.80890048001872					
YBR067C	15254.282	1077.6568185274723	10693252.0	1806.8955429650011	701.0	Tip1		Cell wall	Tip1p
YBR068C	2011.0413	142.07239444539914	703864.46	118.93571344109981		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	291.70686	20.607976612090873	102097.4	17.251939541714243		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	1101.6963	77.83063992402184	261102.02	44.119794071734084	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	904.43314	63.894750354242305	316551.6	53.48940389307573					
YBR072C-A	225.15377	15.906254745891433	78803.819	13.315899533623698					
YBR072W	607.17573	42.89464856352436	129935.61	21.95590963174146	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	565.7294	39.96662349309236	541968.77	91.57933946934233	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	995.96697	70.3612661840555	348588.44	58.90283877768173					
YBR076W	200.81005	14.18646381464186	70283.518	11.876179053678005					
YBR077C	3241.4963	228.99934522821678	1134523.7	191.70649087089336					
YBR078W	9688.3485	684.4448543232261	3390922.0	572.9820870528412		Ecm33		Cell wall	
YBR079C	3083.642	217.84754124761113	2972630.9	502.3012198805415	964.0	RPG1	K03254	RNA transport	Rpg1p
