!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAR028W	125.42293	8.954355389089208	43898.025	7.524944084553539					
YAR029W	1395.1853	99.60686622321009	488314.86	83.70631747456952					
YAR031W	377.28385	26.93553463839367	132049.35	22.63573304611403					
YAR033W	173.8674	12.412965397770002	60853.59	10.431445653747438					
YAR035C-A	317.05885	22.63587385620737	110970.6	19.02244030407648					
YAR035W	12295.875	877.8429476158567	8447266.1	1448.0197017939793	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1310.9017	93.58958287739893	458815.59	78.64958981346979					
YAR050W	234.33178	16.729716305286974	82016.123	14.059100371984057		Flo1		Cell wall	
YAR068W	652.43391	46.57940217178026	228351.87	39.1437895748895					
YBL001C	4070.0743	290.5759875183787	1424526.0	244.190450413036					
YBL002W	8691.9452	620.5465487314647	1138644.8	195.1850556412879	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	10424.395	744.2318366047149	1376020.1	235.87563020709405	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	3999.9662	285.57073972952696	1399988.2	239.9842116822968		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	588.76848	42.034117779052536	206068.97	35.32408295843698					
YBL006C	2412.8514	172.2613953976473	434313.25	74.44942959121104	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	3116.2447	222.47895598648256	1090685.6	186.9639500598883					
YBL008W	887.96826	63.39497390366472	745893.34	127.8600956772174	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	116.15515	8.292698100522491	40654.303	6.9689093500561174					
YBL009W	1286.7757	91.867148406149	450371.49	77.20211284054496		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	698.66806	49.8802101676743	244533.82	41.917679036409496					
YBL011W	3013.5977	215.15064913203545	2287320.7	392.08962979409347	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	312.22537	22.290795825531042	125202.37	21.462032369419433	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1168.9681	83.45647646653106	409138.84	70.13406397711735		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	21653.909	1545.9437660162882	11389956.0	1952.4518933488487	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	139.81956	9.982178143869561	49356.305	8.460595558573996	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	3180.8044	227.08808525505395	1113281.5	190.83731074160832					
YBL018C	3436.941	245.37451935887364	1202929.3	206.2046235604251		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	747.2117	53.34590024874645	388550.08	66.60476470294061	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	1920.9226	137.14098080257935	1102609.6	189.0079471022203	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1273.4323	90.9145192043055	445701.3	76.4015547604436					
YBL022C	4322.6813	308.6104318721477	4897597.9	839.5400555293054	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	2226.9678	158.99055397014038	1933008.1	331.35381073497217	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	2107.7445	150.47881055240964	737710.57	126.45741556332248		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	639.49169	45.65541452929911	223822.09	38.36730039991343		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	2970.4988	212.07367694298821	285167.88	48.88311835693459	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	11618.468	829.4806344323205	2195890.5	376.4167802151079	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	859.95359	61.39491449436807	300983.76	51.594256560715024					
YBL029C-A	2579.2218	184.1391253137394	902727.63	154.74443188119594					
YBL029W	2427.0618	173.27592258036512	849471.63	145.6153555237292					
YBL030C	17904.565	1278.2657692420996	6266597.8	1074.212291905757		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	479.58336	34.23903303912219	167854.18	28.773351850307275					
YBL032W	2689.225	191.99261547488507	941228.75	161.3442453168274		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	4182.9149	298.63204899547907	1443105.6	247.37534201381692	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	1252.4096	89.41363952434423	438343.36	75.14026596493402		Stu1		Cytoskeleton proteins	
YBL035C	889.4427	63.50023902352669	627057.1	107.48933728390507	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1626.4878	116.1203122684014	569270.73	97.58367061440634					
YBL037W	1218.7252	87.00879944710925	1249193.3	214.13514009568573	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3170.6104	226.3603020750854	1109713.6	190.22570582318025					
YBL039C	2293.0352	163.70732289933946	1327667.4	227.58707135194754	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1060.8958	75.74083960558174	371313.53	63.65009703940424					
YBL040C	3152.3405	225.05595383889667	1103319.2	189.1295858393252					
YBL041W	3857.1179	275.3723298779374	929565.41	159.34493028297024	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	3666.6122	261.77150153301505	1283314.3	219.98411888480098					
YBL043W	5866.6677	418.84069791297804	2053333.7	351.97987334121365					
YBL044W	125.17789	8.936861177747291	43812.262	7.510242699251499					
YBL045C	13255.292	946.3388820062733	6057668.4	1038.397877644083	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	813.67348	58.090825262948094	284785.72	48.81760897168655					
YBL047C	4464.4453	318.73142998133585	1562555.9	267.85136179792215					
YBL049W	829.43544	59.21612341591429	290302.4	49.76327130005724					
YBL050W	3820.3572	272.7478626281953	1337125.0	229.20828121672105					
YBL051C	1303.5655	93.06582743646452	456247.92	78.20944306022552					
YBL052C	704.28997	50.28157680857063	585969.26	100.4461115680538	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	559.88026	39.97169276284382	195958.09	33.59088865993197					
YBL055C	690.92892	49.3276875151903	241825.12	41.45335709842185					
YBL056W	2284.3522	163.08741497784965	1069076.8	183.25979681531064	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	2032.3836	145.0985480992712	422735.79	72.4648359986484	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	1868.5028	133.39855891349592	790376.68	135.4853737209149	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	2333.9253	166.62660159339802	816873.85	140.0274851860414		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1029.2639	73.4825342523889	360242.36	61.75229104014603					
YBL060W	451.90659	32.26309742191023	158167.31	27.112840811272164					
YBL061C	728.43502	52.005371321960865	254952.26	43.703594882242555					
YBL063W	695.5624	49.65848688822549	772769.83	132.46722969837353	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	5730.5261	409.1211014273974	1495667.3	256.3854023408835	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1373.3342	98.04684434329924	480666.97	82.39532581572345					
YBL067C	1348.9469	96.30575480584118	1007663.3	172.73237209548034	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	3584.493	255.9087418201962	1168544.7	200.3104587917427	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	681.29702	48.640034502522134	238453.96	40.87547710267982					
YBL071C-B	113.23156	8.083973397057285	39631.046	6.79350392557226					
YBL071W-A	724.34293	51.71322356122734	253520.03	43.45808382186524		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	14744.564	1052.6629071189034	2948912.8	505.4989132250076	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	211.07436	15.069292616306727	74931.398	12.84464574721589	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	607.60476	43.37890174581518	394335.49	67.59649238900887	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	9458.1369	675.2474935903547	10139123.0	1738.0356779470314	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	1705.8427	121.7857195146333	199583.6	34.21236901190657	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	2782.664	198.66353293153438	4179561.3	716.4551270920252	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	523.65314	37.38531954382253	283296.35	48.56230304456998	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	712.95197	50.899985471008115	249533.19	42.77466473697334					
YBL082C	1346.8093	96.15314451297274	624919.52	107.12291601606307	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1415.2424	101.03880854407998	1072753.7	183.89008637627597	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1379.3687	98.47766714097634	482779.04	82.75737419153678					
YBL086C	514.55133	36.73551139929931	180092.97	30.87130979744938					
YBL087C	10585.163	755.7095927629636	2000595.8	342.9396090323575	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1149.2157	82.04628768057744	402225.49	68.94898623872369		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1448.1169	103.38582719719717	506840.91	86.88202960188374					
YBL090W	948.24448	67.69829145007292	331885.57	56.89140585983491		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2185.8634	156.05597569441935	920248.49	157.74783560638153	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	812.14185	57.98147716093364	284249.65	48.72571652833844					
YBL092W	17087.133	1219.9066108775648	2221327.3	380.7771243920947	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	1272.1885	90.8257202324353	445265.97	76.32693104084964		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	2259.3667	161.30361797538697	790778.34	135.55422577157097					
YBL097W	125.90221	8.98857276426042	94930.266	16.27282647868085	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1525.4284	108.90534939830961	701697.06	120.28402509670104	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	18654.496	1331.8058092594638	10166700.0	1742.762892508956	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	103.81982	7.412038330720479	36336.937	6.2288319150792					
YBL101C	4073.3735	290.81152825482684	1425680.7	244.38838763081367					
YBL102W	3699.8698	264.1458709548438	1294954.4	221.9794501471667					
YBL103C	1128.5524	80.57106674839729	394993.34	67.70926020637705					
YBL104C	2017.4041	144.02911233859442	706091.43	121.0373024602462					
YBL105C	1649.9848	117.79784036136996	1899132.5	325.5468981043765	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	442.59009	31.597961852342134	154906.53	26.553882015927034					
YBL107C	1201.138	85.75319140877855	420398.3	72.06414641071811					
YBR001C	1198.6538	85.57583620221803	934949.96	160.26794305337353	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1320.5781	94.28041289139225	377685.34	64.74234467394814	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	2610.5411	186.37511312503918	1234785.9	211.66544175723436	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	1034.7907	73.87711067764398	448064.37	76.80662923971427	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	857.61062	61.22764216190083	300163.72	51.45368633808889					
YBR006W	2127.5391	151.89201213512555	1057386.9	181.255928899749	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	1084.2758	77.41001468383024	379496.53	65.0528165796091					
YBR008C	556.39142	39.72261300322036	304902.5	52.266002029489606	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	11105.534	792.8605895398348	1510352.6	258.90273794686794	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	12980.577	926.7260748368534	3725425.6	638.6077581204238	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	355.16218	25.35619587649301	124306.76	21.308508032696608					
YBR014C	2018.2491	144.0894396671282	706387.19	121.08800126645554					
YBR015C	2882.7494	205.80895873891387	1721001.4	295.01188958816164	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	4574.9153	326.6182465294159	1601220.4	274.47918162711085					
YBR017C	1281.4362	91.48594394377484	448502.67	76.88176207296269					
YBR018C	19967.934	1425.5764669337389	7308263.8	1252.7733639535438	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	19112.88	1364.5313502803303	13359903.0	2290.1377237372085	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	21167.833	1511.2412020584304	11176616.0	1915.8814195974976	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	1612.9411	115.1531688110657	564529.39	96.77091609103411					
YBR022W	820.204	58.55706055944096	287071.4	49.20941735475577		POA1	K15529	Other enzymes	Poa1p
YBR023C	2165.3357	154.59043569211988	2522616.1	432.42367052491585	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	921.99061	65.8239413426488	322696.71	55.31626306694638		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	7756.443	553.757970549829	2714755.1	465.35989559340203					
YBR026C	1497.6941	106.92530652522717	569123.76	97.55847720235404	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1402.5916	100.13562633364772	490907.06	84.15066912947836		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	4884.7195	348.73618706734203	2232316.8	382.6609306229491	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	671.12132	47.91355781972772	234892.46	40.264969264180536					
YBR033W	2784.0085	198.75952120752692	974402.97	167.03092827235164					
YBR034C	1715.8032	122.49683236180584	597099.51	102.35404498640466	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	4869.2583	347.63236115973655	1110190.9	190.30752398724474	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	3555.0421	253.80614522857994	1244264.7	213.29028569927198					
YBR037C	1667.8072	119.07024010108664	583732.52	100.06269241806505		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	2033.6439	145.1885250603968	1958399.1	335.7063039337185	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	14650.816	1045.9699291361985	4556403.8	781.0529931961008	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	131.21732	9.368035944335244	45926.062	7.872587629483082					
YBR041W	1663.5029	118.762941970663	582226.02	99.80445008795158					
YBR042C	1101.1045	78.61147091305695	385386.57	66.06247980832573					
YBR043C	1959.6332	139.90465782499365	685871.62	117.57124812977698					
YBR044C	1924.2817	137.380797996991	673498.59	115.45027893112844					
YBR045C	812.92363	58.037291005787075	519458.2	89.04486954168961	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	7454.4353	532.1966477833984	2489781.4	426.79518765961404	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	4387.0848	313.20840950910133	1535479.7	263.2099937404255					
YBR048W	5145.864	367.38015161916684	802754.78	137.60721201256953	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2090.5488	149.25115298641148	1693344.5	290.27097866900095	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	1465.6471	104.63736581810016	512976.48	87.93378127355608					
YBR052C	5229.5171	373.35242149676435	1830331.0	313.7530317417461					
YBR053C	2918.3857	208.3531513753975	1021435.0	175.09309954162958					
YBR054W	394.84868	28.189545608867217	138197.04	23.689562312901522					
YBR055C	919.70583	65.66082338562225	826815.54	141.73167714811635	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	1806.4549	128.9687553062395	632259.21	108.38107641958821					
YBR057C	998.49031	71.28550647239587	349471.61	59.905982658420314					
YBR058C	1136.1596	81.11416977043544	887340.65	152.1068151745185	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1340.8578	95.72824735821672	469300.23	80.44685357981629					
YBR059C	2070.6352	147.82945560239912	724722.32	124.23098612814397		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1536.2172	109.67559730610292	952454.66	163.26857665173893	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	1175.1436	83.89736571784516	364294.52	62.446907197061165	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	1129.6512	80.64951369347767	395377.92	67.77518442497316					
YBR063C	1315.4346	93.9132015135064	460402.11	78.92154907106796					
YBR065C	382.67469	27.320404432184308	139293.59	23.877531531013663	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	2213.1731	158.00570497732966	774610.58	132.7827687419556					
YBR067C	14033.587	1001.9039212503029	9837544.5	1686.3394718055586	701.0	Tip1		Cell wall	Tip1p
YBR068C	4401.5944	314.24429756365026	1540558.0	264.08050952204866		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	303.43428	21.663171003519082	106202.0	18.20501290588255		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	862.75424	61.59486210698127	204472.75	35.05046093907174	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	925.15479	66.0498425573234	323804.18	55.50610417768702					
YBR072C-A	117.73363	8.405390978089372	41206.77	7.063612546465547					
YBR072W	452.02953	32.27187451276224	96734.319	16.58207496880247	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	649.06144	46.338630449105295	621800.86	106.58831925188669	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1330.8148	95.0112445647672	465785.18	79.84430814173771					
YBR076W	125.18037	8.937038233102042	43813.129	7.510391319298103					
YBR077C	2602.7791	185.82095842198677	910972.69	156.1577896683353					
YBR078W	9844.141	702.8055955502238	3445449.4	590.6145910017259		Ecm33		Cell wall	
YBR079C	4585.9236	327.40416526397036	4420830.4	757.8131719432583	964.0	RPG1	K03254	RNA transport	Rpg1p
