!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL062W	6587.858	428.66864775661395	3010651.1	471.7155490098963	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	163.26578	10.623623207653964	57143.023	8.953296669458021					
YAL064C-A	175.1269	11.395420394429838	61294.415	9.60374605445494					
YAL064W	167.38268	10.891507845718294	58583.938	9.179062454906092					
YAL064W-B	237.2687	15.438956453519445	83044.045	13.011526735588037					
YAL065C	252.04841	16.40066484188102	88216.943	13.822027965718021					
YAL067C	3363.1391	218.83779070744933	1177098.7	184.43045742143127					
YAL067W-A	120.16809	7.8192779267244505	42058.832	6.589871881067518					
YAR002C-A	5096.1749	331.6055693844945	1783661.2	279.4680267685785					
YAR002W	1878.5965	122.23934112351964	657508.78	103.01994646159002		NUP60	K18718	Messenger RNA Biogenesis	Nup60p
YAR003W	1054.6438	68.62514820612357	369125.33	57.83538241758041		SWD1	K14961	Chromosome-related	Swd1p
YAR007C	2951.8386	192.07467147254488	1833091.8	287.21292375012797	621.0	RFA1	K07466	DNA replication	Rfa1p
YAR008W	1140.7138	74.22568035366102	313696.29	49.15063643864865	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	2125.5072	138.30569772769036	743927.52	116.56022795878626					
YAR015W	12221.966	795.277256757403	3739921.6	585.9792822881302	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1322.3868	86.04705222352939	1057909.4	165.7556112774841	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	1004.8273	65.38361329584357	978701.79	153.3451857595914	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	504.12533	32.80318481530063	176443.87	27.645620246889706					
YAR027W	131.66072	8.5670976522357	46081.252	7.220113644601123					
YAR028W	132.36081	8.612652160788848	46326.283	7.258505649802072					
YAR029W	1431.687	93.15916194622339	501090.45	78.51197261793835					
YAR031W	416.44023	27.097558913011376	145754.08	22.837075298307514					
YAR033W	169.83031	11.050773914038	59440.609	9.313287583512277					
YAR035C-A	225.41451	14.667610198401322	78895.079	12.361457461697949					
YAR035W	12855.695	836.5136880032119	8831862.5	1383.7959728935095	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1667.4332	108.499050080995	583601.62	91.44000730651415					
YAR050W	329.636	21.44925078407871	115372.6	18.07683705019793		Flo1		Cell wall	
YAR068W	1102.1634	71.71722497431365	385757.19	60.44129944694185					
YBL001C	4619.3859	300.5811459838644	1616785.1	253.32150612786717					
YBL002W	7966.7853	518.3947622304959	1043648.9	163.52124423752534	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	8704.7749	566.4153789302554	1149030.3	180.03263772195515	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	5856.0378	381.0494708504064	2049613.2	321.137981048661		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	587.31501	38.216295971143005	205560.25	32.20763979703976					
YBL006C	2532.2052	164.76933457373644	455796.94	71.41528415203301	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	3061.5301	199.21224289187336	1071535.5	167.89057910632476					
YBL008W	994.13748	64.68803201826266	835075.48	130.84149422458904	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	136.13702	8.858368269779815	47647.957	7.465588488634545					
YBL009W	1262.3923	82.14323990883861	441837.3	69.22805652988161		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	831.35324	54.09574237921943	290973.63	45.590399240500645					
YBL011W	3239.1122	210.76742193076277	2458486.2	385.20111731520586	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	371.04895	24.143970870047816	148790.63	23.31284874490383	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1340.2777	87.2112041998089	469097.2	73.49919864078741		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	22981.318	1495.3829470405603	12088173.0	1894.0019862220518	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	159.18018	10.357775245042381	56190.604	8.804069530028794	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	3207.7911	208.72937351149665	1122726.9	175.91136217068757					
YBL018C	2916.7429	189.79101170618807	1020860.0	159.95062840800207		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	766.44008	49.871875301512425	398548.84	62.44552378316349	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	1976.7876	128.62858722729638	1134676.1	177.78358955639462	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1542.8142	100.39015365141479	539984.97	84.60605301645295					
YBL022C	4153.5049	270.26650072504145	4705921.1	737.3342448361934	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	2740.6769	178.3344845412255	2378907.5	372.7325485860051	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	3056.4664	198.88275044810104	1069763.2	167.6128911777866		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	608.87786	39.619379910001236	213107.25	33.39012063926611		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	2663.5547	173.3161812951605	255701.25	40.06384383971518	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	14183.773	922.9310637838234	2680733.1	420.02325876136933	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	1055.0365	68.65070100006265	369262.77	57.85691682422618					
YBL029C-A	2340.6632	152.3057917759716	819232.12	128.359121139059					
YBL029W	1945.2248	126.57481150908684	680828.68	106.67376055893125					
YBL030C	19221.035	1250.7032000283778	6727362.2	1054.058158237407		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	502.08729	32.67057056483046	175730.55	27.53385567363187					
YBL032W	2626.3092	170.89263511064667	919208.22	144.02360012812827		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	3868.9334	251.7495745716436	1334782.0	209.13662959435166	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	1199.7871	78.06955064192783	419925.48	65.79486355673835		Stu1		Cytoskeleton proteins	
YBL035C	1276.6104	83.06840461346162	900010.33	141.01563177829803	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1871.5368	121.77996995119513	655037.88	102.63280032232183					
YBL037W	1275.6327	83.00478616010217	1307523.5	204.86570683857758	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3138.8307	204.24215453732398	1098590.7	172.12964836332787					
YBL039C	3980.169	258.98761981099085	2304517.9	361.0770196525374	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1072.7733	69.80482576588633	375470.66	58.82958291613668					
YBL040C	2264.5112	147.35061896199147	792578.92	124.18303814130792					
YBL041W	4104.638	267.0867558150787	989217.76	154.99285146284132	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	4402.2954	286.4551749814829	1540803.4	241.41652340495875					
YBL043W	9568.8767	622.6420538418968	3349106.8	524.7455451927913					
YBL044W	146.55054	9.535970843603728	51292.689	8.036653251460745					
YBL045C	14516.042	944.5516425700454	6633831.2	1039.403511933674	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	972.22035	63.26189525578146	340277.12	53.315380342911986					
YBL047C	4218.4523	274.49259578254083	1476458.3	231.33478920048827					
YBL049W	869.35341	56.568394565775584	304273.69	47.67428239280765					
YBL050W	3625.4145	235.90392070870695	1268895.1	198.81332271695888					
YBL051C	1565.1976	101.8466303711916	547819.16	85.83353143030763					
YBL052C	690.62314	44.938504675302156	574598.45	90.02937049131513	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	803.70374	52.296603148205875	281296.31	44.074135095264936					
YBL055C	746.33684	48.56376746034058	261217.89	40.92820333533723					
YBL056W	2454.8821	159.73795886446197	1148884.8	180.00984045647962	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	2140.6605	139.2917154317833	445257.38	69.76392231481357	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	2141.2772	139.3318437944577	905760.26	141.91654367297704	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	2114.6159	137.59700624658805	740115.56	115.96296153884016		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1105.8378	71.95631635717541	387043.23	60.64279907094301					
YBL060W	545.18881	35.47516506195755	190816.08	29.89749025953764					
YBL061C	890.62126	57.95228300116543	311717.44	48.8405857940694					
YBL063W	706.3176	45.959735391791526	784718.85	122.9515047911611	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	6048.9451	393.601853041003	1578774.7	247.36595162868068	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1751.811	113.98947161507756	613133.85	96.06718316489791					
YBL067C	1249.6883	81.31659693913586	933517.16	146.26555685564466	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	4255.3669	276.8946104684185	1387249.6	217.35737052950407	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	621.17086	40.419279313854815	217409.8	34.06425379783521					
YBL071C-B	134.6333	8.760521956303633	47121.655	7.3831263139657475					
YBL071W-A	907.91938	59.07786307728906	317771.78	49.78919332849694		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	17346.619	1128.7358819633312	3469323.8	543.5814136716472	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	255.47606	16.623700324807785	90694.001	14.21013895420133	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	816.4318	53.12481169015761	529864.24	83.02031440053331	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	9286.4409	604.2640966266597	9955064.6	1559.7817904631936	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	1792.9822	116.6684611486281	209778.92	32.868630449573885	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	2679.3779	174.3457890595025	4024425.6	630.5560054280222	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	460.74745	29.98060771024635	249264.37	39.055299082366574	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	982.03584	63.90058431455725	343712.54	53.853649633358685					
YBL082C	1570.1416	102.16833399542101	728545.7	114.15016999289595	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1738.6918	113.13581178761186	1317928.4	206.49596984576996	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1536.0009	99.94681560469914	537600.31	84.23241915329892					
YBL086C	788.26866	51.29225015947795	275894.03	43.227693780259955					
YBL087C	15045.181	978.9824544675221	2843539.2	445.53208269771324	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1410.0347	91.75025754029653	493512.14	77.32458605487324		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1572.0707	102.29385957420357	550224.74	86.21044308585854					
YBL090W	836.48353	54.42956780121536	292769.24	45.871739431982036		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2573.0161	167.42487956525423	1083239.8	169.7244350122039	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	794.07254	51.66990574819004	277925.39	43.545971809101204					
YBL092W	19784.829	1287.3889955621146	2572027.8	402.9910691895569	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	1267.6846	82.48760724106137	443689.61	69.5182806041978		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	1880.2936	122.34977057754062	658102.76	103.1130125766908					
YBL097W	141.8881	9.232588188718582	106983.63	16.762434464930728	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1270.2524	82.65469271159056	584316.1	91.55195363116684	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	20345.085	1323.8445751932375	11088071.0	1737.3037676885606	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	121.82324	7.926977715082724	42638.134	6.680638214294418					
YBL101C	4342.1454	282.5412443590317	1519750.9	238.11797061166735					
YBL102W	3341.0409	217.39987181000873	1169364.3	183.21861432800137					
YBL103C	1171.5743	76.23375775971516	410051.01	64.24770950848887					
YBL104C	2331.0957	151.6832393033149	815883.49	127.83445029995679					
YBL105C	1684.1677	109.58795568367847	1938477.0	303.7249126270582	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	460.71243	29.978328976241393	161249.35	25.26490886397926					
YBL107C	1161.9478	75.60736618636476	406681.73	63.71980318119373					
YBR001C	1531.4542	99.65096409412392	1194534.3	187.16230623191512	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1421.7392	92.51186354146827	406617.41	63.709725379713404	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	2735.284	177.9835712169725	1293789.3	202.71380165992312	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	1037.0402	67.47969069813715	449038.41	70.35634255317093	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	1008.7467	65.63864670700958	353061.35	55.31844209693549					
YBR006W	1766.0709	114.91735622493779	877737.24	137.52583421341353	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	1311.7027	85.35184314350727	459095.95	71.932180418538					
YBR008C	493.98431	32.143313681121235	270703.4	42.41441426070446	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	9832.3405	639.7855124408555	1337198.3	209.51522088348264	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	15127.473	984.3371540316576	4341584.8	680.2492183518112	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	364.93285	23.74599928102082	127726.5	20.012473737196753					
YBR014C	1948.7303	126.80291265284416	682055.6	106.8659971290842					
YBR015C	3118.3218	202.90765060145048	1861638.1	291.6856218906403	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	5463.8019	355.5268756677843	1912330.7	299.6282518552147					
YBR017C	1914.0844	124.5485211490639	669929.54	104.966058922951					
YBR018C	20404.001	1327.6782100486378	7467864.4	1170.0816993963397	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	20124.061	1309.4626532996936	14066719.0	2204.004999401272	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	23126.937	1504.8583030390762	12211023.0	1913.2503990307846	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	2190.3549	142.5253053557125	766624.21	120.11639611924079					
YBR022W	698.45166	45.44790258314042	244458.08	38.30223881375864		POA1	K15529	Other enzymes	Poa1p
YBR023C	2516.7858	163.76600187481998	2932055.5	459.40101458783647	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	687.20142	44.715855054529854	240520.5	37.685289971207474		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	8949.857	582.3627494407235	3132450.0	490.7992731193759					
YBR026C	1591.6319	103.56669714181608	604820.12	94.76456935113848	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1484.8722	96.61989649221165	519705.27	81.42858425587288		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	5460.117	355.28710105513807	2495273.5	390.96503377038454	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	687.60909	44.742381938933086	240663.18	37.707645392774836					
YBR033W	3085.1386	200.74843626012174	1079798.5	169.18524443020397					
YBR034C	1955.9478	127.27255179278667	680669.83	106.64887158559249	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	3710.3472	241.43044931016104	845959.16	132.5467735531861	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	3453.7435	224.7333740106716	1208810.2	189.39908617832285					
YBR037C	1600.7096	104.15737857176497	560248.36	87.78096628974842		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	1668.6548	108.57853898620509	1606914.6	251.77497410809838	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	16415.032	1068.1179786087596	5105075.0	799.874570773643	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	136.04963	8.852681845887943	47617.371	7.460796205735336					
YBR041W	1829.6914	119.05711055853145	640391.99	100.33804951506669					
YBR042C	1046.8142	68.11568002322176	366384.97	57.406016682744934					
YBR043C	1453.9794	94.60971734120147	508892.79	79.73446070254631					
YBR044C	2040.6982	132.78721822379234	714244.37	111.9094056172027					
YBR045C	871.54094	56.71073605629147	556914.66	87.25863471644381	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	6578.8085	428.07980128665764	2197322.0	344.28132624917026	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	4309.8896	280.44237547504724	1508461.4	236.34910649767312					
YBR048W	6138.2921	399.4156179507977	957573.57	150.0347689873185	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2450.9754	159.48375183598765	1985290.1	311.0596938534033	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	2045.1873	133.07932173097848	715815.56	112.15558318106882					
YBR052C	6027.8891	392.23174957988357	2109761.2	330.5621042364483					
YBR053C	2617.4836	170.31835770247534	916119.26	143.53961496549366					
YBR054W	307.05912	19.980184416806775	107470.69	16.838748115257317					
YBR055C	1066.4758	69.39505056896384	958761.74	150.22093412078982	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	1347.4443	87.67753130203432	471605.51	73.89220626253973					
YBR057C	1059.1112	68.91583970508847	370688.92	58.08036919644575					
YBR058C	1206.1573	78.48405639173895	942008.85	147.5960538402909	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1175.0182	76.45785062207027	411256.37	64.43656800961328					
YBR059C	2760.5162	179.62541793770092	966180.67	151.38334866893058		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1868.0784	121.55493358104242	1158208.6	181.47071429731042	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	1280.5939	83.32760897978805	396984.11	62.20035838654803	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	1071.4008	69.71551787263088	374990.28	58.754315903152886					
YBR063C	1321.771	86.00698242340793	462619.85	72.48431295330963					
YBR065C	377.02059	24.532542518630603	137235.49	21.502363561487453	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	2590.7139	168.57646662044985	906749.87	142.07159798148052					
YBR067C	15867.162	1032.4683498452957	11122881.0	1742.7578763566273	701.0	Tip1		Cell wall	Tip1p
YBR068C	5401.0796	351.4455667620391	1890377.9	296.18863804400144		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	313.31812	20.387454437852867	109661.34	17.181984057621587		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	896.68553	58.34688203783729	212514.47	33.29724254284966	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	948.22391	61.70045882442961	331878.37	51.99944540536746					
YBR072C-A	141.65748	9.217581859871537	49580.118	7.768323796253057					
YBR072W	468.25002	30.46879621348964	100205.5	15.70042189422453	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	748.81597	48.72508321801369	717365.7	112.39846258384725	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1523.5202	99.1347026550794	533232.07	83.54799353858486					
YBR076W	137.18748	8.926721180198104	48015.618	7.5231944365520995					
YBR077C	2497.5654	162.5153399939262	874147.89	136.96344682623385					
YBR078W	10611.177	690.464016634251	3713911.9	581.9040243098534		Ecm33		Cell wall	
YBR079C	8187.613	532.7639109805453	7892858.9	1236.6707883457987	964.0	RPG1	K03254	RNA transport	Rpg1p
