!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAR008W	648.75595	50.05076495636362	178407.89	32.883699167194365	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	1463.5771	112.91326642571262	512251.98	94.417012656333					
YAR015W	5682.2307	438.377471826707	1738762.6	320.484403809544	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1287.9538	99.36413364448582	1030363.0	189.91394901317364	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	945.3138	72.92985723492313	920735.64	169.70770630309104	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	521.34334	40.22103068481386	182470.17	33.632448527174525					
YAR027W	84.256699	6.500306066785327	29489.845	5.435494985491903					
YAR028W	90.451743	6.978246486658671	31658.11	5.835144204900061					
YAR029W	1361.524	105.03998877613073	476533.4	87.83345270615722					
YAR031W	334.60619	25.814477337177944	117112.17	21.585824299011243					
YAR033W	156.07605	12.04108523993908	54626.618	10.068642551813403					
YAR035C-A	264.60277	20.413795122916014	92610.97	17.06982396945596					
YAR035W	10934.11	843.5538350238253	7511733.6	1384.5440800096112	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1391.5481	107.35631307670378	487041.83	89.77034042362038					
YAR050W	212.52299	16.395900831913167	74383.046	13.710098291076589		Flo1		Cell wall	
YAR068W	679.11791	52.39315476192073	237691.27	43.81066452469322					
YBL001C	3396.5023	262.0361914076448	1188775.8	219.11220285403755					
YBL002W	8237.3795	635.5042219048134	1079096.7	198.89642355566332	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	9536.1908	735.7059990121666	1258777.2	232.01468703723393	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	3429.7587	264.601883883675	1200415.5	221.2576034481278		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	528.8699	40.80169601125898	185104.46	34.1179943171009					
YBL006C	2421.1358	186.78780341550225	435804.44	80.32639195882876	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	2747.5109	211.9672617583655	961628.82	177.24503567294082					
YBL008W	908.79345	70.1123548228464	763386.5	140.70550363157943	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	97.563783	7.526932078521461	34147.324	6.2939499468365225					
YBL009W	1408.6247	108.67375285178998	493018.65	90.87197304119393		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	694.36079	53.569125177510834	243026.28	44.794000317151585					
YBL011W	3235.3386	249.60259990347765	2455622.0	452.61414793002797	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	290.45386	22.408176568598016	116472.0	21.46782975462275	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1074.2382	82.87622434190722	375983.37	69.30032091600843		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	18622.173	1436.6789295724236	9795263.0	1805.4385473397492	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	120.73542	9.314596850060248	42619.603	7.855539369235601	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	3009.6764	232.19302434315188	1053386.7	194.15762021244475					
YBL018C	2744.9002	211.7658492979918	960715.07	177.07661554245206		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	749.4506	57.81923977268446	389714.31	71.83117367281642	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	1941.0642	149.75083934014322	1114170.9	205.3612129847071	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1127.5478	86.9889978116808	394641.73	72.7393834888196					
YBL022C	4348.0017	335.443260468855	4926285.9	908.000781507989	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	2062.1597	159.09321594227433	1789954.6	329.9199861022723	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	2135.9432	164.7855269201665	747580.12	137.79211092881073		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	621.09423	47.91669551775772	217382.98	40.067490952268024		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	2818.5357	217.44674224848313	270579.43	49.87252849047722	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	10875.196	839.008688629963	2055412.0	378.84843474490566	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	667.67437	51.51029899649962	233686.03	43.07242863584092					
YBL029C-A	2703.7442	208.59071189455975	946310.47	174.4215954476358					
YBL029W	2387.3459	184.1809520366455	835571.06	154.01038244358875					
YBL030C	15967.611	1231.8825670510557	5588663.9	1030.0886492977368		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	506.86477	39.104025894377244	177402.67	32.69841951349269					
YBL032W	2871.0328	221.49683229080293	1004861.5	185.2135758720967		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	4218.0084	325.4144289734335	1455212.9	268.22122736735747	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	1016.0019	78.38336171270392	355600.66	65.54343043402265		Stu1		Cytoskeleton proteins	
YBL035C	813.41616	62.75410812936339	573458.39	105.69842612713833	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1359.3441	104.87181203335345	475770.43	87.69282397077116					
YBL037W	1203.09	92.81699044355818	1233167.2	227.29431544564204	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3192.9266	246.33056356480623	1117524.3	205.97930334375607					
YBL039C	1707.8768	131.7607033757863	988860.67	182.26434262828994	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1039.697	80.21141104422455	363893.95	67.07202904850267					
YBL040C	2668.329	205.85847051614525	933915.15	172.13692085190402					
YBL041W	3848.4208	296.90117665045057	927469.41	170.9488580646027	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	2955.84	228.0396088677381	1034544.0	190.68458054868498					
YBL043W	2692.2365	207.7029062599627	942282.78	173.6792216305433					
YBL044W	103.57567	7.99074214944446	36251.484	6.6817834918644					
YBL045C	12732.677	982.3111815657292	5818833.4	1072.5129198581003	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	783.20521	60.4233685691968	274121.82	50.52545301692545					
YBL047C	4361.1393	336.45681098764516	1526398.8	281.3420356485718					
YBL049W	734.80859	56.689625776853326	257183.01	47.40333362921079					
YBL050W	3517.6703	271.3841613002256	1231184.6	226.92888753789157					
YBL051C	1415.8102	109.22810579698294	495533.57	91.33551684920353					
YBL052C	708.89446	54.69038086868924	589800.19	108.71050611446657	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	480.2667	37.052015812831314	168093.35	30.982548772960158					
YBL055C	559.95372	43.19977647397523	195983.8	36.123247244522574					
YBL056W	2099.3767	161.96446408941034	982508.3	181.09348956748244	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	1806.9449	139.40369175650716	375844.54	69.27473211522512	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	1968.4273	151.86187059400297	832644.75	153.47101225256216	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	2177.2202	167.96999933248705	762027.07	140.4549368704409		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1146.8224	88.47601072343588	401387.84	73.982809728482					
YBL060W	382.27978	29.492439208226752	133797.92	24.661300296059434					
YBL061C	671.95066	51.840209782944434	235182.73	43.34829666243739					
YBL063W	734.38129	56.65666008017516	815897.61	150.38422100319036	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	5935.687	457.9313297882557	1549214.3	285.5473319409562	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1376.3786	106.18600384253713	481732.51	88.79173974815492					
YBL067C	1270.0607	97.98370184661066	948735.34	174.8685414633056	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	3320.7332	256.1906937053806	1082559.0	199.53458609223372	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	572.77152	44.1886547957196	200470.03	36.95013801552403					
YBL071C-B	99.341767	7.66410147061748	34769.618	6.408649631304233					
YBL071W-A	599.82048	46.275450514932785	209937.17	38.69509774647378		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	12500.517	964.4003083132073	2500103.4	460.81284909809654	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	190.89722	14.727497896617729	67768.513	12.490923997252033	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	670.4528	51.724651630764804	435123.87	80.2009509867831	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	8222.9013	634.3872456594454	8814950.2	1624.7497268792306	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	1755.5853	135.44135851262268	205403.48	37.8594592661503	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	2408.5098	185.81372224007865	3617581.7	666.7836738361043	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	614.93072	47.441187909209084	332677.52	61.31829420418731	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	468.29843	36.12867773985595	163904.45	30.210461129070303					
YBL082C	1208.9743	93.2709573262245	560964.08	103.39550594047132	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1458.7839	112.54347663559379	1105758.2	203.8106050156097	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1073.7937	82.84193168528788	375827.79	69.27164479682764					
YBL086C	677.32576	52.254892479445246	237064.02	43.6950513626149					
YBL087C	7301.6435	563.3132807701575	1380010.6	254.36012621380925	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1058.2697	81.64427318954291	370394.4	68.27017584711896		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1407.6491	108.59848644954515	492677.19	90.80903598208947					
YBL090W	924.2035	71.30122220898106	323471.22	59.62141185418058		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2372.0374	182.99991911458213	998627.75	184.06458655506873	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	889.65714	68.63601082331606	311380.0	57.392788215145536					
YBL092W	15089.859	1164.1650238948378	1961681.7	361.5722986499668	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	1059.0195	81.70211938511814	370656.83	68.31854629291286		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	2351.5442	181.4188926339714	823040.47	151.70077521743158					
YBL097W	111.65049	8.613705095502905	84184.469	15.516672234316543	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1565.4366	120.77160806107293	720100.84	132.72719829041174	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	17405.167	1342.7883359578539	9485816.0	1748.4020448835474	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	95.780772	7.389374859237983	33523.27	6.178925863540182					
YBL101C	4133.865	318.9228637923677	1446852.8	266.68031449961563					
YBL102W	3376.3503	260.481488109123	1181722.6	217.8121745483048					
YBL103C	1026.2538	79.17428384182836	359188.83	66.20479301636558					
YBL104C	1849.7503	142.70607844639127	647412.6	119.32948243180915					
YBL105C	1813.5328	139.91194055862763	2087376.3	384.74001513011143	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	420.48437	32.439878772124764	147169.53	27.12592223974728					
YBL107C	1182.5573	91.23291658401281	413895.05	76.28810761110884					
YBR001C	1289.8699	99.51195852490949	1006098.5	185.44157663971868	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1063.4919	82.04715982935735	304158.68	56.06177244857802	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	2545.7594	196.40236881812535	1204144.2	221.94486817103171	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	807.28665	62.28122358116359	349555.12	64.42913151673127	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	703.17445	54.24908876792616	246111.06	45.362579304980976					
YBR006W	1922.7704	148.3394940045687	955616.89	176.13693166737116	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	1003.8275	77.44412095061958	351339.62	64.75804612450932					
YBR008C	547.11943	42.209625967961664	299821.45	55.26234498750031	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	10354.713	798.8540321728115	1408241.0	259.56348342502656	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	11547.67	890.8892734835828	3314181.3	610.8616656737611	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	266.40199	20.55260284764638	93240.697	17.185893686022084					
YBR014C	1766.2682	136.2655317891103	618193.87	113.94395868973992					
YBR015C	2709.4281	209.0292181509347	1617528.6	298.13885404245895	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	4609.95	355.6522663269423	1613482.5	297.393086939892					
YBR017C	1282.8545	98.97072859634409	448999.07	82.75839338848772					
YBR018C	18799.876	1450.388508783282	6880754.6	1268.2435979131237	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	18984.664	1464.6446874815376	13270280.0	2445.945049764537	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	20670.943	1594.7391457749095	10914258.0	2011.688926454679	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	898.33635	69.3056017530284	314417.72	57.95269322065942					
YBR022W	695.96653	53.69300614587965	243588.29	44.897588604468666		POA1	K15529	Other enzymes	Poa1p
YBR023C	1663.2444	128.31736576656914	1937679.7	357.1483096245319	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	825.55153	63.690337772464936	288943.04	53.25726347536877		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	6838.5739	527.5880011668839	2393500.9	441.1641410702686					
YBR026C	1438.091	110.94704353287537	546474.58	100.724837288524	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1234.854	95.26754600004122	432198.9	79.6618277812283		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	4612.1998	355.8258357732015	2107775.3	388.49990814443714	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	583.89817	45.04706286720122	204364.36	37.667931248647186					
YBR033W	2634.104	203.21805167970675	921936.4	169.9290274039235					
YBR034C	1256.8174	96.96199669608895	437372.46	80.61540551068538	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	4413.5312	340.49878497265036	1006285.1	185.47597028825408	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	3638.2012	280.6829796707993	1273370.4	234.7044694156181					
YBR037C	1896.2675	146.2948261775345	663693.62	122.33035960049868		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	1777.3098	137.11737835227814	1711549.3	315.46851594412163	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	14268.333	1100.7852510672567	4437451.6	817.9000574659859	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	107.80078	8.316704458575932	37730.273	6.954350207427015					
YBR041W	1599.7739	123.42069071154594	559920.86	103.2032222211515					
YBR042C	827.53197	63.8431264088546	289636.19	53.38502316176908					
YBR043C	2164.2972	166.97300495342805	757504.02	139.6212595284905					
YBR044C	1906.493	147.08371157744688	667272.55	122.9900190889913					
YBR045C	621.93206	47.981333125171396	397414.59	73.25047015697507	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	6538.2057	504.4149448294954	2183760.7	402.5053483449739	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	4127.2845	318.4151858916172	1444549.6	266.25579439615007					
YBR048W	3855.7996	297.47044246521494	601504.74	110.86785969948674	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2434.6633	187.83143426458687	1972077.3	363.4883898220696	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	1488.6546	114.84796630506357	521029.11	96.03479145788351					
YBR052C	5228.0523	403.33813793442084	1829818.3	337.26756427547576					
YBR053C	2976.8529	229.6607295972691	1041898.5	192.0401437220689					
YBR054W	517.06887	39.89126030924654	180974.1	33.356696620613306					
YBR055C	855.26537	65.98272587586652	768883.57	141.71870992072397	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	1842.9425	142.18086461572054	645029.88	118.89030539945					
YBR057C	1192.4301	91.99459159024772	417350.54	76.9250149453935					
YBR058C	1213.9389	93.65397042645482	948086.28	174.74890833619747	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1115.2432	86.0397122714371	390335.12	71.94559983008999					
YBR059C	2130.1624	164.33954494179736	745556.84	137.41918498449851		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1413.9633	109.0856196158575	876657.25	161.58328693725318	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	938.13561	72.37606824770518	290822.04	53.60359608843402	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	1241.6972	95.7954908994281	434594.02	80.10329035078915					
YBR063C	1241.0156	95.74290625431732	434355.46	80.05931956410855					
YBR065C	328.36907	25.333290802974084	119526.34	22.030798117256982	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	2057.9358	158.76734698323176	720277.53	132.7597653523609					
YBR067C	13193.891	1017.8933037930233	9248917.6	1704.7375201879765	701.0	Tip1		Cell wall	Tip1p
YBR068C	3358.221	259.0828337567068	1175377.4	216.6426430440889		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	252.83817	19.50616995291852	88493.359	16.310876136983246		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	854.35854	65.91276499892138	202482.97	37.32115811671805	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	867.88222	66.95610113946094	303758.78	55.98806387382294					
YBR072C-A	87.592157	6.7576327616384875	30657.255	5.650669097156888					
YBR072W	458.77819	35.394202326461794	98178.533	18.096023353274703	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	547.26594	42.22092904360014	524280.77	96.6341293528275	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1078.3705	83.1950264677747	377429.67	69.56689933978505					
YBR076W	97.643225	7.5330609361753496	34175.129	6.29907489537632					
YBR077C	2683.3559	207.01777832661352	939174.57	173.10632408330778					
YBR078W	8915.0875	687.7886037544864	3120280.6	575.1223702473737		Ecm33		Cell wall	
YBR079C	4130.1359	318.63516807628406	3981451.0	733.851159457831	964.0	RPG1	K03254	RNA transport	Rpg1p
