!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL039C	1723.895	161.9701555639996	463727.76	105.83606320640213	269.0	CYC3	K01764	Cofactor biosynthesis	holocytochrome c synthase CYC3
YAL040C	2744.0032	257.81536878528726	1591521.9	363.23124671849104	580.0	CLN3	K06646	Cell cycle	Cln3p
YAL041W	1057.1056	99.32133829471933	902768.18	206.03776267180686	854.0	CDC24	K11236	MAPK signaling pathway	Cdc24p
YAL042W	1823.3757	171.31695711201476	638181.49	145.65144107999032					
YAL043C	1056.4397	99.25877304185293	369753.89	84.38851293451368		Pta1	K06100	mRNA surveillance pathway	Pta1p
YAL044C	5024.6357	472.0943131579511	1758622.5	401.36842803243206		Gcv3		Amino acid metabolism	glycine decarboxylase subunit H
YAL044W-A	2397.4149	225.25134321083974	839095.22	191.50575488538772					
YAL046C	1927.0287	181.05577098100056	674460.05	153.93125587735602					
YAL047C	248.93704	23.38911076048228	87127.964	19.885116873204073		Spc72		Cytoskeleton proteins	
YAL048C	476.93719	44.8110765786529	166928.02	38.097793575350245		GEM1	K07870	Mitochondrial biogenesis	ERMES complex Ca(2+)-binding regulatory GTPase GEM1
YAL049C	2814.43	264.4323841788435	985050.5	224.81696368468005					
YAL051W	777.43406	73.04453904614365	272101.92	62.10151405148437					
YAL053W	1617.1423	151.94010650307828	565999.8	129.17749545037148					
YAL054C	1132.1318	106.37049458635875	807209.97	184.22862027012997	713.0	ACS1	K01895	Glycolysis	acetate--CoA ligase 1
YAL055W	535.31087	50.29562988987147	187358.8	42.760687432375526					
YAL056W	747.32641	70.21574683190413	261564.24	59.69651124007443					
YAL058W	479.93815	45.09303456219676	240928.95	54.98694229660113	502.0	CNE1	K08054	Protein processing in endoplasmic reticulum	Cne1p
YAL059W	1265.0339	118.85743480706954	442761.86	101.05103951582319					
YAL060W	1515.9925	142.43648311460774	579109.14	132.16942532067776	382.0	BDH1	K00004	Butanoate metabolism	(R,R)-butanediol dehydrogenase
YAL061W	255.4766	24.003541193031886	106533.74	24.31407522433941	417.0	BDH2	K00004	Butanoate metabolism	putative dehydrogenase BDH2
YAL062W	6349.3845	596.5623168468195	2901668.7	662.2445719817133	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	104.41195	9.81012172101001	36544.183	8.340437634819029					
YAL064C-A	98.389986	9.244322501289084	34436.495	7.859402381748617					
YAL064W	100.49171	9.44179193140669	35172.099	8.027288452314853					
YAL064W-B	164.72201	15.476609413284859	57652.704	13.158011555236618					
YAL065C	140.04485	13.15804392984317	49015.698	11.186797425355598					
YAL067C	663.23911	62.31524647546901	232133.69	52.979610034938084					
YAL067W-A	75.368435	7.081311298869823	26378.952	6.020438438256636					
YAR002C-A	3756.5258	352.94786991445426	1314784.0	300.0716681847259					
YAR002W	1610.0367	151.27249325669405	563512.85	128.60990165915408		NUP60	K18718	Messenger RNA Biogenesis	Nup60p
YAR003W	613.23968	57.61750359947523	214633.89	48.98565043480675		SWD1	K14961	Chromosome-related	Swd1p
YAR007C	1713.5836	161.00133840165353	1064135.4	242.86642114021814	621.0	RFA1	K07466	DNA replication	Rfa1p
YAR008W	584.319	54.90023425382677	160687.72	36.67357695043456	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	1284.2538	120.6632583595043	449488.83	102.58632828548315					
YAR015W	7245.9135	680.7965315743041	2217249.5	506.0403505417996	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	747.09639	70.19413508920354	597677.11	136.40717215415302	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	571.45215	53.691317413695174	556594.39	127.03090934294906	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	282.70875	26.562163134531904	98948.062	22.582804497153667					
YAR027W	73.589897	6.9142071094983795	25756.464	5.878368704684449					
YAR028W	85.797724	8.061204831684705	30029.203	6.853531103563609					
YAR029W	901.41628	84.69340365829812	315495.7	72.00522747775135					
YAR031W	240.3712	22.584299308893677	84129.92	19.20087667529232					
YAR033W	116.86773	10.98041609756482	40903.705	9.33540641982707					
YAR035C-A	191.72842	18.01402174345877	67104.947	15.315286305383712					
YAR035W	6131.65	576.1048697072607	4212443.5	961.4012249760459	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1134.9321	106.63359937326622	397226.23	90.65849408178805					
YAR050W	232.39004	21.834422009649135	81336.514	18.563340777124086		Flo1		Cell wall	
YAR068W	725.89498	68.20213692465398	254063.24	57.9845664772437					
YBL001C	3838.8945	360.68689761196737	1343613.1	306.65130113528227					
YBL002W	7728.0447	726.0956161857554	1012373.9	231.05295242387868	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	8164.3923	767.0930601437562	1077699.8	245.96220884065025	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	4447.5161	417.8705052166129	1556630.6	355.26804470497876		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	310.08166	29.134010312544117	108528.58	24.76935530575325					
YBL006C	1208.028	113.50139253589536	217445.04	49.62723602606546	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	2046.3421	192.26597227450725	716219.73	163.4620205052039					
YBL008W	706.02999	66.33570334222739	593065.19	135.3545988585132	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	88.501868	8.315275192320042	30975.654	7.069538546934613					
YBL009W	1019.773	95.81371919401505	356920.55	81.45957423265713		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	506.26537	47.566632965212975	177192.88	40.44053098612088					
YBL011W	1994.1201	187.35940577024616	1513537.2	345.43288666704126	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	199.19188	18.71525805845805	79875.944	18.229996534723384	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1049.9014	98.6444609937734	367465.49	83.86623398567195		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	15699.454	1475.0567793571279	8257912.8	1884.6941167674697	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	99.861815	9.382609561750193	35251.221	8.045346377061511	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	2253.9361	211.77065931992064	788877.64	180.044653287863					
YBL018C	2235.4753	210.0361577128994	782416.35	178.57000036470203		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	395.05763	37.118006484063706	205429.97	46.88505016264131	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	1295.1228	121.68446534764749	743400.49	169.66545467821533	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	871.24299	81.85844417690414	304935.05	69.59498224917006					
YBL022C	3259.7512	306.272951057886	3693298.1	842.9172563481749	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	1777.1394	166.9727826096792	1542557.0	352.0560428633344	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	2863.9835	269.08822928758894	1002394.2	228.77529675801787		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	341.76668	32.11100578990697	119618.34	27.30035871237232		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	2298.5169	215.95928978243	220657.62	50.36043953308783	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	11691.9	1098.5233218025037	2209769.1	504.3331072937155	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	1300.1174	122.15373762872026	455041.09	103.8535143178621					
YBL029C-A	911.54287	85.64485682547642	319040.0	72.81413906592638					
YBL029W	1645.9462	154.6464036753828	576081.17	131.47835514556664					
YBL030C	14569.793	1368.9184310791973	5099427.5	1163.8365820637202		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	372.58346	35.006424971807	130404.21	29.76200564732406					
YBL032W	2060.6445	193.60976754796562	721225.57	164.60449771778468		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	1695.3401	159.28725341792085	584892.33	133.48931624628167	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	854.91925	80.32473202669414	299221.74	68.29103995708522		Stu1		Cytoskeleton proteins	
YBL035C	787.2776	73.96939798772678	555030.71	126.67403242163948	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1327.8642	124.76071398888325	464752.47	106.06993161300394					
YBL037W	915.77661	86.04264179870131	938671.03	214.23182959997604	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	2176.4612	204.49143314587565	761761.42	173.85594900619847					
YBL039C	4748.9257	446.18972407883064	2749628.0	627.5444946450759	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	616.99858	57.970674539555404	215949.5	49.28591062003909					
YBL040C	1471.453	138.2517330319503	515008.55	117.53982002206965					
YBL041W	2388.5301	224.41656357625934	575635.75	131.37669744175915	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	4557.0561	428.1624376373697	1594969.6	364.0181113977087					
YBL043W	6906.4509	648.902007760406	2417257.8	551.6880190803513					
YBL044W	90.76425	8.527839394017473	31767.488	7.25025792692812					
YBL045C	12011.272	1128.5302146369197	5489151.3	1252.782805015392	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	546.32563	51.330531894169944	191213.97	43.64054852973883					
YBL047C	3108.6854	292.07942353654624	1088039.9	248.32211819168953					
YBL049W	623.84436	58.613876156566256	218345.53	49.832753842287495					
YBL050W	1961.9927	184.34084606918148	686697.44	156.72418158342415					
YBL051C	1024.2179	96.23134390112682	358476.27	81.814634452152					
YBL052C	534.89442	50.256501943398725	445032.16	101.5691875220963	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	1436.7955	134.9954554358906	502878.42	114.77137414472585					
YBL055C	520.20213	48.876074192931675	182070.75	41.5538017500549					
YBL056W	1441.2274	135.41185871593032	674494.42	153.93910010365897	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	1242.7829	116.76682143940239	258498.84	58.99689845831449	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	1013.4937	95.22374173144742	428707.84	97.8435063954768	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	1956.4232	183.81755852474654	684748.12	156.27929048022708		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	660.99539	62.10443567931144	231348.39	52.800381902388956					
YBL060W	291.20111	27.360070704485693	101920.39	23.261175561413783					
YBL061C	595.69351	55.968936903445375	208492.73	47.5840604201813					
YBL063W	603.02658	56.657922304912226	669962.53	152.90479196458085	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	5426.4644	509.8485018115986	1416307.2	323.2421935207899	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1150.6653	108.11182678939048	402732.85	91.91526374848569					
YBL067C	935.16958	87.8647263037019	698571.68	159.43422597491795	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	3167.5705	297.61202778877833	1032628.0	235.6755228039413	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	556.80619	52.31524264140097	194882.17	44.477737675054875					
YBL071C-B	88.15074	8.28228463501645	30852.759	7.041490359809152					
YBL071W-A	791.18512	74.33653265791808	276914.79	63.19994993879075		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	11402.401	1071.323174423677	2280480.2	520.4714218276442	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	183.39421	17.230973303615833	65104.945	14.858828106536762	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	512.05356	48.11046773167728	332322.76	75.84564838707522	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	6408.7349	602.1386387926374	6870163.8	1567.9697289960295	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	681.44427	64.02572918889848	79728.98	18.19645510689714	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	2649.4305	248.9297029349266	3979444.6	908.2241490394615	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	287.54103	27.01618448927149	155559.7	35.503214734371205	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	968.94143	91.03779183158153	339129.5	77.39914297379038					
YBL082C	953.46745	89.58391967127349	442408.9	100.97048385344634	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1000.471	94.00018185984081	758357.02	173.07896663710355	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	907.24723	85.24125598027011	317536.53	72.47100380495144					
YBL086C	251.88131	23.66574238243281	88158.459	20.120305583825758					
YBL087C	10756.341	1010.6220071810795	2032948.4	463.9775185288758	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	886.17641	83.26152752043872	310161.74	70.78786380795418		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	873.99691	82.11719128784235	305898.92	69.8149652112484					
YBL090W	580.82616	54.57206122811455	203289.16	46.396455512899195		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	1665.65	156.49769250167554	701238.65	160.04290552752784	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	416.62552	39.144437617332976	145818.93	33.28008979270494					
YBL092W	15808.645	1485.3159211587972	2055123.9	469.0386078620518	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	707.97954	66.51887512286356	247792.84	56.55348016330506		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	1170.1054	109.9383394373068	409536.89	93.46814211724862					
YBL097W	107.93882	10.141492066973077	81385.87	18.574605241290765	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	778.98778	73.19052025155517	358334.38	81.7822510576182	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	16739.353	1572.7614555704981	9122947.4	2082.1199870697455	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	80.810663	7.592640884357776	28283.732	6.455164227530693					
YBL101C	2072.9475	194.76570733774628	725531.63	165.5872649308809					
YBL102W	1508.604	141.7422897360176	528011.4	120.5074457998824					
YBL103C	654.41212	61.48589843312196	229044.24	52.27450834882591					
YBL104C	1367.1727	128.45398060894277	478510.45	109.20989985832189					
YBL105C	1324.4187	124.43698883683179	1524405.9	347.91343779939405	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	314.67081	29.56518816235894	110134.78	25.13593651866602					
YBL107C	937.85876	88.1173907078214	328250.57	74.91625706008527					
YBR001C	622.23408	58.462580803832125	485342.58	110.76918917607668	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1055.5485	99.17503951826907	301886.87	68.89929956857209	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	1283.2058	120.56479254631319	606956.34	138.52496034260813	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	715.09045	67.18698727522876	309634.16	70.66745482008933	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	428.03391	40.21632349381314	149811.87	34.19139398165272					
YBR006W	946.30113	88.9106014209036	470311.66	107.33869927146029	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	802.75091	75.42320719756265	280962.82	64.12382725625264					
YBR008C	279.11873	26.224859471676645	152957.06	34.90921714504528	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	8918.4721	837.9433280044262	1212912.2	276.8215822641635	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	11146.959	1047.3228841057753	3199177.2	730.1446011075132	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	183.85354	17.27413008030769	64348.739	14.686240064766176					
YBR014C	1076.888	101.18001205700139	376910.8	86.02192642505506					
YBR015C	2327.9095	218.7208988099116	1389762.0	317.18381248915495	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	2765.1562	259.8028185433324	967804.67	220.880967370966					
YBR017C	1682.266	158.05886421158328	588793.1	134.37958458017147					
YBR018C	16529.698	1553.063125356204	6049869.5	1380.7548868596618	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	17414.737	1636.217786463874	12172901.0	2778.2074543936633	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	18620.481	1749.504583658807	9831614.0	2243.858165241063	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	1657.5839	155.73983458585423	580154.36	132.40797470142778					
YBR022W	480.35915	45.13259000814471	168125.7	38.371138729802595		POA1	K15529	Other enzymes	Poa1p
YBR023C	1687.7413	158.57330110754248	1966218.6	448.7478515998341	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	429.3097	40.33619152798401	150258.4	34.29330501950725		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	6455.6939	606.5507152445847	2259492.9	515.6815140392217					
YBR026C	1394.7398	131.0440730887332	530001.12	120.96155734947574	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1072.2805	100.74711011589645	375298.18	85.65387998278922		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	3918.9308	368.2067825015732	1790951.4	408.74681638639527	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	508.5345	47.77983118151672	177987.07	40.621788073334926					
YBR033W	2102.9289	197.58263761599784	736025.11	167.98218002618407					
YBR034C	2268.7995	213.16716386933342	789542.23	180.19633191337022	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	2190.4873	205.809268396257	499431.1	113.98459619247927	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	1892.1238	177.7762486882009	662243.33	151.14304766205547					
YBR037C	1063.9076	99.9604265211753	372367.66	84.98505071117602		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	1048.9939	98.55919598855304	1010181.1	230.55249215512316	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	13159.156	1236.3807218020465	4092497.5	934.026084791738	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	88.306237	8.29689450004868	30907.183	7.053911487895047					
YBR041W	1115.7354	104.82995559837539	390507.39	89.1250608128509					
YBR042C	687.05618	64.55300140426611	240469.66	54.88211905835016					
YBR043C	893.51472	83.95100525097153	312730.15	71.37404912301912					
YBR044C	1194.7609	112.25486983533463	418166.32	95.43762718520146					
YBR045C	317.86645	29.865437486086048	203116.66	46.35708603261813	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	3073.9952	288.82007358162076	1026714.4	234.3258685512449	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	2429.998	228.31271862857537	850499.3	194.10849519080068					
YBR048W	4553.9686	427.87234870776325	710419.1	162.13814926808632	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	1515.8121	142.41953346508515	1227807.8	280.2211882379298	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	317.17112	29.800107110240468	111009.89	25.33566188613713					
YBR052C	3305.6773	310.58798043116445	1156987.1	264.05785981971815					
YBR053C	1203.0677	113.03534294317416	421073.7	96.10117524073523					
YBR054W	192.64956	18.10056830754546	67427.346	15.388867065227982					
YBR055C	864.71329	81.2449401498107	777377.25	177.4199322598653	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	704.70596	66.21130287406001	246647.09	56.291986934133845					
YBR057C	688.27904	64.66789635113525	240897.66	54.979801015221454					
YBR058C	839.08731	78.83722740217819	655327.19	149.56458483683164	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	918.09293	86.26027379527652	321332.53	73.33736060000615					
YBR059C	1237.4371	116.26455183619916	433102.99	98.84660651870776		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1409.8409	132.46291096237834	874101.36	199.49516670246797	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	1235.9943	116.12899222238988	383158.23	87.44777032182236	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	730.06045	68.59350752663217	255521.16	58.31730591313574					
YBR063C	1074.1434	100.92214061531791	375950.19	85.80268748909681					
YBR065C	317.07378	29.790961440148845	115414.86	26.341003216883227	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	1350.0235	126.84271159789618	472508.22	107.8400176807715					
YBR067C	11503.619	1080.8332056064794	8064036.9	1840.4460389586318	701.0	Tip1		Cell wall	Tip1p
YBR068C	3611.7519	339.34550370038266	1264113.2	288.5071286981984		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	163.49732	15.361542527066339	57224.062	13.06018307543002		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	467.57989	43.93190276780072	110816.43	25.291508728715826	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	515.84099	48.46631923440092	180544.35	41.205433201063464					
YBR072C-A	82.006709	7.7050164969569765	28702.348	6.550704484674693					
YBR072W	259.48709	24.380350505192936	55530.237	12.673603307678821	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	482.03192	45.289756666858146	461786.58	105.39302988621658	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1209.4933	113.63906615809853	423322.66	96.61445284289704					
YBR076W	85.983489	8.078658554764328	30094.221	6.8683700883109395					
YBR077C	1203.5942	113.08481073959126	421257.97	96.14323097483026					
YBR078W	8497.3938	798.380525307264	2974087.8	678.7727014276425		Ecm33		Cell wall	
YBR079C	5898.2873	554.1790605240825	5685949.0	1297.697721940086	964.0	RPG1	K03254	RNA transport	Rpg1p
YBR080C	2150.4501	202.04753609101397	1630041.2	372.02246307669736	758.0	SEC18	K06027	SNARE interactions in vesicular transport	AAA family ATPase SEC18
