!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
b0134	2492.0	990.2890475700365	657888.0	857.7054508863993	264.0	panB	K00606	Cofactor biosynthesis	3-methyl-2-oxobutanoate hydroxymethyltransferase
b0135	0.0	0.0	0.0	0.0					
b0136	0.0	0.0	0.0	0.0					
b0137	0.0	0.0	0.0	0.0					
b0138	0.0	0.0	0.0	0.0					
b0139	0.0	0.0	0.0	0.0		htrE	K07347	Bacterial motility proteins	putative outer membrane usher protein
b0140	0.0	0.0	0.0	0.0					
b0141	0.0	0.0	0.0	0.0					
b0142	0.0	0.0	0.0	0.0	159.0	folK	K00950	Cofactor biosynthesis	2-amino-4-hydroxy-6-hydroxymethyldihyropteridine pyrophosphokinase
b0143	0.0	0.0	0.0	0.0	454.0	pcnB	K00970	Messenger RNA Biogenesis	poly(A) polymerase
b0144	0.0	0.0	0.0	0.0	308.0	GluQ		tRNA loading	glutamyl-Q tRNA(Asp) synthetase
b0145	3770.0	1498.1499636191966	569270.0	742.1718925198521	151.0	dksA	K06204	Transcription factors	transcriptional regulator of rRNA transcription, DnaK suppressor protein
b0146	0.0	0.0	0.0	0.0					
b0147	0.0	0.0	0.0	0.0		ligT	K01975	Transfer RNA biogenesis	2'-5' RNA ligase
b0148	0.0	0.0	0.0	0.0	824.0	hrpB	K03579	Other enzymes	putative ATP-dependent helicase
b0149	259.0	102.92329988789706	218596.0	284.98920901728457	844.0	mrcB	K05365	Glycan metabolism	fused glycosyl transferase and transpeptidase
b0150	0.0	0.0	0.0	0.0		fhuA	K02014	Transport	ferrichrome outer membrane transporter
b0151	0.0	0.0	0.0	0.0	265.0	fhuC	K02013	Transport	iron-hydroxamate transporter subunit
b0152	0.0	0.0	0.0	0.0	296.0	fhuD	K02016	Transport	iron-hydroxamate transporter subunit
b0153	0.0	0.0	0.0	0.0	660.0	fhuB	K02015	Transport	fused iron-hydroxamate transporter subunits of ABC superfamily: membrane components
b0154	1147.0	455.8031852178298	488622.0	637.0290274682228	426.0	hemL	K01845	Cofactor biosynthesis	glutamate-1-semialdehyde aminotransferase (aminomutase)
b0155	0.0	0.0	0.0	0.0					
b0156	960.0	381.49176792425163	336000.0	438.0518135272723					
b0157	0.0	0.0	0.0	0.0					
b0158	0.0	0.0	0.0	0.0	266.0	btuF	K06858	Transport	vitamin B12 transporter subunit: periplasmic-binding component of ABC superfamily
b0159	532.0	211.4100213913561	123424.0	160.9110328356847	232.0	mtn	K01243	Amino acid metabolism	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
b0160	0.0	0.0	0.0	0.0	505.0	dgt	K01129	Purine metabolism	deoxyguanosine triphosphate triphosphohydrolase
b0161	1909.0	758.6122760077045	904866.0	1179.6970008903834	474.0	degP	K04771	Chaperones and folding catalysts	serine endoprotease (protease Do), membrane-associated
b0162	0.0	0.0	0.0	0.0	385.0	cdaR	K02647	Transcription factors	carbohydrate diacid regulon transcriptional regulator
b0163	3417.0	1357.872261455383	1195950.0	1559.190673773635					
b0164	0.0	0.0	0.0	0.0					
b0166	3011.0	1196.533034604085	825014.0	1075.5919014446104	274.0	dapD	K00674	Amino acid metabolism	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase
b0167	19.0	7.550357906834146	16910.0	22.046000496268377	890.0				
b0168	877.0	348.50862548913403	231528.0	301.8489889355426	264.0	map	K01265	Peptidases	methionine aminopeptidase
b0169	10997.0	4370.067679023953	2650277.0	3455.234066070294	241.0	rpsB	K02967	Ribosome	30S ribosomal subunit protein S2
b0170	7882.0	3132.206369561408	2230606.0	2908.0982248952823	283.0	tsf	K02357	Basal transcription factors	translation elongation factor EF-Ts
b0171	882.0	350.4955617804062	212562.0	277.12252853269064	241.0	pyrH	K09903	Pyrimidine metabolism	uridylate kinase
b0172	3583.0	1423.8385463256184	662855.0	864.1810561179169	185.0	frr	K02838	Translation factors	ribosome recycling factor
b0173	0.0	0.0	0.0	0.0	398.0	dxr	K00099	Cofactor biosynthesis	1-deoxy-D-xylulose 5-phosphate reductoisomerase
b0174	0.0	0.0	0.0	0.0	253.0	ispU	K00806	Cofactor biosynthesis	undecaprenyl pyrophosphate synthase
b0175	0.0	0.0	0.0	0.0	285.0	cdsA	K00981	Lipid and steroid metabolism	CDP-diglyceride synthase
b0176	0.0	0.0	0.0	0.0	450.0	rseP	K11749	Peptidases	inner membrane zinc RIP metalloprotease
b0177	456.0	181.20858976401954	159600.0	208.07461142545435		bamA	K07277	Mitochondrial biogenesis	BamABCDE complex OM biogenesis outer membrane pore-forming assembly factor
b0178	7383.0	2933.9101276924475	2584050.0	3368.8922284081787		Skp	K06142	Chaperones and folding catalysts	
b0179	913.0	362.8145667862935	311333.0	405.89281327644727	341.0	lpxD	K02536	Glycan metabolism	UDP-3-O-(3-hydroxymyristoyl)-glucosamine N-acyltransferase
b0180	2441.0	970.0222973990607	405206.0	528.2774498575354	166.0	fabZ	K02372	Lipid and steroid metabolism	(3R)-hydroxymyristol acyl carrier protein dehydratase
b0181	933.0	370.76231195138206	244446.0	318.6905166949036	262.0	lpxA	K00677	Glycan metabolism	UDP-N-acetylglucosamine acetyltransferase
b0182	0.0	0.0	0.0	0.0	382.0	lpxB	K00748	Carbohydrate metabolism	tetraacyldisaccharide-1-P synthase
b0183	0.0	0.0	0.0	0.0	198.0	rnhB	K03470	DNA replication complex	ribonuclease HII, degrades RNA of DNA-RNA hybrids
b0184	0.0	0.0	0.0	0.0	1160.0	dnaE	K02337	Purine metabolism	DNA polymerase III alpha subunit
b0185	1903.0	756.2279524581779	607057.0	791.4357731084089	319.0	AccA	K01962	Lipid and steroid metabolism	acetyl-CoA carboxylase, carboxytransferase, alpha subunit
b0186	0.0	0.0	0.0	0.0	713.0	ldcC	K01582	Amino acid metabolism	lysine decarboxylase 2, constitutive
b0187	212.0	84.2460987499389	74200.0	96.73644215393931					
b0188	0.0	0.0	0.0	0.0	432.0	tilS	K04075	Transfer RNA biogenesis	tRNA(Ile)-lysidine synthetase
b0189	669.0	265.85207577221286	234150.0	305.2673575518179					
b0190	0.0	0.0	0.0	0.0					
b0191	0.0	0.0	0.0	0.0		arfB	K15034	Translation factors	alternative stalled-ribosome rescue factor B
b0192	0.0	0.0	0.0	0.0					
b0193	0.0	0.0	0.0	0.0					
b0194	2351.0	934.257444156162	1344772.0	1753.2137302996937	572.0	ProS	K01881	tRNA loading	prolyl-tRNA synthetase
b0195	0.0	0.0	0.0	0.0					
b0196	0.0	0.0	0.0	0.0	134.0	rcsF	K06080	Two-component system	putative outer membrane protein
b0197	9575.0	3804.9829977861555	2594825.0	3382.939872130668	271.0	metQ	K02073	Transport	DL-methionine transporter subunit
b0198	0.0	0.0	0.0	0.0	217.0	metI	K02072	Transport	DL-methionine transporter subunit
b0199	297.0	118.02401570156535	101871.0	132.81183421379987	343.0	metN	K02071	Transport	DL-methionine transporter subunit
b0200	0.0	0.0	0.0	0.0	190.0	gmhB	K03273	Glycan metabolism	D,D-heptose 1,7-bisphosphate phosphatase
b0201	0.0	0.0	0.0	0.0	350	rrsH	K01977	Ribosome	16S ribosomal RNA of rrnH operon
b0204	0.0	0.0	0.0	0.0	350	rrlH	K01980	Ribosome	23S ribosomal RNA of rrnH operon
b0207	534.0	212.20479590786496	142578.0	185.88259365801022	267.0	dkgB	K06222	Other enzymes	2,5-diketo-D-gluconate reductase B
b0208	29.0	11.524230489378434	10150.0	13.232815200303019					
b0209	0.0	0.0	0.0	0.0					
b0210	0.0	0.0	0.0	0.0					
b0211	0.0	0.0	0.0	0.0	452.0				
b0212	517.0	205.44921251753968	129767.0	169.18056454164747	251.0	gloB	K01069	Glycolysis	hydroxyacylglutathione hydrolase
b0213	0.0	0.0	0.0	0.0					
b0214	0.0	0.0	0.0	0.0	155.0	rnhA	K03469	DNA replication complex	ribonuclease HI, degrades RNA of DNA-RNA hybrids
b0215	0.0	0.0	0.0	0.0	243.0	dnaQ	K02342	Purine metabolism	DNA polymerase III epsilon subunit
b0217	0.0	0.0	0.0	0.0					
b0218	0.0	0.0	0.0	0.0					
b0219	0.0	0.0	0.0	0.0	256.0				
b0220	1496.0	594.4913383486255	523600.0	682.630742746666					
b0221	269.0	106.89717247044135	218966.0	285.4715875024188	814.0	fadE	K06445	Lipid and steroid metabolism	acyl coenzyme A dehydrogenase
b0222	2485.0	987.5073367622555	477120.0	622.0335752087267	192.0	gmhA	K03271	Glycan metabolism	D-sedoheptulose 7-phosphate isomerase
b0223	0.0	0.0	0.0	0.0					
b0224	0.0	0.0	0.0	0.0					
b0225	0.0	0.0	0.0	0.0					
b0226	0.0	0.0	0.0	0.0					
b0227	0.0	0.0	0.0	0.0					
b0228	0.0	0.0	0.0	0.0					
b0229	0.0	0.0	0.0	0.0	697.0				
b0230	0.0	0.0	0.0	0.0	307.0				
b0231	0.0	0.0	0.0	0.0	351.0	dinB	K02346	DNA replication	DNA polymerase IV
b0232	0.0	0.0	0.0	0.0					
b0233	0.0	0.0	0.0	0.0					
b0234	0.0	0.0	0.0	0.0	150.0	yafP	K03830	Other enzymes	putative acyl-CoA transferase
b0235	0.0	0.0	0.0	0.0					
b0236	0.0	0.0	0.0	0.0	204.0				
b0237	2381.0	946.179061903795	1154785.0	1505.5228079883666	485.0	pepD	K01270	Peptidases	aminoacyl-histidine dipeptidase (peptidase D)
b0238	1549.0	615.5528630361102	235448.0	306.9595934266941	152.0	gpt	K00769	Purine metabolism	xanthine phosphoribosyltransferase
b0239	92.0	36.55962775940745	32200.0	41.97996546303026		frsA	K11750	Other enzymes	fermentation-respiration switch protein
b0240	833.0	331.0235861259392	110789.0	144.43845943116958	133.0				
b0241	0.0	0.0	0.0	0.0		phoE	K11929	Transport	outer membrane phosphoporin protein E
b0242	377.0	149.81499636191964	138359.0	180.38217520184486	367.0	proB	K00931	Amino acid metabolism	gamma-glutamate kinase
b0243	754.0	299.6299927238393	314418.0	409.9148068619581	417.0	proA	K00147	Amino acid metabolism	gamma-glutamylphosphate reductase
b0244	0.0	0.0	0.0	0.0	350	thrW	K14234	tRNA loading	tRNA-Thr
b0245	0.0	0.0	0.0	0.0					
b0246	0.0	0.0	0.0	0.0					
b0247	0.0	0.0	0.0	0.0					
b0248	0.0	0.0	0.0	0.0					
b0249	0.0	0.0	0.0	0.0					
b0250	0.0	0.0	0.0	0.0					
b0251	0.0	0.0	0.0	0.0					
b0252	0.0	0.0	0.0	0.0					
b0253	0.0	0.0	0.0	0.0					
b0254	0.0	0.0	0.0	0.0					
b0256	0.0	0.0	0.0	0.0					
b0258	0.0	0.0	0.0	0.0					
b0260	0.0	0.0	0.0	0.0		mmuP	K16235	Transport	CP4-6 prophage
b0261	70.0	27.817108077810015	21700.0	28.290846290303005	310.0	mmuM	K00547	Amino acid metabolism	CP4-6 prophage
b0262	0.0	0.0	0.0	0.0	350	afuC	K02010	Transport	CP4-6 prophage
b0263	0.0	0.0	0.0	0.0	350				
b0266	0.0	0.0	0.0	0.0					
b0267	0.0	0.0	0.0	0.0					
b0268	0.0	0.0	0.0	0.0	350	yagE	K01714	Amino acid metabolism	2-keto-3-deoxy gluconate (KDG) aldolase
b0269	0.0	0.0	0.0	0.0	350				
b0270	0.0	0.0	0.0	0.0					
b0271	0.0	0.0	0.0	0.0	350	yagH	K01198	Carbohydrate metabolism	CP4-6 prophage
b0272	0.0	0.0	0.0	0.0					
b0273	0.0	0.0	0.0	0.0	350	argF	K00611	Amino acid metabolism	ornithine carbamoyltransferase 2, chain F
b0276	0.0	0.0	0.0	0.0					
b0277	0.0	0.0	0.0	0.0					
b0278	0.0	0.0	0.0	0.0					
b0279	0.0	0.0	0.0	0.0					
b0280	0.0	0.0	0.0	0.0					
b0281	0.0	0.0	0.0	0.0					
b0283	0.0	0.0	0.0	0.0					
b0284	0.0	0.0	0.0	0.0	350	paoC	K11177	Purine metabolism	PaoABC aldehyde oxidoreductase, Moco-containing subunit
b0285	0.0	0.0	0.0	0.0	350	paoB	K11178	Purine metabolism	PaoABC aldehyde oxidoreductase, FAD-containing subunit
b0286	0.0	0.0	0.0	0.0	350	paoA	K13483	Purine metabolism	PaoABC aldehyde oxidoreductase, 2Fe-2S subunit
b0287	0.0	0.0	0.0	0.0					
b0288	0.0	0.0	0.0	0.0					
b0289	0.0	0.0	0.0	0.0					
b0290	0.0	0.0	0.0	0.0					
b0291	0.0	0.0	0.0	0.0					
b0292	0.0	0.0	0.0	0.0					
b0293	0.0	0.0	0.0	0.0					
b0294	0.0	0.0	0.0	0.0					
b0295	0.0	0.0	0.0	0.0					
b0296	0.0	0.0	0.0	0.0	87.0	ykgM	K02909	Ribosome	50S ribosomal protein L31 type B
b0297	0.0	0.0	0.0	0.0					
b0300	0.0	0.0	0.0	0.0					
b0301	0.0	0.0	0.0	0.0					
b0303	0.0	0.0	0.0	0.0					
b0304	0.0	0.0	0.0	0.0					
b0305	0.0	0.0	0.0	0.0					
b0306	0.0	0.0	0.0	0.0					
b0307	0.0	0.0	0.0	0.0					
b0308	0.0	0.0	0.0	0.0					
b0310	0.0	0.0	0.0	0.0					
b0311	0.0	0.0	0.0	0.0	556.0	betA	K00108	Amino acid metabolism	choline dehydrogenase, a flavoprotein
b0312	0.0	0.0	0.0	0.0	490.0	betB	K00130	Amino acid metabolism	betaine aldehyde dehydrogenase, NAD-dependent
