!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAR015W	11307.574	670.9848776204554	3460117.6	493.8085622129276	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1470.9811	87.28716463544725	1176784.9	167.94413562789998	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	1112.3816	66.00807845637325	1083459.7	154.6252869187596	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	639.37114	37.93991232133003	223779.9	31.93661125019355					
YAR027W	139.13585	8.256240576879536	48697.548	6.949840710955901					
YAR028W	162.85957	9.663992351124122	57000.849	8.134841223201834					
YAR029W	1741.6732	103.34987672482417	609585.62	86.9966380789705					
YAR031W	476.86329	28.296790830848224	166902.15	23.819338025316355					
YAR033W	211.6831	12.561152281454769	74089.085	10.573578348759412					
YAR035C-A	277.81063	16.485121527589527	97233.72	13.876650744996176					
YAR035W	14423.327	855.8718520855854	9908825.6	1414.1319713395433	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1742.2984	103.38697572992362	609804.44	87.02786684113264					
YAR050W	349.30493	20.727551790355008	122256.73	17.44779427790376		Flo1		Cell wall	
YAR068W	1219.8845	72.38723814176149	426959.57	60.933273303991115					
YBL001C	4805.5994	285.16147896108697	1681959.8	240.03986180641468					
YBL002W	10122.978	600.6916385853025	1326110.1	189.2549900087331	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	11301.625	670.6318674135831	1491814.5	212.9033918770268	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	6298.6562	373.7586028205805	2204529.7	314.6181047466989		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	681.65144	40.44880078151222	238578.0	34.048513020377065					
YBL006C	2844.7858	168.8079381014362	512061.44	73.0785345131279	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	3638.6154	215.9133257829579	1273515.4	181.74896963907278					
YBL008W	1103.7648	65.49676254603918	927162.43	132.3194178417936	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	156.49559	9.286357471929078	54773.457	7.816960339325349					
YBL009W	1375.1522	81.60073333382563	481303.27	68.68890113650487		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	989.69211	58.72775533551939	346392.24	49.43515619125643					
YBL011W	3400.5348	201.78576117406791	2581005.9	368.34667484772285	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	397.91508	23.612049875343175	159563.95	22.772071310673216	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1544.45	91.646766516046	540557.5	77.14533224778678		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	24770.825	1469.8863771470978	13029454.0	1859.490540483213	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	188.80565	11.203617677788404	66648.394	9.511684693878818	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	3735.7562	221.67760446908042	1307514.7	186.60115889681535					
YBL018C	3492.6316	207.25073182800622	1222421.1	174.457077935659		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	898.13977	53.295092621946495	467032.68	66.65228263260482	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	2210.0598	131.14366569141075	1268574.3	181.0438035814942	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1900.8085	112.79287305592	665282.97	94.94545124143937					
YBL022C	4434.4414	263.13717868165895	5024222.1	717.0287771257878	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	2743.1145	162.77482217506574	2381023.4	339.80629495059253	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	2440.7031	144.8299052353198	854246.09	121.91320707681008		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	751.62564	44.60102919262757	263068.97	37.54372679082808		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	3363.3529	199.57940881049322	322881.88	46.0798895758361	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	14631.966	868.2523692400036	2765441.6	394.6683027131268	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	1036.204	61.48774389005337	362671.4	51.75842653144203					
YBL029C-A	3378.254	200.46363143507298	1182388.9	168.74390705261723					
YBL029W	2644.2215	156.90656895801675	925477.53	132.07895837114657					
YBL030C	21569.802	1279.9395303773786	7549430.7	1077.4123745080617		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	557.34744	33.07267357440899	195071.6	27.839523814038955					
YBL032W	2856.584	169.50803644111028	999804.4	142.68647206041746		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	5112.0209	303.3443529071497	1763647.2	251.6978290225903	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	1337.7603	79.3819196921465	468216.1	66.82117369246187		Stu1		Cytoskeleton proteins	
YBL035C	1295.9953	76.90360883485577	913676.69	130.39480872452623	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1965.4239	116.6271133855784	687898.36	98.17299276193123					
YBL037W	1422.1185	84.38768631399499	1457671.5	208.0306945618731	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3542.587	210.2150562671371	1239905.4	176.95233909218717					
YBL039C	2605.4475	154.60574230458465	1508554.1	215.29237362956016	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1205.141	71.51236740970197	421799.35	60.19683566993429					
YBL040C	2995.2316	177.73530454639703	1048331.1	149.61193030378413					
YBL041W	4557.3738	270.43191594091445	1098327.1	156.74707879596184	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	4016.0095	238.30767261660958	1405603.3	200.5998133169654					
YBL043W	7033.5618	417.3674745448414	2461746.6	351.326656954828					
YBL044W	162.56201	9.646335313444355	56896.703	8.119978090653902					
YBL045C	16253.146	964.4522494177261	7427687.7	1060.0378968921887	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	1025.2545	60.83800691574702	358839.08	51.211499331875224					
YBL047C	4877.5795	289.43273631386734	1707152.8	243.63526535796746					
YBL049W	994.73987	59.02728648392111	348158.95	49.687291125903506					
YBL050W	4573.3275	271.37859923850715	1600664.6	228.4378671728183					
YBL051C	1787.1144	106.04633115624569	625490.04	89.26642762977379					
YBL052C	787.31069	46.71855934605657	655042.49	93.48398741570979	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	662.5544	39.3155935128874	231894.04	33.094615766281215					
YBL055C	837.81942	49.715718066204204	293236.8	41.84911015623278					
YBL056W	2802.0749	166.27349808719802	1311371.1	187.15152265882097	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	2481.6546	147.2599434748108	516184.16	73.66690597067792	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	2551.1282	151.382466572502	1079127.2	154.00697683710587	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	2671.4087	158.51984162506653	934993.04	133.43695854773674		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1270.2405	75.37533395236203	444584.18	63.44855871615849					
YBL060W	522.92428	31.030023241109433	183023.5	26.120086608090357					
YBL061C	1033.7937	61.34471808712442	361827.79	51.638031247429595					
YBL063W	804.32406	47.72812284635837	893604.03	127.53015135727694	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	6865.8326	407.4145211761191	1791982.3	255.74165544951856	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1716.1686	101.83644856510055	600659.01	85.72268240488141					
YBL067C	1401.7987	83.18192117672753	1047143.6	149.44245696922815	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	4473.5365	265.4570592227069	1458372.9	208.13079443291107	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	679.27047	40.307515403758515	237744.66	33.929583413119055					
YBL071C-B	140.26419	8.323195617528775	49092.467	7.0062013339533875					
YBL071W-A	939.26729	55.735575786065766	328743.55	46.91643421665023		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	17262.853	1024.3676767080995	3452570.6	492.73149673428	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	245.25627	14.553364701535394	87065.976	12.425567392919032	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	792.12945	47.00450176738252	514092.01	73.36832606592735	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	9435.0689	559.8715118916812	10114394.0	1443.4695395309864	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	2197.63	130.40608857435217	257122.71	36.69510994001809	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	3372.4195	200.11741559173856	5065374.1	722.901759579386	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	618.89153	36.72466415142509	334820.32	47.783676722106875	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	966.74618	57.366157168402594	338361.16	48.28900553215253					
YBL082C	1729.2609	102.61333804760761	802377.06	114.51075025636005	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1631.7658	96.82803540514035	1236878.5	176.52035691419348	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1681.6355	99.78727445601625	588572.43	83.99775354932126					
YBL086C	764.43616	45.36119801349528	267552.66	38.18361386065151					
YBL087C	14715.922	873.2342695473112	2781309.3	396.9328517916397	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1587.6413	94.20971318743355	555674.45	79.30273850026349		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1658.123	98.39205635396792	580343.05	82.82330262727635					
YBL090W	1047.2092	62.140786070028376	366523.22	52.308136661555245		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2701.1083	160.2821986497808	1137166.6	162.29003422963524	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	971.11182	57.62521171194438	339889.14	48.50707026119241					
YBL092W	20901.467	1240.2809194158701	2717190.7	387.7822050976933	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	1641.0631	97.37973179047471	574372.09	81.97116073110759		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	2772.8116	164.53703085123115	970484.06	138.50203771084674					
YBL097W	167.38543	9.932554256465384	126208.61	18.011784409579636	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1730.3339	102.67700924477924	795953.59	113.5940286729324	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	21067.731	1250.1469286670754	11481913.0	1638.6341753193365	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	124.62305	7.395059448909015	43618.068	6.224925836505009					
YBL101C	4527.8587	268.6805070391062	1584750.5	226.1666961467489					
YBL102W	3338.1395	198.08326028974105	1168348.8	166.74018278777555					
YBL103C	1261.1051	74.833244619052	441386.78	62.99224373518223					
YBL104C	2439.3192	144.7477854126117	853761.72	121.84408050918155					
YBL105C	1896.0316	112.5094145826962	2182332.4	311.45023068426565	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	539.52413	32.01504870464104	188833.45	26.94925006080913					
YBL107C	1364.5988	80.974500703601	477609.58	68.1617584324071					
YBR001C	1738.3377	103.15195009093233	1355903.4	193.50692255477676	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1643.7618	97.5398710820004	470115.87	67.09229820344244	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	3027.6964	179.66174693403673	1432100.4	204.38133070059772	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	1153.9283	68.47343551837734	499650.95	71.30737904047636	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	1015.5935	60.26472878352421	355457.72	50.728930612267455					
YBR006W	2121.5014	125.88866163958997	1054386.2	150.4760801884746	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	1334.2608	79.17426139344929	466991.28	66.64637425698325					
YBR008C	634.90031	37.67461586424632	347925.37	49.65395589938933	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	12219.987	725.1269354256322	1661918.2	237.17963714802542	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	16347.354	970.0424974542075	4691690.6	669.5717479469216	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	404.90641	24.026911339389684	141717.24	20.22508903315436					
YBR014C	2484.4394	147.42519189035932	869553.79	124.097836098606					
YBR015C	3360.0723	199.38473991073437	2005963.2	286.27980842155284	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	6699.5581	397.54788886100863	2344845.3	334.6431595864663					
YBR017C	1595.4646	94.6739432683588	558412.61	79.69351332615639					
YBR018C	23360.442	1386.1950685911715	8549921.8	1220.1968485380282	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	22319.879	1324.4486641713222	15601595.0	2226.572066561668	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	25532.815	1515.1024214460792	13481326.0	1923.9791759631978	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	2052.1598	121.77397134527868	718255.93	102.50545475512426					
YBR022W	927.26095	55.02312653960763	324541.33	46.316716965334145		POA1	K15529	Other enzymes	Poa1p
YBR023C	2728.0864	161.88306344420377	3178220.7	453.57781893377387	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	886.09021	52.58007872577563	310131.57	44.260236900196084		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	9421.9463	559.092824424762	3297681.2	470.626550961332					
YBR026C	1907.309	113.1786089526713	724777.42	103.43616520276511	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1559.8861	92.5627357300823	545960.14	77.91636670353881		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	6101.7183	362.0724221481985	2788485.3	397.9569702327123	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	910.32658	54.018250853449885	318614.3	45.47084451218605					
YBR033W	3583.8369	212.66280138942025	1254342.9	179.01277805442047					
YBR034C	1850.9796	109.83605505336153	644140.9	91.92817368159427	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	5142.7568	305.1682033723383	1172548.6	167.3395546702751	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	3890.3599	230.8516982865668	1361626.0	194.32361990579156					
YBR037C	2056.5973	122.03729001950897	719809.05	102.72710732385318		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	1981.1553	117.56060553020627	1907852.6	272.2780142848889	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	17165.05	1018.5641034583545	5338330.5	761.8565648816152	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	152.53324	9.051233922895536	53386.634	7.619040745010457					
YBR041W	1982.1738	117.6210427290127	693760.83	99.00965157425495					
YBR042C	1158.6795	68.75536896851884	405537.83	57.87608281153526					
YBR043C	1936.5948	114.91641132557791	677808.18	96.73297890856692					
YBR044C	2202.4037	130.6893571614334	770841.29	110.01014217241007					
YBR045C	921.14829	54.6604048433326	588613.76	84.00365193493575	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	8219.4857	487.7395103952079	2745308.2	391.7949768740115	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	5020.2297	297.8975163798243	1757080.4	250.76065218607474					
YBR048W	5983.8072	355.07564591630353	933473.92	133.22015826816562	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2491.9159	147.86884306058639	2018451.9	288.06212558641124	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	2585.9441	153.4484218694336	905080.44	129.16800017532464					
YBR052C	7126.8767	422.90472654572727	2494406.8	355.98773737694626					
YBR053C	3073.7265	182.3931463496282	1075804.3	153.5327512005618					
YBR054W	401.05293	23.79824807296199	140368.53	20.032608712270992					
YBR055C	1191.1781	70.68381702853915	1070869.1	152.82842715786649	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	2162.2545	128.30692693824327	756789.07	108.00468820919804					
YBR057C	1221.9955	72.51250365642066	427698.42	61.03871782882201					
YBR058C	1279.2876	75.91218361492626	999123.62	142.58931496003933	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1329.1724	78.87231869103726	465210.34	66.39220849660924					
YBR059C	2587.3889	153.534155462792	905586.11	129.24016655939616		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1780.442	105.65039481327462	1103874.0	157.5387012291817	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	1248.8655	74.10695385959083	387148.31	55.25163373761192	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	1395.5361	82.81030212788593	488437.64	69.70707837764691					
YBR063C	1386.2121	82.25702138004974	485174.23	69.24134281998515					
YBR065C	428.90492	25.450968992731	156121.39	22.280768470581382	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	2883.6418	171.11363058727096	1009274.6	144.0380058481329					
YBR067C	16789.605	996.2854150873376	11769513.0	1679.6788330189586	701.0	Tip1		Cell wall	Tip1p
YBR068C	6121.9863	363.27511350353353	2142695.2	305.79343198408674		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	338.66168	20.095987513284268	118531.59	16.916163206335018		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	1194.3656	70.87296142833837	283064.65	40.39739800456654	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	1210.6068	71.83670480905022	423712.38	60.4698525736864					
YBR072C-A	151.28407	8.977108900182692	52949.425	7.556644730586973					
YBR072W	538.00139	31.92469019692331	115132.3	16.431035617768437	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	736.5403	43.705873873390836	705605.61	100.70007209103983	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1726.6278	102.45709142200407	604319.73	86.24511981563997					
YBR076W	160.36968	9.516243723793592	56129.388	8.010471200797207					
YBR077C	3241.2647	192.33476588921746	1134442.6	161.90128023946218					
YBR078W	10903.19	646.9889657872302	3816116.5	544.6147269971488		Ecm33		Cell wall	
