!!SBtab TableType='Proteomaps' Organism='spo'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
SPAC13G7.02c	17453.0	555.891227124	11117561.0	979.008678084	637.0	Ssa1	K03283	Chaperones and folding catalysts
SPAC2E1P3.04	54681.0	1741.6311345	40354578.0	3553.61055023	738.0	Cao1	K00276	Amino acid metabolism
SPAC664.11	41985.0	1337.25394894	27836055.0	2451.23363017	663.0	Ssc1	K04043	Chaperones and folding catalysts
SPBC8D2.20c	20886.0	665.23486906	25146744.0	2214.41380907	1204.0	Sec31	K14005	Protein processing in endoplasmic reticulum
SPBC1604.05	78314.0	2494.36002756	43307642.0	3813.65637169	553.0	Pgi1	K01810	Glycolysis
SPAPB1E7.07	9630.0	306.72277071	20367450.0	1793.55078874	2115.0	Glt1	K00264	Amino acid metabolism
SPCC24B10.21	170052.0	5416.28459032	42002844.0	3698.75629917	247.0	Tpi1	K01803	Glycolysis
SPBC1604.21c	19375.0	617.108378246	19878750.0	1750.5160313	1026.0	Ptr3	K03178	Ubiquitin mediated proteolysis
SPAC26F1.06	194042.0	6180.38420292	41913072.0	3690.85100708	216.0	Gpm1	K01834	Glycolysis
SPAC24C9.12c	56512.0	1799.94986691	19779200.0	1741.74969182	350	SPAC24C9.12c	K00600	Amino acid metabolism
SPCC1322.14c	27073.0	862.295490283	9475550.0	834.413742332	350			
SPAC869.04	124784.0	3974.4646127	43674400.0	3845.95295768	350	SPAC869.04	K01455	TCA cycle and anaplerotic enzymes
SPAC3A11.07	47385.0	1509.24802597	16584750.0	1460.44750048	350	SPAC3A11.07	K03885	Oxidative phosphorylation
SPCPB16A4.03c	33844.0	1077.95695243	19697208.0	1734.52950391	582.0	Ade10	K00602	Purine metabolism
SPCC736.15	143657.0	4575.58391193	50279950.0	4427.63546641	350			
SPAC1556.02c	38251.0	1218.32322974	24480640.0	2155.75691512	640.0	Sdh1	K00234	TCA cycle and anaplerotic enzymes
SPAC14C4.11	26576.0	846.465665045	9301600.0	819.095763906	350			
SPBC146.13c	17376.0	553.438718988	21424608.0	1886.64376625	1233.0	Myo1	K10356	Cytoskeleton proteins
SPCC622.12c	33111.0	1054.61034901	11588850.0	1020.51022873	350	SPCC622.12c	K00262	Amino acid metabolism
SPAC22A12.15c	35320.0	1124.96866682	23487800.0	2068.32775904	665.0	Bip1	K09490	Protein export
SPBC56F2.12	62794.0	2000.03630986	25745540.0	2267.1435832	410.0	Ilv5	K00053	Amino acid metabolism
SPBC428.05c	49550.0	1578.20491056	20761450.0	1828.24629607	419.0	Arg12	K01940	Amino acid metabolism
SPAC10F6.01c	15396.0	490.374224076	22909248.0	2017.38066473	1488.0	Sir1	K00381	Amino acid metabolism
SPAC23C11.05	83080.0	2646.16072592	29078000.0	2560.59888867	350	SPAC23C11.05	K01507	Oxidative phosphorylation
SPAC30.04c	15074.0	480.118280964	5275900.0	464.593977465	350			
SPAC4G9.09c	33200.0	1057.44506621	29481600.0	2596.13976877	888.0	Arg11	K12659	Amino acid metabolism
SPBC19C7.06	28922.0	921.18753629	20708152.0	1823.55289214	716.0	Prs1	K01881	tRNA loading
SPAC9E9.09c	56699.0	1805.9059581	19844650.0	1747.51319678	350	SPAC9E9.09c	K00128	Glycolysis
SPCC1795.11	25905.0	825.093808436	16423770.0	1446.27165588	634.0	Sum3	K11594	Chromosome-related
SPAC17A2.13c	60743.0	1934.71041134	21260050.0	1872.15284418	350			
SPBC1711.06	28396.0	904.434039157	10279352.0	905.196275791	362.0	Rpl401	K02930	Ribosome
SPAC4F8.07c	58461.0	1862.02698842	27008982.0	2378.40186028	462.0	Hxk2	K00844	Glycolysis
SPAC1002.09c	34368.0	1094.64674805	17080896.0	1504.13795017	497.0	Dld1	K00382	Glycolysis
SPAC24H6.04	42944.0	1367.79882299	20913728.0	1841.65584548	487.0	Hxk1	K00844	Glycolysis
SPBC25D12.04	42149.0	1342.47747276	17365388.0	1529.1902199	412.0	Suc22	K10808	DNA repair and recombination proteins
SPBC26H8.01	97097.0	3092.61275884	33983950.0	2992.61519371	350	Thi2	K03146	Amino acid metabolism
SPAC22A12.11	23419.0	745.912831491	13255154.0	1167.24439788	566.0	Dak1	K00863	Methane metabolism
SPAC8E11.02c	61837.0	1969.55513732	21642950.0	1905.87088925	350			
SPBC8D2.18c	51914.0	1653.50009539	18169900.0	1600.03527571	350	SPBC8D2.18c	K01251	Amino acid metabolism
SPCC962.01	10552.0	336.089166826	3693200.0	325.221948402	350			
SPAC3A12.18	26790.0	853.281726617	13930800.0	1226.74155713	520.0	Zwf1	K00036	Pentose phosphate metabolism
SPBC24C6.04	39160.0	1247.27556604	13706000.0	1206.94574483	350	SPBC24C6.04	K00294	Amino acid metabolism
SPBP8B7.03c	28457.0	906.376935212	10272977.0	904.634895437	361.0	Rpl402	K02930	Ribosome
SPAC10F6.06	128485.0	4092.34425697	44969750.0	3960.0210425	350			
SPAC6G10.08	22768.0	725.177989982	10222832.0	900.219143623	449.0	Idp1	K00031	TCA cycle and anaplerotic enzymes
SPBC646.10c	19629.0	625.198470017	6870150.0	604.983095639	350	SPBC646.10c	K14564	Ribosome biogenesis in eukaryotes
SPAC3A11.10c	67518.0	2150.49927651	23631300.0	2080.96432072	350			
SPBC26H8.07c	45331.0	1443.82657519	20353619.0	1792.33283554	449.0	Nda3	K07375	Cytoskeleton proteins
SPBC1921.05	23260.0	740.848561445	21003780.0	1849.58579427	903.0	Ape2	K13721	Peptidases
SPBC1539.03c	24178.0	770.08755454	8462300.0	745.18728852	350	SPBC1539.03c	K01755	Amino acid metabolism
SPBC1703.07	23624.0	752.442236267	8268400.0	728.112519811	350	SPBC1703.07	K01648	TCA cycle and anaplerotic enzymes
SPAC1834.02	10619.0	338.223167411	16767401.0	1476.53168603	1579.0	Aro1	K13830	Amino acid metabolism
SPBC27.08c	28115.0	895.483977	13973155.0	1230.47132417	497.0	Sua1	K00958	Purine metabolism
SPBC16A3.02c	65340.0	2081.12833211	22869000.0	2013.8364394	350			
SPAC23H4.06	63384.0	2018.82825531	23008392.0	2026.11125199	363.0	Gln1	K01915	Amino acid metabolism
SPCC757.07c	28580.0	910.294578078	15118820.0	1331.35819829	529.0	Ctt1	K03781	Other enzymes
SPAPB8E5.06c	41062.0	1307.85570207	16342676.0	1439.13054555	398.0	Rpl302	K02925	Ribosome
SPAC26F1.07	49863.0	1588.17419688	17452050.0	1536.82164643	350			
SPBP23A10.15c	32779.0	1044.03589835	15111119.0	1330.68005083	461.0	Qcr1	K01412	Peptidases
SPCC1322.04	42894.0	1366.20628524	15012900.0	1322.03091876	350	SPCC1322.04	K00963	Carbohydrate metabolism
SPAP7G5.04c	9253.0	294.715036073	13185525.0	1161.11289159	1425.0	Lys1	K00143	Amino acid metabolism
SPAC26F1.14c	29547.0	941.094258169	10341450.0	910.664604761	350			
SPCC645.14c	14563.0	463.842545156	8664985.0	763.035661371	595.0	Sti1	K09553	Chaperones and folding catalysts
SPCC736.13	37457.0	1193.03373027	13109950.0	1154.45778253	350			
SPBC1105.02c	26853.0	855.288324182	11278260.0	993.159777912	420.0	Lys4	K01655	Pyruvate metabolism
SPCC550.14	10541.0	335.738808521	3689350.0	324.882918698	350			
SPAC24C9.08	43857.0	1396.87856231	15349950.0	1351.71142827	350			
SPAC29A4.02c	48597.0	1547.85114104	17008950.0	1497.80240964	350			
SPAC1834.11c	14046.0	447.375704817	11166570.0	983.324394121	795.0	Sec18	K06027	Other enzymes
SPAC4F8.14c	41556.0	1323.58997504	18575532.0	1635.75509305	447.0	Hcs1	K01641	Butanoate metabolism
SPAC1039.02	70315.0	2239.58583826	24610250.0	2167.17032808	350			
SPBC14F5.09c	19108.0	608.604226659	9420244.0	829.543514595	493.0	Ade8	K01756	Purine metabolism
SPBC16A3.15c	22800.0	726.197214142	10602000.0	933.608550027	465.0	Nda2	K07374	Cytoskeleton proteins
SPCC306.08c	42342.0	1348.62466847	14819700.0	1305.01779182	350	SPCC306.08c	K00026	TCA cycle and anaplerotic enzymes
SPAC17G8.06c	24869.0	792.09642625	8704150.0	766.484518083	350	SPAC17G8.06c	K01687	Amino acid metabolism
SPBC3B8.03	57004.0	1815.62043837	19951400.0	1756.91356584	350	SPBC3B8.03	K00293	Amino acid metabolism
SPCC613.10	49337.0	1571.42069974	20474855.0	1803.00883688	415.0	Qcr2	K00415	Oxidative phosphorylation
SPCC1020.06c	70616.0	2249.17291552	22597120.0	1989.89477815	320.0	Tal1	K00616	Pentose phosphate metabolism
SPBC646.13	22857.0	728.012707177	7999950.0	704.472903206	350			
SPBC18H10.12c	43713.0	1392.29205359	11409093.0	1004.68088784	261.0	Rpl701	K02937	Ribosome
SPBC29A3.04	47848.0	1523.99492554	12440480.0	1095.50447976	260.0	Rpl8	K02936	Ribosome
SPBPJ4664.04	11049.0	351.918992064	3867150.0	340.539926828	350			
SPCC63.14	12687.0	404.090528764	4440450.0	391.024531783	350			
SPAC17A2.05	23150.0	737.344978394	8102500.0	713.503421674	350			
SPAC6B12.15	104812.0	3338.34133371	36684200.0	3230.39829946	350	SPAC6B12.15	K14753	GTP-binding signaling proteins
SPAC19G12.09	51711.0	1647.03439213	18098850.0	1593.77863664	350			
SPBC1685.05	14495.0	461.676693815	5073250.0	446.748686703	350			
SPBC1A4.02c	44476.0	1416.59417966	16055836.0	1413.87151174	361.0	Leu1	K00052	Amino acid metabolism
SPCC584.01c	12363.0	393.770884142	4327050.0	381.038565968	350	SPCC584.01c	K00380	Amino acid metabolism
SPAC29B12.04	36049.0	1148.18786722	10273965.0	904.721898385	285.0	Snz1	K06215	Cofactor biosynthesis
SPAC23C4.02	23659.0	753.557012692	8280650.0	729.191250686	350			
SPBC800.10c	15654.0	498.591718867	5478900.0	482.47008911	350			
SPCC70.03c	31046.0	988.838539923	10866100.0	956.865107097	350			
SPBC2G5.06c	33316.0	1061.13975379	11660600.0	1026.82850957	350			
SPBC530.10c	57823.0	1841.70620672	20238050.0	1782.15586831	350			
SPAC23H3.15c	26078.0	830.603989052	9127300.0	803.746964597	350			
SPBC14F5.05c	57865.0	1843.04393844	21988700.0	1936.31751782	380.0	Sam1	K00789	Amino acid metabolism
SPBC16D10.08c	13193.0	420.207010797	4617550.0	406.619898149	350			
SPAC10F6.13c	37335.0	1189.14793816	13067250.0	1150.69763491	350	SPAC10F6.13c	K14454	Amino acid metabolism
SPCC777.09c	38160.0	1215.42481104	16446960.0	1448.31375947	431.0	Arg1	K00818	Amino acid metabolism
SPAC22G7.06c	7383.0	235.154124211	16656048.0	1466.72597835	2256.0	Ura1	K11541	Pyrimidine metabolism
SPAC25B8.12c	55361.0	1763.2896479	19376350.0	1706.27485647	350	SPAC25B8.12c		Purine metabolism
SPAC57A7.10c	16147.0	514.294141085	5651450.0	497.664784008	350			
SPAC57A7.04c	27292.0	869.27080563	9552200.0	841.163515522	350	PabP	K13126	RNA degradation
SPBC17A3.04c	10807.0	344.211109352	8721249.0	767.990250265	807.0	Rar1	K01874	tRNA loading
SPBC365.12c	14856.0	473.174816372	5199600.0	457.875025157	350			
SPAC13G6.06c	15960.0	508.338049899	16566480.0	1458.83865043	1038.0	Gcv2	K00281	Amino acid metabolism
SPAC521.03	39094.0	1245.17341621	13682900.0	1204.91156661	350	SPAC521.03	K16066	Pyrimidine metabolism
SPAC688.11	11463.0	365.105204636	4012050.0	353.299772037	350			
SPAC29A4.04c	22779.0	725.528348287	7972650.0	702.068874398	350	SPAC29A4.04c	K11131	Ribosome biogenesis in eukaryotes
SPBC56F2.09c	39587.0	1260.87583843	16428605.0	1446.69742435	415.0	Arg5	K01956	Pyrimidine metabolism
SPAC922.07c	23283.0	741.58112881	8149050.0	717.602599	350	SPAC922.07c	K00129	Glycolysis
SPBC12C2.12c	43192.0	1375.69781023	13475904.0	1186.68356855	312.0	Glo1	K01759	Glycolysis
SPBC1703.13c	60052.0	1912.70153963	21018200.0	1850.85561462	350			
SPAC19G12.10c	43926.0	1399.0762644	45595188.0	4015.09690218	1038.0	Cpy1	K13289	Chaperones and folding catalysts
SPBC947.15c	20485.0	652.462716302	7169750.0	631.365770756	350	SPBC947.15c	K03885	Oxidative phosphorylation
SPAC23H4.10c	17817.0	567.484901946	8997585.0	792.324305376	505.0	Thi4	K14154	Cofactor biosynthesis
SPAC26H5.10c	61011.0	1943.24641368	9517716.0	838.126866094	156.0	Tif51	K03263	Translation factors
SPBC215.09c	37982.0	1209.75537665	14129304.0	1244.22175253	372.0	Erg10	K00626	Lipid and steroid metabolism
SPBC660.07	12509.0	398.421094373	9606912.0	845.981435819	768.0	Ntp1	K01194	Carbohydrate metabolism
SPBP8B7.18c	19142.0	609.687152329	6699700.0	589.973326034	350	SPBP8B7.18c	K00877	Amino acid metabolism
SPAC23C11.09	13371.0	425.876445188	13036725.0	1148.00961369	975.0	Ala1	K01872	tRNA loading
SPAC977.14c	17001.0	541.494685861	5950350.0	523.98581736	350			
SPAC9E9.03	15853.0	504.930019114	11921456.0	1049.79940109	752.0	Leu2	K01702	Amino acid metabolism
SPBP19A11.03c	10266.0	326.979850894	9136740.0	804.578247818	890.0	Mts4	K03028	Proteasome
SPAC17C9.03	6643.0	211.584565506	9293557.0	818.387500034	1399.0	Tif471	K03260	RNA transport
SPAPYUK71.03c	9254.0	294.746886828	3238900.0	285.216443377	350			
SPBC1709.02c	10896.0	347.045826548	11015856.0	970.05257003	1011.0	Vrs1	K01873	tRNA loading
SPAC22H12.04c	31932.0	1017.05830886	8270388.0	728.287582422	259.0	Rps102	K02984	Ribosome
SPAC3H5.12c	56168.0	1788.99320719	17075072.0	1503.62509069	304.0	Rpl501	K02932	Ribosome
SPAC26F1.03	25830.0	822.705001811	10590300.0	932.578251966	410.0	Pda1	K00161	Glycolysis
SPAPJ698.02c	55244.0	1759.56310956	15744540.0	1386.4588908	285.0	Rps002	K02998	Ribosome
SPBC2G2.12	10461.0	333.19074812	6015075.0	529.685479065	575.0	Hrs1	K01892	tRNA loading
SPBC18H10.02	23446.0	746.772801876	16177740.0	1424.60633693	690.0	Lcf1	K01897	Other enzymes
SPBC215.11c	23662.0	753.652564957	8281700.0	729.283713333	350			
SPAPB1E7.12	8129.0	258.914787446	2024121.0	178.243413685	249.0	Rps602	K02991	Ribosome
SPAP7G5.02c	21938.0	698.741863326	11956210.0	1052.85982663	545.0	Gua2	K01951	Purine metabolism
SPAC1F12.07	27936.0	889.782691854	9777600.0	861.012163624	350	SPAC1F12.07	K00831	Amino acid metabolism
SPCC965.06	44694.0	1423.53764425	15642900.0	1377.50850662	350			
SPBC428.03c	50497.0	1608.36757555	23885081.0	2103.31219012	473.0	Pho4	K01078	Cofactor biosynthesis
SPAC27F1.02c	38093.0	1213.29081045	13332550.0	1174.05986358	350	Cdc8		Cytokinesis
SPAC13A11.05	15100.0	480.946400594	5285000.0	465.395320401	350	SPAC13A11.05	K11142	Amino acid metabolism
SPBC25H2.02	18433.0	587.10496703	13419224.0	1181.69234683	728.0	Trs1	K01868	tRNA loading
SPBC405.01	12481.0	397.529273233	9660294.0	850.682236764	774.0	Ade1	K11788	Purine metabolism
SPAC13G6.07c	5613.0	178.77828785	1403250.0	123.569722489	250.0	Rps601	K02991	Ribosome
SPBC30D10.13c	34187.0	1088.8817614	12307320.0	1083.778455	360.0	Pdb1	K00162	Glycolysis
SPAC17G6.14c	33645.0	1071.61865218	15039315.0	1324.35701477	447.0	Uap56	K12812	Spliceosome
SPAC19A8.15	22459.0	715.336106685	15384415.0	1354.74640456	685.0	Trp2	K01695	Amino acid metabolism
SPBC3H7.03c	12309.0	392.050943372	4308150.0	379.374238332	350	SPBC3H7.03c	K00164	TCA cycle and anaplerotic enzymes
SPBC1773.03c	22320.0	710.908851739	7812000.0	687.922089493	350			
SPAC630.03	35114.0	1118.40741129	12289900.0	1082.24445567	350			
SPBC28F2.03	102803.0	3274.3531669	16242874.0	1430.34201504	158.0	Ppi1	K01802	Other enzymes
SPAC13G6.02c	22579.0	719.158197285	5847961.0	514.969476497	259.0	Rps101	K02984	Ribosome
SPCC338.14	36464.0	1161.40593055	12762400.0	1123.85264656	350	SPCC338.14	K00856	Purine metabolism
SPAC1F5.02	25419.0	809.614341503	8896650.0	783.436003263	350	SPAC1F5.02	K09580	Protein processing in endoplasmic reticulum
SPBC16C6.08c	52433.0	1670.03063724	11587693.0	1020.4083437	221.0	Qcr6	K00416	Oxidative phosphorylation
SPAC23G3.06	15886.0	505.981094029	5560100.0	489.620533767	350	SPAC23G3.06	K14565	Ribosome biogenesis in eukaryotes
SPBC776.03	33344.0	1062.03157493	11670400.0	1027.69149427	350	SPBC776.03	K00003	Amino acid metabolism
SPBC800.05c	13520.0	430.622207684	6205680.0	546.470091184	459.0	Atb2	K07374	Cytoskeleton proteins
SPBC16G5.14c	61412.0	1956.01856644	15353000.0	1351.98001024	250.0	Rps3	K02985	Ribosome
SPAC1952.11c	12909.0	411.161396375	10688652.0	941.239095969	828.0	Ure2	K01427	Purine metabolism
SPAC3C7.11c	26713.0	850.829218481	15386688.0	1354.94656418	576.0	Cnx1	K08054	Protein processing in endoplasmic reticulum
SPAC6B12.12	11870.0	378.068461924	4154500.0	365.84387107	350			
SPBC4F6.18c	52828.0	1682.61168547	9878836.0	869.926971695	187.0	Arf1	K07977	GTP-binding signaling proteins
SPCC794.07	23885.0	760.755283324	8359750.0	736.156770051	350	SPCC794.07	K00627	Glycolysis
SPBC16C6.13c	13568.0	432.151043924	4748800.0	418.177728954	350			
SPAC16E8.07c	21409.0	681.892813928	18304695.0	1611.90527803	855.0	Vph1	K02154	Oxidative phosphorylation
SPAC23D3.04c	24787.0	789.484664339	9195977.0	809.794638092	371.0	Gpd2	K00006	Lipid and steroid metabolism
SPAC25G10.08	13495.0	429.825938809	4723250.0	415.927804557	350	SPAC25G10.08	K03253	RNA transport
SPCC23B6.01c	21595.0	687.817054359	7558250.0	665.576949938	350			
SPBC119.10	21538.0	686.001561324	12362812.0	1088.66506183	574.0	Asn1	K01953	Amino acid metabolism
SPBC21B10.10	7777.0	247.703321683	2092013.0	184.221960344	269.0	Rps402	K02987	Ribosome
SPBC3D6.02	60477.0	1926.23811051	21166950.0	1863.95448953	350			
SPCC550.07	13387.0	426.386057268	4685450.0	412.599149285	350			
SPCC1672.02c	33334.0	1061.71306738	11666900.0	1027.38328545	350			
SPBC32F12.10	20837.0	663.674182065	7292950.0	642.214721271	350	SPBC32F12.10	K01835	Glycolysis
SPAC26F1.13c	10892.0	346.918423528	12514908.0	1102.05858438	1149.0	Lrs1	K01869	tRNA loading
SPAPB2B4.05	21883.0	696.990071801	8818849.0	776.584873401	403.0	Vma5	K02148	Phagosome
SPBC18A7.01	22101.0	703.933536393	7735350.0	681.172316303	350			
SPBC1289.05c	36431.0	1160.35485563	4007410.0	352.891175199	110.0	Vma10	K02152	Oxidative phosphorylation
SPBC342.02	8120.0	258.628130651	6788320.0	597.777173393	836.0	Qrs1	K01886	tRNA loading
SPAC3F10.11c	8274.0	263.533146921	2895900.0	255.011978874	350			
SPCC1223.02	57312.0	1825.43047092	20059200.0	1766.40639754	350	Nmt1		Amino acid metabolism
SPAC22F8.05	13841.0	440.846300041	4844350.0	426.591829779	350	SPAC22F8.05	K16055	Carbohydrate metabolism
SPAC11G7.03	28464.0	906.599890497	10019328.0	882.298649908	352.0	Idh1	K00030	TCA cycle and anaplerotic enzymes
SPBC1198.08	31166.0	992.660630524	10908100.0	960.563612955	350	SPBC1198.08	K15428	Cofactor biosynthesis
SPAC19A8.04	20265.0	645.455550201	11469990.0	1010.04345715	566.0	Erg5	K00517	Cofactor biosynthesis
SPAC6C3.04	24353.0	775.661436667	11981676.0	1055.10235401	492.0	Cit1	K01647	TCA cycle and anaplerotic enzymes
SPCC645.08c	10593.0	337.395047781	3707550.0	326.48560457	350			
SPBC15D4.15	41298.0	1315.37248025	12306804.0	1083.73301621	298.0	Pho2	K01101	Other enzymes
SPAC22A12.16	20192.0	643.130445086	7067200.0	622.335252287	350	SPAC22A12.16	K01648	TCA cycle and anaplerotic enzymes
SPBC16H5.08c	12308.0	392.019092617	4307800.0	379.34341745	350			
SPBC16A3.08c	35861.0	1142.19992528	12551350.0	1105.26765463	350			
SPAC4D7.02c	29964.0	954.376023006	10487400.0	923.516912615	350	SPAC4D7.02c	K01126	Lipid and steroid metabolism
SPCC1827.03c	23678.0	754.162177037	8287300.0	729.776847447	350			
SPAC3G9.03	49374.0	1572.59917768	6665490.0	586.960804953	135.0	Rpl2301	K02894	Ribosome
SPCC576.03c	130559.0	4158.40272286	45695650.0	4023.94355207	350	Tpx1		Other enzymes
SPAC16.02c	22951.0	731.006678148	8032850.0	707.370066127	350			
SPCC330.06c	186299.0	5933.7638069	65204650.0	5741.89952287	350	SPCC330.06c	K03386	Other enzymes
SPBC902.05c	31719.0	1010.27409804	11862906.0	1044.64350781	374.0	Idh2	K00030	TCA cycle and anaplerotic enzymes
SPBC215.15	32756.0	1043.30333098	9695776.0	853.806769736	296.0	Sec13	K14004	RNA transport
SPAC27E2.03c	17026.0	542.290954736	5959100.0	524.756339414	350			
SPAC25G10.09c	7111.0	226.490718849	2488850.0	219.167292938	350			
SPCC1223.09	47269.0	1505.55333839	16544150.0	1456.87227815	350	SPCC1223.09	K00365	Purine metabolism
SPCC364.07	18950.0	603.571807368	6632500.0	584.055716662	350	SPCC364.07	K00058	Amino acid metabolism
SPAC959.07	8925.0	284.267988431	3123750.0	275.076373151	350	Rps403	K02987	Ribosome
SPCC1322.05c	17277.0	550.285494242	6046950.0	532.492380832	350	SPCC1322.05c	K01254	Lipid and steroid metabolism
SPBC725.01	20721.0	659.979494484	7252350.0	638.639498942	350	SPBC725.01	K14455	Amino acid metabolism
SPAC328.10c	48864.0	1556.35529262	9919392.0	873.498319399	203.0	Rps502	K02989	Ribosome
SPBC9B6.04c	18315.0	583.346577939	8021970.0	706.411976991	438.0	Tuf1	K02358	Translation factors
SPAC4G9.03	33637.0	1071.36384614	7433777.0	654.615899471	221.0	Adk1	K00939	Purine metabolism
SPBC106.03	18051.0	574.937978617	6317850.0	556.347743613	350			
SPAC8C9.04	55540.0	1768.99093305	19439000.0	1711.79179438	350			
SPBC1347.02	24301.0	774.005197406	8675457.0	763.957822165	357.0	FkbP39	K01802	Other enzymes
SPBC14C8.06	34028.0	1083.81749135	12862584.0	1132.67481587	378.0	Arc1	K05757	Regulation of actin cytoskeleton
SPBC21B10.08c	64096.0	2041.50599288	22433600.0	1975.49526201	350	P450		Cytochrome P450
SPAC20G4.06c	79539.0	2533.37720244	11294538.0	994.593213111	142.0	Adf1	K05765	Regulation of actin cytoskeleton
SPCC1450.04	74468.0	2371.8620238	15861684.0	1396.77455199	213.0	Tef5	K03232	Translation factors
