Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
A8MQC5	2603466900.0	4729.02332566	3.3324376e+11	1299.45832864	128.0	H2aFv	K11251	Chromosome-related
P14209	93583264.0	169.987733797	17312904000.0	67.510333264	185.0	Cd99	K06520	Cell adhesion molecules (CAMs)
Q00059	9359756.1	17.0013703341	2302500000.0	8.97842108639	246.0	TfaM	K11830	Huntington's disease
P62942	237117140.0	430.707410175	34381985000.0	134.069897553	145.0	FkbP1a	K09568	Chaperones and folding catalysts
P16152	304114930.0	552.404410308	84239836000.0	328.486740437	277.0	Cbr1	K00079	Lipid and steroid metabolism
P55854	42417469.0	77.0484926528	6235367900.0	24.3143359977	147.0	SumO3	K12160	RNA transport
P18124	622038120.0	1129.89060046	1.5426545e+11	601.546218971	248.0	Rpl7	K02937	Ribosome
P18859	96831305.0	175.887582822	11522925000.0	44.932756915	119.0	Atp5j	K02131	Oxidative phosphorylation
A8MUM1	4022131.3	7.30593223082	1407746000.0	5.48939690366	350			
P62750	489350780.0	888.872930572	94934051000.0	370.188006651	194.0	Rpl23a	K02893	Ribosome
Q9Y6K9	7862510.3	14.2817235767	3294391800.0	12.846226625	419.0	IkbKg	K07210	MAPK signaling pathway
O00764	9244420.9	16.7918716648	2884259300.0	11.2469465875	312.0	PdxK	K00868	Cofactor biosynthesis
A8MV58	587704470.0	1067.52582383	2.0569656e+11	802.097863931	350			
A8MVD5	73089585.0	132.762337915	25581355000.0	99.752519935	350			
P49589	18758000.0	34.0726511801	15587898000.0	60.7838054704	831.0	CarS	K01883	tRNA loading
P09972	402226250.0	730.617054683	1.4641036e+11	570.915901624	364.0	AldOc	K01623	Glycolysis
P07195	651996760.0	1184.30846434	2.1776692e+11	849.165301388	334.0	LdhB	K00016	Glycolysis
P62308	94086333.0	170.901524956	9032288000.0	35.220710114	96.0	SnrPg	K11099	Spliceosome
P41227	32136561.0	58.3739115621	7552091800.0	29.4487992458	235.0	Naa10	K00670	Other enzymes
A8MWR6	6014669.2	10.9252439288	2105134200.0	8.20880837827	350			
Q9H0B6	10846992.0	19.7028347782	6746829000.0	26.3087390922	622.0	Klc2	K10407	Cytoskeleton proteins
P49593	13154967.0	23.8951168503	5972355000.0	23.2887374886	454.0	Ppm1f	K01090	Other enzymes
P09211	1431248400.0	2599.76689868	3.0056216e+11	1172.01895119	210.0	GstP1	K00799	Cofactor biosynthesis
O15460	127925590.0	232.368269809	68440191000.0	266.877243879	535.0	P4hA2	K00472	Amino acid metabolism
Q99733	291999640.0	530.397797124	1.1271186e+11	439.51120109	386.0	Nap1l4	K11282	Chromosome-related
A8MXJ6	7650342.8	13.8963355173	2677620000.0	10.4411725817	350			
P46781	343527160.0	623.994087514	66644269000.0	259.874184615	194.0	Rps9	K02997	Ribosome
P55735	12270942.0	22.2893446219	3951243300.0	15.4075683658	322.0	Sec13	K14004	RNA transport
A8MXP8	124114860.0	225.446333887	43440201000.0	169.391711902	350			
P43243	238919900.0	433.982003023	2.1383331e+11	833.826492715	895.0			
A8MXR0	14038820.0	25.5005766521	4913587000.0	19.1601533683	350			
Q92934	5948585.7	10.8052076752	999362400.0	3.89693656682	168.0	Bad	K02158	ErbB signaling pathway
P52565	914268250.0	1660.70706724	1.8651072e+11	727.284161253	204.0	ArhGdia	K12462	Vasopressin-regulated water reabsorption
A8MY36	88191090.0	160.193210724	1.1270821e+11	439.496968197	1278.0	DctN1	K04648	Cytoskeleton proteins
A8MY67	242206570.0	439.95201904	1.4605056e+11	569.512889287	603.0	Ppp2r1b	K03456	mRNA surveillance pathway
B7Z4Q3	7462047.4	13.5543095293	3417617700.0	13.3267365137	458.0			
B7Z4Q3	29816397.0	54.1594889876	13655910000.0	53.2501673389	458.0			
A9UJP8	4824472.9	8.76333203165	1688565500.0	6.58443087555	350			
Q8IYB3	1259299.5	2.28743323354	1153518300.0	4.49805560402	916.0	SrrM1	K13171	RNA transport
Q99536	57353306.0	104.178440632	30110486000.0	117.413516796	525.0	Vat1	K00540	Other enzymes
P63104	2716859000.0	4934.99248388	6.6834731e+11	2606.16876488	246.0	YwhAz	K06630	Cell cycle
B0AZT5	30306070.0	55.0489472093	10607124000.0	41.3616615798	350			
Q9Y3F4	286051020.0	519.592527145	1.0383652e+11	404.902497592	363.0	StrAp	K13137	RNA transport
Q9BQ04	12337718.0	22.4106387554	4429240800.0	17.2714827342	359.0			
B0QY01	39192317.0	71.1902199639	13717311000.0	53.4895958006	350			
O15371	4955406.9	9.00116487682	2715563000.0	10.5891283825	548.0	Eif3d	K03251	Translation factors
B0QYC6	2804697.6	5.09454542012	981644160.0	3.8278456571	350			
B0QYG7	53779294.0	97.6864871083	18822753000.0	73.3978729377	350			
Q01844	67307822.0	122.260152506	44490470000.0	173.487154828	661.0			
P63279	39085467.0	70.9961340923	7191725900.0	28.043580225	184.0	Ube2i	K10577	RNA transport
P46060	92899935.0	168.746512417	54532262000.0	212.644347895	587.0	RanGap1	K14319	RNA transport
E9PB03	2692447.3	4.89065026516	1389302800.0	5.41747906836	516.0	ArfGap3	K12493	Endocytosis
B0QZ43	31176719.0	56.6304228291	10911852000.0	42.5499249027	350			
B0QZK4	15834886.0	28.7630102972	5542210100.0	21.6114206415	350			
Q14320	14282787.0	25.9437263744	4841864800.0	18.8804781836	339.0			
P28062	7694626.0	13.9767729854	2123716800.0	8.28126979311	276.0	PsmB8	K02740	Proteasome
B0YIW6	207919190.0	377.671288758	72771716000.0	283.767691391	350			
E9PAX3	57526134000.0	104492.371123	2.485129e+13	96905.6878002	432.0	GfaP	K05640	Cytoskeleton proteins
P25325	15336829.0	27.8583231009	4570375000.0	17.821824657	298.0	MpsT	K01011	Sulfur relay system
P35579	1975128800.0	3587.6892333	3.8712524e+12	15095.6500234	1960.0	Myh9	K10352	Cytoskeleton proteins
B1AHC8	287093390.0	521.485922465	1.7483987e+11	681.774582215	609.0	XrcC6	K10884	Non-homologous end-joining
P55769	65463526.0	118.910112295	8641185400.0	33.6956357033	132.0	Nhp2l1	K12845	Spliceosome
P00387	20517501.0	37.2686669507	6852845300.0	26.7221414737	334.0	Cyb5r3	K00326	Other central metabolism enzymes
P47756	375793620.0	682.603951913	1.2551507e+11	489.436330574	334.0	CapZb	K10365	Cytoskeleton proteins
B1AKP7	56642329.0	102.88699851	19824815000.0	77.3053363864	350			
P16520	129207200.0	234.696228573	43930448000.0	171.303392251	340.0	Gnb3	K07825	GTP-binding signaling proteins
Q8TF09	112769810.0	204.838810096	10825902000.0	42.2147695097	96.0	DynLrb2	K10419	Cytoskeleton proteins
O75914	67182669.0	122.03282046	37555112000.0	146.443261447	559.0	Pak3	K05733	ErbB signaling pathway
B1AKZ3	344839700.0	626.378228551	1.206939e+11	470.636550167	350			
O15511	290684330.0	528.008624567	43893334000.0	171.158669072	151.0	ArpC5	K05754	Regulation of actin cytoskeleton
B1AMS2	336195170.0	610.676018545	1.1766831e+11	458.83849542	350			
Q9UDY2	16832194.0	30.574553511	20552109000.0	80.1413632206	1221.0	Tjp2	K06098	Tight junction
B1ANR0	48569754.0	88.2237064691	16999414000.0	66.2879031982	350			
A6NLG0	25749010.0	46.7713528076	9012153500.0	35.1421971849	350			
Q01813	59479575.0	108.04066592	46631987000.0	181.837835128	784.0	PfkP	K00850	Glycolysis
P19367	4526287.7	8.22169857891	4309025900.0	16.8027140075	952.0	Hk1	K00844	Glycolysis
B1ARP7	35339815.0	64.1924080001	12368935000.0	48.2317076309	350			
P07602	475959510.0	864.548585143	2.6606137e+11	1037.48578271	559.0	PsaP	K12382	Lysosome
B1B0M1	11383097.0	20.6766336193	3984084000.0	15.5356281414	350			
O00148	49949380.0	90.7297047342	21328385000.0	83.1683915842	427.0	Ddx39	K13182	Other enzymes
Q16881	338770690.0	615.354278197	2.1986218e+11	857.335606085	649.0	TxnRd1	K00384	Pyrimidine metabolism
P12814	863030910.0	1567.6378694	8.0261875e+11	3129.74988462	930.0	ActN1	K05699	Focal adhesion
P09429	198419970.0	360.416591587	42858714000.0	167.124248214	216.0	HmgB1	K10802	Chromosome-related
Q5R370	77950281.0	141.591466783	17772664000.0	69.3031319083	228.0	CacYbp	K04507	Wnt signaling pathway
B3KMT9	9170840.4	16.6582176126	3209794100.0	12.5163444215	350			
Q9UBE0	46920050.0	85.2271295983	16234337000.0	63.304544471	346.0	Sae1	K10684	Ubiquitin mediated proteolysis
P55209	415750540.0	755.183022037	1.6255846e+11	633.884171568	391.0	Nap1l1	K11279	Chromosome-related
B3KPE7	14873689.0	27.0170602974	5205791200.0	20.2995810994	350			
P61289	43698420.0	79.3752543866	11099399000.0	43.2812499578	254.0	PsmE3	K06698	Proteasome
Q9Y230	211266910.0	383.752198014	97816579000.0	381.428202168	463.0	RuvBl2	K11338	Chromosome-related
Q15628	5453051.5	9.90510297616	1701352100.0	6.63429123562	312.0	TraDd	K03171	Apoptosis
Q9H0E2	7173920.0	13.0309453969	1965654100.0	7.66491649077	274.0	TolLip	K05402	Toll-like receptor signaling pathway
P38159	212234610.0	385.509960277	82983733000.0	323.588663711	391.0	RbmX	K12885	Spliceosome
Q13547	8097570.4	14.7086945115	3903028900.0	15.2195600332	482.0	HdaC1	K06067	Chromosome-related
O15372	101915740.0	185.123118605	35874340000.0	139.889220724	352.0	Eif3h	K03247	Translation factors
O00303	210268000.0	381.937744874	78219696000.0	305.011669028	372.0	Eif3f	K03249	Translation factors
B3KSI9	6084208.1	11.0515566851	2129472800.0	8.30371487097	350			
P04179	208421900.0	378.584427818	46269662000.0	180.424976747	222.0	Sod2	K04564	Peroxisome
B3KUP2	219506850.0	398.719497372	76827398000.0	299.582510409	350			
P00367	207989170.0	377.798402743	1.1605796e+11	452.559059851	558.0	GluD1	K00261	Amino acid metabolism
P14678	44252845.0	80.3823302812	12744819000.0	49.6974382853	288.0	SnrPb	K11086	Spliceosome
P09417	7234036.2	13.1401424495	1765104800.0	6.88288997004	244.0	QdpR	K00357	Cofactor biosynthesis
Q9UBT2	11276500.0	20.4830073053	7216960000.0	28.1419786509	640.0	Uba2	K10685	Ubiquitin mediated proteolysis
P12081	68649073.0	124.696445152	34942378000.0	136.255106816	509.0	HarS	K01892	tRNA loading
O00469	11692667.0	21.2389467991	8617495600.0	33.6032591561	737.0	PloD2	K13645	Amino acid metabolism
B3KXH8	22995613.0	41.7699914928	8048464600.0	31.3843666787	350			
B3KXI2	5250700.9	9.53754665833	4016786200.0	15.6631478469	765.0	Sec23a	K14006	Protein processing in endoplasmic reticulum
B3KYB6	28384537.0	51.5586111585	9934588000.0	38.7391593415	350			
B4DDC6	110041190.0	199.882454543	38514416000.0	150.183993374	350			
B4DDD6	6553725.7	11.904403972	2293804000.0	8.94451170538	350	IMP3	K14560	Ribosome biogenesis in eukaryotes
B4DDF4	452930160.0	822.717312648	1.5852556e+11	618.158189201	350			
B4DDF9	60593660.0	110.064326736	21207781000.0	82.6981055922	350			
B4DDM3	4192173.0	7.61480159483	1467260600.0	5.72146949415	350			
O43684	41422540.0	75.2412707333	13586593000.0	52.979871046	328.0	Bub3	K02180	Chromosome-related
O00429	8252191.6	14.9895535696	6527483600.0	25.4534186299	791.0	Dnm1l	K01528	Endocytosis
P52788	15365077.0	27.9096337017	5623618200.0	21.9288652459	366.0	Sms	K00802	Amino acid metabolism
B4DE64	141427730.0	256.894003171	49499706000.0	193.020284091	350	CSTF3	K14408	mRNA surveillance pathway
P68431	1757966500.0	3193.22845404	2.3908344e+11	932.28742632	136.0	HisT1h3f	K11253	Chromosome-related
B4DEH8	20181785.0	36.6588613124	7063624800.0	27.54405987	350			
B4DEK4	52024267.0	94.4985980592	18208493000.0	71.0026134648	350			
B4DEM2	201351030.0	365.740665847	70472860000.0	274.803479801	350			
P50990	439970710.0	799.177339339	2.4110395e+11	940.16624916	548.0	Cct8	K09500	Chaperones and folding catalysts
P25786	168733850.0	306.493742048	44377003000.0	173.044699017	263.0	PsmA1	K02725	Proteasome
Q9P0J0	7028015.2	12.7659190958	1918648100.0	7.4816202208	273.0	NduFa13	K11353	Oxidative phosphorylation
P43034	15740405.0	28.5913918861	6453566000.0	25.1651826523	410.0	PafAh1b1	K01062	Lipid and steroid metabolism
P46459	47567577.0	86.4033190429	35390277000.0	138.001654406	744.0	Nsf	K06027	Other enzymes
B4DFK6	776265510.0	1410.03432911	2.7169293e+11	1059.44561639	350			
P48735	95995006.0	174.368501678	43389743000.0	169.194954825	452.0	Idh2	K00031	Peroxisome
O75489	15011355.0	27.2671213699	3962997700.0	15.4534037416	264.0	NduFs3	K03936	Oxidative phosphorylation
Q969G3	11728639.0	21.3042875288	4820470600.0	18.7970531515	411.0	SmaRce1	K11651	Chromosome-related
B4DFR5	84489442.0	153.469414952	45201851000.0	176.261130146	535.0	Ehd3	K12476	Endocytosis
O43776	25040403.0	45.4842156322	13722141000.0	53.508430013	548.0	NarS	K01893	tRNA loading
P47755	182974170.0	332.36032996	52330613000.0	204.059187502	286.0	CapZa2	K10364	Cytoskeleton proteins
Q8TAT6	14496377.0	26.3316983099	8813797200.0	34.3687220984	608.0	NplOc4	K14015	Protein processing in endoplasmic reticulum
B4DGB4	203342120.0	369.357347531	71169742000.0	277.520917388	350			
P27824	48544510.0	88.1778524332	28738350000.0	112.06297834	592.0	CanX	K08054	Chaperones and folding catalysts
B4DGQ0	1171377800.0	2127.72935172	4.0998223e+11	1598.69407117	350	CPSF3	K14403	mRNA surveillance pathway
P35222	14803062.0	26.8887710803	11561191000.0	45.0819722294	781.0	CtnNb1	K02105	Wnt signaling pathway
P09622	84196826.0	152.937897578	42856184000.0	167.114382674	509.0	Dld	K00382	Glycolysis
B4DHN5	54968839.0	99.8472159625	19239094000.0	75.0213625419	350			
B4DHQ6	19317035.0	35.0881008311	6760962200.0	26.3638504151	350			
P31942	190528380.0	346.082046682	65922819000.0	257.060946008	346.0			
P61201	36588754.0	66.461022079	16208818000.0	63.2050350995	443.0	CopS2	K12176	Ubiquitin labeling
Q12765	43824051.0	79.6034546873	19019638000.0	74.1656108033	434.0	ScrN1	K14358	Peptidases
P61086	16285613.0	29.5817257172	3257122600.0	12.7008982553	200.0	Ube2k	K04649	Ubiquitin mediated proteolysis
Q9UPT5	11328970.0	20.5783155475	8326793000.0	32.4696867984	735.0	ExoC7	K07195	Insulin signaling pathway
P28331	13678775.0	24.8465790141	10135972000.0	39.5244407105	741.0	NduFs1	K03934	Oxidative phosphorylation
P22102	9479821.3	17.2194607317	9574619500.0	37.3354899513	1010.0	GarT	K11787	Other central metabolism enzymes
B4DJ96	16963772.0	30.813556139	5937320200.0	23.1521219893	350			
P20339	19756090.0	35.8856148445	4247559400.0	16.5630301336	215.0	Rab5a	K07887	GTP-binding signaling proteins
O75367	45137877.0	81.9899316576	16791290000.0	65.4763397193	372.0	H2aFy	K11251	Chromosome-related
B4DJC7	4790280.2	8.70122328125	1676598100.0	6.53776492267	350			
P11310	29969615.0	54.4377992269	13606205000.0	53.0563465267	454.0	AcaDm	K00249	Other central metabolism enzymes
P62258	3301031000.0	5996.10181245	8.417629e+11	3282.38947713	255.0	YwhAe	K06630	Cell cycle
Q13243	5835294.3	10.5994214318	1587200000.0	6.18916392978	272.0	SrsF5	K12893	Spliceosome
P62318	78509489.0	142.607230676	9892195600.0	38.5738534487	126.0	SnrPd3	K11088	Spliceosome
B4DJS7	59378313.0	107.856730276	20782410000.0	81.0394041998	350			
O75390	28356540.0	51.5077564824	13214148000.0	51.5275505068	466.0	Cs	K01647	TCA cycle and anaplerotic enzymes
B4DK44	29039392.0	52.7481114244	10163787000.0	39.6329031567	350			
B4DKT0	28525630.0	51.814897147	9983970500.0	38.9317225898	350			
B4DKZ7	4814067.0	8.74443041096	1684923400.0	6.57022878763	350			
P36542	117048190.0	212.610200935	34880361000.0	136.01327631	298.0	Atp5c1	K02136	Oxidative phosphorylation
D6RDK4	176702860.0	320.9689152	1.2793287e+11	498.864355114	724.0	Ddx4	K13982	Other enzymes
Q15366	929378980.0	1688.15469665	3.4015271e+11	1326.39924606	366.0			
B4DLN1	88721893.0	161.157378837	31052663000.0	121.087463308	350			
Q92747	23060699.0	41.8882158544	8532458600.0	33.2716639362	370.0	ArpC1a	K05757	Regulation of actin cytoskeleton
P34897	120383670.0	218.66887705	60673370000.0	236.591124686	504.0	ShmT2	K00600	Other central metabolism enzymes
P17844	144482340.0	262.442497735	88712157000.0	345.926211087	614.0	Ddx5	K12823	Spliceosome
Q02543	45387362.0	82.4431044575	7988175700.0	31.1492747651	176.0	Rpl18a	K02882	Ribosome
B4DME2	9565325.6	17.3747735683	3347864000.0	13.0547373429	350			
B4DT13	50105309.0	91.0129393235	10822747000.0	42.2024668306	216.0	Rab11a	K07904	GTP-binding signaling proteins
P32322	25144390.0	45.673101056	8699958900.0	33.9248184315	346.0	PycR1	K00286	Amino acid metabolism
B4DMW2	3382230.3	6.14359490473	1183780600.0	4.6160611078	350			
P31153	87022726.0	158.070955739	34373977000.0	134.038670975	395.0	Mat2a	K00789	Amino acid metabolism
Q01130	13003314.0	23.6196493287	2873732400.0	11.2058977532	221.0	SrsF2	K12891	Spliceosome
B4DNE4	298531760.0	542.262955788	1.0448612e+11	407.435562668	350			
P30740	9511667.1	17.2773064954	3604921800.0	14.0571143991	379.0	SerPinb1	K13963	Protease inhibitors
Q9NZN4	276232690.0	501.758188022	1.4999435e+11	584.891394084	543.0	Ehd2	K12469	Endocytosis
B4DX20	675765740.0	1227.48322521	3.5815584e+11	1396.60106235	530.0	Cct6b	K09498	Chaperones and folding catalysts
B4DPY8	3956102.7	7.18599569943	1384635900.0	5.39928085191	350			
P45954	10622424.0	19.2949220407	4588887200.0	17.8940115525	432.0	AcaDsb	K09478	Lipid and steroid metabolism
Q96DI7	15247531.0	27.6961192623	6236240200.0	24.3177374643	409.0	SnrNp40	K12857	Spliceosome
P52209	181273910.0	329.2719215	87555299000.0	341.415132581	483.0	Pgd	K00033	Pentose phosphate metabolism
P60900	286354630.0	520.144014384	72161367000.0	281.38768256	252.0	PsmA6	K02730	Proteasome
Q15942	554101510.0	1006.48829665	3.2193298e+11	1255.35281478	581.0	Zyx	K06273	Focal adhesion
P61916	28418976.0	51.6211672964	6280593700.0	24.4906905151	221.0	Npc2	K13443	Lysosome
O60814	4097799700.0	7443.37881353	5.1632276e+11	2013.36076255	126.0	HisT1h2bk	K11252	Chromosome-related
P62191	126896380.0	230.498778748	55834407000.0	217.721961848	440.0	PsmC1	K03062	Proteasome
Q02809	27117005.0	49.2562241399	20988562000.0	81.8432780169	774.0	PloD1	K00473	Amino acid metabolism
B4DRE6	39557914.0	71.8543024382	13845270000.0	53.9885620477	350			
Q09028	33910131.0	61.5954827293	14411806000.0	56.1977254651	425.0	RbbP4	K10752	Chromosome-related
Q9NUU7	44741183.0	81.2693635647	21386285000.0	83.3941681666	478.0	Ddx19a	K01529	Other enzymes
P23588	196488800.0	356.908750571	1.210371e+11	471.974832085	616.0	Eif4b	K03258	Translation factors
B4DS69	4163529.9	7.56277332129	1457235500.0	5.68237739024	350			
P27816	863454390.0	1568.40709246	1.9833547e+12	7733.93861467	2297.0	Map4	K10431	Cytoskeleton proteins
P07910	848688090.0	1541.5850971	2.5969856e+11	1012.67449607	306.0	HnrNpc	K12884	Spliceosome
B4DT23	10249896.0	18.6182498689	3587463600.0	13.9890374953	350			
B4DT30	115657690.0	210.084450777	40480192000.0	157.849385205	350			
Q96AE4	279960120.0	508.528815072	1.8617348e+11	725.969119895	665.0			
Q7Z3B4	10353794.0	18.8069736301	5249373600.0	20.4695273054	507.0	Nup54	K14308	RNA transport
O43242	79081778.0	143.646755331	42229669000.0	164.671335775	534.0	PsmD3	K03033	Proteasome
B4DT77	28263517.0	51.3387864306	9892231000.0	38.5739914883	350			
Q05519	15860190.0	28.8089733192	7676332000.0	29.9332643192	484.0			
Q14103	246640180.0	448.005374781	87557264000.0	341.422794946	355.0			
P26641	370183330.0	672.413235729	1.8027928e+11	702.985141799	487.0	Eef1g	K03233	Translation factors
P18206	2410932500.0	4379.29747795	2.7339975e+12	10661.0122928	1134.0	Vcl	K05700	Regulation of actin cytoskeleton
B4DTT5	31895970.0	57.9368941178	11163590000.0	43.5315578093	350			
P40121	73651441.0	133.782911723	74756213000.0	291.506084316	1015.0	CapG	K10368	Cytoskeleton proteins
Q13126	48015349.0	87.2166669032	13588344000.0	52.9866989354	283.0	MtaP	K00772	Amino acid metabolism
