!!SBtab TableType='Proteomaps' Organism='mpn'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
MPN606	21739.13	21739.1298043	9913043.3	25788.4032525	456.0	Eno	K01689	Glycolysis
MPN574	21052.632	21052.6318105	2442105.3	6353.04359675	116.0	GroEs	K04078	Chaperones and folding catalysts
MPN572	21101.667	21101.6668101	7385583.5	19213.3131864	350	PepA	K01255	Cofactor biosynthesis
MPN568	948.022	948.021991468	331807.7	863.185049325	350			
MPN567	2549.853	2549.85297705	892448.55	2321.670792	350			
MPN566	81.726	81.7259992645	28604.1	74.4124728552	350	GlpQ	K01126	Lipid and steroid metabolism
MPN563	163.452	163.451998529	57208.2	148.82494571	350			
MPN562	277.869	277.868997499	97254.15	253.002954015	350	OutB	K01916	Amino acid metabolism
MPN561	670.154	670.153993969	142742.8	371.33993834	213.0	Udk	K00876	Pyrimidine metabolism
MPN560	2419.091	2419.09097823	977312.76	2542.44179067	404.0	ArcA	K01478	Amino acid metabolism
MPN558	261.523	261.522997646	49950.893	129.945338936	191.0	GidB	K03501	Ribosome biogenesis
MPN557	375.94	375.939996617	230075.28	598.532047072	612.0	GidA	K03495	Chromosome-related
MPN556	3612.292	3612.29196749	1939800.8	5046.31763889	537.0	ArgS	K01887	tRNA loading
MPN555	3269.042	3269.04197058	1144164.7	2976.50073523	350			
MPN554	32.69	32.6899997058	11441.5	29.7646249374	350			
MPN553	474.011	474.010995734	165903.85	431.592524663	350	ThrSv	K01868	tRNA loading
MPN552	147.107	147.106998676	51487.45	133.942633242	350			
MPN551	114.416	114.41599897	40045.6	104.177097793	350			
MPN549	506.702	506.70199544	177345.7	461.358060112	350			
MPN548	261.523	261.522997646	91533.05	238.119731034	350			
MPN547	1242.236	1242.23598882	434782.6	1131.07031581	350			
MPN546	1144.165	1144.1649897	375286.12	976.29249714	328.0	PlsX	K03621	Lipid and steroid metabolism
MPN545	653.808	653.807994116	184373.86	479.641549724	282.0	Rnc	K03685	Ribosome biogenesis
MPN544	65.381	65.3809994116	22883.35	59.5301603865	350			
MPN541	343.249	343.248996911	29862.663	77.6865763954	87.0	RpsT	K02968	Ribosome
MPN540	604.773	604.772994557	34472.061	89.6777491138	57.0	RpmF	K02911	Ribosome
MPN539	4037.267	4037.26696366	492546.57	1281.34107593	122.0	RplL	K02935	Ribosome
MPN538	326.904	326.903997058	52631.544	136.918950054	161.0	RplJ	K02864	Ribosome
MPN533	11686.826	11686.8258948	4557862.1	11857.1040443	390.0	AckA	K00925	Other central metabolism enzymes
MPN532	1078.784	1078.78399029	377574.4	982.245370098	350			
MPN531	1520.105	1520.10498632	532036.75	1384.07326982	350			
MPN530	5034.325	5034.32495469	1762013.8	4583.81155369	350			
MPN529	555.737	555.736994998	194507.95	506.004997518	350			
MPN528	1961.425	1961.42498235	360902.2	938.873279037	184.0	Ppa	K01507	Oxidative phosphorylation
MPN526	310.559	310.558997205	108695.65	282.767578952	350			
MPN523	228.833	228.832997941	80091.55	208.355106097	350			
MPN522	130.762	130.761998823	45766.7	119.060320773	350			
MPN521	588.428	588.427994704	205949.8	535.770532967	350	Ygl3	K03216	Other enzymes
MPN520	1863.354	1863.35398323	1604347.8	4173.64948094	861.0	IleS	K01870	tRNA loading
MPN134	1699.902	1699.9019847	996142.57	2591.42682168	586.0	UgpC	K02023	Transport
MPN519	98.071	98.0709991174	34324.85	89.294785324	350			
MPN518	1569.14	1569.13998588	549199.0	1428.72020723	350			
MPN517	3906.505	3906.50496484	1367276.8	3556.91833568	350			
MPN515	5982.347	5982.34694616	7717227.6	20076.0726365	1290.0	RpoC	K03046	RNA polymerase
MPN509	147.107	147.106998676	51487.45	133.942633242	350			
MPN506	147.107	147.106998676	51487.45	133.942633242	350			
MPN499	261.523	261.522997646	91533.05	238.119731034	350			
MPN493	114.416	114.41599897	24942.688	64.8874494823	218.0	UlaD	K03078	Carbohydrate metabolism
MPN492	245.178	245.177997793	85812.3	223.237418566	350	YjfW	K03079	Carbohydrate metabolism
MPN491	1618.176	1618.17598544	566361.6	1473.36805515	350			
MPN489	784.57	784.569992939	274599.5	714.360103615	350			
MPN488	147.107	147.106998676	51487.45	133.942633242	350			
MPN487	261.523	261.522997646	91533.05	238.119731034	350	NifS	K11717	Amino acid metabolism
MPN483	212.488	212.487998088	74370.8	193.472793628	350			
MPN481	424.975	424.974996175	148741.25	386.944676745	350			
MPN480	572.082	572.081994851	479404.72	1247.15305546	838.0	ValS	K01873	tRNA loading
MPN479	9709.055	9709.05491262	3398169.2	8840.2072903	350	AcpD	K01118	Other enzymes
MPN478	686.499	686.498993822	240274.65	625.065318291	350			
MPN476	506.702	506.70199544	177345.7	461.358060112	350			
MPN475	261.523	261.522997646	91533.05	238.119731034	350			
MPN474	2778.686	2778.68597499	972540.1	2530.0258981	350			
MPN473	179.797	179.796998382	62928.95	163.707258179	350			
MPN472	604.773	604.772994557	211670.55	550.652845436	350			
MPN470	7077.476	7077.4759363	2477116.6	6444.12415551	350			
MPN469	130.762	130.761998823	45766.7	119.060320773	350			
MPN461	686.499	686.498993822	240274.65	625.065318291	350			
MPN460	130.762	130.761998823	45766.7	119.060320773	350			
MPN459	65.381	65.3809994116	22883.35	59.5301603865	350			
MPN456	3661.327	3661.32696705	1281464.5	3333.68091711	350			
MPN454	1454.724	1454.72398691	509153.4	1324.54310944	350			
MPN453	6341.942	6341.94194292	2219679.7	5774.41189982	350	P30		Bacterial motility proteins
MPN445	147.107	147.106998676	51487.45	133.942633242	350			
MPN444	784.57	784.569992939	274599.5	714.360103615	350			
MPN436	931.677	931.676991615	326086.95	848.302736857	350			
MPN434	25155.28	25155.2797736	14967392.0	38937.0982102	595.0	DnaK	K04043	Chaperones and folding catalysts
MPN126	81.726	81.7259992645	28604.1	74.4124728552	350			
MPN125	98.071	98.0709991174	57469.606	149.504983428	586.0	UvrC	K03703	Nucleotide excision repair
MPN124	1176.855	1176.85498941	413076.1	1074.60168572	351.0	HrcA	K03705	Transcription factors
MPN123	228.833	228.832997941	180549.24	469.691946977	789.0	ParC	K02621	DNA replication control
MPN121	4462.243	4462.24295984	1561785.1	4062.92424371	350			
MPN119	474.011	474.010995734	165903.85	431.592524663	350			
MPN432	245.178	245.177997793	85812.3	223.237418566	350	ArtP	K02006	Transport
MPN430	36433.475	36433.4746721	12751716.0	33173.1017829	350	Gap	K00134	Glycolysis
MPN428	7829.356	7829.35592954	2740274.6	7128.71963419	350	EutD		Other enzymes
MPN427	2124.877	2124.87698088	743706.95	1934.72520475	350			
MPN426	866.296	866.295992203	303203.6	788.77257647	350			
MPN425	474.011	474.010995734	164955.83	429.126286868	348.0	FtsY	K03110	Protein export
MPN423	147.107	147.106998676	51487.45	133.942633242	350			
MPN422	375.94	375.939996617	139097.8	361.857610158	370.0	MnmA	K00566	Sulfur relay system
MPN421	915.332	915.331991762	320366.2	833.420424388	350			
MPN420	800.915	800.914992792	280320.25	729.242416084	350	GlpQ	K01126	Lipid and steroid metabolism
MPN419	1127.82	1127.81998985	394737.0	1026.89321802	350			
MPN416	114.416	114.41599897	40045.6	104.177097793	350	P29	K02041	Transport
MPN415	653.808	653.807994116	228832.8	595.299782842	350	P37	K02044	Transport
MPN408	1144.165	1144.1649897	400457.75	1041.77553048	350			
MPN407	147.107	147.106998676	51487.45	133.942633242	350			
MPN406	343.249	343.248996911	120137.15	312.53220389	350			
MPN402	228.833	228.832997941	110526.34	287.530049015	483.0	ProS	K01881	tRNA loading
MPN400	277.869	277.868997499	97254.15	253.002954015	350			
MPN399	114.416	114.41599897	40045.6	104.177097793	350			
MPN398	98.071	98.0709991174	34324.85	89.294785324	350			
MPN397	441.321	441.320996028	154462.35	401.827899725	350			
MPN396	1634.521	1634.52098529	572082.35	1488.25036762	350	F11_orf887	K12257	Protein export
MPN395	408.63	408.629996322	72327.51	188.157252791	177.0	Apt	K00759	Purine metabolism
MPN394	28816.607	28816.6067407	13803155.0	35908.3801537	479.0	Nox	K03885	Oxidative phosphorylation
MPN393	16165.414	16165.4138545	5787218.2	15055.2269505	358.0	PdhA	K00161	Glycolysis
MPN392	4069.958	4069.95796337	1330876.3	3462.22382621	327.0	PdhB	K00162	Glycolysis
MPN391	20235.371	20235.3708179	8134619.1	21161.9006704	402.0	PdhC	K00627	Glycolysis
MPN390	11457.993	11457.9928969	5236302.8	13622.0415943	457.0	PdhD	K00382	Glycolysis
MPN389	8466.819	8466.8189238	2870251.6	7466.84983176	339.0	LplA	K03800	Cofactor biosynthesis
MPN387	2370.056	2370.05597867	829519.6	2157.96353382	350			
MPN386	3301.733	3301.73297028	1155606.6	3006.26640075	350			
MPN384	2386.401	2386.40097852	1892416.0	4923.04789281	793.0	LeuS	K01869	tRNA loading
MPN383	3939.196	3939.19596455	1378718.6	3586.68374105	350			
MPN381	506.702	506.70199544	177345.7	461.358060112	350			
MPN380	392.285	392.284996469	108662.95	282.682511152	277.0	Fpg	K10563	Base excision repair
MPN379	817.261	817.260992645	237822.95	618.687314449	291.0	PolA	K02335	DNA replication
MPN378	474.011	474.010995734	413337.59	1075.28194196	872.0	DnaE	K02337	DNA replication complex
MPN376	2631.579	2631.57897632	921052.65	2396.08326486	350			
MPN372	3334.423	3334.42296999	1167048.0	3036.03076555	350			
MPN362	98.071	98.0709991174	34324.85	89.294785324	350			
MPN361	277.869	277.868997499	99754.971	259.508744261	359.0	PrfA	K02835	Translation factors
MPN359	147.107	147.106998676	51487.45	133.942633242	350			
MPN358	457.666	457.665995881	160183.1	416.710212194	350			
MPN356	130.762	130.761998823	57142.994	148.655314794	437.0	CysS	K01883	tRNA loading
MPN355	277.869	277.868997499	97254.15	253.002954015	350	YacO	K03218	Ribosome biogenesis
MPN354	2157.568	2157.56798058	755148.8	1964.4907402	350	Grs1	K01880	tRNA loading
MPN353	359.595	359.594996764	313566.84	815.73214923	872.0	DnaE	K02316	DNA replication complex
MPN349	670.154	670.153993969	234553.9	610.183005822	350			
MPN342	98.071	98.0709991174	53252.553	138.534481231	543.0	HsdM	K03427	Other enzymes
MPN339	49.036	49.0359995587	17162.6	44.6478479178	350			
MPN338	1683.557	1683.55698485	589244.95	1532.89821553	350			
MPN337	392.285	392.284996469	137299.75	357.180051807	350			
MPN336	114.416	114.41599897	39931.184	103.879448942	349.0	NadD	K00969	Cofactor biosynthesis
MPN118	506.702	506.70199544	177345.7	461.358060112	350	C09_orf143b	K03471	DNA replication
MPN109	277.869	277.868997499	97254.15	253.002954015	350			
MPN331	3301.733	3301.73297028	1155606.6	3006.26640075	350			
MPN330	114.416	114.41599897	40045.6	104.177097793	350			
MPN329	65.381	65.3809994116	22883.35	59.5301603865	350			
MPN328	4331.481	4331.48096102	1238803.6	3222.70021633	286.0	Nfo	K01151	Base excision repair
MPN327	1209.546	1209.54598911	125792.78	327.245109167	104.0	RpmA	K02899	Ribosome
MPN326	98.071	98.0709991174	34324.85	89.294785324	350			
MPN323	1847.009	1847.00898338	646453.15	1681.72316124	350			
MPN322	7453.416	7453.41593292	2526708.0	6573.13428715	339.0	NrdF	K00526	DNA repair and recombination proteins
MPN319	964.367	964.366991321	337528.45	878.067361794	350			
MPN317	196.143	196.142998235	74534.34	193.898236687	380.0	FtsZ	K03531	Cytoskeleton proteins
MPN316	130.762	130.761998823	45766.7	119.060320773	350			
MPN315	10836.875	10836.8749025	3337757.5	8683.04856178	308.0	MraW	K03438	Other enzymes
MPN314	13141.55	13141.5498817	4599542.5	11965.5340118	350	YabB	K03925	Cell cycle
MPN312	98.071	98.0709991174	34324.85	89.294785324	350			
MPN311	1340.307	1340.30698794	469107.45	1220.36510113	350			
MPN310	5279.503	5279.50295248	1847826.0	4807.04871211	350			
MPN302	997.058	997.057991026	327035.02	850.769104725	328.0	PfkA	K00850	Glycolysis
MPN301	964.367	964.366991321	200588.34	521.822899701	208.0	ScpB	K06024	Chromosome-related
MPN300	245.178	245.177997793	124060.07	322.737530329	506.0	ScpA	K05896	Chromosome-related
MPN299	1127.82	1127.81998985	394737.0	1026.89321802	350	PlsB	K00655	Lipid and steroid metabolism
MPN297	997.058	997.057991026	348970.3	907.832897243	350			
MPN295	8695.652	8695.65192174	3043478.2	7917.49221066	350			
MPN294	7682.249	7682.24893086	2688787.1	6994.77687088	350	H10_orf206		Proteases
MPN291	277.869	277.868997499	97254.15	253.002954015	350			
MPN288	245.178	245.177997793	85812.3	223.237418566	350			
MPN284	1291.272	1291.27198838	451945.2	1175.71816373	350			
MPN280	768.225	768.224993086	268878.75	699.477791146	350	A65_orf569	K12574	RNA degradation
MPN279	294.214	294.213997352	102974.9	267.885266483	350			
MPN278	277.869	277.868997499	97254.15	253.002954015	350	YefE	K01854	Other enzymes
MPN277	2811.376	2811.3759747	1374762.9	3576.3931387	489.0	LysS	K04567	tRNA loading
MPN276	114.416	114.41599897	40045.6	104.177097793	350			
MPN275	114.416	114.41599897	40045.6	104.177097793	350			
MPN273	11000.327	11000.326901	3850114.4	10015.925454	350	Hit1	K02503	Cell cycle
MPN269	277.869	277.868997499	97254.15	253.002954015	350			
MPN268	751.88	751.879993233	263158.0	684.595478677	350			
MPN267	5410.265	5410.26495131	1401258.6	3645.32068954	259.0	PpnK	K00858	Cofactor biosynthesis
MPN266	2680.615	2680.61497587	938215.25	2440.73111278	350			
MPN265	294.214	294.213997352	101798.04	264.823710175	346.0	TrpS	K01867	tRNA loading
MPN264	392.285	392.284996469	137299.75	357.180051807	350			
MPN263	20676.692	20676.6918139	7236842.2	18826.3683795	350	Trx		Other enzymes
MPN262	359.595	359.594996764	125858.25	327.41542687	350			
MPN260	228.833	228.832997941	80091.55	208.355106097	350	RbsC	K02057	Transport
MPN259	408.63	408.629996322	143020.5	372.062364276	350			
MPN258	2239.294	2239.29397985	783752.9	2038.90321305	350	YjcW	K02056	Transport
MPN257	800.915	800.914992792	270709.27	704.239818961	338.0	GalE	K01784	Carbohydrate metabolism
MPN256	1323.962	1323.96198808	463386.7	1205.48278866	350			
MPN255	1667.212	1667.211985	583524.2	1518.01590307	350			
MPN252	800.915	800.914992792	280320.25	729.242416084	350	AsnC	K01893	tRNA loading
MPN251	392.285	392.284996469	137299.75	357.180051807	350	CfxE	K01783	Pentose phosphate metabolism
MPN248	114.416	114.41599897	40045.6	104.177097793	350			
MPN247	1814.318	1814.31798367	635011.3	1651.9576258	350	Ptc1	K01090	Other enzymes
MPN246	2206.603	2206.60298014	527378.12	1371.95402194	239.0	Gmk	K00942	Purine metabolism
MPN245	2762.341	2762.34097514	596665.66	1552.20290897	216.0	Def	K01462	Other enzymes
MPN244	98.071	98.0709991174	34324.85	89.294785324	350			
MPN243	1863.354	1863.35398323	1352795.0	3519.2444865	726.0	VacB	K12573	RNA degradation
MPN241	65.381	65.3809994116	22883.35	59.5301603865	350			
MPN240	1928.735	1928.73498264	607551.53	1580.5220837	315.0	TrxB	K00384	Pyrimidine metabolism
MPN239	1193.2	1193.19998926	417620.0	1086.42246789	350			
MPN238	2124.877	2124.87698088	1013566.3	2636.75398931	477.0	GatB	K02434	tRNA loading
MPN237	1193.2	1193.19998926	570349.6	1483.74268472	478.0	GatA	K02433	tRNA loading
MPN236	147.107	147.106998676	51487.45	133.942633242	350			
MPN233	555.737	555.736994998	194507.95	506.004997518	350			
MPN232	245.178	245.177997793	115969.19	301.689415256	473.0	DnaB	K02314	DNA replication complex
MPN231	2092.187	2092.18698117	311735.86	810.968924743	149.0	RplI	K02939	Ribosome
MPN230	506.702	506.70199544	52697.008	137.089252147	104.0	RpsR	K02963	Ribosome
MPN229	2729.65	2729.64997543	453121.9	1178.7793038	166.0	Ssb	K03111	DNA replication
MPN228	1062.439	1062.43899044	228424.39	594.237319837	215.0	RpsF	K02990	Ribosome
MPN227	3988.231	3988.23096411	2743902.9	7138.15851796	688.0	Fus	K02355	Translation factors
MPN226	1552.795	1552.79498602	240683.23	626.128223544	155.0	RpsG	K02992	Ribosome
MPN225	2271.984	2271.98397955	315805.78	821.556666064	139.0	RpsL	K02950	Ribosome
MPN224	6783.263	6783.26293895	2638689.3	6864.449359	389.0	Lgt	K13292	Other enzymes
MPN223	359.595	359.594996764	125858.25	327.41542687	350			
MPN219	1683.557	1683.55698485	230647.31	600.020161253	137.0	RplK	K02867	Ribosome
MPN218	1781.628	1781.62798397	1516165.4	3944.24633782	851.0	OppF	K02032	Transport
MPN217	1029.748	1029.74799073	435583.4	1133.1535664	423.0	OppD	K02031	Transport
MPN216	3236.352	3236.35197087	1132723.2	2946.73611029	350	AmiD	K02034	Transport
MPN215	1879.699	1879.69898308	731202.91	1902.19642261	389.0	OppB	K02033	Transport
MPN214	130.762	130.761998823	45766.7	119.060320773	350			
MPN213	555.737	555.736994998	194507.95	506.004997518	350			
MPN211	898.987	898.986991909	590634.46	1536.51297269	657.0	UvrB	K03702	Nucleotide excision repair
MPN210	1144.165	1144.1649897	924485.32	2405.01322466	808.0	SecA	K03070	Protein export
MPN208	8777.378	8777.377921	2580549.1	6713.19985091	294.0	RpsB	K02967	Ribosome
MPN106	375.94	375.939996617	302631.7	787.284800479	805.0	PheT	K01890	tRNA loading
MPN105	1078.784	1078.78399029	367865.34	956.987621604	341.0	PheS	K01889	tRNA loading
MPN207	7763.975	7763.97493012	7298136.5	18985.8231582	940.0	PtsG	K02777	Transport
MPN170	163.452	163.451998529	25988.868	67.6090467656	159.0	RplV	K02890	Ribosome
MPN169	130.762	130.761998823	11376.294	29.5949940207	87.0	RpsS	K02965	Ribosome
MPN168	2010.461	2010.46098191	577002.31	1501.04945551	287.0	RplB	K02886	Ribosome
MPN167	3121.935	3121.9349719	739898.59	1924.81790177	237.0	RplW	K02892	Ribosome
MPN166	1389.343	1389.3429875	294540.72	766.236425259	212.0	RplD	K02926	Ribosome
MPN165	3759.398	3759.39796617	1078947.2	2806.8399017	287.0	RplC	K02906	Ribosome
MPN164	392.285	392.284996469	42366.78	110.215558843	108.0	RpsJ	K02946	Ribosome
MPN163	882.641	882.640992056	308924.35	803.654888939	350			
MPN162	2304.675	2304.67497926	806636.25	2098.43337344	350			
MPN161	2533.508	2533.5079772	886727.8	2306.78847954	350			
MPN159	196.143	196.142998235	68650.05	178.59048116	350			
MPN158	196.143	196.142998235	68650.05	178.59048116	350	YaaC	K11753	Cofactor biosynthesis
MPN157	1323.962	1323.96198808	463386.7	1205.48278866	350			
MPN156	65.381	65.3809994116	22883.35	59.5301603865	350			
MPN155	1977.771	1977.7709822	1220284.7	3174.5240058	617.0	InfB	K02519	Translation factors
MPN154	1945.08	1945.07998249	680778.0	1771.01794657	350			
MPN090	81.726	81.7259992645	28604.1	74.4124728552	350			
MPN083	163.452	163.451998529	57208.2	148.82494571	350			
MPN082	4805.492	4805.49195675	1681922.2	4375.45631752	350	TklB	K00615	Pentose phosphate metabolism
MPN081	245.178	245.177997793	85812.3	223.237418566	350			
MPN080	343.249	343.248996911	120137.15	312.53220389	350			
MPN060	768.225	768.224993086	294230.17	765.428541304	383.0	MetX	K00789	Amino acid metabolism
MPN021	1209.546	1209.54598911	471722.94	1227.1691984	390.0	DnaJ	K03686	Chaperones and folding catalysts
MPN009	49.036	49.0359995587	17162.6	44.6478479178	350			
MPN674	16966.329	16966.3288473	5598888.6	14565.2946944	330.0	Ldh	K00016	Glycolysis
MPN631	5475.646	5475.64595072	1631742.5	4244.91574592	298.0	Tsf	K02357	Translation factors
MPN629	1029.748	1029.74799073	251258.51	653.63941026	244.0	TpiA	K01803	Glycolysis
MPN576	6717.882	6717.88193954	2727460.1	7095.38320223	406.0	GlyA	K00600	Other central metabolism enzymes
