!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL026C	1556.9161	102.3471917312693	2109621.3	335.9289641925853	1355.0	DRS2	K14802	Ribosome biogenesis	aminophospholipid-translocating P4-type ATPase DRS2
YAL027W	495.803	32.592664885370844	173531.05	27.632497776615992		SAW1	K15080	DNA repair and recombination proteins	Saw1p
YAL028W	554.69993	36.464379865447896	194144.98	30.914990303989725					
YAL029C	2848.5179	187.25338357105602	996981.26	158.75592552616843		MYO4	K10357	Messenger RNA Biogenesis	myosin 4
YAL030W	2517.0179	165.46152589875385	297008.11	47.29456739420362	118.0	SNC1	K08513	SNARE interactions in vesicular transport	SNAP receptor SNC1
YAL031C	1538.0027	101.10387914937091	538300.94	85.71722194788941					
YAL032C	1079.0368	70.9327793929906	415429.17	66.15153666370615	385.0	PRP45	K06063	Spliceosome	Prp45p
YAL033W	2670.5265	175.55274026579568	462001.08	73.56749017477959	173.0	POP5	K03537	Ribosome biogenesis in eukaryotes	Pop5p
YAL034C	1928.1961	126.75407232424774	674868.64	107.46380082589172					
YAL034W-A	676.7542	44.48787693976687	195581.96	31.143810141448448	289.0	MTW1	K11559	Chromosome-related	Mtw1p
YAL035W	7158.5734	470.58405028515307	7187207.7	1144.4666576403895	1004.0	FUN12	K03243	RNA transport	translation initiation factor eIF5B
YAL036C	2590.9386	170.32086035859382	906828.51	144.40030637944616					
YAL037C-A	134.07471	8.81368626779846	46926.149	7.4723613319210065					
YAL037W	323.5643	21.270187551849418	113247.51	18.033150656797716					
YAL038W	18386.516	1208.676741362011	9193258.0	1463.9033259169305	500.0	Pyk1	K00873	Glycolysis	pyruvate kinase CDC19
YAL039C	3559.9287	234.01948583391763	957620.82	152.48830211936817	269.0	CYC3	K01764	Cofactor biosynthesis	holocytochrome c synthase CYC3
YAL040C	4728.1768	310.81675980416634	2742342.5	436.6813491531892	580.0	CLN3	K06646	Cell cycle	Cln3p
YAL041W	1679.9234	110.43333825993952	1434654.6	228.44954862378754	854.0	CDC24	K11236	MAPK signaling pathway	Cdc24p
YAL042W	3357.6346	220.7212528470505	1175172.1	187.13043250986578					
YAL043C	1598.6302	105.08935682969519	559520.57	89.0961640956815		Pta1	K06100	mRNA surveillance pathway	Pta1p
YAL044C	10035.204	659.6854819925112	3512321.4	559.2901862592358		Gcv3		Amino acid metabolism	glycine decarboxylase subunit H
YAL044W-A	4318.1969	283.86585896161824	1511368.9	240.66527442147418					
YAL046C	3422.0959	224.95875352569774	1197733.6	190.72304950023795					
YAL047C	474.98874	31.224395227831497	166246.06	26.472460596078733		Spc72		Cytoskeleton proteins	
YAL048C	876.23876	57.60141883823391	306683.57	48.83525493650649		GEM1	K07870	Mitochondrial biogenesis	ERMES complex Ca(2+)-binding regulatory GTPase GEM1
YAL049C	5934.0425	390.0869067311981	2076914.9	330.72090762126214					
YAL051W	1453.9414	95.57793077727831	508879.49	81.0322497097233					
YAL053W	2409.9501	158.4231963093526	843482.54	134.31330825903726					
YAL054C	1863.4895	122.50044632829423	1328668.0	211.57260072973	713.0	ACS1	K01895	Glycolysis	acetate--CoA ligase 1
YAL055W	1358.612	89.31124988199637	475514.2	75.71927372219169					
YAL056W	2031.5871	133.55069964429902	711055.48	113.2260708971139					
YAL058W	754.88738	49.62412773326421	378953.46	60.343267910215125	502.0	CNE1	K08054	Protein processing in endoplasmic reticulum	Cne1p
YAL059W	1061.2269	69.76200773097571	371429.41	59.145163623425255					
YAL060W	3754.0168	246.7782799548454	1434034.4	228.35079007238673	382.0	BDH1	K00004	Butanoate metabolism	(R,R)-butanediol dehydrogenase
YAL061W	783.8916	51.5307818332224	326882.8	52.051712037782345	417.0	BDH2	K00004	Butanoate metabolism	putative dehydrogenase BDH2
YAL062W	11366.347	747.1909987269948	5194420.6	827.1419764953206	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	218.54945	14.36681299776748	76492.307	12.180376382818682					
YAL064C-A	199.51713	13.115682956700482	69830.996	11.119651737881377					
YAL064W	204.42777	13.438494323095396	71549.72	11.393335537458551					
YAL064W-B	295.89673	19.45140098298529	103563.86	16.49115896658131					
YAL065C	322.05897	21.171231482136456	112720.64	17.949253659092893					
YAL067C	332.62649	21.865909888740397	116419.27	18.538210996995964					
YAL067W-A	160.53007	10.55278563367935	56185.524	8.94679290540802					
YAR002C-A	4755.6345	312.62175012214146	1664472.1	265.04491042086903					
YAR002W	2010.4595	132.1618319153176	703660.82	112.04857023651839		NUP60	K18718	Messenger RNA Biogenesis	Nup60p
YAR003W	874.68029	57.49896949758066	306138.1	48.74839613767936		SWD1	K14961	Chromosome-related	Swd1p
YAR007C	1896.5315	124.67253248578506	1177746.1	187.54030756840436	621.0	RFA1	K07466	DNA replication	Rfa1p
YAR008W	603.14261	39.64886248332083	165864.22	26.411657685296927	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	2032.5889	133.6165550983446	711406.11	113.28190403300177					
YAR015W	7943.4018	522.176414659152	2430681.0	387.05342547148035	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1745.0932	114.71741369321975	1396074.6	222.30619984429333	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	1110.8865	73.02648717370107	1082003.5	172.29457960428823	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	630.99276	41.479651336872166	220847.47	35.167004543257626					
YAR027W	165.01227	10.847432585289585	57754.295	9.19659869618448					
YAR028W	187.047	12.29593243448297	65466.45	10.424656187281423					
YAR029W	1641.883	107.93267164576925	574659.05	91.50676447492975					
YAR031W	466.48021	30.66506890879526	163268.07	25.9982555356369					
YAR033W	192.37663	12.646286999810366	67331.821	10.721691559395312					
YAR035C-A	186.23394	12.242484205828243	65181.879	10.379342063239706					
YAR035W	6102.4363	401.1566313842844	4192373.7	667.5794155800553	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	2229.2406	146.54387291860482	780234.21	124.24185800215427					
YAR050W	379.9294	24.975467301125676	132975.29	21.174535653820264		Flo1		Cell wall	
YAR068W	1509.7863	99.2490140729765	528425.2	84.14464249543732					
YBL001C	5848.1074	384.437780130127	2046837.6	325.93150004621083					
YBL002W	9510.6757	625.2044984067054	1245898.5	198.39266535377502	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	10845.395	712.9451108292537	1431592.1	227.96188647663354	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	3778.2056	248.36838217766223	1322372.0	210.57004697349115		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	651.84217	42.85023165443317	228144.76	36.32900033421448					
YBL006C	2510.5207	165.03441863580218	451893.73	71.95802992889	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	3334.187	219.17987498292658	1166965.4	185.82362534478867					
YBL008W	1053.765	69.2714838613982	885162.6	140.95030011311306	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	161.6153	10.62412553624862	56565.355	9.007275909821292					
YBL009W	1226.929	80.65478775873312	429425.15	68.3802092051998		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	727.61332	47.831209381331085	254664.66	40.55193955913174					
YBL011W	3593.4575	236.2235728249375	2727434.2	434.30740185901266	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	401.5408	26.396138652254457	161017.86	25.63993970211939	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1371.8094	90.1788090447247	480133.29	76.45480199886026		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	16573.204	1089.4748197346278	8717505.3	1388.1460742609934	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	219.71014	14.443113423956515	77557.679	12.350022618586108	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	3861.182	253.82301234043754	1351413.7	215.19454910541018					
YBL018C	2499.1754	164.2886112063917	874711.39	139.28608476324948		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	927.55213	60.974612369836265	482327.11	76.80413847940537	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	2250.1319	147.91720696442493	1291575.7	205.66614826903452	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1699.0554	111.69102097784747	594669.39	94.69314337115223					
YBL022C	6475.088	425.65368359466584	7336274.7	1168.2035827962438	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	2361.503	155.23842313337735	2049784.6	326.400770363815	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	2665.2418	175.20533926959413	932834.63	148.5414330140076		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	742.87969	48.83477668815674	260007.89	41.402777441429734		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	3126.4304	205.52255293863877	300137.32	47.79285221624304	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	12467.173	819.5561375323333	2356295.7	375.20856176056	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	890.58447	58.54446460151633	311704.56	49.63478041054362					
YBL029C-A	2670.6617	175.56162792539536	934731.6	148.84350010406038					
YBL029W	2951.0215	193.99167576441528	1032857.5	164.46873670338047					
YBL030C	18180.257	1195.1178672394428	6363090.0	1013.2369410397013		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	636.31263	41.82936430783793	222709.42	35.46349516689628					
YBL032W	3078.4783	202.37031964063573	1077467.4	171.57226637467016		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	3972.553	261.14422193567725	1370530.8	218.23869148364938	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	1180.4678	77.60056194369733	413163.73	65.79079565647399		Stu1		Cytoskeleton proteins	
YBL035C	675.9842	44.43725935181009	476568.86	75.88721421529125	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1626.6616	106.93206053755453	569331.56	90.65843297702234					
YBL037W	1528.7628	100.49647466760227	1566981.9	249.52090054055168	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3698.2148	243.11001678190482	1294375.2	206.11193118526558					
YBL039C	2655.3992	174.55831502125204	1537476.1	244.8224966935325	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1731.6167	113.83150729828527	606065.84	96.50787554321202					
YBL040C	2388.4474	157.00967058395227	835956.59	133.11490142267039					
YBL041W	5584.8765	367.1337369694875	1345955.2	214.32535601798486	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	6051.6021	397.8149371119304	2118060.7	337.2728257190152					
YBL043W	3581.0124	235.4054677030142	1253354.3	199.57990174128545					
YBL044W	187.1267	12.301171683522133	65494.345	10.429098092781786					
YBL045C	14781.402	971.6869037136732	6755100.7	1075.6593997072405	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	767.11118	50.42768522893446	268488.91	42.75326639596228					
YBL047C	5376.5034	353.43588798627064	1881776.2	299.6476807037639					
YBL049W	1687.4433	110.92767488289562	590605.15	94.0459675328015					
YBL050W	4460.6422	293.2298037691247	1561224.8	248.60415939854997					
YBL051C	1597.5158	105.01609937512501	559130.53	89.03405544461997					
YBL052C	1046.5537	68.79743371590112	870732.68	138.65252843296275	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	883.88821	58.10427170602092	309360.87	49.261579137837224					
YBL055C	680.57326	44.738930972834694	238200.64	37.9302646712995					
YBL056W	2458.0895	161.58774217128328	1150385.9	183.183561812139	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	2114.3634	138.99217580791827	439787.59	70.03028912035226	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	2317.5517	152.3491909339425	980324.37	156.1035386715373	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	3162.4486	207.89028593415162	1106857.0	176.25216692650594		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1621.8711	106.61714682962342	567654.89	90.39144571424073					
YBL060W	575.20136	37.81208497748007	201320.48	32.05759266706024					
YBL061C	721.04769	47.39960372676398	252366.69	40.18601858466791					
YBL063W	1085.373	71.34930297846041	1205849.4	192.01538205660444	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	10817.156	711.0887600937842	2823277.7	449.56919679803417	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1729.2058	113.67302165827878	605222.03	96.37351009132958					
YBL067C	1481.3339	97.37863503455897	1106556.4	176.20430039869058	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	3942.6365	259.1775971693019	1285299.5	204.66674739786134	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	710.17674	46.6849787036487	248561.86	39.58015031777619					
YBL071C-B	147.64298	9.705625358897604	51675.043	8.22855915874442					
YBL071W-A	988.01756	64.94943603395255	345806.15	55.065002320997515		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	13403.743	881.1235587695824	2680748.6	426.8733447366706	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	267.40703	17.57856994972259	94929.496	15.116252031871396	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	1779.8806	117.00423743255443	1155142.5	183.94098671635214	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	6367.1357	418.5572095162415	6825569.5	1086.8806131979718	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	2362.156	155.2813494774498	276372.25	44.00858280776471	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	2885.6144	189.69200091084653	4334192.8	690.1622096415888	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	583.82117	38.37872652403297	315847.25	50.294448361692474	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	1165.5041	76.61689129316633	407926.44	64.95682730164357					
YBL082C	1414.6109	92.99245669528591	656379.46	104.51964630575569	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1946.3788	127.94935078728898	1475355.1	234.93055865488662	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1304.6626	85.76477131093725	456631.91	72.71252169457232					
YBL086C	687.23238	45.17668239142528	240531.33	38.301395867952664					
YBL087C	11501.428	756.07083560854	2173769.9	346.1437704008866	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1685.0062	110.76746693015605	589752.17	93.91014188111842		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1826.5051	120.06919812046469	639276.79	101.79627495089328					
YBL090W	1041.5928	68.47131840149231	364557.48	58.05090072092993		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2801.2156	184.14386625831835	1179311.8	187.7896243435224	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	1062.0113	69.8135719335644	371703.95	59.18888044493698					
YBL092W	17647.535	1160.0982533543624	2294179.5	365.3173880576876	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	1120.1013	73.63224165357659	392035.46	62.4264013662375		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	1898.6917	124.81453782799835	664542.09	105.81943591301236					
YBL097W	190.4693	12.520904604956332	143613.85	22.868583984343218	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1117.1364	73.43733764509209	513882.74	81.82895032613088	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	20344.13	1337.364661921004	11087551.0	1765.5441395393873	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	166.02496	10.914003916650563	58108.736	9.253038682829185					
YBL101C	3885.5717	255.4263211521122	1359950.1	216.55385658392947					
YBL102W	3250.4125	213.67278001891972	1137644.4	181.1546484250492					
YBL103C	989.2298	65.0291252090496	346230.43	55.132563233910005					
YBL104C	2386.3125	156.86932839105754	835209.38	132.99591822822958					
YBL105C	1818.8129	119.56353499048917	2093453.6	333.3544742998371	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	655.01752	43.058970041340395	229256.13	36.50597113600469					
YBL107C	1619.3958	106.45442771862417	566788.53	90.25348947658904					
YBR001C	1727.3749	113.55266355205791	1347352.4	214.54784142272072	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1558.2373	102.43404362374788	445655.87	70.96473418970764	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	3056.0137	200.89356137256576	1445494.5	230.17565765527635	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	985.93712	64.81267388500605	426910.77	67.97982783391457	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	900.41597	59.190759167746315	315145.59	50.18271839526894					
YBR006W	2268.3053	149.11187407218304	1127347.7	179.51503672526127	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	1095.1546	71.99231726204228	383304.11	61.03605070875081					
YBR008C	698.67314	45.928765086999846	382872.88	60.967383101332935	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	12251.313	805.3661212513585	1666178.6	265.31664771200974	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	12880.002	846.6943300240341	3696560.6	588.6278136427243	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	335.6514	22.064758782229156	117477.99	18.706797990770617					
YBR014C	2292.1107	150.67677268042505	802238.75	127.7457865649415					
YBR015C	2567.2533	168.76385677933052	1532650.2	244.05403669158952	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	6157.6204	404.78427558631785	2155167.1	343.1815234160453					
YBR017C	1834.7519	120.61131906119454	642163.17	102.25589234462464					
YBR018C	22058.948	1450.0918709403156	8073575.0	1285.6087901089888	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	22636.816	1488.0792531707166	15823134.0	2519.6223677209173	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	24674.147	1622.007540300035	13027950.0	2074.5267167395364	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	1529.3918	100.53782332062151	535287.13	85.23731303173787					
YBR022W	696.13031	45.76160674779967	243645.61	38.79730328726327		POA1	K15529	Other enzymes	Poa1p
YBR023C	2233.9532	146.85366570432575	2602555.5	414.42213982609866	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	1200.959	78.94759456491808	420335.65	66.93282795244677		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	6715.4134	441.4519849878456	2350394.7	374.26890646901523					
YBR026C	2237.2095	147.06772551168118	850139.61	135.37335758147137	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1490.2754	97.96642355756617	521596.39	83.05724587597393		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	5002.079	328.82230357047234	2285950.1	364.0069662213483	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	763.37904	50.1823450669643	267182.66	42.545263561768024					
YBR033W	3272.9705	215.15567813467172	1145539.7	182.4118693068206					
YBR034C	1916.088	125.95812061419646	666798.62	106.17875812196498	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	3352.931	220.4120516954745	764468.27	121.73134301364783	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	4234.5198	278.3651667938023	1482081.9	236.00171154679697					
YBR037C	2561.8932	168.41149920373684	896662.62	142.78152442185228		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	2227.3435	146.4191630145622	2144931.8	341.5516888446934	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	17333.842	1139.476976706406	5390824.9	858.4167332784313	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	168.37422	11.068437520135426	58930.977	9.383969560066099					
YBR041W	1895.8976	124.63086172084246	663564.16	105.66371364572541					
YBR042C	1008.6189	66.30370894236493	353016.61	56.213171596285015					
YBR043C	2051.1031	134.8336254190581	717886.08	114.31375255012615					
YBR044C	2462.1645	161.85562096469093	861757.57	137.22336225711192					
YBR045C	498.05179	32.74049387968425	318255.09	50.677864663538436	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	3404.013	223.77003562795275	1136940.3	181.04252992127414	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	3218.263	211.5593642474697	1126392.1	179.3628702116873					
YBR048W	4643.4037	305.24401974492093	724370.98	115.34638610378458	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2407.5438	158.2650130601313	1950110.5	310.52900363021774	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	739.87369	48.63717088374365	258955.79	41.23524459407603					
YBR052C	8994.7686	591.2902477420594	3148169.0	501.30378910812436					
YBR053C	3937.1181	258.81483340646986	1377991.3	219.42667628327138					
YBR054W	1356.9479	89.20185672859523	474931.76	75.62652794554242					
YBR055C	1048.2251	68.90730675033096	942354.36	150.05732263755903	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	1938.6072	127.43846812941246	678512.52	108.04403995887833					
YBR057C	1137.7158	74.79016828093334	398200.53	63.408106271887995					
YBR058C	1457.737	95.82744261734163	1138492.6	181.28971292569116	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1305.6358	85.82874668314444	456972.53	72.76676087189921					
YBR059C	2942.9011	193.4578639965656	1030015.4	164.01617030715963		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1994.7768	131.13089627031786	1236761.6	196.93773628525867	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	1423.0854	93.54954597988298	441156.47	70.24826494402448	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	2167.1432	142.46176823498485	758500.12	120.78099498310512					
YBR063C	1442.171	94.80417849508807	504759.85	80.37625216265343					
YBR065C	372.76151	24.504270804321095	135685.19	21.606050968946008	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	2335.7301	153.54418672733672	817505.54	130.17681859483508					
YBR067C	15602.432	1025.6590572723164	10937305.0	1741.6194744091674	701.0	Tip1		Cell wall	Tip1p
YBR068C	4107.067	269.9867858660907	1437473.4	228.89840480677452		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	275.68649	18.122837865027318	96490.272	15.364784725875122		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	652.3863	42.88600119746554	154615.55	24.62045750086373	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	504.33174	33.15331975174813	176516.11	28.10782863995754					
YBR072C-A	189.38351	12.449527889595823	66284.228	10.554876391485601					
YBR072W	579.49783	38.09452257245237	124012.54	19.747337642586164	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	593.58529	39.0205917226311	568654.71	90.55065367112809	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1436.1206	94.40644258057677	502642.21	80.03904632778023					
YBR076W	177.77321	11.686300121472957	62220.624	9.907801827624851					
YBR077C	2863.895	188.26422994997836	1002363.2	159.61292745800645					
YBR078W	10761.285	707.4159610590657	3766449.8	599.7567335888058		Ecm33		Cell wall	
YBR079C	5709.5559	375.3298025485766	5504011.9	876.4402485273844	964.0	RPG1	K03254	RNA transport	Rpg1p
