!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
b0036	0.0	0.0	0.0	0.0	297.0	caiD	K08299	Other enzymes	carnitinyl-CoA dehydratase
b0037	0.0	0.0	0.0	0.0	522.0	caiC	K02182	Other enzymes	putative crotonobetaine/carnitine-CoA ligase
b0038	0.0	0.0	0.0	0.0	405.0	caiB	K08298	Other enzymes	crotonobetainyl CoA:carnitine CoA transferase
b0039	0.0	0.0	0.0	0.0	380.0	caiA	K08297	Other enzymes	crotonobetaine reductase subunit II, FAD-binding
b0040	0.0	0.0	0.0	0.0					
b0041	0.0	0.0	0.0	0.0					
b0042	0.0	0.0	0.0	0.0		fixB	K03522	Other enzymes	putative electron transfer flavoprotein, NAD/FAD-binding domain and ETFP adenine nucleotide-binding domain-like protein
b0043	0.0	0.0	0.0	0.0		fixC	K00313	Other enzymes	putative oxidoreductase
b0044	0.0	0.0	0.0	0.0					
b0045	0.0	0.0	0.0	0.0	443.0	yaaU	K08368	Transport	putative transporter
b0046	0.0	0.0	0.0	0.0		kefF	K11746	Transport	potassium-efflux system ancillary protein for KefC, glutathione-regulated
b0047	0.0	0.0	0.0	0.0		kefC	K11745	Transport	potassium:proton antiporter
b0048	394.0	102.86873218726078	62646.0	56.0847623303316	159.0	folA	K00287	Other central metabolism enzymes	dihydrofolate reductase
b0049	103.0	26.892079734233146	29046.0	26.003863082188992	282.0	apaH	K01525	Purine metabolism	diadenosine tetraphosphatase
b0050	0.0	0.0	0.0	0.0					
b0051	318.0	83.02603257753535	111300.0	99.64297875947238	350	rsmA	K02528	Ribosome biogenesis	16S rRNA m(6)A1518, m(6)A1519 dimethyltransferase, SAM-dependent
b0052	0.0	0.0	0.0	0.0	329.0	pdxA	K00097	Cofactor biosynthesis	4-hydroxy-L-threonine phosphate dehydrogenase, NAD-dependent
b0053	1980.0	516.9545424638993	847440.0	758.6832517513682	428.0	surA	K03771	Chaperones and folding catalysts	peptidyl-prolyl cis-trans isomerase (PPIase)
b0054	79.0	20.625964068004066	27650.0	24.754073339617353		lptD	K04744	Transport	LPS assembly OM complex LptDE, beta-barrel component
b0055	0.0	0.0	0.0	0.0	271.0	djlA	K05801	Chaperones and folding catalysts	membrane-anchored DnaK co-chaperone, DNA-binding protein
b0058	0.0	0.0	0.0	0.0	219.0	rluA	K06177	Transfer RNA biogenesis	dual specificity 23S rRNA pseudouridine(746), tRNA pseudouridine(32) synthase, SAM-dependent
b0059	143.0	37.33560584461495	50050.0	44.80800617171242	350	rapA	K03580	Transcription machinery	RNA polymerase remodeling/recycling factor ATPase
b0060	0.0	0.0	0.0	0.0	783.0	polB	K02336	DNA repair and recombination proteins	DNA polymerase II
b0061	0.0	0.0	0.0	0.0	231.0	araD	K01786	Carbohydrate metabolism	L-ribulose-5-phosphate 4-epimerase
b0062	0.0	0.0	0.0	0.0	500.0	araA	K01804	Carbohydrate metabolism	L-arabinose isomerase
b0063	0.0	0.0	0.0	0.0	566.0	araB	K00853	Carbohydrate metabolism	L-ribulokinase
b0065	0.0	0.0	0.0	0.0					
b0066	0.0	0.0	0.0	0.0	232.0	thiQ	K02062	Transport	thiamine, thiamine pyrophosphate ABC transporter ATPase
b0067	0.0	0.0	0.0	0.0	536.0	thiP	K02063	Transport	thiamine, thiamine pyrophosphate ABC transporter permease
b0068	1284.0	335.23718814325593	449400.0	402.33202744390735	350	thiB	K02064	Transport	thiamine-, thiamine pyrophosphate-, thiamine monophosphate-binding ABC transporter periplasmic protein
b0069	0.0	0.0	0.0	0.0	551.0	sgrR	K11925	Transcription factors	transcriptional DNA-binding transcriptional activator of sgrS sRNA
b0070	0.0	0.0	0.0	0.0	350	setA	K03291	Transport	broad specificity sugar efflux system
b0071	10146.0	2649.000397898345	2039346.0	1825.754808276864	201.0	LeuD	K01704	Amino acid metabolism	3-isopropylmalate dehydratase small subunit
b0072	5552.0	1449.5614241209946	2587232.0	2316.2578905824553	466.0	LeuC	K01703	Amino acid metabolism	3-isopropylmalate dehydratase large subunit
b0073	5096.0	1330.505226462642	1849848.0	1656.1039081064912	363.0	leuB	K00052	Amino acid metabolism	3-isopropylmalate dehydrogenase, NAD(+)-dependent
b0074	4802.0	1253.7453095513356	2511446.0	2248.4093480104393	523.0	LeuA	K01649	Amino acid metabolism	2-isopropylmalate synthase
b0075	0.0	0.0	0.0	0.0					
b0076	0.0	0.0	0.0	0.0	349.0	leuO	K05798	Transcription factors	global transcription factor
b0077	1033.0	269.70406180061013	592942.0	530.8401357735765	574.0	IlvI	K01652	Amino acid metabolism	acetolactate synthase 3 large subunit
b0078	1239.0	323.4882212690764	201957.0	180.80500504336715	163.0	IlvH	K01653	Amino acid metabolism	acetolactate synthase 3, small subunit, valine-sensitive
b0080	339.0	88.50888378548579	113226.0	101.36725887708913	334.0	cra	K03435	Transcription factors	transcriptional repressor-activator for carbon metabolism
b0081	0.0	0.0	0.0	0.0					
b0082	228.0	59.52809882917629	79800.0	71.44213571433869	350	rsmH	K03438	Ribosome biogenesis	16S rRNA m(4)C1402 methyltransferase, SAM-dependent
b0083	0.0	0.0	0.0	0.0	121.0	ftsL	K03586	Chromosome-related	membrane bound cell division protein at septum containing leucine zipper motif
b0084	0.0	0.0	0.0	0.0	588.0	ftsI	K03587	beta-Lactam resistance	transpeptidase involved in septal peptidoglycan synthesis (penicillin-binding protein 3)
b0085	172.0	44.90716227464176	85140.0	76.22285005913278	495.0	murE	K01928	Glycan metabolism	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:meso-diaminopimelate ligase
b0086	211.0	55.08960023226402	95372.0	85.38320009207906	452.0	murF	K01929	Amino acid metabolism	UDP-N-acetylmuramoyl-tripeptide:D-alanyl-D-alanine ligase
b0087	0.0	0.0	0.0	0.0	360.0	mraY	K01000	Glycan metabolism	phospho-N-acetylmuramoyl-pentapeptide transferase
b0088	144.0	37.596693997374494	63072.0	56.466145160084835	438.0	murD	K01925	Amino acid metabolism	UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase
b0089	0.0	0.0	0.0	0.0	414.0	ftsW	K03588	Chromosome-related	lipid II flippase
b0090	0.0	0.0	0.0	0.0	355.0	murG	K02563	Other enzymes	N-acetylglucosaminyl transferase
b0091	186.0	48.562396413275394	91326.0	81.76095847428189	491.0	murC	K01924	Amino acid metabolism	UDP-N-acetylmuramate:L-alanine ligase
b0092	154.0	40.20757552496995	47124.0	42.188461195520006	306.0	ddlB	K01921	Amino acid metabolism	D-alanine:D-alanine ligase
b0093	0.0	0.0	0.0	0.0	276.0	ftsQ	K03589	Cell cycle	divisome assembly protein, membrane anchored protein involved in growth of wall at septum
b0094	448.0	116.96749243627622	188160.0	168.4530357895986	420.0	ftsA	K03590	Chromosome-related	ATP-binding cell division protein involved in recruitment of FtsK to Z ring
b0095	3050.0	796.3188659166126	1168150.0	1045.8036445451721	383.0	FtsZ	K03531	Cytoskeleton proteins	GTP-binding tubulin-like cell division protein
b0096	0.0	0.0	0.0	0.0	305.0	lpxC	K02535	Other enzymes	UDP-3-O-acyl N-acetylglucosamine deacetylase
b0097	0.0	0.0	0.0	0.0	170.0	secM	K13301	Protein export	regulator of secA translation
b0098	902.0	235.5015137891097	812702.0	727.5835410941664	901.0	secA	K03070	Protein export	preprotein translocase subunit, ATPase
b0099	0.0	0.0	0.0	0.0	132.0	mutT	K03574	DNA repair and recombination proteins	nucleoside triphosphate pyrophosphohydrolase, marked preference for dGTP
b0101	0.0	0.0	0.0	0.0					
b0102	208.0	54.30633577398539	72800.0	65.17528170430897		zapD	K18778	Chromosome-related	FtsZ stabilizer
b0103	0.0	0.0	0.0	0.0	206.0	coaE	K00859	Cofactor biosynthesis	dephospho-CoA kinase
b0104	989.0	258.2161830791901	343183.0	307.23967996057513	347.0	guaC	K00364	Purine metabolism	GMP reductase
b0106	0.0	0.0	0.0	0.0	400.0	hofC	K02505	Secretion system	assembly protein in type IV pilin biogenesis, transmembrane protein
b0107	0.0	0.0	0.0	0.0	461.0	hofB	K02504	Secretion system	T2SE secretion family protein
b0108	0.0	0.0	0.0	0.0	146.0	ppdD	K02682	Secretion system	putative prepilin peptidase-dependent pilin
b0109	443.0	115.66205167247848	131571.0	117.79089270765985	297.0	nadC	K00767	Cofactor biosynthesis	quinolinate phosphoribosyltransferase
b0110	0.0	0.0	0.0	0.0					
b0111	0.0	0.0	0.0	0.0					
b0112	660.0	172.3181808212998	231000.0	206.80618233098042		aroP	K11734	Transport	aromatic amino acid transporter
b0113	213.0	55.61177653778311	54102.0	48.43561937866105	254.0	pdhR	K05799	Transcription factors	pyruvate dehydrogenase complex repressor
b0114	8539.0	2229.431736413756	7574093.0	6780.819298483993	887.0	aceE	K00163	Glycolysis	pyruvate dehydrogenase, decarboxylase component E1, thiamine triphosphate-binding
b0115	4574.0	1194.2172107221593	2881620.0	2579.81312176883	630.0	aceF	K00627	Glycolysis	pyruvate dehydrogenase, dihydrolipoyltransacetylase component E2
b0116	15612.0	4076.1082408820184	7400088.0	6625.038736767533	474.0	lpd	K00382	Glycolysis	lipoamide dehydrogenase, E3 component is part of three enzyme complexes
b0117	0.0	0.0	0.0	0.0					
b0118	9093.0	2374.0745730425438	7865445.0	7041.656505559733	865.0	acnB	K01682	TCA cycle and anaplerotic enzymes	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase
b0119	0.0	0.0	0.0	0.0					
b0120	0.0	0.0	0.0	0.0	264.0	speD	K01611	Amino acid metabolism	S-adenosylmethionine decarboxylase
b0121	891.0	232.62954410875471	256608.0	229.73212482938624	288.0	speE	K00797	Amino acid metabolism	spermidine synthase (putrescine aminopropyltransferase)
b0122	0.0	0.0	0.0	0.0					
b0123	848.0	221.40275354009427	296800.0	265.7146100252597					
b0124	248.0	64.74986188436719	197408.0	176.7324452017064	796.0	gcd	K00117	Pentose phosphate metabolism	glucose dehydrogenase
b0125	1239.0	323.4882212690764	220542.0	197.44350243999602	178.0	hpt	K00760	Purine metabolism	hypoxanthine phosphoribosyltransferase
b0126	4097.0	1069.6781618558564	901340.0	806.938027628597	220.0	can	K01673	Other enzymes	carbonic anhydrase
b0127	294.0	76.75991691130626	90552.0	81.06802347374432	308.0	yadG	K01990	Transport	putative ABC superfamily transporter ATP-binding subunit
b0128	0.0	0.0	0.0	0.0	256.0	yadH	K01992	Transport	inner membrane putative ABC superfamily transporter permease
b0129	0.0	0.0	0.0	0.0	146.0	yadI	K02821	Transport	putative PTS Enzyme IIA
b0130	0.0	0.0	0.0	0.0					
b0131	0.0	0.0	0.0	0.0	126.0	panD	K01579	Amino acid metabolism	aspartate 1-decarboxylase
b0132	0.0	0.0	0.0	0.0					
b0133	1185.0	309.389461020061	335355.0	300.23154664764473	283.0	panC	K01918	Amino acid metabolism	pantothenate synthetase
b0134	3152.0	822.9498574980862	832128.0	744.9749562368575	264.0	panB	K00606	Cofactor biosynthesis	3-methyl-2-oxobutanoate hydroxymethyltransferase
b0135	0.0	0.0	0.0	0.0					
b0136	0.0	0.0	0.0	0.0					
b0137	0.0	0.0	0.0	0.0					
b0138	0.0	0.0	0.0	0.0					
b0139	0.0	0.0	0.0	0.0		htrE	K07347	Bacterial motility proteins	putative outer membrane usher protein
b0140	0.0	0.0	0.0	0.0					
b0141	0.0	0.0	0.0	0.0					
b0142	0.0	0.0	0.0	0.0	159.0	folK	K00950	Cofactor biosynthesis	2-amino-4-hydroxy-6-hydroxymethyldihyropteridine pyrophosphokinase
b0143	0.0	0.0	0.0	0.0	454.0	pcnB	K00970	Messenger RNA Biogenesis	poly(A) polymerase
b0144	0.0	0.0	0.0	0.0	308.0	GluQ		tRNA loading	glutamyl-Q tRNA(Asp) synthetase
b0145	6277.0	1638.8503348716647	947827.0	848.5562051092043	151.0	dksA	K06204	Transcription factors	transcriptional regulator of rRNA transcription, DnaK suppressor protein
b0146	0.0	0.0	0.0	0.0					
b0147	0.0	0.0	0.0	0.0		ligT	K01975	Transfer RNA biogenesis	2'-5' RNA ligase
b0148	0.0	0.0	0.0	0.0	824.0	hrpB	K03579	Other enzymes	putative ATP-dependent helicase
b0149	298.0	77.80426952234444	251512.0	225.16985511008463	844.0	mrcB	K05365	Glycan metabolism	fused glycosyl transferase and transpeptidase
b0150	0.0	0.0	0.0	0.0		fhuA	K02014	Transport	ferrichrome outer membrane transporter
b0151	0.0	0.0	0.0	0.0	265.0	fhuC	K02013	Transport	iron-hydroxamate transporter subunit
b0152	0.0	0.0	0.0	0.0	296.0	fhuD	K02016	Transport	iron-hydroxamate transporter subunit
b0153	0.0	0.0	0.0	0.0	660.0	fhuB	K02015	Transport	fused iron-hydroxamate transporter subunits of ABC superfamily: membrane components
b0154	2037.0	531.8365671711935	867762.0	776.876824207343	426.0	hemL	K01845	Cofactor biosynthesis	glutamate-1-semialdehyde aminotransferase (aminomutase)
b0155	0.0	0.0	0.0	0.0					
b0156	1737.0	453.5101213433299	607950.0	544.2762707710802					
b0157	0.0	0.0	0.0	0.0					
b0158	0.0	0.0	0.0	0.0	266.0	btuF	K06858	Transport	vitamin B12 transporter subunit: periplasmic-binding component of ABC superfamily
b0159	892.0	232.89063226151424	206944.0	185.26969089308403	232.0	mtn	K01243	Amino acid metabolism	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
b0160	0.0	0.0	0.0	0.0	505.0	dgt	K01129	Purine metabolism	deoxyguanosine triphosphate triphosphohydrolase
b0161	1872.0	488.7570219658685	887328.0	794.3935764302346	474.0	degP	K04771	Chaperones and folding catalysts	serine endoprotease (protease Do), membrane-associated
b0162	0.0	0.0	0.0	0.0	385.0	cdaR	K02647	Transcription factors	carbohydrate diacid regulon transcriptional regulator
b0163	3098.0	808.8510972490708	1084300.0	970.735686153602					
b0164	0.0	0.0	0.0	0.0					
b0166	5700.0	1488.2024707294072	1561800.0	1398.2246561234858	274.0	dapD	K00674	Amino acid metabolism	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase
b0167	22.0	5.743939360709993	19580.0	17.529285930911673	890.0				
b0168	1534.0	400.50922633314224	404976.0	362.5607813665417	264.0	map	K01265	Peptidases	methionine aminopeptidase
b0169	21942.0	5728.796247849939	5288022.0	4734.180267975046	241.0	rpsB	K02967	Ribosome	30S ribosomal subunit protein S2
b0170	16181.0	4224.6673998022	4579223.0	4099.617431481468	283.0	tsf	K02357	Basal transcription factors	translation elongation factor EF-Ts
b0171	1168.0	304.9509624231487	281488.0	252.00631451074898	241.0	pyrH	K09903	Pyrimidine metabolism	uridylate kinase
b0172	5420.0	1415.0977879567345	1002700.0	897.6820736938271	185.0	frr	K02838	Translation factors	ribosome recycling factor
b0173	0.0	0.0	0.0	0.0	398.0	dxr	K00099	Cofactor biosynthesis	1-deoxy-D-xylulose 5-phosphate reductoisomerase
b0174	0.0	0.0	0.0	0.0	253.0	ispU	K00806	Cofactor biosynthesis	undecaprenyl pyrophosphate synthase
b0175	0.0	0.0	0.0	0.0	285.0	cdsA	K00981	Lipid and steroid metabolism	CDP-diglyceride synthase
b0176	0.0	0.0	0.0	0.0	450.0	rseP	K11749	Peptidases	inner membrane zinc RIP metalloprotease
b0177	592.0	154.56418643365072	207200.0	185.4988786968794		bamA	K07277	Mitochondrial biogenesis	BamABCDE complex OM biogenesis outer membrane pore-forming assembly factor
b0178	9737.0	2542.2153434196907	3407950.0	3051.017874782964		Skp	K06142	Chaperones and folding catalysts	
b0179	1255.0	327.6656317132291	427955.0	383.13307255175204	341.0	lpxD	K02536	Glycan metabolism	UDP-3-O-(3-hydroxymyristoyl)-glucosamine N-acyltransferase
b0180	5023.0	1311.445791311195	833818.0	746.4879538478503	166.0	fabZ	K02372	Lipid and steroid metabolism	(3R)-hydroxymyristol acyl carrier protein dehydratase
b0181	1246.0	325.31583833839323	326452.0	292.26100361174554	262.0	lpxA	K00677	Glycan metabolism	UDP-N-acetylglucosamine acetyltransferase
b0182	523.0	136.5491038932421	199786.0	178.86138503539937	382.0	lpxB	K00748	Carbohydrate metabolism	tetraacyldisaccharide-1-P synthase
b0183	0.0	0.0	0.0	0.0	198.0	rnhB	K03470	DNA replication complex	ribonuclease HII, degrades RNA of DNA-RNA hybrids
b0184	0.0	0.0	0.0	0.0	1160.0	dnaE	K02337	Purine metabolism	DNA polymerase III alpha subunit
b0185	2385.0	622.6952443315151	760815.0	681.1309333772505	319.0	AccA	K01962	Lipid and steroid metabolism	acetyl-CoA carboxylase, carboxytransferase, alpha subunit
b0186	0.0	0.0	0.0	0.0	713.0	ldcC	K01582	Amino acid metabolism	lysine decarboxylase 2, constitutive
b0187	306.0	79.89297474442081	107100.0	95.88286635345456					
b0188	0.0	0.0	0.0	0.0	432.0	tilS	K04075	Transfer RNA biogenesis	tRNA(Ile)-lysidine synthetase
b0189	1083.0	282.7584694385874	379050.0	339.35014464310876					
b0190	0.0	0.0	0.0	0.0					
b0191	0.0	0.0	0.0	0.0		arfB	K15034	Translation factors	alternative stalled-ribosome rescue factor B
b0192	0.0	0.0	0.0	0.0					
b0193	0.0	0.0	0.0	0.0					
b0194	4060.0	1060.0179002037532	2322320.0	2079.0914863674566	572.0	ProS	K01881	tRNA loading	prolyl-tRNA synthetase
b0195	0.0	0.0	0.0	0.0					
b0196	0.0	0.0	0.0	0.0	134.0	rcsF	K06080	Two-component system	putative outer membrane protein
b0197	16092.0	4201.4305542066	4360932.0	3904.189170238126	271.0	metQ	K02073	Transport	DL-methionine transporter subunit
b0198	0.0	0.0	0.0	0.0	217.0	metI	K02072	Transport	DL-methionine transporter subunit
b0199	659.0	172.05709266854024	226037.0	202.36298283786934	343.0	metN	K02071	Transport	DL-methionine transporter subunit
b0200	0.0	0.0	0.0	0.0	190.0	gmhB	K03273	Glycan metabolism	D,D-heptose 1,7-bisphosphate phosphatase
b0201	0.0	0.0	0.0	0.0	350	rrsH	K01977	Ribosome	16S ribosomal RNA of rrnH operon
b0204	0.0	0.0	0.0	0.0	350	rrlH	K01980	Ribosome	23S ribosomal RNA of rrnH operon
b0207	255.0	66.57747895368401	68085.0	60.95410789612468	267.0	dkgB	K06222	Other enzymes	2,5-diketo-D-gluconate reductase B
b0208	27.0	7.049380124507718	9450.0	8.460252913540108					
b0209	0.0	0.0	0.0	0.0					
b0210	0.0	0.0	0.0	0.0					
b0211	0.0	0.0	0.0	0.0	452.0				
b0212	547.0	142.8152195594712	137297.0	122.91717928786414	251.0	gloB	K01069	Glycolysis	hydroxyacylglutathione hydrolase
b0213	0.0	0.0	0.0	0.0					
b0214	0.0	0.0	0.0	0.0	155.0	rnhA	K03469	DNA replication complex	ribonuclease HI, degrades RNA of DNA-RNA hybrids
b0215	0.0	0.0	0.0	0.0	243.0	dnaQ	K02342	Purine metabolism	DNA polymerase III epsilon subunit
b0217	0.0	0.0	0.0	0.0					
b0218	0.0	0.0	0.0	0.0					
b0219	0.0	0.0	0.0	0.0	256.0				
b0220	1526.0	398.42052111106585	534100.0	478.16096096526684					
b0221	188.0	49.08457271879448	153032.0	137.00417183755235	814.0	fadE	K06445	Lipid and steroid metabolism	acyl coenzyme A dehydrogenase
b0222	2811.0	733.9187974070813	539712.0	483.1851873515935	192.0	gmhA	K03271	Glycan metabolism	D-sedoheptulose 7-phosphate isomerase
b0223	0.0	0.0	0.0	0.0					
b0224	0.0	0.0	0.0	0.0					
b0225	0.0	0.0	0.0	0.0					
b0226	0.0	0.0	0.0	0.0					
b0227	0.0	0.0	0.0	0.0					
b0228	0.0	0.0	0.0	0.0					
b0229	0.0	0.0	0.0	0.0	697.0				
b0230	0.0	0.0	0.0	0.0	307.0				
b0231	0.0	0.0	0.0	0.0	351.0	dinB	K02346	DNA replication	DNA polymerase IV
b0232	0.0	0.0	0.0	0.0					
b0233	0.0	0.0	0.0	0.0					
b0234	0.0	0.0	0.0	0.0	150.0	yafP	K03830	Other enzymes	putative acyl-CoA transferase
b0235	0.0	0.0	0.0	0.0					
b0236	0.0	0.0	0.0	0.0	204.0				
b0237	3201.0	835.7431769833039	1552485.0	1389.8852639658533	485.0	pepD	K01270	Peptidases	aminoacyl-histidine dipeptidase (peptidase D)
b0238	2552.0	666.2969658423591	387904.0	347.2768197009378	152.0	gpt	K00769	Purine metabolism	xanthine phosphoribosyltransferase
b0239	126.0	32.897107247702685	44100.0	39.48118026318717		frsA	K11750	Other enzymes	fermentation-respiration switch protein
b0240	1858.0	485.10178782723483	247114.0	221.2324802620688	133.0				
b0241	0.0	0.0	0.0	0.0		phoE	K11929	Transport	outer membrane phosphoporin protein E
b0242	486.0	126.88884224113893	178362.0	159.68123070527415	367.0	proB	K00931	Amino acid metabolism	gamma-glutamate kinase
b0243	755.0	197.12155533345657	314835.0	281.86071174967196	417.0	proA	K00147	Amino acid metabolism	gamma-glutamylphosphate reductase
b0244	0.0	0.0	0.0	0.0	350	thrW	K14234	tRNA loading	tRNA-Thr
b0245	0.0	0.0	0.0	0.0					
b0246	0.0	0.0	0.0	0.0					
b0247	0.0	0.0	0.0	0.0					
b0248	0.0	0.0	0.0	0.0					
b0249	0.0	0.0	0.0	0.0					
b0250	0.0	0.0	0.0	0.0					
b0251	0.0	0.0	0.0	0.0					
b0252	0.0	0.0	0.0	0.0					
b0253	0.0	0.0	0.0	0.0					
b0254	0.0	0.0	0.0	0.0					
b0256	0.0	0.0	0.0	0.0					
b0258	0.0	0.0	0.0	0.0					
b0260	0.0	0.0	0.0	0.0		mmuP	K16235	Transport	CP4-6 prophage
b0261	0.0	0.0	0.0	0.0	310.0	mmuM	K00547	Amino acid metabolism	CP4-6 prophage
b0262	0.0	0.0	0.0	0.0	350	afuC	K02010	Transport	CP4-6 prophage
b0263	0.0	0.0	0.0	0.0	350				
b0266	0.0	0.0	0.0	0.0					
b0267	0.0	0.0	0.0	0.0					
b0268	0.0	0.0	0.0	0.0	350	yagE	K01714	Amino acid metabolism	2-keto-3-deoxy gluconate (KDG) aldolase
b0269	0.0	0.0	0.0	0.0	350				
b0270	0.0	0.0	0.0	0.0					
b0271	0.0	0.0	0.0	0.0	350	yagH	K01198	Carbohydrate metabolism	CP4-6 prophage
b0272	0.0	0.0	0.0	0.0					
b0273	0.0	0.0	0.0	0.0	350	argF	K00611	Amino acid metabolism	ornithine carbamoyltransferase 2, chain F
b0276	0.0	0.0	0.0	0.0					
b0277	0.0	0.0	0.0	0.0					
b0278	0.0	0.0	0.0	0.0					
b0279	0.0	0.0	0.0	0.0					
b0280	0.0	0.0	0.0	0.0					
b0281	0.0	0.0	0.0	0.0					
b0283	0.0	0.0	0.0	0.0					
b0284	0.0	0.0	0.0	0.0	350	paoC	K11177	Purine metabolism	PaoABC aldehyde oxidoreductase, Moco-containing subunit
b0285	0.0	0.0	0.0	0.0	350	paoB	K11178	Purine metabolism	PaoABC aldehyde oxidoreductase, FAD-containing subunit
b0286	0.0	0.0	0.0	0.0	350	paoA	K13483	Purine metabolism	PaoABC aldehyde oxidoreductase, 2Fe-2S subunit
b0287	0.0	0.0	0.0	0.0					
b0288	0.0	0.0	0.0	0.0					
b0289	0.0	0.0	0.0	0.0					
b0290	0.0	0.0	0.0	0.0					
b0291	0.0	0.0	0.0	0.0					
b0292	0.0	0.0	0.0	0.0					
b0293	0.0	0.0	0.0	0.0					
b0294	0.0	0.0	0.0	0.0					
b0295	0.0	0.0	0.0	0.0					
b0296	0.0	0.0	0.0	0.0	87.0	ykgM	K02909	Ribosome	50S ribosomal protein L31 type B
b0297	0.0	0.0	0.0	0.0					
b0300	0.0	0.0	0.0	0.0					
b0301	0.0	0.0	0.0	0.0					
b0303	0.0	0.0	0.0	0.0					
b0304	0.0	0.0	0.0	0.0					
b0305	0.0	0.0	0.0	0.0					
b0306	0.0	0.0	0.0	0.0					
b0307	0.0	0.0	0.0	0.0					
b0308	0.0	0.0	0.0	0.0					
b0310	0.0	0.0	0.0	0.0					
b0311	0.0	0.0	0.0	0.0	556.0	betA	K00108	Amino acid metabolism	choline dehydrogenase, a flavoprotein
