!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL054C	1597.3252	101.06788901036559	1138892.9	174.24461468049722	713.0	ACS1	K01895	Glycolysis	acetate--CoA ligase 1
YAL055W	1318.9271	83.45274822907906	461624.49	70.62611540306472					
YAL056W	2038.9483	129.01079910482449	713631.91	109.18192323585237					
YAL058W	732.97123	46.377440812572885	367951.56	56.29465052709334	502.0	CNE1	K08054	Protein processing in endoplasmic reticulum	Cne1p
YAL059W	1325.8168	83.88868164759316	464035.88	70.99504537127719					
YAL060W	3384.9918	214.17928894091048	1293066.9	197.83242458233346	382.0	BDH1	K00004	Butanoate metabolism	(R,R)-butanediol dehydrogenase
YAL061W	589.19675	37.280368289605725	245695.04	37.59004694270142	417.0	BDH2	K00004	Butanoate metabolism	putative dehydrogenase BDH2
YAL062W	10450.381	661.2291266825524	4775824.1	730.6759310610615	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	178.50623	11.294661751594974	62477.18	9.558679446876935					
YAL064C-A	158.7538	10.044862147278323	55563.83	8.500973312348028					
YAL064W	149.7146	9.472922968992965	52400.11	8.01694081696854					
YAL064W-B	224.2039	14.186099913086643	78471.365	12.005705503895632					
YAL065C	259.54679	16.42235792981709	90841.376	13.89825202893632					
YAL067C	353.91629	22.393418895964555	123870.7	18.951564621838866					
YAL067W-A	106.95216	6.767206224692919	37433.256	5.727090991572966					
YAR002C-A	5133.7133	324.8265074735174	1796799.7	274.90088961352996					
YAR002W	2201.4586	139.29334705651348	770510.51	117.88404943276353		NUP60	K18718	Messenger RNA Biogenesis	Nup60p
YAR003W	972.72513	61.547439104093165	340453.8	52.08763808915752		SWD1	K14961	Chromosome-related	Swd1p
YAR007C	2153.8984	136.28406064764022	1337570.9	204.6413021613761	621.0	RFA1	K07466	DNA replication	Rfa1p
YAR008W	784.18953	49.61818694222739	215652.12	32.993638431175	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	2258.9764	142.93268275754696	790641.74	120.96402158325675					
YAR015W	8267.748	523.1269357233406	2529930.9	387.06610150856466	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1715.5737	108.54985090118295	1372459.0	209.97899769133738	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	1053.4371	66.65434433902465	1026047.7	156.97989348279404	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	573.97318	36.31712418433428	200890.61	30.73520515614773					
YAR027W	111.3056	7.042662337658072	38956.96	5.960209677594393					
YAR028W	122.81857	7.7711248787484335	42986.499	6.576707919347447					
YAR029W	1642.8995	103.95152115623364	575014.82	87.97423861934294					
YAR031W	402.77788	25.485048424497624	140972.26	21.56801322085586					
YAR033W	161.89553	10.243649481842716	56663.435	8.66920708527413					
YAR035C-A	137.31326	8.6882504084525	48059.641	7.352871923012275					
YAR035W	7354.0501	465.31433879805314	5052232.4	772.9649450043316	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	2210.0073	139.83425072646304	773502.56	118.34181732239985					
YAR050W	368.53249	23.31823275312608	128986.37	19.734235185491144		Flo1		Cell wall	
YAR068W	1579.1728	99.91932843643127	552710.48	84.56179208551802					
YBL001C	6022.6077	381.06970739369365	2107912.7	322.49953985280496					
YBL002W	9486.3614	600.2325143855593	1242713.3	190.1285890155511	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	11007.159	696.4582566727469	1452945.0	222.29293173831803	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	4595.3646	290.76345840844624	1608377.6	246.073300810588		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	649.95393	41.12466995392731	227483.88	34.80383538840612					
YBL006C	2396.9779	151.6644803184093	431456.02	66.01049840286203	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	3121.3288	197.49648520117105	1092465.1	167.14140583490413					
YBL008W	1093.9545	69.21801020129776	918921.78	140.59019199927988	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	114.62562	7.252730652408378	40118.967	6.137990627823375					
YBL009W	1253.2852	79.29937466204993	438649.82	67.1111119101449		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	737.27398	46.64968960664397	258045.89	39.47966193567101					
YBL011W	3640.844	230.36787831060042	2763400.6	422.78573582718343	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	298.67628	18.898206274507455	119769.19	18.32405519618681	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1482.1244	93.77876487440047	518743.54	79.36502918342639		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	18183.893	1150.5532370617855	9564727.7	1463.352956726992	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	147.60764	9.3396088514737	52105.497	7.971866579816947	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	3987.5698	252.30633183993197	1395649.4	213.52700673791816					
YBL018C	2835.7329	179.42591652610386	992506.52	151.84826961804856		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	852.05731	53.91239907662551	443069.8	67.78734556828388	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	2336.1371	147.81488774846684	1340942.7	205.15716980071224	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1966.4496	124.42357380781183	688257.36	105.29975074409215					
YBL022C	6259.4901	396.0580166695437	7092002.3	1085.0389953934211	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	2609.0761	165.08461376205517	2264678.1	346.48382030466655	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	3151.5476	199.40852560748684	1103041.7	168.7595699235816		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	693.71947	43.89385605278727	242801.81	37.14739799253933		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	3140.8537	198.73188825255878	301521.96	46.13127163924571	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	13072.226	827.1216697053395	2470650.7	377.99654316187303	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	1141.701	72.23908440874996	399595.35	61.13598371617597					
YBL029C-A	2356.845	149.12514300446463	824895.75	126.2047046832321					
YBL029W	3224.3693	204.01618815055957	1128529.3	172.65903846986075					
YBL030C	19331.404	1223.1599388067862	6765991.4	1035.1610449275415		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	607.64124	38.447410334752696	212674.43	32.538067545898635					
YBL032W	3219.1212	203.6841240296684	1126692.4	172.37800244557206		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	4201.4434	265.83880053637984	1449498.0	221.76555889509135	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	1200.1191	75.93538497860038	420041.68	64.26416450690729		Stu1		Cytoskeleton proteins	
YBL035C	816.28183	51.648769703012334	575478.69	88.04520828594798	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1742.7489	110.26931297279772	609962.11	93.32098990752604					
YBL037W	1557.9263	98.57499423081131	1596874.5	244.31338710216886	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3733.1712	236.2097164048331	1306609.9	199.9044322457564					
YBL039C	3987.4346	252.29777730226226	2308724.6	353.22270279355075	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1527.09	96.62388261879246	534481.5	81.77285416508802					
YBL040C	2330.6661	147.468720029598	815733.14	124.80287361648502					
YBL041W	5323.2909	336.82169031771934	1282913.1	196.27894666659367	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	7040.6987	445.4875906089914	2464244.5	377.0164283059755					
YBL043W	5101.2493	322.7724060614615	1785437.3	273.1625022639858					
YBL044W	130.53348	8.259271980919587	45686.718	6.9898272031782245					
YBL045C	15342.401	970.7629238056984	7011477.3	1072.7190945518696	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	822.40722	52.0363427762132	287842.53	44.03839090445595					
YBL047C	5195.684	328.7475924407455	1818489.4	278.21929946491775					
YBL049W	1536.3428	97.20933695422467	537719.98	82.2683245466757					
YBL050W	4567.6676	289.01098037709727	1598683.7	244.59018517236487					
YBL051C	1513.3233	95.75281935150099	529663.16	81.03567352527578					
YBL052C	1135.0838	71.8203929393113	944389.72	144.48665266911635	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	1274.6557	80.6515547454143	446129.49	68.25546202163235					
YBL055C	722.85856	45.73757974410765	253000.5	38.707743841824936					
YBL056W	2680.7222	169.61789232225414	1254578.0	191.94382561927364	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	2299.5143	145.4976457205762	478298.97	73.17722301168855	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	2224.3376	140.74097477356707	940894.8	143.95194831830412	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	3016.4101	190.85794251323762	1055743.5	161.52319446274495		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1593.7811	100.84364243525262	557823.39	85.34404038370836					
YBL060W	499.62938	31.613153491948772	174870.28	26.754231725977625					
YBL061C	781.02348	49.41786080325377	273358.22	41.822367769301735					
YBL063W	1072.9038	67.88606488972908	1191996.1	182.36912456400023	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	10737.448	679.392776573344	2802473.9	428.76374491196697	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1842.7673	116.59779796144898	644968.55	98.67679083414166					
YBL067C	1518.079	96.05372774496188	1134005.0	173.49679172708625	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	4398.8802	278.3312601738799	1434034.9	219.3997860456285	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	702.51322	44.45026482226321	245879.63	37.61828824038962					
YBL071C-B	122.02929	7.721184601441031	42710.251	6.5344434304598105					
YBL071W-A	1114.8055	70.53731985330546	390181.92	59.69577851060148		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	15394.103	974.0342751858769	3078820.6	471.04333437970973	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	233.0279	14.744422697092972	82724.904	12.656474565748127	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	1625.8195	102.87081477014704	1055156.9	161.4334477526095	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	7681.0495	486.0046397246623	8234085.1	1259.771647971397	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	2062.7653	130.51777709062216	241343.54	36.92429036384999	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	2838.8767	179.624834836208	4263992.8	652.3684381880109	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	550.44327	34.82831130371117	297789.81	45.56027234802191	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	1357.2853	85.87979458146704	475049.85	72.68012476614615					
YBL082C	1520.2293	96.18978412329923	705386.4	107.92040363836064	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1945.1057	123.07307679177006	1474390.1	225.57391907811507	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1366.5623	86.46678012852357	478296.8	73.17689101311883					
YBL086C	558.41682	35.332823388300206	195445.89	29.902191675737768					
YBL087C	13591.484	859.97678894577	2568790.5	393.0114156189944	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1680.1518	106.30859366831874	588053.13	89.96903137117664		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1790.9311	113.31795531680835	626825.89	95.90105941902856					
YBL090W	1028.8671	65.09972162789187	360103.48	55.093935626173575		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2789.2484	176.48469310666343	1174273.6	179.65767541573078	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	904.83804	57.25200516405597	316693.31	48.45240827547635					
YBL092W	19031.332	1204.1734208509445	2474073.2	378.52016763415133	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	1234.8776	78.13466676553192	432207.16	66.12541886629728		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	1738.2832	109.98675380954556	608399.12	93.08186067044021					
YBL097W	141.50633	8.953559397112226	106695.77	16.323890799291977	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1098.4164	69.50032892636098	505271.54	77.30388414601711	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	20953.048	1325.7665562985312	11419411.0	1747.1097322436829	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	117.01902	7.404168747517256	40956.657	6.266152785364006					
YBL101C	3777.9167	239.04090771622876	1322270.8	202.3004674533249					
YBL102W	3117.2497	197.23838745998336	1091037.4	166.92297525518993					
YBL103C	1063.7269	67.30541299075495	372304.41	56.96061364883376					
YBL104C	2610.733	165.18945113975462	913756.55	139.79993901668058					
YBL105C	1831.3214	115.87357915439344	2107850.9	322.49008477833104	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	582.73963	36.87180559524229	203958.87	31.204632774354486					
YBL107C	1771.4999	112.08848096497428	620024.96	94.86055295233706					
YBR001C	1651.1722	104.47496142088109	1287914.3	197.04410392320676	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1755.8451	111.09795155438246	502171.7	76.82962495415526	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	2974.5002	188.20616870935876	1406938.6	215.254194873037	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	1135.5964	71.85282678553543	491713.24	75.22953566318559	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	835.17519	52.844213192862036	292311.32	44.72209223549249					
YBR006W	1984.7732	125.58296675489008	986432.28	150.91894289358055	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	1257.2936	79.55299898745915	440052.76	67.32575434028021					
YBR008C	636.08857	40.24736415197241	348576.54	53.33037452332957	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	12267.034	776.1745891183467	1668316.6	255.24365208710776	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	13365.689	845.6900150320449	3835952.7	586.8805575520868	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	326.5004	20.658727596008607	114275.14	17.483494485618337					
YBR014C	2215.4617	140.17936811008545	775411.59	118.63388885675					
YBR015C	2811.1957	177.87336917618092	1678283.8	256.7685811857469	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	5984.5463	378.66144052932617	2094591.2	320.46142052265					
YBR017C	2200.3838	139.22534101296748	770134.33	117.82649587425902					
YBR018C	22050.349	1395.196310289117	8070427.7	1234.7329278225473	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	22534.652	1425.8397145573192	15751722.0	2409.930495171505	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	25150.081	1591.32629668004	13279243.0	2031.6542317400433	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	1868.6022	118.23245495289561	654010.77	100.06020286503261					
YBR022W	677.22681	42.85031255246204	237029.38	36.26424660831335		POA1	K15529	Other enzymes	Poa1p
YBR023C	2614.6395	165.43662792530773	3046055.0	466.0303701696639	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	1126.9213	71.30392538214316	394422.46	60.344558793925074		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	7939.2245	502.3402001010034	2778728.6	425.13083908827383					
YBR026C	2144.8701	135.71281114731786	815050.64	124.69845471149452	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1604.4976	101.52170976467282	561574.16	85.91788843685293		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	5538.9654	350.4681077337634	2531307.2	387.27666815902387	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	829.81976	52.505357958597415	290436.92	44.4353189087318					
YBR033W	3651.6341	231.05060254810118	1278071.9	195.5382685671945					
YBR034C	2517.6185	159.29779804916564	876131.24	134.04346477473538	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	3378.2402	213.7520935523682	770238.77	117.84247464413039	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	4016.944	254.16493169509502	1405930.4	215.09994558364298					
YBR037C	2183.6975	138.16954528871943	764294.13	116.93297603700564		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	2197.2095	139.02449287003103	2115912.7	323.7234977134993	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	17548.237	1110.3332430012315	5457501.7	834.9690131834684	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	141.77664	8.97066277786299	49621.824	7.591877693348909					
YBR041W	1954.1184	123.64333923005358	683941.44	104.63943771782615					
YBR042C	1048.1496	66.31978725375339	366852.36	56.12647871703393					
YBR043C	2027.9152	128.31269947787297	709770.32	108.59112030644252					
YBR044C	2466.3975	156.05688108185055	863239.12	132.07103832285856					
YBR045C	485.85066	30.741329680701757	310458.57	47.49852589642817	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	3574.9599	226.19917997268664	1194036.6	182.68131031584358	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	3354.6181	212.25744751473493	1174116.3	179.63360934429488					
YBR048W	5245.5162	331.90063557732304	818300.53	125.19567076298102	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2643.2614	167.24762734638105	2141041.7	327.5681023486728	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	676.79656	42.823089254885126	236878.8	36.241208661480435					
YBR052C	8127.4243	514.2482051197516	2844598.5	435.20858682429264					
YBR053C	3372.4775	213.38746903883768	1180367.1	180.5899488187484					
YBR054W	771.86316	48.838257974061925	270152.11	41.3318498272079					
YBR055C	1119.4957	70.83408385166749	1006426.6	153.97796853523533	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	1657.6858	104.8870977860107	580190.03	88.76601848937344					
YBR057C	1135.8247	71.86727205883423	397538.64	60.82131791971739					
YBR058C	1513.3235	95.75283200614251	1181905.7	180.82534651430643	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1293.3163	81.83227076345923	452660.7	69.25470274905055					
YBR059C	2818.9202	178.3621230684131	986622.07	150.9479797638782		AKL1	K08286	Other enzymes	Akl1p
YBR060C	2045.0772	129.3985942669841	1267947.9	193.9893498944858	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	1680.911	106.35663068754104	521082.41	79.72286397363165	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	1953.613	123.61136095092431	683764.55	104.61237447957888					
YBR063C	1625.463	102.84825787163183	568912.05	87.04054695515423					
YBR065C	370.73677	23.457704619210563	134948.18	20.646360712174413	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	2503.6993	158.41708561771267	876294.76	134.06848247340798					
YBR067C	17023.471	1077.1296149332507	11933453.0	1825.7554505720632	701.0	Tip1		Cell wall	Tip1p
YBR068C	5906.4319	373.71889188030264	2067251.2	316.27854453372703		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	268.54393	16.991635836990106	93990.375	14.380032288857398		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	590.41109	37.357203476542516	139927.43	21.408159734407203	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	594.31592	37.604274595838916	208010.57	31.824521532376394					
YBR072C-A	127.72183	8.081369866725186	44702.641	6.839268605718411					
YBR072W	545.50357	34.515760640048875	116737.76	17.860262373981225	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	663.41782	41.97657346122048	635554.27	97.23645558304446	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1620.6525	102.54388210639357	567228.38	86.78295431373982					
YBR076W	135.04474	8.544713871510748	47265.659	7.231396859243548					
YBR077C	2733.1248	172.93357291168866	956593.68	146.35379426581628					
YBR078W	11143.564	705.0890385576497	3900247.4	596.7173079853349		Ecm33		Cell wall	
