Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
P52272	0.0006557485	658.241184336	0.4786964	1394.02556476	730	HnrNpm	K12887	Spliceosome
P18124	0.0031806604	3192.75098405	0.78880378	2297.09819188	248	Rpl7	K02937	Ribosome
Q9Y3I0;B4DNA0	0.0006028195	605.110986332	0.21098683	614.420820476	350			
P04406	0.0089398719	8973.85486549	2.9948571	8721.40956188	335	GapDh	K00134	Glycolysis / Gluconeogenesis
P26196	0.0002106892	211.49008886	0.10176288	296.346611889	483	Ddx6	K12614	RNA degradation
P62937	0.0063265988	6350.64798002	1.0438888	3039.93862073	165	PpiA	K03767	Chaperones and folding catalysts
O00571	0.0004739519	475.753524368	0.31375616	913.698344379	662	Ddx3x	K11594	Chromosome-related
O75533	0.0003315846	332.845046251	0.43238632	1259.16464785	1304	Sf3B1	K12828	Spliceosome
Q12906	0.000849011	852.238329411	0.76241188	2220.24158025	898	Ilf3	K13090	
Q12906	4.2360814e-06	4.25218393588	0.0038040011	11.0777410939	898	Ilf3	K13090	
P51665	0.000301864	303.011469898	0.097803936	284.817657116	324	PsmD7	K03038	Proteasome
P50914	0.0016545287	1660.81802857	0.36399631	1060.00413126	220	Rpl14	K02875	Ribosome
P46777	0.0012343755	1239.06770818	0.36660952	1067.61413531	297	Rpl5	K02932	Ribosome
Q14204	0.0001337785	134.287029675	0.62153491	1809.98970105	4646	DynC1h1	K10413	Chromosome-related
P62701	0.0020457158	2053.49214067	0.53802326	1566.79302137	263	Rps4x	K02987	Ribosome
P40429	0.0011678291	1172.26834661	0.23706931	690.376361216	203	Rpl13a	K02872	Ribosome
P53621	0.0002258257	226.68412695	0.27641066	804.943438913	1224	CopA	K05236	Neuroactive ligand-receptor interaction
Q9BUQ0	0.0017793537	1786.11752347	0.99110001	2886.21086595	557	PtbP1	K13218	
Q15286	0.0001186477	119.098713252	0.032746765	95.3627969066	276	Rab35	K07876	GTP-binding signaling proteins
Q92499	0.0003707774	372.186829098	0.27437528	799.016150231	740	Ddx1	K13177	Other enzymes
P60842	0.0015982227	1604.29799364	0.64887842	1889.61752355	406	Eif4a1	K03257	RNA transport
P34932	0.0007540676	756.934022866	0.63341678	1844.59123667	840	HspA4	K09489	Chaperones and folding catalysts
P62917	0.001848461	1855.48751974	0.47505448	1383.4198247	257	Rpl8	K02938	Ribosome
P25788	0.0007701127	773.0401148	0.19637874	571.880181123	255	PsmA3	K02727	Proteasome
A8K4L9	0.0002187803	219.611945405	0.085761878	249.749633408	392	TiaL1	K13201	
Q9UQ80;A8K6Y1;Q6PIN5	0.0011380866	1142.41278701	0.39833031	1159.98916089	350			
P61201	0.0001846606	185.362546836	0.081804646	238.2256642	443	CopS2	K12176	Ubiquitin labeling
P35606;B4DZI8	0.0001892097	189.928939244	0.066223395	192.851054687	350			
Q06830	0.0044089614	4425.72110135	0.87738332	2555.05321989	199	PrdX1	K13279	Peroxisome
Q9UHB9	0.0001470995	147.658666539	0.092231386	268.589673866	627	Srp68	K03107	Protein export
P62424	0.0020344653	2042.19887436	0.54116777	1575.95023945	266	Rpl7a	K02936	Ribosome
Q6NUS1	0.0002189184	219.750570362	0.19111576	556.553705581	873	PdcD6ip	K12200	Endocytosis
P62829	0.0015563107	1562.22667435	0.2178835	634.50481169	140	Rpl23	K02894	Ribosome
P35637	0.0010038118	1007.62757076	0.52800501	1537.61858719	526	Fus	K13098	
P60900	0.0009302792	933.815452679	0.23443036	682.691398965	252	PsmA6	K02730	Proteasome
P48643	0.001781305	1788.07624091	0.96368601	2806.37776749	541	Cct5	K09497	Chaperones and folding catalysts
P51149	0.0007042572	706.934279537	0.14578124	424.533745025	207	Rab7a	K07897	Endocytosis
B4DLV7;Q5SX90;P50395;Q6IAT1;B3KVE3;Q5SX88;Q8TB95;Q5SX87	0.0014411968	1446.67519406	0.50441888	1468.93273914	350			
P06576	0.0022704884	2279.11916449	1.2010884	3497.72410056	529	Atp5b	K02133	Oxidative phosphorylation
P12956	0.0016056441	1611.74760446	0.97783726	2847.58802993	609	XrcC6	K10884	Non-homologous end-joining
Q07020	0.0021789251	2187.20780666	0.40963792	1192.91837744	188	Rpl18	K02883	Ribosome
P62249	0.0023460772	2354.99529876	0.35660373	1038.47598626	152	Rps16	K02960	Ribosome
P61313	0.0013339369	1339.00756904	0.27212313	792.457599392	204	Rpl15	K02877	Ribosome
P61019	0.0002661438	267.155487379	0.056422486	164.309545489	212	Rab2a	K07877	GTP-binding signaling proteins
P25786	0.0009554419	959.073803173	0.25128122	731.763273389	263	PsmA1	K02725	Proteasome
P33176	0.0001382462	138.771712658	0.13313109	387.694879101	963	Kif5b	K10396	Cytoskeleton proteins
P49368	0.0015579277	1563.84982102	0.8490706	2472.60293306	545	Cct3	K09495	Chaperones and folding catalysts
Q00839	0.0012549381	1259.7084724	1.0353239	3014.99652892	825	HnrNpu	K12888	Spliceosome
P13639	0.0022547079	2263.27867838	1.9345394	5633.62786858	858	Eef2	K03234	Translation factors
P48556	0.0002445734	245.503092227	0.08560069	249.280233193	350	PsmD8	K03031	Proteasome
P07910	0.0023525903	2361.53315689	0.71989263	2096.42004849	306	HnrNpc	K12884	Spliceosome
P62269	0.0019827561	1990.29311316	0.30137893	877.654256642	152	Rps18	K02964	Ribosome
P22392	0.0021528724	2161.05607302	0.62863874	1830.67696886	292	Nme1-nme2	K00940	Purine metabolism
P22392	1.9734826e-11	1.98098436198e-05	5.7625692e-09	1.67813436313e-05	292	Nme1-nme2	K00940	Purine metabolism
Q15365	0.0015509196	1556.81508126	0.55212738	1607.86603518	356	PcbP1	K12889	Spliceosome
P55884	0.0004036559	405.190309517	0.35198794	1025.03421134	872	Eif3b	K03253	RNA transport
P05198	0.0005239397	525.931342044	0.16504101	480.620675596	315	Eif2s1	K03237	RNA transport
P53992	8.1041094e-05	81.3491539735	0.088658957	258.18630055	1094	Sec24c	K14007	Protein processing in endoplasmic reticulum
Q8N766-2;Q8N766;Q8N766-1;Q8N766-3;C9JL95;Q5TG59;Q8N766-4;Q5TG60	3.5173396e-05	35.3070999631	0.012310689	35.8503117754	350			
P53618	0.0001859689	186.675820052	0.065089115	189.547885251	350			
P78527	0.0003154607	316.659854776	1.3022218	3792.23758563	4128	PrkDc	K06642	DNA replication control
P38646	0.0008451237	848.336252692	0.57552924	1676.01526526	681	HspA9	K04043	Chaperones and folding catalysts
P62899	0.0013786763	1383.91703607	0.17922792	521.934784549	130	Rpl31	K02910	Ribosome
P61106	0.0002210499	221.890172792	0.047525729	138.401043354	215	Rab14	K07881	GTP-binding signaling proteins
O14980	0.0003800339	381.478515656	0.40701631	1185.2839115	1071	Xpo1	K14290	Ribosome biogenesis in eukaryotes
Q12905	0.0011275305	1131.8165603	0.4397369	1280.57048344	390	Ilf2	K13089	
P40925	0.0007326158	735.400678545	0.25788076	750.981983777	352	Mdh1	K00025	
O60884	0.0001612888	161.901904056	0.066450986	193.513828989	412	DnaJa2	K09503	Protein processing in endoplasmic reticulum
P12268	0.001030375	1034.29174494	0.52961275	1542.30053312	514	ImpDh2	K00088	Purine metabolism
Q13435	0.0002098994	210.697286608	0.18785996	547.072396689	895	Sf3B2	K12829	Spliceosome
P46778	0.0008633588	866.640669431	0.13813741	402.27392767	160	Rpl21	K02889	Ribosome
P62495	0.0001867606	187.470529527	0.081614382	237.671590929	437	Etf1	K03265	Translation factors
P36507	0.0001616123	162.226633771	0.06464492	188.254332207	400	Map2k2	K04369	MAPK signaling pathway
P50502	0.0007574035	760.282603559	0.27948189	813.887256196	369	St13	K09560	Chaperones and folding catalysts
Q99460	0.0001569532	157.549823222	0.1495764	435.585739697	953	PsmD1	K03032	Proteasome
P08865	0.0016543687	1660.65742036	0.48803877	1421.23174934	295	RpsA	K02998	Ribosome
P51991	0.0017831805	1789.95887021	0.67404223	1962.89777894	378	HnrNpa3	K12741	Spliceosome
P51991	2.9902211e-05	30.0158777075	0.011303036	32.9158964709	378	HnrNpa3	K12741	Spliceosome
P62258	0.0021548463	2163.03747637	0.54948581	1600.17344315	255	YwhAe	K06630	Cell cycle
P14314	0.0006351266	637.540894698	0.33979273	989.520189286	535	PrkCsh	K08288	Protein processing in endoplasmic reticulum
P16403	0.0081102137	8141.04290151	1.7274755	5030.63112547	213	HisT1h1c	K11275	Chromosome-related
Q15029	0.0003357881	337.064524936	0.32638603	950.478152331	972	EftUd2	K12852	Spliceosome
Q9HD45;B4DN13;Q5TB57;Q8NCC4;Q8WUB5;Q96JZ5;Q96K55;Q5TB53	0.0001202816	120.738824165	0.04209856	122.596428299	350			
Q92905	0.0001181861	118.63535858	0.039474157	114.953828784	334	CopS5	K09613	Ubiquitin labeling
Q14697	0.0004402449	441.918394588	0.41559119	1210.25506636	944	GanAb	K05546	Protein processing in endoplasmic reticulum
Q14697	1.9734826e-11	1.98098436198e-05	1.8629676e-08	5.42520156975e-05	944	GanAb	K05546	Protein processing in endoplasmic reticulum
O43809;B2R6U8;Q5HYH5	0.0003586999	360.063419127	0.12554497	365.603120698	350			
Q16629	0.0010473656	1051.34693099	0.24927301	725.915107246	238	SrsF7	K12896	Spliceosome
P62888	0.0012485827	1253.32891374	0.14358701	418.143864686	115	Rpl30	K02908	Ribosome
Q9BY44-1;Q9BY44;B4DQ14;B4DF96	0.0001112826	111.705616437	0.03894891	113.424241877	350			
P49773	0.0014436612	1449.14896194	0.50528142	1471.4445667	350	HinT1		
P18669	0.0026949909	2705.23531779	0.68452769	1993.43278881	254	PgaM1	K01834	Glycolysis / Gluconeogenesis
P62191	0.0003195268	320.741411164	0.14059179	409.421398312	440	PsmC1	K03062	Proteasome
P13489;Q59GB3;Q8IZK8;Q96FD7;Q9BQ80	0.0004720971	473.891673752	0.16523398	481.182629087	350			
P48444;B0YIW5;B0YIW6;Q6MZV5;B4E1X2	0.0001695892	170.233856209	0.05935622	172.852956712	350			
P62140	9.2222798e-05	92.5733627729	0.030156855	87.8206454502	327	Ppp1cb	K06269	mRNA surveillance pathway
P62266	0.0007130981	715.808786282	0.10197303	296.958595753	143	Rps23	K02973	Ribosome
P63010	0.0002709395	271.969417183	0.25712159	748.771182969	949	Ap2B1	K11825	Endocytosis
P31930	0.000379935	381.379239709	0.1823688	531.081431601	480	UqcRc1	K00414	Oxidative phosphorylation
P62333	0.0003558388	357.191443281	0.13842129	403.100622789	389	PsmC6	K03064	Proteasome
P46781	0.0022681214	2276.74316686	0.44001555	1281.38194812	194	Rps9	K02997	Ribosome
P61088	0.0007036056	706.280202622	0.10694805	311.44649469	152	Ube2n	K10580	Ubiquitin mediated proteolysis
P14618	0.0031940837	3206.22530979	1.6960584	4939.14048429	531	Pkm2	K00873	Glycolysis / Gluconeogenesis
P14618	8.5426044e-06	8.57507724008	0.0045361229	13.2097740603	531	Pkm2	K00873	Glycolysis / Gluconeogenesis
Q969V3-1;Q969V3;B2RA56;Q969V3-2	6.1073428e-05	61.3055852635	0.0213757	62.2487912267	350			
O00303	0.0004260949	427.714606462	0.1585073	461.593670645	372	Eif3f	K03249	RNA transport
P14625	0.0011673344	1171.77176611	0.93736952	2729.7407595	803	Hsp90b1	K09487	Protein processing in endoplasmic reticulum
P25398	0.0020139389	2021.59444774	0.26583993	774.160111823	132	Rps12	K02951	Ribosome
P27635	0.0007510473	753.902241857	0.17274088	503.043688648	230	Rpl10	K02866	Ribosome
P45974	0.0001077838	108.193516515	0.0924785	269.309301658	858	Usp5	K11836	Ubiquitin labeling
P35998	0.0002443764	245.305343374	0.10581498	308.14684893	433	PsmC2	K03061	Proteasome
Q96I24	8.2720528e-05	83.0349719742	0.047316142	137.790699019	572	FubP3	K13210	
P62277	0.0012476371	1252.37971924	0.1883932	548.625260241	151	Rps13	K02953	Ribosome
P27824	0.0004986597	500.55524566	0.29520654	859.679462063	592	CanX	K08054	Protein processing in endoplasmic reticulum
Q9NS69;Q53GB0;Q549C5	0.0003842566	385.717267326	0.13448981	391.651646721	350			
P55060-1;P55060;B4DUC5;P55060-3;A3RLL6;B4DM67;B4DPS6;B4DM31;B4DS32	0.0004742085	476.011099777	0.16597297	483.334663137	350			
P17844	0.0009852224	988.967507223	0.60492655	1761.62401785	614	Ddx5	K12823	Spliceosome
P62195	0.0002687685	269.790164601	0.10912001	317.771521922	406	PsmC5	K03066	Proteasome
Q14103	0.0025844748	2594.29911504	0.91748855	2671.84481453	355	HnrNpd	K13044	
Q14103	1.9734826e-11	1.98098436198e-05	7.0058632e-09	2.04019758745e-05	355	HnrNpd	K13044	
P00338	0.0030811958	3092.90829115	1.1123117	3239.19491724	361	LdhA	K00016	Glycolysis / Gluconeogenesis
P14868	0.0006652797	667.808615105	0.33330513	970.627462594	501	DarS	K01876	tRNA loading
Q02543	0.0007535938	756.458421819	0.13263251	386.242949932	176	Rpl18a	K02882	Ribosome
P31943	0.0022039884	2212.3663793	0.98959079	2881.81582295	449	HnrNph1	K12898	
B7WPD3	0.0006798644	682.448755649	0.10945817	318.756287391	161	TceB2	K03873	Ubiquitin mediated proteolysis
P13010	0.0011990693	1203.62729939	0.87771873	2556.02997701	732	XrcC5	K10885	Non-homologous end-joining
P42704;B4DSR0	0.0001683322	168.972077999	0.05891627	171.571765654	350			
P61289	0.0001851345	185.838248263	0.047024163	136.940418569	254	PsmE3	K06698	Proteasome
Q5JTV8-1;Q5JTV8;B1AMI8;C9J3B0;Q5JTV8-2	8.6083377e-05	86.4106041083	0.030129182	87.7400581104	350			
P22314	0.0010746407	1078.72571131	1.1369699	3311.00277119	1058	Uba1	K03178	Ubiquitin mediated proteolysis
P62244	0.0010277898	1031.69671787	0.13361267	389.09730208	130	Rps15a	K02957	Ribosome
Q8N1F7	0.0001637006	164.322871986	0.13407079	390.431406518	819	Nup93	K14309	RNA transport
P83731	0.0013409831	1346.08055362	0.21053435	613.103140445	157	Rpl24	K02896	Ribosome
Q13765;B2R4P8	0.0002557828	256.755102306	0.08952398	260.705358927	350			
B0QY89;B3KPB9;Q9Y262;B4DQF6;B4DYB2;B0QY90;B3KNG0;Q7Z5X3;Q8N7H0	0.0002515598	252.516049496	0.08804593	256.401086979	350			
Q14974	0.0007858222	788.809331024	0.68838025	2004.65193967	876	KpnB1	K14293	RNA transport
P78371	0.001380808	1386.05683926	0.73873228	2151.28353552	535	Cct2	K09494	Chaperones and folding catalysts
Q5JVF3-1;Q5JVF3;Q5JVF3-3;A6NC39;Q5JVF3-4;A8K097;C9J439;Q5JVF3-2;A6NM51	5.1119111e-05	51.3134291071	0.017891689	52.1029025133	350			
P51858;B2RDE8;Q5SZ07;A8K8G0;B3KU21;B7Z958;Q5SZ08;B7Z525	0.0004801681	481.993353891	0.16805883	489.40895608	350			
P07814	0.0002883257	289.421707015	0.43594846	1269.53805827	1512	EprS	K14163	tRNA loading
P46783	0.0009627827	966.442507617	0.16559862	482.244507727	172	Rps10	K02947	Ribosome
Q15233	0.0007158422	718.563317378	0.33716168	981.858232852	471	NonO	K13214	
Q13162	0.0003398531	341.144977143	0.09210019	268.207614219	271	PrdX4	K03386	Other enzymes
Q9NVP1	8.1425849e-05	81.7353715354	0.054555319	158.872114726	670	Ddx18	K13179	Ribosome Biogenesis
Q92973-1;Q92973;Q92973-2;Q92973-3	0.0002180104	218.839118799	0.07630364	222.206026292	350			
Q9Y230	0.0004185162	420.107097693	0.193773	564.291930668	463	RuvBl2	K11338	Chromosome-related
Q13347	0.0003686068	370.007978038	0.11979721	348.864903364	325	Eif3i	K03246	RNA transport
Q15393	0.0003311108	332.369445204	0.40296184	1173.47677271	1217	Sf3B3	K12830	Spliceosome
P23246	0.0006305076	632.904336581	0.44576887	1298.13635689	707	SfpQ	K13219	
Q9UBQ0-1;Q9UBQ0;Q5JPE4;Q9UBQ0-2	0.0003826972	384.151939608	0.13394402	390.062235952	350			
A6NKB8	0.0001172191	117.664682742	0.041026685	119.474990259	350			
P61026	0.0009110187	914.481738105	0.18220374	530.600755624	200	Rab10	K07903	GTP-binding signaling proteins
Q13200	0.0002699531	270.979267599	0.24511741	713.813464875	908	PsmD2	K03028	Proteasome
P15374	0.0001944591	195.198293689	0.048809234	142.138775207	251	UchL3	K05609	Ubiquitin labeling
P46459	0.0001921818	192.912337031	0.14298326	416.385666933	744	Nsf	K06027	Other enzymes
Q9Y570	0.0001052736	105.673774539	0.04063561	118.336129496	386	PpmE1	K13617	Peptidases
Q07955	0.0008204749	823.593755676	0.20347778	592.553499839	248	SrsF1	K12890	Spliceosome
P50990	0.0015650899	1571.03924655	0.85766927	2497.64336746	548	Cct8	K09500	Chaperones and folding catalysts
P28070	0.0007204989	723.237718803	0.19021171	553.920995554	264	PsmB4	K02736	Proteasome
O75643	0.0002490533	250.000021586	0.53197785	1549.1880089	2136	SnrNp200	K12854	Spliceosome
O14579;Q53HJ6;Q7Z4Z1;Q9UGP6;A6NE29;A6NKA3	0.0001295195	130.011840019	0.045331825	132.012112368	350			
P09429	0.0059147214	5937.20491828	1.2775798	3720.47690816	216	HmgB1	K10802	Chromosome-related
Q15437	0.0001048017	105.200080714	0.080382904	234.085368399	767	Sec23b	K14006	Protein processing in endoplasmic reticulum
P26373	0.0012615873	1266.38294788	0.26619492	775.19388842	211	Rpl13	K02873	Ribosome
P61353	0.0013069781	1311.94629106	0.17774902	517.628037292	136	Rpl27	K02901	Ribosome
P61160;Q8IY98;B4DHK9;A8MUT7;B4DWQ5	0.0006565976	659.093512003	0.22980916	669.233869433	350			
P47897	0.0002132742	214.084915171	0.32247059	939.075886809	1512	QarS	K01886	tRNA loading
P62318	0.0006032347	605.527764624	0.076007572	221.343838147	126	SnrPd3	K11088	Spliceosome
P46779	0.0008778055	881.142285398	0.14834913	432.011771406	169	Rpl28	K02903	Ribosome
P27797	0.0016771438	1683.51909492	0.69936896	2036.65247835	417	CalR	K08057	Protein processing in endoplasmic reticulum
P52597	0.0004941597	496.038139895	0.20507628	597.208537698	415	HnrNpf	K12898	
P61326	0.0006705502	673.099149757	0.097900329	285.098365946	146	MagOh	K12877	RNA transport
Q86XP3	4.867e-05	48.8550083479	0.04565246	132.945842781	938	Ddx42	K12835	Spliceosome
P49207	0.001038466	1042.41350111	0.12150052	353.825161441	117	Rpl34	K02915	Ribosome
O75947	0.000868431	871.732150289	0.13981739	407.166245783	161	Atp5h	K02138	Oxidative phosphorylation
P29692	0.0004379155	439.580139884	0.3052271	888.860623261	697	Eef1d	K03232	Translation factors
P29692	0.0001213731	121.834473263	0.084597051	246.357507174	697	Eef1d	K03232	Translation factors
P31946	0.000988852	992.610904352	0.24325759	708.397429522	246	YwhAb	K06630	Cell cycle
P31946	1.9734826e-11	1.98098436198e-05	4.8547672e-09	1.41377072979e-05	246	YwhAb	K06630	Cell cycle
O60506	0.0006049511	607.250689143	0.37688454	1097.5363168	623	SynCrip	K13160	
O60506	3.8338869e-06	3.84846058156	0.0023885115	6.95565308767	623	SynCrip	K13160	
P25789	0.0012495116	1254.26134475	0.32612253	949.710806397	261	PsmA4	K02728	Proteasome
A8MZI2;B4DN54;Q9Y512	0.0001492428	149.810113825	0.05223498	152.114988737	350			
O94906	0.0001030078	103.399361596	0.09693034	282.27363306	941	PrpF6	K12855	Spliceosome
P26368	0.000411964	413.52999094	0.1956829	569.85380543	475	U2aF2	K12837	Spliceosome
Q9Y285	0.0002307397	231.616806445	0.11721577	341.347417638	508	FarSa	K01889	tRNA loading
Q00688	0.0005463982	548.475213114	0.1223932	356.424760563	224	FkbP3	K09570	Chaperones and folding catalysts
P26641	0.0012402159	1244.93030918	0.60398514	1758.8825107	487	Eef1g	K03233	Translation factors
Q9H3P7	7.0946716e-05	71.2164044059	0.024831351	72.3120919678	350			
Q7L2H7;B4E2Q4	0.0003386494	339.936701541	0.11852729	345.16673278	350			
P60468	0.0007405891	743.404287299	0.071096554	207.042321275	96	Sec61b	K09481	Protein export
P25705	0.001646377	1652.63534166	0.91044648	2651.33739979	553	Atp5a1	K02132	Oxidative phosphorylation
P63241	0.0023930419	2402.13852479	0.51211097	1491.33309583	214	Eif5a	K03263	Translation factors
P12270	6.0137905e-05	60.3665060777	0.14210587	413.83059426	2363	Tpr	K09291	RNA transport
P08238	0.0060254474	6048.35181892	4.3624239	12703.9402028	724	Hsp90ab1	K04079	Protein processing in endoplasmic reticulum
P62913	0.0008984467	901.8619484	0.15992351	465.717856549	178	Rpl11	K02868	Ribosome
P37837	0.0011218255	1126.089874	0.37805519	1100.94540036	337	TalDo1	K00616	Pentose phosphate pathway
Q9NZL9	0.000196995	197.743833357	0.06579633	191.607386409	334	Mat2b	K00789	Cysteine and methionine metabolism
Q9NZL9	7.3857618e-07	0.741383715625	0.00024668444	0.718376858042	334	Mat2b	K00789	Cysteine and methionine metabolism
O60306	3.9451934e-05	39.6019018884	0.058586122	170.61033216	1485	Aqr	K12874	Spliceosome
O14818	0.0011566189	1161.01553349	0.28684149	835.319359187	248	PsmA7	K02731	Proteasome
O14818	1.9734826e-11	1.98098436198e-05	4.8942368e-09	1.42526478561e-05	248	PsmA7	K02731	Proteasome
B4E3C3	0.0002253914	226.248176054	0.081366295	236.949129635	361	PrmT1	K11434	Chromosome-related
Q99832	0.0008761073	879.437630063	0.47572626	1385.37613457	543	Cct7	K09499	Chaperones and folding catalysts
O60841	0.0001116221	112.046406972	0.13617896	396.570669055	1220	Eif5b	K03243	RNA transport
Q02878	0.0015607858	1566.71878546	0.44950631	1309.02026349	288	Rpl6	K02934	Ribosome
P05141	0.0018531616	1860.20598804	0.5985712	1743.11642019	323	Slc25a5	K05863	Calcium signaling pathway
Q9Y3F4	0.0003402478	341.541177509	0.12350995	359.676880382	363	StrAp	K13137	RNA transport
O75531;B2R4V4	0.0016478789	1654.14295081	0.57675762	1679.59246602	350			
O75400	0.0001152278	115.665813251	0.110273	321.129177288	957	PrpF40a	K12821	Spliceosome
O75400	1.9734826e-11	1.98098436198e-05	1.8886228e-08	5.49991281611e-05	957	PrpF40a	K12821	Spliceosome
P84098	0.0012484044	1253.14993597	0.24468726	712.560812679	196	Rpl19	K02885	Ribosome
P56192	0.0003150071	316.204530515	0.28350639	825.607118483	900	MarS	K01874	tRNA loading
Q9BZZ5-2;Q9BZZ5;Q9BZZ5-4;B4DRJ2;B4E283;Q9BZZ5-1;B4DGR0;Q9BZZ5-3;B4DDR3	0.0002176162	218.443420334	0.07616567	221.804239883	350			
Q9BS26	0.0001706826	171.33141253	0.05973891	173.967399276	350			
