!!SBtab TableType='Proteomaps' Organism='mmu'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
14120	6876.9912	0.983611825542	2331300.0	0.928354422216	339.0	Fbp2	K03841	Glycolysis
17897	833333.33	119.191154121	170000000.0	67.696243202	204.0	Myl3	K12749	Cardiac muscle contraction
22074	102857.14	14.7115935302	35999999.0	14.3356746328	350			
29818	9997.0414	1.42987068843	1689500.0	0.672781193469	169.0	HspB7	K09546	Chaperones and folding catalysts
107753	600769.23	85.9276538044	78100000.0	31.1004505534	130.0	LgaLs2	K10090	Glycan binding proteins
140781	12248.062	1.75183278163	23700000.0	9.43765272874	1935.0	Myh7	K17751	Cardiac muscle contraction
22004	1644366.2	235.192687151	467000000.0	185.965562208	284.0	Tpm2	K10374	Cardiac muscle contraction
22004	510563.38	73.0255665089	145000000.0	57.7409133193	284.0	Tpm2	K10374	Cardiac muscle contraction
12652	905714.29	129.543758353	317000000.0	126.233582912	350	Chga		Signaling molecules
69117	127142.86	18.1851651387	44500001.0	17.7204875893	350			
21345	1388571.4	198.606514088	485999990.0	193.531608936	350			
76703	65714.286	9.39907394627	23000000.0	9.15890349203	350	Cpb1	K01291	Pancreatic secretion
18040	6745283.0	964.773682628	5720000000.0	2277.77947715	848.0	Nefm	K04573	Cytoskeleton proteins
17888	111971.1	16.0151576287	216999990.0	86.4122593992	1938.0	Myh6	K17751	Cardiac muscle contraction
14580	2372093.0	339.279004179	1020000000.0	406.177459212	430.0	GfaP	K05640	Cytoskeleton proteins
233335	4459.5131	0.637841418398	6961299.9	2.77208147666	1561.0	SynM	K10376	Cytoskeleton proteins
18946	1319238.9	188.689929217	624000000.0	248.485033871	473.0	Pnliprp1	K14074	Lipid and steroid metabolism
20259	37342.657	5.34109728428	26700000.0	10.6322923147	715.0	Scin	K05768	Fc gamma R-mediated phagocytosis
17901	1340425.5	191.720235596	251999990.0	100.349721235	188.0	Myl1	K05738	Cytoskeleton proteins
17901	614.3617	0.0878717764362	115500.0	0.0459936240578	188.0	Myl1	K05738	Cytoskeleton proteins
23795	53714.286	7.68272132006	18800000.0	7.48640807175	350			
56370	10714286.0	1532.45774283	3750000100.0	1493.29952222	350			
11847	23279.944	3.32971608519	8241100.2	3.28171484348	354.0	Arg2	K01476	Amino acid metabolism
17287	1773.3601	0.253642605403	1324700.0	0.527513019821	747.0	Mep1a	K01395	Protein digestion and absorption
69191	252371.92	36.0966006393	133000000.0	52.9623549756	527.0	PdiA2	K09581	Chaperones and folding catalysts
17907	2189349.1	313.141256455	370000000.0	147.338882263	169.0	Mylpf	K12758	Focal adhesion
106393	391428.57	55.9857878409	137000000.0	54.5552077569	350			
18645	18000000.0	2574.52893931	2520000000.0	1003.49725217	140.0	Pfn2	K05759	Rap1 signaling pathway
53318	9448.2857	1.35138249786	3306900.0	1.31685121556	350			
11770	2689393.9	384.66235693	354999990.0	141.365680351	132.0	Fabp4	K08753	PPAR signaling pathway
69060	61290.323	8.76631723683	28500000.0	11.3490760662	465.0	Pnlip	K14073	Lipid and steroid metabolism
59290	8863.4286	1.26773074623	3102200.0	1.23533697448	350			
68738	98826.979	14.1351620789	67400000.0	26.8395693636	682.0	Acss1	K01895	Glycolysis
20215	5484.2857	0.784414013671	1919500.0	0.764370228389	350			
20618	334285.71	47.8126796884	117000000.0	46.5909438508	350			
17896	80829.016	11.5609244904	15600000.0	6.21212584677	193.0	Myl4	K12750	Cardiac muscle contraction
99709	1218.1714	0.174234306796	426359.99	0.169782173968	350			
21953	440659.34	63.0272346225	80200000.0	31.9366982635	182.0	TnnI2	K12043	Cytoskeleton proteins
11636	23608247.0	3376.67306154	4579999900.0	1823.81639468	194.0	Ak1	K00939	Purine metabolism
17075	5760.9524	0.823985481765	1814700.0	0.722637485521	315.0	EpcAm	K06737	Cellular antigens
16855	334355.83	47.8227089089	109000000.0	43.4052382883	326.0	LgaLs4	K10091	Glycan binding proteins
67041	7365384.6	1053.46643343	3830000000.0	1525.15653802	520.0	Oxct1	K01027	Butanoate metabolism
67931	33428.571	4.78126796884	11700000.0	4.65909438508	350			
66283	148857.14	21.290945264	52099999.0	20.7469070772	350			
20199	5142857.1	735.579690815	1800000000.0	716.78375155	350			
12346	1214559.4	173.717684656	317000000.0	126.233582912	261.0	Car1	K01672	Amino acid metabolism
12180	39.318367	0.00562368187154	19266.0	0.00767197542076	490.0	SmyD1	K11426	Chromosome-related
76722	651551.31	93.1909835021	273000000.0	108.712202318	419.0	Ckmt2	K00933	Amino acid metabolism
103968	93230.174	13.3346544989	48200000.0	19.1938760137	517.0	Plin1	K08768	PPAR signaling pathway
12865	351250.0	50.2390716628	28100000.0	11.1897907881	80.0	Cox7a1	K02270	Oxidative phosphorylation
380683	51142.857	7.31493141029	17900000.0	7.12801619597	350			
12709	44094488.0	6306.80752333	16800000000.0	6689.98168113	381.0	Ckb	K00933	Amino acid metabolism
12036	333333.33	47.6764613622	131000000.0	52.165928585	393.0	Bcat2	K00826	Amino acid metabolism
18951	17262873.0	2469.09811745	6370000100.0	2536.61809392	369.0	Sept5	K04557	Parkinson's disease
16765	2684563.8	383.971510695	400000010.0	159.285282104	149.0	Stmn1	K04381	MAPK signaling pathway
67868	18333.086	2.62217002521	4931600.1	1.96382823379	269.0	Cela3b	K01345	Pancreatic secretion
19701	16218.905	2.31978001591	6519999.8	2.59634995375	402.0	Ren1	K01380	Renin-angiotensin system
11475	5437665.8	777.745998021	2050000000.0	816.337050376	377.0	Acta2	K12313	Vascular smooth muscle contraction
59011	66857.143	9.56253608071	23400000.0	9.31818877015	350			
19285	665714.29	95.2167058286	233000000.0	92.7836745062	350			
11754	1395.4248	0.199586751679	1067500.0	0.425092585989	765.0	Aoc3	K00276	Amino acid metabolism
236539	3958724.2	566.213889757	2110000000.0	840.229842095	533.0	Phgdh	K00058	Amino acid metabolism
17756	5038293.2	720.623980451	9210000000.0	3667.54352876	1828.0	MtaP2	K10430	Cytoskeleton proteins
11472	306487.7	43.8367473995	274000000.0	109.110415514	894.0	Actn2	K05699	Focal adhesion
20200	82285.714	11.7692751102	28800000.0	11.4685400248	350			
12722	198247.54	28.3552238265	181000000.0	72.0765883503	913.0	Clca1	K05027	Olfactory transduction
17762	11405184.0	1631.27645923	8359999900.0	3329.06227293	733.0	Mapt	K04380	MAPK signaling pathway
17762	354706.68	50.7334784792	260000000.0	103.535430779	733.0	Mapt	K04380	MAPK signaling pathway
13807	6497695.9	929.361451853	2820000000.0	1122.96121076	434.0	Eno2	K01689	Glycolysis
18600	127043.09	18.1708950969	85500000.0	34.0472281986	673.0	PadI2	K01481	Other enzymes
77337	4337.7143	0.620420610877	1518200.0	0.604567273113	350			
17882	420000.0	60.0723419171	147000000.0	58.5373397099	350	Myh2	K10352	Tight junction
22223	25381166.0	3630.25257669	5660000000.0	2253.88668543	223.0	Uchl1	K05611	Ubiquitin labeling
67373	420000.0	60.0723419171	147000000.0	58.5373397099	350			
17957	6771428.6	968.51327173	2370000000.0	943.765272874	350			
24131	94000.0	13.4447622386	32900000.0	13.1012141256	350			
24131	12097.143	1.7302469298	4234000.0	1.68603466892	350			
14264	45478.723	6.50479380479	17100000.0	6.80944563973	376.0	FmoD	K08121	Glycan metabolism
17868	4153.3858	0.594056218789	5274800.0	2.1004949626	1270.0	Mybpc3	K12568	Hypertrophic cardiomyopathy (HCM)
69824	160571.43	22.9664329645	56200000.0	22.3795815762	350			
13346	228144.99	32.6314377285	107000000.0	42.6088118977	469.0	Des	K07610	Cytoskeleton proteins
12958	19774.857	2.8283856454	6921200.0	2.75611316735	350	Cryba2		Crystallins
81600	20528.753	2.93621492702	9710100.2	3.86669002738	473.0	Chia	K01183	Other central metabolism enzymes
18479	1429357.8	204.440167818	779000000.0	310.208079143	545.0	Pak1	K04409	MAPK signaling pathway
223809	21652.857	3.0969948314	7578500.0	3.01785870062	350			
17880	512170.39	73.2554161617	1010000000.0	402.195327259	1972.0	Myh11	K10352	Tight junction
259300	36095.764	5.16275494469	19600000.0	7.80497862799	543.0	Ehd2	K12469	Endocytosis
11459	184615.38	26.4054243584	69599998.0	27.7156375968	377.0	ActA1	K10354	Cytoskeleton proteins
20964	31714286.0	4536.07483869	11100000000.0	4420.16646789	350			
20964	348571.43	49.8559574417	122000000.0	48.5820098273	350			
16832	58982036.0	8436.16436562	19700000000.0	7844.79994752	334.0	Ldhb	K00016	Glycolysis
14778	192477.88	27.529992902	43500001.0	17.322274394	226.0	Gpx3	K00432	Cofactor biosynthesis
53322	74857.143	10.7067711648	26200000.0	10.433185717	350			
21925	186250.0	26.6392230525	29800000.0	11.8667532201	160.0	Tnnc2	K12042	Calcium signaling pathway
104069	20057143.0	2868.76083852	7020000000.0	2795.45663105	350			
12715	847769.03	121.255883421	323000000.0	128.622862084	381.0	Ckm	K00933	Amino acid metabolism
69983	98340.249	14.0655453861	23700000.0	9.43765272874	241.0	Sis	K01203	Carbohydrate metabolism
233799	20173.913	2.88546237986	11600000.0	4.61927306554	575.0	Acsm2	K01896	Butanoate metabolism
14598	32746.479	4.68370876922	18600000.0	7.40676543268	568.0	Ggt1	K00681	Peptidases
329251	218237.7	31.2144041276	213000000.0	84.8194106001	976.0	Ppp1r12b	K12329	Vascular smooth muscle contraction
13142	16634.203	2.37917983366	5738800.0	2.28526588522	345.0	Dao	K00273	Amino acid metabolism
12353	3779.8107	0.540624001792	1198200.0	0.477139050615	317.0	Car6	K01672	Amino acid metabolism
12925	354285.71	50.6732673988	124000000.0	49.3784362179	350			
20203	2311428.6	330.602212324	809000010.0	322.154478984	350			
216188	12351.029	1.76656008837	11400000.0	4.53963042648	923.0	Aldh1l2	K00289	Other central metabolism enzymes
74551	351562.5	50.2837683458	225000000.0	89.5979689438	640.0	Pck2	K01596	Glycolysis
20404	33522727.0	4794.73504366	11800000000.0	4698.91570461	352.0	Sh3gl2	K11247	Endocytosis
66824	76683.938	10.9680565312	14800000.0	5.89355529052	193.0	Pycard	K12799	NOD-like receptor signaling pathway
15277	55398.037	7.92354719096	50800000.0	20.2292303215	917.0	Hk2	K00844	Glycolysis
13823	3013993.5	431.089638257	2800000000.0	1114.99694686	929.0	Epb4.1l3	K06107	Tight junction
13823	13240.043	1.89371521451	12300000.0	4.89802230226	929.0	Epb4.1l3	K06107	Tight junction
13070	7845.6274	1.12215526602	4126800.0	1.64334621439	526.0	Cyp11a1	K00498	Steroid hormone biosynthesis
27357	187087.09	26.7589515209	62300001.0	24.8086824658	333.0	Gyg	K00750	Glycan metabolism
27053	262032.09	37.4782888184	147000000.0	58.5373397099	561.0	Asns	K01953	Amino acid metabolism
20910	69142857.0	9889.4603496	24200000000.0	9636.7593264	350			
14725	13283.262	1.89989680152	61900001.0	24.6493971876	4660.0	Lrp2	K06233	Hedgehog signaling pathway
12557	12817.412	1.83326656228	10600000.0	4.22105987024	827.0	Cdh17	K06811	CAM ligands
67092	245862.88	35.1656166478	104000000.0	41.4141723118	423.0	Gatm	K00613	Amino acid metabolism
56012	100000.0	14.3029385517	25300000.0	10.0747938412	253.0	Pgam2	K01834	Glycolysis
13628	7969762.4	1139.91021879	3690000000.0	1469.40669068	463.0	Eef1a2	K03231	RNA transport
13808	3548387.1	507.523626489	1540000000.0	613.248320771	434.0	Eno3	K01689	Glycolysis
14199	1014285.7	145.07266041	355000000.0	141.365684333	350			
13007	6735751.3	963.410369434	1300000000.0	517.677153897	193.0	CsrP1	K09377	Transcription factors
218138	556451.61	79.5889318482	207000000.0	82.4301314283	372.0	Gmds	K01711	Carbohydrate metabolism
19132	11323.579	1.61960454622	5378700.0	2.14186931359	475.0	Prph	K07607	Amyotrophic lateral sclerosis (ALS)
19058	20000000.0	2860.58771034	3400000000.0	1353.92486404	170.0	Ppp3r1	K06268	MAPK signaling pathway
224796	173705.18	24.8449451565	43600000.0	17.3620953153	251.0	CliC5	K05025	Ion channels
56421	4043367.3	578.320340339	3170000000.0	1262.33582912	784.0	Pfkp	K00850	Glycolysis
68794	27989.729	4.00335373966	76300001.0	30.3836672	2726.0	Flnc	K04437	MAPK signaling pathway
17922	1722.3379	0.24634493149	3639300.0	1.44921728168	2113.0	Myo7b	K10359	Cytoskeleton proteins
107993	6033.8942	0.863024179701	2510100.0	0.999554941537	416.0	BfsP2	K10379	Cytoskeleton proteins
16777	27771.557	3.97214873256	49600001.0	19.7513748854	1786.0	Lamb1	K05636	PI3K-Akt signaling pathway
21916	233704.74	33.4266453546	83900002.0	33.4100878826	359.0	TmoD1	K10370	Cytoskeleton proteins
50876	2735042.7	391.191476744	959999990.0	382.284663511	351.0	TmoD2	K10370	Cytoskeleton proteins
216350	50857.143	7.27406591244	17800000.0	7.08819487644	350			
109272	138857.14	19.8606514088	48599999.0	19.3531608936	350			
18295	62080.537	8.87934105968	18500000.0	7.36694411315	298.0	Ogn	K08126	Glycan metabolism
21648	28198.571	4.03322428259	9869499.8	3.93016505143	350	DynLt1b	K10420	Cytoskeleton proteins
18073	39759.036	5.68671048783	49500000.0	19.7115531676	1245.0	Nid1	K06826	CAM ligands
15507	309569.38	44.2775181963	64700000.0	25.7643937363	209.0	Hspb1	K04455	MAPK signaling pathway
66695	12385.523	1.771493744	4619800.1	1.83966535949	373.0	AspN	K08120	Glycan metabolism
12512	53781.513	7.69233675656	12800000.0	5.09712889991	238.0	Cd63	K06497	Lysosome
12323	3284132.8	469.72749634	1780000000.0	708.819487644	542.0	Camk2b	K04515	ErbB signaling pathway
67399	47142.857	6.74281386823	16500000.0	6.57051772254	350			
12372	42000.0	6.00723419171	14700000.0	5.85373397099	350			
18746	39736347.0	5683.4652941	21100000000.0	8402.29842095	531.0	Pkm	K00873	Glycolysis
20198	18930.0	2.70754626784	6625500.0	2.6383615255	350			
104183	101428.57	14.507266041	35500000.0	14.1365684333	350			
27273	1751.699	0.250544431581	721699.99	0.28739045907	412.0	Pdk4	K00898	Other enzymes
64661	504.28571	0.0721276752263	176500.0	0.0702846289714	350			
69787	5457.7143	0.780613522656	1910200.0	0.760666845673	350			
330440	14194.571	2.03024076781	4968099.8	1.97836289596	350			
12971	1500000.0	214.544078276	525000000.0	209.061927535	350			
17929	31428.571	4.49520919781	11000000.0	4.38034514836	350			
14660	3353115.7	479.594078138	2260000000.0	899.961821391	674.0	Gls	K01425	Amino acid metabolism
12799	25476190.0	3643.84380101	10700000000.0	4260.88118977	420.0	Cnp	K01121	Other enzymes
433470	15098.0	2.15945766254	5284300.0	2.10427798795	350			
17035	1731428.6	247.645168725	606000010.0	241.317200337	350			
16664	7180.5785	1.02703373051	3475400.0	1.38395013897	484.0	Krt14	K07604	Cytoskeleton proteins
226519	84629.745	12.1045404238	136000000.0	54.1569945616	1607.0	Lamc1	K05635	PI3K-Akt signaling pathway
19283	4228571.4	604.809968957	1480000000.0	589.355529052	350	PtpRz1	K08114	Glycan metabolism
75572	8669811.3	1240.03778279	919000000.0	365.957926486	106.0	Acyp2	K01512	Pyruvate metabolism
20195	114857.14	16.4279461564	40199999.0	16.0081700531	350			
16775	6552.8634	0.937252025479	11900000.0	4.73873702414	1816.0	Lama4	K06241	PI3K-Akt signaling pathway
226041	47142.857	6.74281386823	16500000.0	6.57051772254	350			
67326	597142.86	85.4089763317	209000000.0	83.2265578189	350			
118449	6564.0	0.938844886534	2297400.0	0.914854994895	350			
12349	30653846.0	4384.40075711	7970000000.0	3173.75916659	260.0	Car2	K01672	Amino acid metabolism
76293	577.22857	0.08256064767	202030.0	0.0804510118476	350			
17885	42.559628	0.00608727744067	82437.999	0.0328278989964	1937.0	Myh8	K10352	Tight junction
17879	335221.42	47.9465137147	651000000.0	259.236790144	1942.0	Myh1	K10352	Tight junction
67971	1297142.9	185.529551915	454000010.0	180.788794651	350			
270097	700000.0	100.120569862	245000000.0	97.5622328499	350			
11674	61263736.0	8762.51451456	22300000000.0	8880.15425531	364.0	Aldoa	K01623	Glycolysis
66734	3826446.3	547.294263003	463000000.0	184.372709426	121.0	Map1lc3a	K10435	Cytoskeleton proteins
107272	3081081.1	440.685136461	1140000000.0	453.963042648	370.0	Psat1	K00831	Amino acid metabolism
13602	334285.71	47.8126796884	117000000.0	46.5909438508	350			
17022	152366.86	21.792938359	51499999.0	20.50797916	338.0	Lum	K08122	Proteoglycans in cancer
14457	551428.57	78.8704895236	193000000.0	76.855146694	350			
171580	18650.857	2.66762061608	6527800.0	2.59945609632	350			
11450	95546.559	13.665965622	23600000.0	9.39783140921	247.0	Adipoq	K07296	PPAR signaling pathway
107029	78033.794	11.1611256054	50800000.0	20.2292303215	651.0	Me2	K00027	Pyruvate metabolism
26558	46285.714	6.62021723164	16200000.0	6.45105376395	350			
22240	8114285.7	1160.58129758	2840000000.0	1130.92547467	350			
232714	63714.286	9.11301517523	22300000.0	8.88015425531	350	Mgam	K12047	Carbohydrate metabolism
232400	617142.86	88.269564042	216000000.0	86.014050186	350			
17930	99428.571	14.221207413	34800000.0	13.8578191966	350			
18483	1242857.1	177.765087298	434999990.0	173.222735976	350			
13179	66393.443	9.49621335465	24300000.0	9.67658064593	366.0	Dcn	K04660	TGF-beta signaling pathway
23969	9200000.0	1315.87034676	3220000000.0	1282.24648888	350			
11983	4742857.1	678.367936608	1660000000.0	661.033904207	350			
17118	5177993.5	740.605228516	1600000000.0	637.141112489	309.0	Marcks	K12561	Fc gamma R-mediated phagocytosis
69051	346875.0	49.6133181012	111000000.0	44.2016646789	320.0	Pycr2	K00286	Amino acid metabolism
14467	7542857.1	1078.85021606	2640000000.0	1051.28283561	350			
56185	28611.898	4.09234218942	10100000.0	4.02195327259	353.0	Hao2	K11517	TCA cycle and anaplerotic enzymes
16852	2125925.9	304.069875132	287000000.0	114.287187053	135.0	LgaLs1	K06830	CAM ligands
72948	3685714.3	527.16545152	1290000000.0	513.695021944	350			
11676	17603306.0	2517.79004025	6390000100.0	2544.58235782	363.0	Aldoc	K01623	Glycolysis
21985	1840000.0	263.174069351	644000000.0	256.449297777	350			
12933	44571429.0	6375.02410148	15600000000.0	6212.12584677	350			
20965	24914286.0	3563.47501717	8720000100.0	3472.41910289	350			
16890	2275.7576	0.325500211114	1727300.0	0.687833652251	759.0	Lipe	K07188	Insulin signaling pathway
20194	50857.143	7.27406591244	17800000.0	7.08819487644	350			
21753	82857.143	11.851006249	29000000.0	11.5481826639	350			
19340	8401826.5	1201.70808152	1840000000.0	732.712279362	219.0	Rab3d	K07884	Pancreatic secretion
229731	139142.86	19.9015177649	48700001.0	19.3929830096	350			
17988	1462857.1	209.231552112	511999990.0	203.885152014	350			
73723	1331428.6	190.433414518	466000010.0	185.567352995	350			
13405	10929.853	1.56329015838	40199999.0	16.0081700531	3678.0	Dmd	K10366	Hypertrophic cardiomyopathy (HCM)
12721	9436008.7	1349.62652609	4350000000.0	1732.22739958	461.0	Coro1a	K13882	Phagosome
13184	16456.0	2.35369156807	5759600.0	2.29354871968	350			
216739	1492109.0	213.415433394	1040000000.0	414.141723118	697.0	Acsl6	K01897	Lipid and steroid metabolism
14583	421807.75	60.3309032888	294000000.0	117.07467942	697.0	Gfpt1	K00820	Amino acid metabolism
13010	1107142.9	158.353968667	155000010.0	61.7230492545	140.0	Cst3	K13899	Salivary secretion
11997	759493.67	108.629912924	240000000.0	95.5711668733	316.0	Akr1b7	K00011	Carbohydrate metabolism
15275	7854209.4	1123.3827442	7650000000.0	3046.33094409	974.0	Hk1	K00844	Glycolysis
22352	2746781.1	392.870412883	1280000000.0	509.712889991	466.0	Vim	K07606	Cytoskeleton proteins
107684	242857.14	34.7357075026	84999999.0	33.8481212028	350			
18611	594285.71	85.0003199228	208000000.0	82.8283446236	350			
71960	54500.0	7.79510151068	109000000.0	43.4052382883	2000.0	Myh14	K10352	Tight junction
381204	902.63087	0.129102738685	672460.0	0.267782445315	745.0	NaaLadl1	K01301	Peptidases
16952	153142.86	21.9039291621	53600001.0	21.3442276666	350			
11820	297402.6	42.5373111292	229000000.0	91.190821725	770.0	App	K04520	Serotonergic synapse
12306	2534285.7	362.477326396	887000000.0	353.215104236	350			
14381	429126.21	61.3776581255	221000000.0	88.0051161625	515.0	G6pdx	K00036	Pentose phosphate metabolism
18074	38061.297	5.44388392189	53400000.0	21.2645846293	1403.0	Nid2	K06826	CAM ligands
66395	3285714.3	469.953697313	1150000000.0	457.945174601	350			
12362	121641.79	17.3983504769	48900000.0	19.4726252504	402.0	Casp1	K01370	NOD-like receptor signaling pathway
56356	597142.86	85.4089763317	209000000.0	83.2265578189	350			
17105	29817.568	4.26478842865	4413000.1	1.7573148707	148.0	Lyz2	K13915	Salivary secretion
74340	854812.4	122.263292304	524000000.0	208.66371434	613.0	Ahcyl2	K01251	Amino acid metabolism
11808	431428.57	61.7069632616	151000000.0	60.1301924911	350			
109857	93501.805	13.3735057139	25900000.0	10.3137217584	277.0	Cbr3	K00084	Lipid and steroid metabolism
13821	1467576.8	209.906607903	1290000000.0	513.695021944	879.0	Epb4.1l1	K06107	Tight junction
13821	34812.287	4.97918001805	30600000.0	12.1853237764	879.0	Epb4.1l1	K06107	Tight junction
13821	22298.066	3.1892786782	19600000.0	7.80497862799	879.0	Epb4.1l1	K06107	Tight junction
17760	4050772.6	579.379515847	3670000000.0	1461.44242677	906.0	MtaP6	K10432	Cytoskeleton proteins
56078	5202.8391	0.744158879417	1649300.0	0.656773023018	317.0	Car5b	K01672	Amino acid metabolism
109934	2942857.1	420.915042677	1030000000.0	410.159591165	350			
12406	446043.17	63.7972805192	186000000.0	74.0676543268	417.0	SerPinh1	K09501	Chaperones and folding catalysts
83397	284857.14	40.7429416943	99699999.0	39.7018551738	350			
67103	4620060.8	660.804457275	1520000000.0	605.284056865	329.0	PtgR1	K13948	Other enzymes
216810	505714.29	72.3320041459	177000000.0	70.4837355691	350			
217124	255142.86	36.4929264849	89300001.0	35.560438739	350			
12934	19230769.0	2750.56507309	11000000000.0	4380.34514836	572.0	Dpysl2	K07528	Axon guidance
67865	190000.0	27.1755832482	66500000.0	26.4811774878	350			
20324	61142.857	8.74522526546	21400000.0	8.52176237954	350			
29877	4600000.0	657.935173378	1610000000.0	641.123244442	350			
