!!SBtab TableType='Proteomaps' Organism='hsa' ProteinIdentifier='http://identifiers.org/uniprot/'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
P08238	543479730.0	3584.59229259	3.9347932e+11	7083.48066347	724.0	Hsp90ab1	K04079	Chaperones and folding catalysts
P52895	759215.21	5.00750412565	245226510.0	4.41460873155	323.0	Akr1c2	K00089	Lipid and steroid metabolism
P04083	11543363.0	76.1357742641	4040177000.0	72.731943464	350			
P00338	420376670.0	2772.6498121	1.5175598e+11	2731.93658537	361.0	LdhA	K00016	Glycolysis
O43707	60781537.0	400.892649781	55371980000.0	996.815663979	911.0	ActN4	K05699	Focal adhesion
O60218	6552166.5	43.215678965	2070484600.0	37.2732107703	316.0	Akr1b10	K00100	Carbohydrate metabolism
P06703	4986667.9	32.89022632	1745333800.0	31.4197915753	350			
P09382	2286369.6	15.0800524726	308659900.0	5.55654724939	135.0	LgaLs1	K06830	CAM ligands
P42330	4306032.8	28.4010076816	1390848600.0	25.0382895953	323.0	Akr1c3	K00089	Lipid and steroid metabolism
P07195	254873240.0	1681.0500949	85127662000.0	1532.48243822	334.0	LdhB	K00016	Glycolysis
P11142	464703160.0	3065.01102751	3.0019824e+11	5404.21902795	646.0	HspA8	K03283	Chaperones and folding catalysts
P60866	279219080.0	1841.626296	39649109000.0	713.769905176	142.0	Rps20	K02969	Ribosome
Q53HE2	713345970.0	4704.967499	2.0401695e+11	3672.74732595	286.0	Tpi1	K01803	Glycolysis
P62826	433910090.0	2861.91126998	1.0110105e+11	1820.03804604	233.0	Ran	K07936	RNA transport
P63104	269336190.0	1776.44239057	66256703000.0	1192.76427164	246.0	YwhAz	K06630	Cell cycle
P11413	24723642.0	163.068044061	12732676000.0	229.215767274	515.0	G6pD	K00036	Pentose phosphate metabolism
P62263	278946280.0	1839.8270076	97631198000.0	1757.57318881	350			
P29401	181545680.0	1197.40849448	1.5522156e+11	2794.32453734	855.0	Tkt	K00615	Pentose phosphate metabolism
P05387	363276150.0	2396.0357958	41776757000.0	752.072181054	115.0	RplP2	K02943	Ribosome
B4DNM7	43774254.0	288.718869979	15320989000.0	275.811011686	350			
P06748	535043660.0	3528.95107944	1.5730284e+11	2831.79208871	294.0	Npm1	K11276	Chromosome-related
P09211	4173930.4	27.5297088663	876525380.0	15.7793567913	210.0	GstP1	K00799	Cofactor biosynthesis
P22626	421101130.0	2777.42808366	1.486487e+11	2675.99881005	353.0			
P10599	197688470.0	1303.8803966	20757289000.0	373.676195378	105.0	Txn	K03671	Chaperones and folding catalysts
P04792	184953620.0	1219.88601256	37915492000.0	682.561041398	205.0	HspB1	K04455	Chaperones and folding catalysts
P16403	663139580.0	4373.82462706	1.4124873e+11	2542.78330992	213.0	HisT1h1c	K11275	Chromosome-related
P63241	263935700.0	1740.82274597	56482240000.0	1016.80275057	214.0	Eif5a	K03263	Translation factors
P62888	279579520.0	1844.0036256	32151645000.0	578.799301717	115.0	Rpl30	K02908	Ribosome
P09429	645992570.0	4260.72925938	1.395344e+11	2511.92165395	216.0	HmgB1	K10802	Chromosome-related
P26447	715489.47	4.71910523616	250421310.0	4.50812639176	350			
P04075	377962630.0	2492.9024131	1.375784e+11	2476.70941413	364.0	AldOa	K01623	Glycolysis
Q07020	402036660.0	2651.68585547	75582892000.0	1360.65588903	188.0	Rpl18	K02883	Ribosome
P62857	260006530.0	1714.90738663	31460790000.0	566.362414224	121.0	Rps28	K02979	Ribosome
P25398	286588010.0	1890.22904644	37829617000.0	681.015105256	132.0	Rps12	K02951	Ribosome
P62750	412990360.0	2723.93242959	80120130000.0	1442.33600792	194.0	Rpl23a	K02893	Ribosome
P62280	319043780.0	2104.29536128	50408917000.0	907.469772073	158.0	Rps11	K02949	Ribosome
P22392	410143720.0	2705.15703974	1.1976197e+11	2155.97505534	292.0	Nme1-nme2	K00940	Purine metabolism
P22392	0.0	0.0	0.0	0.0	292.0	Nme1-nme2	K00940	Purine metabolism
P61604	833207340.0	5495.52898522	84987149000.0	1529.95289965	102.0	HspE1	K04078	Chaperones and folding catalysts
P21333	15740212.0	103.816645782	41664341000.0	750.048449381	2647.0	FlnA	K04437	Cytoskeleton proteins
P14174	785990080.0	5184.10131473	4.4015444e+11	7923.73399619	560.0	Mif	K07253	Amino acid metabolism
P05386	213022570.0	1405.01847708	24284573000.0	437.174953098	114.0	RplP1	K02942	Ribosome
Q0P5T0	2825698.9	18.6372700563	197798920.0	3.56080930778	70.0	TmsB4x	K05764	Regulation of actin cytoskeleton
P62829	237292340.0	1565.09294846	33220928000.0	598.048713489	140.0	Rpl23	K02894	Ribosome
P60903	1563680.9	10.3134637647	547288320.0	9.85237605896	350			
P62241	355153790.0	2342.46369836	73871988000.0	1329.85590849	208.0	Rps8	K02995	Ribosome
P42766	308223290.0	2032.9273913	37911465000.0	682.488546669	123.0	Rpl35	K02918	Ribosome
P62701	273320020.0	1802.71826716	71883165000.0	1294.05278353	263.0	Rps4x	K02987	Ribosome
P61247	267280950.0	1762.88678389	70562171000.0	1270.27202815	264.0	Rps3a	K02984	Ribosome
P09651	371596360.0	2450.91283903	1.3823385e+11	2488.50893488	372.0	HnrNpa1	K12741	Spliceosome
P12236	504086010.0	3324.76581279	1.5021763e+11	2704.24295085	298.0	Slc25a6	K05863	Calcium signaling pathway
P62424	357592190.0	2358.5464874	95119523000.0	1712.35759452	266.0	Rpl7a	K02936	Ribosome
P62851	416982380.0	2750.2623244	52122798000.0	938.323345072	125.0	Rps25	K02975	Ribosome
P09936	5975037.5	39.4091484708	1439984000.0	25.9228333009	241.0	UchL1	K05611	Ubiquitin labeling
P23284	689092670.0	4545.00165768	1.4884402e+11	2679.51499343	216.0	PpiB	K03768	Chaperones and folding catalysts
P37802	43690204.0	288.164507111	15291571000.0	275.28142392	350			
Q6LES2	34039240.0	224.510300227	11913734000.0	214.47303614	350			
P62910	220438640.0	1453.93214561	33727112000.0	607.16112269	153.0	Rpl32	K02912	Ribosome
P08708	177392410.0	1170.01505401	23947975000.0	431.11545949	135.0	Rps17	K02962	Ribosome
P62269	227057530.0	1497.58790822	34512745000.0	621.304219624	152.0	Rps18	K02964	Ribosome
P39023	264213390.0	1742.65428702	1.06478e+11	1916.83480109	403.0	Rpl3	K02925	Ribosome
P10809	892069560.0	5883.7625264	5.1115586e+11	9201.91345845	573.0	HspD1	K04077	Chaperones and folding catalysts
P00558	550718670.0	3632.33767682	2.2964969e+11	4134.19220732	417.0	Pgk1	K00927	Glycolysis
P23396	249611850.0	1646.34790271	60655680000.0	1091.9337169	243.0	Rps3	K02985	Ribosome
P35268	2130644.1	14.0529443833	272722440.0	4.90959507156	128.0	Rpl22	K02891	Ribosome
P46781	347223030.0	2290.155324	67361268000.0	1212.64883589	194.0	Rps9	K02997	Ribosome
P06576	585789750.0	3863.65361396	3.0988278e+11	5578.5617401	529.0	Atp5b	K02133	Oxidative phosphorylation
P08865	193929420.0	1279.08708617	57209179000.0	1029.88922828	295.0	RpsA	K02998	Ribosome
P60842	296713710.0	1957.01443727	1.2046577e+11	2168.6449809	406.0	Eif4a1	K03257	RNA transport
P46776	258889590.0	1707.54046144	38315659000.0	689.764914798	148.0	Rpl27a	K02900	Ribosome
P61978	331035670.0	2183.38945457	1.5360055e+11	2765.14284365	464.0	HnrNpk	K12886	Spliceosome
P61978	6346639.1	41.860095871	2944840500.0	53.013512219	464.0	HnrNpk	K12886	Spliceosome
P21796	526346420.0	3471.58728508	1.4895604e+11	2681.53159624	283.0	VdaC1	K05862	Calcium signaling pathway
P36578	319090190.0	2104.60146456	1.3625151e+11	2452.82251797	427.0	Rpl4	K02930	Ribosome
P63173	299297780.0	1974.05801202	20950845000.0	377.160622929	70.0	Rpl38	K02923	Ribosome
P40926	723463880.0	4771.70150985	2.4453079e+11	4402.08426351	338.0	Mdh2	K00026	TCA cycle and anaplerotic enzymes
P61254	206101750.0	1359.3712953	31533568000.0	567.672575977	153.0	Rpl26	K02898	Ribosome
P13639	223827610.0	1476.28454455	1.9204409e+11	3457.20989364	858.0	Eef2	K03234	Translation factors
P61956	107162420.0	706.803885377	10180430000.0	183.26980704	95.0	SumO2	K12160	RNA transport
P62906	277825110.0	1832.43218288	60288049000.0	1085.31556202	217.0	Rpl10a	K02865	Ribosome
P08195	51169967.0	337.498271224	32288249000.0	581.258469819	631.0	Slc3a2	K06519	Cellular antigens
P08195	27405.639	0.180757509269	17292958.0	0.311310728114	631.0	Slc3a2	K06519	Cellular antigens
P08195	0.0	0.0	0.0	0.0	631.0	Slc3a2	K06519	Cellular antigens
Q9Y3U8	477137480.0	3147.02322627	50099435000.0	901.898425242	105.0	Rpl36	K02920	Ribosome
Q9BUQ0	197619780.0	1303.42734264	1.1007422e+11	1981.57455623	557.0			
P62158	120620040.0	795.565394345	17972386000.0	323.541904839	149.0	CalM3	K02183	Calcium signaling pathway
P30050	160005780.0	1055.339241	26400954000.0	475.274398553	165.0	Rpl12	K02870	Ribosome
P07910	381776680.0	2518.05848328	1.1682366e+11	2103.07910628	306.0	HnrNpc	K12884	Spliceosome
P18124	280373530.0	1849.24062335	69532635000.0	1251.73814853	248.0	Rpl7	K02937	Ribosome
Q02878	295140080.0	1946.6353529	85000343000.0	1530.19042025	288.0	Rpl6	K02934	Ribosome
P52209	70404914.0	464.364902965	34005573000.0	612.174024281	483.0	Pgd	K00033	Pentose phosphate metabolism
P07951	17911548.0	118.137978962	5767518500.0	103.827834639	322.0	Tpm2	K10374	Cardiac muscle contraction
P07951	20872.399	0.137666662533	6720912.5	0.120990993211	322.0	Tpm2	K10374	Cardiac muscle contraction
P84098	254343700.0	1677.55744393	49851365000.0	897.432627527	196.0	Rpl19	K02885	Ribosome
P63244	179249600.0	1182.26439579	62737360000.0	1129.40846913	350			
O60701	45550935.0	300.437204017	22502162000.0	405.087691555	494.0	UgdH	K00012	Carbohydrate metabolism
P50914	152006850.0	1002.58124242	33441507000.0	602.019613615	220.0	Rpl14	K02875	Ribosome
P60981	71929043.0	474.417496953	11868292000.0	213.65498164	165.0	DstN	K10363	Cytoskeleton proteins
P84090	213631200.0	1409.03277658	74770920000.0	1346.03863301	350			
P62249	253067720.0	1669.14154943	38466293000.0	692.476653311	152.0	Rps16	K02960	Ribosome
O75531	176060120.0	1161.22775947	61621042000.0	1109.31232541	350			
P62899	222209540.0	1465.6123503	28887240000.0	520.032935812	130.0	Rpl31	K02910	Ribosome
P31943	166641720.0	1099.10745914	74822132000.0	1346.96056001	449.0			
P61313	230236550.0	1518.55555423	46968256000.0	845.530416116	204.0	Rpl15	K02877	Ribosome
P62917	213750480.0	1409.81950356	54933873000.0	988.928788341	257.0	Rpl8	K02938	Ribosome
P31949	121885040.0	803.908868811	42659764000.0	767.968221054	350			
P62258	323909760.0	2136.38957462	82596989000.0	1486.92483875	255.0	YwhAe	K06630	Cell cycle
P10620	137424220.0	906.399581503	21300754000.0	383.45974339	155.0	MgsT1	K00799	Cofactor biosynthesis
P62913	150327520.0	991.504999747	26758299000.0	481.707383132	178.0	Rpl11	K02868	Ribosome
P32969	237323880.0	1565.30097469	45566185000.0	820.290098996	192.0	Rpl9	K02940	Ribosome
P39019	176107950.0	1161.54322855	25535653000.0	459.697104932	145.0	Rps19	K02966	Ribosome
P50238	754366.85	4.97552612734	264028400.0	4.75308350641	350			
P07900	255933660.0	1688.04423497	1.8734344e+11	3372.58800454	732.0	Hsp90aa1	K04079	Chaperones and folding catalysts
P23526	282730070.0	1864.78349396	1.2213939e+11	2198.77376863	432.0	AhcY	K01251	Amino acid metabolism
Q6PUV4	218782.9	1.4430114939	76574015.0	1.37849825139	350			
P05388	194639530.0	1283.7707104	61700731000.0	1110.74690014	317.0	RplP0	K02941	Ribosome
P18669	300680480.0	1983.17779237	76372842000.0	1374.87670132	254.0	PgaM1	K01834	Glycolysis
P14866	206945410.0	1364.93576618	1.2189085e+11	2194.29950989	589.0			
P08107	128177940.0	845.414521355	82162060000.0	1479.095174	641.0	HspA1b	K03283	Chaperones and folding catalysts
P61353	414282560.0	2732.45530524	56342428000.0	1014.28583152	136.0	Rpl27	K02901	Ribosome
Q16778	180233980.0	1188.757004	22709481000.0	408.819882938	126.0	HisT2h2be	K11252	Chromosome-related
P02545	126250150.0	832.699527963	83830100000.0	1509.12350963	664.0	LmnA	K12641	Cytoskeleton proteins
P02545	95333.722	0.628786146459	63301591.0	1.13956585016	664.0	LmnA	K12641	Cytoskeleton proteins
P62081	145723410.0	961.13798455	28270342000.0	508.927434628	194.0	Rps7	K02993	Ribosome
P15880	181834890.0	1199.31601721	53277623000.0	959.112698263	293.0	Rps2	K02981	Ribosome
P06744	200962400.0	1325.47403404	1.1434761e+11	2058.50483921	569.0	Gpi	K01810	Glycolysis
P46777	224389240.0	1479.98884934	66643604000.0	1199.72932829	297.0	Rpl5	K02932	Ribosome
Q5TEC6	304571880.0	2008.84403469	1.0660016e+11	1919.03394588	350			
P26038	36683010.0	241.947634211	21166097000.0	381.035625508	577.0	Msn	K05763	Regulation of actin cytoskeleton
P18621	163575870.0	1078.88624081	30097960000.0	541.828520162	184.0	Rpl17	K02880	Ribosome
Q14847-1	6111375.2	40.3083817662	2138981300.0	38.5062998433	350			
P60660	35746340.0	235.769703596	8507628900.0	153.155761287	238.0	Myl6	K12751	Cytoskeleton proteins
P49207	217607700.0	1435.26030718	25460101000.0	458.337005166	117.0	Rpl34	K02915	Ribosome
P47914	106784260.0	704.309681184	17192266000.0	309.498053855	161.0	Rpl29	K02905	Ribosome
Q6PKA6	4257477.6	28.0807554512	2179828500.0	39.2416379835	512.0	AldH3a1	K00129	Glycolysis
P62277	155267840.0	1024.08953238	23445444000.0	422.068812207	151.0	Rps13	K02953	Ribosome
P07437	194385050.0	1282.09225397	86306962000.0	1553.71239447	444.0	TubB	K07375	Cytoskeleton proteins
P26641	168485610.0	1111.26907901	82052492000.0	1477.1227125	487.0	Eef1g	K03233	Translation factors
P40429	224450630.0	1480.39375519	45563478000.0	820.241367128	203.0	Rpl13a	K02872	Ribosome
P45880	362153770.0	2388.63299037	1.0647321e+11	1916.74857071	294.0	VdaC2	K05862	Calcium signaling pathway
P45880	0.0	0.0	0.0	0.0	294.0	VdaC2	K05862	Calcium signaling pathway
P62266	119603310.0	788.859417433	17103273000.0	307.895986954	143.0	Rps23	K02973	Ribosome
P12004	60697562.0	400.338781585	15842064000.0	285.191491165	261.0	PcnA	K04802	DNA replication complex
P46779	111754430.0	737.091093427	18886499000.0	339.997920265	169.0	Rpl28	K02903	Ribosome
P62753	164813510.0	1087.04925878	41038564000.0	738.783106951	249.0	Rps6	K02991	Ribosome
Q02543	135438500.0	893.30250315	23837176000.0	429.120837323	176.0	Rpl18a	K02882	Ribosome
Q8IUE6	160365390.0	1057.71109622	20847501000.0	375.300206921	130.0	HisT2h2ab	K11251	Chromosome-related
P38646	265985990.0	1754.34570428	1.8113646e+11	3260.84891033	681.0	HspA9	K04043	Chaperones and folding catalysts
P11021	339403840.0	2238.58282431	2.2197011e+11	3995.94312111	654.0	HspA5	K09490	Chaperones and folding catalysts
P14625	329146200.0	2170.9272058	2.643044e+11	4758.05210467	803.0	Hsp90b1	K09487	Chaperones and folding catalysts
P62244	183421410.0	1209.78011927	23844783000.0	429.257779812	130.0	Rps15a	K02957	Ribosome
P17844	103821060.0	684.765504474	63746131000.0	1147.56853374	614.0	Ddx5	K12823	Spliceosome
Q15365	127212360.0	839.045911019	45287600000.0	815.274965136	356.0	PcbP1	K12889	Spliceosome
Q13151	179278930.0	1182.45784567	54680074000.0	984.359856208	305.0			
P26373	248883630.0	1641.54483158	52514446000.0	945.373858005	211.0	Rpl13	K02873	Ribosome
P84077	305193560.0	2012.94440719	55240034000.0	994.440349974	181.0	Arf1	K07937	GTP-binding signaling proteins
P04080	83305878.0	549.454913813	29157057000.0	524.890226666	350			
P30041	394119400.0	2599.46652215	88282746000.0	1589.28078916	224.0	PrdX6	K11188	Methane metabolism
B4DP11	171603420.0	1131.83300638	60061197000.0	1081.2317343	350			
Q9UQ80	172540930.0	1138.01647733	60389326000.0	1087.13876755	350			
Q14103	243574600.0	1606.52842348	86468983000.0	1556.62912366	355.0			
Q14103	40169.852	0.264945560847	14260297.0	0.256716256536	355.0			
P27348	72115771.0	475.649086123	17668364000.0	318.068849842	245.0	YwhAq	K06630	Cell cycle
Q92686	60940162.0	401.938881905	21329057000.0	383.969258739	350			
P46782	156706750.0	1033.5800532	31968177000.0	575.496480033	204.0	Rps5	K02989	Ribosome
P06753	22575627.0	148.900527614	6411478100.0	115.420503282	284.0	Tpm3	K09290	Cardiac muscle contraction
P06753	9387.7259	0.0619179852505	2666114.2	0.0479958346535	284.0	Tpm3	K09290	Cardiac muscle contraction
P06753	34562.003	0.227958252593	9815608.9	0.176702236456	284.0	Tpm3	K09290	Cardiac muscle contraction
P30086	472247670.0	3114.77183901	1.6528668e+11	2975.51851444	350			
B2ZZ83	27183004.0	179.289090741	71572850000.0	1288.46644089	2633.0	FlnB	K04437	Cytoskeleton proteins
P56537	109192340.0	720.192490664	26752123000.0	481.596201745	245.0	Eif6	K03264	Translation factors
P39687	279729530.0	1844.99303635	97905336000.0	1762.50826703	350			
Q00839	190382420.0	1255.69237951	1.570655e+11	2827.51945426	825.0	HnrNpu	K12888	Spliceosome
P27824	103376460.0	681.833086491	61198864000.0	1101.7122063	592.0	CanX	K08054	Chaperones and folding catalysts
P21980	1567885.8	10.3411977377	1077137500.0	19.3908097969	687.0	Tgm2	K05625	CAM ligands
Q9UBI6	45609569.0	300.823932303	3283889000.0	59.1171201386	72.0	Gng12	K04347	MAPK signaling pathway
P83731	187850800.0	1238.99474565	29492576000.0	530.930295935	157.0	Rpl24	K02896	Ribosome
P55072	156498860.0	1032.20888727	1.2613808e+11	2270.75885616	806.0	Vcp	K13525	Protein processing in endoplasmic reticulum
Q71UM5	175878650.0	1160.03085013	17060229000.0	307.121101652	97.0	Rps27l	K02978	Ribosome
P07237	201967090.0	1332.10059954	1.0259928e+11	1847.0094336	508.0	P4hB	K09580	Chaperones and folding catalysts
Q00325-2	257616680.0	1699.14481552	90165838000.0	1623.18052694	350			
P37837	227003070.0	1497.22871011	76500035000.0	1377.16645103	337.0	TalDo1	K00616	Pentose phosphate metabolism
P61513	77449616.0	510.82916483	7125364700.0	128.272009499	92.0	Rpl37a	K02921	Ribosome
Q15233	115008940.0	758.556643691	54169211000.0	975.163214864	471.0			
P21291	47206708.0	311.358073383	9110894600.0	164.015851522	193.0	CsrP1	K09377	Transcription factors
P19338	231659810.0	1527.94285341	1.6447847e+11	2960.96898257	710.0	Ncl	K11294	Ribosome biogenesis
P00403	235759890.0	1554.98547222	1.4239897e+11	2563.49012317	604.0	Cox2	K02261	Oxidative phosphorylation
P20962	86240706.0	568.811959252	30184247000.0	543.381873197	350			
B3KQ79	130594280.0	861.351810756	40876010000.0	735.8567826	313.0	BcaP31	K14009	Protein processing in endoplasmic reticulum
P67809	82231493.0	542.368665739	26643004000.0	479.631823219	324.0	Ybx1	K09276	Transcription factors
P62861	72217025.0	476.316920244	25275959000.0	455.022050021	350			
P46778	129653450.0	855.146442311	20744552000.0	373.446901769	160.0	Rpl21	K02889	Ribosome
P35579	87929567.0	579.951064889	1.7234195e+11	3102.5286674	1960.0	Myh9	K10352	Cytoskeleton proteins
Q99623	262756150.0	1733.04286826	91964652000.0	1655.56307804	350			
P35232	295473680.0	1948.83565573	1.0341579e+11	1861.70838346	350			
Q9NZ01	97147800.0	640.751137346	31378739000.0	564.885318371	323.0	TecR	K10258	Lipid and steroid metabolism
O75347	80894289.0	533.54896026	28313001000.0	509.695389095	350			
P30048	300647280.0	1982.95881739	76965704000.0	1385.54950241	256.0	PrdX3	K03386	Other enzymes
P49773	263557040.0	1738.32524396	92244964000.0	1660.60930164	350			
P25705	395156580.0	2606.30737973	2.1852159e+11	3933.86228612	553.0	Atp5a1	K02132	Oxidative phosphorylation
P63220	80143081.0	528.594268745	7773878900.0	139.946670814	97.0	Rps21	K02971	Ribosome
P53396	56142347.0	370.294259814	64844411000.0	1167.33995437	1155.0	AclY	K01648	TCA cycle and anaplerotic enzymes
P62273	106267780.0	700.903169174	7119941300.0	128.174376543	67.0	Rps29	K02980	Ribosome
P24534	62517640.0	412.343346264	14066469000.0	253.226932396	225.0	Eef1b2	K03232	Translation factors
P07108	92150460.0	607.790521782	13638268000.0	245.51838623	148.0	Dbi	K08762	PPAR signaling pathway
P62847	119727770.0	789.68030979	34601326000.0	622.898869631	289.0	Rps24	K02974	Ribosome
P31946	129447040.0	853.785037913	31843972000.0	573.260520807	246.0	YwhAb	K06630	Cell cycle
P31946	0.0	0.0	0.0	0.0	246.0	YwhAb	K06630	Cell cycle
P27635	161054160.0	1062.25396967	37042457000.0	666.844519013	230.0	Rpl10	K02866	Ribosome
P13073	153036220.0	1009.37058812	25863121000.0	465.59223875	169.0	Cox4i1	K02263	Oxidative phosphorylation
Q00610	108334530.0	714.534691587	1.8146034e+11	3266.67945237	1675.0	CltC	K04646	Endocytosis
P49411	293219940.0	1933.97081609	1.3253541e+11	2385.92466298	452.0	TufM	K02358	Translation factors
Q96AG4	117946120.0	777.929202057	41281142000.0	743.150036762	350			
Q99497	409586930.0	2701.48465781	77411930000.0	1393.58253765	189.0	ParK7	K05687	Peptidases
P80723-1	158569.29	1.04586468161	55499252.0	0.999106835853	350			
O14950	60834320.0	401.240787024	10463503000.0	188.365734628	172.0	Myl12b	K12757	Regulation of actin cytoskeleton
B4DLV7	109049030.0	719.247270644	38167160000.0	687.091610912	350			
P62316	170146730.0	1122.22521522	20077314000.0	361.435171468	118.0	SnrPd2	K11096	Spliceosome
Q16629	122306210.0	806.686751136	29108878000.0	524.022900233	238.0	SrsF7	K12896	Spliceosome
P55209	64446652.0	425.066399519	25198641000.0	453.630158427	391.0	Nap1l1	K11279	Chromosome-related
P23246	136876350.0	902.786032605	96771579000.0	1742.09818351	707.0			
P27695	272777200.0	1799.13802621	86743150000.0	1561.56472394	318.0	ApeX1	K10771	Base excision repair
Q01469	5770903.8	38.062757709	779072010.0	14.0249848919	135.0	FabP5	K08754	PPAR signaling pathway
P08758	93976480.0	619.834277707	32891768000.0	592.123120004	350			
P00441	89857575.0	592.667496129	13838067000.0	249.115201313	154.0	Sod1	K04565	Peroxisome
O14737	21674028.0	142.953912408	7585909800.0	136.562819574	350	MLLT1	K15187	Transcriptional misregulation in cancer
P18077	84136580.0	554.933918498	9255023800.0	166.610489535	110.0	Rpl35a	K02917	Ribosome
P78371	85085876.0	561.195125562	45520944000.0	819.475662931	535.0	Cct2	K09494	Chaperones and folding catalysts
P30101	302462890.0	1994.93391279	1.5274376e+11	2749.71876648	505.0	PdiA3	K08056	Chaperones and folding catalysts
P15311	9708448.1	64.0333508525	5689150600.0	102.41704257	586.0	Ezr	K08007	Regulation of actin cytoskeleton
P28066	95898375.0	632.510389848	23111508000.0	416.057240369	241.0	PsmA5	K02729	Proteasome
P31948	92476865.0	609.943369042	54561350000.0	982.222566863	590.0	StiP1	K09553	Chaperones and folding catalysts
Q01105	194157940.0	1280.59431999	56305803000.0	1013.62650213	290.0	Set	K11290	Chromosome-related
Q01105	6245654.4	41.1940379532	1811239800.0	32.6062424328	290.0	Set	K11290	Chromosome-related
P30043	149156280.0	983.779931737	30726194000.0	553.138093918	206.0	BlvRb	K05901	Cofactor biosynthesis
P12956	166808180.0	1100.20536804	1.0158618e+11	1828.77143761	609.0	XrcC6	K10884	Non-homologous end-joining
P41567	130101860.0	858.103989652	14701510000.0	264.659046907	113.0	Eif1	K03113	Translation factors
O00483	198346130.0	1308.21807993	16066037000.0	289.223490648	81.0	NduFa4	K03948	Oxidative phosphorylation
P38117-1	469900200.0	3099.28879078	1.6446507e+11	2960.72775352	350			
P27797	153513110.0	1012.51597906	64014967000.0	1152.40816447	417.0	CalR	K08057	Chaperones and folding catalysts
Q8WVI0	128575890.0	848.039253105	45001562000.0	810.125661122	350			
Q04837	172752890.0	1139.41448749	27467710000.0	494.478318847	159.0	SsbP1	K03111	DNA replication
Q01813	52310253.0	345.019178042	41011238000.0	738.291179719	784.0	PfkP	K00850	Glycolysis
B2R7D7	12611316.0	83.1795992337	4413960600.0	79.4608584751	350			
Q16881	48104668.0	317.280687084	31219930000.0	562.026412137	649.0	TxnRd1	K00384	Pyrimidine metabolism
Q16881	12547.045	0.0827556913701	8143032.2	0.146592230389	649.0	TxnRd1	K00384	Pyrimidine metabolism
P16615	74355366.0	490.420630548	77478291000.0	1394.77717949	1042.0	Atp2a2	K05853	Calcium signaling pathway
P51991	181018180.0	1193.92929861	68424872000.0	1231.79601335	378.0	HnrNpa3	K12741	Spliceosome
P51991	1663598.9	10.9724861218	628840380.0	11.3204899107	378.0	HnrNpa3	K12741	Spliceosome
