!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL034W-A	658.2382	41.96427329799571	190230.84	29.327056256216725	289.0	MTW1	K11559	Chromosome-related	Mtw1p
YAL035W	7377.4105	470.32771791959686	7406920.1	1141.892463167394	1004.0	FUN12	K03243	RNA transport	translation initiation factor eIF5B
YAL036C	2944.1953	187.69955346237043	1030468.4	158.86280445932763					
YAL037C-A	117.08358	7.46436069773487	40979.253	6.317592132110325					
YAL037W	270.87743	17.26908967419196	94807.101	14.615995936914441					
YAL038W	19616.865	1250.6224708773916	9808432.5	1512.1231221646526	500.0	Pyk1	K00873	Glycolysis	pyruvate kinase CDC19
YAL039C	3460.6989	220.62790406523524	930928.0	143.51709652592254	269.0	CYC3	K01764	Cofactor biosynthesis	holocytochrome c synthase CYC3
YAL040C	4546.0283	289.8202717521147	2636696.4	406.48794724012214	580.0	CLN3	K06646	Cell cycle	Cln3p
YAL041W	1752.3445	111.71618953479097	1496502.2	230.70919629515433	854.0	CDC24	K11236	MAPK signaling pathway	Cdc24p
YAL042W	3217.7963	205.14227729487502	1126228.7	173.62575091539222					
YAL043C	1765.953	112.58376424129656	618083.55	95.28723650640529		Pta1	K06100	mRNA surveillance pathway	Pta1p
YAL044C	6048.9504	385.63518153704916	2117132.6	326.38906952243065		Gcv3		Amino acid metabolism	glycine decarboxylase subunit H
YAL044W-A	4281.0209	272.92541065230125	1498357.3	230.99518894524675					
YAL046C	3083.1563	196.55865246598762	1079104.7	166.36085002435922					
YAL047C	462.46134	29.483026146943942	161861.47	24.953474612233936		Spc72		Cytoskeleton proteins	
YAL048C	924.60872	58.94603658643633	323613.05	49.89000796398668		GEM1	K07870	Mitochondrial biogenesis	ERMES complex Ca(2+)-binding regulatory GTPase GEM1
YAL049C	5721.3484	364.74976367316646	2002471.9	308.712331096226					
YAL051W	1432.5725	91.32995306135828	501400.38	77.29870272952822					
YAL053W	2488.3695	158.63955899915402	870929.32	134.2673625518795					
YAL054C	2466.0341	157.2156233633613	1758282.3	271.0666889049648	713.0	ACS1	K01895	Glycolysis	acetate--CoA ligase 1
YAL055W	1144.4096	72.95887297220057	400543.36	61.75001725153539					
YAL056W	1876.2423	119.61497319733199	656684.8	101.23822232085202					
YAL058W	780.7594	49.77529538938815	391941.22	60.423862966016536	502.0	CNE1	K08054	Protein processing in endoplasmic reticulum	Cne1p
YAL059W	1170.7542	74.6384047804827	409763.97	63.17151835086626					
YAL060W	2930.7933	186.84514362906123	1119563.0	172.59812911186623	382.0	BDH1	K00004	Butanoate metabolism	(R,R)-butanediol dehydrogenase
YAL061W	687.4226	43.82484920750389	286655.22	44.1923810202288	417.0	BDH2	K00004	Butanoate metabolism	putative dehydrogenase BDH2
YAL062W	10707.633	682.6374367009355	4893388.3	754.3922634080401	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	209.33806	13.345806368442647	73268.321	11.295456466288774					
YAL064C-A	164.77224	10.504627825129171	57670.284	8.890775350516222					
YAL064W	164.85679	10.510018091612256	57699.876	8.895337419677741					
YAL064W-B	255.60656	16.295534869596658	89462.296	13.792010736021103					
YAL065C	274.44069	17.49625609581838	96054.242	14.80826220807444					
YAL067C	351.02697	22.378816215843052	122859.44	18.940702298782277					
YAL067W-A	119.68263	7.630056405633858	41888.921	6.457831667458432					
YAR002C-A	5669.7	361.4570535676086	1984395.0	305.9254945178983					
YAR002W	2173.606	138.57262648409537	760762.1	117.28336427625287		NUP60	K18718	Messenger RNA Biogenesis	Nup60p
YAR003W	1052.0452	67.07041963630272	368215.82	56.766221857449466		SWD1	K14961	Chromosome-related	Swd1p
YAR007C	2253.7641	143.68289874639808	1399587.5	215.7682810421156	621.0	RFA1	K07466	DNA replication	Rfa1p
YAR008W	737.16693	46.99617025685303	202720.91	31.252595698370715	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	1815.2272	115.72511336892256	635329.52	97.94597224233027					
YAR015W	6070.758	387.0254686494856	1857651.9	286.38606534969773	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1462.8775	93.26196992439624	1170302.0	180.42033873562744	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	1094.2146	69.75882062307696	1065765.0	164.3043268426235	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	579.20771	36.92588889363493	202722.7	31.25287165483865					
YAR027W	120.13298	7.658767304636305	42046.543	6.4821315615303785					
YAR028W	136.37787	8.694418234126385	47732.255	7.3586729029902935					
YAR029W	1587.2841	101.19319081445464	555549.44	85.6466263829235					
YAR031W	459.53116	29.296220102669512	160835.91	24.795368514326125					
YAR033W	185.42563	11.821331265449244	64898.971	10.005190396507622					
YAR035C-A	199.92244	12.745537877567953	69972.854	10.787408738068127					
YAR035W	6997.0225	446.07706520561277	4806954.5	741.0671426492894	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	2091.7435	133.3536946098025	732110.22	112.86622930168002					
YAR050W	412.58941	26.303570289750436	144406.29	22.262485885998018		Flo1		Cell wall	
YAR068W	1134.6667	72.33773959173884	397133.34	61.2243093885263					
YBL001C	5885.3788	375.20709740855216	2059882.6	317.5630875172605					
YBL002W	10380.815	661.8020007285104	1359886.8	209.64779783176348	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	11080.089	706.3824052783871	1462571.7	225.47827957154863	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	4070.182	259.4839221129718	1424563.7	219.6187525138629		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	594.502	37.900936779732696	208075.7	32.07812024302513					
YBL006C	2516.0177	160.40219845246688	452883.19	69.81901983203612	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	3522.5934	224.57382776526177	1232907.7	190.0719855761704					
YBL008W	1116.3169	71.16789557149882	937706.2	144.56206196220978	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	139.59272	8.899372677688095	48857.452	7.532139601230844					
YBL009W	1509.1793	96.21382138088896	528212.76	81.43225003775153		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	712.17419	45.40282278503241	249260.97	38.42747311460723					
YBL011W	3991.8192	254.4881045569622	3029790.8	467.0895909210509	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	378.39972	24.123895067112564	151738.29	23.39282824515798	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1459.4243	93.04182009329766	510798.5	78.74756976887197		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	18837.55	1200.9392594727244	9908551.3	1527.557999495294	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	153.73833	9.801189442511014	54269.63	8.366511402746616	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	3959.0812	252.40097807413306	1385678.4	213.6239759537643					
YBL018C	3180.279	202.75045890663364	1113097.6	171.6013866829365		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	936.47993	59.70285486410222	486969.56	75.07396635153957	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	2460.4503	156.85964264203375	1412298.5	217.7278802957002	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1617.592	103.12539255948907	566157.2	87.28197832834121					
YBL022C	6387.2219	407.2008057668841	7236722.4	1115.6538284508638	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	2573.1736	164.04602497027292	2233514.7	344.33118865472613	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	3300.6631	210.42523571711538	1155232.1	178.09707819030493		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	714.67636	45.562342159201286	250136.73	38.56248520195828		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	3500.745	223.1809395543923	336071.52	51.81067577240507	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	13492.388	860.1722863768736	2550061.3	393.13179294115065	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	1100.5323	70.16158923999215	385186.31	59.38248804712493					
YBL029C-A	2372.753	151.2687281908574	830463.55	128.02893184715714					
YBL029W	3452.9566	220.13431376136793	1208534.8	186.3145222257108					
YBL030C	18648.671	1188.8977675382664	6527034.8	1006.2443963654068		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	650.83336	41.49219688327543	227791.68	35.11764661323116					
YBL032W	3771.9645	240.47183701635328	1320187.6	203.52754586984815		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	3628.6302	231.33392958682865	1251877.4	192.99646122409138	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	1285.161	81.93211429528925	449806.35	69.34467687181274		Stu1		Cytoskeleton proteins	
YBL035C	868.69355	55.381309599482535	612428.95	94.4154915658562	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1730.6919	110.3357840463034	605742.17	93.38461995096482					
YBL037W	1604.5868	102.29627968348902	1644701.5	253.5564339367057	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3697.5665	235.72878502571479	1294148.3	199.51318092264768					
YBL039C	3841.5996	244.91124264114572	2224286.2	342.9084711886176	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1624.7757	103.58337076569286	568671.49	87.6695954164771					
YBL040C	2777.0101	177.04109361579805	971953.54	149.84182452229615					
YBL041W	4647.1955	296.269924825414	1119974.1	172.66150660011647	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	6429.6963	409.9086512394933	2250393.7	346.933350231412					
YBL043W	6852.984	436.89426332715396	2398544.4	369.7730954236106					
YBL044W	140.43732	8.95321796534762	49153.062	7.577712501502431					
YBL045C	15620.06	995.8165095418207	7138367.4	1100.4908684487937	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	751.06137	47.88197432820987	262871.48	40.52574588912581					
YBL047C	5690.6334	362.7916083209734	1991721.7	307.0550197992482					
YBL049W	1497.0819	95.44258294502308	523978.66	80.77949736686784					
YBL050W	4070.8815	259.528516925567	1424808.5	219.65649225875137					
YBL051C	1732.1732	110.43022049504843	606260.62	93.4645471190099					
YBL052C	1006.3805	64.15918484186055	837308.58	129.08420017213268	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	1262.856	80.51011673283877	441999.6	68.1411443824003					
YBL055C	654.41274	41.720390993792535	229044.46	35.31078222434797					
YBL056W	2552.8375	162.74954953293826	1194727.9	184.1859728641879	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	2093.0332	133.43591609629843	435350.91	67.11614493614782	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	2055.3665	131.03457309761862	869420.03	134.0346819164108	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	3047.0859	194.25907744349877	1066480.1	164.41457068073527		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1417.4169	90.36374699736031	496095.91	76.48093579910088					
YBL060W	515.45258	32.861345542201896	180408.4	27.812773659066266					
YBL061C	774.43063	49.37182103326576	271050.72	41.786703532024816					
YBL063W	1113.1863	70.96831226869641	1236750.0	190.66433615535755	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	10157.765	647.5820251040055	2651176.7	408.7203117332133	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1915.3854	122.11044025793525	670384.89	103.3503052520173					
YBL067C	1746.6537	111.35338730531807	1304750.3	201.147644874068	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	4456.9672	284.1424117606707	1452971.3	223.998227909672	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	833.48826	53.13688742663508	291720.89	44.973333199514926					
YBL071C-B	131.50567	8.383803729586093	46026.985	7.095778888423367					
YBL071W-A	1201.1486	76.57612110920473	420402.01	64.81153843139518		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	15131.249	964.653628999387	3026249.8	466.5436904445389	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	269.55592	17.18484022345204	95692.352	14.752471210208046	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	1033.8785	65.91224868280489	670987.15	103.44315304105544	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	7455.3906	475.29913742731463	7992178.7	1232.1192207564088	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	1904.4385	121.41254897273511	222819.3	34.35107654505879	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	3114.4043	198.55078785408233	4677835.3	721.1614005406087	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	638.84672	40.72801966462618	345616.08	53.28211882580711	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	1211.369	77.22769626667028	423979.15	65.36301045357814					
YBL082C	1656.0953	105.58007082652784	768428.22	118.46521645388562	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1956.1937	124.71206783595579	1482794.8	228.59598641327364	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1327.2476	84.61523658230242	464536.66	71.61558431269621					
YBL086C	573.81447	36.582056832047364	200835.06	30.96186245532355					
YBL087C	12435.321	792.7817148751095	2350275.7	362.33172114216154	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1493.8966	95.23951238525291	522863.81	80.60762582034445		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1802.9141	114.94012353766459	631019.93	97.28158160844971					
YBL090W	1121.6592	71.50848008518987	392580.72	60.52245188291271		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2844.8754	181.36767022081804	1197692.5	184.64301227471242	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	1016.3316	64.79359147462007	355716.06	54.839188550393644					
YBL092W	18846.163	1201.4883590022196	2450001.2	377.7059651326698	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	1118.2916	71.29378746060758	391402.06	60.34074302788714		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	2005.6658	127.86603356603005	701983.03	108.2216522395605					
YBL097W	148.16839	9.446092329621731	111718.97	17.223224783513487	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1208.0291	77.01476958391626	555693.39	85.66881852457668	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	21008.435	1339.3384156422076	11449597.0	1765.1342722873444	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	123.01513	7.8425113205348325	43055.296	6.637646597786474					
YBL101C	4165.4154	265.5552811205429	1457895.4	224.75735486149136					
YBL102W	3313.3652	211.23502523686443	1159677.8	178.78245230734223					
YBL103C	976.47938	62.252916303212736	341767.78	52.68884325287268					
YBL104C	2351.9864	149.94480733990986	823195.24	126.9084082966244					
YBL105C	2068.6709	131.88276069546063	2381040.2	367.0745494984595	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	621.37581	39.61420700227282	217481.53	33.52817589933412					
YBL107C	1497.071	95.44188804372602	523974.85	80.77890999583832					
YBR001C	1496.4626	95.40310107591634	1167240.8	179.94840692577196	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1613.0343	102.83482818870313	461327.81	71.12088994837673	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	3091.4232	197.08568728549096	1462243.2	225.42763616388575	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	1057.533	67.42028012602321	457911.79	70.59425709162036	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	870.71422	55.510132186997296	304749.98	46.98197099661087					
YBR006W	2385.2428	152.06498307341707	1185465.7	182.75806001653223	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	1188.1835	75.7495647049489	415864.23	64.11196874364983					
YBR008C	620.50147	39.55846571786336	340034.81	52.42167885050587	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	12413.304	791.3780780074802	1688209.3	260.26384109626105	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	13844.652	882.6299662396423	3973415.1	612.5640204658772	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	334.72924	21.33979660887259	117155.23	18.06130920159954					
YBR014C	2142.9633	136.61908043133135	750037.15	115.62994566129478					
YBR015C	3119.9216	198.90252903997376	1862593.2	287.14784395025924	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	5422.897	345.72276688724696	1898013.9	292.6084982875611					
YBR017C	2060.2323	131.34477958671846	721081.31	111.16595050348542					
YBR018C	21771.124	1387.9616794354288	7968231.4	1228.4273702957553	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	21993.214	1402.120452743863	15373257.0	2370.02776668745	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	23832.263	1519.3642633346274	12583435.0	1939.9331156895828	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	1949.1577	124.2635058610891	682205.19	105.17258918382015					
YBR022W	764.20209	48.71972693116187	267470.73	41.2347921378119		POA1	K15529	Other enzymes	Poa1p
YBR023C	2424.5975	154.57394014452086	2824656.1	435.464871779811	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	1220.2668	77.7949524832662	427093.38	65.84311766650322		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	7681.7517	489.7302036650914	2688613.1	414.4917177199094					
YBR026C	1994.9351	127.1819255524283	758075.34	116.8691582428518	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1689.4329	107.70542325593601	591301.52	91.1583681248869		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	5413.0907	345.0975916038281	2473782.4	381.37220868308646	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	819.19811	52.2258558880988	286719.34	44.20226612007459					
YBR033W	3428.1829	218.5549306179974	1199864.0	184.9777829284107					
YBR034C	2544.0578	162.18982247626727	885332.11	136.48777766741216	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	3460.6327	220.62368365552288	789024.26	121.64041782362824	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	4322.0536	275.5413442717032	1512718.8	233.20923856214196					
YBR037C	2331.3127	148.62680908809043	815959.44	125.79289667054562		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	2229.0278	142.1058999432578	2146553.8	330.924807195278	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	17604.673	1122.3403763164247	5475053.3	844.0650114086918	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	148.85008	9.489551711748916	52097.528	8.031647941342351					
YBR041W	2034.9524	129.73312497210324	712233.34	109.80189768248479					
YBR042C	1112.103	70.89924928015562	389236.05	60.006818743467605					
YBR043C	2104.8119	134.18683663827719	736684.17	113.57137516006514					
YBR044C	2494.4955	159.03010627857887	873073.43	134.5979106091215					
YBR045C	515.32726	32.85335608985819	329294.12	50.76583366861746	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	3555.6025	226.67823752713957	1187571.2	183.0826557390106	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	3274.9355	208.78503914739107	1146227.4	176.70886299096946					
YBR048W	5336.2429	340.19835895286724	832453.89	128.33577385631295	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2597.2735	165.58245173805145	2103791.5	324.33233050882063	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	615.41896	39.23444344343475	215396.64	33.20675753037763					
YBR052C	7263.1783	463.04513957602563	2542112.4	391.9063458082092					
YBR053C	3524.3324	224.68469321072698	1233516.3	190.16581077526814					
YBR054W	1241.2782	79.13447992481169	434447.37	66.97685012774691					
YBR055C	1232.0409	78.54557976414709	1107604.8	170.7545857404387	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	1815.3943	115.73576639706359	635388.01	97.95498938970987					
YBR057C	1153.8178	73.55866842017397	403836.23	62.257664611629096					
YBR058C	1580.1094	100.73578637996401	1234065.4	190.2504631197055	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1588.0877	101.24442225319865	555830.7	85.68998700648288					
YBR059C	2671.3963	170.30795906474972	934988.7	144.1431168775102		AKL1	K08286	Other enzymes	Akl1p
YBR060C	2162.0416	137.83536808413112	1340465.8	206.65374723748556	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	1655.4491	105.53887401752289	513189.22	79.11613661078289	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	1875.985	119.59856970157685	656594.75	101.22433970636179					
YBR063C	1669.9593	106.46393427444595	584485.76	90.10761222774177					
YBR065C	428.57465	27.32266790531582	156001.17	24.050017802716052	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	2316.5862	147.68795918432772	810805.17	124.99828541692486					
YBR067C	15461.091	985.6818522674342	10838225.0	1670.8817260783505	701.0	Tip1		Cell wall	Tip1p
YBR068C	4211.267	268.478431240895	1473943.4	227.2314048041808		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	270.39802	17.23852613008013	94639.307	14.590127870109628		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	679.32986	43.308917508174346	161001.18	24.820847467094584	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	606.53782	38.668249342032304	212288.24	32.727549103043636					
YBR072C-A	134.8198	8.595087512668092	47186.93	7.274602533785588					
YBR072W	475.25495	30.298649649967576	101704.56	15.679347011419228	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	677.829	43.21323406223937	649360.18	100.1090177040012	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1581.3876	100.81727471371538	553485.66	85.32846245030115					
YBR076W	141.85409	9.043540470909285	49648.932	7.6541586097452905					
YBR077C	2638.7763	168.22835536660426	923571.7	142.38300794208615					
YBR078W	11324.113	721.9395240042071	3963439.5	611.0261258616715		Ecm33		Cell wall	
YBR079C	6586.6002	419.91165340667436	6349482.6	978.8719505631644	964.0	RPG1	K03254	RNA transport	Rpg1p
