B1A4G9	GH1	K05438	growth hormone 1
B1A4H0	GH1	K05438	growth hormone 1
A6NEF6	GH1	K05438	growth hormone 1
B1A4G7	GH1	K05438	growth hormone 1
B1A4G6	GH1	K05438	growth hormone 1
O14643	GH2	K05438	growth hormone 2
O14644	GH2	K05438	growth hormone 2
B1A4H7	GH2	K05438	growth hormone 2
P01242	GH2	K05438	growth hormone 2
B1A4H5	GH2	K05438	growth hormone 2
Q08AN1	ZNF616	K09228	zinc finger protein 616
A0PJJ9	GGT7	K00681	gamma-glutamyltransferase 7
Q9UJ14	GGT7	K00681	gamma-glutamyltransferase 7
Q6GMP0	GGT5	K18592	gamma-glutamyltransferase 5
P36269	GGT5	K18592	gamma-glutamyltransferase 5
Q53XM9	GGT5	K18592	gamma-glutamyltransferase 5
P15291	B4GALT1	K07966	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1
P14621	ACYP2	K01512	acylphosphatase 2, muscle type
Q9GZX5	ZNF350	K09228	zinc finger protein 350
O60333	KIF1B	K10392	kinesin family member 1B
P36896	ACVR1B	K13567	activin A receptor, type IB
Q04771	ACVR1	K04675	activin A receptor, type I
D3DPA4	ACVR1	K04675	activin A receptor, type I
Q13705	ACVR2B	K13596	activin A receptor, type IIB
P27037	ACVR2A	K04670	activin A receptor, type IIA
Q03154	ACY1	K14677	aminoacylase 1
C9J6I6	ACY1	K14677	aminoacylase 1
C9JWD4	ACY1	K14677	aminoacylase 1
C9J9D8	ACY1	K14677	aminoacylase 1
P37023	ACVRL1	K13594	activin A receptor type II-like 1
P07311	ACYP1	K01512	acylphosphatase 1, erythrocyte (common) type
A6NDV8	ACYP1	K01512	acylphosphatase 1, erythrocyte (common) type
Q7RTS3	PTF1A	K09073	pancreas specific transcription factor, 1a
Q53G59	KLHL12	K10450	kelch-like family member 12
Q9BU89	DOHH	K06072	deoxyhypusine hydroxylase/monooxygenase
Q8NGN3	OR10G4	K04257	olfactory receptor, family 10, subfamily G, member 4
Q8NGN6	OR10G7	K04257	olfactory receptor, family 10, subfamily G, member 7
Q8NH79	OR6X1	K04257	olfactory receptor, family 6, subfamily X, member 1
Q8NGM8	OR6M1	K04257	olfactory receptor, family 6, subfamily M, member 1
Q9NZQ9	TMOD4	K10370	tropomodulin 4 (muscle)
Q9NZR1	TMOD2	K10370	tropomodulin 2 (neuronal)
Q9NYL9	TMOD3	K10370	tropomodulin 3 (ubiquitous)
Q9UHP3	USP25	K11849	ubiquitin specific peptidase 25
Q8WV28	BLNK	K07371	B-cell linker
P53680	AP2S1	K11827	adaptor-related protein complex 2, sigma 1 subunit
P61966	AP1S1	K12394	adaptor-related protein complex 1, sigma 1 subunit
Q9H488	POFUT1	K03691	protein O-fucosyltransferase 1
Q9BZQ4	NMNAT2	K06210	nicotinamide nucleotide adenylyltransferase 2
A8K7I4	CLCA1	K05027	chloride channel accessory 1
Q86T65	DAAM2	K04512	dishevelled associated activator of morphogenesis 2
Q9Y5P6	GMPPB	K00966	GDP-mannose pyrophosphorylase B
Q9Y5B8	NME7	K00940	NME/NM23 family member 7
O00463	TRAF5	K09849	TNF receptor-associated factor 5
Q6FHY1	TRAF5	K09849	TNF receptor-associated factor 5
Q9Y4K3	TRAF6	K03175	TNF receptor-associated factor 6, E3 ubiquitin protein ligase
P13056	NR2C1	K08543	nuclear receptor subfamily 2, group C, member 1
P49116	NR2C2	K08544	nuclear receptor subfamily 2, group C, member 2
F2YGU2	NR2C2	K08544	nuclear receptor subfamily 2, group C, member 2
Q6PHZ7	NR2C2	K08544	nuclear receptor subfamily 2, group C, member 2
Q9NRR4	DROSHA	K03685	drosha, ribonuclease type III
E7EMP9	DROSHA	K03685	drosha, ribonuclease type III
P14625	HSP90B1	K09487	heat shock protein 90kDa beta (Grp94), member 1
Q9UKK6	NXT1	K14285	nuclear transport factor 2-like export factor 1
Q13114	TRAF3	K03174	TNF receptor-associated factor 3
A6NHG8	TRAF3	K03174	TNF receptor-associated factor 3
Q8N0S6	CENPL	K11504	centromere protein L
Q5T7J1	IFIT1	K14217	interferon-induced protein with tetratricopeptide repeats 1
P09914	IFIT1	K14217	interferon-induced protein with tetratricopeptide repeats 1
P16152	CBR1	K00079	carbonyl reductase 1
O75473	LGR5	K04308	leucine-rich repeat containing G protein-coupled receptor 5
Q15059	BRD3	K11721	bromodomain containing 3
Q9Y4D7	PLXND1	K06822	plexin D1
Q92570	NR4A3	K08559	nuclear receptor subfamily 4, group A, member 3
O00116	AGPS	K00803	alkylglycerone phosphate synthase
Q8TDV5	GPR119	K08424	G protein-coupled receptor 119
P42768	WAS	K05747	Wiskott-Aldrich syndrome
P23381	WARS	K01867	tryptophanyl-tRNA synthetase
P04275	VWF	K03900	von Willebrand factor
P43220	GLP1R	K04581	glucagon-like peptide 1 receptor
P30411	BDKRB2	K03916	bradykinin receptor B2
Q29RX4	EPB41	K06107	erythrocyte membrane protein band 4.1
Q1WWM3	EPB41	K06107	erythrocyte membrane protein band 4.1
P11171	EPB41	K06107	erythrocyte membrane protein band 4.1
Q59F12	EPB41	K06107	erythrocyte membrane protein band 4.1
Q3MJ62	ZSCAN23	K09230	zinc finger and SCAN domain containing 23
P07437	TUBB	K07375	tubulin, beta class I
Q5SU16	TUBB	K07375	tubulin, beta class I
Q09472	EP300	K04498	E1A binding protein p300
Q7Z6C1	EP300	K04498	E1A binding protein p300
Q8IYK4	COLGALT2	K11703	collagen beta(1-O)galactosyltransferase 2
P53602	MVD	K01597	mevalonate (diphospho) decarboxylase
P49448	GLUD2	K00261	glutamate dehydrogenase 2
Q9NUN7	ACER3	K04711	alkaline ceramidase 3
Q9NXH9	TRMT1	K00555	tRNA methyltransferase 1 homolog (S. cerevisiae)
A8K8L2	TRMT1	K00555	tRNA methyltransferase 1 homolog (S. cerevisiae)
P00367	GLUD1	K00261	glutamate dehydrogenase 1
E9KL48	GLUD1	K00261	glutamate dehydrogenase 1
B1PBA3	SMPD4	K12353	sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3)
E7ESA2	SMPD4	K12353	sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3)
Q9NXE4	SMPD4	K12353	sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3)
B4DRB8	SMPD4	K12353	sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3)
Q8WZA1	POMGNT1	K09666	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)
Q8TCW9	PROKR1	K08379	prokineticin receptor 1
Q9BZG2	ACPT	K14410	acid phosphatase, testicular
Q8N6M6	C9orf3	K09606	chromosome 9 open reading frame 3
Q9NYM4	GPR83	K04210	G protein-coupled receptor 83
B2RDU6	MVK	K00869	mevalonate kinase
Q03426	MVK	K00869	mevalonate kinase
Q8IXF0	NPAS3	K09098	neuronal PAS domain protein 3
Q9Y4Z2	NEUROG3	K08028	neurogenin 3
P46934	NEDD4	K10591	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase
Q14254	FLOT2	K07192	flotillin 2
Q9BTI6	FLOT2	K07192	flotillin 2
Q9BX95	SGPP1	K04716	sphingosine-1-phosphate phosphatase 1
P31645	SLC6A4	K05037	solute carrier family 6 (neurotransmitter transporter, serotonin), member 4
B2R7Y7	SLC6A4	K05037	solute carrier family 6 (neurotransmitter transporter, serotonin), member 4
Q5EE02	SLC6A4	K05037	solute carrier family 6 (neurotransmitter transporter, serotonin), member 4
Q8TD20	SLC2A12	K08149	solute carrier family 2 (facilitated glucose transporter), member 12
Q9BRI2	SLC6A6	K05039	solute carrier family 6 (neurotransmitter transporter, taurine), member 6
P31641	SLC6A6	K05039	solute carrier family 6 (neurotransmitter transporter, taurine), member 6
B2RNU7	SLC6A6	K05039	solute carrier family 6 (neurotransmitter transporter, taurine), member 6
Q9Y3S1	WNK2	K08867	WNK lysine deficient protein kinase 2
F8W9F9	WNK2	K08867	WNK lysine deficient protein kinase 2
Q9H832	UBE2Z	K10585	ubiquitin-conjugating enzyme E2Z
B0LPI0	WNK4	K08867	WNK lysine deficient protein kinase 4
Q96J92	WNK4	K08867	WNK lysine deficient protein kinase 4
Q9BYP7	WNK3	K08867	WNK lysine deficient protein kinase 3
Q53H96	PYCRL	K00286	pyrroline-5-carboxylate reductase-like
Q6ICQ8	RHOG	K07863	ras homolog family member G
P84095	RHOG	K07863	ras homolog family member G
P61587	RND3	K07859	Rho family GTPase 3
P52566	ARHGDIB	K12462	Rho GDP dissociation inhibitor (GDI) beta
P52565	ARHGDIA	K12462	Rho GDP dissociation inhibitor (GDI) alpha
B4DUV9	ARHGDIA	K12462	Rho GDP dissociation inhibitor (GDI) alpha
Q13017	ARHGAP5	K13709	Rho GTPase activating protein 5
Q15669	RHOH	K07873	ras homolog family member H
Q6ICP4	RHOH	K07873	ras homolog family member H
O43524	FOXO3	K09408	forkhead box O3
Q12778	FOXO1	K07201	forkhead box O1
P19404	NDUFV2	K03943	NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa
O00217	NDUFS8	K03941	NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)
O43920	NDUFS5	K03938	NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase)
Q6IBA0	NDUFS5	K03938	NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase)
Q8TCT9	HM13	K09595	histocompatibility (minor) 13
Q99958	FOXC2	K09396	forkhead box C2 (MFH-1, mesenchyme forkhead 1)
O75380	NDUFS6	K03939	NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase)
Q6IBC4	NDUFS6	K03939	NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase)
Q53Y49	FOXM1	K09406	forkhead box M1
Q08050	FOXM1	K09406	forkhead box M1
A8K591	FOXM1	K09406	forkhead box M1
B7Z792	NDUFS2	K03935	NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)
O75306	NDUFS2	K03935	NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)
E5KNH5	NDUFV1	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa
P49821	NDUFV1	K03942	NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa
O75489	NDUFS3	K03936	NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase)
P78424	POU6F2	K09368	POU class 6 homeobox 2
Q9UI33	SCN11A	K04843	sodium channel, voltage-gated, type XI, alpha subunit
Q9UQ53	MGAT4B	K00738	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B
A8MPR0	MGAT4B	K00738	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B
Q9UBV7	B4GALT7	K00733	xylosylprotein beta 1,4-galactosyltransferase, polypeptide 7
Q96T60	PNKP	K08073	polynucleotide kinase 3'-phosphatase
Q14003	KCNC3	K04889	potassium voltage-gated channel, Shaw-related subfamily, member 3
Q8NHW3	MAFA	K07595	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog A
Q3KNS8	KCNC1	K04887	potassium voltage-gated channel, Shaw-related subfamily, member 1
P48547	KCNC1	K04887	potassium voltage-gated channel, Shaw-related subfamily, member 1
Q96PR1	KCNC2	K04888	potassium voltage-gated channel, Shaw-related subfamily, member 2
Q16322	KCNA10	K04881	potassium voltage-gated channel, shaker-related subfamily, member 10
Q14721	KCNB1	K04885	potassium voltage-gated channel, Shab-related subfamily, member 1
P17658	KCNA6	K04879	potassium voltage-gated channel, shaker-related subfamily, member 6
P22460	KCNA5	K04878	potassium voltage-gated channel, shaker-related subfamily, member 5
Q567P6	MYH2	K10352	myosin, heavy chain 2, skeletal muscle, adult
Q9UKX2	MYH2	K10352	myosin, heavy chain 2, skeletal muscle, adult
P11055	MYH3	K10352	myosin, heavy chain 3, skeletal muscle, embryonic
Q9Y623	MYH4	K10352	myosin, heavy chain 4, skeletal muscle
P16619	CCL3L3	K05408	chemokine (C-C motif) ligand 3-like 3
D9YZU2	MYH6	K17751	myosin, heavy chain 6, cardiac muscle, alpha
P13533	MYH6	K17751	myosin, heavy chain 6, cardiac muscle, alpha
P12883	MYH7	K17751	myosin, heavy chain 7, cardiac muscle, beta
P13535	MYH8	K10352	myosin, heavy chain 8, skeletal muscle, perinatal
P35579	MYH9	K10352	myosin, heavy chain 9, non-muscle
Q60FE2	MYH9	K10352	myosin, heavy chain 9, non-muscle
Q9BWG0	MYH10	K10352	myosin, heavy chain 10, non-muscle
P35580	MYH10	K10352	myosin, heavy chain 10, non-muscle
Q6PK16	MYH10	K10352	myosin, heavy chain 10, non-muscle
Q3MNF1	MYH11	K10352	myosin, heavy chain 11, smooth muscle
D2JYH7	MYH11	K10352	myosin, heavy chain 11, smooth muscle
P35749	MYH11	K10352	myosin, heavy chain 11, smooth muscle
Q3MNF0	MYH11	K10352	myosin, heavy chain 11, smooth muscle
Q3MIV8	MYH11	K10352	myosin, heavy chain 11, smooth muscle
Q6GPI1	CTRB2	K01310	chymotrypsinogen B2
Q9HBJ7	USP29	K11850	ubiquitin specific peptidase 29
Q9HBH5	RDH14	K11162	retinol dehydrogenase 14 (all-trans/9-cis/11-cis)
Q53RX3	RDH14	K11162	retinol dehydrogenase 14 (all-trans/9-cis/11-cis)
Q12952	FOXL1	K09405	forkhead box L1
Q498Y4	FOXL1	K09405	forkhead box L1
Q96BI3	APH1A	K06172	APH1A gamma secretase subunit
Q5TB22	APH1A	K06172	APH1A gamma secretase subunit
B4DUG7	APH1A	K06172	APH1A gamma secretase subunit
B4DQK0	APH1A	K06172	APH1A gamma secretase subunit
Q8N100	ATOH7	K09083	atonal homolog 7 (Drosophila)
F1T0H4	ATOH7	K09083	atonal homolog 7 (Drosophila)
Q9BV79	MECR	K07512	mitochondrial trans-2-enoyl-CoA reductase
Q9Y371	SH3GLB1	K11248	SH3-domain GRB2-like endophilin B1
B4E182	SH3GLB1	K11248	SH3-domain GRB2-like endophilin B1
O43731	KDELR3	K10949	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3
Q9H596	DUSP21	K14165	dual specificity phosphatase 21
A5D6Y4	ATF7	K09045	activating transcription factor 7
Q8IVR8	ATF7	K09045	activating transcription factor 7
P17544	ATF7	K09045	activating transcription factor 7
B2RMP1	ATF7	K09045	activating transcription factor 7
Q8TC12	RDH11	K11152	retinol dehydrogenase 11 (all-trans/9-cis/11-cis)
Q8N9L9	ACOT4	K01068	acyl-CoA thioesterase 4
Q9UNX9	KCNJ14	K05007	potassium inwardly-rectifying channel, subfamily J, member 14
P35573	AGL	K01196	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase
E7EX88	ACAN	K06792	aggrecan
E7ENV9	ACAN	K06792	aggrecan
P20933	AGA	K01444	aspartylglucosaminidase
Q8IW19	APLF	K13295	aprataxin and PNKP like factor
Q9Y6K0	CEPT1	K13644	choline/ethanolamine phosphotransferase 1
B3KN25	CEPT1	K13644	choline/ethanolamine phosphotransferase 1
Q9P2U8	SLC17A6	K12302	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6
Q9UM13	ANAPC10	K03357	anaphase promoting complex subunit 10
Q32M35	ATP8A1	K14802	ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1
Q9Y2Q0	ATP8A1	K14802	ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1
P24844	MYL9	K12755	myosin, light chain 9, regulatory
Q9BUF9	MYL9	K12755	myosin, light chain 9, regulatory
Q9NQZ7	ENTPD7	K14643	ectonucleoside triphosphate diphosphohydrolase 7
P62249	RPS16	K02960	ribosomal protein S16
P49418	AMPH	K12562	amphiphysin
P62244	RPS15A	K02957	ribosomal protein S15a
B2R4W8	RPS15A	K02957	ribosomal protein S15a
Q9HAT2	SIAE	K05970	sialic acid acetylesterase
D3DVV1	NLGN3	K07378	neuroligin 3
D2X2H6	NLGN3	K07378	neuroligin 3
Q86V51	NLGN3	K07378	neuroligin 3
Q9NZ94	NLGN3	K07378	neuroligin 3
Q4G160	NLGN3	K07378	neuroligin 3
Q9NSA2	KCND1	K04891	potassium voltage-gated channel, Shal-related subfamily, member 1
P08708	RPS17	K02962	ribosomal protein S17
P0CW22	RPS17	K02962	ribosomal protein S17
Q1ET61	SULT1A3	K01014	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 3
P50224	SULT1A3	K01014	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 3
Q8NH90	OR5AK2	K04257	olfactory receptor, family 5, subfamily AK, member 2
Q13190	STX5	K08490	syntaxin 5
F8W8Q9	STX5	K08490	syntaxin 5
Q12846	STX4	K13502	syntaxin 4
P50225	SULT1A1	K01014	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1
Q9UMN6	KMT2B	K14959	lysine (K)-specific methyltransferase 2B
A7MCY6	TBKBP1	K12652	TBK1 binding protein 1
A8MWI8	CCT7	K09499	chaperonin containing TCP1, subunit 7 (eta)
Q99832	CCT7	K09499	chaperonin containing TCP1, subunit 7 (eta)
B7Z4Z7	CCT7	K09499	chaperonin containing TCP1, subunit 7 (eta)
B7Z4T9	CCT7	K09499	chaperonin containing TCP1, subunit 7 (eta)
P50991	CCT4	K09496	chaperonin containing TCP1, subunit 4 (delta)
P78371	CCT2	K09494	chaperonin containing TCP1, subunit 2 (beta)
B7ZAT2	CCT2	K09494	chaperonin containing TCP1, subunit 2 (beta)
P61916	NPC2	K13443	Niemann-Pick disease, type C2
P56524	HDAC4	K11406	histone deacetylase 4
Q86YH7	HDAC4	K11406	histone deacetylase 4
P56746	CLDN15	K06087	claudin 15
Q9UBB9	TFIP11	K13103	tuftelin interacting protein 11
B3KN91	FTSJ1	K14864	FtsJ RNA methyltransferase homolog 1 (E. coli)
Q9UET6	FTSJ1	K14864	FtsJ RNA methyltransferase homolog 1 (E. coli)
O94906	PRPF6	K12855	pre-mRNA processing factor 6
O15379	HDAC3	K11404	histone deacetylase 3
O43490	PROM1	K06532	prominin 1
E9PI97	HCAR3	K08402	hydroxycarboxylic acid receptor 3
P49019	HCAR3	K08402	hydroxycarboxylic acid receptor 3
Q6R327	RICTOR	K08267	RPTOR independent companion of MTOR, complex 2
Q9C0F0	ASXL3	K11471	additional sex combs like transcriptional regulator 3
Q6ZMU5	TRIM72	K12036	tripartite motif containing 72, E3 ubiquitin protein ligase
Q9C0F3	ZNF436	K09228	zinc finger protein 436
B7Z5I2	CLDN19	K06087	claudin 19
Q8N6F1	CLDN19	K06087	claudin 19
F5H5P9	CLDN19	K06087	claudin 19
Q96JC4	ZNF479	K09228	zinc finger protein 479
P51530	DNA2	K10742	DNA replication helicase/nuclease 2
E5KR05	DMPK	K08788	dystrophia myotonica-protein kinase
Q09013	DMPK	K08788	dystrophia myotonica-protein kinase
E5KR08	DMPK	K08788	dystrophia myotonica-protein kinase
E5KR07	DMPK	K08788	dystrophia myotonica-protein kinase
E5KR06	DMPK	K08788	dystrophia myotonica-protein kinase
Q8NGP2	OR8J1	K04257	olfactory receptor, family 8, subfamily J, member 1
Q969G6	RFK	K00861	riboflavin kinase
B2RDZ2	RFK	K00861	riboflavin kinase
B4DRM2	BTN3A1	K06712	butyrophilin, subfamily 3, member A1
O00481	BTN3A1	K06712	butyrophilin, subfamily 3, member A1
E9PGB4	BTN3A1	K06712	butyrophilin, subfamily 3, member A1
A8K547	BTN3A1	K06712	butyrophilin, subfamily 3, member A1
B4E103	BTN3A2	K06712	butyrophilin, subfamily 3, member A2
P78410	BTN3A2	K06712	butyrophilin, subfamily 3, member A2
A8K4B5	BTN3A2	K06712	butyrophilin, subfamily 3, member A2
B4DRT7	BTN3A2	K06712	butyrophilin, subfamily 3, member A2
F5H791	BTN3A2	K06712	butyrophilin, subfamily 3, member A2
F8W6E0	BTN3A2	K06712	butyrophilin, subfamily 3, member A2
P05177	CYP1A2	K07409	cytochrome P450, family 1, subfamily A, polypeptide 2
Q16678	CYP1B1	K07410	cytochrome P450, family 1, subfamily B, polypeptide 1
Q53TK1	CYP1B1	K07410	cytochrome P450, family 1, subfamily B, polypeptide 1
Q13410	BTN1A1	K06712	butyrophilin, subfamily 1, member A1
Q4VAN2	BTN1A1	K06712	butyrophilin, subfamily 1, member A1
P04798	CYP1A1	K07408	cytochrome P450, family 1, subfamily A, polypeptide 1
A0N0X8	CYP1A1	K07408	cytochrome P450, family 1, subfamily A, polypeptide 1
Q9NQC7	CYLD	K08601	cylindromatosis (turban tumor syndrome)
Q06187	BTK	K07370	Bruton agammaglobulinemia tyrosine kinase
Q5JY90	BTK	K07370	Bruton agammaglobulinemia tyrosine kinase
O14578	CIT	K16308	citron rho-interacting serine/threonine kinase
Q2M5E1	CIT	K16308	citron rho-interacting serine/threonine kinase
Q53QE4	BUB1	K02178	BUB1 mitotic checkpoint serine/threonine kinase
O43683	BUB1	K02178	BUB1 mitotic checkpoint serine/threonine kinase
P11509	CYP2A6	K17683	cytochrome P450, family 2, subfamily A, polypeptide 6
P20853	CYP2A7	K17684	cytochrome P450, family 2, subfamily A, polypeptide 7
