!!SBtab TableType='Proteomaps' Organism='hsa' ProteinIdentifier='http://identifiers.org/uniprot/'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
P04233	13504080.0	2446.77973503	3997207700.0	1749.45902469	296.0	Cd74	K06505	Cellular antigens
P52272	14019091.0	2540.09364298	10233936000.0	4479.08966385	730.0	HnrNpm	K12887	Spliceosome
P14866	11572353.0	2096.77362745	6816115900.0	2983.21137393	589.0			
Q5T0R7	11257066.0	2039.6473484	3939973100.0	1724.40914112	350			
O00151	4993453.1	904.754700274	1747708600.0	764.920117312	350			
P26373	4606931.9	834.721625876	972062630.0	425.442926226	211.0	Rpl13	K02873	Ribosome
E7EU23	15723145.0	2848.84809309	5503100800.0	2408.54368372	350			
P15311	9630839.9	1744.99439418	5643672200.0	2470.06760812	586.0	Ezr	K08007	Regulation of actin cytoskeleton
P52565	14688845.0	2661.44515413	2996524400.0	1311.48968173	204.0	ArhGdia	K12462	Vasopressin-regulated water reabsorption
F5H0C5	11609958.0	2103.58720912	4063485300.0	1778.46676063	350			
P62701	7350977.4	1331.91024749	1933307100.0	846.151065304	263.0	Rps4x	K02987	Ribosome
P11021	17157120.0	3108.66741958	11220756000.0	4910.99145238	654.0	HspA5	K09490	Chaperones and folding catalysts
P10599	11679539.0	2116.19446417	1226351600.0	536.737651653	105.0	Txn	K03671	Chaperones and folding catalysts
P49721	9367427.5	1697.26717972	1882852900.0	824.068761319	201.0	PsmB2	K02734	Proteasome
P09429	10349818.0	1875.26473063	2235560700.0	978.43848391	216.0	HmgB1	K10802	Chromosome-related
P07108	12154727.0	2202.29291506	1798899600.0	787.324896761	148.0	Dbi	K08762	PPAR signaling pathway
Q9C037	19403997.0	3515.77498342	9701998500.0	4246.27642776	500.0	TriM4	K11998	Ubiquitin labeling
P35579	9630410.1	1744.9165195	18875604000.0	8261.29094175	1960.0	Myh9	K10352	Cytoskeleton proteins
P20700	10715266.0	1941.47959018	6279145900.0	2748.19556215	586.0	LmnB1	K07611	Cytoskeleton proteins
P09972	7567945.3	1371.22226733	2754732100.0	1205.6643774	364.0	AldOc	K01623	Glycolysis
O15533	8680786.4	1572.85592559	4045246500.0	1770.48417988	466.0	TapBp	K08058	Antigen processing and presentation
P36542	11470619.0	2078.34062871	3418244500.0	1496.06403719	298.0	Atp5c1	K02136	Oxidative phosphorylation
P48643	9377810.6	1699.14847476	5073395500.0	2220.47444352	541.0	Cct5	K09497	Chaperones and folding catalysts
P52566	7343086.1	1330.48043717	1475960300.0	645.983961985	201.0	ArhGdib	K12462	Vasopressin-regulated water reabsorption
P40939	10180003.0	1844.49625912	7767342300.0	3399.53490148	763.0	HadHa	K07515	Butanoate metabolism
P01903	10792563.0	1955.48489326	2741311000.0	1199.79036077	254.0	Hla-dra	K06752	Cell adhesion molecules (CAMs)
P48735	4536137.8	821.894571442	2050334300.0	897.37039303	452.0	Idh2	K00031	TCA cycle and anaplerotic enzymes
E9PH29	5776950.9	1046.71524401	1478899400.0	647.270318713	256.0	PrdX3	K03386	Other enzymes
P46781	10675918.0	1934.35019751	2071128100.0	906.471221358	194.0	Rps9	K02997	Ribosome
P25788	11942989.0	2163.9284913	3045462200.0	1332.9083025	255.0	PsmA3	K02727	Proteasome
P28070	11228377.0	2034.44924059	2964291500.0	1297.38229927	264.0	PsmB4	K02736	Proteasome
P55084	8900010.1	1612.57666973	4218604800.0	1846.35795607	474.0	HadHb	K07509	Lipid and steroid metabolism
P62753	9794356.3	1774.62163379	2438794700.0	1067.38796618	249.0	Rps6	K02991	Ribosome
P28838	12075732.0	2187.97995444	6267304900.0	2743.01310833	519.0	Lap3	K11142	Peptidases
P50453	26357913.0	4775.74239681	9910575300.0	4337.56429481	376.0	SerPinb9	K13963	Protease inhibitors
Q9HB71	5953174.5	1078.64487812	1357323800.0	594.060291473	228.0	CacYbp	K04507	Wnt signaling pathway
P13010	9623566.7	1743.67657628	7044450800.0	3083.1467742	732.0	XrcC5	K10885	Non-homologous end-joining
E9PG82	8211426.3	1487.81342131	2873999200.0	1257.86404279	350			
P78417	5741081.3	1040.21609632	1383600600.0	605.560865961	241.0	GstO1	K00799	Cofactor biosynthesis
H9KVC3	3753970.8	680.17515294	1313889800.0	575.050520407	350			
H0Y8R5	8350595.2	1513.02918161	2922708300.0	1279.18256837	350			
P00492	13120783.0	2377.33084757	2860330700.0	1251.88174653	218.0	HprT1	K00760	Purine metabolism
P50914	8961625.9	1623.74072466	1971557700.0	862.892216226	220.0	Rpl14	K02875	Ribosome
P39023	10266676.0	1860.20038262	4137470400.0	1810.84784028	403.0	Rpl3	K02925	Ribosome
P36957	6567548.6	1189.96220574	2975099500.0	1302.11263969	453.0	DlsT	K00658	TCA cycle and anaplerotic enzymes
P13073	11726542.0	2124.71085239	1981785600.0	867.368664112	169.0	Cox4i1	K02263	Oxidative phosphorylation
P37108	8399873.9	1521.95789978	1142382900.0	499.987046973	136.0	Srp14	K03104	Protein export
P07910	11717515.0	2123.07526665	3585559600.0	1569.29288433	306.0	HnrNpc	K12884	Spliceosome
P62306	3667932.6	664.586047707	465827440.0	203.878827427	127.0	SnrPf	K11098	Spliceosome
P14317	4980879.0	902.476421927	2420707200.0	1059.47160494	486.0	HclS1	K06106	Tight junction
P55072	10232393.0	1853.9887081	8247308800.0	3609.6019753	806.0	Vcp	K13525	Protein processing in endoplasmic reticulum
P56385	4474229.0	810.677428382	308721800.0	135.11835753	69.0	Atp5i	K02129	Oxidative phosphorylation
P11310	1317788.2	238.76765117	598275840.0	261.847556119	454.0	AcaDm	K00249	Other central metabolism enzymes
O15511	5981904.9	1083.85048712	903267640.0	395.333403493	151.0	ArpC5	K05754	Regulation of actin cytoskeleton
P06753	9057996.8	1641.20199304	2572471100.0	1125.89415398	284.0	Tpm3	K09290	Cardiac muscle contraction
P29350	4943384.5	895.682861553	3084671900.0	1350.06922299	624.0	PtpN6	K05697	Jak-STAT signaling pathway
P07954	5851196.9	1060.16774194	2984110400.0	1306.05644284	510.0	Fh	K01679	TCA cycle and anaplerotic enzymes
B4DVE7	6325712.5	1146.1443619	2213999400.0	969.001743641	350			
O00221	5009337.7	907.632802106	2504668800.0	1096.21910216	500.0	NfkBie	K05872	Transcription factors
P31146	6595260.9	1194.98334706	3040415300.0	1330.69942435	461.0	CorO1a	K13882	Phagosome
E7EQR6	6981341.8	1264.9366443	3881626000.0	1698.87234936	556.0	Tcp1	K09493	Chaperones and folding catalysts
P50213	4365605.7	790.996169889	1597811700.0	699.314698689	366.0	Idh3a	K00030	TCA cycle and anaplerotic enzymes
P14625	9048710.1	1639.51935273	7266114200.0	3180.16225718	803.0	Hsp90b1	K09487	Chaperones and folding catalysts
P62308	2355817.5	426.846295225	226158480.0	98.9828459118	96.0	SnrPg	K11099	Spliceosome
P40227	7627156.8	1381.9506915	4050020300.0	1772.57353027	531.0	Cct6a	K09498	Chaperones and folding catalysts
D6RBL5	7652057.6	1386.46242224	2678220200.0	1172.17739248	350			
P14868	4907933.2	889.259504877	2458874500.0	1076.17629792	501.0	DarS	K01876	tRNA loading
O00303	8811987.4	1596.62799655	3278059300.0	1434.70914105	372.0	Eif3f	K03249	Translation factors
Q9Y265	5934745.4	1075.30574295	2706243900.0	1184.44253319	456.0	RuvBl1	K04499	Chromosome-related
C9JDV1	14677436.0	2659.37797813	5137102600.0	2248.357148	350			
P02545	16932059.0	3067.88902565	11242887000.0	4920.67753341	664.0	LmnA	K12641	Cytoskeleton proteins
P23246	7530043.8	1364.35496337	5323741000.0	2330.04322932	707.0			
Q9Y230	6108945.5	1106.86874276	2828441800.0	1237.92492265	463.0	RuvBl2	K11338	Chromosome-related
P09211	5683937.5	1029.86231496	1193626900.0	522.415022947	210.0	GstP1	K00799	Cofactor biosynthesis
P61769	14331295.0	2596.66131885	1748418000.0	765.23060061	122.0	B2m	K08055	Antigen processing and presentation
Q96KP4	2806800.6	508.559104236	1333230300.0	583.515282513	475.0	CndP2	K08660	Peptidases
P62316	9913559.9	1796.21991763	1169800100.0	511.986740652	118.0	SnrPd2	K11096	Spliceosome
P14324	4669875.3	846.126226232	1956677800.0	856.379726184	419.0	FdpS	K00787	Cofactor biosynthesis
P31939	7788965.7	1411.26855229	4611067700.0	2018.12730453	592.0	AtiC	K00602	Other central metabolism enzymes
P09874	3544067.0	642.143064553	3593683900.0	1572.84864901	1014.0	ParP1	K10798	DNA replication control
P62913	11945002.0	2164.29322312	2126210400.0	930.579107179	178.0	Rpl11	K02868	Ribosome
Q16836	5165206.3	935.87435072	3941052400.0	1724.88151866	763.0	HadH	K00022	Butanoate metabolism
O43909	4022491.2	728.827876648	3696669400.0	1617.92234192	919.0	ExtL3	K02370	Glycan metabolism
P26583	5559385.5	1007.29496423	1161911600.0	508.534178625	209.0	HmgB2	K11295	Chromosome-related
P55209	8654729.0	1568.1346326	3383999000.0	1481.07579951	391.0	Nap1l1	K11279	Chromosome-related
P43490	3479789.1	630.496668566	1708576400.0	747.793116269	491.0	NamPt	K03462	Cofactor biosynthesis
P34897	5447216.9	986.97133927	2745397300.0	1201.57881284	504.0	ShmT2	K00600	Other central metabolism enzymes
O75390	9158216.5	1659.36061851	4267728900.0	1867.85811481	466.0	Cs	K01647	TCA cycle and anaplerotic enzymes
P23381	22127925.0	4009.31855174	10422253000.0	4561.5104185	471.0	WarS	K01867	tRNA loading
P22234	4644165.4	841.467896134	1973770300.0	863.860605493	425.0	PaiCs	K01587	Purine metabolism
P25789	6175289.8	1118.88954602	1611750600.0	705.415340995	261.0	PsmA4	K02728	Proteasome
P49411	5488938.9	994.530872693	2481000400.0	1085.86014683	452.0	TufM	K02358	Translation factors
Q99714	8515888.3	1542.97833826	2222646800.0	972.786453645	261.0	Hsd17b10	K08683	Amino acid metabolism
P09525	5980151.1	1083.53271929	2093052900.0	916.067054775	350			
B4DT77	5026049.5	910.660782803	1759117300.0	769.913366268	350			
Q9H4M9	6921823.4	1254.15261347	3696253700.0	1617.74040239	534.0	Ehd1	K12483	Endocytosis
P99999	5998824.7	1086.91615496	629876590.0	275.67826531	105.0	CycS	K08738	Apoptosis
P12004	10803570.0	1957.4792316	2819731800.0	1234.11281448	261.0	PcnA	K04802	DNA replication complex
Q14974	5608611.8	1016.21418815	4913143900.0	2150.33708042	876.0	KpnB1	K14293	RNA transport
Q14103	6455808.5	1169.71621991	2291812000.0	1003.05800629	355.0			
Q02790	3812805.0	690.835214809	1750077500.0	765.956914445	459.0	FkbP4	K09571	Chaperones and folding catalysts
P07900	6043417.6	1094.99586155	4423781700.0	1936.15778793	732.0	Hsp90aa1	K04079	Chaperones and folding catalysts
F8VY00	4388304.9	795.108996721	1535906700.0	672.220719829	350			
D6RAV0	7575668.1	1372.62154744	2651483800.0	1160.47566473	350			
P62314	6776741.6	1227.86550556	806432250.0	352.951430962	119.0	SnrPd1	K11087	Spliceosome
Q8NC51	6786981.9	1229.72092693	3155946600.0	1381.2640411	465.0			
Q07812	7737721.2	1401.98365438	1485642500.0	650.221573198	192.0	Bax	K02159	Protein processing in endoplasmic reticulum
P29692	6933180.8	1256.21044016	4832427000.0	2115.00969197	697.0	Eef1d	K03232	Translation factors
P53396	5117427.2	927.217342346	5910628400.0	2586.90640368	1155.0	AclY	K01648	TCA cycle and anaplerotic enzymes
Q9H0U4	6009376.7	1088.82805268	1207884700.0	528.655238306	201.0	Rab1b	K07875	GTP-binding signaling proteins
P23526	7520239.0	1362.57844946	3248743200.0	1421.87835527	432.0	AhcY	K01251	Amino acid metabolism
Q9UKM9	5830048.5	1056.33590174	1789824900.0	783.353170245	307.0			
P00505	5706265.8	1033.90793909	2453694300.0	1073.90907832	430.0	Got2	K00813	Amino acid metabolism
P62081	5605651.2	1015.67776241	1087496300.0	475.964813226	194.0	Rps7	K02993	Ribosome
P30040	5852674.4	1060.43544748	1527548000.0	668.562365236	261.0	Erp29	K09586	Chaperones and folding catalysts
P61086	3111191.6	563.711156825	622238320.0	272.335221518	200.0	Ube2k	K04649	Ubiquitin mediated proteolysis
Q04837	7461479.1	1351.93184987	1186375200.0	519.241169357	159.0	SsbP1	K03111	DNA replication
D6RBK0	5822498.3	1054.96789471	2037874400.0	891.917065073	350			
F8VZ58	7836559.7	1419.89202273	2742795900.0	1200.44025737	350			
P62249	6501131.5	1177.92821199	988171990.0	432.493514373	152.0	Rps16	K02960	Ribosome
P63104	5688602.5	1030.70755784	1399396200.0	612.474130681	246.0	YwhAz	K06630	Cell cycle
K7EL96	3023048.1	547.740596108	1058066800.0	463.084395636	350			
H7C3W8	6251346.2	1132.67006703	2187971200.0	957.609973984	350			
P25787	7099088.0	1286.27086448	1661186600.0	727.052009098	234.0	PsmA2	K02726	Proteasome
P28065	7120761.9	1290.19791906	1559446900.0	682.523565822	219.0	PsmB9	K02741	Proteasome
P24534	5403739.5	979.093748109	1215841400.0	532.137649446	225.0	Eef1b2	K03232	Translation factors
P09622	4280080.2	775.499959838	2178560800.0	953.491321555	509.0	Dld	K00382	Glycolysis
P33992	4450884.0	806.447590221	3266948900.0	1429.84644914	734.0	Mcm5	K02209	DNA replication complex
P09651	7456277.1	1350.98930894	2773735100.0	1213.98142578	372.0	HnrNpa1	K12741	Spliceosome
F8WCY3	4116868.3	745.92789203	1440903900.0	630.640817481	350			
P16401	7054982.0	1278.27937842	1594425900.0	697.832834646	226.0	HisT1h1b	K11275	Chromosome-related
O75947	6861932.0	1243.30099946	1104771100.0	483.525479828	161.0	Atp5h	K02138	Oxidative phosphorylation
G3V2K7	7395903.4	1340.05030786	2588566200.0	1132.93850094	350			
O43707	5491850.8	995.058474567	5003076100.0	2189.69773184	911.0	ActN4	K05699	Focal adhesion
P22695	6156405.1	1115.46786151	2788851500.0	1220.59742485	453.0	UqcRc2	K00415	Oxidative phosphorylation
Q16698	3645397.9	660.503026332	1221208300.0	534.486582087	335.0	DecR1	K13236	Other enzymes
Q15181	5271345.7	955.105555882	1523418900.0	666.755180871	289.0	Ppa1	K01507	Oxidative phosphorylation
P62310	3304842.5	598.798411773	337093940.0	147.536000069	102.0	Lsm3	K12622	Spliceosome
Q01813	6223670.9	1127.65562968	4879358000.0	2135.54999601	784.0	PfkP	K00850	Glycolysis
P52209	7512334.7	1361.14628369	3628457700.0	1588.06810789	483.0	Pgd	K00033	Pentose phosphate metabolism
Q01469	43799279.0	7935.91183301	5912902700.0	2587.90179721	135.0	FabP5	K08754	PPAR signaling pathway
P61586	7365652.8	1334.56925657	1421571000.0	622.17938167	193.0	RhoA	K04513	Wnt signaling pathway
P31930	6067500.6	1099.35941659	2912400300.0	1274.67106309	480.0	UqcRc1	K00414	Oxidative phosphorylation
P05455	6694916.1	1213.0396918	2731525800.0	1195.50766951	408.0	Ssb	K11090	Systemic lupus erythematosus
I3L3B0	3536185.6	640.715047998	1237665000.0	541.689190631	350			
P13667	6106868.5	1106.4924149	3938930200.0	1723.95269478	645.0	PdiA4	K09582	Chaperones and folding catalysts
P62826	4082499.7	739.700707802	951222430.0	416.321789997	233.0	Ran	K07936	RNA transport
Q5T6W8	3889824.3	704.790201928	1361438500.0	595.861173386	350			
P51572	3436222.0	622.602824824	1075537500.0	470.730801847	313.0	BcaP31	K14009	Protein processing in endoplasmic reticulum
P35268	3062329.0	554.857831054	391978110.0	171.557170277	128.0	Rpl22	K02891	Ribosome
P54577	3359989.6	608.790414688	1774074500.0	776.459688222	528.0	YarS	K01866	tRNA loading
Q15717	5143726.0	931.982374166	1676854700.0	733.909470857	326.0			
D6R9L5	4106008.3	743.96018835	1437102900.0	628.977232736	350			
P32119	1691872.7	306.547342477	334990790.0	146.615513813	198.0	PrdX2	K03386	Other enzymes
Q9Y285	3413145.7	618.421671928	1733878000.0	758.866874697	508.0	FarSa	K01889	tRNA loading
Q9BV40	7365254.0	1334.49699872	736525400.0	322.355280148	100.0	VamP8	K08512	SNARE interactions in vesicular transport
P31948	3807941.1	689.9539336	2246685200.0	983.307346972	590.0	StiP1	K09553	Chaperones and folding catalysts
P11586	4336484.8	785.719806894	4423214500.0	1935.90954135	1020.0	MthFd1	K00288	Other central metabolism enzymes
P60228	5403590.2	979.066696713	2404597600.0	1052.42091175	445.0	Eif3e	K03250	Translation factors
P27824	4322681.2	783.218757674	2559027300.0	1120.01020223	592.0	CanX	K08054	Chaperones and folding catalysts
P28062	4388936.7	795.223471415	1211346500.0	530.170365291	276.0	PsmB8	K02740	Proteasome
Q16543	5481731.6	993.224995093	2072094500.0	906.894185919	378.0	Cdc37	K09554	Chaperones and folding catalysts
P11836	2745475.9	497.447793194	815406340.0	356.87912347	297.0	Ms4A1	K06466	Cellular antigens
Q12931	2768245.7	501.573411912	1948845000.0	852.951542392	704.0	TraP1	K09488	Chaperones and folding catalysts
P11177	5992489.6	1085.7683097	2151303800.0	941.561742655	359.0	PdhB	K00162	Glycolysis
H7C2U6	3224684.5	584.2747293	1128639600.0	493.972012974	350			
P31943	4338475.4	786.080480094	1947975500.0	852.570988081	449.0			
P05388	5515953.0	999.425508421	1748557100.0	765.291480547	317.0	RplP0	K02941	Ribosome
P63279	2667745.6	483.363981277	490865190.0	214.837106551	184.0	Ube2i	K10577	RNA transport
P29401	5615508.4	1017.46377058	4801259700.0	2101.36869096	855.0	Tkt	K00615	Pentose phosphate metabolism
Q9Y266	5187065.7	939.835015714	1815473000.0	794.578581427	350			
H7C597	5687099.5	1030.43523199	1990484800.0	871.176045436	350			
P21796	4982933.6	902.84869117	1410170200.0	617.189590309	283.0	VdaC1	K05862	Calcium signaling pathway
P38117	3773683.2	683.746806903	1320789100.0	578.07013899	350			
D6RD66	5201201.4	942.39623753	1820420500.0	796.743955151	350			
P30153	4687861.9	849.385185627	2761150700.0	1208.47360788	589.0	Ppp2r1a	K03456	mRNA surveillance pathway
P40925	4476753.1	811.134765478	1575817100.0	689.688315886	352.0	Mdh1	K00025	TCA cycle and anaplerotic enzymes
P09382	9588482.1	1737.31966131	1294445100.0	566.540153058	135.0	LgaLs1	K06830	CAM ligands
H7C310	3284320.7	595.080104093	1149512200.0	503.10732972	350			
Q99798	2955263.2	535.458773158	2378986900.0	1041.21186943	805.0	Aco2	K01681	TCA cycle and anaplerotic enzymes
O43143	3402318.9	616.459983695	2704843500.0	1183.82961973	795.0	Dhx15	K12820	Spliceosome
O00487	4907765.5	889.229119619	1521407300.0	665.87476333	310.0	PsmD14	K03030	Ubiquitin labeling
P60900	5073162.1	919.197029252	1278436800.0	559.533795869	252.0	PsmA6	K02730	Proteasome
O43776	3659753.0	663.104000835	2005544600.0	877.767272362	548.0	NarS	K01893	tRNA loading
P61254	2920613.5	529.180656931	446853870.0	195.574659678	153.0	Rpl26	K02898	Ribosome
Q9UBQ7	4525309.0	819.932520833	1787497100.0	782.334361361	395.0	GrhPr	K00015	TCA cycle and anaplerotic enzymes
P00491	5213390.3	944.604722189	1506669800.0	659.424597536	289.0	Pnp	K03783	Purine metabolism
P09012	5159750.9	934.885896699	1455049800.0	636.832057535	282.0	SnrPa	K11091	Spliceosome
Q15084	3005159.5	544.499393155	1466517800.0	641.851260339	488.0	PdiA6	K09584	Chaperones and folding catalysts
P43686	3836970.4	695.213699757	1603853600.0	701.959058771	418.0	PsmC4	K03063	Proteasome
P08865	4189426.3	759.074544302	1235880800.0	540.908299312	295.0	RpsA	K02998	Ribosome
P42766	2306960.6	417.994002226	283756150.0	124.191634433	123.0	Rpl35	K02918	Ribosome
O14818	4165009.8	754.650563002	1032922400.0	452.079438976	248.0	PsmA7	K02731	Proteasome
Q08211	4558425.3	825.932803099	5789200100.0	2533.76084528	1270.0	Dhx9	K13184	Other enzymes
B4DDP6	3718519.3	673.751760027	1301481800.0	569.619907538	350			
P27797	5651906.5	1024.05867623	2356845000.0	1031.5210178	417.0	CalR	K08057	Chaperones and folding catalysts
