!!SBtab TableType='Proteomaps' Organism='hsa' ProteinIdentifier='http://identifiers.org/uniprot/'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
P06733	380262.84	2.04165567112	165034070.0	2.40612386269	434.0	Eno1	K01689	RNA degradation
Q06830	1260690700.0	6768.72953766	2.5087745e+11	3657.68243524	199.0	PrdX1	K13279	Peroxisome
P15121	133604480.0	717.331055222	42219016000.0	615.534609653	316.0	Akr1b1	K00011	Carbohydrate metabolism
P62937	1060531200.0	5694.06029492	1.7498765e+11	2551.24266366	165.0	PpiA	K03767	Chaperones and folding catalysts
P08670	526648650.0	2827.61051004	2.4541827e+11	3578.09000158	466.0	Vim	K07606	Cytoskeleton proteins
P68371	969132030.0	5203.33226647	4.3126375e+11	6287.63503189	445.0	TubB2c	K07375	Cytoskeleton proteins
P08238	882211380.0	4736.64970025	6.3872104e+11	9312.27070838	724.0	Hsp90ab1	K04079	Chaperones and folding catalysts
P52895	597164.07	3.20621234014	192883990.0	2.81216339796	323.0	Akr1c2	K00089	Lipid and steroid metabolism
P04083	37775929.0	202.821394998	13221575000.0	192.764724943	350			
P00338	482959610.0	2593.04124136	1.7434842e+11	2541.92297254	361.0	LdhA	K00016	Glycolysis
O43707	153468640.0	823.983009213	1.3980993e+11	2038.3670403	911.0	ActN4	K05699	Focal adhesion
O60218	6791630.9	36.4647035801	2146155400.0	31.2899980045	316.0	Akr1b10	K00100	Carbohydrate metabolism
P06703	9160725.9	49.1845271689	3206254100.0	46.7457689182	350			
P09382	23703335.0	127.26473175	3199950200.0	46.65386084	135.0	LgaLs1	K06830	CAM ligands
P42330	3530747.6	18.956811191	1140431500.0	16.6269876633	323.0	Akr1c3	K00089	Lipid and steroid metabolism
P07195	753250030.0	4044.24790895	2.5158551e+11	3668.00563737	334.0	LdhB	K00016	Glycolysis
P11142	622514460.0	3342.32021623	4.0214434e+11	5863.08689302	646.0	HspA8	K03283	Chaperones and folding catalysts
P60866	740493050.0	3975.75486197	1.0515001e+11	1533.04071228	142.0	Rps20	K02969	Ribosome
Q53HE2	731861080.0	3929.40925927	2.0931227e+11	3051.68046574	286.0	Tpi1	K01803	Glycolysis
P62826	729099840.0	3914.58398393	1.6988026e+11	2476.77917285	233.0	Ran	K07936	RNA transport
P63104	528055030.0	2835.1614548	1.2990154e+11	1893.90708957	246.0	YwhAz	K06630	Cell cycle
P11413	32341310.0	173.64257568	16655775000.0	242.833844424	515.0	G6pD	K00036	Pentose phosphate metabolism
P62263	619505010.0	3326.16228542	2.1682675e+11	3161.2382658	350			
P29401	225763160.0	1212.13694176	1.930275e+11	2814.25571038	855.0	Tkt	K00615	Pentose phosphate metabolism
P05387	1111657500.0	5968.56069138	1.2784061e+11	1863.85964027	115.0	RplP2	K02943	Ribosome
B4DNM7	4177030.3	22.4267446181	1461960600.0	21.3147399562	350			
P06748	610130990.0	3275.83256849	1.7937851e+11	2615.25946348	294.0	Npm1	K11276	Chromosome-related
P09211	322022940.0	1728.96189825	67624817000.0	985.939969206	210.0	GstP1	K00799	Cofactor biosynthesis
P22626	756987620.0	4064.3152703	2.6721663e+11	3895.90046437	353.0			
P10599	527874610.0	2834.19276821	55426834000.0	808.098763611	105.0	Txn	K03671	Chaperones and folding catalysts
P04792	20826337.0	111.817944253	4269399100.0	62.2459535407	205.0	HspB1	K04455	Chaperones and folding catalysts
P16403	685961390.0	3682.97086842	1.4610978e+11	2130.21607133	213.0	HisT1h1c	K11275	Chromosome-related
P63241	761287210.0	4087.40004584	1.6291546e+11	2375.23546445	214.0	Eif5a	K03263	Translation factors
P62888	712086410.0	3823.23778285	81889937000.0	1193.91911943	115.0	Rpl30	K02908	Ribosome
P09429	634298150.0	3405.58760653	1.370084e+11	1997.52197003	216.0	HmgB1	K10802	Chromosome-related
P26447	3275421.6	17.5859494579	1146397600.0	16.7139707667	350			
P04075	696545790.0	3739.79919349	2.5354267e+11	3696.5401659	364.0	AldOa	K01623	Glycolysis
Q07020	455849270.0	2447.48408041	85699663000.0	1249.46324216	188.0	Rpl18	K02883	Ribosome
P62857	599233220.0	3217.32173971	72507220000.0	1057.12324891	121.0	Rps28	K02979	Ribosome
P25398	740129180.0	3973.80122051	97697052000.0	1424.37987581	132.0	Rps12	K02951	Ribosome
P62750	661759180.0	3553.02764467	1.2838128e+11	1871.74237011	194.0	Rpl23a	K02893	Ribosome
P62280	479644300.0	2575.24112852	75783799000.0	1104.89432382	158.0	Rps11	K02949	Ribosome
P22392	508783130.0	2731.68938289	1.4856467e+11	2166.00728346	292.0	Nme1-nme2	K00940	Purine metabolism
P22392	0.0	0.0	0.0	0.0	292.0	Nme1-nme2	K00940	Purine metabolism
P61604	430042540.0	2308.92608548	43864339000.0	639.522692429	102.0	HspE1	K04078	Chaperones and folding catalysts
P21333	102804270.0	551.962744666	2.721229e+11	3967.4317144	2647.0	FlnA	K04437	Cytoskeleton proteins
P14174	425393040.0	2283.96262062	2.382201e+11	3473.14386164	560.0	Mif	K07253	Amino acid metabolism
P05386	228733860.0	1228.08682133	26075660000.0	380.171607968	114.0	RplP1	K02942	Ribosome
Q0P5T0	27202313.0	146.050969913	1904161900.0	27.7618396372	70.0	TmsB4x	K05764	Regulation of actin cytoskeleton
P62829	380257000.0	2041.62431578	53235980000.0	776.157079757	140.0	Rpl23	K02894	Ribosome
P60903	66136478.0	355.091008568	23147767000.0	337.484220965	350			
P62241	774326760.0	4157.41022934	1.6105997e+11	2348.18323962	208.0	Rps8	K02995	Ribosome
P42766	362996760.0	1948.95297593	44648601000.0	650.956886065	123.0	Rpl35	K02918	Ribosome
P62701	472789220.0	2538.43576263	1.2434356e+11	1812.87419554	263.0	Rps4x	K02987	Ribosome
P61247	472570090.0	2537.25923956	1.247585e+11	1818.9238375	264.0	Rps3a	K02984	Ribosome
P09651	502962720.0	2700.43922685	1.8710213e+11	2727.86643239	372.0	HnrNpa1	K12741	Spliceosome
P12236	184983230.0	993.186871984	55125003000.0	803.698200918	298.0	Slc25a6	K05863	Calcium signaling pathway
P62424	407743800.0	2189.20271472	1.0845985e+11	1581.29671788	266.0	Rpl7a	K02936	Ribosome
P62851	351266140.0	1885.97052187	43908268000.0	640.163157851	125.0	Rps25	K02975	Ribosome
P09936	273943450.0	1470.82002085	66020371000.0	962.547855038	241.0	UchL1	K05611	Ubiquitin labeling
P23284	259233310.0	1391.84033208	55994395000.0	816.37355236	216.0	PpiB	K03768	Chaperones and folding catalysts
P37802	277112930.0	1487.83716304	96989526000.0	1414.06445917	350			
Q6LES2	16831190.0	90.3677427833	5890916500.0	85.8869611818	350			
P62910	291940780.0	1567.44884438	44666939000.0	651.224246007	153.0	Rpl32	K02912	Ribosome
P08708	309370570.0	1661.0305091	41765027000.0	608.915650511	135.0	Rps17	K02962	Ribosome
P62269	287259610.0	1542.31534125	43663461000.0	636.593979896	152.0	Rps18	K02964	Ribosome
P39023	437336660.0	2348.08868539	1.7624667e+11	2569.59861928	403.0	Rpl3	K02925	Ribosome
P10809	543435900.0	2917.74233613	3.1138877e+11	4539.91075946	573.0	HspD1	K04077	Chaperones and folding catalysts
P00558	412513200.0	2214.80993039	1.72018e+11	2507.94647803	417.0	Pgk1	K00927	Glycolysis
P23396	570126110.0	3061.04379206	1.3854064e+11	2019.86135261	243.0	Rps3	K02985	Ribosome
P35268	540236960.0	2900.56702131	69150331000.0	1008.18128967	128.0	Rpl22	K02891	Ribosome
P46781	363813020.0	1953.33552842	70579726000.0	1029.02123756	194.0	Rps9	K02997	Ribosome
P06576	354553940.0	1903.62293176	1.8755903e+11	2734.52783262	529.0	Atp5b	K02133	Oxidative phosphorylation
P08865	478543140.0	2569.32892958	1.4117023e+11	2058.1996136	295.0	RpsA	K02998	Ribosome
P60842	460487130.0	2472.38504936	1.8695777e+11	2725.76172733	406.0	Eif4a1	K03257	RNA transport
P46776	274320490.0	1472.84437289	40599433000.0	591.921804709	148.0	Rpl27a	K02900	Ribosome
P61978	395366260.0	2122.74690553	1.8344994e+11	2674.61911497	464.0	HnrNpk	K12886	Spliceosome
P61978	14126976.0	75.848643707	6554916900.0	95.5677937958	464.0	HnrNpk	K12886	Spliceosome
P21796	166368770.0	893.244637755	47082362000.0	686.440046713	283.0	VdaC1	K05862	Calcium signaling pathway
P36578	370526650.0	1989.38144015	1.5821488e+11	2306.7030838	427.0	Rpl4	K02930	Ribosome
P63173	363023270.0	1949.09530982	25411629000.0	370.490329219	70.0	Rpl38	K02923	Ribosome
P40926	370739770.0	1990.52569515	1.2531004e+11	1826.96504715	338.0	Mdh2	K00026	TCA cycle and anaplerotic enzymes
P61254	414404190.0	2224.96277745	63403841000.0	924.40000308	153.0	Rpl26	K02898	Ribosome
P13639	569053920.0	3055.28713492	4.8824826e+11	7118.44402372	858.0	Eef2	K03234	Translation factors
P61956	387374130.0	2079.83664499	36800542000.0	536.535651494	95.0	SumO2	K12160	RNA transport
P62906	425100720.0	2282.39313572	92246856000.0	1344.9184249	217.0	Rpl10a	K02865	Ribosome
P08195	30715981.0	164.916079632	19381784000.0	282.577851857	631.0	Slc3a2	K06519	Cellular antigens
P08195	48488.282	0.260336707968	30596106.0	0.44607771445	631.0	Slc3a2	K06519	Cellular antigens
P08195	0.0	0.0	0.0	0.0	631.0	Slc3a2	K06519	Cellular antigens
Q9Y3U8	338536800.0	1817.62587584	35546364000.0	518.25029009	105.0	Rpl36	K02920	Ribosome
Q9BUQ0	319963120.0	1717.90259205	1.7821946e+11	2598.36102631	557.0			
P62158	420580180.0	2258.1220654	62666447000.0	913.649124188	149.0	CalM3	K02183	Calcium signaling pathway
P30050	437881000.0	2351.01128189	72250365000.0	1053.37841644	165.0	Rpl12	K02870	Ribosome
P07910	343076230.0	1841.99836778	1.0498133e+11	1530.58143237	306.0	HnrNpc	K12884	Spliceosome
P18124	412070480.0	2212.43293821	1.0219348e+11	1489.93581046	248.0	Rpl7	K02937	Ribosome
Q02878	409316480.0	2197.64653489	1.1788315e+11	1718.68427061	288.0	Rpl6	K02934	Ribosome
P52209	89460004.0	480.316521343	43209182000.0	629.970792682	483.0	Pgd	K00033	Pentose phosphate metabolism
P07951	66552022.0	357.322091059	21429751000.0	312.436306349	322.0	Tpm2	K10374	Cardiac muscle contraction
P07951	139604.12	0.749543508668	44952527.0	0.655387992933	322.0	Tpm2	K10374	Cardiac muscle contraction
P84098	398866970.0	2141.54244291	78177926000.0	1139.79963825	196.0	Rpl19	K02885	Ribosome
P63244	389300170.0	2090.17767776	1.3625506e+11	1986.5386055	350			
O60701	22523005.0	120.927463985	11126364000.0	162.217473794	494.0	UgdH	K00012	Carbohydrate metabolism
P50914	299473410.0	1607.89201984	65884150000.0	960.561813012	220.0	Rpl14	K02875	Ribosome
P60981	76586343.0	411.197006566	12636747000.0	184.238190959	165.0	DstN	K10363	Cytoskeleton proteins
P84090	407883570.0	2189.95314885	1.4275925e+11	2081.3668235	350			
P62249	414027190.0	2222.93864018	62932133000.0	917.522708743	152.0	Rps16	K02960	Ribosome
O75531	203054030.0	1090.21016067	71068910000.0	1036.15332426	350			
P62899	330406350.0	1773.97296631	42952826000.0	626.233235407	130.0	Rpl31	K02910	Ribosome
P31943	461673860.0	2478.75667913	2.0729156e+11	3022.21940627	449.0			
P61313	432700020.0	2323.1942667	88270804000.0	1286.94934254	204.0	Rpl15	K02877	Ribosome
P62917	344642370.0	1850.40707427	88573089000.0	1291.35652435	257.0	Rpl8	K02938	Ribosome
P31949	92389406.0	496.04466929	32336292000.0	471.448857876	350			
P62258	571746810.0	3069.74543471	1.4579544e+11	2125.63313294	255.0	YwhAe	K06630	Cell cycle
P10620	4907613.8	26.3492944681	760680140.0	11.0903805301	155.0	MgsT1	K00799	Cofactor biosynthesis
P62913	242192990.0	1300.34975687	43110352000.0	628.529894925	178.0	Rpl11	K02868	Ribosome
P32969	326163630.0	1751.19352946	62623417000.0	913.02176579	192.0	Rpl9	K02940	Ribosome
P39019	239066750.0	1283.56477302	34664679000.0	505.395712136	145.0	Rps19	K02966	Ribosome
P50238	628906.6	3.37664002745	220117310.0	3.20921317751	350			
P07900	463962520.0	2491.04464203	3.3962056e+11	4951.5177907	732.0	Hsp90aa1	K04079	Chaperones and folding catalysts
P23526	292173720.0	1568.69951424	1.2621905e+11	1840.21801154	432.0	AhcY	K01251	Amino acid metabolism
Q6PUV4	159983.12	0.858959671766	55994092.0	0.816369134754	350			
P05388	299399130.0	1607.49320573	94909524000.0	1383.73894853	317.0	RplP0	K02941	Ribosome
P18669	452627670.0	2430.18710259	1.1496743e+11	1676.17436057	254.0	PgaM1	K01834	Glycolysis
P14866	376239320.0	2020.05313319	2.2160496e+11	3230.90245757	589.0			
P08107	1552182200.0	8333.76616879	9.9494879e+11	14505.9139957	641.0	HspA1b	K03283	Chaperones and folding catalysts
P61353	616557180.0	3310.33519635	83851776000.0	1222.52186571	136.0	Rpl27	K02901	Ribosome
Q16778	408190110.0	2191.59898184	51431954000.0	749.855177323	126.0	HisT2h2be	K11252	Chromosome-related
P02545	69301213.0	372.082674544	46016005000.0	670.893032549	664.0	LmnA	K12641	Cytoskeleton proteins
P02545	624828.52	3.35474455336	414886140.0	6.04885671033	664.0	LmnA	K12641	Cytoskeleton proteins
P62081	319369570.0	1714.71578389	61957697000.0	903.315862167	194.0	Rps7	K02993	Ribosome
P15880	350576580.0	1882.26822983	1.0271894e+11	1497.59678522	293.0	Rps2	K02981	Ribosome
P06744	164622240.0	883.867405735	93670055000.0	1365.66803785	569.0	Gpi	K01810	Glycolysis
P46777	377287110.0	2025.67878516	1.1205427e+11	1633.7017742	297.0	Rpl5	K02932	Ribosome
Q5TEC6	233929970.0	1255.98507047	81875490000.0	1193.70848855	350			
P26038	85348090.0	458.239390332	49245848000.0	717.982717212	577.0	Msn	K05763	Regulation of actin cytoskeleton
P18621	251573500.0	1350.71431902	46289524000.0	674.880818784	184.0	Rpl17	K02880	Ribosome
Q14847-1	15877645.0	85.2480982845	5557175800.0	81.0211691534	350			
P60660	130231260.0	699.220019858	30995040000.0	451.893996003	238.0	Myl6	K12751	Cytoskeleton proteins
P49207	208440200.0	1119.12885419	24387503000.0	355.559024386	117.0	Rpl34	K02915	Ribosome
P47914	251506880.0	1350.35663195	40492608000.0	590.364343383	161.0	Rpl29	K02905	Ribosome
Q6PKA6	1699224.0	9.12324306025	870002690.0	12.684255033	512.0	AldH3a1	K00129	Glycolysis
P62277	287363420.0	1542.87270383	43391876000.0	632.634390526	151.0	Rps13	K02953	Ribosome
P07437	229973090.0	1234.74032699	1.0210805e+11	1488.69027879	444.0	TubB	K07375	Cytoskeleton proteins
P26641	281719440.0	1512.56981182	1.3719737e+11	2000.27706918	487.0	Eef1g	K03233	Translation factors
P40429	286776590.0	1539.72197577	58215648000.0	848.75844021	203.0	Rpl13a	K02872	Ribosome
P45880	178887060.0	960.456142753	52592796000.0	766.779741063	294.0	VdaC2	K05862	Calcium signaling pathway
P45880	0.0	0.0	0.0	0.0	294.0	VdaC2	K05862	Calcium signaling pathway
P62266	300436490.0	1613.06285836	42962418000.0	626.373082532	143.0	Rps23	K02973	Ribosome
P12004	237593650.0	1275.65560428	62011943000.0	904.106744892	261.0	PcnA	K04802	DNA replication complex
P46779	207049560.0	1111.66241849	34991376000.0	510.158810129	169.0	Rpl28	K02903	Ribosome
P62753	244339680.0	1311.87547369	60840580000.0	887.028789618	249.0	Rps6	K02991	Ribosome
Q02543	215693050.0	1158.06987281	37961977000.0	553.468860912	176.0	Rpl18a	K02882	Ribosome
Q8IUE6	153059740.0	821.787598786	19897766000.0	290.100641563	130.0	HisT2h2ab	K11251	Chromosome-related
P38646	191656200.0	1029.01447755	1.3051787e+11	1902.89290881	681.0	HspA9	K04043	Chaperones and folding catalysts
P11021	310250170.0	1665.75313814	2.0290361e+11	2958.24503296	654.0	HspA5	K09490	Chaperones and folding catalysts
P14625	212362520.0	1140.18804281	1.705271e+11	2486.2098144	803.0	Hsp90b1	K09487	Chaperones and folding catalysts
P62244	394930540.0	2120.4074968	51340970000.0	748.528670781	130.0	Rps15a	K02957	Ribosome
P17844	290537150.0	1559.91266454	1.7838981e+11	2600.84465409	614.0	Ddx5	K12823	Spliceosome
Q15365	139685790.0	749.982000156	49728141000.0	725.014336175	356.0	PcbP1	K12889	Spliceosome
Q13151	154012060.0	826.900666181	46973678000.0	684.855481987	305.0			
P26373	392816660.0	2109.05793897	82884315000.0	1208.41671156	211.0	Rpl13	K02873	Ribosome
P84077	273667150.0	1469.33654836	49533754000.0	722.180259555	181.0	Arf1	K07937	GTP-binding signaling proteins
P04080	316777010.0	1700.79616232	1.1087195e+11	1616.46407071	350			
P30041	513617350.0	2757.64462132	1.1505029e+11	1677.38242278	224.0	PrdX6	K11188	Methane metabolism
B4DP11	388656490.0	2086.72171839	1.3602977e+11	1983.25397679	350			
Q9UQ80	318793820.0	1711.62454507	1.1157784e+11	1626.75563519	350			
Q14103	306903380.0	1647.78400714	1.089507e+11	1588.45309412	355.0			
Q14103	119765.73	0.643029915466	42516834.0	0.619876664578	355.0			
P27348	116112790.0	623.417045413	28447634000.0	414.75394144	245.0	YwhAq	K06630	Cell cycle
Q92686	589670.71	3.16598000784	206384750.0	3.00899851691	350			
P46782	452936650.0	2431.8460361	92399077000.0	1347.13773986	204.0	Rps5	K02989	Ribosome
P06753	129604120.0	695.85286482	36807570000.0	536.63811663	284.0	Tpm3	K09290	Cardiac muscle contraction
P06753	0.0	0.0	0.0	0.0	284.0	Tpm3	K09290	Cardiac muscle contraction
P06753	52315.955	0.280887730749	14857731.0	0.216619156908	284.0	Tpm3	K09290	Cardiac muscle contraction
P30086	377443480.0	2026.51834576	1.3210522e+11	1926.03577084	350			
B2ZZ83	36481388.0	195.87092102	96055495000.0	1400.44669965	2633.0	FlnB	K04437	Cytoskeleton proteins
P56537	223677030.0	1200.93637548	54800872000.0	798.972514072	245.0	Eif6	K03264	Translation factors
P39687	318982880.0	1712.63962038	1.1164401e+11	1627.72036457	350			
Q00839	343722840.0	1845.4700585	2.8357134e+11	4134.34491405	825.0	HnrNpu	K12888	Spliceosome
P27824	115681560.0	621.101743778	68483484000.0	998.458954884	592.0	CanX	K08054	Chaperones and folding catalysts
P21980	2200478.7	11.8145118178	1511728900.0	22.0403397929	687.0	Tgm2	K05625	CAM ligands
Q9UBI6	57697969.0	309.784110435	4154253800.0	60.5671859141	72.0	Gng12	K04347	MAPK signaling pathway
P83731	243863210.0	1309.31727558	38286524000.0	558.200612854	157.0	Rpl24	K02896	Ribosome
P55072	149888130.0	804.759020492	1.2080983e+11	1761.35397261	806.0	Vcp	K13525	Protein processing in endoplasmic reticulum
Q71UM5	224763440.0	1206.76938072	21802054000.0	317.864319683	97.0	Rps27l	K02978	Ribosome
P07237	117645240.0	631.644868129	59763782000.0	871.329550285	508.0	P4hB	K09580	Chaperones and folding catalysts
Q00325-2	77891452.0	418.204220816	27262008000.0	397.468037925	350			
P37837	168609980.0	905.277838545	56821563000.0	828.433296528	337.0	TalDo1	K00616	Pentose phosphate metabolism
P61513	220876520.0	1185.90025698	20320640000.0	296.265957745	92.0	Rpl37a	K02921	Ribosome
Q15233	231349850.0	1242.13224007	1.0896578e+11	1588.67295386	471.0			
P21291	19332511.0	103.797496279	3731174600.0	54.3988780069	193.0	CsrP1	K09377	Transcription factors
P19338	277460410.0	1489.70280553	1.9699689e+11	2872.12766373	710.0	Ncl	K11294	Ribosome biogenesis
P00403	192649520.0	1034.34767659	1.1636031e+11	1696.48193589	604.0	Cox2	K02261	Oxidative phosphorylation
P20962	32193744.0	172.850284325	11267810000.0	164.279694013	350			
B3KQ79	134483910.0	722.052771514	42093464000.0	613.704116936	313.0	BcaP31	K14009	Protein processing in endoplasmic reticulum
P67809	145453070.0	780.946897802	47126795000.0	687.087860231	324.0	Ybx1	K09276	Transcription factors
P62861	188553240.0	1012.35448553	65993634000.0	962.158041385	350			
P46778	242743130.0	1303.30349395	38838901000.0	566.254025588	160.0	Rpl21	K02889	Ribosome
P35579	100416190.0	539.14098939	1.9681573e+11	2869.48643093	1960.0	Myh9	K10352	Cytoskeleton proteins
Q99623	131628980.0	706.72446853	46070143000.0	671.682340682	350			
P35232	163652250.0	878.659466973	57278288000.0	835.092145342	350			
Q9NZ01	74710438.0	401.125151841	24131471000.0	351.826190888	323.0	TecR	K10258	Lipid and steroid metabolism
O75347	315583740.0	1694.38941887	1.1045431e+11	1610.37506394	350			
P30048	226205770.0	1214.51334335	57908677000.0	844.282938586	256.0	PrdX3	K03386	Other enzymes
P49773	204823520.0	1099.71066641	71688232000.0	1045.18276553	350			
P25705	216643310.0	1163.17187993	1.1980375e+11	1746.68577049	553.0	Atp5a1	K02132	Oxidative phosphorylation
P63220	194007130.0	1041.63677209	18818692000.0	274.368219155	97.0	Rps21	K02971	Ribosome
P53396	86805060.0	466.061956069	1.0025984e+11	1461.74419314	1155.0	AclY	K01648	TCA cycle and anaplerotic enzymes
P62273	124750100.0	669.791318914	8358256700.0	121.859691737	67.0	Rps29	K02980	Ribosome
P24534	233649520.0	1254.47931637	52571142000.0	766.464035305	225.0	Eef1b2	K03232	Translation factors
P07108	320863930.0	1722.73909894	47487862000.0	692.352057647	148.0	Dbi	K08762	PPAR signaling pathway
P62847	314919790.0	1690.82462857	91011819000.0	1326.91213083	289.0	Rps24	K02974	Ribosome
P31946	170102860.0	913.293207384	41845304000.0	610.086053721	246.0	YwhAb	K06630	Cell cycle
P31946	597458.92	3.20779540877	146974890.0	2.1428289931	246.0	YwhAb	K06630	Cell cycle
P27635	208176850.0	1117.71491108	47880676000.0	698.079112303	230.0	Rpl10	K02866	Ribosome
P13073	141166390.0	757.931436884	23857120000.0	347.82627446	169.0	Cox4i1	K02263	Oxidative phosphorylation
Q00610	118015520.0	633.632925289	1.97676e+11	2882.02878764	1675.0	CltC	K04646	Endocytosis
P49411	225330010.0	1209.81133152	1.0184916e+11	1484.91577691	452.0	TufM	K02358	Translation factors
Q96AG4	113646150.0	610.173496438	39776152000.0	579.918731285	350			
Q99497	237510050.0	1275.20675049	44889399000.0	654.46761457	189.0	ParK7	K05687	Peptidases
P80723-1	12774270.0	68.5858780992	4470994500.0	65.1851254496	350			
O14950	65665907.0	352.564482571	11294536000.0	164.669347291	172.0	Myl12b	K12757	Regulation of actin cytoskeleton
B4DLV7	216826400.0	1164.15490193	75889240000.0	1106.43160703	350			
P62316	269919550.0	1449.21544268	31850507000.0	464.366327095	118.0	SnrPd2	K11096	Spliceosome
Q16629	182707510.0	980.968384782	43484387000.0	633.983160054	238.0	SrsF7	K12896	Spliceosome
P55209	158023590.0	848.438829032	61787224000.0	900.830441107	391.0	Nap1l1	K11279	Chromosome-related
P23246	230703720.0	1238.6631265	1.6310753e+11	2378.03576024	707.0			
P27695	165736890.0	889.852033352	52704331000.0	768.40587211	318.0	ApeX1	K10771	Base excision repair
Q01469	233706080.0	1254.78299065	31550321000.0	459.989747775	135.0	FabP5	K08754	PPAR signaling pathway
P08758	118667100.0	637.131300261	41533485000.0	605.539870399	350			
P00441	402446590.0	2160.76165317	61976775000.0	903.594010982	154.0	Sod1	K04565	Peroxisome
O14737	203685870.0	1093.60255031	71290054000.0	1039.37750612	350	MLLT1	K15187	Transcriptional misregulation in cancer
P18077	166306330.0	892.909393375	18293696000.0	266.71400931	110.0	Rpl35a	K02917	Ribosome
P78371	250176290.0	1343.21260857	1.3384432e+11	1951.39108087	535.0	Cct2	K09494	Chaperones and folding catalysts
P30101	156380940.0	839.619335421	78972375000.0	1151.38235384	505.0	PdiA3	K08056	Chaperones and folding catalysts
P15311	76594544.0	411.241038263	44884403000.0	654.394775096	586.0	Ezr	K08007	Regulation of actin cytoskeleton
P28066	240790720.0	1292.82087895	58030564000.0	846.059997222	241.0	PsmA5	K02729	Proteasome
P31948	207159920.0	1112.25494844	1.2222435e+11	1781.97704957	590.0	StiP1	K09553	Chaperones and folding catalysts
Q01105	264569770.0	1420.49212941	76725233000.0	1118.6200158	290.0	Set	K11290	Chromosome-related
Q01105	2763042.2	14.8349514698	801282240.0	11.6823412185	290.0	Set	K11290	Chromosome-related
P30043	39421356.0	211.655798501	8120799300.0	118.397667705	206.0	BlvRb	K05901	Cofactor biosynthesis
P12956	208493130.0	1119.41303877	1.2697232e+11	1851.2003555	609.0	XrcC6	K10884	Non-homologous end-joining
P41567	266102760.0	1428.72285142	30069612000.0	438.401664426	113.0	Eif1	K03113	Translation factors
O00483	223580800.0	1200.41971041	18110045000.0	264.036458829	81.0	NduFa4	K03948	Oxidative phosphorylation
P38117-1	128102420.0	687.790140833	44835847000.0	653.686850058	350			
P27797	178016360.0	955.781298394	74232822000.0	1082.28176406	417.0	CalR	K08057	Chaperones and folding catalysts
Q8WVI0	58440278.0	313.76961525	20454097000.0	298.211701871	350			
Q04837	151674350.0	814.349350678	24116222000.0	351.603867202	159.0	SsbP1	K03111	DNA replication
Q01813	62292652.0	334.45325929	48837439000.0	712.028294343	784.0	PfkP	K00850	Glycolysis
B2R7D7	586180.16	3.14723902015	205163060.0	2.9911868162	350			
Q16881	28754333.0	154.38386522	18661562000.0	272.077333143	649.0	TxnRd1	K00384	Pyrimidine metabolism
Q16881	48342.268	0.259552749401	31374132.0	0.457420989959	649.0	TxnRd1	K00384	Pyrimidine metabolism
P16615	64670509.0	347.220126621	67386670000.0	982.46789111	1042.0	Atp2a2	K05853	Calcium signaling pathway
