!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
b0032	3821.0	889.95178981393	1459622.0	1191.7286791550819	382.0	carA	K01956	Pyrimidine metabolism	carbamoyl phosphate synthetase small subunit, glutamine amidotransferase
b0033	3505.0	816.3520081910035	3760865.0	3070.610527198533	1073.0	carB	K01955	Pyrimidine metabolism	carbamoyl-phosphate synthase large subunit
b0034	0.0	0.0	0.0	0.0	131.0	caiF	K08277	Transcription factors	cai operon transcriptional activator
b0035	0.0	0.0	0.0	0.0					
b0036	0.0	0.0	0.0	0.0	297.0	caiD	K08299	Other enzymes	carnitinyl-CoA dehydratase
b0037	0.0	0.0	0.0	0.0	522.0	caiC	K02182	Other enzymes	putative crotonobetaine/carnitine-CoA ligase
b0038	0.0	0.0	0.0	0.0	405.0	caiB	K08298	Other enzymes	crotonobetainyl CoA:carnitine CoA transferase
b0039	0.0	0.0	0.0	0.0	380.0	caiA	K08297	Other enzymes	crotonobetaine reductase subunit II, FAD-binding
b0040	0.0	0.0	0.0	0.0					
b0041	0.0	0.0	0.0	0.0					
b0042	0.0	0.0	0.0	0.0		fixB	K03522	Other enzymes	putative electron transfer flavoprotein, NAD/FAD-binding domain and ETFP adenine nucleotide-binding domain-like protein
b0043	0.0	0.0	0.0	0.0		fixC	K00313	Other enzymes	putative oxidoreductase
b0044	0.0	0.0	0.0	0.0					
b0045	0.0	0.0	0.0	0.0	443.0	yaaU	K08368	Transport	putative transporter
b0046	0.0	0.0	0.0	0.0		kefF	K11746	Transport	potassium-efflux system ancillary protein for KefC, glutathione-regulated
b0047	0.0	0.0	0.0	0.0		kefC	K11745	Transport	potassium:proton antiporter
b0048	408.0	95.0275661460569	64872.0	52.96564649898979	159.0	folA	K00287	Other central metabolism enzymes	dihydrofolate reductase
b0049	119.0	27.716373459266595	33558.0	27.398895751835912	282.0	apaH	K01525	Purine metabolism	diadenosine tetraphosphatase
b0050	0.0	0.0	0.0	0.0					
b0051	548.0	127.63506433342937	191800.0	156.5977771381527	350	rsmA	K02528	Ribosome biogenesis	16S rRNA m(6)A1518, m(6)A1519 dimethyltransferase, SAM-dependent
b0052	0.0	0.0	0.0	0.0	329.0	pdxA	K00097	Cofactor biosynthesis	4-hydroxy-L-threonine phosphate dehydrogenase, NAD-dependent
b0053	2431.0	566.2059149535891	1040468.0	849.5045671709044	428.0	surA	K03771	Chaperones and folding catalysts	peptidyl-prolyl cis-trans isomerase (PPIase)
b0054	54.0	12.577177872272237	18900.0	15.43116782018293		lptD	K04744	Transport	LPS assembly OM complex LptDE, beta-barrel component
b0055	0.0	0.0	0.0	0.0	271.0	djlA	K05801	Chaperones and folding catalysts	membrane-anchored DnaK co-chaperone, DNA-binding protein
b0058	0.0	0.0	0.0	0.0	219.0	rluA	K06177	Transfer RNA biogenesis	dual specificity 23S rRNA pseudouridine(746), tRNA pseudouridine(32) synthase, SAM-dependent
b0059	187.0	43.55430115027608	65450.0	53.437562636559406	350	rapA	K03580	Transcription machinery	RNA polymerase remodeling/recycling factor ATPase
b0060	0.0	0.0	0.0	0.0	783.0	polB	K02336	DNA repair and recombination proteins	DNA polymerase II
b0061	0.0	0.0	0.0	0.0	231.0	araD	K01786	Carbohydrate metabolism	L-ribulose-5-phosphate 4-epimerase
b0062	0.0	0.0	0.0	0.0	500.0	araA	K01804	Carbohydrate metabolism	L-arabinose isomerase
b0063	0.0	0.0	0.0	0.0	566.0	araB	K00853	Carbohydrate metabolism	L-ribulokinase
b0065	0.0	0.0	0.0	0.0					
b0066	0.0	0.0	0.0	0.0	232.0	thiQ	K02062	Transport	thiamine, thiamine pyrophosphate ABC transporter ATPase
b0067	0.0	0.0	0.0	0.0	536.0	thiP	K02063	Transport	thiamine, thiamine pyrophosphate ABC transporter permease
b0068	1721.0	400.83931700334296	602350.0	491.7970336765708	350	thiB	K02064	Transport	thiamine-, thiamine pyrophosphate-, thiamine monophosphate-binding ABC transporter periplasmic protein
b0069	0.0	0.0	0.0	0.0	551.0	sgrR	K11925	Transcription factors	transcriptional DNA-binding transcriptional activator of sgrS sRNA
b0070	0.0	0.0	0.0	0.0	350	setA	K03291	Transport	broad specificity sugar efflux system
b0071	11316.0	2635.617496345049	2274516.0	1857.0602172323386	201.0	LeuD	K01704	Amino acid metabolism	3-isopropylmalate dehydratase small subunit
b0072	5772.0	1344.3605681250992	2689752.0	2196.085423633475	466.0	LeuC	K01703	Amino acid metabolism	3-isopropylmalate dehydratase large subunit
b0073	5491.0	1278.912661049016	1993233.0	1627.402800408819	363.0	leuB	K00052	Amino acid metabolism	3-isopropylmalate dehydrogenase, NAD(+)-dependent
b0074	4352.0	1013.6273722246069	2276096.0	1858.3502302035495	523.0	LeuA	K01649	Amino acid metabolism	2-isopropylmalate synthase
b0075	0.0	0.0	0.0	0.0					
b0076	0.0	0.0	0.0	0.0	349.0	leuO	K05798	Transcription factors	global transcription factor
b0077	1254.0	292.07001947832197	719796.0	587.6874535606556	574.0	IlvI	K01652	Amino acid metabolism	acetolactate synthase 3 large subunit
b0078	1686.0	392.68744245649987	274818.0	224.37897767232977	163.0	IlvH	K01653	Amino acid metabolism	acetolactate synthase 3, small subunit, valine-sensitive
b0080	299.0	69.64029970017405	99866.0	81.53698441959727	334.0	cra	K03435	Transcription factors	transcriptional repressor-activator for carbon metabolism
b0081	0.0	0.0	0.0	0.0					
b0082	291.0	67.77701408946706	101850.0	83.15684880876357	350	rsmH	K03438	Ribosome biogenesis	16S rRNA m(4)C1402 methyltransferase, SAM-dependent
b0083	0.0	0.0	0.0	0.0	121.0	ftsL	K03586	Chromosome-related	membrane bound cell division protein at septum containing leucine zipper motif
b0084	0.0	0.0	0.0	0.0	588.0	ftsI	K03587	beta-Lactam resistance	transpeptidase involved in septal peptidoglycan synthesis (penicillin-binding protein 3)
b0085	243.0	56.597300425225065	120285.0	98.20836091273564	495.0	murE	K01928	Glycan metabolism	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:meso-diaminopimelate ligase
b0086	262.0	61.02260375065419	118424.0	96.68892158398641	452.0	murF	K01929	Amino acid metabolism	UDP-N-acetylmuramoyl-tripeptide:D-alanyl-D-alanine ligase
b0087	0.0	0.0	0.0	0.0	360.0	mraY	K01000	Glycan metabolism	phospho-N-acetylmuramoyl-pentapeptide transferase
b0088	132.0	30.74421257666547	57816.0	47.204677179454826	438.0	murD	K01925	Amino acid metabolism	UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase
b0089	0.0	0.0	0.0	0.0	414.0	ftsW	K03588	Chromosome-related	lipid II flippase
b0090	0.0	0.0	0.0	0.0	355.0	murG	K02563	Other enzymes	N-acetylglucosaminyl transferase
b0091	243.0	56.597300425225065	119313.0	97.4147579962691	491.0	murC	K01924	Amino acid metabolism	UDP-N-acetylmuramate:L-alanine ligase
b0092	210.0	48.9112472810587	64260.0	52.465970588621964	306.0	ddlB	K01921	Amino acid metabolism	D-alanine:D-alanine ligase
b0093	0.0	0.0	0.0	0.0	276.0	ftsQ	K03589	Cell cycle	divisome assembly protein, membrane anchored protein involved in growth of wall at septum
b0094	571.0	132.992010464212	239820.0	195.80437389609895	420.0	ftsA	K03590	Chromosome-related	ATP-binding cell division protein involved in recruitment of FtsK to Z ring
b0095	3599.0	838.2456141168108	1378417.0	1125.4277276821742	383.0	FtsZ	K03531	Cytoskeleton proteins	GTP-binding tubulin-like cell division protein
b0096	0.0	0.0	0.0	0.0	305.0	lpxC	K02535	Other enzymes	UDP-3-O-acyl N-acetylglucosamine deacetylase
b0097	0.0	0.0	0.0	0.0	170.0	secM	K13301	Protein export	regulator of secA translation
b0098	1083.0	252.24228954945985	975783.0	796.6915994223048	901.0	secA	K03070	Protein export	preprotein translocase subunit, ATPase
b0099	0.0	0.0	0.0	0.0	132.0	mutT	K03574	DNA repair and recombination proteins	nucleoside triphosphate pyrophosphohydrolase, marked preference for dGTP
b0101	0.0	0.0	0.0	0.0					
b0102	263.0	61.25551445199256	92050.0	75.15550253163168		zapD	K18778	Chromosome-related	FtsZ stabilizer
b0103	0.0	0.0	0.0	0.0	206.0	coaE	K00859	Cofactor biosynthesis	dephospho-CoA kinase
b0104	927.0	215.9082201406734	321669.0	262.631128124361	347.0	guaC	K00364	Purine metabolism	GMP reductase
b0106	0.0	0.0	0.0	0.0	400.0	hofC	K02505	Secretion system	assembly protein in type IV pilin biogenesis, transmembrane protein
b0107	0.0	0.0	0.0	0.0	461.0	hofB	K02504	Secretion system	T2SE secretion family protein
b0108	0.0	0.0	0.0	0.0	146.0	ppdD	K02682	Secretion system	putative prepilin peptidase-dependent pilin
b0109	537.0	125.07304661870725	159489.0	130.21701187688652	297.0	nadC	K00767	Cofactor biosynthesis	quinolinate phosphoribosyltransferase
b0110	0.0	0.0	0.0	0.0					
b0111	0.0	0.0	0.0	0.0					
b0112	687.0	160.00965181946347	240450.0	196.3187461567717		aroP	K11734	Transport	aromatic amino acid transporter
b0113	307.0	71.50358531088105	77978.0	63.66622244879495	254.0	pdhR	K05799	Transcription factors	pyruvate dehydrogenase complex repressor
b0114	10114.0	2355.6588333363225	8971118.0	7324.594041939886	887.0	aceE	K00163	Glycolysis	pyruvate dehydrogenase, decarboxylase component E1, thiamine triphosphate-binding
b0115	6478.0	1508.7955232699917	4081140.0	3332.103504638167	630.0	aceF	K00627	Glycolysis	pyruvate dehydrogenase, dihydrolipoyltransacetylase component E2
b0116	16157.0	3763.138201524121	7658418.0	6252.8218727571275	474.0	lpd	K00382	Glycolysis	lipoamide dehydrogenase, E3 component is part of three enzyme complexes
b0117	0.0	0.0	0.0	0.0					
b0118	7847.0	1827.6502734022267	6787655.0	5541.875312725067	865.0	acnB	K01682	TCA cycle and anaplerotic enzymes	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase
b0119	0.0	0.0	0.0	0.0					
b0120	0.0	0.0	0.0	0.0	264.0	speD	K01611	Amino acid metabolism	S-adenosylmethionine decarboxylase
b0121	721.0	167.9286156649682	207648.0	169.53709711774312	288.0	speE	K00797	Amino acid metabolism	spermidine synthase (putrescine aminopropyltransferase)
b0122	0.0	0.0	0.0	0.0					
b0123	925.0	215.44239873799665	323750.0	264.3301895123928					
b0124	433.0	100.85033367951627	344668.0	281.4089814945402	796.0	gcd	K00117	Pentose phosphate metabolism	glucose dehydrogenase
b0125	1785.0	415.745601888999	317730.0	259.4150767992975	178.0	hpt	K00760	Purine metabolism	hypoxanthine phosphoribosyltransferase
b0126	4558.0	1061.606976700312	1002760.0	818.7173462098749	220.0	can	K01673	Other enzymes	carbonic anhydrase
b0127	351.0	81.75165616976955	108108.0	88.26627993144636	308.0	yadG	K01990	Transport	putative ABC superfamily transporter ATP-binding subunit
b0128	0.0	0.0	0.0	0.0	256.0	yadH	K01992	Transport	inner membrane putative ABC superfamily transporter permease
b0129	0.0	0.0	0.0	0.0	146.0	yadI	K02821	Transport	putative PTS Enzyme IIA
b0130	0.0	0.0	0.0	0.0					
b0131	0.0	0.0	0.0	0.0	126.0	panD	K01579	Amino acid metabolism	aspartate 1-decarboxylase
b0132	0.0	0.0	0.0	0.0					
b0133	1442.0	335.8572313299364	408086.0	333.1874894744535	283.0	panC	K01918	Amino acid metabolism	pantothenate synthetase
b0134	3411.0	794.4584022651964	900504.0	735.2290130553444	264.0	panB	K00606	Cofactor biosynthesis	3-methyl-2-oxobutanoate hydroxymethyltransferase
b0135	0.0	0.0	0.0	0.0					
b0136	0.0	0.0	0.0	0.0					
b0137	0.0	0.0	0.0	0.0					
b0138	0.0	0.0	0.0	0.0					
b0139	0.0	0.0	0.0	0.0		htrE	K07347	Bacterial motility proteins	putative outer membrane usher protein
b0140	0.0	0.0	0.0	0.0					
b0141	0.0	0.0	0.0	0.0					
b0142	0.0	0.0	0.0	0.0	159.0	folK	K00950	Cofactor biosynthesis	2-amino-4-hydroxy-6-hydroxymethyldihyropteridine pyrophosphokinase
b0143	0.0	0.0	0.0	0.0	454.0	pcnB	K00970	Messenger RNA Biogenesis	poly(A) polymerase
b0144	0.0	0.0	0.0	0.0	308.0	GluQ		tRNA loading	glutamyl-Q tRNA(Asp) synthetase
b0145	6278.0	1462.2133830023167	947978.0	773.9898205207076	151.0	dksA	K06204	Transcription factors	transcriptional regulator of rRNA transcription, DnaK suppressor protein
b0146	0.0	0.0	0.0	0.0					
b0147	0.0	0.0	0.0	0.0		ligT	K01975	Transfer RNA biogenesis	2'-5' RNA ligase
b0148	0.0	0.0	0.0	0.0	824.0	hrpB	K03579	Other enzymes	putative ATP-dependent helicase
b0149	304.0	70.80485320686593	256576.0	209.48504310218283	844.0	mrcB	K05365	Glycan metabolism	fused glycosyl transferase and transpeptidase
b0150	0.0	0.0	0.0	0.0		fhuA	K02014	Transport	ferrichrome outer membrane transporter
b0151	0.0	0.0	0.0	0.0	265.0	fhuC	K02013	Transport	iron-hydroxamate transporter subunit
b0152	0.0	0.0	0.0	0.0	296.0	fhuD	K02016	Transport	iron-hydroxamate transporter subunit
b0153	0.0	0.0	0.0	0.0	660.0	fhuB	K02015	Transport	fused iron-hydroxamate transporter subunits of ABC superfamily: membrane components
b0154	2596.0	604.6361806744209	1105896.0	902.9241676015355	426.0	hemL	K01845	Cofactor biosynthesis	glutamate-1-semialdehyde aminotransferase (aminomutase)
b0155	0.0	0.0	0.0	0.0					
b0156	2358.0	549.2034337558877	825300.0	673.8276614813212					
b0157	0.0	0.0	0.0	0.0					
b0158	0.0	0.0	0.0	0.0	266.0	btuF	K06858	Transport	vitamin B12 transporter subunit: periplasmic-binding component of ABC superfamily
b0159	1239.0	288.5763589582463	287448.0	234.69091680295995	232.0	mtn	K01243	Amino acid metabolism	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
b0160	0.0	0.0	0.0	0.0	505.0	dgt	K01129	Purine metabolism	deoxyguanosine triphosphate triphosphohydrolase
b0161	2153.0	501.45673998152085	1020522.0	833.2193781052235	474.0	degP	K04771	Chaperones and folding catalysts	serine endoprotease (protease Do), membrane-associated
b0162	0.0	0.0	0.0	0.0	385.0	cdaR	K02647	Transcription factors	carbohydrate diacid regulon transcriptional regulator
b0163	3149.0	733.4357985145422	1102150.0	899.8656938102971					
b0164	0.0	0.0	0.0	0.0					
b0166	7680.0	1788.7541862787182	2104320.0	1718.1013263157324	274.0	dapD	K00674	Amino acid metabolism	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase
b0167	22.0	5.124035429444245	19580.0	15.986363276147184	890.0				
b0168	2205.0	513.5680964511164	582120.0	475.27996886163425	264.0	map	K01265	Peptidases	methionine aminopeptidase
b0169	29743.0	6927.462989907281	7168063.0	5852.464714213964	241.0	rpsB	K02967	Ribosome	30S ribosomal subunit protein S2
b0170	21717.0	5058.121700965485	6145911.0	5017.914499942238	283.0	tsf	K02357	Basal transcription factors	translation elongation factor EF-Ts
b0171	1985.0	462.3277421566739	478385.0	390.5840855903815	241.0	pyrH	K09903	Pyrimidine metabolism	uridylate kinase
b0172	7088.0	1650.8710510864003	1311280.0	1070.61279043648	185.0	frr	K02838	Translation factors	ribosome recycling factor
b0173	0.0	0.0	0.0	0.0	398.0	dxr	K00099	Cofactor biosynthesis	1-deoxy-D-xylulose 5-phosphate reductoisomerase
b0174	0.0	0.0	0.0	0.0	253.0	ispU	K00806	Cofactor biosynthesis	undecaprenyl pyrophosphate synthase
b0175	0.0	0.0	0.0	0.0	285.0	cdsA	K00981	Lipid and steroid metabolism	CDP-diglyceride synthase
b0176	0.0	0.0	0.0	0.0	450.0	rseP	K11749	Peptidases	inner membrane zinc RIP metalloprotease
b0177	717.0	166.99697285961471	250950.0	204.89161716798446		bamA	K07277	Mitochondrial biogenesis	BamABCDE complex OM biogenesis outer membrane pore-forming assembly factor
b0178	12630.0	2941.6621579036732	4420500.0	3609.178695720563		Skp	K06142	Chaperones and folding catalysts	
b0179	1256.0	292.5358408809987	428296.0	349.68822501127346	341.0	lpxD	K02536	Glycan metabolism	UDP-3-O-(3-hydroxymyristoyl)-glucosamine N-acyltransferase
b0180	6855.0	1596.602857674559	1137930.0	929.0787723608869	166.0	fabZ	K02372	Lipid and steroid metabolism	(3R)-hydroxymyristol acyl carrier protein dehydratase
b0181	996.0	231.97905853302126	260952.0	213.05788915409397	262.0	lpxA	K00677	Glycan metabolism	UDP-N-acetylglucosamine acetyltransferase
b0182	526.0	122.51102890398512	200932.0	164.05372552619028	382.0	lpxB	K00748	Carbohydrate metabolism	tetraacyldisaccharide-1-P synthase
b0183	0.0	0.0	0.0	0.0	198.0	rnhB	K03470	DNA replication complex	ribonuclease HII, degrades RNA of DNA-RNA hybrids
b0184	0.0	0.0	0.0	0.0	1160.0	dnaE	K02337	Purine metabolism	DNA polymerase III alpha subunit
b0185	3066.0	714.1042103034571	978054.0	798.5457889524442	319.0	AccA	K01962	Lipid and steroid metabolism	acetyl-CoA carboxylase, carboxytransferase, alpha subunit
b0186	0.0	0.0	0.0	0.0	713.0	ldcC	K01582	Amino acid metabolism	lysine decarboxylase 2, constitutive
b0187	396.0	92.23263772999641	138600.0	113.16189734800815					
b0188	0.0	0.0	0.0	0.0	432.0	tilS	K04075	Transfer RNA biogenesis	tRNA(Ile)-lysidine synthetase
b0189	1391.0	323.9787855616793	486850.0	397.4954525532307					
b0190	0.0	0.0	0.0	0.0					
b0191	0.0	0.0	0.0	0.0		arfB	K15034	Translation factors	alternative stalled-ribosome rescue factor B
b0192	0.0	0.0	0.0	0.0					
b0193	0.0	0.0	0.0	0.0					
b0194	5049.0	1175.9661310574543	2888028.0	2357.9706210257814	572.0	ProS	K01881	tRNA loading	prolyl-tRNA synthetase
b0195	0.0	0.0	0.0	0.0					
b0196	0.0	0.0	0.0	0.0	134.0	rcsF	K06080	Two-component system	putative outer membrane protein
b0197	14855.0	3459.8884683815572	4025705.0	3286.842828018493	271.0	metQ	K02073	Transport	DL-methionine transporter subunit
b0198	0.0	0.0	0.0	0.0	217.0	metI	K02072	Transport	DL-methionine transporter subunit
b0199	828.0	192.8500607081743	284004.0	231.87901511128217	343.0	metN	K02071	Transport	DL-methionine transporter subunit
b0200	0.0	0.0	0.0	0.0	190.0	gmhB	K03273	Glycan metabolism	D,D-heptose 1,7-bisphosphate phosphatase
b0201	0.0	0.0	0.0	0.0	350	rrsH	K01977	Ribosome	16S ribosomal RNA of rrnH operon
b0204	0.0	0.0	0.0	0.0	350	rrlH	K01980	Ribosome	23S ribosomal RNA of rrnH operon
b0207	222.0	51.7061756971192	59274.0	48.39508155415466	267.0	dkgB	K06222	Other enzymes	2,5-diketo-D-gluconate reductase B
b0208	34.0	7.9189638455047415	11900.0	9.715920479374438					
b0209	0.0	0.0	0.0	0.0					
b0210	0.0	0.0	0.0	0.0					
b0211	0.0	0.0	0.0	0.0	452.0				
b0212	444.0	103.4123513942384	111444.0	90.99000352129453	251.0	gloB	K01069	Glycolysis	hydroxyacylglutathione hydrolase
b0213	0.0	0.0	0.0	0.0					
b0214	0.0	0.0	0.0	0.0	155.0	rnhA	K03469	DNA replication complex	ribonuclease HI, degrades RNA of DNA-RNA hybrids
b0215	0.0	0.0	0.0	0.0	243.0	dnaQ	K02342	Purine metabolism	DNA polymerase III epsilon subunit
b0217	0.0	0.0	0.0	0.0					
b0218	0.0	0.0	0.0	0.0					
b0219	0.0	0.0	0.0	0.0	256.0				
b0220	2031.0	473.04163441823914	710850.0	580.3833674591024					
b0221	96.0	22.359427328483978	78144.0	63.80175545716269	814.0	fadE	K06445	Lipid and steroid metabolism	acyl coenzyme A dehydrogenase
b0222	2811.0	654.7119814621715	539712.0	440.65536754320476	192.0	gmhA	K03271	Glycan metabolism	D-sedoheptulose 7-phosphate isomerase
b0223	0.0	0.0	0.0	0.0					
b0224	0.0	0.0	0.0	0.0					
b0225	0.0	0.0	0.0	0.0					
b0226	0.0	0.0	0.0	0.0					
b0227	0.0	0.0	0.0	0.0					
b0228	0.0	0.0	0.0	0.0					
b0229	0.0	0.0	0.0	0.0	697.0				
b0230	0.0	0.0	0.0	0.0	307.0				
b0231	0.0	0.0	0.0	0.0	351.0	dinB	K02346	DNA replication	DNA polymerase IV
b0232	0.0	0.0	0.0	0.0					
b0233	0.0	0.0	0.0	0.0					
b0234	0.0	0.0	0.0	0.0	150.0	yafP	K03830	Other enzymes	putative acyl-CoA transferase
b0235	0.0	0.0	0.0	0.0					
b0236	0.0	0.0	0.0	0.0	204.0				
b0237	3426.0	797.9520627852719	1661610.0	1356.6445905658284	485.0	pepD	K01270	Peptidases	aminoacyl-histidine dipeptidase (peptidase D)
b0238	1881.0	438.1050292174829	285912.0	233.4368282436054	152.0	gpt	K00769	Purine metabolism	xanthine phosphoribosyltransferase
b0239	142.0	33.073319590049216	49700.0	40.578256119740296		frsA	K11750	Other enzymes	fermentation-respiration switch protein
b0240	2539.0	591.3602706981335	337687.0	275.7092469679425	133.0				
b0241	0.0	0.0	0.0	0.0		phoE	K11929	Transport	outer membrane phosphoporin protein E
b0242	552.0	128.56670713878287	202584.0	165.4025238986211	367.0	proB	K00931	Amino acid metabolism	gamma-glutamate kinase
b0243	730.0	170.02481197701357	304410.0	248.53977757364476	417.0	proA	K00147	Amino acid metabolism	gamma-glutamylphosphate reductase
b0244	0.0	0.0	0.0	0.0	350	thrW	K14234	tRNA loading	tRNA-Thr
b0245	0.0	0.0	0.0	0.0					
b0246	0.0	0.0	0.0	0.0					
b0247	0.0	0.0	0.0	0.0					
b0248	0.0	0.0	0.0	0.0					
b0249	0.0	0.0	0.0	0.0					
b0250	0.0	0.0	0.0	0.0					
b0251	0.0	0.0	0.0	0.0					
b0252	0.0	0.0	0.0	0.0					
b0253	0.0	0.0	0.0	0.0					
b0254	0.0	0.0	0.0	0.0					
b0256	0.0	0.0	0.0	0.0					
b0258	0.0	0.0	0.0	0.0					
b0260	0.0	0.0	0.0	0.0		mmuP	K16235	Transport	CP4-6 prophage
b0261	74.0	17.235391899039733	22940.0	18.72968199973526	310.0	mmuM	K00547	Amino acid metabolism	CP4-6 prophage
b0262	0.0	0.0	0.0	0.0	350	afuC	K02010	Transport	CP4-6 prophage
b0263	0.0	0.0	0.0	0.0	350				
b0266	0.0	0.0	0.0	0.0					
b0267	0.0	0.0	0.0	0.0					
b0268	0.0	0.0	0.0	0.0	350	yagE	K01714	Amino acid metabolism	2-keto-3-deoxy gluconate (KDG) aldolase
b0269	0.0	0.0	0.0	0.0	350				
b0270	0.0	0.0	0.0	0.0					
b0271	0.0	0.0	0.0	0.0	350	yagH	K01198	Carbohydrate metabolism	CP4-6 prophage
b0272	0.0	0.0	0.0	0.0					
b0273	0.0	0.0	0.0	0.0	350	argF	K00611	Amino acid metabolism	ornithine carbamoyltransferase 2, chain F
b0276	0.0	0.0	0.0	0.0					
b0277	0.0	0.0	0.0	0.0					
b0278	0.0	0.0	0.0	0.0					
b0279	0.0	0.0	0.0	0.0					
b0280	0.0	0.0	0.0	0.0					
b0281	0.0	0.0	0.0	0.0					
b0283	0.0	0.0	0.0	0.0					
b0284	0.0	0.0	0.0	0.0	350	paoC	K11177	Purine metabolism	PaoABC aldehyde oxidoreductase, Moco-containing subunit
b0285	0.0	0.0	0.0	0.0	350	paoB	K11178	Purine metabolism	PaoABC aldehyde oxidoreductase, FAD-containing subunit
b0286	0.0	0.0	0.0	0.0	350	paoA	K13483	Purine metabolism	PaoABC aldehyde oxidoreductase, 2Fe-2S subunit
b0287	0.0	0.0	0.0	0.0					
b0288	0.0	0.0	0.0	0.0					
b0289	0.0	0.0	0.0	0.0					
b0290	0.0	0.0	0.0	0.0					
b0291	0.0	0.0	0.0	0.0					
b0292	0.0	0.0	0.0	0.0					
b0293	0.0	0.0	0.0	0.0					
b0294	0.0	0.0	0.0	0.0					
b0295	0.0	0.0	0.0	0.0					
b0296	0.0	0.0	0.0	0.0	87.0	ykgM	K02909	Ribosome	50S ribosomal protein L31 type B
b0297	0.0	0.0	0.0	0.0					
b0300	0.0	0.0	0.0	0.0					
b0301	0.0	0.0	0.0	0.0					
b0303	0.0	0.0	0.0	0.0					
b0304	0.0	0.0	0.0	0.0					
b0305	0.0	0.0	0.0	0.0					
b0306	0.0	0.0	0.0	0.0					
b0307	0.0	0.0	0.0	0.0					
b0308	0.0	0.0	0.0	0.0					
b0310	0.0	0.0	0.0	0.0					
b0311	0.0	0.0	0.0	0.0	556.0	betA	K00108	Amino acid metabolism	choline dehydrogenase, a flavoprotein
