Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
P04843	0.0007420506	745.873088776	0.45042471	1262.1656366	607	Rpn1	K12666	N-Glycan biosynthesis
P51148	0.0002788884	280.325024104	0.069443212	194.591535357	249	Rab5c	K07889	GTP-binding signaling proteins
P61247	0.0030482425	3063.94476173	0.80473602	2255.00539475	264	Rps3a	K02984	Ribosome
P62910	0.0017875225	1796.73047678	0.27349094	766.367516538	153	Rpl32	K02912	Ribosome
P68371	0.0048878684	4913.04703619	2.1751014	6094.99919133	445	TubB2c	K07375	Phagosome
O00232	0.0002945463	296.063581875	0.13431311	376.367877302	456	PsmD12	K03035	Proteasome
P19338	0.0017985955	1807.86051658	1.2770028	3578.37617746	710	Ncl	K11294	Ribosome Biogenesis
P62280	0.0034271216	3444.77556302	0.54148521	1517.33244118	158	Rps11	K02949	Ribosome
P07900	0.0030543479	3070.08161218	2.2357827	6265.03837867	732	Hsp90aa1	K04079	Protein processing in endoplasmic reticulum
P05388	0.002505541	2518.44767018	0.7942565	2225.64002083	317	RplP0	K02941	Ribosome
Q8WWY3	8.2075117e-05	82.4979065153	0.040955483	114.764137325	499	PrpF31	K12844	Spliceosome
P63104	0.0026006476	2614.04418813	0.63975931	1792.71296368	246	YwhAz	K06630	
P00558	0.0023594648	2371.61899503	0.98389682	2757.04402666	417	Pgk1	K00927	Glycolysis / Gluconeogenesis
P52272	0.0007696486	773.613252996	0.56184348	1574.37973064	730	HnrNpm	K12887	Spliceosome
P18124	0.002995722	3011.15371546	0.74293906	2081.83994084	248	Rpl7	K02937	Ribosome
Q9Y3I0;B4DNA0	0.0005169785	519.641585932	0.18094248	507.031198305	350			
P04406	0.0069671074	7002.99671784	2.333981	6540.20649685	335	GapDh	K00134	Glycolysis / Gluconeogenesis
P26196	0.0002693634	270.75095844	0.13010252	364.569097418	483	Ddx6	K12614	RNA degradation
P62937	0.0051443737	5170.87365934	0.84882166	2378.54075736	165	PpiA	K03767	Chaperones and folding catalysts
O00571	0.000815655	819.856643503	0.53996361	1513.06866259	662	Ddx3x	K11594	Chromosome-related
O75533	0.0002422777	243.525733205	0.31593012	885.28922188	1304	Sf3B1	K12828	Spliceosome
Q12906	0.0008536729	858.070383242	0.76659826	2148.1369902	898	Ilf3	K13090	
Q12906	8.6747009e-07	0.871938646029	0.00077898814	2.18285551347	898	Ilf3	K13090	
P51665	0.0002620665	263.416470278	0.084909546	237.930799091	324	PsmD7	K03038	Proteasome
P50914	0.0017672236	1776.32701205	0.38878919	1089.45256467	220	Rpl14	K02875	Ribosome
P46777	0.0017151239	1723.95893343	0.5093918	1427.40131981	297	Rpl5	K02932	Ribosome
Q14204	0.0001338611	134.550652104	0.62191867	1742.72049603	4646	DynC1h1	K10413	Chromosome-related
P62701	0.0030516415	3067.36127084	0.80258171	2248.96865655	263	Rps4x	K02987	Ribosome
P40429	0.0018319538	1841.39065355	0.37188662	1042.08872661	203	Rpl13a	K02872	Ribosome
P53621	0.0004412163	443.489115835	0.54004875	1513.30723916	1224	CopA	K05236	Neuroactive ligand-receptor interaction
Q9BUQ0	0.0017411032	1750.07205932	0.96979448	2717.52690305	557	PtbP1	K13218	
Q15286	0.0002201185	221.252385608	0.060752706	170.239278933	276	Rab35	K07876	GTP-binding signaling proteins
Q92499	0.0002986913	300.22993381	0.22103156	619.367529007	740	Ddx1	K13177	Other enzymes
P60842	0.0025961065	2609.47969579	1.0540192	2953.53870475	406	Eif4a1	K03257	RNA transport
P34932	0.0004088495	410.95558633	0.34343358	962.358532975	840	HspA4	K09489	Chaperones and folding catalysts
P62917	0.0019980415	2008.33391295	0.51349667	1438.90385451	257	Rpl8	K02938	Ribosome
P25788	0.0007555801	759.472282624	0.19267293	539.901888041	255	PsmA3	K02727	Proteasome
A8K4L9	7.7461608e-05	77.8606321732	0.03036495	85.0876863464	392	TiaL1	K13201	
Q9UQ80;A8K6Y1;Q6PIN5	0.001455625	1463.1232895	0.50946875	1427.61694662	350			
P61201	0.0001219693	122.597594459	0.0540324	151.407853586	443	CopS2	K12176	Ubiquitin labeling
P35606;B4DZI8	0.0003656382	367.521694084	0.12797337	358.602861762	350			
Q06830	0.0037150145	3734.15147156	0.73928789	2071.60874969	199	PrdX1	K13279	Peroxisome
Q9UHB9	0.0002140285	215.13101449	0.13419587	376.039351145	627	Srp68	K03107	Protein export
P62424	0.0028326082	2847.19967537	0.75347378	2111.35999443	266	Rpl7a	K02936	Ribosome
Q6NUS1	0.0001277002	128.358015762	0.11148227	312.392031699	873	PdcD6ip	K12200	Endocytosis
P62829	0.0015520135	1560.00831084	0.21728189	608.860324324	140	Rpl23	K02894	Ribosome
P35637	0.0006792779	682.777030852	0.35730018	1001.21507354	526	Fus	K13098	
P60900	0.0008553336	859.739637924	0.21554407	603.990661008	252	PsmA6	K02730	Proteasome
P48643	0.0011459311	1151.83407854	0.61994873	1737.20039352	541	Cct5	K09497	Chaperones and folding catalysts
P51149	0.0009051603	909.823007754	0.18736818	525.037088193	207	Rab7a	K07897	Endocytosis
B4DLV7;Q5SX90;P50395;Q6IAT1;B3KVE3;Q5SX88;Q8TB95;Q5SX87	0.0011278322	1133.64194657	0.39474127	1106.13129183	350			
P06576	0.0017879465	1797.15666091	0.9458237	2650.35675424	529	Atp5b	K02133	Oxidative phosphorylation
P12956	0.0008465167	850.877319861	0.51552867	1444.59785956	609	XrcC6	K10884	Non-homologous end-joining
Q07020	0.0030424154	3058.08764488	0.5719741	1602.7674282	188	Rpl18	K02883	Ribosome
P62249	0.0022610882	2272.73563249	0.34368541	963.064202902	152	Rps16	K02960	Ribosome
P61313	0.0027281328	2742.18609637	0.55653909	1559.51593958	204	Rpl15	K02877	Ribosome
P61019	0.0003604429	362.299631791	0.076413895	214.124559081	212	Rab2a	K07877	GTP-binding signaling proteins
P25786	0.000647054	650.38713746	0.1701752	476.859472567	263	PsmA1	K02725	Proteasome
P33176	0.0001300509	130.720824808	0.12523902	350.940754129	963	Kif5b	K10396	Cytoskeleton proteins
P49368	0.0010047581	1009.93386101	0.54759316	1534.44794223	545	Cct3	K09495	Chaperones and folding catalysts
Q00839	0.0011692719	1175.29511286	0.96464932	2703.10930116	825	HnrNpu	K12888	Spliceosome
P13639	0.0046194206	4643.21639424	3.9634629	11106.2882725	858	Eef2	K03234	Translation factors
P48556	0.0001487283	149.49443678	0.052054905	145.866580694	350	PsmD8	K03031	Proteasome
P07910	0.0019913725	2001.63055926	0.60935998	1707.5289388	306	HnrNpc	K12884	Spliceosome
P62269	0.0023499548	2362.06000663	0.35719313	1000.91510147	152	Rps18	K02964	Ribosome
P22392	0.0034088077	3426.36732352	0.99537185	2789.19898669	292	Nme1-nme2	K00940	Purine metabolism
P22392	1.419569e-11	1.426881556e-05	4.1451415e-09	1.16153822026e-05	292	Nme1-nme2	K00940	Purine metabolism
Q15365	0.0012035954	1209.79542181	0.42847996	1200.6727639	356	PcbP1	K12889	Spliceosome
P55884	0.000855048	859.452566727	0.74560186	2089.30155337	872	Eif3b	K03253	RNA transport
P05198	0.0008328763	837.166654739	0.26235603	735.165629837	315	Eif2s1	K03237	RNA transport
P53992	6.9161357e-05	69.5176244982	0.075662525	212.019094231	1094	Sec24c	K14007	Protein processing in endoplasmic reticulum
Q8N766-2;Q8N766;Q8N766-1;Q8N766-3;C9JL95;Q5TG59;Q8N766-4;Q5TG60	7.3946821e-05	74.3277396237	0.025881387	72.5239903002	350			
P53618	0.0003886355	390.637458945	0.13602243	381.157678834	350			
P78527	0.0003057043	307.279059532	1.2619474	3536.18841977	4128	PrkDc	K06642	DNA replication control
P38646	0.0014398674	1447.28451815	0.9805497	2747.66483464	681	HspA9	K04043	RNA degradation
P62899	0.0024841025	2496.89873509	0.32293332	904.913363696	130	Rpl31	K02910	Ribosome
P61106	0.0003615501	363.412535256	0.077733272	217.821674879	215	Rab14	K07881	GTP-binding signaling proteins
O14980	0.0002731112	274.518064298	0.2925021	819.639977687	1071	Xpo1	K14290	Ribosome biogenesis in eukaryotes
Q12905	0.0008898555	894.439368891	0.34704365	972.474555028	390	Ilf2	K13089	
P40925	0.0005660105	568.926162063	0.1992357	558.291871075	352	Mdh1	K00025	
O60884	0.0002941064	295.62141584	0.12117184	339.543833134	412	DnaJa2	K09503	Protein processing in endoplasmic reticulum
P12268	0.0006934601	697.032286922	0.35643849	998.800473536	514	ImpDh2	K00088	Purine metabolism
Q13435	0.0003018711	303.426113757	0.27017463	757.074659309	895	Sf3B2	K12829	Spliceosome
P46778	0.0009020228	906.669345705	0.14432365	404.419090549	160	Rpl21	K02889	Ribosome
P62495	0.000320908	322.561077604	0.1402368	392.967050913	437	Etf1	K03265	Translation factors
P36507	0.0001098122	110.377870187	0.04392488	123.084886102	400	Map2k2	K04369	MAPK signaling pathway
P50502	0.0006417864	645.092402731	0.23681918	663.607090038	369	St13	K09560	Chaperones and folding catalysts
Q99460	0.0002011104	202.146370117	0.19165821	537.058472291	953	PsmD1	K03032	Proteasome
P08865	0.0018746816	1884.33855516	0.55303107	1549.68587875	295	RpsA	K02998	Ribosome
P51991	0.0010500271	1055.43605298	0.39691024	1112.20910981	378	HnrNpa3	K12741	Spliceosome
P51991	1.419569e-11	1.426881556e-05	5.3659708e-09	1.50363508049e-05	378	HnrNpa3	K12741	Spliceosome
P62258	0.0022463246	2257.89598148	0.57281277	1605.11752231	255	YwhAe	K06630	
P14314	0.0013715748	1378.64012584	0.73379252	2056.20980061	535	PrkCsh	K08288	Protein processing in endoplasmic reticulum
P16403	0.0048138938	4838.69137447	1.0253594	2873.22913489	213	HisT1h1c	K11275	Chromosome-related
Q15029	0.0002377921	239.017026755	0.23113392	647.676037305	972	EftUd2	K12852	Spliceosome
Q9HD45;B4DN13;Q5TB57;Q8NCC4;Q8WUB5;Q96JZ5;Q96K55;Q5TB53	8.5698e-05	86.1394518944	0.0299943	84.0490628366	350			
Q92905	9.913557e-05	99.6462421881	0.03311128	92.7833639498	334	CopS5	K09613	Ubiquitin labeling
Q14697	0.0008926671	897.265452148	0.84267774	2361.32446232	944	GanAb	K05546	N-Glycan biosynthesis
Q14697	2.2231845e-06	2.23463668102	0.0020986862	5.88087097542	944	GanAb	K05546	N-Glycan biosynthesis
O43809;B2R6U8;Q5HYH5	0.0001671258	167.986706917	0.05849403	163.910089685	350			
Q16629	0.0006995077	703.111039626	0.16648283	466.512832101	238	SrsF7	K12896	Spliceosome
P62888	0.0020397808	2050.28822256	0.23457479	657.31793256	115	Rpl30	K02908	Ribosome
Q9BY44-1;Q9BY44;B4DQ14;B4DF96	0.0002349955	236.206020766	0.082248425	230.473891407	350			
P49773	0.0006528892	656.252396039	0.22851122	640.326791712	350	HinT1		
P18669	0.0015508811	1558.87007757	0.3939238	1103.84060368	254	PgaM1	K01834	Glycolysis / Gluconeogenesis
P62191	0.0004937823	496.325896487	0.21726421	608.810781996	440	PsmC1	K03062	Proteasome
P13489;Q59GB3;Q8IZK8;Q96FD7;Q9BQ80	0.000373616	375.540589733	0.1307656	366.427158869	350			
P48444;B0YIW5;B0YIW6;Q6MZV5;B4E1X2	0.0003584549	360.301391104	0.12545922	351.557791487	350			
P62140	8.4775334e-05	85.2120330104	0.027721534	77.680391044	327	Ppp1cb	K06269	mRNA surveillance pathway
P62266	0.0015026143	1510.35464317	0.21487384	602.112564057	143	Rps23	K02973	Ribosome
P63010	0.000201153	202.18918956	0.1908942	534.91758804	949	Ap2B1	K11825	Endocytosis
P31930	0.0004147129	416.849190174	0.19906219	557.805666933	480	UqcRc1	K00414	Oxidative phosphorylation
P62333	0.0004746894	477.13464417	0.18465418	517.432004676	389	PsmC6	K03064	Proteasome
P46781	0.0029454694	2960.64225172	0.57142106	1601.2177173	194	Rps9	K02997	Ribosome
P61088	0.000970234	975.231918706	0.14747557	413.251299407	152	Ube2n	K10580	Ubiquitin mediated proteolysis
P14618	0.003023824	3039.40047592	1.6056505	4499.30219302	531	Pkm2	K00873	Glycolysis / Gluconeogenesis
P14618	6.8330958e-06	6.86829479047	0.0036283739	10.1673126533	531	Pkm2	K00873	Glycolysis / Gluconeogenesis
Q969V3-1;Q969V3;B2RA56;Q969V3-2	7.4548774e-05	74.9327934346	0.026092071	73.1143622293	350			
O00303	0.0004693951	471.813071903	0.17461498	489.300481299	372	Eif3f	K03249	RNA transport
P14625	0.0008613814	865.818591659	0.69168926	1938.22939949	803	Hsp90b1	K09487	Protein processing in endoplasmic reticulum
P25398	0.0025044047	2517.30551681	0.33058142	926.344623551	132	Rps12	K02951	Ribosome
P27635	0.0013384388	1345.33343399	0.30784092	862.621925791	230	Rpl10	K02866	Ribosome
P45974	0.0001634491	164.291067313	0.14023933	392.974140398	858	Usp5	K11836	Ubiquitin labeling
P35998	0.0005285907	531.313603287	0.22887977	641.359530669	433	PsmC2	K03061	Proteasome
Q96I24	0.0001206478	121.269287081	0.069010542	193.379121398	572	FubP3	K13210	
P62277	0.0009783821	983.421991613	0.1477357	413.980227327	151	Rps13	K02953	Ribosome
P27824	0.001036059	1041.39599979	0.61334693	1718.70104187	592	CanX	K08054	Protein processing in endoplasmic reticulum
Q9NS69;Q53GB0;Q549C5	0.0002007837	201.817987203	0.070274295	196.920369412	350			
P55060-1;P55060;B4DUC5;P55060-3;A3RLL6;B4DM67;B4DPS6;B4DM31;B4DS32	0.0002243487	225.504376429	0.078522045	220.031949212	350			
P17844	0.0013531767	1360.14725261	0.83085049	2328.18252274	614	Ddx5	K12823	Spliceosome
P62195	0.0003271821	328.867497067	0.13283593	372.228571013	406	PsmC5	K03066	Proteasome
Q14103	0.000982043	987.101749827	0.34862526	976.906491705	355	HnrNpd	K13044	
Q14103	1.419569e-11	1.426881556e-05	5.0394699e-09	1.41214404833e-05	355	HnrNpd	K13044	
P00338	0.0026355758	2649.15231205	0.95144286	2666.10258368	361	LdhA	K00016	Glycolysis / Gluconeogenesis
P14868	0.0003387658	340.510867611	0.16972167	475.588605387	501	DarS	K01876	
Q02543	0.0013073369	1314.0713203	0.23009129	644.75441305	176	Rpl18a	K02882	Ribosome
P31943	0.0016526638	1661.17708579	0.74204605	2079.33757694	449	HnrNph1	K12898	
B7WPD3	0.0005745416	577.501207899	0.092501198	259.203882176	161	TceB2	K03873	Ubiquitin mediated proteolysis
P13010	0.0004467242	449.02538841	0.32700211	916.314796181	732	XrcC5	K10885	Non-homologous end-joining
P42704;B4DSR0	0.0005056937	508.298655096	0.1769928	495.963532032	350			
P61289	0.000408396	410.499750238	0.10373258	290.676099613	254	PsmE3	K06698	Proteasome
Q5JTV8-1;Q5JTV8;B1AMI8;C9J3B0;Q5JTV8-2	8.9068e-05	89.5268116097	0.0311738	87.3542198036	350			
P22314	0.0006882489	691.794242723	0.72816734	2040.44710212	1058	Uba1	K03178	Ubiquitin mediated proteolysis
P62244	0.0015300108	1537.89226942	0.1989014	557.355106366	130	Rps15a	K02957	Ribosome
Q8N1F7	0.0001060758	106.622223054	0.08687608	243.441357422	819	Nup93	K14309	RNA transport
P83731	0.0013804463	1387.55732516	0.21673007	607.314032066	157	Rpl24	K02896	Ribosome
Q13765;B2R4P8	0.0003694286	371.331619386	0.12930001	362.320329705	350			
B0QY89;B3KPB9;Q9Y262;B4DQF6;B4DYB2;B0QY90;B3KNG0;Q7Z5X3;Q8N7H0	0.0002978115	299.345601739	0.10423402	292.081218654	350			
Q14974	0.0006482753	651.614728683	0.56788916	1591.32074071	876	KpnB1	K14293	RNA transport
P78371	0.0010990451	1104.70655699	0.58798913	1647.64423022	535	Cct2	K09494	Chaperones and folding catalysts
Q5JVF3-1;Q5JVF3;Q5JVF3-3;A6NC39;Q5JVF3-4;A8K097;C9J439;Q5JVF3-2;A6NM51	3.2942496e-05	33.1121910601	0.011529874	32.3086421195	350			
P51858;B2RDE8;Q5SZ07;A8K8G0;B3KU21;B7Z958;Q5SZ08;B7Z525	0.0006724787	675.942806467	0.23536755	659.539379137	350			
P07814	0.0002441802	245.43803346	0.36920046	1034.56165544	1512	EprS	K14163	tRNA loading
P46783	0.0011475365	1153.44774836	0.19737628	553.08146415	172	Rps10	K02947	Ribosome
Q15233	0.0008778746	882.396752269	0.41347894	1158.63738809	471	NonO	K13214	
Q13162	0.0006396575	642.952536233	0.17334718	485.747892912	271	PrdX4	K03386	Other enzymes
Q9NVP1	0.0001687301	169.599271069	0.11304917	316.782748487	670	Ddx18	K13179	Ribosome Biogenesis
Q92973-1;Q92973;Q92973-2;Q92973-3	0.0001726341	173.523381552	0.060421935	169.312403074	350			
Q9Y230	0.0004419972	444.274038447	0.2046447	573.44879692	463	RuvBl2	K11338	Chromosome-related
Q13347	0.0005168226	519.484882852	0.16796734	470.672678281	325	Eif3i	K03246	RNA transport
Q15393	0.0003931357	395.160840604	0.47844615	1340.68641459	1217	Sf3B3	K12830	Spliceosome
P23246	0.0007952003	799.296576212	0.56220661	1575.39728185	707	SfpQ	K13219	
Q9UBQ0-1;Q9UBQ0;Q5JPE4;Q9UBQ0-2	0.0002837008	285.162213984	0.09929528	278.242040257	350			
A6NKB8	0.0001537962	154.588442804	0.05382867	150.836967932	350			
P61026	0.0021628555	2173.99691121	0.4325711	1212.13682484	200	Rab10	K07903	GTP-binding signaling proteins
Q13200	0.0003824322	384.402204191	0.34724844	973.04841098	908	PsmD2	K03028	Proteasome
P15374	0.0001740249	174.921345912	0.04368025	122.399391783	251	UchL3	K05609	Ubiquitin labeling
P46459	0.0001293953	130.061847648	0.096270103	269.764986558	744	Nsf	K06027	Other enzymes
Q9Y570	6.0926399e-05	61.2402461639	0.02351759	65.900234367	386	PpmE1	K13617	Peptidases
Q07955	0.0010698589	1075.37001156	0.26532501	743.48521011	248	SrsF1	K12890	Spliceosome
P50990	0.0011614339	1167.41673735	0.63646578	1783.48393983	548	Cct8	K09500	Chaperones and folding catalysts
P28070	0.0005673872	570.30995379	0.14979022	419.737337197	264	PsmB4	K02736	Proteasome
O75643	0.000181946	182.883249485	0.38863666	1089.02515001	2136	SnrNp200	K12854	Spliceosome
O14579;Q53HJ6;Q7Z4Z1;Q9UGP6;A6NE29;A6NKA3	0.0003068828	308.463630281	0.10740898	300.977989459	350			
P09429	0.0047451889	4769.6325583	1.0249608	2872.11219079	216	HmgB1	K10802	Chromosome-related
Q15437	7.343e-05	73.8082563491	0.05632081	157.820362492	767	Sec23b	K14006	Protein processing in endoplasmic reticulum
P26373	0.001934303	1944.26707995	0.40813793	1143.67098164	211	Rpl13	K02873	Ribosome
P61353	0.0021367342	2147.74105384	0.29059585	814.298345242	136	Rpl27	K02901	Ribosome
P61160;Q8IY98;B4DHK9;A8MUT7;B4DWQ5	0.0004970906	499.65123837	0.17398171	487.525952471	350			
P47897	0.0001817333	182.669453814	0.27478075	769.981780639	1512	QarS	K01886	tRNA loading
P62318	0.0002139999	215.102267164	0.026963987	75.5576172035	126	SnrPd3	K11088	Spliceosome
P46779	0.0012592574	1265.74415074	0.2128145	596.341947738	169	Rpl28	K02903	Ribosome
P27797	0.0009113926	916.087411895	0.38005071	1064.96587705	417	CalR	K08057	Protein processing in endoplasmic reticulum
P52597	0.0005335591	536.307596761	0.22142703	620.475702323	415	HnrNpf	K12898	
P61326	0.000420888	423.056099663	0.061449648	172.192227391	146	MagOh	K12877	RNA transport
Q86XP3	5.2886096e-05	53.1585255464	0.049607158	139.00758277	938	Ddx42	K12835	Spliceosome
P49207	0.0010136721	1018.89377926	0.11859964	332.336097017	117	Rpl34	K02915	Ribosome
O75947	0.0007465235	750.369029805	0.12019028	336.79333727	161	Atp5h	K02138	Oxidative phosphorylation
P29692	0.0008963023	900.919377975	0.6247227	1750.57785872	697	Eef1d	K03232	Translation factors
P29692	0.0001405246	141.248477464	0.097945646	274.460139267	697	Eef1d	K03232	Translation factors
P31946	0.0014319192	1439.29537498	0.35225212	987.069562157	246	YwhAb	K06630	
P31946	1.419569e-11	1.426881556e-05	3.4921397e-09	9.78556155934e-06	246	YwhAb	K06630	
O60506	0.0006411764	644.479260468	0.3994529	1119.33406988	623	SynCrip	K13160	
O60506	1.419569e-11	1.426881556e-05	8.8439149e-09	2.47821339105e-05	623	SynCrip	K13160	
P25789	0.0011391043	1144.97211198	0.29730622	833.101928249	261	PsmA4	K02728	Proteasome
A8MZI2;B4DN54;Q9Y512	0.0001022543	102.781037549	0.035789005	100.286798829	350			
O94906	0.0001110827	111.654914852	0.10452882	292.907297734	941	PrpF6	K12855	Spliceosome
P26368	0.0004115044	413.624162386	0.19546459	547.724587913	475	U2aF2	K12837	Spliceosome
Q9Y285	0.0001700077	170.883452307	0.086363912	242.006176724	508	FarSa	K01889	
Q00688	0.0004554687	457.814933523	0.10202499	285.891145831	224	FkbP3	K09570	Chaperones and folding catalysts
P26641	0.0028866924	2901.56247665	1.4058192	3939.34135078	487	Eef1g	K03233	Translation factors
Q9H3P7	8.1002143e-05	81.4194053571	0.02835075	79.4435598835	350			
Q7L2H7;B4E2Q4	0.0003107717	312.37256298	0.1087701	304.792076149	350			
P60468	0.0011497794	1155.7022021	0.11037882	309.299979596	96	Sec61b	K09481	Protein export
P25705	0.0011442015	1150.09556894	0.63274343	1773.05329038	553	Atp5a1	K02132	Oxidative phosphorylation
P63241	0.0017162577	1725.09857392	0.36727915	1029.17782235	214	Eif5a	K03263	Translation factors
P12270	0.0001020245	102.550053791	0.24108389	675.557523246	2363	Tpr	K09291	RNA transport
P08238	0.007749711	7789.63170529	5.6107908	15722.3775355	724	Hsp90ab1	K04079	Protein processing in endoplasmic reticulum
P62913	0.0016137658	1622.07871243	0.28725031	804.923580647	178	Rpl11	K02868	Ribosome
P37837	0.001023339	1028.61047588	0.34486524	966.370284584	337	TalDo1	K00616	Pentose phosphate pathway
Q9NZL9	6.7639674e-05	67.9881029274	0.022591651	63.3055978796	334	Mat2b	K00789	Cysteine and methionine metabolism
Q9NZL9	1.419569e-11	1.426881556e-05	4.7413605e-09	1.32860879099e-05	334	Mat2b	K00789	Cysteine and methionine metabolism
O60306	1.7164e-05	17.2524160694	0.02548854	71.4231670708	1485	Aqr	K12874	Spliceosome
O14818	0.0009627234	967.682629722	0.2387554	669.032703453	248	PsmA7	K02731	Proteasome
O14818	1.419569e-11	1.426881556e-05	3.5205311e-09	9.86511902735e-06	248	PsmA7	K02731	Proteasome
B4E3C3	0.0006219128	625.116428833	0.22451052	629.116158835	361	PrmT1	K11434	Chromosome-related
Q99832	0.0005817676	584.764430837	0.31589981	885.204288173	543	Cct7	K09499	Chaperones and folding catalysts
O60841	0.0001156098	116.205335079	0.14104396	395.228848707	1220	Eif5b	K03243	RNA transport
Q02878	0.0034995202	3517.54710637	1.0078618	2824.1979229	288	Rpl6	K02934	Ribosome
P05141	0.003973091	3993.55738835	1.2833084	3596.04552699	323	Slc25a5	K05863	Calcium signaling pathway
Q9Y3F4	0.0003846463	386.627709575	0.13962661	391.257196119	363	StrAp	K13137	RNA transport
O75531;B2R4V4	0.0012625352	1269.03883551	0.44188732	1238.24243691	350			
O75400	5.9352157e-05	59.6578948485	0.056800014	159.16317253	957	PrpF40a	K12821	Spliceosome
O75400	1.419569e-11	1.426881556e-05	1.3585275e-08	3.80682206995e-05	957	PrpF40a	K12821	Spliceosome
P84098	0.003266717	3283.54467869	0.64027653	1794.16230093	196	Rpl19	K02885	Ribosome
P56192	0.0001879509	188.919082231	0.16915581	474.002970693	900	MarS	K01874	Selenocompound metabolism
Q9BZZ5-2;Q9BZZ5;Q9BZZ5-4;B4DRJ2;B4E283;Q9BZZ5-1;B4DGR0;Q9BZZ5-3;B4DDR3	0.000167864	168.728709571	0.0587524	164.63408579	350			
Q9BS26	0.0003069676	308.548867107	0.10743866	301.061157801	350			
B4E1S7;Q12904;B4DNK3	0.0001466272	147.382513487	0.05131952	143.805908497	350			
