!!SBtab TableType='Proteomaps' Organism='hsa' ProteinIdentifier='http://identifiers.org/uniprot/'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
P42766	57768313.0	1315.17924854	7105502500.0	450.445738793	123.0	Rpl35	K02918	Ribosome
P62701	93090165.0	2119.33232758	24482713000.0	1552.05543098	263.0	Rps4x	K02987	Ribosome
P61247	119782550.0	2727.02310169	31622593000.0	2004.68049465	264.0	Rps3a	K02984	Ribosome
P09651	142280880.0	3239.23014403	52928487000.0	3355.34487954	372.0	HnrNpa1	K12741	Spliceosome
P12236	35022715.0	797.342792327	10436769000.0	661.627819119	298.0	Slc25a6	K05863	Calcium signaling pathway
P62424	79123608.0	1801.36344489	21046880000.0	1334.24446911	266.0	Rpl7a	K02936	Ribosome
P62851	107251410.0	2441.73356436	13406426000.0	849.88605157	125.0	Rps25	K02975	Ribosome
P09936	135293.62	3.08015505808	32605762.0	2.06700744289	241.0	UchL1	K05611	Ubiquitin labeling
P23284	57044067.0	1298.69074021	12321518000.0	781.109468129	216.0	PpiB	K03768	Chaperones and folding catalysts
P37802	39606908.0	901.708580279	13862418000.0	878.793177185	350			
Q6LES2	664524.3	15.1288573982	232583510.0	14.7443831021	350			
P62910	48434870.0	1102.68991116	7410535100.0	469.782954544	153.0	Rpl32	K02912	Ribosome
P08708	79354526.0	1806.62062734	10712861000.0	679.130376456	135.0	Rps17	K02962	Ribosome
P62269	69596884.0	1584.47378582	10578726000.0	670.627031454	152.0	Rps18	K02964	Ribosome
P39023	95893067.0	2183.14444801	38644906000.0	2449.85252398	403.0	Rpl3	K02925	Ribosome
P10809	96041438.0	2186.52232855	55031744000.0	3488.67860973	573.0	HspD1	K04077	Chaperones and folding catalysts
P00558	86697145.0	1973.78597522	36152709000.0	2291.86235806	417.0	Pgk1	K00927	Glycolysis
P23396	141816260.0	3228.65239733	34461351000.0	2184.64052486	243.0	Rps3	K02985	Ribosome
P35268	121966660.0	2776.74752672	15611732000.0	989.689069082	128.0	Rpl22	K02891	Ribosome
P46781	93533654.0	2129.42899649	18145529000.0	1150.31642255	194.0	Rps9	K02997	Ribosome
P06576	99331040.0	2261.41487884	52546120000.0	3331.10513213	529.0	Atp5b	K02133	Oxidative phosphorylation
P08865	108900240.0	2479.27156552	32125571000.0	2036.56624753	295.0	RpsA	K02998	Ribosome
P60842	111654430.0	2541.97468677	45331699000.0	2873.75462141	406.0	Eif4a1	K03257	RNA transport
P46776	53736722.0	1223.39424485	7953034900.0	504.174149707	148.0	Rpl27a	K02900	Ribosome
P61978	96746821.0	2202.58139339	44890525000.0	2845.78686707	464.0	HnrNpk	K12886	Spliceosome
P61978	645399.12	14.6934449972	299465190.0	18.984275743	464.0	HnrNpk	K12886	Spliceosome
P21796	49943971.0	1137.04677941	14134144000.0	896.018956617	283.0	VdaC1	K05862	Calcium signaling pathway
P36578	75752645.0	1724.61859369	32346379000.0	2050.56413476	427.0	Rpl4	K02930	Ribosome
P63173	80362940.0	1829.57863145	5625405800.0	356.616589973	70.0	Rpl38	K02923	Ribosome
P40926	128009370.0	2914.31856496	43267167000.0	2742.87582121	338.0	Mdh2	K00026	TCA cycle and anaplerotic enzymes
P61254	58612608.0	1334.40084609	8967729000.0	568.499597981	153.0	Rpl26	K02898	Ribosome
P13639	119582120.0	2722.46002268	1.0260146e+11	6504.30992755	858.0	Eef2	K03234	Translation factors
P61956	92651102.0	2109.33642297	8801854700.0	557.984173968	95.0	SumO2	K12160	RNA transport
P62906	80109622.0	1823.81148057	17383788000.0	1102.02666577	217.0	Rpl10a	K02865	Ribosome
P08195	9535518.5	217.089878585	6016912200.0	381.435719878	631.0	Slc3a2	K06519	Cellular antigens
P08195	0.0	0.0	0.0	0.0	631.0	Slc3a2	K06519	Cellular antigens
P08195	0.0	0.0	0.0	0.0	631.0	Slc3a2	K06519	Cellular antigens
Q9Y3U8	92744779.0	2111.46911545	9738201800.0	617.342897891	105.0	Rpl36	K02920	Ribosome
Q9BUQ0	48288121.0	1099.34895779	26896483000.0	1705.07380103	557.0			
P62158	74212680.0	1689.55906181	11057689000.0	700.990379069	149.0	CalM3	K02183	Calcium signaling pathway
P30050	119454380.0	2719.55183671	19709973000.0	1249.49267833	165.0	Rpl12	K02870	Ribosome
P07910	70581236.0	1606.88398367	21597858000.0	1369.17313071	306.0	HnrNpc	K12884	Spliceosome
P18124	104660730.0	2382.75298489	25955861000.0	1645.44407439	248.0	Rpl7	K02937	Ribosome
Q02878	109212740.0	2486.38608027	31453269000.0	1993.94638059	288.0	Rpl6	K02934	Ribosome
P52209	31725399.0	722.274621666	15323368000.0	971.408541417	483.0	Pgd	K00033	Pentose phosphate metabolism
P07951	9602393.6	218.612387019	3091970700.0	196.012178771	322.0	Tpm2	K10374	Cardiac muscle contraction
P07951	51061.772	1.16249513687	16441891.0	1.04231611187	322.0	Tpm2	K10374	Cardiac muscle contraction
P84098	72059310.0	1640.53447737	14123625000.0	895.352115851	196.0	Rpl19	K02885	Ribosome
P63244	82679691.0	1882.32282079	28937892000.0	1834.48674335	350			
O60701	2328737.3	53.017074815	1150396200.0	72.9281379063	494.0	UgdH	K00012	Carbohydrate metabolism
P50914	66406303.0	1511.8355919	14609387000.0	926.146478807	220.0	Rpl14	K02875	Ribosome
P60981	10847498.0	246.958990617	1789837200.0	113.464816862	165.0	DstN	K10363	Cytoskeleton proteins
P84090	60300928.0	1372.83789425	21105325000.0	1337.94952744	350			
P62249	94392888.0	2148.990702	14347719000.0	909.558315538	152.0	Rps16	K02960	Ribosome
O75531	33345276.0	759.153465879	11670847000.0	739.860875323	350			
P62899	96926859.0	2206.68021901	12600492000.0	798.794726777	130.0	Rpl31	K02910	Ribosome
P31943	102016540.0	2322.55417283	45805426000.0	2903.7860384	449.0			
P61313	85658579.0	1950.1415172	17474350000.0	1107.76774699	204.0	Rpl15	K02877	Ribosome
P62917	71598131.0	1630.03507001	18400720000.0	1166.49398332	257.0	Rpl8	K02938	Ribosome
P31949	18408879.0	419.104772016	6443107600.0	408.453921873	350			
P62258	88311139.0	2010.53088442	22519340000.0	1427.5894975	255.0	YwhAe	K06630	Cell cycle
P10620	20702654.0	471.325879474	3208911400.0	203.425509497	155.0	MgsT1	K00799	Cofactor biosynthesis
P62913	49439281.0	1125.55678117	8800192000.0	557.878768878	178.0	Rpl11	K02868	Ribosome
P32969	74452148.0	1695.01089739	14294812000.0	906.204332804	192.0	Rpl9	K02940	Ribosome
P39019	42752986.0	973.333598996	6199183000.0	392.990582489	145.0	Rps19	K02966	Ribosome
P50238	447857.52	10.1961245883	156750130.0	9.93700700461	350			
P07900	80687012.0	1836.95659953	59062893000.0	3744.22899333	732.0	Hsp90aa1	K04079	Chaperones and folding catalysts
P23526	88209185.0	2008.20975406	38106368000.0	2415.71248289	432.0	AhcY	K01251	Amino acid metabolism
Q6PUV4	139710.18	3.18070443818	48898563.0	3.09987215351	350			
P05388	59721988.0	1359.6574873	18931870000.0	1200.16567004	317.0	RplP0	K02941	Ribosome
P18669	76885661.0	1750.41334264	19528958000.0	1238.01742581	254.0	PgaM1	K01834	Glycolysis
P14866	73225115.0	1667.07571536	43129593000.0	2734.15446448	589.0			
P08107	72986897.0	1661.65233784	46784601000.0	2965.85979128	641.0	HspA1b	K03283	Chaperones and folding catalysts
P61353	129121490.0	2939.63758624	17560523000.0	1113.23059225	136.0	Rpl27	K02901	Ribosome
Q16778	89405509.0	2035.44580126	11265094000.0	714.138597433	126.0	HisT2h2be	K11252	Chromosome-related
P02545	22341305.0	508.632140967	14834627000.0	940.425327939	664.0	LmnA	K12641	Cytoskeleton proteins
P02545	150970.61	3.43706442338	100244490.0	6.35489233281	664.0	LmnA	K12641	Cytoskeleton proteins
P62081	118904160.0	2707.02528213	23067407000.0	1462.33361935	194.0	Rps7	K02993	Ribosome
P15880	85166237.0	1938.93263905	24953707000.0	1581.91359235	293.0	Rps2	K02981	Ribosome
P06744	32813061.0	747.036821175	18670632000.0	1183.60476616	569.0	Gpi	K01810	Glycolysis
P46777	96018456.0	2185.99911006	28517481000.0	1807.83523721	297.0	Rpl5	K02932	Ribosome
Q5TEC6	54897027.0	1249.81026738	19213959000.0	1218.04840078	350			
P26038	53753255.0	1223.77064252	31015628000.0	1966.20259701	577.0	Msn	K05763	Regulation of actin cytoskeleton
P18621	65928949.0	1500.96793726	12130927000.0	769.027155329	184.0	Rpl17	K02880	Ribosome
Q14847-1	10930293.0	248.843938614	3825602600.0	242.51998919	350			
P60660	19620075.0	446.679401816	4669577800.0	296.02289521	238.0	Myl6	K12751	Cytoskeleton proteins
P49207	68587833.0	1561.50127949	8024776500.0	508.722131783	117.0	Rpl34	K02915	Ribosome
P47914	49136651.0	1118.66697125	7911000800.0	501.509442851	161.0	Rpl29	K02905	Ribosome
Q6PKA6	90917.357	2.06986520895	46549687.0	2.95096766925	512.0	AldH3a1	K00129	Glycolysis
P62277	78734125.0	1792.49630073	11888853000.0	753.681132754	151.0	Rps13	K02953	Ribosome
P07437	71927604.0	1637.53599967	31935856000.0	2024.53946782	444.0	TubB	K07375	Cytoskeleton proteins
P26641	63623554.0	1448.48228369	30984671000.0	1964.24011108	487.0	Eef1g	K03233	Translation factors
P40429	57114623.0	1300.29704966	11594268000.0	735.006231442	203.0	Rpl13a	K02872	Ribosome
P45880	60543906.0	1378.36964006	17799908000.0	1128.40614855	294.0	VdaC2	K05862	Calcium signaling pathway
P45880	5565.7099	0.126711440645	1636318.7	0.103732675588	294.0	VdaC2	K05862	Calcium signaling pathway
P62266	46210769.0	1052.05503314	6608140000.0	418.915974535	143.0	Rps23	K02973	Ribosome
P12004	30232599.0	688.288869266	7890708300.0	500.223021496	261.0	PcnA	K04802	DNA replication complex
P46779	32938995.0	749.903890939	5566690200.0	352.894377248	169.0	Rpl28	K02903	Ribosome
P62753	75269627.0	1713.62198989	18742137000.0	1188.13774923	249.0	Rps6	K02991	Ribosome
Q02543	43664531.0	994.086240121	7684957500.0	487.179669373	176.0	Rpl18a	K02882	Ribosome
Q8IUE6	17379064.0	395.659543179	2259278300.0	143.224533801	130.0	HisT2h2ab	K11251	Chromosome-related
P38646	58905647.0	1341.07230301	40114746000.0	2543.03146026	681.0	HspA9	K04043	Chaperones and folding catalysts
P11021	74181001.0	1688.83784352	48514375000.0	3075.51696576	654.0	HspA5	K09490	Chaperones and folding catalysts
P14625	51350113.0	1169.05963703	41234141000.0	2613.99431022	803.0	Hsp90b1	K09487	Chaperones and folding catalysts
P62244	89081131.0	2028.06086665	11580547000.0	734.136403308	130.0	Rps15a	K02957	Ribosome
P17844	62231066.0	1416.78027914	38209875000.0	2422.27419856	614.0	Ddx5	K12823	Spliceosome
Q15365	39619108.0	901.986330935	14104402000.0	894.133494306	356.0	PcbP1	K12889	Spliceosome
Q13151	22049334.0	501.984998608	6725046900.0	426.327162546	305.0			
P26373	64182827.0	1461.21494292	13542576000.0	858.517135344	211.0	Rpl13	K02873	Ribosome
P84077	63137508.0	1437.41674308	11427889000.0	724.458812512	181.0	Arf1	K07937	GTP-binding signaling proteins
P04080	43508315.0	990.529756803	15227910000.0	965.357083503	350			
P30041	164649840.0	3748.4918911	36881564000.0	2338.06734201	224.0	PrdX6	K11188	Methane metabolism
B4DP11	60739753.0	1382.82838045	21258914000.0	1347.68613799	350			
Q9UQ80	87451682.0	1990.964102	30608089000.0	1940.36709756	350			
Q14103	63046044.0	1435.33443276	22381346000.0	1418.84151531	355.0			
Q14103	13482.451	0.306947509002	4786270.1	0.303420478884	355.0			
P27348	26173366.0	595.874555443	6412474700.0	406.511981909	245.0	YwhAq	K06630	Cell cycle
Q92686	0.0	0.0	0.0	0.0	350			
P46782	141161100.0	3213.73673177	28796864000.0	1825.54642397	204.0	Rps5	K02989	Ribosome
P06753	40318905.0	917.918222395	11450569000.0	725.896586879	284.0	Tpm3	K09290	Cardiac muscle contraction
P06753	0.0	0.0	0.0	0.0	284.0	Tpm3	K09290	Cardiac muscle contraction
P06753	47994.158	1.09265646467	13630341.0	0.864080903743	284.0	Tpm3	K09290	Cardiac muscle contraction
P30086	88342713.0	2011.24971223	30919950000.0	1960.13719244	350			
B2ZZ83	6543983.3	148.983250367	17230308000.0	1092.29696516	2633.0	FlnB	K04437	Cytoskeleton proteins
P56537	65162114.0	1483.50982871	15964718000.0	1012.06623939	245.0	Eif6	K03264	Translation factors
P39687	48116981.0	1095.45270802	16840943000.0	1067.61358702	350			
Q00839	66402783.0	1511.75545401	54782296000.0	3472.86512031	825.0	HnrNpu	K12888	Spliceosome
P27824	33659454.0	766.306182732	19926397000.0	1263.21264656	592.0	CanX	K08054	Chaperones and folding catalysts
P21980	3165410.7	72.0651556111	2174637200.0	137.858801705	687.0	Tgm2	K05625	CAM ligands
Q9UBI6	175575.43	3.99722875911	12641431.0	0.801390010938	72.0	Gng12	K04347	MAPK signaling pathway
P83731	38554166.0	877.741385106	6053004100.0	383.723727315	157.0	Rpl24	K02896	Ribosome
P55072	49375445.0	1124.10346224	39796609000.0	2522.86350507	806.0	Vcp	K13525	Protein processing in endoplasmic reticulum
Q71UM5	81376824.0	1852.66116801	7893551900.0	500.403288479	97.0	Rps27l	K02978	Ribosome
P07237	33485125.0	762.337330756	17010444000.0	1078.3589218	508.0	P4hB	K09580	Chaperones and folding catalysts
Q00325-2	28708750.0	653.596241445	10048062000.0	636.986154185	350			
P37837	52832214.0	1202.80181121	17804456000.0	1128.69446415	337.0	TalDo1	K00616	Pentose phosphate metabolism
P61513	44825256.0	1020.51182456	4123923600.0	261.43173023	92.0	Rpl37a	K02921	Ribosome
Q15233	41887554.0	953.630787051	19729038000.0	1250.70128363	471.0			
P21291	605342.58	13.7814998938	116831120.0	7.40638401893	193.0	CsrP1	K09377	Transcription factors
P19338	79096329.0	1800.74239897	56158394000.0	3560.10138266	710.0	Ncl	K11294	Ribosome biogenesis
P00403	26197465.0	596.423204054	15823269000.0	1003.09923117	604.0	Cox2	K02261	Oxidative phosphorylation
P20962	6469280.6	147.28253529	2264248200.0	143.539595301	350			
B3KQ79	16522105.0	376.149631341	5171418900.0	327.83657553	313.0	BcaP31	K14009	Protein processing in endoplasmic reticulum
P67809	54220109.0	1234.39924947	17567315000.0	1113.66116384	324.0	Ybx1	K09276	Transcription factors
P62861	25293584.0	575.845044981	8852754400.0	561.210906064	350			
P46778	54719303.0	1245.76412332	8755088500.0	555.019480689	160.0	Rpl21	K02889	Ribosome
P35579	11420267.0	259.998905822	22383723000.0	1418.99220269	1960.0	Myh9	K10352	Cytoskeleton proteins
Q99623	22995758.0	523.531710645	8048515300.0	510.227027645	350			
P35232	34688611.0	789.736431247	12141014000.0	769.666609917	350			
Q9NZ01	10366910.0	236.017709284	3348511900.0	212.275334032	323.0	TecR	K10258	Lipid and steroid metabolism
O75347	84114792.0	1914.99497196	29440177000.0	1866.32856423	350			
P30048	31856028.0	725.248579899	8155143200.0	516.986589434	256.0	PrdX3	K03386	Other enzymes
P49773	51219515.0	1166.08638456	17926830000.0	1136.45223312	350			
P25705	59872436.0	1363.08265375	33109457000.0	2098.93864922	553.0	Atp5a1	K02132	Oxidative phosphorylation
P63220	44213604.0	1006.58668159	4288719600.0	271.878796566	97.0	Rps21	K02971	Ribosome
P53396	15117554.0	344.172995141	17460775000.0	1106.90717437	1155.0	AclY	K01648	TCA cycle and anaplerotic enzymes
P62273	26761956.0	609.274658609	1793051100.0	113.668558618	67.0	Rps29	K02980	Ribosome
P24534	65776954.0	1497.50755112	14799815000.0	938.218458396	225.0	Eef1b2	K03232	Translation factors
P07108	38358363.0	873.283646442	5677037700.0	359.889739105	148.0	Dbi	K08762	PPAR signaling pathway
P62847	71525801.0	1628.38837288	20670956000.0	1310.41316881	289.0	Rps24	K02974	Ribosome
P31946	58665549.0	1335.60612457	14431725000.0	914.883786148	246.0	YwhAb	K06630	Cell cycle
P31946	288241.87	6.56224331812	70907500.0	4.49510519819	246.0	YwhAb	K06630	Cell cycle
P27635	42596241.0	969.765072227	9797135400.0	621.078930492	230.0	Rpl10	K02866	Ribosome
P13073	38878595.0	885.127480809	6570482600.0	416.528723899	169.0	Cox4i1	K02263	Oxidative phosphorylation
Q00610	35820398.0	815.50320024	59999167000.0	3803.58308315	1675.0	CltC	K04646	Endocytosis
P49411	71317341.0	1623.6424793	32235438000.0	2043.5311486	452.0	TufM	K02358	Translation factors
Q96AG4	28018949.0	637.891923391	9806632200.0	621.680969981	350			
Q99497	78788958.0	1793.74465333	14891113000.0	944.006197554	189.0	ParK7	K05687	Peptidases
P80723-1	254309.58	5.789725629	89008353.0	5.64258943345	350			
O14950	13476290.0	306.807244921	2317921900.0	146.942182162	172.0	Myl12b	K12757	Regulation of actin cytoskeleton
B4DLV7	59726747.0	1359.76583282	20904361000.0	1325.20962939	350			
P62316	87128492.0	1983.60621392	10281162000.0	651.763279619	118.0	SnrPd2	K11096	Spliceosome
Q16629	29368294.0	668.611715107	6989654000.0	443.101646919	238.0	SrsF7	K12896	Spliceosome
P55209	25721675.0	585.591156135	10057175000.0	637.563863083	391.0	Nap1l1	K11279	Chromosome-related
P23246	40675883.0	926.045343189	28757849000.0	1823.07310974	707.0			
P27695	23844913.0	542.863953129	7582682300.0	480.69604235	318.0	ApeX1	K10771	Base excision repair
Q01469	17020935.0	387.506218205	2297826200.0	145.668236733	135.0	FabP5	K08754	PPAR signaling pathway
P08758	12037450.0	274.049970012	4213107500.0	267.085448278	350			
P00441	68587131.0	1561.48529745	10562418000.0	669.593203219	154.0	Sod1	K04565	Peroxisome
O14737	34621712.0	788.213378695	12117599000.0	768.18224101	350	MLLT1	K15187	Transcriptional misregulation in cancer
P18077	51691187.0	1176.82468025	5686030600.0	360.459834391	110.0	Rpl35a	K02917	Ribosome
P78371	67297534.0	1532.12575542	36004181000.0	2282.44658421	535.0	Cct2	K09494	Chaperones and folding catalysts
P30101	36741895.0	836.482413048	18554657000.0	1176.25265496	505.0	PdiA3	K08056	Chaperones and folding catalysts
P15311	10073498.0	229.337760474	5903069800.0	374.21880257	586.0	Ezr	K08007	Regulation of actin cytoskeleton
P28066	83765735.0	1907.04818419	20187542000.0	1279.7676548	241.0	PsmA5	K02729	Proteasome
P31948	42597363.0	969.790616181	25132444000.0	1593.24443349	590.0	StiP1	K09553	Chaperones and folding catalysts
Q01105	70551888.0	1606.21583398	20460048000.0	1297.0428815	290.0	Set	K11290	Chromosome-related
Q01105	0.0	0.0	0.0	0.0	290.0	Set	K11290	Chromosome-related
P30043	100768600.0	2294.1430127	20758332000.0	1315.95227696	206.0	BlvRb	K05901	Cofactor biosynthesis
P12956	34958607.0	795.883280929	21289792000.0	1349.6436158	609.0	XrcC6	K10884	Non-homologous end-joining
P41567	58943426.0	1341.93239662	6660607100.0	422.242070279	113.0	Eif1	K03113	Translation factors
O00483	23828886.0	542.49907528	1930139800.0	122.359150276	81.0	NduFa4	K03948	Oxidative phosphorylation
P38117-1	31161174.0	709.429222987	10906411000.0	691.400271899	350			
P27797	40209414.0	915.425501324	16767326000.0	1062.94671597	417.0	CalR	K08057	Chaperones and folding catalysts
Q8WVI0	10147699.0	231.027053624	3551694600.0	225.155884199	350			
Q04837	49414312.0	1124.98832575	7856875600.0	498.078233629	159.0	SsbP1	K03111	DNA replication
Q01813	7125400.9	162.220063466	5586314300.0	354.138426099	784.0	PfkP	K00850	Glycolysis
B2R7D7	685339.23	15.6027394033	239868730.0	15.2062218398	350			
Q16881	5328762.8	121.316997	3458367100.0	219.239487056	649.0	TxnRd1	K00384	Pyrimidine metabolism
Q16881	0.0	0.0	0.0	0.0	649.0	TxnRd1	K00384	Pyrimidine metabolism
P16615	15257509.0	347.359273261	15898324000.0	1007.8572627	1042.0	Atp2a2	K05853	Calcium signaling pathway
P51991	66064667.0	1504.05775394	24972444000.0	1583.10140445	378.0	HnrNpa3	K12741	Spliceosome
P51991	7305086.9	166.3108753	2761322800.0	175.051108446	378.0	HnrNpa3	K12741	Spliceosome
P50990	81925660.0	1865.15621384	44895262000.0	2846.08716412	548.0	Cct8	K09500	Chaperones and folding catalysts
P49368	76081836.0	1732.11310321	41464601000.0	2628.60407567	545.0	Cct3	K09495	Chaperones and folding catalysts
Q13185	74289554.0	1691.30920967	13594988000.0	861.839738083	183.0	Cbx3	K11586	Chromosome-related
