!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
b0082	198.0	59.667579259187825	69300.0	69.80015081687364	350	rsmH	K03438	Ribosome biogenesis	16S rRNA m(4)C1402 methyltransferase, SAM-dependent
b0083	0.0	0.0	0.0	0.0	121.0	ftsL	K03586	Chromosome-related	membrane bound cell division protein at septum containing leucine zipper motif
b0084	0.0	0.0	0.0	0.0	588.0	ftsI	K03587	beta-Lactam resistance	transpeptidase involved in septal peptidoglycan synthesis (penicillin-binding protein 3)
b0085	134.0	40.38108899359176	66330.0	66.80871578186476	495.0	murE	K01928	Glycan metabolism	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:meso-diaminopimelate ligase
b0086	151.0	45.50406297039072	68252.0	68.74458720856074	452.0	murF	K01929	Amino acid metabolism	UDP-N-acetylmuramoyl-tripeptide:D-alanyl-D-alanine ligase
b0087	0.0	0.0	0.0	0.0	360.0	mraY	K01000	Glycan metabolism	phospho-N-acetylmuramoyl-pentapeptide transferase
b0088	90.0	27.121626935994467	39420.0	39.70450137375409	438.0	murD	K01925	Amino acid metabolism	UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase
b0089	0.0	0.0	0.0	0.0	414.0	ftsW	K03588	Chromosome-related	lipid II flippase
b0090	0.0	0.0	0.0	0.0	355.0	murG	K02563	Other enzymes	N-acetylglucosaminyl transferase
b0091	150.0	45.20271155999078	73650.0	74.18154556511895	491.0	murC	K01924	Amino acid metabolism	UDP-N-acetylmuramate:L-alanine ligase
b0092	126.0	37.97027771039225	38556.0	38.83426572720606	306.0	ddlB	K01921	Amino acid metabolism	D-alanine:D-alanine ligase
b0093	0.0	0.0	0.0	0.0	276.0	ftsQ	K03589	Cell cycle	divisome assembly protein, membrane anchored protein involved in growth of wall at septum
b0094	500.0	150.67570519996926	210000.0	211.5156085359807	420.0	ftsA	K03590	Chromosome-related	ATP-binding cell division protein involved in recruitment of FtsK to Z ring
b0095	2714.0	817.8677278254331	1039462.0	1046.9639880001314	383.0	FtsZ	K03531	Cytoskeleton proteins	GTP-binding tubulin-like cell division protein
b0096	0.0	0.0	0.0	0.0	305.0	lpxC	K02535	Other enzymes	UDP-3-O-acyl N-acetylglucosamine deacetylase
b0097	0.0	0.0	0.0	0.0	170.0	secM	K13301	Protein export	regulator of secA translation
b0098	839.0	252.83383332554843	755939.0	761.3947504813367	901.0	secA	K03070	Protein export	preprotein translocase subunit, ATPase
b0099	0.0	0.0	0.0	0.0	132.0	mutT	K03574	DNA repair and recombination proteins	nucleoside triphosphate pyrophosphohydrolase, marked preference for dGTP
b0101	0.0	0.0	0.0	0.0					
b0102	178.0	53.64055105118906	62300.0	62.749630532340944		zapD	K18778	Chromosome-related	FtsZ stabilizer
b0103	0.0	0.0	0.0	0.0	206.0	coaE	K00859	Cofactor biosynthesis	dephospho-CoA kinase
b0104	526.0	158.51084187036767	182522.0	183.8392947676394	347.0	guaC	K00364	Purine metabolism	GMP reductase
b0106	0.0	0.0	0.0	0.0	400.0	hofC	K02505	Secretion system	assembly protein in type IV pilin biogenesis, transmembrane protein
b0107	0.0	0.0	0.0	0.0	461.0	hofB	K02504	Secretion system	T2SE secretion family protein
b0108	0.0	0.0	0.0	0.0	146.0	ppdD	K02682	Secretion system	putative prepilin peptidase-dependent pilin
b0109	436.0	131.3892149343732	129492.0	130.42656752638672	297.0	nadC	K00767	Cofactor biosynthesis	quinolinate phosphoribosyltransferase
b0110	0.0	0.0	0.0	0.0					
b0111	0.0	0.0	0.0	0.0					
b0112	650.0	195.87841675996003	227500.0	229.14190924731244		aroP	K11734	Transport	aromatic amino acid transporter
b0113	173.0	52.133793999189365	43942.0	44.25913747756221	254.0	pdhR	K05799	Transcription factors	pyruvate dehydrogenase complex repressor
b0114	7359.0	2217.6450291331475	6527433.0	6574.542681775439	887.0	aceE	K00163	Glycolysis	pyruvate dehydrogenase, decarboxylase component E1, thiamine triphosphate-binding
b0115	4135.0	1246.0880820037457	2605050.0	2623.8511238888404	630.0	aceF	K00627	Glycolysis	pyruvate dehydrogenase, dihydrolipoyltransacetylase component E2
b0116	14720.0	4435.892761087095	6977280.0	7027.636310123464	474.0	lpd	K00382	Glycolysis	lipoamide dehydrogenase, E3 component is part of three enzyme complexes
b0117	0.0	0.0	0.0	0.0					
b0118	11401.0	3435.707429969699	9861865.0	9933.039889403282	865.0	acnB	K01682	TCA cycle and anaplerotic enzymes	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase
b0119	0.0	0.0	0.0	0.0					
b0120	0.0	0.0	0.0	0.0	264.0	speD	K01611	Amino acid metabolism	S-adenosylmethionine decarboxylase
b0121	502.0	151.27840802076915	144576.0	145.61943152237117	288.0	speE	K00797	Amino acid metabolism	spermidine synthase (putrescine aminopropyltransferase)
b0122	0.0	0.0	0.0	0.0					
b0123	693.0	208.8365274071574	242550.0	244.30052785905772					
b0124	187.0	56.3527137447885	148852.0	149.92629219903714	796.0	gcd	K00117	Pentose phosphate metabolism	glucose dehydrogenase
b0125	942.0	283.8730285967421	167676.0	168.88614846132904	178.0	hpt	K00760	Purine metabolism	hypoxanthine phosphoribosyltransferase
b0126	3151.0	949.5582941702063	693220.0	698.2230959491073	220.0	can	K01673	Other enzymes	carbonic anhydrase
b0127	301.0	90.7067745303815	92708.0	93.37709064835094	308.0	yadG	K01990	Transport	putative ABC superfamily transporter ATP-binding subunit
b0128	0.0	0.0	0.0	0.0	256.0	yadH	K01992	Transport	inner membrane putative ABC superfamily transporter permease
b0129	0.0	0.0	0.0	0.0	146.0	yadI	K02821	Transport	putative PTS Enzyme IIA
b0130	0.0	0.0	0.0	0.0					
b0131	0.0	0.0	0.0	0.0	126.0	panD	K01579	Amino acid metabolism	aspartate 1-decarboxylase
b0132	0.0	0.0	0.0	0.0					
b0133	1122.0	338.116282468731	317526.0	319.81764340950383	283.0	panC	K01918	Amino acid metabolism	pantothenate synthetase
b0134	2667.0	803.7042115366361	704088.0	709.1695322994361	264.0	panB	K00606	Cofactor biosynthesis	3-methyl-2-oxobutanoate hydroxymethyltransferase
b0135	0.0	0.0	0.0	0.0					
b0136	0.0	0.0	0.0	0.0					
b0137	0.0	0.0	0.0	0.0					
b0138	0.0	0.0	0.0	0.0					
b0139	0.0	0.0	0.0	0.0		htrE	K07347	Bacterial motility proteins	putative outer membrane usher protein
b0140	0.0	0.0	0.0	0.0					
b0141	0.0	0.0	0.0	0.0					
b0142	0.0	0.0	0.0	0.0	159.0	folK	K00950	Cofactor biosynthesis	2-amino-4-hydroxy-6-hydroxymethyldihyropteridine pyrophosphokinase
b0143	0.0	0.0	0.0	0.0	454.0	pcnB	K00970	Messenger RNA Biogenesis	poly(A) polymerase
b0144	0.0	0.0	0.0	0.0	308.0	GluQ		tRNA loading	glutamyl-Q tRNA(Asp) synthetase
b0145	5489.0	1654.1178916852625	828839.0	834.8208831588272	151.0	dksA	K06204	Transcription factors	transcriptional regulator of rRNA transcription, DnaK suppressor protein
b0146	0.0	0.0	0.0	0.0					
b0147	0.0	0.0	0.0	0.0		ligT	K01975	Transfer RNA biogenesis	2'-5' RNA ligase
b0148	0.0	0.0	0.0	0.0	824.0	hrpB	K03579	Other enzymes	putative ATP-dependent helicase
b0149	286.0	86.18650337438241	241384.0	243.12611262309127	844.0	mrcB	K05365	Glycan metabolism	fused glycosyl transferase and transpeptidase
b0150	0.0	0.0	0.0	0.0		fhuA	K02014	Transport	ferrichrome outer membrane transporter
b0151	0.0	0.0	0.0	0.0	265.0	fhuC	K02013	Transport	iron-hydroxamate transporter subunit
b0152	0.0	0.0	0.0	0.0	296.0	fhuD	K02016	Transport	iron-hydroxamate transporter subunit
b0153	0.0	0.0	0.0	0.0	660.0	fhuB	K02015	Transport	fused iron-hydroxamate transporter subunits of ABC superfamily: membrane components
b0154	1680.0	506.27036947189674	715680.0	720.8451938906222	426.0	hemL	K01845	Cofactor biosynthesis	glutamate-1-semialdehyde aminotransferase (aminomutase)
b0155	0.0	0.0	0.0	0.0					
b0156	1351.0	407.12575545031694	472850.0	476.26264522018323					
b0157	0.0	0.0	0.0	0.0					
b0158	0.0	0.0	0.0	0.0	266.0	btuF	K06858	Transport	vitamin B12 transporter subunit: periplasmic-binding component of ABC superfamily
b0159	762.0	229.62977472475316	176784.0	178.05988256868957	232.0	mtn	K01243	Amino acid metabolism	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
b0160	0.0	0.0	0.0	0.0	505.0	dgt	K01129	Purine metabolism	deoxyguanosine triphosphate triphosphohydrolase
b0161	1930.0	581.6082220718813	914820.0	921.4224238137423	474.0	degP	K04771	Chaperones and folding catalysts	serine endoprotease (protease Do), membrane-associated
b0162	0.0	0.0	0.0	0.0	385.0	cdaR	K02647	Transcription factors	carbohydrate diacid regulon transcriptional regulator
b0163	3473.0	1046.5934483189865	1215550.0	1224.3228474091015					
b0164	0.0	0.0	0.0	0.0					
b0166	4308.0	1298.2218760029352	1180392.0	1188.9111056714444	274.0	dapD	K00674	Amino acid metabolism	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase
b0167	22.0	6.6297310287986475	19580.0	19.72131245302144	890.0				
b0168	1295.0	390.2500764679204	341880.0	344.34741069657656	264.0	map	K01265	Peptidases	methionine aminopeptidase
b0169	18766.0	5655.160567565246	4522606.0	4555.246477421321	241.0	rpsB	K02967	Ribosome	30S ribosomal subunit protein S2
b0170	12106.0	3648.160174301656	3425998.0	3450.7240562526326	283.0	tsf	K02357	Basal transcription factors	translation elongation factor EF-Ts
b0171	1221.0	367.95007209832494	294261.0	296.3847356352677	241.0	pyrH	K09903	Pyrimidine metabolism	uridylate kinase
b0172	4588.0	1382.600270914918	848780.0	854.9058010150939	185.0	frr	K02838	Translation factors	ribosome recycling factor
b0173	0.0	0.0	0.0	0.0	398.0	dxr	K00099	Cofactor biosynthesis	1-deoxy-D-xylulose 5-phosphate reductoisomerase
b0174	0.0	0.0	0.0	0.0	253.0	ispU	K00806	Cofactor biosynthesis	undecaprenyl pyrophosphate synthase
b0175	0.0	0.0	0.0	0.0	285.0	cdsA	K00981	Lipid and steroid metabolism	CDP-diglyceride synthase
b0176	0.0	0.0	0.0	0.0	450.0	rseP	K11749	Peptidases	inner membrane zinc RIP metalloprotease
b0177	587.0	176.89327790476392	205450.0	206.93277035103446		bamA	K07277	Mitochondrial biogenesis	BamABCDE complex OM biogenesis outer membrane pore-forming assembly factor
b0178	8697.0	2620.853216248265	3043950.0	3065.9187457290404		Skp	K06142	Chaperones and folding catalysts	
b0179	1142.0	344.1433106767298	389422.0	392.2325300347556	341.0	lpxD	K02536	Glycan metabolism	UDP-3-O-(3-hydroxymyristoyl)-glucosamine N-acyltransferase
b0180	3813.0	1149.0529278549657	632958.0	637.5261740367489	166.0	fabZ	K02372	Lipid and steroid metabolism	(3R)-hydroxymyristol acyl carrier protein dehydratase
b0181	1050.0	316.41898091993545	275100.0	277.0854471821347	262.0	lpxA	K00677	Glycan metabolism	UDP-N-acetylglucosamine acetyltransferase
b0182	553.0	166.647329951166	211246.0	212.7706011466275	382.0	lpxB	K00748	Carbohydrate metabolism	tetraacyldisaccharide-1-P synthase
b0183	0.0	0.0	0.0	0.0	198.0	rnhB	K03470	DNA replication complex	ribonuclease HII, degrades RNA of DNA-RNA hybrids
b0184	0.0	0.0	0.0	0.0	1160.0	dnaE	K02337	Purine metabolism	DNA polymerase III alpha subunit
b0185	2155.0	649.4122894118675	687445.0	692.4064167143679	319.0	AccA	K01962	Lipid and steroid metabolism	acetyl-CoA carboxylase, carboxytransferase, alpha subunit
b0186	0.0	0.0	0.0	0.0	713.0	ldcC	K01582	Amino acid metabolism	lysine decarboxylase 2, constitutive
b0187	274.0	82.57028644958315	95900.0	96.59212789809786					
b0188	0.0	0.0	0.0	0.0	432.0	tilS	K04075	Transfer RNA biogenesis	tRNA(Ile)-lysidine synthetase
b0189	964.0	290.50275962554076	337400.0	339.8350777144757					
b0190	0.0	0.0	0.0	0.0					
b0191	0.0	0.0	0.0	0.0		arfB	K15034	Translation factors	alternative stalled-ribosome rescue factor B
b0192	0.0	0.0	0.0	0.0					
b0193	0.0	0.0	0.0	0.0					
b0194	3368.0	1014.9515502269929	1926496.0	1940.3998751530128	572.0	ProS	K01881	tRNA loading	prolyl-tRNA synthetase
b0195	0.0	0.0	0.0	0.0					
b0196	0.0	0.0	0.0	0.0	134.0	rcsF	K06080	Two-component system	putative outer membrane protein
b0197	13371.0	4029.369708457578	3623541.0	3649.6927603336953	271.0	metQ	K02073	Transport	DL-methionine transporter subunit
b0198	0.0	0.0	0.0	0.0	217.0	metI	K02072	Transport	DL-methionine transporter subunit
b0199	523.0	157.60678763916786	179389.0	180.68368333171924	343.0	metN	K02071	Transport	DL-methionine transporter subunit
b0200	0.0	0.0	0.0	0.0	190.0	gmhB	K03273	Glycan metabolism	D,D-heptose 1,7-bisphosphate phosphatase
b0201	0.0	0.0	0.0	0.0	350	rrsH	K01977	Ribosome	16S ribosomal RNA of rrnH operon
b0204	0.0	0.0	0.0	0.0	350	rrlH	K01980	Ribosome	23S ribosomal RNA of rrnH operon
b0207	471.0	141.93651429837104	125757.0	126.66461134599679	267.0	dkgB	K06222	Other enzymes	2,5-diketo-D-gluconate reductase B
b0208	31.0	9.341893722398094	10850.0	10.92830644102567					
b0209	0.0	0.0	0.0	0.0					
b0210	0.0	0.0	0.0	0.0					
b0211	0.0	0.0	0.0	0.0	452.0				
b0212	466.0	140.42975724637137	116966.0	117.81016508580723	251.0	gloB	K01069	Glycolysis	hydroxyacylglutathione hydrolase
b0213	0.0	0.0	0.0	0.0					
b0214	0.0	0.0	0.0	0.0	155.0	rnhA	K03469	DNA replication complex	ribonuclease HI, degrades RNA of DNA-RNA hybrids
b0215	0.0	0.0	0.0	0.0	243.0	dnaQ	K02342	Purine metabolism	DNA polymerase III epsilon subunit
b0217	0.0	0.0	0.0	0.0					
b0218	0.0	0.0	0.0	0.0					
b0219	0.0	0.0	0.0	0.0	256.0				
b0220	1778.0	535.8028076910907	622300.0	626.7912532949562					
b0221	263.0	79.25542093518384	214082.0	215.62706907904678	814.0	fadE	K06445	Lipid and steroid metabolism	acyl coenzyme A dehydrogenase
b0222	2710.0	816.6623221838335	520320.0	524.0752449211499	192.0	gmhA	K03271	Glycan metabolism	D-sedoheptulose 7-phosphate isomerase
b0223	0.0	0.0	0.0	0.0					
b0224	0.0	0.0	0.0	0.0					
b0225	0.0	0.0	0.0	0.0					
b0226	0.0	0.0	0.0	0.0					
b0227	0.0	0.0	0.0	0.0					
b0228	0.0	0.0	0.0	0.0					
b0229	0.0	0.0	0.0	0.0	697.0				
b0230	0.0	0.0	0.0	0.0	307.0				
b0231	0.0	0.0	0.0	0.0	351.0	dinB	K02346	DNA replication	DNA polymerase IV
b0232	0.0	0.0	0.0	0.0					
b0233	0.0	0.0	0.0	0.0					
b0234	0.0	0.0	0.0	0.0	150.0	yafP	K03830	Other enzymes	putative acyl-CoA transferase
b0235	0.0	0.0	0.0	0.0					
b0236	0.0	0.0	0.0	0.0	204.0				
b0237	3200.0	964.3245132798032	1552000.0	1563.2010687992479	485.0	pepD	K01270	Peptidases	aminoacyl-histidine dipeptidase (peptidase D)
b0238	1396.0	420.6865689183142	212192.0	213.72342860222295	152.0	gpt	K00769	Purine metabolism	xanthine phosphoribosyltransferase
b0239	117.0	35.25811501679281	40950.0	41.24554366451624		frsA	K11750	Other enzymes	fermentation-respiration switch protein
b0240	1701.0	512.5987490902954	226233.0	227.86576507581202	133.0				
b0241	0.0	0.0	0.0	0.0		phoE	K11929	Transport	outer membrane phosphoporin protein E
b0242	466.0	140.42975724637137	171022.0	172.25629715733567	367.0	proB	K00931	Amino acid metabolism	gamma-glutamate kinase
b0243	786.0	236.86220857435168	327762.0	330.1275184998577	417.0	proA	K00147	Amino acid metabolism	gamma-glutamylphosphate reductase
b0244	0.0	0.0	0.0	0.0	350	thrW	K14234	tRNA loading	tRNA-Thr
b0245	0.0	0.0	0.0	0.0					
b0246	0.0	0.0	0.0	0.0					
b0247	0.0	0.0	0.0	0.0					
b0248	0.0	0.0	0.0	0.0					
b0249	0.0	0.0	0.0	0.0					
b0250	0.0	0.0	0.0	0.0					
b0251	0.0	0.0	0.0	0.0					
b0252	0.0	0.0	0.0	0.0					
b0253	0.0	0.0	0.0	0.0					
b0254	0.0	0.0	0.0	0.0					
b0256	0.0	0.0	0.0	0.0					
b0258	0.0	0.0	0.0	0.0					
b0260	0.0	0.0	0.0	0.0		mmuP	K16235	Transport	CP4-6 prophage
b0261	70.0	21.094598727995695	21700.0	21.85661288205134	310.0	mmuM	K00547	Amino acid metabolism	CP4-6 prophage
b0262	0.0	0.0	0.0	0.0	350	afuC	K02010	Transport	CP4-6 prophage
b0263	0.0	0.0	0.0	0.0	350				
b0266	0.0	0.0	0.0	0.0					
b0267	0.0	0.0	0.0	0.0					
b0268	0.0	0.0	0.0	0.0	350	yagE	K01714	Amino acid metabolism	2-keto-3-deoxy gluconate (KDG) aldolase
b0269	0.0	0.0	0.0	0.0	350				
b0270	0.0	0.0	0.0	0.0					
b0271	0.0	0.0	0.0	0.0	350	yagH	K01198	Carbohydrate metabolism	CP4-6 prophage
b0272	0.0	0.0	0.0	0.0					
b0273	0.0	0.0	0.0	0.0	350	argF	K00611	Amino acid metabolism	ornithine carbamoyltransferase 2, chain F
b0276	0.0	0.0	0.0	0.0					
b0277	0.0	0.0	0.0	0.0					
b0278	0.0	0.0	0.0	0.0					
b0279	0.0	0.0	0.0	0.0					
b0280	0.0	0.0	0.0	0.0					
b0281	0.0	0.0	0.0	0.0					
b0283	0.0	0.0	0.0	0.0					
b0284	0.0	0.0	0.0	0.0	350	paoC	K11177	Purine metabolism	PaoABC aldehyde oxidoreductase, Moco-containing subunit
b0285	0.0	0.0	0.0	0.0	350	paoB	K11178	Purine metabolism	PaoABC aldehyde oxidoreductase, FAD-containing subunit
b0286	0.0	0.0	0.0	0.0	350	paoA	K13483	Purine metabolism	PaoABC aldehyde oxidoreductase, 2Fe-2S subunit
b0287	0.0	0.0	0.0	0.0					
b0288	0.0	0.0	0.0	0.0					
b0289	0.0	0.0	0.0	0.0					
b0290	0.0	0.0	0.0	0.0					
b0291	0.0	0.0	0.0	0.0					
b0292	0.0	0.0	0.0	0.0					
b0293	0.0	0.0	0.0	0.0					
b0294	0.0	0.0	0.0	0.0					
b0295	0.0	0.0	0.0	0.0					
b0296	0.0	0.0	0.0	0.0	87.0	ykgM	K02909	Ribosome	50S ribosomal protein L31 type B
b0297	0.0	0.0	0.0	0.0					
b0300	0.0	0.0	0.0	0.0					
b0301	0.0	0.0	0.0	0.0					
b0303	0.0	0.0	0.0	0.0					
b0304	0.0	0.0	0.0	0.0					
b0305	0.0	0.0	0.0	0.0					
b0306	0.0	0.0	0.0	0.0					
b0307	0.0	0.0	0.0	0.0					
b0308	0.0	0.0	0.0	0.0					
b0310	0.0	0.0	0.0	0.0					
b0311	0.0	0.0	0.0	0.0	556.0	betA	K00108	Amino acid metabolism	choline dehydrogenase, a flavoprotein
