!!SBtab TableType='Proteomaps' Organism='hsa' ProteinIdentifier='http://identifiers.org/uniprot/'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
P52565	11391768.0	1930.1436848	2323920700.0	941.192256405	204.0	ArhGdia	K12462	Vasopressin-regulated water reabsorption
F5H0C5	11340149.0	1921.39771254	3969052200.0	1607.47360954	350			
P62701	11302915.0	1915.08903684	2972666600.0	1203.93556665	263.0	Rps4x	K02987	Ribosome
P11021	11244129.0	1905.12873686	7353660400.0	2978.24629933	654.0	HspA5	K09490	Chaperones and folding catalysts
P10599	11231864.0	1903.05063868	1179345700.0	477.637227667	105.0	Txn	K03671	Chaperones and folding catalysts
P49721	11142190.0	1887.85688607	2239580200.0	907.034195203	201.0	PsmB2	K02734	Proteasome
P09429	11140289.0	1887.53479356	2406302400.0	974.556999923	216.0	HmgB1	K10802	Chromosome-related
P07108	11101104.0	1880.89555369	1642963400.0	665.403268553	148.0	Dbi	K08762	PPAR signaling pathway
Q9C037	11098824.0	1880.509246	5549412000.0	2247.52230229	500.0	TriM4	K11998	Ubiquitin labeling
P35579	11081924.0	1877.64582495	21720571000.0	8796.87212645	1960.0	Myh9	K10352	Cytoskeleton proteins
P20700	11067434.0	1875.19073791	6485516300.0	2626.64630525	586.0	LmnB1	K07611	Cytoskeleton proteins
P09972	10953573.0	1855.89890454	3987100600.0	1614.7832455	364.0	AldOc	K01623	Glycolysis
O15533	10950196.0	1855.32672863	5102791300.0	2066.64007839	466.0	TapBp	K08058	Antigen processing and presentation
P36542	10870637.0	1841.84679281	3239449800.0	1311.98326465	298.0	Atp5c1	K02136	Oxidative phosphorylation
P48643	10769451.0	1824.70252523	5826273000.0	2359.65152826	541.0	Cct5	K09497	Chaperones and folding catalysts
P52566	10587365.0	1793.85111191	2128060400.0	861.868466357	201.0	ArhGdib	K12462	Vasopressin-regulated water reabsorption
P40939	10574058.0	1791.59646434	8068006300.0	3267.55773301	763.0	HadHa	K07515	Butanoate metabolism
P01903	10420598.0	1765.59524575	2646831900.0	1071.97190003	254.0	Hla-dra	K06752	Cell adhesion molecules (CAMs)
P48735	10350417.0	1753.70425447	4678388500.0	1894.75614579	452.0	Idh2	K00031	TCA cycle and anaplerotic enzymes
E9PH29	10310158.0	1746.88304335	2639400400.0	1068.96212854	256.0	PrdX3	K03386	Other enzymes
P46781	10252630.0	1737.13589033	1989010200.0	805.552873707	194.0	Rps9	K02997	Ribosome
P25788	10175179.0	1724.0131197	2594670600.0	1050.84647537	255.0	PsmA3	K02727	Proteasome
P28070	10110236.0	1713.00961951	2669102300.0	1080.99145393	264.0	PsmB4	K02736	Proteasome
P55084	10079162.0	1707.74465231	4777522800.0	1934.90572383	474.0	HadHb	K07509	Lipid and steroid metabolism
P62753	10075245.0	1707.08098247	2508736000.0	1016.04280067	249.0	Rps6	K02991	Ribosome
P28838	9866192.5	1671.66054882	5120553900.0	2073.83396481	519.0	Lap3	K11142	Peptidases
P50453	9800117.7	1660.46528414	3684844300.0	1492.36887525	376.0	SerPinb9	K13963	Protease inhibitors
Q9HB71	9741664.2	1650.56132069	2221099400.0	899.549436427	228.0	CacYbp	K04507	Wnt signaling pathway
P13010	9603076.4	1627.07994651	7029451900.0	2846.94124677	732.0	XrcC5	K10885	Non-homologous end-joining
E9PG82	9432355.0	1598.15407372	3301324200.0	1337.04251308	350			
P78417	9351516.6	1584.45736507	2253715500.0	912.759018301	241.0	GstO1	K00799	Cofactor biosynthesis
H9KVC3	9335513.2	1581.74585783	3267429600.0	1323.3151363	350			
H0Y8R5	9299407.3	1575.62831972	3254792600.0	1318.19712752	350			
P00492	9241840.8	1565.87464352	2014721300.0	815.965917587	218.0	HprT1	K00760	Purine metabolism
P50914	9092184.2	1540.51784715	2000280500.0	810.117366414	220.0	Rpl14	K02875	Ribosome
P39023	9089579.4	1540.07650756	3663100500.0	1483.56259533	403.0	Rpl3	K02925	Ribosome
P36957	9056458.6	1534.46474449	4102575700.0	1661.55087829	453.0	DlsT	K00658	TCA cycle and anaplerotic enzymes
P13073	9011210.2	1526.79816337	1522894500.0	616.77513812	169.0	Cox4i1	K02263	Oxidative phosphorylation
P37108	9010283.8	1526.64120045	1225398600.0	496.288738824	136.0	Srp14	K03104	Protein export
P07910	8891766.2	1506.56038445	2720880500.0	1101.96172236	306.0	HnrNpc	K12884	Spliceosome
P62306	8740553.2	1480.93988226	1110050300.0	449.572460274	127.0	SnrPf	K11098	Spliceosome
P14317	8725035.0	1478.310584	4240367000.0	1717.35661407	486.0	HclS1	K06106	Tight junction
P55072	8648179.1	1465.28864307	6970432400.0	2823.03823821	806.0	Vcp	K13525	Protein processing in endoplasmic reticulum
P56385	8521207.1	1443.77537103	587963290.0	238.126238816	69.0	Atp5i	K02129	Oxidative phosphorylation
P11310	8470482.9	1435.1810076	3845599200.0	1557.47491224	454.0	AcaDm	K00249	Other central metabolism enzymes
O15511	8440665.7	1430.12898405	1274540500.0	516.191300794	151.0	ArpC5	K05754	Regulation of actin cytoskeleton
P06753	8413331.7	1425.49769701	2389386200.0	967.705907091	284.0	Tpm3	K09290	Cardiac muscle contraction
P29350	8384364.4	1420.58967473	5231843400.0	2118.90642172	624.0	PtpN6	K05697	Jak-STAT signaling pathway
P07954	8310768.3	1408.12005213	4238491800.0	1716.59715454	510.0	Fh	K01679	TCA cycle and anaplerotic enzymes
B4DVE7	8208738.7	1390.8328507	2873058500.0	1163.59409871	350			
O00221	8163450.7	1383.15956002	4081725400.0	1653.10646755	500.0	NfkBie	K05872	Transcription factors
P31146	8143080.8	1379.70822272	3753960200.0	1520.3609448	461.0	CorO1a	K13882	Phagosome
E7EQR6	8110643.8	1374.21231807	4509518000.0	1826.36327553	556.0	Tcp1	K09493	Chaperones and folding catalysts
P50213	8091648.8	1370.99393447	2961543500.0	1199.43069022	366.0	Idh3a	K00030	TCA cycle and anaplerotic enzymes
P14625	8060166.7	1365.65982159	6472313900.0	2621.29930841	803.0	Hsp90b1	K09487	Chaperones and folding catalysts
P62308	8054863.2	1364.76123262	773266870.0	313.174537401	96.0	SnrPg	K11099	Spliceosome
P40227	7999804.7	1355.43249488	4247896300.0	1720.40599474	531.0	Cct6a	K09498	Chaperones and folding catalysts
D6RBL5	7933931.5	1344.27138793	2776876000.0	1124.64000523	350			
P14868	7926814.4	1343.06551492	3971334000.0	1608.39774283	501.0	DarS	K01876	tRNA loading
O00303	7925412.3	1342.82795263	2948253400.0	1194.04817471	372.0	Eif3f	K03249	Translation factors
Q9Y265	7921211.5	1342.11619765	3612072400.0	1462.89611881	456.0	RuvBl1	K04499	Chromosome-related
C9JDV1	7919410.2	1341.81099763	2771793600.0	1122.58162366	350			
P02545	7894917.1	1337.66105336	5242225000.0	2123.11098926	664.0	LmnA	K12641	Cytoskeleton proteins
P23246	7887196.3	1336.35289353	5576247800.0	2258.39085179	707.0			
Q9Y230	7835127.6	1327.53072716	3627664100.0	1469.21078665	463.0	RuvBl2	K11338	Chromosome-related
P09211	7787251.8	1319.41897726	1635322900.0	662.308851676	210.0	GstP1	K00799	Cofactor biosynthesis
P61769	7623191.8	1291.62176677	930029400.0	376.66365703	122.0	B2m	K08055	Antigen processing and presentation
Q96KP4	7620550.4	1291.17422592	3619761400.0	1466.01017828	475.0	CndP2	K08660	Peptidases
P62316	7615926.1	1290.39071598	898679280.0	363.966799439	118.0	SnrPd2	K11096	Spliceosome
P14324	7532467.2	1276.25000764	3156103800.0	1278.22797782	419.0	FdpS	K00787	Cofactor biosynthesis
P31939	7514777.9	1273.25285297	4448748500.0	1801.75151368	592.0	AtiC	K00602	Other central metabolism enzymes
P09874	7510528.6	1272.53288048	7615676000.0	3084.36311036	1014.0	ParP1	K10798	DNA replication control
P62913	7494562.3	1269.82765921	1334032100.0	540.285510739	178.0	Rpl11	K02868	Ribosome
Q16836	7493911.7	1269.71742597	5717854600.0	2315.74187225	763.0	HadH	K00022	Butanoate metabolism
O43909	7462739.9	1264.4358882	6858258000.0	2777.60739514	919.0	ExtL3	K02370	Glycan metabolism
P26583	7446079.6	1261.61308029	1556230600.0	630.276321348	209.0	HmgB2	K11295	Chromosome-related
P55209	7433702.4	1259.51597171	2906577600.0	1177.16939729	391.0	Nap1l1	K11279	Chromosome-related
P43490	7425289.3	1258.09051327	3645817000.0	1476.56274531	491.0	NamPt	K03462	Cofactor biosynthesis
P34897	7404568.2	1254.57967103	3731902400.0	1511.42749429	504.0	ShmT2	K00600	Other central metabolism enzymes
O75390	7403417.5	1254.38470425	3449992600.0	1397.25349483	466.0	Cs	K01647	TCA cycle and anaplerotic enzymes
P23381	7327883.4	1241.58672012	3451433100.0	1397.83690004	471.0	WarS	K01867	tRNA loading
P22234	7305120.9	1237.72999694	3104676400.0	1257.39978405	425.0	PaiCs	K01587	Purine metabolism
P25789	7284058.3	1234.16129326	1901139200.0	769.96495336	261.0	PsmA4	K02728	Proteasome
P49411	7265008.1	1230.93355695	3283783700.0	1329.93857757	452.0	TufM	K02358	Translation factors
Q99714	7221485.9	1223.55945142	1884807800.0	763.35070563	261.0	Hsd17b10	K08683	Amino acid metabolism
P09525	7209375.6	1221.50756456	2523281500.0	1021.93375554	350			
B4DT77	7147403.2	1211.00738263	2501591100.0	1013.14910273	350			
Q9H4M9	7088916.6	1201.09781094	3785481500.0	1533.12713061	534.0	Ehd1	K12483	Endocytosis
P99999	7011681.0	1188.01153622	736226500.0	298.173117852	105.0	CycS	K08738	Apoptosis
P12004	6991850.6	1184.65160813	1824873000.0	739.076998851	261.0	PcnA	K04802	DNA replication complex
Q14974	6973770.8	1181.58828979	6109023200.0	2474.16589131	876.0	KpnB1	K14293	RNA transport
Q14103	6968694.2	1180.72814522	2473886400.0	1001.92864709	355.0			
Q02790	6934364.7	1174.91158824	3182873400.0	1289.06971619	459.0	FkbP4	K09571	Chaperones and folding catalysts
P07900	6888995.0	1167.22445487	5042744300.0	2042.3209304	732.0	Hsp90aa1	K04079	Chaperones and folding catalysts
F8VY00	6853989.4	1161.29334411	2398896300.0	971.557515487	350			
D6RAV0	6832202.6	1157.60193691	2391270900.0	968.469214138	350			
P62314	6806403.2	1153.23066206	809961980.0	328.036126	119.0	SnrPd1	K11087	Spliceosome
Q8NC51	6797905.2	1151.79081874	3161025900.0	1280.22143758	465.0			
Q07812	6730286.4	1140.3339492	1292215000.0	523.349506552	192.0	Bax	K02159	Protein processing in endoplasmic reticulum
P29692	6729840.2	1140.25834811	4690698600.0	1899.74175946	697.0	Eef1d	K03232	Translation factors
P53396	6699194.5	1135.06594915	7737569600.0	3133.73024773	1155.0	AclY	K01648	TCA cycle and anaplerotic enzymes
Q9H0U4	6652799.2	1127.20504509	1337212600.0	541.573619224	201.0	Rab1b	K07875	GTP-binding signaling proteins
P23526	6652034.2	1127.07542869	2873678800.0	1163.84532138	432.0	AhcY	K01251	Amino acid metabolism
Q9UKM9	6637715.8	1124.64941639	2037778800.0	825.304248474	307.0			
P00505	6594574.5	1117.33984796	2835667000.0	1148.45047085	430.0	Got2	K00813	Amino acid metabolism
P62081	6556466.4	1110.8830707	1271954500.0	515.143965928	194.0	Rps7	K02993	Ribosome
P30040	6476059.1	1097.25940471	1690251400.0	684.554997534	261.0	Erp29	K09586	Chaperones and folding catalysts
P61086	6419210.8	1087.62741543	1283842200.0	519.958506797	200.0	Ube2k	K04649	Ubiquitin mediated proteolysis
Q04837	6378635.3	1080.7525787	1014203000.0	410.754123419	159.0	SsbP1	K03111	DNA replication
D6RBK0	6338818.6	1074.00630788	2218586500.0	898.531707199	350			
F8VZ58	6288944.9	1065.55604738	2201130700.0	891.462075352	350			
P62249	6223744.3	1054.5089012	946009130.0	383.135477749	152.0	Rps16	K02960	Ribosome
P63104	6222012.8	1054.21552762	1530615100.0	619.901995648	246.0	YwhAz	K06630	Cell cycle
K7EL96	6206416.3	1051.57296275	2172245700.0	879.763596	350			
H7C3W8	6196060.4	1049.81832949	2168621100.0	878.295626179	350			
P25787	6177621.8	1046.69421852	1445563500.0	585.455937607	234.0	PsmA2	K02726	Proteasome
P28065	6177093.8	1046.60475779	1352783500.0	547.879863023	219.0	PsmB9	K02741	Proteasome
P24534	6158518.5	1043.45748531	1385666700.0	561.197620899	225.0	Eef1b2	K03232	Translation factors
P09622	6142089.6	1040.67388424	3126323600.0	1266.16694078	509.0	Dld	K00382	Glycolysis
P33992	6125941.0	1037.93777529	4496440700.0	1821.06694442	734.0	Mcm5	K02209	DNA replication complex
P09651	6091795.1	1032.15232625	2266147800.0	917.794123195	372.0	HnrNpa1	K12741	Spliceosome
F8WCY3	6080326.4	1030.20914773	2128114200.0	861.890255458	350			
P16401	6023464.5	1020.57485416	1361303000.0	551.330276554	226.0	HisT1h1b	K11275	Chromosome-related
O75947	6001160.2	1016.79576528	966186790.0	391.307468017	161.0	Atp5h	K02138	Oxidative phosphorylation
G3V2K7	5992801.4	1015.37950707	2097480500.0	849.483549315	350			
O43707	5927405.7	1004.29930447	5399866600.0	2186.95613389	911.0	ActN4	K05699	Focal adhesion
P22695	5917405.6	1002.60495555	2680584700.0	1085.64184754	453.0	UqcRc2	K00415	Oxidative phosphorylation
Q16698	5901370.2	999.88802644	1976959000.0	800.67211503	335.0	DecR1	K13236	Other enzymes
Q15181	5885572.0	997.211286889	1700930300.0	688.879972129	289.0	Ppa1	K01507	Oxidative phosphorylation
P62310	5850111.6	991.203117909	596711380.0	241.669231728	102.0	Lsm3	K12622	Spliceosome
Q01813	5843653.8	990.108952202	4581424600.0	1855.48558383	784.0	PfkP	K00850	Glycolysis
P52209	5831939.5	988.124160889	2816826800.0	1140.8201544	483.0	Pgd	K00033	Pentose phosphate metabolism
Q01469	5828257.2	987.500257024	786814720.0	318.661442144	135.0	FabP5	K08754	PPAR signaling pathway
P61586	5827236.7	987.327350445	1124656700.0	455.488079759	193.0	RhoA	K04513	Wnt signaling pathway
P31930	5803291.2	983.270187799	2785579800.0	1128.16506061	480.0	UqcRc1	K00414	Oxidative phosphorylation
P05455	5794212.8	981.732005453	2364038800.0	957.440162395	408.0	Ssb	K11090	Systemic lupus erythematosus
I3L3B0	5708202.6	967.159022193	1997870900.0	809.14147388	350			
P13667	5638542.6	955.35630561	3636860000.0	1472.93514345	645.0	PdiA4	K09582	Chaperones and folding catalysts
P62826	5625672.5	953.175683407	1310781700.0	530.869054989	233.0	Ran	K07936	RNA transport
Q5T6W8	5604387.8	949.569348614	1961535700.0	794.425649508	350			
P51572	5523006.6	935.780671629	1728701100.0	700.127198385	313.0	BcaP31	K14009	Protein processing in endoplasmic reticulum
P35268	5518097.6	934.94892406	706316490.0	286.059507521	128.0	Rpl22	K02891	Ribosome
P54577	5491433.1	930.431072548	2899476700.0	1174.29351943	528.0	YarS	K01866	tRNA loading
Q15717	5489894.1	930.170314856	1789705500.0	724.834095176	326.0			
D6R9L5	5468051.8	926.469504112	1913818100.0	775.099931718	350			
P32119	5461239.1	925.315206563	1081325300.0	437.938781222	198.0	PrdX2	K03386	Other enzymes
Q9Y285	5408563.5	916.39021119	2747550300.0	1112.76304155	508.0	FarSa	K01889	tRNA loading
Q9BV40	5387032.4	912.742128058	538703240.0	218.175825874	100.0	VamP8	K08512	SNARE interactions in vesicular transport
P31948	5361700.3	908.450029339	3163403200.0	1281.18424855	590.0	StiP1	K09553	Chaperones and folding catalysts
P11586	5329891.0	903.060477909	5436488800.0	2201.7881938	1020.0	MthFd1	K00288	Other central metabolism enzymes
P60228	5324804.1	902.198588173	2369537800.0	959.667267743	445.0	Eif3e	K03250	Translation factors
P27824	5322219.4	901.760654186	3150753900.0	1276.06125825	592.0	CanX	K08054	Chaperones and folding catalysts
P28062	5302450.8	898.411197065	1463476400.0	592.710695813	276.0	PsmB8	K02740	Proteasome
Q16543	5235041.6	886.989840725	1978845700.0	801.43623208	378.0	Cdc37	K09554	Chaperones and folding catalysts
P11836	5214716.7	883.546127916	1548770900.0	627.255128811	297.0	Ms4A1	K06466	Cellular antigens
Q12931	5187799.0	878.985375918	3652210500.0	1479.15212484	704.0	TraP1	K09488	Chaperones and folding catalysts
P11177	5174750.4	876.774509889	1857735400.0	752.386332688	359.0	PdhB	K00162	Glycolysis
H7C2U6	5107294.6	865.345257961	1787553100.0	723.962369126	350			
P31943	5106084.3	865.140192961	2292631900.0	928.52023353	449.0			
P05388	5087872.5	862.054509443	1612855600.0	653.209552899	317.0	RplP0	K02941	Ribosome
P63279	5079422.6	860.622815862	934613760.0	378.520331456	184.0	Ube2i	K10577	RNA transport
P29401	5062474.4	857.751228133	4328415600.0	1753.01646275	855.0	Tkt	K00615	Pentose phosphate metabolism
Q9Y266	5051861.9	855.953118318	1768151700.0	716.104765619	350			
H7C597	5047325.2	855.184450728	1766563800.0	715.461663131	350			
P21796	4924152.3	834.314872356	1393535100.0	564.384337705	283.0	VdaC1	K05862	Calcium signaling pathway
P38117	4917873.2	833.250984361	1721255600.0	697.111756875	350			
D6RD66	4904359.7	830.961348838	1716525900.0	695.196219475	350			
P30153	4840656.5	820.16791193	2851146700.0	1154.71977848	589.0	Ppp2r1a	K03456	mRNA surveillance pathway
P40925	4826713.2	817.805454018	1699003000.0	688.099412002	352.0	Mdh1	K00025	TCA cycle and anaplerotic enzymes
P09382	4746331.7	804.186159401	640754780.0	259.506891604	135.0	LgaLs1	K06830	CAM ligands
H7C310	4716784.9	799.179950582	1650874700.0	668.607359939	350			
Q99798	4705640.7	797.291753135	3788040800.0	1534.16365193	805.0	Aco2	K01681	TCA cycle and anaplerotic enzymes
O43143	4678738.8	792.733678182	3719597300.0	1506.44390564	795.0	Dhx15	K12820	Spliceosome
O00487	4671864.1	791.568875775	1448277900.0	586.555274715	310.0	PsmD14	K03030	Ubiquitin labeling
P60900	4646977.8	787.352310376	1171038400.0	474.272755535	252.0	PsmA6	K02730	Proteasome
O43776	4643121.0	786.698840417	2544430300.0	1030.49905934	548.0	NarS	K01893	tRNA loading
P61254	4618128.7	782.464315099	706573690.0	286.163674005	153.0	Rpl26	K02898	Ribosome
Q9UBQ7	4612518.1	781.513693198	1821944600.0	737.890991341	395.0	GrhPr	K00015	TCA cycle and anaplerotic enzymes
P00491	4587475.9	777.270713163	1325780500.0	536.943597212	289.0	Pnp	K03783	Purine metabolism
P09012	4519644.7	765.777856013	1274539800.0	516.191017293	282.0	SnrPa	K11091	Spliceosome
Q15084	4519500.9	765.753491519	2205516400.0	893.238292105	488.0	PdiA6	K09584	Chaperones and folding catalysts
P43686	4465287.8	756.567992604	1866490300.0	755.932083662	418.0	PsmC4	K03063	Proteasome
P08865	4463231.0	756.219502402	1316653100.0	533.246983037	295.0	RpsA	K02998	Ribosome
P42766	4460481.7	755.753679711	548639250.0	222.199928621	123.0	Rpl35	K02918	Ribosome
O14818	4459266.4	755.547767545	1105898100.0	447.890811461	248.0	PsmA7	K02731	Proteasome
Q08211	4448068.3	753.650437649	5649046700.0	2287.87454327	1270.0	Dhx9	K13184	Other enzymes
B4DDP6	4447163.5	753.497134491	1556507200.0	630.388344869	350			
