!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL028W	231.3501	16.99671428902653	80972.535	14.435004187021294					
YAL029C	2917.4061	214.3345429578944	1021092.1	182.03047167578939		MYO4	K10357	Messenger RNA Biogenesis	myosin 4
YAL030W	2052.8813	150.82006415983983	242239.99	43.18421388084239	118.0	SNC1	K08513	SNARE interactions in vesicular transport	SNAP receptor SNC1
YAL031C	1003.3051	73.71032097856536	351156.79	62.60085267122929					
YAL032C	828.34771	60.85663831067895	318913.87	56.85289522860022	385.0	PRP45	K06063	Spliceosome	Prp45p
YAL033W	2279.3563	167.4586170223944	394328.64	70.29711456436941	173.0	POP5	K03537	Ribosome biogenesis in eukaryotes	Pop5p
YAL034C	1241.3971	91.2023458296586	434488.98	77.45651344020057					
YAL034W-A	463.13848	34.02562791550135	133847.02	23.860958461042657	289.0	MTW1	K11559	Chromosome-related	Mtw1p
YAL035W	7767.7572	570.677729531687	7798828.2	1390.3000285326343	1004.0	FUN12	K03243	RNA transport	translation initiation factor eIF5B
YAL036C	2880.7519	211.64165038990834	1008263.2	179.7434588607049					
YAL037C-A	101.05034	7.423916210924436	35367.619	6.304998705424918					
YAL037W	225.08529	16.536454338220217	78779.851	14.04411358787166					
YAL038W	18120.846	1331.2933175194187	9060423.0	1615.2050067493135	500.0	Pyk1	K00873	Glycolysis	pyruvate kinase CDC19
YAL039C	2358.8074	173.2956909923165	634519.19	113.11597400767259	269.0	CYC3	K01764	Cofactor biosynthesis	holocytochrome c synthase CYC3
YAL040C	3738.486	274.65723341172384	2168321.9	386.5475584444771	580.0	CLN3	K06646	Cell cycle	Cln3p
YAL041W	1436.1452	105.51000255438345	1226468.0	218.64291040471477	854.0	CDC24	K11236	MAPK signaling pathway	Cdc24p
YAL042W	2451.9722	180.14027626543418	858190.27	152.9899013376688					
YAL043C	1521.0919	111.75082453671953	532382.16	94.90796735825846		Pta1	K06100	mRNA surveillance pathway	Pta1p
YAL044C	5586.8468	410.45168701531645	1955396.4	348.58924969171784		Gcv3		Amino acid metabolism	glycine decarboxylase subunit H
YAL044W-A	3356.5448	246.5969669514632	1174790.7	209.43037874970415					
YAL046C	2415.5381	177.46355389497563	845438.34	150.71660999335555					
YAL047C	362.69982	26.646650307137758	126944.94	22.630522070491764		Spc72		Cytoskeleton proteins	
YAL048C	613.85675	45.09852294915969	214849.86	38.301365131781274		GEM1	K07870	Mitochondrial biogenesis	ERMES complex Ca(2+)-binding regulatory GTPase GEM1
YAL049C	3868.3201	284.1958206121309	1353912.0	241.36240008860256					
YAL051W	1024.2249	75.24724645896747	358478.71	63.90613409606099					
YAL053W	2089.924	153.54149885294837	731473.4	130.40003739162546					
YAL054C	1974.6356	145.07154791867598	1407915.2	250.98957080905177	713.0	ACS1	K01895	Glycolysis	acetate--CoA ligase 1
YAL055W	742.11975	54.52168535476664	259741.91	46.30428772416361					
YAL056W	1129.1812	82.95812379999026	395213.42	70.45484462684792					
YAL058W	639.33379	46.97025747536089	320945.56	57.215085366981455	502.0	CNE1	K08054	Protein processing in endoplasmic reticulum	Cne1p
YAL059W	1541.2396	113.23102575764409	539433.86	96.1650765623314					
YAL060W	1895.3527	139.24683118284807	724024.73	129.0721601967502	382.0	BDH1	K00004	Butanoate metabolism	(R,R)-butanediol dehydrogenase
YAL061W	408.72755	30.02819272351214	170439.39	30.384293986638248	417.0	BDH2	K00004	Butanoate metabolism	putative dehydrogenase BDH2
YAL062W	8000.9502	587.8098370829738	3656434.2	651.8338963522366	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	156.25138	11.479398812129817	54687.983	9.74924724271939					
YAL064C-A	125.98233	9.255607274325172	44093.816	7.8606211177869945					
YAL064W	140.25089	10.303882756530852	49087.811	8.750902479670543					
YAL064W-B	208.51488	15.31906768300793	72980.208	13.010209054831801					
YAL065C	195.37266	14.353541588731202	68380.431	12.19020508367832					
YAL067C	947.78743	69.63157636171644	331725.6	59.13684714134429					
YAL067W-A	116.98778	8.594800140425669	40945.723	7.299409397836119					
YAR002C-A	5045.5219	370.6818980122606	1765932.7	314.81348482541415					
YAR002W	2092.0223	153.69565571561088	732207.81	130.5309609378006		NUP60	K18718	Messenger RNA Biogenesis	Nup60p
YAR003W	873.50647	64.17433967050857	305727.26	54.50211331763971		SWD1	K14961	Chromosome-related	Swd1p
YAR007C	2248.2211	165.17119160640496	1396145.3	248.89134632119521	621.0	RFA1	K07466	DNA replication	Rfa1p
YAR008W	862.91334	63.396088854811865	237301.17	42.30376858690483	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	1691.9512	124.30343076305387	592182.92	105.5686712745562					
YAR015W	8768.5485	644.203367899872	2683175.8	478.33075631773426	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1027.4913	75.48722071250648	821993.04	146.53700756808914	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	786.12553	57.754680152373204	765686.27	136.49917855967726	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	418.43861	30.741640058367818	146453.51	26.10832216200178					
YAR027W	105.35599	7.740241567509746	36874.596	6.573648060477773					
YAR028W	124.50826	9.147311031392814	43577.891	7.76864697451497					
YAR029W	1154.1129	84.78979355781497	403939.52	72.01044974698361					
YAR031W	343.62839	25.24551995624027	120269.94	21.440567316717942					
YAR033W	170.24181	12.507240777577966	59584.633	10.622174874939104					
YAR035C-A	292.01652	21.45372471468913	102205.78	18.220262737702075					
YAR035W	8309.8847	610.506483553078	5708890.8	1017.7261043049639	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1431.7646	105.18817080840837	501117.61	89.33442430251324					
YAR050W	291.78564	21.436762537473516	102124.97	18.205856708690472		Flo1		Cell wall	
YAR068W	857.47447	62.9965086538733	300116.06	53.50180258889429					
YBL001C	5180.7929	380.61992068262435	1813277.5	323.25366008031614					
YBL002W	8923.8502	655.6129960932469	1169024.4	208.40241828578115	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	9554.6959	701.9596547865474	1261219.9	224.83814465305522	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	4772.5414	350.6267021641689	1670389.5	297.7809627234272		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	414.6544	30.46362359682457	145129.04	25.87220839829679					
YBL006C	1864.4084	136.973430713283	335593.51	59.82638090788651	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	2706.1265	198.81235819851972	947144.27	168.84776428406528					
YBL008W	928.19771	68.19236853841302	779686.08	138.9949299396668	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	124.85302	9.172639687910726	43698.557	7.790158147596449					
YBL009W	1272.8575	93.51366287779685	445500.12	79.41947349824837		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	672.42338	49.40126704557948	235348.18	41.95560832704374					
YBL011W	3000.4334	220.43435141394994	2277329.0	405.9802950497353	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	295.05441	21.676910908995904	118316.82	21.092383881708095	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1215.6027	89.30729565653627	425460.94	75.84708136300803		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	18921.907	1390.1452693667786	9952923.1	1774.3113343506036	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	129.62596	9.523295674221803	45757.964	8.157289405964253	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	3078.5867	226.1760792577874	1077505.3	192.08727400022286					
YBL018C	3005.1572	220.78139720713742	1051805.0	187.50567187911224		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	617.34062	45.35447418069194	321017.12	57.22784239502341	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	1610.0311	118.28496552690967	924157.85	164.74996656852346	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1156.5997	84.97249254559993	404809.9	72.1656127160607					
YBL022C	4394.731	322.8699152675009	4979230.2	887.6492354493147	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	2362.4031	173.55985809476883	2050565.9	365.555152154531	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	3499.0328	257.0652045948219	1224661.5	218.32086497210167		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	495.68137	36.41647280153865	173488.48	30.927856404643375		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	2877.329	211.39017847206645	276223.58	49.2424812172919	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	13590.712	998.4756818710879	2568644.6	457.91323633340164	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	1360.7591	99.97157398632153	476265.68	84.90406141952384					
YBL029C-A	1625.8245	119.44526719720207	569038.57	101.44271931867527					
YBL029W	2063.2562	151.5822821622406	722139.67	128.73610984346945					
YBL030C	17185.135	1262.548966321389	6014797.2	1072.2601529775986		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	491.59359	36.116153809948	172057.76	30.672801413584306					
YBL032W	2783.4475	204.49293903916694	974206.63	173.6721813522808		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	2360.8976	173.44925276820044	814509.67	145.20294439119797	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	1071.9742	78.75526832539855	375190.97	66.88543495498295		Stu1		Cytoskeleton proteins	
YBL035C	991.96225	72.87699010612016	699333.39	124.67042575329765	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1630.3518	119.77787662594538	570623.13	101.72519942423929					
YBL037W	1159.344	85.17410941554456	1188327.6	211.84360699035747	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	2919.1606	214.46344169284242	1021706.2	182.13994751313658					
YBL039C	5612.7505	412.35476718657486	3249782.5	579.3399452593219	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	979.92845	71.99289686210908	342974.96	61.14227476814775					
YBL040C	2172.0146	159.57249029844485	760205.11	135.52205011050947					
YBL041W	3162.3964	232.33336868860687	762137.53	135.86654334875482	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	5119.2499	376.0985101127151	1791737.5	319.41371620072243					
YBL043W	8724.4964	640.9669700875017	3053573.7	544.36172888595					
YBL044W	122.51559	9.000914541128429	42880.457	7.644315153729428					
YBL045C	13654.191	1003.1393255278363	6239965.3	1112.4009546245227	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	774.65044	56.911633937260845	271127.65	48.33402786472283					
YBL047C	4469.15	328.33729341289643	1564202.5	278.85096640298065					
YBL049W	888.77469	65.29605767729569	311071.14	55.454768809714146					
YBL050W	2637.6417	193.7809509125876	923174.6	164.57468222220913					
YBL051C	1492.187	109.62725369385893	522265.45	93.10445767180885					
YBL052C	692.63324	50.886035006523635	576270.86	102.732022369787	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	1582.9487	116.29528920923731	554032.04	98.76749958666785					
YBL055C	631.93763	46.426880064432915	221178.17	39.42951532921264					
YBL056W	1908.7002	140.22743868624997	893271.69	159.24387924001127	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	1699.9611	124.89189811959996	353591.91	63.034962427035985	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	1520.7781	111.727770434111	643289.14	114.6793962837563	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	2244.1952	164.8754187839329	785468.32	140.02573203336885		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	837.27623	61.51259438532019	293046.68	52.24154156458964					
YBL060W	383.74988	28.193145664550034	134312.46	23.943932624427898					
YBL061C	686.50052	50.43547937825895	240275.18	42.833946465147655					
YBL063W	796.5176	58.51815959180964	884931.05	157.75699021866055	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	7009.8436	514.9957094462513	1829569.2	326.15798755028726	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1452.8703	106.7387538977172	508504.61	90.65130756335627					
YBL067C	1186.3029	87.15471249653064	886168.27	157.9775498921383	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	4167.8456	306.2012113414965	1358717.7	242.21911403020718	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	768.2365	56.440417777652705	268882.77	47.93383226507462					
YBL071C-B	121.5127	8.92723471651058	42529.445	7.58174011282581					
YBL071W-A	898.66014	66.02231701009242	314531.05	56.071568263216705		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	15250.409	1120.4094770816992	3050081.8	543.7392265631481	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	228.74689	16.80546294915533	81205.146	14.476471837243029	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	734.66868	53.9742738432197	476799.97	84.99930949823452	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	7628.6529	560.4580838800316	8177915.9	1457.8801350063698	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	1130.209	83.0336337001211	132234.45	23.573485002272168	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	2948.8477	216.64447881696626	4429169.2	789.5896546529727	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	388.3891	28.533977576288727	210118.5	37.45790380986138	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	1142.1257	83.90912389946851	399743.99	71.26251104015205					
YBL082C	1331.6024	97.82950402607142	617863.51	110.14675968657363	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1431.6803	105.18197749786057	1085213.7	193.4614533596221	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1200.0978	88.16818936101305	420034.23	74.87965973576429					
YBL086C	536.37235	39.40593751843522	187730.32	33.4667545635177					
YBL087C	12667.258	930.6318218638577	2394111.8	426.79920861063675	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1102.2189	80.97727092949216	385776.62	68.77254275113064		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1218.313	89.50641463136078	426409.55	76.01619042352898					
YBL090W	832.47656	61.15997461263969	291366.8	51.94206872687135		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2165.4167	159.08775905688685	911640.43	162.51848140987425	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	607.33835	44.61963237413253	212568.42	37.89465196721951					
YBL092W	18400.359	1351.8284398343374	2392046.7	426.4310624590235	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	882.6243	64.84420387824358	308918.51	55.071018652168654		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	1582.358	116.25189195490059	553825.3	98.73064396932027					
YBL097W	139.23363	10.229147203887239	104982.16	18.715209041714445	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	928.63891	68.22478240097162	427173.9	76.15245138473453	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	19062.721	1400.4905224092238	10389183.0	1852.0835503634712	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	111.26683	8.174496226090614	38943.391	6.942452921126989					
YBL101C	3220.3758	236.59297046292718	1127131.5	200.9341552888716					
YBL102W	2438.4094	179.14385120852168	853443.29	152.14365543248988					
YBL103C	873.51262	64.1747914956553	305729.42	54.50249838164992					
YBL104C	1834.144	134.74998079936978	641950.4	114.44073860179867					
YBL105C	1606.8358	118.05021481287183	1849468.0	329.70535409027144	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	427.93062	31.43899433657467	149775.72	26.700573784853454					
YBL107C	1129.664	82.99359391069582	395382.4	70.48496875483184					
YBR001C	938.89474	68.97825262772677	732337.9	130.554152130897	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1267.9972	93.15658877037717	362647.2	64.64925237194993	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	2170.2786	159.4449507123122	1026541.8	183.0019917389566	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	896.72414	65.88008392325324	388281.55	69.21909756182288	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	720.41365	52.92699237633681	252144.78	44.949944509401405					
YBR006W	1388.0793	101.97872087633395	689875.41	122.98434811103581	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	966.65806	71.01795443790458	338330.32	60.314273053156285					
YBR008C	400.60206	29.431233258232712	219529.93	39.135682966162435	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	10770.91	791.3118684747435	1464843.8	261.1382536848103	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	13013.739	956.0869159553502	3734943.1	665.8297074037054	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	276.55183	20.317572547482953	96793.14	17.25534937463596					
YBR014C	1579.0402	116.00814147167999	552664.07	98.52363106164614					
YBR015C	3133.9833	230.24592916398362	1870988.0	333.5417325623632	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	3765.1871	276.61889657029917	1317815.5	234.9274634939064					
YBR017C	2010.9094	147.73649344831824	703818.29	125.46995055857109					
YBR018C	19256.189	1414.7041333826764	7047765.2	1256.4077458010047	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	20310.38	1492.1529143992534	14196956.0	2530.896671358468	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	21516.986	1580.7992449667574	11360969.0	2025.3242050976805	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	2043.6516	150.14198114248464	715278.06	127.51288805499874					
YBR022W	596.79603	43.84511444229031	208878.61	37.23686815448211		POA1	K15529	Other enzymes	Poa1p
YBR023C	2281.7023	167.63097178568196	2658183.2	473.87531614107996	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	668.5485	49.116589285490925	233991.98	41.71383804433692		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	7862.2972	577.6233473156627	2751804.0	490.56513127398006					
YBR026C	1671.4859	122.79989626300734	635164.64	113.23103862127908	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1417.5031	104.14041400677763	496126.08	88.4445823771043		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	4991.5021	366.71319816492814	2281116.5	406.6554940954159	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	652.60045	47.944925865777215	228410.16	40.718764899211855					
YBR033W	2462.092	180.88375270768378	861732.2	153.62132252733684					
YBR034C	2445.3144	179.65114432041457	850969.41	151.70263591694442	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	2967.7539	218.03347013225505	676647.89	120.62627315903008	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	2854.8424	209.73814410712941	999194.84	178.12683892198845					
YBR037C	1443.9036	106.07999283379108	505366.26	90.09183273166997		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	1546.5278	113.6195366098254	1489306.3	265.4991927356256	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	15564.194	1143.4624776776886	4840464.3	862.9113864056138	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	134.32878	9.868800119185172	47015.073	8.38139469893232					
YBR041W	1548.4551	113.76113052938386	541959.28	96.61528413300937					
YBR042C	930.80555	68.38396003282557	325781.94	58.07726864369406					
YBR043C	1158.2954	85.09707139134024	405403.39	72.27141440097715					
YBR044C	1676.7554	123.18703327287258	586864.39	104.62053493649047					
YBR045C	577.28397	42.411612105311235	368884.46	65.7611710517287	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	4397.4574	323.0702170691323	1468750.8	261.8347560403151	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	3538.1626	259.9399733145534	1238356.9	220.7623490672079					
YBR048W	5687.517	417.847675289448	887252.65	158.17086272148623	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2120.8499	155.81354752044842	1717888.4	306.24860944313167	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	527.1837	38.73087034210004	184514.3	32.89343347179761					
YBR052C	4794.1203	352.21205007614935	1677942.1	299.1273675583863					
YBR053C	2088.9405	153.469243563224	731129.18	130.3386731631095					
YBR054W	303.18576	22.274300893846032	106115.02	18.91716441884706					
YBR055C	1079.2352	79.28871586854903	970232.44	172.96370101027324	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	1050.9179	77.20831453076421	367821.26	65.57163398892536					
YBR057C	924.47074	67.91855735677197	323564.76	57.68201113343605					
YBR058C	1094.3532	80.39939758695549	854689.85	152.36588015127106	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1366.5252	100.39519495844108	478283.82	85.2638359943225					
YBR059C	1869.8366	137.37222701595888	654442.81	116.66776521836671		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1868.3679	137.2643252935205	1158388.1	206.5062810951348	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	1499.3448	110.15311939064486	464796.89	82.8595159243128	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	1122.2426	82.44836217997869	392784.91	70.0219132382206					
YBR063C	1356.3359	99.64661252469595	474717.57	84.6280792691321					
YBR065C	375.5657	27.591874391488275	136705.91	24.3706138537043	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	2217.1034	162.88505187172734	775986.19	138.33534916154844					
YBR067C	13921.745	1022.7958499680082	9759143.2	1739.7661188913053	701.0	Tip1		Cell wall	Tip1p
YBR068C	4840.8249	355.6433204416399	1694288.7	302.04148207195027		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	240.55623	17.67306567732347	84194.681	15.009417363059242		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	635.16338	46.66386786395333	150533.72	26.835702729177132	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	751.82426	55.23465147747418	263138.49	46.90979731481126					
YBR072C-A	115.82908	8.5096733440824	40540.178	7.227112738567325					
YBR072W	385.55263	28.3255892065435	82508.263	14.708778993628568	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	656.27325	48.21475731275189	628709.77	112.08032652517541	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1482.3234	108.90259962601439	518813.19	92.48902198667578					
YBR076W	122.41607	8.99360305517686	42845.624	7.638105461753668					
YBR077C	1889.5846	138.82306327572144	661354.61	117.89993439696354					
YBR078W	10210.827	750.1639686936721	3573789.4	637.1007768564034		Ecm33		Cell wall	
YBR079C	7767.2953	570.6437948918052	7487672.7	1334.830220834077	964.0	RPG1	K03254	RNA transport	Rpg1p
