!!SBtab TableType='Proteomaps' Organism='mmu'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
22003	17147887.0	3350.78238759	4869999900.0	2750.58203791	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	2080985.9	406.634992553	591000000.0	333.797539587	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	8812.3239	1.7219719093	2502700.0	1.41352809192	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	637323.94	124.536266966	181000000.0	102.229026506	284.0	Tpm1	K10373	Cardiac muscle contraction
22072	100813.01	19.6993634462	24800000.0	14.0070710351	246.0	Prss2	K01312	Neuroactive ligand-receptor interaction
282619	43142.857	8.43032878545	15100000.0	8.52849889637	350			
12716	1849282.3	361.358956968	773000000.0	436.591367344	418.0	Ckmt1	K00933	Amino acid metabolism
19293	2282857.1	446.081628836	798999980.0	451.276188585	350	Pvalb		Blood proteins
17906	945783.13	184.810726504	157000000.0	88.6737964722	166.0	Myl2	K10351	Cardiac muscle contraction
12409	122131.15	23.8650340066	29800001.0	16.831077857	244.0	Cbr2	K00081	Lipid and steroid metabolism
227120	87714.286	17.1398076433	30700000.0	17.3393984185	350			
56727	6561403.5	1282.13087045	1870000000.0	1056.17834015	285.0	Miox	K00469	Carbohydrate metabolism
52430	371428.57	72.5789895048	130000000.0	73.424162684	350			
109901	15057.895	2.94238755831	4005400.1	2.2622549889	266.0	CelA1	K01326	Peptidases
12613	46076.795	9.00363485965	27600000.0	15.5885145391	599.0	Cel	K12298	Lipid and steroid metabolism
12307	23542857.0	4600.39132455	8240000000.0	4653.96231166	350			
12308	138857.14	27.1333756225	48599999.0	27.449340254	350			
12970	16548.571	3.23367306109	5791999.8	3.27132873524	350	Crygs		Crystallins
22227	374592.83	73.1973016431	115000000.0	64.9521439128	307.0	Ucp1	K08769	PPAR signaling pathway
59006	4988.2857	0.974735830007	1745900.0	0.986086504846	350			
109697	63484.487	12.4051844361	26600000.0	15.0237132877	419.0	Cpa1	K08779	Pancreatic secretion
55948	380645.16	74.3799570203	94400000.0	53.3172381336	248.0	Sfn	K06644	Cell cycle
215384	35142.857	6.86708900549	12300000.0	6.94705539241	350			
13706	15161.255	2.96258461627	4108700.1	2.32059895817	271.0	Cela2a	K01346	Pancreatic secretion
26950	28857.143	5.63882923421	10100000.0	5.7044926393	350			
16618	7081.2261	1.3837067913	1848200.0	1.04386567287	261.0	Klk1b26	K01325	Endocrine and other factor-regulated calcium reabsorption
18378	16595.143	3.24277346147	5808300.0	3.2805351086	350			
12797	297142.86	58.0631923855	104000000.0	58.7393301472	350			
12957	147428.57	28.8082756659	51600000.0	29.143744573	350	Cryba1		Crystallins
22287	128571.43	25.1234967428	45000000.0	25.4160563137	350			
16612	1068965.5	208.881174126	279000000.0	157.579549145	261.0	Klk1	K01325	Endocrine and other factor-regulated calcium reabsorption
14120	749262.54	146.40962602	254000000.0	143.45951786	339.0	Fbp2	K03841	Glycolysis
17897	1450980.4	283.528785153	296000000.0	167.181170419	204.0	Myl3	K12749	Cardiac muscle contraction
22074	48571.429	9.4910987478	17000000.0	9.60162127406	350			
29818	11936.686	2.33248779951	2017299.9	1.139373508	169.0	HspB7	K09546	Chaperones and folding catalysts
107753	76686.154	14.9848558131	9969200.0	5.63061663561	130.0	LgaLs2	K10090	Glycan binding proteins
140781	8062.0155	1.57535791703	15600000.0	8.81089952208	1935.0	Myh7	K17751	Cardiac muscle contraction
22004	2514084.5	491.264612573	714000000.0	403.268093511	284.0	Tpm2	K10374	Cardiac muscle contraction
22004	1443662.0	282.098733402	410000010.0	231.568518728	284.0	Tpm2	K10374	Cardiac muscle contraction
12652	15509.714	3.03067523758	5428399.9	3.0659670567	350	Chga		Signaling molecules
69117	428571.43	83.7449884914	150000000.0	84.7201877123	350			
21345	3714285.7	725.789895048	1300000000.0	734.24162684	350			
76703	53142.857	10.3843785104	18600000.0	10.5053032763	350	Cpb1	K01291	Pancreatic secretion
18040	145047.17	28.3429382644	123000000.0	69.4705539241	848.0	Nefm	K04573	Cytoskeleton proteins
17888	98555.212	19.2581784901	191000000.0	107.87703902	1938.0	Myh6	K17751	Cardiac muscle contraction
14580	23953.488	4.68063066381	10300000.0	5.81745288958	430.0	GfaP	K05640	Cytoskeleton proteins
233335	3674.8238	0.718078843564	5736400.0	3.23992589862	1561.0	SynM	K10376	Cytoskeleton proteins
18946	32980.973	6.44464612193	15600000.0	8.81089952208	473.0	Pnliprp1	K14074	Lipid and steroid metabolism
20259	405594.41	79.2551645303	290000000.0	163.79236291	715.0	Scin	K05768	Fc gamma R-mediated phagocytosis
17901	464361.7	90.7385852164	87300000.0	49.3071492486	188.0	Myl1	K05738	Cytoskeleton proteins
17901	5551.5957	1.08480940506	1043700.0	0.589483066102	188.0	Myl1	K05738	Cytoskeleton proteins
23795	48285.714	9.43526861609	16900000.0	9.54514114892	350			
56370	202571.43	39.5834647075	70900000.0	40.0444087254	350			
11847	627118.64	122.5421006	222000000.0	125.385877814	354.0	Arg2	K01476	Amino acid metabolism
17287	2744310.6	536.251937312	2050000000.0	1157.8425654	747.0	Mep1a	K01395	Protein digestion and absorption
69191	156356.74	30.5528844792	82400002.0	46.5396242462	527.0	PdiA2	K09581	Chaperones and folding catalysts
66284	7109.4286	1.38921770004	2488300.0	1.4053949539	350			
17907	680473.37	132.967880149	115000000.0	64.9521439128	169.0	Mylpf	K12758	Focal adhesion
106393	110571.43	21.6062072379	38700000.0	21.8578084298	350			
18645	742857.14	145.15797901	104000000.0	58.7393301472	140.0	Pfn2	K05759	Rap1 signaling pathway
53318	56000.0	10.9426784597	19600000.0	11.0701045277	350			
11770	5325757.6	1040.67951734	703000000.0	397.055279745	132.0	Fabp4	K08753	PPAR signaling pathway
69060	30752.688	6.0092281528	14300000.0	8.07665789524	465.0	Pnlip	K14073	Lipid and steroid metabolism
59290	357.08571	0.069776323341	124980.0	0.0705888604019	350			
68738	2419354.8	472.75395815	1650000000.0	931.922064836	682.0	Acss1	K01895	Glycolysis
20215	11163.429	2.1813895367	3907200.1	2.20679150601	350			
20618	368571.43	72.0206901417	129000000.0	72.8593614326	350			
17896	23485.492	4.5891819183	4532700.0	2.56007463229	193.0	Myl4	K12750	Cardiac muscle contraction
99709	5102.8571	0.997123651273	1786000.0	1.00873503503	350			
21953	473076.92	92.4415825408	86099999.0	48.6293871821	182.0	TnnI2	K12043	Cytoskeleton proteins
11636	4237113.4	827.953027386	822000000.0	464.266628664	194.0	Ak1	K00939	Purine metabolism
17075	60000.0	11.7242983497	18900000.0	10.6747436518	315.0	EpcAm	K06737	Cellular antigens
16855	144785.28	28.2917636561	47200001.0	26.6586196316	326.0	LgaLs4	K10091	Glycan binding proteins
67041	11730769.0	2292.25059379	6099999900.0	3445.28757715	520.0	Oxct1	K01027	Butanoate metabolism
67931	57714.286	11.2776584684	20200000.0	11.4089852786	350			
66283	126857.14	24.7885159525	44399999.0	25.077174998	350			
12346	344061.3	67.2312888632	89799999.0	50.7191518123	261.0	Car1	K01672	Amino acid metabolism
12180	3071.2245	0.600132538949	1504900.0	0.849969403255	490.0	SmyD1	K11426	Chromosome-related
76722	121002.39	23.6444686898	50700001.0	28.6354240116	419.0	Ckmt2	K00933	Amino acid metabolism
103968	15289.942	2.98773069596	7904900.0	4.46469741231	517.0	Plin1	K08768	PPAR signaling pathway
12865	2612500.0	510.495490644	209000000.0	118.043461546	80.0	Cox7a1	K02270	Oxidative phosphorylation
380683	252857.14	49.4095424869	88499999.0	49.9849101855	350			
12709	485564.3	94.8816786862	185000000.0	104.488231512	381.0	Ckb	K00933	Amino acid metabolism
12036	3053435.1	596.656401732	1200000000.0	677.761501699	393.0	Bcat2	K00826	Amino acid metabolism
18951	25706.504	5.02317870707	9485700.0	5.35753523055	369.0	Sept5	K04557	Parkinson's disease
16765	393288.59	76.8505461117	58600000.0	33.0973533329	149.0	Stmn1	K04381	MAPK signaling pathway
67868	7108.5502	1.38904605631	1912200.0	1.08001295296	269.0	Cela3b	K01345	Pancreatic secretion
19701	4129353.2	806.896148469	1660000000.0	937.57007735	402.0	Ren1	K01380	Renin-angiotensin system
11475	10795756.0	2109.54440425	4070000000.0	2298.74109326	377.0	Acta2	K12313	Vascular smooth muscle contraction
59011	19878.857	3.88442750532	6957600.0	3.92966118685	350			
19285	882857.14	172.514675159	309000000.0	174.523586687	350			
11754	6369.0196	1.24453809976	4872300.0	2.75188113727	765.0	Aoc3	K00276	Amino acid metabolism
236539	204502.81	39.9608659633	109000000.0	61.5633364043	533.0	Phgdh	K00058	Amino acid metabolism
17756	18599.562	3.63444690103	33999999.0	19.2032419833	1828.0	MtaP2	K10430	Cytoskeleton proteins
11472	22035.794	4.30590372048	19700000.0	11.1265846529	894.0	Actn2	K05699	Focal adhesion
20200	768571.43	150.18267914	269000000.0	151.931536631	350			
12722	11500.548	2.24726426562	10500000.0	5.93041313986	913.0	Clca1	K05027	Olfactory transduction
17762	706684.86	138.089735631	518000000.0	292.567048233	733.0	Mapt	K04380	MAPK signaling pathway
17762	51159.618	9.99684374816	37500000.0	21.1800469281	733.0	Mapt	K04380	MAPK signaling pathway
13807	274193.55	53.5787830961	119000000.0	67.2113489184	434.0	Eno2	K01689	Glycolysis
18600	5275.3343	1.03082655379	3550300.0	2.0052138829	673.0	PadI2	K01481	Other enzymes
77337	5971428.6	1166.84684134	2090000000.0	1180.43461546	350			
17882	259142.86	50.6378034307	90700001.0	51.2274740682	350	Myh2	K10352	Tight junction
22223	663677.13	129.685811333	148000000.0	83.5905852095	223.0	Uchl1	K05611	Ubiquitin labeling
54200	859.61538	0.167973119685	290550.0	0.164103003599	338.0	Sult2b1	K01015	Steroid hormone biosynthesis
67373	52285.714	10.2168885061	18300000.0	10.3358629009	350			
75600	882857.14	172.514675159	309000000.0	174.523586687	350			
17957	6090.2857	1.1900721097	2131600.0	1.20393034752	350			
24131	59428.571	11.6126382817	20800000.0	11.7478660294	350			
67399	318.28571	0.0621946104082	111400.0	0.0629188594077	350			
67399	108857.14	21.2712264476	38099999.0	21.5189271141	350			
14264	7025.266	1.3727719095	2641500.0	1.49192250561	376.0	FmoD	K08121	Glycan metabolism
12389	218539.33	42.7036717678	38900001.0	21.9707692449	178.0	Cav1	K06278	Endocytosis
17868	8425.1969	1.64632536851	10700000.0	6.04337339015	1270.0	Mybpc3	K12568	Hypertrophic cardiomyopathy (HCM)
69824	937142.86	183.122374782	328000000.0	185.254810464	350			
13346	846481.88	165.406768479	397000000.0	224.226096812	469.0	Des	K07610	Cytoskeleton proteins
12958	11088.571	2.16676191127	3880999.9	2.19199360026	350	Cryba2		Crystallins
81600	26004.228	5.0813554571	12300000.0	6.94705539241	473.0	Chia	K01183	Other central metabolism enzymes
18479	46055.046	8.9993849969	25100000.0	14.1765114105	545.0	Pak1	K04409	MAPK signaling pathway
19695	106285.71	20.7687562392	37199998.0	21.0106054231	350			
223809	36857.143	7.20206901417	12900000.0	7.28593614326	350			
17880	1039553.8	203.133981696	2050000100.0	1157.84262188	1972.0	Myh11	K10352	Tight junction
259300	155801.1	30.4443096602	84599997.0	47.7821841753	543.0	Ehd2	K12469	Endocytosis
11459	328912.47	64.2711321537	124000000.0	70.0353551755	377.0	ActA1	K10354	Cytoskeleton proteins
20964	52857.143	10.3285485741	18500000.0	10.4488231512	350			
20964	346.91429	0.0677887772957	121420.0	0.0685781679469	350			
16832	28772455.0	5622.2807779	9610000000.0	5427.7400261	334.0	Ldhb	K00016	Glycolysis
14778	10619469.0	2075.09704786	2400000000.0	1355.5230034	226.0	Gpx3	K00432	Cofactor biosynthesis
53322	305714.29	59.7380924289	107000000.0	60.4337339015	350			
21925	34571.25	6.75539415538	5531400.0	3.12414164208	160.0	Tnnc2	K12042	Calcium signaling pathway
104069	123714.29	24.1743874347	43300002.0	24.4558953159	350			
12715	253018.37	49.4410476307	96399999.0	54.4468400716	381.0	Ckm	K00933	Amino acid metabolism
69983	252697.1	49.3782698751	60900001.0	34.396396776	241.0	Sis	K01203	Carbohydrate metabolism
233799	12017391.0	2348.25795782	6909999800.0	3902.77653432	575.0	Acsm2	K01896	Butanoate metabolism
14598	1866197.2	364.664212537	1060000000.0	598.6893265	568.0	Ggt1	K00681	Peptidases
329251	67622.951	13.2138608802	66000000.0	37.2768825934	976.0	Ppp1r12b	K12329	Vascular smooth muscle contraction
13142	1733333.3	338.701945812	597999990.0	337.751142698	345.0	Dao	K00273	Amino acid metabolism
12353	26089.59	5.09803561636	8270400.0	4.67113226971	317.0	Car6	K01672	Amino acid metabolism
12925	528571.43	103.285485741	185000000.0	104.488231512	350			
20203	25867.429	5.05462425227	9053600.2	5.11348472278	350			
216188	29035.753	5.67373051635	26800000.0	15.1366735379	923.0	Aldh1l2	K00289	Other central metabolism enzymes
74551	124687.5	24.364557508	79800000.0	45.071139863	640.0	Pck2	K01596	Glycolysis
20404	443181.82	86.5999313475	156000000.0	88.1089952208	352.0	Sh3gl2	K11247	Endocytosis
66824	244559.59	47.7881599574	47200001.0	26.6586196316	193.0	Pycard	K12799	NOD-like receptor signaling pathway
15277	3668.2661	0.716797436376	3363800.0	1.89987844951	917.0	Hk2	K00844	Glycolysis
13823	1184068.9	231.372950837	1100000000.0	621.281376557	929.0	Epb4.1l3	K06107	Tight junction
13823	21420.883	4.18574705344	19900000.0	11.2395449032	929.0	Epb4.1l3	K06107	Tight junction
13823	63939.72	12.494139228	59400000.0	33.5491943341	929.0	Epb4.1l3	K06107	Tight junction
13070	28707.224	5.60953431614	15100000.0	8.52849889637	526.0	Cyp11a1	K00498	Steroid hormone biosynthesis
27357	86786.787	16.9585697267	28900000.0	16.3227561659	333.0	Gyg	K00750	Glycan metabolism
27053	38859.18	7.59327699909	21800000.0	12.3126672809	561.0	Asns	K01953	Amino acid metabolism
20910	297142.86	58.0631923855	104000000.0	58.7393301472	350			
14725	914163.09	178.632013458	4260000000.0	2406.05333103	4660.0	Lrp2	K06233	Hedgehog signaling pathway
12557	8255.5018	1.61316610216	6827300.0	3.85606758379	827.0	Cdh17	K06811	CAM ligands
67092	10780142.0	2106.49335101	4560000100.0	2575.49376293	423.0	Gatm	K00613	Amino acid metabolism
67182	73142.857	14.2924779603	25600000.0	14.4589120362	350			
56012	3482213.4	680.44181365	880999990.0	497.589896849	253.0	Pgam2	K01834	Glycolysis
13628	24190.065	4.72685898598	11200000.0	6.32577401585	463.0	Eef1a2	K03231	RNA transport
13808	276497.7	54.0290254635	120000000.0	67.7761501699	434.0	Eno3	K01689	Glycolysis
14199	757142.86	147.949479733	265000000.0	149.672331625	350			
13007	3352331.6	655.062264093	647000000.0	365.426409666	193.0	CsrP1	K09377	Transcription factors
16763	1771428.6	346.14595686	620000010.0	350.176781526	350			
109042	20718.0	4.04840022016	7251300.0	4.09554331439	350			
218138	454301.08	88.772690042	169000000.0	95.4514114892	372.0	Gmds	K01711	Carbohydrate metabolism
19132	30947.368	6.04726959284	14700000.0	8.30257839581	475.0	Prph	K07607	Amyotrophic lateral sclerosis (ALS)
19058	203529.41	39.770658763	34600000.0	19.542123299	170.0	Ppp3r1	K06268	MAPK signaling pathway
224796	2669322.7	521.598928775	670000000.0	378.416838448	251.0	CliC5	K05025	Ion channels
56421	353316.33	69.0397677458	277000000.0	156.449946642	784.0	Pfkp	K00850	Glycolysis
68794	4658.8408	0.910360658384	12700000.0	7.17297589298	2726.0	Flnc	K04437	MAPK signaling pathway
17922	106010.41	20.7149612503	224000000.0	126.515480317	2113.0	Myo7b	K10359	Cytoskeleton proteins
107993	8000.2404	1.56328675532	3328100.0	1.87971504484	416.0	BfsP2	K10379	Cytoskeleton proteins
16777	158454.65	30.962826525	283000000.0	159.838754151	1786.0	Lamb1	K05636	PI3K-Akt signaling pathway
21916	10435.097	2.03906984227	3746199.8	2.11585833509	359.0	TmoD1	K10370	Cytoskeleton proteins
50876	118803.42	23.2147790174	41700000.0	23.552212184	351.0	TmoD2	K10370	Cytoskeleton proteins
216350	60857.143	11.8917883541	21300000.0	12.0302666551	350			
109272	52000.0	10.1610585698	18200000.0	10.2793827758	350			
18295	63422.819	12.3931342023	18900000.0	10.6747436518	298.0	Ogn	K08126	Glycan metabolism
21648	250000.0	48.8512431238	87500000.0	49.4201094989	350	DynLt1b	K10420	Cytoskeleton proteins
665270	486.02857	0.0949723993528	170110.0	0.0960783408783	350			
18073	164658.63	32.1751150663	204999990.0	115.784250892	1245.0	Nid1	K06826	CAM ligands
15507	622009.57	121.543762918	130000000.0	73.424162684	209.0	Hspb1	K04455	MAPK signaling pathway
66695	46916.89	9.16779360001	17500000.0	9.88402189977	373.0	AspN	K08120	Glycan metabolism
12512	123949.58	24.2203642707	29500000.0	16.6616369168	238.0	Cd63	K06497	Lysosome
72088	340000.0	66.4376906484	119000000.0	67.2113489184	350			
12323	6343.5424	1.23955972819	3438200.0	1.94189966262	542.0	Camk2b	K04515	ErbB signaling pathway
12372	35428.571	6.9229189418	12400000.0	7.00353551755	350			
18746	4350282.5	850.066832259	2310000000.0	1304.69089077	531.0	Pkm	K00873	Glycolysis
20198	322857.14	63.0878905616	113000000.0	63.8225414099	350			
104183	204285.71	39.9184435437	71499998.0	40.3832883466	350			
27273	23067.718	4.50754680132	9503899.8	5.36781450037	412.0	Pdk4	K00898	Other enzymes
64661	3665.1429	0.716187147566	1282800.0	0.724527045316	350			
69787	138000.0	26.9658862044	48300000.0	27.2799004434	350			
330440	10868.571	2.12377281732	3803999.9	2.1485039039	350			
12971	348571.43	68.1125906918	122000000.0	68.9057526727	350			
17929	168571.43	32.9396956426	59000000.0	33.3232738335	350			
14660	921364.99	180.039300529	621000000.0	350.741577129	674.0	Gls	K01425	Amino acid metabolism
12799	85476.19	16.702472556	35900000.0	20.2763649258	420.0	Cnp	K01121	Other enzymes
17035	69142.857	13.5108580703	24200000.0	13.6681902843	350			
16664	64049.587	12.5156077861	31000000.0	17.5088387939	484.0	Krt14	K07604	Cytoskeleton proteins
226519	186060.98	36.3572406793	298999990.0	168.875568525	1607.0	Lamc1	K05635	PI3K-Akt signaling pathway
16854	1306818.2	255.358774427	345000000.0	194.856431738	264.0	LgaLs3	K06831	CAM ligands
19283	4612.0	0.901207733148	1614200.0	0.911702180035	350	PtpRz1	K08114	Glycan metabolism
75572	4547169.8	888.5395897	482000000.0	272.234203182	106.0	Acyp2	K01512	Pyruvate metabolism
20195	1688571.4	329.955247973	590999990.0	333.797533939	350			
16775	17951.542	3.50782057076	32600000.0	18.4125207961	1816.0	Lama4	K06241	PI3K-Akt signaling pathway
226041	19434.857	3.79766769753	6802200.0	3.84189107238	350			
67326	108000.0	21.1037370295	37800000.0	21.3494873035	350			
18489	257714.29	50.3586537491	90200002.0	50.9450740073	350			
118449	65714.286	12.8408982484	23000000.0	12.9904287826	350			
12349	17230769.0	3366.97794252	4479999900.0	2530.30954986	260.0	Car2	K01672	Amino acid metabolism
76293	54000.0	10.5518685147	18900000.0	10.6747436518	350			
17885	2567.2173	0.501647025896	4972699.9	2.80858712643	1937.0	Myh8	K10352	Tight junction
17879	203398.56	39.7450900224	395000000.0	223.096494309	1942.0	Myh1	K10352	Tight junction
67971	133142.86	26.0167768962	46600001.0	26.3197388808	350			
270097	7333.1429	1.43293258668	2566600.0	1.44961889188	350			
11674	9972527.5	1948.68146185	3630000000.0	2050.22854264	364.0	Aldoa	K01623	Glycolysis
66734	127272.73	24.8697243051	15400000.0	8.6979392718	121.0	Map1lc3a	K10435	Cytoskeleton proteins
107272	217027.03	42.4081608279	80300001.0	45.3535410535	370.0	Psat1	K00831	Amino acid metabolism
13602	9206.0	1.79889817679	3222100.0	1.81984611219	350			
17022	1571005.9	306.982364679	530999990.0	299.909458854	338.0	Lum	K08122	Proteoglycans in cancer
14457	2216.6	0.433134662033	775810.0	0.438178458861	350			
171580	5317.1429	1.03899616213	1861000.0	1.05109512888	350			
11450	148583.0	29.0338570283	36700001.0	20.7282064917	247.0	Adipoq	K07296	PPAR signaling pathway
107029	78033.794	15.2481913703	50800000.0	28.6919035719	651.0	Me2	K00027	Pyruvate metabolism
26558	3028.8571	0.591853738318	1060100.0	0.598745806626	350			
22240	235142.86	45.9480840908	82300001.0	46.4831435563	350			
232714	73714.286	14.4041380283	25800000.0	14.5718722865	350	Mgam	K12047	Carbohydrate metabolism
232400	51714.286	10.1052286334	18100000.0	10.2229026506	350			
17930	30000.0	5.86214917486	10500000.0	5.93041313986	350			
18483	428571.43	83.7449884914	150000000.0	84.7201877123	350			
13179	338797.81	66.2027767445	124000000.0	70.0353551755	366.0	Dcn	K04660	TGF-beta signaling pathway
23969	155428.57	30.3715154458	54400000.0	30.725188077	350			
11983	5200000.0	1016.10585698	1820000000.0	1027.93827758	350			
17118	1883495.1	368.044308211	581999990.0	328.714322676	309.0	Marcks	K12561	Fc gamma R-mediated phagocytosis
69051	171250.0	33.4631015398	54800000.0	30.9511085776	320.0	Pycr2	K00286	Amino acid metabolism
14467	3057142.9	597.380924289	1070000000.0	604.337339015	350			
56185	11019830.0	2153.32957805	3890000000.0	2197.07686801	353.0	Hao2	K11517	TCA cycle and anaplerotic enzymes
16852	3340740.7	652.797344597	450999990.0	254.72535874	135.0	LgaLs1	K06830	CAM ligands
72948	25660.286	5.01414748005	8981100.1	5.07253657557	350			
11676	195041.32	38.11204377	70799999.0	39.9879280354	363.0	Aldoc	K01623	Glycolysis
21985	1960000.0	382.993746091	686000000.0	387.453658471	350			
12933	357142.86	69.7874907352	125000000.0	70.6001564269	350			
20965	50000.0	9.77024862476	17500000.0	9.88402189977	350			
16890	13702.24	2.67748583032	10400000.0	5.87393301472	759.0	Lipe	K07188	Insulin signaling pathway
20194	1365714.3	266.867365228	478000000.0	269.974998177	350			
21753	276571.43	54.0434326721	96800000.0	54.672761137	350			
229731	94571.429	18.4797274826	33100000.0	18.6949214219	350			
17988	13857143.0	2707.75464678	4850000000.0	2739.28606936	350			
73723	1168571.4	228.344662276	408999990.0	231.003706181	350			
13405	1908.9723	0.373022679776	7021200.1	3.96558260292	3678.0	Dmd	K10366	Hypertrophic cardiomyopathy (HCM)
12721	436008.68	85.1982641231	201000000.0	113.525051535	461.0	Coro1a	K13882	Phagosome
13184	10464.0	2.04471763219	3662400.0	2.06852810318	350			
216739	887.60402	0.173442239115	618660.0	0.349419942201	697.0	Acsl6	K01897	Lipid and steroid metabolism
14583	124677.19	24.3625428827	86900001.0	49.0812293128	697.0	Gfpt1	K00820	Amino acid metabolism
13010	452857.14	88.490536986	63400000.0	35.8083993397	140.0	Cst3	K13899	Salivary secretion
16985	28400.571	5.54961279511	9940199.8	5.61423728636	350			
11997	819620.25	160.157872408	259000000.0	146.283524117	316.0	Akr1b7	K00011	Carbohydrate metabolism
15275	957905.54	187.179505697	933000000.0	526.959567571	974.0	Hk1	K00844	Glycolysis
22352	4570815.5	893.160077059	2130000000.0	1203.02666551	466.0	Vim	K07606	Cytoskeleton proteins
107684	13140.857	2.56778880065	4599300.0	2.59769039564	350			
18611	534285.71	104.402084467	187000000.0	105.617834015	350			
71960	92000.0	17.9772574696	184000000.0	103.92343026	2000.0	Myh14	K10352	Tight junction
381204	3681.6107	0.719405037572	2742800.0	1.54913687238	745.0	NaaLadl1	K01301	Peptidases
16952	788571.43	154.09077859	276000000.0	155.885145391	350			
11820	96753.247	18.9060655689	74500000.0	42.0776932305	770.0	App	K04520	Serotonergic synapse
12306	3971428.6	776.03689635	1390000000.0	785.073739467	350			
14381	205825.24	40.219275361	106000000.0	59.86893265	515.0	G6pdx	K00036	Pentose phosphate metabolism
18074	173913.04	33.9834727978	244000000.0	137.811505345	1403.0	Nid2	K06826	CAM ligands
66395	9800000.0	1914.96873045	3430000000.0	1937.26829236	350			
12362	40547.264	7.92313700668	16300000.0	9.20626039807	402.0	Casp1	K01370	NOD-like receptor signaling pathway
56356	49714.286	9.71441868845	17400000.0	9.82754177463	350			
17105	11959459.0	2336.93775695	1769999900.0	999.698158525	148.0	Lyz2	K13915	Salivary secretion
74340	386623.16	75.5480879458	237000000.0	133.857896585	613.0	Ahcyl2	K01251	Amino acid metabolism
11808	5485714.3	1071.93585191	1920000000.0	1084.41840272	350			
109857	144404.33	28.2173241319	39999999.0	22.5920494918	277.0	Cbr3	K00084	Lipid and steroid metabolism
13821	465301.48	90.9222229014	409000000.0	231.003711829	879.0	Epb4.1l1	K06107	Tight junction
13821	133105.8	26.009535188	117000000.0	66.0817464156	879.0	Epb4.1l1	K06107	Tight junction
17760	9735.9823	1.90245935355	8820800.0	4.98199887849	906.0	MtaP6	K10432	Cytoskeleton proteins
