!!SBtab TableType='Proteomaps' Organism='hsa' ProteinIdentifier='http://identifiers.org/uniprot/'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
P68371	274190370.0	4201.40855367	1.2201471e+11	5077.80816128	445.0	TubB2c	K07375	Cytoskeleton proteins
P08238	408937000.0	6266.12601206	2.9607039e+11	12321.3720924	724.0	Hsp90ab1	K04079	Chaperones and folding catalysts
P52895	146098700.0	2238.66479286	47189880000.0	1963.87105943	323.0	Akr1c2	K00089	Lipid and steroid metabolism
P04083	1184334.6	18.1475137834	414517110.0	17.2506934955	350			
P00338	201896500.0	3093.65234839	72884636000.0	3033.19328885	361.0	LdhA	K00016	Glycolysis
O43707	83290083.0	1276.25075655	75877266000.0	3157.73565786	911.0	ActN4	K05699	Focal adhesion
O60218	30746024.0	471.120149935	9715743600.0	404.333888471	316.0	Akr1b10	K00100	Carbohydrate metabolism
P06703	12927049.0	198.080677459	4524467200.0	188.2918582	350			
P09382	44783325.0	686.213176331	6045748900.0	251.602065894	135.0	LgaLs1	K06830	CAM ligands
P42330	190346970.0	2916.67934189	61482071000.0	2558.66003285	323.0	Akr1c3	K00089	Lipid and steroid metabolism
P07195	6410589.3	98.2292146844	2141136800.0	89.1063210121	334.0	LdhB	K00016	Glycolysis
P11142	217616730.0	3334.5328315	1.4058041e+11	5850.44502596	646.0	HspA8	K03283	Chaperones and folding catalysts
P60866	164362990.0	2518.52781005	23339545000.0	971.306919318	142.0	Rps20	K02969	Ribosome
Q53HE2	231173830.0	3542.26775633	66115715000.0	2751.49543212	286.0	Tpi1	K01803	Glycolysis
P62826	160716750.0	2462.65661398	37447003000.0	1558.4079776	233.0	Ran	K07936	RNA transport
P63104	138233450.0	2118.1458679	34005429000.0	1415.18219323	246.0	YwhAz	K06630	Cell cycle
P11413	38585956.0	591.251128149	19871767000.0	826.990619833	515.0	G6pD	K00036	Pentose phosphate metabolism
P62263	144227310.0	2209.98955546	50479558000.0	2100.7754851	350			
P29401	107938790.0	1653.94195128	92287665000.0	3840.67673908	855.0	Tkt	K00615	Pentose phosphate metabolism
P05387	182520230.0	2796.75050419	20989826000.0	873.52016627	115.0	RplP2	K02943	Ribosome
B4DNM7	133890900.0	2051.60514032	46861815000.0	1950.21818811	350			
P06748	222570010.0	3410.43175151	65435583000.0	2723.1908136	294.0	Npm1	K11276	Chromosome-related
P09211	1544245.6	23.6624162724	324291580.0	13.49583531	210.0	GstP1	K00799	Cofactor biosynthesis
P22626	112611650.0	1725.54400635	39751912000.0	1654.32990153	353.0			
P10599	156526970.0	2398.45677526	16435332000.0	683.978701936	105.0	Txn	K03671	Chaperones and folding catalysts
P04792	20309658.0	311.204112834	4163479900.0	173.268880576	205.0	HspB1	K04455	Chaperones and folding catalysts
P16403	202333370.0	3100.3464907	43097008000.0	1793.54062268	213.0	HisT1h1c	K11275	Chromosome-related
P63241	154466490.0	2366.88411902	33055829000.0	1375.66329727	214.0	Eif5a	K03263	Translation factors
P62888	164362450.0	2518.51953565	18901682000.0	786.619212729	115.0	Rpl30	K02908	Ribosome
P09429	142340550.0	2181.07880413	30745559000.0	1279.51826803	216.0	HmgB1	K10802	Chromosome-related
P26447	1361203.3	20.8576661095	476421160.0	19.8269147585	350			
P04075	163405100.0	2503.85009821	59479456000.0	2475.318485	364.0	AldOa	K01623	Glycolysis
Q07020	141036810.0	2161.10164597	26514920000.0	1103.45447013	188.0	Rpl18	K02883	Ribosome
P62857	99536758.0	1525.19793626	12043948000.0	501.225282168	121.0	Rps28	K02979	Ribosome
P25398	186333700.0	2855.18415916	24596048000.0	1023.59800117	132.0	Rps12	K02951	Ribosome
P62750	137487430.0	2106.71463197	26672561000.0	1110.01491482	194.0	Rpl23a	K02893	Ribosome
P62280	148146520.0	2270.04346041	23407150000.0	974.120393371	158.0	Rps11	K02949	Ribosome
P22392	236446580.0	3623.06190294	69042401000.0	2873.29345185	292.0	Nme1-nme2	K00940	Purine metabolism
P22392	0.0	0.0	0.0	0.0	292.0	Nme1-nme2	K00940	Purine metabolism
P61604	410713090.0	6293.34097121	41892735000.0	1743.42316333	102.0	HspE1	K04078	Chaperones and folding catalysts
P21333	18639632.0	285.614368302	49339106000.0	2053.31402351	2647.0	FlnA	K04437	Cytoskeleton proteins
P14174	181030020.0	2773.91607335	1.0137681e+11	4218.9338743	560.0	Mif	K07253	Amino acid metabolism
P05386	181914470.0	2787.46846687	20738250000.0	863.050488754	114.0	RplP1	K02942	Ribosome
Q0P5T0	1245232.8	19.0806545731	87166296.0	3.62754400037	70.0	TmsB4x	K05764	Regulation of actin cytoskeleton
P62829	114558850.0	1755.38087749	16038239000.0	667.453136485	140.0	Rpl23	K02894	Ribosome
P60903	564805.59	8.65449445577	197681960.0	8.22680371757	350			
P62241	172659940.0	2645.6616576	35913268000.0	1494.57950889	208.0	Rps8	K02995	Ribosome
P42766	143896650.0	2204.92286492	17699288000.0	736.579950526	123.0	Rpl35	K02918	Ribosome
P62701	116187200.0	1780.33202226	30557234000.0	1271.68086693	263.0	Rps4x	K02987	Ribosome
P61247	119543180.0	1831.75557546	31559400000.0	1313.3873685	264.0	Rps3a	K02984	Ribosome
P09651	98518800.0	1509.59980476	36648994000.0	1525.19774735	372.0	HnrNpa1	K12741	Spliceosome
P12236	149009720.0	2283.270241	44404897000.0	1847.97020283	298.0	Slc25a6	K05863	Calcium signaling pathway
P62424	146263010.0	2241.18250871	38905961000.0	1619.12449973	266.0	Rpl7a	K02936	Ribosome
P62851	148339740.0	2273.00416308	18542468000.0	771.670033397	125.0	Rps25	K02975	Ribosome
P09936	878702.68	13.4643275615	211767350.0	8.81298638601	241.0	UchL1	K05611	Ubiquitin labeling
P23284	274863970.0	4211.73010071	59370618000.0	2470.78904356	216.0	PpiB	K03768	Chaperones and folding catalysts
P37802	3818301.4	58.5076863293	1336405500.0	55.6163331018	350			
Q6LES2	54245343.0	831.19931629	18985870000.0	790.122810889	350			
P62910	88112274.0	1350.14100483	13481178000.0	561.037564012	153.0	Rpl32	K02912	Ribosome
P08708	111523240.0	1708.86634155	15055637000.0	626.560817395	135.0	Rps17	K02962	Ribosome
P62269	125122450.0	1917.2465163	19018612000.0	791.485413765	152.0	Rps18	K02964	Ribosome
P39023	111372180.0	1706.55165494	44882989000.0	1867.86665187	403.0	Rpl3	K02925	Ribosome
P10809	402683480.0	6170.30356426	2.3073763e+11	9602.46039784	573.0	HspD1	K04077	Chaperones and folding catalysts
P00558	133626370.0	2047.55175725	55722196000.0	2318.95499824	417.0	Pgk1	K00927	Glycolysis
P23396	122269740.0	1873.53455007	29711547000.0	1236.48645185	243.0	Rps3	K02985	Ribosome
P35268	121577240.0	1862.92339905	15561887000.0	647.629099914	128.0	Rpl22	K02891	Ribosome
P46781	148406480.0	2274.02681755	28790857000.0	1198.17068487	194.0	Rps9	K02997	Ribosome
P06576	178970210.0	2742.35368349	94675241000.0	3940.03896269	529.0	Atp5b	K02133	Oxidative phosphorylation
P08865	110332250.0	1690.61684732	32548014000.0	1354.52988515	295.0	RpsA	K02998	Ribosome
P60842	129619030.0	1986.14743968	52625326000.0	2190.07453981	406.0	Eif4a1	K03257	RNA transport
P46776	147743000.0	2263.86033888	21865964000.0	909.981841152	148.0	Rpl27a	K02900	Ribosome
P61978	97783219.0	1498.32852522	45371414000.0	1888.19312276	464.0	HnrNpk	K12886	Spliceosome
P61978	2018131.4	30.923750263	936412970.0	38.9700997642	464.0	HnrNpk	K12886	Spliceosome
P21796	155450190.0	2381.9573165	43992404000.0	1830.80374543	283.0	VdaC1	K05862	Calcium signaling pathway
P36578	104630400.0	1603.24761783	44677181000.0	1859.30167194	427.0	Rpl4	K02930	Ribosome
P63173	125287840.0	1919.78078095	8770148800.0	364.981674359	70.0	Rpl38	K02923	Ribosome
P40926	147860100.0	2265.6546577	49976714000.0	2079.84894791	338.0	Mdh2	K00026	TCA cycle and anaplerotic enzymes
P61254	69538610.0	1065.53746167	10639407000.0	442.773397534	153.0	Rpl26	K02898	Ribosome
P13639	149145050.0	2285.34389741	1.2796645e+11	5325.4979189	858.0	Eef2	K03234	Translation factors
P61956	83238528.0	1275.46078126	7907660200.0	329.088037829	95.0	SumO2	K12160	RNA transport
P62906	116377960.0	1783.25503045	25254017000.0	1050.98027629	217.0	Rpl10a	K02865	Ribosome
P08195	47580616.0	729.075959347	30023369000.0	1249.46334862	631.0	Slc3a2	K06519	Cellular antigens
P08195	30116.926	0.461480505339	19003780.0	0.790868159906	631.0	Slc3a2	K06519	Cellular antigens
P08195	0.0	0.0	0.0	0.0	631.0	Slc3a2	K06519	Cellular antigens
Q9Y3U8	138900040.0	2128.36000098	14584504000.0	606.95397661	105.0	Rpl36	K02920	Ribosome
Q9BUQ0	80924978.0	1240.01034309	45075213000.0	1875.86631516	557.0			
P62158	86523837.0	1325.80144543	12892052000.0	536.520283999	149.0	CalM3	K02183	Calcium signaling pathway
P30050	123141880.0	1886.89831794	20318410000.0	845.578275949	165.0	Rpl12	K02870	Ribosome
P07910	92110981.0	1411.41303927	28185960000.0	1172.99707323	306.0	HnrNpc	K12884	Spliceosome
P18124	125753310.0	1926.91315996	31186821000.0	1297.88198651	248.0	Rpl7	K02937	Ribosome
Q02878	113478870.0	1738.83238525	32681915000.0	1360.10235744	288.0	Rpl6	K02934	Ribosome
P52209	52972604.0	811.697185266	25585768000.0	1064.78654552	483.0	Pgd	K00033	Pentose phosphate metabolism
P07951	19376361.0	296.903238595	6239188200.0	259.652305543	322.0	Tpm2	K10374	Cardiac muscle contraction
P07951	31632.449	0.48470280631	10185649.0	0.423889641012	322.0	Tpm2	K10374	Cardiac muscle contraction
P84098	111203110.0	1703.9610018	21795810000.0	907.062286996	196.0	Rpl19	K02885	Ribosome
P63244	94641947.0	1450.1949345	33124681000.0	1378.52866693	350			
O60701	152591320.0	2338.15096083	75380112000.0	3137.04591776	494.0	UgdH	K00012	Carbohydrate metabolism
P50914	90701298.0	1389.81252057	19954286000.0	830.424760288	220.0	Rpl14	K02875	Ribosome
P60981	46167012.0	707.415359316	7617557000.0	317.014998467	165.0	DstN	K10363	Cytoskeleton proteins
P84090	69455104.0	1064.25790243	24309286000.0	1011.66401039	350			
P62249	136490870.0	2091.4443812	20746612000.0	863.398484761	152.0	Rps16	K02960	Ribosome
O75531	39855389.0	610.702601461	13949386000.0	580.522676943	350			
P62899	83664161.0	1281.98273944	10876341000.0	452.633728299	130.0	Rpl31	K02910	Ribosome
P31943	73870349.0	1131.91253271	33167787000.0	1380.32258176	449.0			
P61313	88577282.0	1357.26630463	18069766000.0	751.997896542	204.0	Rpl15	K02877	Ribosome
P62917	93363088.0	1430.59902695	23994314000.0	998.556022085	257.0	Rpl8	K02938	Ribosome
P31949	13724677.0	210.3027008	4803637000.0	199.909889246	350			
P62258	83427488.0	1278.35620811	21274009000.0	885.346828455	255.0	YwhAe	K06630	Cell cycle
P10620	56437959.0	864.796687406	8747883600.0	364.055077769	155.0	MgsT1	K00799	Cofactor biosynthesis
P62913	88268493.0	1352.5347426	15711792000.0	653.867600439	178.0	Rpl11	K02868	Ribosome
P32969	101888480.0	1561.23328253	19562588000.0	814.123715101	192.0	Rpl9	K02940	Ribosome
P39019	106397070.0	1630.31823468	15427575000.0	642.039523298	145.0	Rps19	K02966	Ribosome
P50238	12622694.0	193.417057434	4417942900.0	183.858704526	350			
P07900	123190240.0	1887.63933637	90175256000.0	3752.76596455	732.0	Hsp90aa1	K04079	Chaperones and folding catalysts
P23526	240020180.0	3677.82003907	1.0368872e+11	4315.14715438	432.0	AhcY	K01251	Amino acid metabolism
Q6PUV4	2013245.5	30.8488838042	704635920.0	29.3243824889	350			
P05388	105307080.0	1613.61635959	33382344000.0	1389.25166323	317.0	RplP0	K02941	Ribosome
P18669	86037800.0	1318.35391906	21853601000.0	909.467338087	254.0	PgaM1	K01834	Glycolysis
P14866	46916641.0	718.901895815	27633902000.0	1150.02242847	589.0			
P08107	164469990.0	2520.16736696	1.0542526e+11	4387.41562909	641.0	HspA1b	K03283	Chaperones and folding catalysts
P61353	161276790.0	2471.23808548	21933643000.0	912.798394816	136.0	Rpl27	K02901	Ribosome
Q16778	73502693.0	1126.27895388	9261339300.0	385.423235296	126.0	HisT2h2be	K11252	Chromosome-related
P02545	75799279.0	1161.46945333	50330721000.0	2094.58143085	664.0	LmnA	K12641	Cytoskeleton proteins
P02545	66251.533	1.01516970651	43991018.0	1.83074606515	664.0	LmnA	K12641	Cytoskeleton proteins
P62081	103262000.0	1582.27967696	20032828000.0	833.693392476	194.0	Rps7	K02993	Ribosome
P15880	82904700.0	1270.34554758	24291077000.0	1010.90621809	293.0	Rps2	K02981	Ribosome
P06744	58334363.0	893.855213374	33192253000.0	1381.34076764	569.0	Gpi	K01810	Glycolysis
P46777	78183594.0	1198.00422089	23220527000.0	966.35382332	297.0	Rpl5	K02932	Ribosome
Q5TEC6	101716580.0	1558.5992654	35600803000.0	1481.57585279	350			
P26038	15336337.0	234.998105345	8849066400.0	368.265937653	577.0	Msn	K05763	Regulation of actin cytoskeleton
P18621	54535304.0	835.642377604	10034496000.0	417.599203269	184.0	Rpl17	K02880	Ribosome
Q14847-1	23765323.0	364.155135474	8317863000.0	346.159185444	350			
P60660	22471290.0	344.326717303	5348167000.0	222.571246045	238.0	Myl6	K12751	Cytoskeleton proteins
P49207	85946502.0	1316.9549633	10055741000.0	418.483342849	117.0	Rpl34	K02915	Ribosome
P47914	55133011.0	844.801019107	8876414800.0	369.404078527	161.0	Rpl29	K02905	Ribosome
Q6PKA6	1888609.7	28.9390942072	966968170.0	40.2416959834	512.0	AldH3a1	K00129	Glycolysis
P62277	76574044.0	1173.3411478	11562681000.0	481.196701185	151.0	Rps13	K02953	Ribosome
P07437	63548999.0	973.758881379	28215756000.0	1174.23707431	444.0	TubB	K07375	Cytoskeleton proteins
P26641	114650940.0	1756.79196904	55835008000.0	2323.6498231	487.0	Eef1g	K03233	Translation factors
P40429	87261304.0	1337.10162407	17714045000.0	737.194083158	203.0	Rpl13a	K02872	Ribosome
P45880	124895070.0	1913.76238126	36719151000.0	1528.11742636	294.0	VdaC2	K05862	Calcium signaling pathway
P45880	0.0	0.0	0.0	0.0	294.0	VdaC2	K05862	Calcium signaling pathway
P62266	60652707.0	929.379109826	8673337100.0	360.952723749	143.0	Rps23	K02973	Ribosome
P12004	35187377.0	539.174832104	9183905400.0	382.200718197	261.0	PcnA	K04802	DNA replication complex
P46779	49482665.0	758.220983434	8362570400.0	348.019744721	169.0	Rpl28	K02903	Ribosome
P62753	78945645.0	1209.68109922	19657466000.0	818.072192155	249.0	Rps6	K02991	Ribosome
Q02543	51590630.0	790.521250515	9079950900.0	377.874510246	176.0	Rpl18a	K02882	Ribosome
Q8IUE6	18403791.0	282.000585679	2392492800.0	99.5668429294	130.0	HisT2h2ab	K11251	Chromosome-related
P38646	111639580.0	1710.64901492	76026554000.0	3163.94848109	681.0	HspA9	K04043	Chaperones and folding catalysts
P11021	245910080.0	3768.07075153	1.6082519e+11	6692.95908929	654.0	HspA5	K09490	Chaperones and folding catalysts
P14625	146016470.0	2237.40478572	1.1725123e+11	4879.56946022	803.0	Hsp90b1	K09487	Chaperones and folding catalysts
P62244	114510660.0	1754.64246396	14886386000.0	619.517206759	130.0	Rps15a	K02957	Ribosome
P17844	46231964.0	708.410616328	28386426000.0	1181.33973856	614.0	Ddx5	K12823	Spliceosome
Q15365	70545334.0	1080.96345502	25114139000.0	1045.15906302	356.0	PcbP1	K12889	Spliceosome
Q13151	48964118.0	750.275307584	14934056000.0	621.501058666	305.0			
P26373	127906400.0	1959.90487569	26988250000.0	1123.15274206	211.0	Rpl13	K02873	Ribosome
P84077	104167730.0	1596.15814311	18854359000.0	784.649801699	181.0	Arf1	K07937	GTP-binding signaling proteins
P04080	59707006.0	914.888169569	20897452000.0	869.675896583	350			
P30041	208463300.0	3194.27517366	46695779000.0	1943.30837408	224.0	PrdX6	K11188	Methane metabolism
B4DP11	71366004.0	1093.53855005	24978101000.0	1039.49765656	350			
Q9UQ80	60665615.0	929.576898616	21232965000.0	883.638726553	350			
Q14103	91334292.0	1399.51186343	32423674000.0	1349.35530688	355.0			
Q14103	3266.5621	0.0500534061355	1159629.5	0.0482595593528	355.0			
P27348	34903345.0	534.82262063	8551319500.0	355.874795316	245.0	YwhAq	K06630	Cell cycle
Q92686	0.0	0.0	0.0	0.0	350			
P46782	94487840.0	1447.83355883	19275519000.0	802.1769481	204.0	Rps5	K02989	Ribosome
P06753	24383712.0	373.630686472	6924974200.0	288.192222966	284.0	Tpm3	K09290	Cardiac muscle contraction
P06753	0.0	0.0	0.0	0.0	284.0	Tpm3	K09290	Cardiac muscle contraction
P06753	23881.995	0.365942896068	6782486.6	0.282262407633	284.0	Tpm3	K09290	Cardiac muscle contraction
P30086	435320120.0	6670.39355086	1.5236204e+11	6340.75358767	350			
B2ZZ83	28900325.0	442.838574743	76094556000.0	3166.77847684	2633.0	FlnB	K04437	Cytoskeleton proteins
P56537	75836115.0	1162.03388995	18579848000.0	773.225652954	245.0	Eif6	K03264	Translation factors
P39687	114792220.0	1758.95679707	40177277000.0	1672.03204473	350			
Q00839	54124729.0	829.35115258	44652901000.0	1858.29122671	825.0	HnrNpu	K12888	Spliceosome
P27824	53469004.0	819.303503482	31653650000.0	1317.30971048	592.0	CanX	K08054	Chaperones and folding catalysts
P21980	7745219.8	118.679706796	5320966000.0	221.439239422	687.0	Tgm2	K05625	CAM ligands
Q9UBI6	2813587.9	43.1124997919	202578330.0	8.43057281677	72.0	Gng12	K04347	MAPK signaling pathway
P83731	69163563.0	1059.79063083	10858679000.0	451.89870014	157.0	Rpl24	K02896	Ribosome
P55072	88255273.0	1352.33217304	71133750000.0	2960.32778583	806.0	Vcp	K13525	Protein processing in endoplasmic reticulum
Q71UM5	37523957.0	574.978158086	3639823800.0	151.476219525	97.0	Rps27l	K02978	Ribosome
P07237	182099870.0	2790.30934398	92506734000.0	3849.79359356	508.0	P4hB	K09580	Chaperones and folding catalysts
Q00325-2	72378297.0	1109.04987697	25332404000.0	1054.24245795	350			
P37837	58211351.0	891.970305202	19617225000.0	816.397508191	337.0	TalDo1	K00616	Pentose phosphate metabolism
P61513	39185282.0	600.434577527	3605045900.0	150.0288899	92.0	Rpl37a	K02921	Ribosome
Q15233	36769310.0	563.414730965	17318345000.0	720.726489297	471.0			
P21291	4483697.8	68.7035299198	865353680.0	36.0128707325	193.0	CsrP1	K09377	Transcription factors
P19338	117304010.0	1797.44485918	83285847000.0	3466.05383577	710.0	Ncl	K11294	Ribosome biogenesis
P00403	59815081.0	916.544198661	36128309000.0	1503.52873267	604.0	Cox2	K02261	Oxidative phosphorylation
P20962	9045284.1	138.600542346	3165849400.0	131.751130013	350			
B3KQ79	33213993.0	508.93674454	10395980000.0	432.642851739	313.0	BcaP31	K14009	Protein processing in endoplasmic reticulum
P67809	28644989.0	438.92607098	9280976400.0	386.240459929	324.0	Ybx1	K09276	Transcription factors
P62861	70902644.0	1086.43850249	24815925000.0	1032.74848168	350			
P46778	58133625.0	890.779312677	9301380000.0	387.089583503	160.0	Rpl21	K02889	Ribosome
P35579	9657674.7	147.984180091	18929042000.0	787.757836353	1960.0	Myh9	K10352	Cytoskeleton proteins
Q99623	73833369.0	1131.34588958	25841679000.0	1075.43662996	350			
P35232	70719011.0	1083.62470105	24751654000.0	1030.07375657	350			
Q9NZ01	42757705.0	655.174678536	13810739000.0	574.752693405	323.0	TecR	K10258	Lipid and steroid metabolism
O75347	46667593.0	715.085742835	16333658000.0	679.747400096	350			
P30048	103287410.0	1582.66903342	26441577000.0	1100.4022014	256.0	PrdX3	K03386	Other enzymes
P49773	99332580.0	1522.06932457	34766403000.0	1446.85116157	350			
P25705	107854950.0	1652.65727416	59643787000.0	2482.15734315	553.0	Atp5a1	K02132	Oxidative phosphorylation
P63220	60882011.0	932.892726248	5905555100.0	245.767710169	97.0	Rps21	K02971	Ribosome
P53396	40005005.0	612.995161708	46205781000.0	1922.91644065	1155.0	AclY	K01648	TCA cycle and anaplerotic enzymes
P62273	43060319.0	659.811621285	2885041400.0	120.064923045	67.0	Rps29	K02980	Ribosome
P24534	83933135.0	1286.10421776	18884955000.0	785.923095866	225.0	Eef1b2	K03232	Translation factors
P07108	112011260.0	1716.34425334	16577666000.0	689.902124996	148.0	Dbi	K08762	PPAR signaling pathway
P62847	70450008.0	1079.50277837	20360052000.0	847.311264434	289.0	Rps24	K02974	Ribosome
P31946	86482167.0	1325.16293761	21274613000.0	885.371964737	246.0	YwhAb	K06630	Cell cycle
P31946	45917.93	0.703598685355	11295811.0	0.470090543051	246.0	YwhAb	K06630	Cell cycle
P27635	46667510.0	715.084471029	10733527000.0	446.690329387	230.0	Rpl10	K02866	Ribosome
P13073	43929304.0	673.127045208	7424052400.0	308.962041269	169.0	Cox4i1	K02263	Oxidative phosphorylation
Q00610	49698355.0	761.525993056	83244745000.0	3464.34332012	1675.0	CltC	K04646	Endocytosis
P49411	127495160.0	1953.6034609	57627812000.0	2398.25980073	452.0	TufM	K02358	Translation factors
Q96AG4	70789439.0	1084.7038666	24776304000.0	1031.09959986	350			
Q99497	91905082.0	1408.25805677	17370060000.0	722.878679382	189.0	ParK7	K05687	Peptidases
P80723-1	456029.16	6.9877173788	159610210.0	6.64239604357	350			
O14950	16085020.0	246.470146322	2766623400.0	115.136796864	172.0	Myl12b	K12757	Regulation of actin cytoskeleton
B4DLV7	69774366.0	1069.14994184	24421028000.0	1016.31430575	350			
P62316	60281710.0	923.694336983	7113241800.0	296.027235283	118.0	SnrPd2	K11096	Spliceosome
Q16629	40691306.0	623.511325684	9684530800.0	403.034925333	238.0	SrsF7	K12896	Spliceosome
P55209	19718962.0	302.152900616	7710114100.0	320.86688811	391.0	Nap1l1	K11279	Chromosome-related
P23246	33946040.0	520.153872725	23999850000.0	998.786410257	707.0			
P27695	96013513.0	1471.21138786	30532297000.0	1270.64307975	318.0	ApeX1	K10771	Base excision repair
Q01469	31810382.0	487.429266865	4294401600.0	178.717365245	135.0	FabP5	K08754	PPAR signaling pathway
P08758	105008210.0	1609.03678601	36752874000.0	1529.52085488	350			
P00441	127617950.0	1955.48496737	19653164000.0	817.893158572	154.0	Sod1	K04565	Peroxisome
O14737	24151356.0	370.07030437	8452974600.0	351.782038502	350	MLLT1	K15187	Transcriptional misregulation in cancer
P18077	39609972.0	606.942086156	4357096900.0	181.326515453	110.0	Rpl35a	K02917	Ribosome
P78371	61835847.0	947.508318799	33082178000.0	1376.75984675	535.0	Cct2	K09494	Chaperones and folding catalysts
P30101	161332580.0	2472.09295351	81472953000.0	3390.60778546	505.0	PdiA3	K08056	Chaperones and folding catalysts
P15311	16627208.0	254.778072311	9743543900.0	405.490835779	586.0	Ezr	K08007	Regulation of actin cytoskeleton
P28066	60300337.0	923.979757791	14532381000.0	604.78480705	241.0	PsmA5	K02729	Proteasome
P31948	68098340.0	1043.46825954	40178021000.0	1672.0630073	590.0	StiP1	K09553	Chaperones and folding catalysts
Q01105	72829662.0	1115.96612561	21120602000.0	878.962587435	290.0	Set	K11290	Chromosome-related
Q01105	2033046.5	31.1522937699	589583480.0	24.536318666	290.0	Set	K11290	Chromosome-related
P30043	16973293.0	260.081119531	3496498400.0	145.511538006	206.0	BlvRb	K05901	Cofactor biosynthesis
P12956	78300419.0	1199.7943259	47684955000.0	1984.47427912	609.0	XrcC6	K10884	Non-homologous end-joining
P41567	48275755.0	739.72754766	5455160300.0	227.023917792	113.0	Eif1	K03113	Translation factors
O00483	40478204.0	620.245971888	3278734500.0	136.448997033	81.0	NduFa4	K03948	Oxidative phosphorylation
P38117-1	106544460.0	1632.57668601	37290561000.0	1551.89743093	350			
P27797	87433166.0	1339.73505892	36459630000.0	1517.31710686	417.0	CalR	K08057	Chaperones and folding catalysts
Q8WVI0	17083545.0	261.770506711	5979240800.0	248.834240826	350			
Q04837	18828000.0	288.500723963	2993652000.0	124.584900932	159.0	SsbP1	K03111	DNA replication
Q01813	5238536.3	80.2698913881	4107012500.0	170.9189129	784.0	PfkP	K00850	Glycolysis
B2R7D7	2009387.9	30.7897739469	703285760.0	29.2681937435	350			
Q16881	8810959.2	135.009990865	5718312500.0	237.975354621	649.0	TxnRd1	K00384	Pyrimidine metabolism
Q16881	0.0	0.0	0.0	0.0	649.0	TxnRd1	K00384	Pyrimidine metabolism
P16615	22686943.0	347.631159974	23639795000.0	983.802231567	1042.0	Atp2a2	K05853	Calcium signaling pathway
P51991	69070733.0	1058.36820029	26108737000.0	1086.55061197	378.0	HnrNpa3	K12741	Spliceosome
P51991	581033.47	8.9031536404	219630650.0	9.14022831376	378.0	HnrNpa3	K12741	Spliceosome
P50990	67122514.0	1028.51571506	36783138000.0	1530.78033242	548.0	Cct8	K09500	Chaperones and folding catalysts
P49368	67913914.0	1040.642307	37013083000.0	1540.34980644	545.0	Cct3	K09495	Chaperones and folding catalysts
