!!SBtab TableType='Proteomaps' Organism='hsa' ProteinIdentifier='http://identifiers.org/uniprot/'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
P08195	146834.56	1.07779951228	92652607.0	1.83145972599	631.0	Slc3a2	K06519	Cellular antigens
P08195	0.0	0.0	0.0	0.0	631.0	Slc3a2	K06519	Cellular antigens
Q9Y3U8	368276550.0	2703.234756	38669038000.0	764.369055905	105.0	Rpl36	K02920	Ribosome
Q9BUQ0	233956710.0	1717.29617287	1.3031389e+11	2575.90853619	557.0			
P62158	158129990.0	1160.71057181	23561369000.0	465.736473153	149.0	CalM3	K02183	Calcium signaling pathway
P30050	246180590.0	1807.02226938	40619797000.0	802.929617332	165.0	Rpl12	K02870	Ribosome
P07910	250180280.0	1836.38091582	76555166000.0	1513.26236665	306.0	HnrNpc	K12884	Spliceosome
P18124	303410110.0	2227.10013623	75245707000.0	1487.37835217	248.0	Rpl7	K02937	Ribosome
Q02878	383339060.0	2813.79705096	1.1040165e+11	2182.3042244	288.0	Rpl6	K02934	Ribosome
P52209	83532217.0	613.145724974	40346061000.0	797.518690691	483.0	Pgd	K00033	Pentose phosphate metabolism
P07951	60781712.0	446.151774822	19571711000.0	386.873091064	322.0	Tpm2	K10374	Cardiac muscle contraction
P07951	75942.255	0.557433654588	24453406.0	0.483369326588	322.0	Tpm2	K10374	Cardiac muscle contraction
P84098	267369970.0	1962.55720223	52404514000.0	1035.87756415	196.0	Rpl19	K02885	Ribosome
P63244	280040850.0	2055.56438177	98014298000.0	1937.44401988	350			
O60701	66500463.0	488.128725199	32851229000.0	649.368698959	494.0	UgdH	K00012	Carbohydrate metabolism
P50914	195636810.0	1436.01927504	43040098000.0	850.771593395	220.0	Rpl14	K02875	Ribosome
P60981	113546150.0	833.454910693	18735115000.0	370.336137269	165.0	DstN	K10363	Cytoskeleton proteins
P84090	175101050.0	1285.28206364	61285368000.0	1211.42498758	350			
P62249	299146910.0	2195.80726566	45470330000.0	898.809875068	152.0	Rps16	K02960	Ribosome
O75531	191215240.0	1403.56393217	66925334000.0	1322.90993031	350			
P62899	245890180.0	1804.89059305	31965723000.0	631.864943494	130.0	Rpl31	K02910	Ribosome
P31943	186746740.0	1370.76411229	83849286000.0	1657.44489372	449.0			
P61313	241473060.0	1772.46791421	49260504000.0	973.73006631	204.0	Rpl15	K02877	Ribosome
P62917	274023460.0	2011.3953523	70424029000.0	1392.06846986	257.0	Rpl8	K02938	Ribosome
P31949	255876740.0	1878.19424512	89556859000.0	1770.26622084	350			
P62258	215046750.0	1578.49270817	54836921000.0	1083.95883894	255.0	YwhAe	K06630	Cell cycle
P10620	36808682.0	270.184209408	5705345700.0	112.777300183	155.0	MgsT1	K00799	Cofactor biosynthesis
P62913	237006230.0	1739.68035251	42187109000.0	833.91059994	178.0	Rpl11	K02868	Ribosome
P32969	241979840.0	1776.18779621	46460129000.0	918.37518536	192.0	Rpl9	K02940	Ribosome
P39019	212822840.0	1562.16869621	30859312000.0	609.994569281	145.0	Rps19	K02966	Ribosome
P50238	463403.67	3.40148974135	162191280.0	3.20602740543	350			
P07900	387837790.0	2846.81876601	2.8389726e+11	5611.7837894	732.0	Hsp90aa1	K04079	Chaperones and folding catalysts
P23526	262019870.0	1923.28623516	1.1319258e+11	2237.47240648	432.0	AhcY	K01251	Amino acid metabolism
Q6PUV4	1211446.8	8.89229872174	424006380.0	8.38131417643	350			
P05388	247699820.0	1818.17376773	78520843000.0	1552.11781148	317.0	RplP0	K02941	Ribosome
P18669	213156490.0	1564.61776411	54141748000.0	1070.21738694	254.0	PgaM1	K01834	Glycolysis
P14866	204183650.0	1498.75505049	1.2026417e+11	2377.2561935	589.0			
P08107	331003370.0	2429.64102422	2.1217316e+11	4194.01687721	641.0	HspA1b	K03283	Chaperones and folding catalysts
P61353	418676660.0	3073.18317943	56940026000.0	1125.53081659	136.0	Rpl27	K02901	Ribosome
Q16778	160490030.0	1178.03380934	20221744000.0	399.72226281	126.0	HisT2h2be	K11252	Chromosome-related
P02545	204766780.0	1503.03535908	1.3596514e+11	2687.61652922	664.0	LmnA	K12641	Cytoskeleton proteins
P02545	964848.21	7.08220823601	640659210.0	12.6638804799	664.0	LmnA	K12641	Cytoskeleton proteins
P62081	246820030.0	1811.71590636	47883086000.0	946.502709471	194.0	Rps7	K02993	Ribosome
P15880	239703400.0	1759.47820195	70233096000.0	1388.29430623	293.0	Rps2	K02981	Ribosome
P06744	152556130.0	1119.79715477	86804438000.0	1715.85924435	569.0	Gpi	K01810	Glycolysis
P46777	238293780.0	1749.13126626	70773253000.0	1398.97156425	297.0	Rpl5	K02932	Ribosome
Q5TEC6	166756860.0	1224.0337859	58364901000.0	1153.69625371	350			
P26038	40908281.0	300.276210928	23604078000.0	466.580699948	577.0	Msn	K05763	Regulation of actin cytoskeleton
P18621	161313570.0	1184.07878275	29681697000.0	586.716708948	184.0	Rpl17	K02880	Ribosome
Q14847-1	32173054.0	236.157631485	11260569000.0	222.587137944	350			
P60660	38451395.0	282.242101434	9151432000.0	180.895926038	238.0	Myl6	K12751	Cytoskeleton proteins
P49207	136817580.0	1004.27257041	16007657000.0	316.422603229	117.0	Rpl34	K02915	Ribosome
P47914	133949820.0	983.222551055	21565921000.0	426.292546365	161.0	Rpl29	K02905	Ribosome
Q6PKA6	1357965.7	9.96778121687	695278440.0	13.7435362311	512.0	AldH3a1	K00129	Glycolysis
P62277	262021860.0	1923.30084222	39565301000.0	782.085444483	151.0	Rps13	K02953	Ribosome
P07437	206547410.0	1516.10559368	91707050000.0	1812.76894523	444.0	TubB	K07375	Cytoskeleton proteins
P26641	426296820.0	3129.1169101	2.0760655e+11	4103.74891207	487.0	Eef1g	K03233	Translation factors
P40429	227736640.0	1671.63942549	46230538000.0	913.836870859	203.0	Rpl13a	K02872	Ribosome
P45880	121381900.0	890.971121647	35686279000.0	705.408999003	294.0	VdaC2	K05862	Calcium signaling pathway
P45880	21414.94	0.157190595235	6295992.4	0.12445258573	294.0	VdaC2	K05862	Calcium signaling pathway
P62266	149456600.0	1097.0458902	21372294000.0	422.46513056	143.0	Rps23	K02973	Ribosome
P12004	87482020.0	642.138189329	22832807000.0	451.335022357	261.0	PcnA	K04802	DNA replication complex
P46779	111739970.0	820.197133211	18884055000.0	373.280227246	169.0	Rpl28	K02903	Ribosome
P62753	176096420.0	1292.58830885	43848009000.0	866.741532144	249.0	Rps6	K02991	Ribosome
Q02543	154356540.0	1133.01257912	27166751000.0	537.00388962	176.0	Rpl18a	K02882	Ribosome
Q8IUE6	102917320.0	755.4368488	13379252000.0	264.467045184	130.0	HisT2h2ab	K11251	Chromosome-related
P38646	168847040.0	1239.37618884	1.1498483e+11	2272.89972796	681.0	HspA9	K04043	Chaperones and folding catalysts
P11021	245329580.0	1800.77565985	1.6044555e+11	3171.51964261	654.0	HspA5	K09490	Chaperones and folding catalysts
P14625	123300650.0	905.055188874	99010422000.0	1957.13435615	803.0	Hsp90b1	K09487	Chaperones and folding catalysts
P62244	207900030.0	1526.03413622	27027004000.0	534.241517242	130.0	Rps15a	K02957	Ribosome
P17844	208346430.0	1529.31081511	1.2792471e+11	2528.68172747	614.0	Ddx5	K12823	Spliceosome
Q15365	172855310.0	1268.79781445	61536490000.0	1216.38890435	356.0	PcbP1	K12889	Spliceosome
Q13151	216462450.0	1588.88427246	66021047000.0	1305.0349317	305.0			
P26373	292826960.0	2149.41737606	61786489000.0	1221.33062283	211.0	Rpl13	K02873	Ribosome
P84077	244367210.0	1793.71164224	44230465000.0	874.301521912	181.0	Arf1	K07937	GTP-binding signaling proteins
P04080	70876585.0	520.250469271	24806805000.0	490.354948004	350			
P30041	153849800.0	1129.29299073	34462355000.0	681.215750845	224.0	PrdX6	K11188	Methane metabolism
B4DP11	184303570.0	1352.8306814	64506250000.0	1275.09201063	350			
Q9UQ80	180513510.0	1325.01076748	63179728000.0	1248.87071263	350			
Q14103	104608520.0	767.850646581	37136025000.0	734.066060017	355.0			
Q14103	46834.555	0.343776427953	16626267.0	0.328650638012	355.0			
P27348	88725230.0	651.26363726	21737681000.0	429.687718208	245.0	YwhAq	K06630	Cell cycle
Q92686	3022602.8	22.1866011902	1057911000.0	20.9116769934	350			
P46782	253286830.0	1859.1837088	51670513000.0	1021.36860089	204.0	Rps5	K02989	Ribosome
P06753	61920039.0	454.50735736	17585291000.0	347.607620326	284.0	Tpm3	K09290	Cardiac muscle contraction
P06753	87530.003	0.642490395608	24858521.0	0.491377215745	284.0	Tpm3	K09290	Cardiac muscle contraction
P06753	153239.68	1.12481456931	43520069.0	0.860259157584	284.0	Tpm3	K09290	Cardiac muscle contraction
P30086	227259940.0	1668.14033762	79540979000.0	1572.28279183	350			
B2ZZ83	22330322.0	163.909710089	58795738000.0	1162.21258844	2633.0	FlnB	K04437	Cytoskeleton proteins
P56537	87450647.0	641.907904279	21425409000.0	423.515052268	245.0	Eif6	K03264	Translation factors
P39687	216523170.0	1589.32997125	75783110000.0	1498.001172	350			
Q00839	122336720.0	897.979720511	1.0092779e+11	1995.03487925	825.0	HnrNpu	K12888	Spliceosome
P27824	125643820.0	922.254596719	74381141000.0	1470.2885167	592.0	CanX	K08054	Chaperones and folding catalysts
P21980	1932381.4	14.1841248441	1327546000.0	26.24153936	687.0	Tgm2	K05625	CAM ligands
Q9UBI6	17571369.0	128.977898244	1265138600.0	25.0079352186	72.0	Gng12	K04347	MAPK signaling pathway
P83731	199470160.0	1464.15694754	31316815000.0	619.03800957	157.0	Rpl24	K02896	Ribosome
P55072	105746160.0	776.20118638	85231405000.0	1684.765175	806.0	Vcp	K13525	Protein processing in endoplasmic reticulum
Q71UM5	93457614.0	686.000426522	9065388600.0	179.195110196	97.0	Rps27l	K02978	Ribosome
P07237	151553360.0	1112.43659185	76989107000.0	1521.840058	508.0	P4hB	K09580	Chaperones and folding catalysts
Q00325-2	136164770.0	999.480794548	47657670000.0	942.046921998	350			
P37837	137241850.0	1007.38680999	46250503000.0	914.231518075	337.0	TalDo1	K00616	Pentose phosphate metabolism
P61513	87385097.0	641.426752171	8039428900.0	158.915013048	92.0	Rpl37a	K02921	Ribosome
Q15233	132251180.0	970.754141958	62290306000.0	1231.28954977	471.0			
P21291	68670325.0	504.05601238	13253373000.0	261.97880091	193.0	CsrP1	K09377	Transcription factors
P19338	183783320.0	1349.01192649	1.3048616e+11	2579.31378918	710.0	Ncl	K11294	Ribosome biogenesis
P00403	100348750.0	736.582953005	60610645000.0	1198.08776977	604.0	Cox2	K02261	Oxidative phosphorylation
P20962	15827994.0	116.181123937	5539797900.0	109.504924605	350			
B3KQ79	96803539.0	710.560287178	30299508000.0	598.928949935	313.0	BcaP31	K14009	Protein processing in endoplasmic reticulum
P67809	99043196.0	726.999885746	32089996000.0	634.321442041	324.0	Ybx1	K09276	Transcription factors
P62861	128584900.0	943.842801768	45004715000.0	889.606085257	350			
P46778	145187080.0	1065.70662938	23229933000.0	459.184993326	160.0	Rpl21	K02889	Ribosome
P35579	41044415.0	301.275465864	80447053000.0	1590.19311398	1960.0	Myh9	K10352	Cytoskeleton proteins
Q99623	118541550.0	870.122298014	41489542000.0	820.121825851	350			
P35232	136643130.0	1002.9920672	47825096000.0	945.356423868	350			
Q9NZ01	62346652.0	457.638795104	20137969000.0	398.066286324	323.0	TecR	K10258	Lipid and steroid metabolism
O75347	75303636.0	552.746043941	26356273000.0	520.983209103	350			
P30048	69418502.0	509.547803997	17771137000.0	351.28122947	256.0	PrdX3	K03386	Other enzymes
P49773	134398900.0	986.518901757	47039615000.0	929.829857874	350			
P25705	181208130.0	1330.10943837	1.002081e+11	1980.80880086	553.0	Atp5a1	K02132	Oxidative phosphorylation
P63220	89902605.0	659.905841117	8720552700.0	172.378755175	97.0	Rps21	K02971	Ribosome
P53396	57045010.0	418.723520921	65886987000.0	1302.38497398	1155.0	AclY	K01648	TCA cycle and anaplerotic enzymes
P62273	175453340.0	1287.86795343	11755374000.0	232.367925113	67.0	Rps29	K02980	Ribosome
P24534	131769740.0	967.220261398	29648192000.0	586.054417188	225.0	Eef1b2	K03232	Translation factors
P07108	89096872.0	653.991575195	13186337000.0	260.65370345	148.0	Dbi	K08762	PPAR signaling pathway
P62847	139977930.0	1027.47026779	40453622000.0	799.644843921	289.0	Rps24	K02974	Ribosome
P31946	171163730.0	1256.38122738	42106278000.0	832.312817364	246.0	YwhAb	K06630	Cell cycle
P31946	551430.68	4.04762828289	135651950.0	2.68142571721	246.0	YwhAb	K06630	Cell cycle
P27635	155635570.0	1142.40095411	35796181000.0	707.581426669	230.0	Rpl10	K02866	Ribosome
P13073	112937980.0	828.990802724	19086519000.0	377.282323614	169.0	Cox4i1	K02263	Oxidative phosphorylation
Q00610	153440000.0	1126.28496428	2.57012e+11	5080.34411914	1675.0	CltC	K04646	Endocytosis
P49411	171036520.0	1255.44747666	77308507000.0	1528.15362278	452.0	TufM	K02358	Translation factors
Q96AG4	190014400.0	1394.74948981	66505040000.0	1314.60199857	350			
Q99497	111477680.0	818.27186416	21069282000.0	416.475506604	189.0	ParK7	K05687	Peptidases
P80723-1	24341283.0	178.670627308	8519449000.0	168.403547793	350			
O14950	41366590.0	303.640304617	7115053500.0	140.64292798	172.0	Myl12b	K12757	Regulation of actin cytoskeleton
B4DLV7	170258460.0	1249.73633693	59590461000.0	1177.92184061	350			
P62316	177823610.0	1305.26628152	20983186000.0	414.77365102	118.0	SnrPd2	K11096	Spliceosome
Q16629	109451470.0	803.399015766	26049450000.0	514.918253289	238.0	SrsF7	K12896	Spliceosome
P55209	89151640.0	654.393584937	34858291000.0	689.042199139	391.0	Nap1l1	K11279	Chromosome-related
P23246	116677250.0	856.437906337	82490816000.0	1630.5920811	707.0			
P27695	89093635.0	653.967814868	28331776000.0	560.032884015	318.0	ApeX1	K10771	Base excision repair
Q01469	62648519.0	459.854568457	8457550100.0	167.179995148	135.0	FabP5	K08754	PPAR signaling pathway
P08758	133735510.0	981.649466261	46807428000.0	925.240228363	350			
P00441	94900012.0	696.587960281	14614602000.0	288.886150547	154.0	Sod1	K04565	Peroxisome
O14737	44936031.0	329.840824229	15727611000.0	310.886947115	350	MLLT1	K15187	Transcriptional misregulation in cancer
P18077	118424730.0	869.26481229	13026720000.0	257.498561716	110.0	Rpl35a	K02917	Ribosome
P78371	191139390.0	1403.00717569	1.0225957e+11	2021.36011188	535.0	Cct2	K09494	Chaperones and folding catalysts
P30101	109395380.0	802.987302239	55244667000.0	1092.01873495	505.0	PdiA3	K08056	Chaperones and folding catalysts
P15311	33567360.0	246.39215888	19670473000.0	388.825314874	586.0	Ezr	K08007	Regulation of actin cytoskeleton
P28066	147427900.0	1082.15476463	35530124000.0	702.32229046	241.0	PsmA5	K02729	Proteasome
P31948	166257380.0	1220.36748758	98091854000.0	1938.97706568	590.0	StiP1	K09553	Chaperones and folding catalysts
Q01105	192943720.0	1416.25137375	55953679000.0	1106.03374182	290.0	Set	K11290	Chromosome-related
Q01105	12668018.0	92.9861717975	3673725200.0	72.6183532877	290.0	Set	K11290	Chromosome-related
P30043	128301380.0	941.761699623	26430084000.0	522.44222767	206.0	BlvRb	K05901	Cofactor biosynthesis
P12956	131732450.0	966.946544203	80225062000.0	1585.80502832	609.0	XrcC6	K10884	Non-homologous end-joining
P41567	134553410.0	987.653040768	15204535000.0	300.547328419	113.0	Eif1	K03113	Translation factors
O00483	108902630.0	799.370403672	8821113000.0	174.366525897	81.0	NduFa4	K03948	Oxidative phosphorylation
P38117-1	107205740.0	786.914839979	37522009000.0	741.695787596	350			
P27797	94866331.0	696.340733978	39559260000.0	781.96603232	417.0	CalR	K08057	Chaperones and folding catalysts
Q8WVI0	53297074.0	391.212806871	18653976000.0	368.732266471	350			
Q04837	101093830.0	742.052011929	16073919000.0	317.732401068	159.0	SsbP1	K03111	DNA replication
Q01813	99669471.0	731.596888588	78140865000.0	1544.60680423	784.0	PfkP	K00850	Glycolysis
B2R7D7	31676654.0	232.513941077	11086829000.0	219.152827534	350			
Q16881	27064015.0	198.656107713	17564546000.0	347.197554887	649.0	TxnRd1	K00384	Pyrimidine metabolism
Q16881	11832.03	0.0868498272021	7678987.5	0.151790184842	649.0	TxnRd1	K00384	Pyrimidine metabolism
P16615	53902327.0	395.655503387	56166225000.0	1110.23512861	1042.0	Atp2a2	K05853	Calcium signaling pathway
P51991	132680620.0	973.906330534	50153274000.0	991.377408921	378.0	HnrNpa3	K12741	Spliceosome
P51991	1710750.5	12.5573029574	646663690.0	12.7825707537	378.0	HnrNpa3	K12741	Spliceosome
