!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL061W	489.65403	40.82682651904073	204185.73	41.03828015014126	417.0	BDH2	K00004	Butanoate metabolism	putative dehydrogenase BDH2
YAL062W	5306.0379	442.41173476455447	2424859.3	487.36047949127214	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	129.18966	10.77169493912642	45216.381	9.087816816843784					
YAL064C-A	132.46328	11.044645854754055	46362.148	9.318098860220601					
YAL064W	121.44046	10.125574975483211	42504.161	8.542701131292125					
YAL064W-B	231.27702	19.283629246104056	80946.957	16.269128595164013					
YAL065C	187.02596	15.594023444424732	65459.086	13.156297992225948					
YAL067C	1753.6567	146.2180100199593	613779.84	123.36057482777508					
YAL067W-A	103.39718	8.6211456901887	36189.013	7.273450763925099					
YAR002C-A	4064.7581	338.9151597313834	1422665.3	285.93446339900817					
YAR002W	1276.9704	106.47241888471754	446939.64	89.82818807427572		NUP60	K18718	Messenger RNA Biogenesis	Nup60p
YAR003W	747.61385	62.33523893836254	261664.85	52.59072423790189		SWD1	K14961	Chromosome-related	Swd1p
YAR007C	2063.0245	172.01276453505497	1281138.2	257.48963143823863	621.0	RFA1	K07466	DNA replication	Rfa1p
YAR008W	701.22038	58.46700129451772	192835.6	38.75707364917509	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	1361.1395	113.49034793957244	476398.83	95.74904499320066					
YAR015W	8254.2577	688.2311316039943	2525802.9	507.648634477244	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1000.5774	83.42706773734268	800461.92	160.88088292203358	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	713.44279	59.48609269812485	694893.28	139.66316401783098	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	344.39217	28.71504882560853	120537.26	24.22618781640821					
YAR027W	103.83247	8.65743970234147	36341.365	7.3040712390064595					
YAR028W	114.68861	9.562612982435619	40141.014	8.067743901803238					
YAR029W	988.57984	82.42672408496473	346002.94	69.54141988518256					
YAR031W	309.15403	25.776930602352675	108203.91	21.747368789781106					
YAR033W	138.44366	11.5432835087277	48455.281	9.73878731110062					
YAR035C-A	212.53047	17.72056206440329	74385.664	14.950406761463093					
YAR035W	11788.025	982.8728493812562	8098373.2	1627.6519820557291	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1240.9758	103.47122784004817	434341.53	87.29615624451809					
YAR050W	224.03697	18.679961661995375	78412.939	15.759828848362407		Flo1		Cell wall	
YAR068W	731.05384	60.954483110776316	255868.84	51.42581284995612					
YBL001C	3640.3025	303.52450820088274	1274105.9	256.07624423679295					
YBL002W	7196.8513	600.0657229522501	942787.52	189.48620144912627	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	8334.5743	694.9278433512644	1100163.8	221.11648172202817	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	4453.7328	371.3474519708569	1558806.5	313.2968099526895		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	435.3326	36.297564094965075	152366.41	30.623371276000945					
YBL006C	1833.479	152.87350756472745	330026.22	66.33033793915055	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	2320.9714	193.52009969866907	812339.99	163.26819747287408					
YBL008W	734.68791	61.257487959828715	617137.84	124.03548264206835	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	116.84317	9.74225787853678	40895.109	8.219305726764368					
YBL009W	896.57534	74.7554878031535	313801.37	63.069385571450724		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	536.28148	44.714573163697665	187698.52	37.724597343442625					
YBL011W	2728.4928	227.49879584173277	2070926.0	416.2251757662567	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	300.38127	25.04546730649625	120452.89	24.209230707327826	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	925.98436	77.20758026859282	324094.53	65.13815689895841		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	20421.827	1702.7499766127974	10741881.0	2158.957542319336	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	147.20232	12.2735711617452	51962.419	10.443669634508852	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	2480.6269	206.83200361848506	868219.42	174.49912777819077					
YBL018C	2280.3252	190.1310632476503	798113.82	160.4089499146655		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	514.05134	42.8610479935403	267306.7	53.72465176978707	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	1368.4915	114.10334979430645	785514.12	157.87659851867062	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1075.0496	89.6364796968262	376267.36	75.62411599985002					
YBL022C	3279.3412	273.42794313189427	3715493.6	746.7586851091743	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	1981.5835	165.22230152480017	1720014.5	345.6972086800833	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	2074.3569	172.95764786184876	726024.92	145.92015839179308		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	430.39639	35.885988212843664	150638.74	30.276135426233214		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	2047.4972	170.71811495684338	196559.73	39.50556812161225	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	11561.638	963.9969447447395	2185149.6	439.18241228105956	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	643.51546	53.65562711235256	225230.41	45.2679463149123					
YBL029C-A	1758.6352	146.63311199680822	615522.32	123.71078726620561					
YBL029W	1435.283	119.6723532464919	502349.05	100.96465138409683					
YBL030C	16877.773	1407.250564850349	5907220.6	1187.2630564902138		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	372.80269	31.083887434688776	130480.94	26.224718886935793					
YBL032W	2031.0631	169.34785736967197	710872.09	142.87466602262768		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	3230.3163	269.3402996841046	1114459.1	223.98962337708073	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	888.06458	74.04586978558058	310822.6	62.470697319520305		Stu1		Cytoskeleton proteins	
YBL035C	829.86487	69.19324054524026	585054.73	117.5872570179378	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1229.944	102.55140821803312	430480.4	86.52012681956212					
YBL037W	980.3779	81.74285514693193	1004887.3	201.96732914057728	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	2311.3146	192.71492609818	808960.11	162.58889210558002					
YBL039C	2089.6295	174.23106082792748	1209895.5	243.1709134688072	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	710.36122	59.22915470499472	248626.43	49.970196678629236					
YBL040C	1776.453	148.11874100215098	621758.55	124.96417629501147					
YBL041W	2948.9494	245.88023010293463	710696.81	142.839437362208	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	3028.154	252.48422448588704	1059853.9	213.01479425824613					
YBL043W	7808.7682	651.0866961082745	2733068.9	549.3060028623862					
YBL044W	114.94873	9.584301508340598	40232.056	8.08604198316979					
YBL045C	12646.354	1054.4393984797323	5779383.8	1161.5697702262933	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	658.68223	54.9202160868254	230538.78	46.334849350695485					
YBL047C	3278.7532	273.3789163241435	1147563.6	230.64313312641704					
YBL049W	598.5882	49.90964048175986	209505.87	42.1075487800204					
YBL050W	2718.7245	226.68432549113453	951553.57	191.24804648947335					
YBL051C	1119.7875	93.36667769422897	391925.62	78.77119224530435					
YBL052C	500.73085	41.75039986024787	416608.07	83.73199581317294	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	477.56439	39.81880533527215	167147.54	33.59415750026675					
YBL055C	467.78511	39.00341948408019	163724.79	32.90623590366989					
YBL056W	1780.2644	148.43653143592863	833163.74	167.45346000947006	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	1472.2389	122.75369645151977	306225.69	61.546787110883365	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	1548.2562	129.09193718762864	654912.37	131.62759862725454	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	1593.7455	132.8847861090857	557810.93	112.11166037974758		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	833.08761	69.4619491411768	291580.66	58.603354952586976					
YBL060W	396.46767	33.057048021228965	138763.68	27.889425840407917					
YBL061C	614.76563	51.25849720031668	215167.97	43.245546259266945					
YBL063W	467.96194	39.01816337934306	519905.72	104.4932796675894	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	4644.2065	387.2289442692861	1212137.9	243.6216023558743	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1364.4563	113.76689915717061	477559.71	95.9823645237119					
YBL067C	935.50289	78.00122506515721	698820.66	140.45250870267287	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	3079.1511	256.7363078490612	1003803.3	201.74946134108535	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	464.4468	38.72507478581072	162556.38	32.671402955695385					
YBL071C-B	110.16858	9.185737741215078	38559.003	7.749783334144542					
YBL071W-A	679.83595	56.68399051480746	237942.58	47.82290250002975		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	15117.825	1260.5079930011339	3023565.0	607.6913774638505	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	210.84268	17.57983594900591	74849.151	15.043560721595117	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	567.77375	47.3403647741145	368485.16	74.06001010574846	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	7903.2017	658.9604597982943	8472232.2	1702.7920536888037	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	1346.1049	112.2367791575833	157494.27	31.653994499527407	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	1943.4277	162.04091194796933	2919028.4	586.6810831756882	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	342.56281	28.56251875583483	185326.48	37.24785275386067	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	639.55132	53.32510138160919	223842.96	44.98908960051647					
YBL082C	1113.0466	92.80462870040735	516453.62	103.79945915963177	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1209.7257	100.86562810383714	916972.08	184.2976838239271	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1115.175	92.98209240383714	390311.25	78.44672800225473					
YBL086C	505.62484	42.158455484166495	176968.69	35.56806187201967					
YBL087C	12250.49	1021.4326838140049	2315342.6	465.3492595312927	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	923.72186	77.01893545135457	323302.65	64.97900085369858		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1087.6335	90.68571174793983	380671.72	76.50932653616945					
YBL090W	555.97876	46.35691119052238	194592.57	39.11019836105086		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	1899.1959	158.35291202438063	799561.47	160.69990592936523	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	574.83907	47.929463558702274	201193.67	40.43692080683146					
YBL092W	17554.833	1463.703099639007	2282128.3	458.67368162293036	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	888.68665	74.09773731329744	311040.33	62.51445779551973		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	1607.2092	134.00737493819102	562523.22	113.05876024401678					
YBL097W	120.26821	10.027834030949483	90682.23	18.225772973358836	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	973.11295	81.13711142759706	447631.96	89.96733404747152	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	17696.241	1475.493546629517	9644451.3	1938.3905738358606	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	103.51477	8.630950217949604	36230.169	7.281722504843817					
YBL101C	3594.8215	299.73235132450105	1258187.5	252.87688373916168					
YBL102W	2645.0411	220.5406828274908	925764.39	186.06480673181537					
YBL103C	938.02872	78.2118260546489	328310.05	65.98541341751397					
YBL104C	1676.1074	139.75203277113926	586637.59	117.9053882219081					
YBL105C	1294.2634	107.91429063035348	1489697.2	299.406873499343	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	358.12036	29.859690546519985	125342.13	25.191894877058377					
YBL107C	809.20665	67.47078037446992	283222.33	56.92345553881634					
YBR001C	1153.0837	96.1428790483632	899405.29	180.7670215716791	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1020.0228	85.04840428060233	291726.52	58.63267063269205	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	2034.0771	169.599161448857	962118.47	193.37143349579463	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	707.34297	58.97749626537952	306279.51	61.55760412653711	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	696.93903	58.1100269350556	243928.66	49.02601511735691					
YBR006W	1335.609	111.36164230133973	663797.67	133.41341113539627	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	987.26825	82.31736512105687	345543.89	69.44915769573905					
YBR008C	386.79285	32.25037193251599	211962.48	42.60129067569371	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	9068.5911	756.1293748809068	1233328.4	247.8805761613482	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	12383.067	1032.4868115200811	3553940.2	714.2888661438244	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	274.9623	22.926060919740483	96236.805	19.342159534579206					
YBR014C	1413.9779	117.89595691688174	494892.27	99.46595004655491					
YBR015C	2354.5363	196.3187049698826	1405658.2	282.51629047212697	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	4104.87	342.2596468229103	1436704.5	288.75613278150547					
YBR017C	1266.2948	105.58229883569707	443203.18	89.07721545611186					
YBR018C	18253.951	1521.9948067497169	6680946.1	1342.7703185712032	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	18235.95	1520.4939027253606	12746929.0	2561.9422246400864	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	20291.114	1691.851267222448	10713708.0	2153.2951903681496	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	1733.1033	144.50428962808087	606586.16	121.91475265817259					
YBR022W	495.99077	41.35517708663693	173596.77	34.89035634576245		POA1	K15529	Other enzymes	Poa1p
YBR023C	1916.5488	159.79977816760885	2232779.4	448.7552902480713	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	477.95359	39.85125641278337	167283.76	33.62153568444276		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	7365.1405	614.0974954946473	2577799.2	518.0991136863972					
YBR026C	1198.3854	99.92008608353787	455386.45	91.5258706457023	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	983.06472	81.9668793095185	344072.65	69.15346044359467		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	3959.0754	330.1034498411088	1809297.5	363.6417573350998	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	501.70663	41.83175934743671	175597.32	35.29243699730634					
YBR033W	2306.0486	192.27585268046656	807117.01	162.21845655092727					
YBR034C	1264.5786	105.43920392504765	440073.35	88.448166401791	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	3125.2045	260.57619082196754	712546.63	143.21122353642954	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	2896.6381	241.51857015685903	1013823.3	203.76333159100153					
YBR037C	1158.9815	96.6346312707313	405643.53	81.52828713951867		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	1414.4555	117.93577869134053	1362120.6	273.7658835467028	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	13972.132	1164.9813425718924	4345333.1	873.3470115834332	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	124.15272	10.351720297915323	43453.452	8.733494435025975					
YBR041W	1316.848	109.79737029417637	460896.8	92.63336864287052					
YBR042C	792.38737	66.06840689306476	277335.58	55.74030676699059					
YBR043C	1191.4514	99.34193661934776	417007.99	83.81237375632129					
YBR044C	1393.2122	116.1645351792797	487624.27	98.0051906676736					
YBR045C	725.32737	60.47701619958498	463484.19	93.15339536402128	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	6056.1149	504.9523485014056	2022742.4	406.54099227585147	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	3149.595	262.6098444859896	1102358.2	221.5575233264609					
YBR048W	5419.0135	451.8315188151106	845366.11	169.90595401360875	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	1905.8618	158.90870759884626	1543748.1	310.2702966022566	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	1735.4674	144.70140574407336	607413.59	122.08105372213348					
YBR052C	4363.8076	363.8495854872704	1527332.7	306.971046532349					
YBR053C	1954.7534	162.9852366359673	684163.69	137.5066767828212					
YBR054W	244.52963	20.388617617984718	85585.371	17.20138048751877					
YBR055C	673.0172	56.11545047169435	605042.46	121.60449202895147	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	1092.6429	91.10339013356342	382425.02	76.86171363289381					
YBR057C	730.51078	60.90920335190365	255678.77	51.387611620574724					
YBR058C	915.50691	76.33398175351081	715010.9	143.70650497762324	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	863.4986	71.99758478784408	302224.51	60.74260972899119					
YBR059C	2036.7111	169.81878153663845	712848.89	143.27197327911813		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1266.4292	105.59350496318297	785186.1	157.8106714009683	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	842.81584	70.27307849826047	261272.91	52.51195015549149	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	750.31203	62.560210285534225	262609.21	52.78052648433012					
YBR063C	927.45126	77.32988881330301	324607.94	65.24134463598531					
YBR065C	325.79676	27.164583534593902	118590.02	23.83482167814007	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	1626.453	135.61190229022185	569258.55	114.41246091371417					
YBR067C	14047.633	1171.2765347691548	9847390.7	1979.1783602825508	701.0	Tip1		Cell wall	Tip1p
YBR068C	4043.2867	337.124897486588	1415150.3	284.42406071157103		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	268.676	22.40191598510848	94036.6	18.899951211902877		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	675.15805	56.29395224273724	160012.46	32.16011305488034	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	687.19696	57.297743613653445	240518.94	48.34071235602516					
YBR072C-A	118.61513	9.890001998030046	41515.296	8.34395404499638					
YBR072W	358.92253	29.92657461858364	76809.421	15.437545695128367	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	469.11231	39.11407999300334	449409.59	90.32461111058115	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1069.1248	89.14247624348995	374193.68	75.20733731124261					
YBR076W	120.08888	10.01288168837475	42031.108	8.447624548125098					
YBR077C	1794.5246	149.6255315785943	628083.61	126.23541882624248					
YBR078W	9020.1715	752.0922006962659	3157060.0	634.5218773653035		Ecm33		Cell wall	
YBR079C	5550.033	462.7557838458946	5350231.8	1075.3166319536363	964.0	RPG1	K03254	RNA transport	Rpg1p
