!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAR018C	1150.3023	85.67382054144461	920241.84	164.81422974824955	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	1090.4887	81.2189397398173	1062136.0	190.22730669134407	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	703.17992	52.372415733174996	246112.97	44.078543072551504					
YAR027W	90.952545	6.774090617846862	31833.391	5.701322836983656					
YAR028W	102.9935	7.670893673719749	36047.725	6.456105093039151					
YAR029W	1441.2657	107.34459883661847	504442.99	90.34514541172562					
YAR031W	354.68592	26.416793097481577	124140.07	22.23334033360598					
YAR033W	168.99851	12.586906952643261	59149.479	10.593602026827275					
YAR035C-A	214.55719	15.980089922393997	75095.016	13.449428924001625					
YAR035W	10902.206	811.9897181374503	7489815.5	1341.4171350750587	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1712.5878	127.55250497079545	599405.73	107.35286030532717					
YAR050W	268.61833	20.00653097760697	94016.416	16.838229379715017		Flo1		Cell wall	
YAR068W	791.37186	58.9408981579792	276980.15	49.606818657370134					
YBL001C	3722.4502	277.2458426009099	1302857.6	233.34026174646982					
YBL002W	8980.388	668.8538742420517	1176430.8	210.6973707630127	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	10185.957	758.643925219372	1344546.3	240.8066588184676	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	2914.1737	217.04589706583883	1019960.8	182.67377804231157		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	483.63857	36.02110858432683	169273.5	30.316684491644413					
YBL006C	2777.1979	206.84402221283645	499895.62	89.53071680029637	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	3141.3245	233.96395145471172	1099463.6	196.912635889537					
YBL008W	844.66173	62.90989548942582	709515.85	127.07345311741592	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	107.68593	8.020383025973752	37690.075	6.750248043795484					
YBL009W	1268.7239	94.49378978486067	444053.36	79.52943380136048		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	582.85277	43.41052227667796	203998.47	36.53588572203084					
YBL011W	3266.9141	243.3177890087806	2479587.8	444.0912546968704	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	369.55586	27.524297247496794	148191.9	26.540994760061793	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	957.101	71.284304407665	334985.35	59.99548166294828		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	19360.328	1441.94553613907	10183533.0	1823.8587668551138	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	130.73544	9.737096609271147	46149.61	8.265340799253503	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	2894.1054	215.55122220274254	1012936.9	181.4158058245642					
YBL018C	2633.7548	196.16046676197064	921814.18	165.09583399045871		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	770.20327	57.36427436023888	400505.7	71.7300991827143	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	2300.5892	171.34649410019057	1320538.2	236.5068363835097	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1158.5827	86.29053973222723	405503.94	72.62527808014076					
YBL022C	4891.4782	364.31434196835784	5542044.8	992.5736966516233	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	1746.5587	130.0826370849635	1516013.0	271.5161428471162	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	1553.7054	115.71903978099795	543796.89	97.39338255348571		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	541.40306	40.32337291078091	189491.07	33.937627467820455		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	3124.7653	232.73063224018014	299977.47	53.72561158475324	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	10536.422	784.7463467446157	1991383.8	356.6544932690109	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	421.14237	31.366429354943193	147399.83	26.399135955905816					
YBL029C-A	3367.1563	250.78376752023763	1178504.7	211.06880381051997					
YBL029W	2333.6696	173.8103023122051	816784.36	146.28511692515195					
YBL030C	17827.391	1327.7733142463203	6239586.8	1117.5026473359928		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	462.44204	34.44240383226179	161854.71	28.987987939970544					
YBL032W	3275.5673	243.9622741183985	1146448.6	205.3275940539272		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	3884.341	289.3033716056862	1340097.6	240.0099018878318	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	969.50385	72.20806118455961	339326.35	60.77294965042552		Stu1		Cytoskeleton proteins	
YBL035C	621.377	46.27978365911398	438070.78	78.45796076922007	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1210.9927	90.1940048775	423847.45	75.91057911745212					
YBL037W	1312.6774	97.76741991771216	1345494.3	240.97644450198027	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3303.7285	246.05970328552417	1156305.0	207.09286368575644					
YBL039C	701.64464	52.258069006057376	406252.25	72.75929951983417	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1234.831	91.96946706358199	432190.85	77.40487223118572					
YBL040C	3026.8943	225.4412592725596	1059413.0	189.73962059830086					
YBL041W	3918.1765	291.82341920963347	944280.54	169.11953260716894	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	2260.1389	168.33378018746728	791048.61	141.675874409898					
YBL043W	1540.4248	114.72990871424905	539148.68	96.56089361681869					
YBL044W	104.71094	7.7988075676159	36648.829	6.563762111501375					
YBL045C	14454.23	1076.5423202968168	6605583.1	1183.0521536214376	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	633.63678	47.19288466882038	221772.87	39.719259828599704					
YBL047C	4607.1631	343.13872504172656	1612507.1	288.7981225131902					
YBL049W	1006.4037	74.95633972569286	352241.29	63.08600019412266					
YBL050W	4145.7727	308.77464672149256	1451020.4	259.8760447308035					
YBL051C	1123.8225	83.70162103078265	393337.88	70.44635106246572					
YBL052C	605.90651	45.127550907820506	504114.22	90.28626309192768	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	330.85755	24.64207049180206	115800.14	20.73966869278565					
YBL055C	495.49266	36.90399404786292	173422.43	31.059752968328112					
YBL056W	2364.7618	176.12603058905782	1106708.5	198.21018894700617	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	1699.3948	126.56989829913769	353474.12	63.306798595182684	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	2379.8763	177.25174942016304	1006687.7	180.29658146442995	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	2784.3998	207.38041537501428	974539.93	174.53895371879963		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1443.6017	107.51858270571516	505260.59	90.49157660881417					
YBL060W	339.32601	25.272796277799706	118764.1	21.270510438043203					
YBL061C	603.03637	44.91378461413508	211062.73	37.80108636824507					
YBL063W	622.77778	46.38411290746726	691906.11	123.91956942292215	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	7633.8752	568.5664141683318	1992441.4	356.84390818344446	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1424.1062	106.06656964065762	498437.17	89.26951012295564					
YBL067C	1455.6791	108.41810016317591	1087392.3	194.7506802762603	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	3454.7164	257.3051908834622	1126237.5	201.70780984713127	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	525.32981	39.12624695874397	183865.43	32.93008196930135					
YBL071C-B	98.29682	7.32108778403267	34403.887	6.161695643235278					
YBL071W-A	558.66946	41.60936395417602	195534.31	35.01996463451982		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	12463.978	928.3095534143623	2492795.6	446.45675612165775	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	169.68506	12.638040781979017	60238.196	10.788589959313398	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	462.29536	34.431479194453956	300029.69	53.73496412525221	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	7971.2469	593.6936546177006	8545176.7	1530.4310830652828	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	2371.3787	176.61885330456545	277451.31	49.69120285847121	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	2421.827	180.37621221867087	3637584.2	651.4870461306156	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	611.73799	45.56187601610815	330950.25	59.272800005203656	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	338.79153	25.232988530216318	118577.04	21.23700821234924					
YBL082C	1227.6361	91.43359525717628	569623.15	102.01883530314338	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1666.3046	124.10536018904219	1263058.9	226.2123614485637	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1130.8481	84.2248834754426	395796.83	70.88674611148834					
YBL086C	865.05543	64.4288059479862	302769.4	54.225642959615556					
YBL087C	7789.674	580.17021469257	1472248.4	263.6779545299666	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	937.27698	69.80782337142782	328046.94	58.752820603516824		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1512.7425	112.66814772987613	529459.88	94.82564094760203					
YBL090W	997.07004	74.26117436626095	348974.51	62.50092374350508		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2562.2428	190.83429619397316	1078704.2	193.19465179848999	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	1097.873	81.7689179438287	384255.55	68.8197164559916					
YBL092W	16118.149	1200.4700024387198	2095359.4	375.27640077390345	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	903.75063	67.31080107275932	316312.72	56.65123562125118		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	2660.3005	198.13757446483015	931105.17	166.75983935718784					
YBL097W	104.02592	7.7477876917560495	78435.544	14.047713554564021	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1884.9717	140.3915537259221	867086.98	155.294256924284	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	19570.494	1457.5985728824664	10665919.0	1910.2535313350022	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	96.235804	7.167584557170439	33682.531	6.032501633197354					
YBL101C	4178.9861	311.2483606931774	1462645.1	261.95801481005407					
YBL102W	3548.4976	264.2899580172507	1241974.2	222.43611651063208					
YBL103C	823.42553	61.32823613972077	288198.94	51.61609073367278					
YBL104C	1664.297	123.95583535359762	582503.95	104.32577141304819					
YBL105C	1853.6405	138.05802487342126	2133540.2	382.11453708725776	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	438.74923	32.677777653506396	153562.23	27.50281453826696					
YBL107C	1131.2786	84.2569468554281	395947.51	70.91373272202809					
YBR001C	1460.3426	108.76543482650312	1139067.2	204.00559400721806	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	971.23419	72.33693586266439	277772.98	49.748813576631036	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	2941.2407	219.06183087784225	1391206.9	249.16351732491324	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	724.20673	53.93847984214796	313581.51	56.16207912687714	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	775.37843	57.749717151332376	271382.45	48.60427717994527					
YBR006W	2369.6206	176.48791107842723	1177701.4	210.9249337265899	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	866.87528	64.5643472768285	303406.35	54.3397199544609					
YBR008C	571.74838	42.583474016336126	313318.11	56.11490449709103	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	11136.009	829.4032243645103	1514497.2	271.24466485231824	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	12574.963	936.5756491813553	3609014.4	646.3702285981052	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	294.51372	21.93520398444241	103079.8	18.461470779902392					
YBR014C	1802.6115	134.25741577404852	630914.03	112.99595972708					
YBR015C	2775.9995	206.75476610464918	1657271.7	296.8154096526105	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	5171.498	385.1700475452755	1810024.3	324.17322041140244					
YBR017C	1072.948	79.91251899809461	375531.8	67.25730310520733					
YBR018C	20663.298	1538.9899547678829	7562767.1	1354.482680717824	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	20459.499	1523.8111283389294	14301190.0	2561.326286069941	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	22598.21	1683.1010318747335	11931855.0	2136.981178005121	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	743.42217	55.36963420755686	260197.76	46.60111237348206					
YBR022W	734.06968	54.673066401097934	256924.39	46.01485566162572		POA1	K15529	Other enzymes	Poa1p
YBR023C	1663.5431	123.8996853369401	1938027.7	347.0984785980516	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	1033.202	76.95226092398639	361620.7	64.76584147871696		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	6372.7108	474.6356513776648	2230448.8	399.470753215163					
YBR026C	1479.7897	110.21384308879341	562320.09	100.71086585817089	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1085.9075	80.87773473078231	380067.62	68.06966312523934		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	4235.5455	315.46087064428485	1935644.3	346.67161446505156	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	504.614	37.58334594193242	176614.9	31.63152058546275					
YBR033W	2749.9613	204.8154566952685	962486.45	172.38018964653585					
YBR034C	941.33948	70.11039591774858	327586.14	58.67029186621447	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	4813.8897	358.53559735046053	1097566.9	196.57293915333605	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	4179.0977	311.256672593773	1462684.2	261.9650175740049					
YBR037C	2206.374	164.3294029085305	772230.9	138.30564471106587		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	1792.6136	133.512778220606	1726286.9	309.17595069138946	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	15179.862	1130.5869533877265	4720937.1	845.5142746241954	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	111.65239	8.315802571100994	39078.336	6.9988839538998695					
YBR041W	1610.5353	119.9516964087281	563687.35	100.95574051390876					
YBR042C	823.51618	61.33498769696975	288230.66	51.621771748315204					
YBR043C	1960.9861	146.0530603265484	686345.14	122.9236062452393					
YBR044C	2099.3715	156.35992133617694	734780.03	131.59823800105164					
YBR045C	459.86493	34.25046223599135	293853.69	52.628849798908185	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	5749.0659	428.1869558963229	1920188.0	343.9034093383885	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	3991.4569	297.2812991415481	1397009.9	250.2028277905503					
YBR048W	4106.3924	305.8416257625078	640597.21	114.73020586091549	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2070.7931	154.2314193650328	1677342.4	300.4100483847597	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	1059.27	78.8937898193684	370744.5	66.39990331335065					
YBR052C	6621.5511	493.1691266264574	2317542.9	415.0692039518922					
YBR053C	3630.882	270.4258983705079	1270808.7	227.60034150139742					
YBR054W	1001.1147	74.56241820015674	350390.15	62.754463200264425					
YBR055C	731.12281	54.45358530335609	657279.41	117.71796823380026	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	2174.5294	161.95763633411428	761085.29	136.309479086577					
YBR057C	1157.6887	86.22395515218766	405191.04	72.56923805865225					
YBR058C	1151.3724	85.75352094312285	899221.84	161.0495725041188	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1173.7032	87.41670543970856	410796.12	73.57310128538548					
YBR059C	2510.2697	186.9633710968204	878594.39	157.35522050267042		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1133.1722	84.39798103972667	702566.76	125.82887928256261	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	694.9278	51.757802819711756	215427.62	38.58283302658636	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	1218.0769	90.7216318147666	426326.92	76.35464927430772					
YBR063C	1013.3978	75.47725606937827	354689.23	63.52442336511207					
YBR065C	276.84435	20.619199978834157	100771.34	18.048028312643304	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	1850.5093	137.8248149886115	647678.26	115.99841357635565					
YBR067C	14204.058	1057.9096608363477	9957044.7	1783.294979067014	701.0	Tip1		Cell wall	Tip1p
YBR068C	1721.0051	128.17942039089286	602351.79	107.88049618166608		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	207.19319	15.431623650121745	72517.616	12.987819619481046		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	925.3596	68.92022410691779	219310.23	39.27820390492292	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	823.80284	61.3563379606321	288330.99	51.63974073315362					
YBR072C-A	97.464337	7.259084952997904	34112.518	6.109511798489077					
YBR072W	418.35513	31.158837403187608	89527.998	16.03435900205627	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	516.05194	38.435236804815865	494377.76	88.54247457284161	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	917.40615	68.32785595466306	321092.15	57.50722590537657					
YBR076W	96.584279	7.193538764697609	33804.498	6.054345779253247					
YBR077C	2872.3374	213.92995471023542	1005318.1	180.05128771744796					
YBR078W	9716.7923	723.7008217306798	3400877.3	609.0931191172601		Ecm33		Cell wall	
YBR079C	2891.844	215.38279449658873	2787737.6	499.2805209598314	964.0	RPG1	K03254	RNA transport	Rpg1p
