Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
b4226	440378.0	2967.15014068	77506528.0	1525.49176757	176.0	Ppa	K01507	Oxidative phosphorylation
b2185	422769.0	2848.50536999	39740286.0	782.172556274	94.0	RplY	K02897	Ribosome
b3065	428166.0	2884.86892428	30399786.0	598.331837013	71.0	RpsU	K02970	Ribosome
b1243	444104.0	2992.25494025	241148470.0	4746.30995916	543.0	OppA	K02035	Transport
b3737	424318.0	2858.94212107	33521122.0	659.766305756	79.0	AtpE	K02110	Oxidative phosphorylation
b3312	382022.0	2573.96289334	24067386.0	473.696863441	63.0	RpmC	K02904	Ribosome
b3936	404517.0	2725.52823588	28316190.0	557.322277858	70.0	RpmE	K02909	Ribosome
b3349	398625.0	2685.8295029	78130500.0	1537.77285116	196.0	SlyD	K03775	Chaperones and folding catalysts
b1823	387860.0	2613.29778864	26762340.0	526.739236091	69.0	CspC	K03704	Chaperones and folding catalysts
b3636	358446.0	2415.11405957	19714530.0	388.02348644	55.0	RpmG	K02913	Ribosome
b3908	384219.0	2588.76569652	79149114.0	1557.82132077	206.0	SodA	K04564	Other enzymes
b2014	362527.0	2442.61075497	126884450.0	2497.35330561	350			
b4147	358675.0	2416.65700082	67430900.0	1327.18218044	188.0	Efp	K02356	Translation factors
b2925	341766.0	2302.72864444	122693990.0	2414.87622404	359.0	FbaA	K01624	Glycolysis
b3871	344000.0	2317.7807438	120400000.0	2369.72566769	350			
b2926	331045.0	2230.4933905	128114420.0	2521.5617066	387.0	Pgk	K00927	Glycolysis
b0431	316781.0	2134.38634245	210025800.0	4133.750242	663.0	CyoB	K02298	Oxidative phosphorylation
b3559	318863.0	2148.41430614	219696610.0	4324.09215798	689.0	GlyS	K01879	tRNA loading
b4202	307762.0	2073.61871301	23082150.0	454.305343193	75.0	RpsR	K02963	Ribosome
b2323	312722.0	2107.03787722	126965130.0	2498.94125799	406.0	FabB	K00647	Lipid and steroid metabolism
b2697	306819.0	2067.26502917	268773440.0	5290.0275711	876.0	AlaS	K01872	tRNA loading
b2416	308927.0	2081.46817396	177633020.0	3496.19208408	575.0	PtsI	K08483	Transport
b3164	300041.0	2021.59666323	213329150.0	4198.76712974	711.0	Pnp	K00962	RNA degradation
b0755	300648.0	2025.68646821	75162000.0	1479.3465169	250.0	GpmA	K01834	Glycolysis
b1101	304741.0	2053.26401642	145361460.0	2861.01979115	477.0	PtsG	K02778	Transport
b3302	271108.0	1826.65378457	15995372.0	314.822621201	59.0	RpmD	K02907	Ribosome
b2890	291486.0	1963.9553427	147200430.0	2897.21459523	505.0	LysS	K04567	tRNA loading
b2780	276572.0	1863.46876708	150731740.0	2966.71821606	545.0	PyrG	K01937	Pyrimidine metabolism
b3261	288007.0	1940.51476361	28224686.0	555.52128635	98.0	Fis	K03557	Transcription factors
b2935	279807.0	1885.2653389	185512040.0	3651.26779778	663.0	TktA	K00615	Pentose phosphate metabolism
b2297	271004.0	1825.95306016	193496860.0	3808.42587839	714.0	Pta	K13788	Glycolysis
b4258	266563.0	1796.03078026	253501410.0	4989.44184445	951.0	ValS	K01873	tRNA loading
b1324	284246.0	1915.17414332	47753328.0	939.886105308	168.0	Tpx	K11065	Other enzymes
b2942	268091.0	1806.32603892	102946940.0	2026.21267548	384.0	MetK	K00789	Amino acid metabolism
b1095	276697.0	1864.31098392	114275860.0	2249.18968969	413.0	FabF	K09458	Lipid and steroid metabolism
b0440	274883.0	1852.08873314	24739470.0	486.924892558	90.0	HupB	K03530	Transcription factors
b3764	279287.0	1881.76171684	97750450.0	1923.93480393	350			
b3703	270266.0	1820.98061193	12432236.0	244.692597641	46.0	RpmH	K02914	Ribosome
b0930	266509.0	1795.66694259	124193190.0	2444.38363866	466.0	AsnS	K01893	tRNA loading
b4000	270930.0	1825.45446779	24383700.0	479.922589395	90.0	HupA	K05787	Transcription factors
b0642	257471.0	1734.77129619	221425060.0	4358.11169561	860.0	LeuS	K01869	tRNA loading
b1713	248824.0	1676.51010406	197815080.0	3893.41754594	795.0	PheT	K01890	tRNA loading
b3255	252939.0	1704.23588243	39458484.0	776.626099193	156.0	AccB	K02160	Lipid and steroid metabolism
b1719	245986.0	1657.38841292	157923010.0	3108.25756076	642.0	ThrS	K01868	tRNA loading
b3299	244657.0	1648.43396348	9296966.0	182.98387842	38.0	RpmJ	K02919	Ribosome
b2518	246070.0	1657.95438264	35188010.0	692.57417352	143.0	Ndk	K00940	Purine metabolism
b2796	243833.0	1642.88207007	85341550.0	1679.70150793	350			
b3783	246043.0	1657.7724638	103092020.0	2029.06815555	419.0	Rho	K03628	RNA degradation
b4142	218637.0	1473.11810606	31921002.0	628.272572904	146.0	GroS	K04078	Chaperones and folding catalysts
b0194	239246.0	1611.97608091	136848710.0	2693.47093585	572.0	ProS	K01881	tRNA loading
b2938	238087.0	1604.16704637	156661250.0	3083.42346559	658.0	SpeA	K01585	Amino acid metabolism
b1656	238315.0	1605.70324988	45994795.0	905.274470859	193.0	SodB	K04564	Other enzymes
b2400	234954.0	1583.05772349	110663330.0	2178.08748814	471.0	GltX	K01885	tRNA loading
b0473	215923.0	1454.83189402	134735950.0	2651.88736773	624.0	HtpG	K04079	Chaperones and folding catalysts
b1782	236795.0	1595.46189311	82878250.0	1631.21857407	350			
b0008	228240.0	1537.82057257	72352080.0	1424.04137115	317.0	TalB	K00616	Pentose phosphate metabolism
b2417	226817.0	1528.23277607	38332073.0	754.455957506	169.0	Crr	K02777	Transport
b1093	224657.0	1513.67926907	54816308.0	1078.90043252	244.0	FabG	K00059	Lipid and steroid metabolism
b3256	220451.0	1485.34035684	98982499.0	1948.18412402	449.0	AccC	K01961	Lipid and steroid metabolism
b1109	222968.0	1502.29923513	96768112.0	1904.60032242	434.0	Ndh	K03885	Oxidative phosphorylation
b0903	210775.0	1420.14603568	160189000.0	3152.85701811	760.0	PflB	K00656	Glycolysis
b2551	224053.0	1509.6096773	93430101.0	1838.90123317	417.0	GlyA	K00600	Other central metabolism enzymes
b4172	219583.0	1479.4920031	22397466.0	440.829319529	102.0	Hfq	K03666	RNA degradation
b2415	212597.0	1432.42218834	18070745.0	355.670334391	85.0	PtsH	K02784	Transport
b1676	209740.0	1413.17248025	98577800.0	1940.21879505	470.0	PykF	K00873	Glycolysis
b0118	218551.0	1472.53866087	189046620.0	3720.8357791	865.0	AcnB	K01682	TCA cycle and anaplerotic enzymes
b0432	209547.0	1411.87209745	66007305.0	1299.16283151	315.0	CyoA	K02297	Oxidative phosphorylation
b2614	198854.0	1339.82550008	39174238.0	771.031539042	197.0	GrpE	K03687	Chaperones and folding catalysts
b3067	197328.0	1329.5437169	120962060.0	2380.78819268	613.0	RpoD	K03086	RNA polymerase
b0525	199724.0	1345.68732929	32754736.0	644.682214597	164.0	PpiB	K03768	Chaperones and folding catalysts
b1207	194867.0	1312.96215175	61383105.0	1208.1488329	315.0	Prs	K00948	Pentose phosphate metabolism
b0026	193802.0	1305.78646427	181786280.0	3577.93699127	938.0	IleS	K01870	tRNA loading
b0893	192867.0	1299.48668231	82932810.0	1632.29242982	430.0	SerS	K01875	tRNA loading
b3162	183756.0	1238.09918127	118522620.0	2332.77487388	645.0	DeaD	K05592	Ribosome biogenesis
b1718	186108.0	1253.94633334	26799552.0	527.471646652	144.0	InfC	K02520	Translation factors
b1864	186002.0	1253.23213346	65100700.0	1281.318935	350			
b2530	176755.0	1190.9283005	71409020.0	1405.47996344	404.0	IscS	K04487	Sulfur relay system
b4177	192220.0	1295.12736795	83039040.0	1634.38326003	432.0	PurA	K01939	Purine metabolism
b1866	180858.0	1218.57322605	106706220.0	2100.20322621	590.0	AspS	K01876	tRNA loading
b3300	171650.0	1156.53216475	76040950.0	1496.64610474	443.0	SecY	K03076	Protein export
b1092	174330.0	1174.5892938	53867970.0	1060.23514265	309.0	FabD	K00645	Lipid and steroid metabolism
b4354	180298.0	1214.80009461	63104300.0	1242.02557684	350			
b4391	175518.0	1182.59372265	61431300.0	1209.09741204	350			
b3169	165787.0	1117.02882608	58025450.0	1142.06310834	350			
b0166	179564.0	1209.85459733	49200536.0	968.370207833	274.0	DapD	K00674	Amino acid metabolism
b2234	164156.0	1106.03958076	124922720.0	2458.74232609	761.0	NrdA	K00525	DNA repair and recombination proteins
b0954	179464.0	1209.18082385	30867808.0	607.543496037	172.0	FabA	K01716	Lipid and steroid metabolism
b4025	164691.0	1109.64426883	90415359.0	1779.56475893	549.0	Pgi	K01810	Glycolysis
b0411	168219.0	1133.41499692	58876650.0	1158.81651771	350			
b3556	179442.0	1209.03259369	12560940.0	247.225763524	70.0	CspA	K03704	Chaperones and folding catalysts
b3609	167348.0	1127.54642998	25938940.0	510.532989291	155.0	SecB	K03071	Chaperones and folding catalysts
b3705	169581.0	1142.59179161	92930388.0	1829.0658285	548.0	YidC	K03217	Protein export
b0680	162185.0	1092.75950562	89850490.0	1768.4469469	554.0	GlnS	K01886	tRNA loading
b1641	173602.0	1169.68422292	60760700.0	1195.89859117	350			
b3982	165097.0	1112.37978913	57783950.0	1137.30987953	350			
b0474	166622.0	1122.65483458	35657108.0	701.807010491	214.0	Adk	K00939	Purine metabolism
b2231	158257.0	1066.29368364	138474880.0	2725.47738759	875.0	GyrA	K02469	DNA replication control
b3251	164561.0	1108.76836332	57102667.0	1123.90079471	347.0	MreB	K03569	Cytoskeleton proteins
b0439	156756.0	1056.18034382	122896700.0	2418.86598392	784.0	Lon	K01338	Peptidases
b1203	156522.0	1054.6037139	54782700.0	1078.23895627	350			
b3781	165800.0	1117.11641664	23875200.0	469.914238049	144.0	TrxA	K03671	Chaperones and folding catalysts
b3560	156960.0	1057.55484171	47558880.0	936.05895899	303.0	GlyQ	K01878	tRNA loading
b2114	153806.0	1036.3040264	104126660.0	2049.4320506	677.0	MetG	K01874	tRNA loading
b0727	147857.0	996.221242548	59882085.0	1178.60559684	405.0	SucB	K00658	TCA cycle and anaplerotic enzymes
b0059	148719.0	1002.02916988	52051650.0	1024.48613829	350			
b2669	150720.0	1015.51137705	20196480.0	397.509277848	134.0	StpA	K11685	Chromosome-related
b0237	152848.0	1029.84927654	74131280.0	1459.0597757	485.0	PepD	K01270	Peptidases
b1637	153003.0	1030.89362542	64873272.0	1276.8426728	424.0	TyrS	K01866	tRNA loading
b0628	150728.0	1015.56527893	48383688.0	952.292918197	321.0	LipA	K03644	Cofactor biosynthesis
b4059	158492.0	1067.8770513	33917288.0	667.563687308	214.0	Ssb	K03111	DNA replication complex
b3699	145488.0	980.259548996	116972350.0	2302.26229406	804.0	GyrB	K02470	DNA replication control
b4384	150937.0	1016.97346549	36073943.0	710.01120151	239.0	DeoD	K03784	Purine metabolism
b0430	146467.0	986.855791287	29879268.0	588.086946107	204.0	CyoC	K02299	Oxidative phosphorylation
b4375	146070.0	984.180910603	122114520.0	2403.47103356	836.0	PrfC	K02837	Translation factors
b3919	152113.0	1024.89704152	38788815.0	763.445602364	255.0	TpiA	K01803	Glycolysis
b2699	148878.0	1003.1004697	52553934.0	1034.37214566	353.0	RecA	K03553	Homologous recombination
b3236	144431.0	973.137763396	45062472.0	886.924389932	312.0	Mdh	K00024	TCA cycle and anaplerotic enzymes
b2937	142408.0	959.507326057	43576848.0	857.684179589	306.0	SpeB	K01480	Amino acid metabolism
b2797	135847.0	915.301048557	61810385.0	1216.55860352	455.0	SdaB	K01752	Amino acid metabolism
b3729	139425.0	939.408663386	84909825.0	1671.20425034	609.0	GlmS	K00820	Peptidases
b4314	141705.0	954.770698548	26073720.0	513.185743655	184.0	FimA	K07345	Bacterial motility proteins
b0180	140167.0	944.408062549	23267722.0	457.957791129	166.0	FabZ	K02372	Lipid and steroid metabolism
b3347	144459.0	973.326419968	39003930.0	767.679518784	270.0	FkpA	K03772	Chaperones and folding catalysts
b3035	139308.0	938.620348424	68957460.0	1357.22809751	495.0	TolC	K12340	Bacterial secretion system
b2498	137661.0	927.523299339	28633488.0	563.567371005	208.0	Upp	K00761	Pyrimidine metabolism
b3931	126722.0	853.819219233	56137846.0	1104.91108467	443.0	HslU	K03667	Chaperones and folding catalysts
b1236	133702.0	900.848607581	40378004.0	794.724190106	302.0	GalU	K00963	Carbohydrate metabolism
b0172	132172.0	890.539873459	24451820.0	481.263334515	185.0	Frr	K02838	Translation factors
b3738	133897.0	902.162465852	36286087.0	714.18664239	271.0	AtpB	K02108	Oxidative phosphorylation
b2344	133681.0	900.707115152	46788350.0	920.89330518	350			
b0002	130032.0	876.121121158	106626240.0	2098.6290513	820.0	ThrA	K12524	Amino acid metabolism
b1123	129958.0	875.622528788	45225384.0	890.130841327	348.0	PotD	K11069	Transport
b0407	129336.0	871.431657792	14226960.0	280.016547219	110.0	YajC	K03210	Protein export
b0178	127018.0	855.813588711	44456300.0	874.993647844	350	Skp	K06142	Chaperones and folding catalysts
b0888	129063.0	869.592256214	41429223.0	815.414394812	321.0	TrxB	K00384	Pyrimidine metabolism
b2569	124306.0	837.540852149	43507100.0	856.311391998	350			
b0185	120680.0	813.109826053	38496920.0	757.700493778	319.0	AccA	K01962	Lipid and steroid metabolism
b0095	124110.0	836.220256144	47534130.0	935.571826845	383.0	FtsZ	K03531	Cytoskeleton proteins
b0177	123791.0	834.070918768	43326850.0	852.763692234	350			
b0740	124132.0	836.368486308	43446200.0	855.11275169	350			
b2533	123543.0	832.399960557	32985981.0	649.233603401	267.0	SuhB	K01092	Phosphatidylinositol signaling system
b0429	120740.0	813.514090136	13160660.0	259.029516659	109.0	CyoD	K02300	Oxidative phosphorylation
b0406	121071.0	815.744280329	45401625.0	893.599635525	375.0	Tgt	K00773	Other enzymes
b3433	121503.0	818.654981728	44591601.0	877.656656586	367.0	Asd	K00133	Amino acid metabolism
b0098	121251.0	816.957072578	109247150.0	2150.21408203	901.0	SecA	K03070	Protein export
b3403	118275.0	796.90557405	63868500.0	1257.06664291	540.0	Pck	K01610	Glycolysis
b0471	119837.0	807.429915684	41942950.0	825.525624531	350			
b0238	122726.0	826.895231291	18654352.0	367.156949738	152.0	Gpt	K00769	Purine metabolism
b3619	117256.0	790.03982237	36349360.0	715.431988339	310.0	RfaD	K03274	Glycan metabolism
b3928	118554.0	798.785402037	41493900.0	816.687374439	350	ZapB	K09892	Cell cycle
b1634	116906.0	787.681615218	40917100.0	805.334735193	350			
b3649	116860.0	787.371679421	10634260.0	209.304641851	91.0	RpoZ	K03060	RNA polymerase
b1850	115921.0	781.044946519	24691173.0	485.974305842	213.0	Eda	K01625	TCA cycle and anaplerotic enzymes
b0145	116904.0	787.668139749	17652504.0	347.43847033	151.0	DksA	K06204	Transcription factors
b3414	113571.0	765.211269926	39749850.0	782.360795944	350	NfuA	K07400	Chaperones and folding catalysts
b3178	112082.0	755.178782927	39228700.0	772.103465947	350	FtsH	K03798	Chaperones and folding catalysts
b0156	113892.0	767.374082771	39862200.0	784.572080652	350			
b0684	107602.0	724.99373138	37660700.0	741.241922367	350	FldA	K03839	
b2891	109146.0	735.396793788	31979778.0	629.429408418	293.0	PrfB	K02836	Translation factors
b3860	112571.0	758.473535206	23414768.0	460.851966217	208.0	DsbA	K03673	Chaperones and folding catalysts
b3733	103328.0	696.196653185	29655136.0	583.675556129	287.0	AtpG	K02115	Oxidative phosphorylation
b0469	109827.0	739.985191133	20098341.0	395.577695562	183.0	Apt	K00759	Purine metabolism
b3176	106858.0	719.980856748	47551810.0	935.919806495	445.0	GlmM	K03431	Other central metabolism enzymes
b0438	104535.0	704.329098993	44322840.0	872.36687386	424.0	ClpX	K03544	Chaperones and folding catalysts
b0426	107761.0	726.065031201	37716350.0	742.337231615	350			
b0726	97062.0	653.978007427	90558846.0	1782.3888854	933.0	SucA	K00164	TCA cycle and anaplerotic enzymes
b2684	105222.0	708.957922746	18519072.0	364.49435432	176.0	MprA	K03712	Transcription factors
b1131	101004.0	680.538157695	46057824.0	906.515014374	456.0	PurB	K01756	Purine metabolism
b3612	103795.0	699.3431753	53350630.0	1050.05280148	514.0	GpmM	K01834	Glycolysis
b2592	96123.0	647.651274525	79109229.0	1557.03629994	823.0	ClpB	K03695	Chaperones and folding catalysts
b0606	102627.0	691.473501146	35919450.0	706.970453772	350			
b2316	105446.0	710.467175323	32055584.0	630.921430212	304.0	AccD	K01963	Lipid and steroid metabolism
b1714	101051.0	680.854831227	33043677.0	650.36918224	327.0	PheS	K01889	tRNA loading
b1876	100111.0	674.52136059	57764047.0	1136.91814656	577.0	ArgS	K01887	tRNA loading
b3736	95836.0	645.71754466	14950416.0	294.25568553	156.0	AtpF	K02109	Oxidative phosphorylation
b0015	93894.0	632.632863833	35304144.0	694.85993532	376.0	DnaJ	K03686	Chaperones and folding catalysts
b1091	99340.0	669.32656712	31490780.0	619.80489752	317.0	FabH	K00648	Lipid and steroid metabolism
b1831	100578.0	677.667882704	35202300.0	692.855430827	350			
b0171	95992.0	646.768631277	23134072.0	455.327277546	241.0	PyrH	K09903	Pyrimidine metabolism
b0168	98716.0	665.122220655	26061024.0	512.935859626	264.0	Map	K01265	Peptidases
b0415	99518.0	670.525883901	15524808.0	305.560930262	156.0	RibE	K00794	Cofactor biosynthesis
b4466	92994.0	626.568902585	32547900.0	640.61124634	350			
b2027	97645.0	657.906106769	31734625.0	624.604280871	325.0	Cld	K05789	Glycan metabolism
b1852	94963.0	639.835502249	46626833.0	917.714310324	491.0	Zwf	K00036	Pentose phosphate metabolism
b2587	98839.0	665.950962026	45762457.0	900.701569512	463.0	KgtP	K03761	Transport
b3229	93584.0	630.54416607	32754400.0	644.675601409	350			
b0884	96030.0	647.024665196	6914160.0	136.085236067	72.0	InfA	K02518	Translation factors
b4207	95663.0	644.551916554	19706578.0	387.866974326	206.0	FklB	K03773	Chaperones and folding catalysts
b1654	90772.0	611.597656036	10438780.0	205.457183599	115.0	GrxD	K07390	Chaperones and folding catalysts
b3384	88413.0	595.703339831	29529942.0	581.211474441	334.0	TrpS	K01867	tRNA loading
b3731	85597.0	576.729878859	11897983.0	234.177372997	139.0	AtpC	K02114	Oxidative phosphorylation
b2283	84390.0	568.597433051	76794900.0	1511.48542921	910.0	NuoG	K00336	Oxidative phosphorylation
b1241	85721.0	577.565357964	76377411.0	1503.2683661	891.0	AdhE	K04072	Glycolysis
b0728	81408.0	548.505508115	31586304.0	621.685011098	388.0	SucC	K01903	TCA cycle and anaplerotic enzymes
b3407	87314.0	588.298569373	30559900.0	601.483217873	350			
b0905	84515.0	569.439649891	29580250.0	582.201641874	350			
b0441	89222.0	601.15416722	55585306.0	1094.03593334	623.0	PpiD	K03770	Chaperones and folding catalysts
b2913	87142.0	587.139679002	35728220.0	703.206644475	410.0	SerA	K00058	Amino acid metabolism
b1286	81462.0	548.86934579	52461528.0	1032.55340089	644.0	Rnb	K01147	Other enzymes
b2529	81151.0	546.773910292	28402850.0	559.02792924	350			
b1084	81171.0	546.908664986	86122431.0	1695.07089123	1061.0	Rne	K08300	RNA degradation
b0154	84230.0	567.519395496	35881980.0	706.232965228	426.0	HemL	K01845	Amino acid metabolism
b0661	84334.0	568.220119907	29516900.0	580.954780403	350			
b2041	81153.0	546.787385761	29296233.0	576.611588925	361.0	RfbB	K01710	Cofactor biosynthesis
b0723	83114.0	560.000083548	48871032.0	961.88487489	588.0	SdhA	K00239	TCA cycle and anaplerotic enzymes
b3390	85262.0	574.472737727	14750326.0	290.317492765	173.0	AroK	K00891	Amino acid metabolism
b3175	84372.0	568.476153826	9280920.0	182.668059333	110.0	SecG	K03075	Protein export
b0462	82906.0	558.598634726	29017100.0	571.117663387	350			
b2113	83018.0	559.353261015	30633642.0	602.934615798	369.0	Mrp	K03593	Chromosome-related
b1274	82342.0	554.798552344	71225830.0	1401.87439828	865.0	TopA	K03168	DNA replication control
b3189	82601.0	556.543625636	34609819.0	681.194156464	419.0	MurA	K00790	Glycan metabolism
b3183	83155.0	560.276330671	29104250.0	572.832959001	350			
