!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL022C	1297.285	85.86475918855167	454049.75	72.10894127832492		FUN26	K15014	Alcoholism	Fun26p
YAL023C	6111.7527	404.5249685346555	4638820.3	736.7043382655789	759.0	PMT2	K00728	Glycan metabolism	dolichyl-phosphate-mannose-protein mannosyltransferase PMT2
YAL024C	1101.0658	72.87739376293567	1580029.4	250.92899450473644	1435.0	LTE1	K06681	Cell cycle	Lte1p
YAL025C	330.19952	21.85526100199675	115569.83	18.35397571525145		MAK16	K14831	Ribosome biogenesis	Mak16p
YAL026C	1422.0026	94.11957342796254	1926813.5	306.00277067828733	1355.0	DRS2	K14802	Ribosome biogenesis	aminophospholipid-translocating P4-type ATPase DRS2
YAL027W	485.73466	32.14982799495333	170007.13	26.999319246550737		SAW1	K15080	DNA repair and recombination proteins	Saw1p
YAL028W	656.64958	43.46235257323071	229827.35	36.49953972070908					
YAL029C	2060.0796	136.35264322276745	721027.86	114.50849960114785		MYO4	K10357	Messenger RNA Biogenesis	myosin 4
YAL030W	2659.3369	176.01631293025784	313801.75	49.83575470261925	118.0	SNC1	K08513	SNARE interactions in vesicular transport	SNAP receptor SNC1
YAL031C	1676.3098	110.95167006664629	586708.43	93.17684620764179					
YAL032C	1018.5794	67.41778012959331	392153.07	62.27895224420857	385.0	PRP45	K06063	Spliceosome	Prp45p
YAL033W	2133.7466	141.2285180036699	369138.16	58.62388846823263	173.0	POP5	K03537	Ribosome biogenesis in eukaryotes	Pop5p
YAL034C	2785.7774	184.3851625540337	975022.09	154.84605075298384					
YAL034W-A	718.63945	47.565340937144285	207686.8	32.98333556065874	289.0	MTW1	K11559	Chromosome-related	Mtw1p
YAL035W	4699.0115	311.0183890754422	4717807.5	749.248521731244	1004.0	FUN12	K03243	RNA transport	translation initiation factor eIF5B
YAL036C	1279.7668	84.70526376201326	447918.38	71.13520084726932					
YAL037C-A	111.20753	7.3606091054807825	38922.636	6.181415304648038					
YAL037W	268.58732	17.777269877396616	94005.562	14.929292550197268					
YAL038W	16857.986	1115.7971519704427	8428993.0	1338.6325204945313	500.0	Pyk1	K00873	Glycolysis	pyruvate kinase CDC19
YAL039C	3878.9283	256.73868455209004	1043431.7	165.71037685461283	269.0	CYC3	K01764	Cofactor biosynthesis	holocytochrome c synthase CYC3
YAL040C	4825.7868	319.40939845700166	2798956.3	444.5102667214277	580.0	CLN3	K06646	Cell cycle	Cln3p
YAL041W	1418.5749	93.8927006628642	1211463.0	192.39590887972813	854.0	CDC24	K11236	MAPK signaling pathway	Cdc24p
YAL042W	3219.5371	213.09486950832547	1126838.0	178.95637024838157					
YAL043C	1470.5111	97.33025625486476	514678.88	81.7376270664482		Pta1	K06100	mRNA surveillance pathway	Pta1p
YAL044C	8869.5588	587.0587653990444	3104345.6	493.01001614476456		Gcv3		Amino acid metabolism	glycine decarboxylase subunit H
YAL044W-A	3944.6906	261.09136268618187	1380641.7	219.2636627852051					
YAL046C	3344.423	221.3608231958695	1170548.0	185.89808054174827					
YAL047C	421.82033	27.919463384133326	147637.12	23.446673886685343		Spc72		Cytoskeleton proteins	
YAL048C	843.12299	55.804663202520395	295093.05	46.86457247050967		GEM1	K07870	Mitochondrial biogenesis	ERMES complex Ca(2+)-binding regulatory GTPase GEM1
YAL049C	6729.6364	445.4214832612046	2355372.7	374.0634847015544					
YAL051W	1388.379	91.89409304620203	485932.65	77.1723559457324					
YAL053W	2571.1827	170.18155869008746	899913.94	142.91791032812156					
YAL054C	7067.0346	467.7532108258113	5038795.7	800.2255771416592	713.0	ACS1	K01895	Glycolysis	acetate--CoA ligase 1
YAL055W	1594.9199	105.56463162568667	558221.97	88.6528299046544					
YAL056W	2326.3936	153.97944649154798	814237.76	129.31143079020484					
YAL058W	553.21454	36.61618939300569	277713.7	44.10450811939956	502.0	CNE1	K08054	Protein processing in endoplasmic reticulum	Cne1p
YAL059W	466.59425	30.882961658396482	163307.99	25.9354096355989					
YAL060W	3740.1826	247.55537778530632	1428749.8	226.9038479365278	382.0	BDH1	K00004	Butanoate metabolism	(R,R)-butanediol dehydrogenase
YAL061W	1494.159	98.89546454665489	623064.3	98.95062605214653	417.0	BDH2	K00004	Butanoate metabolism	putative dehydrogenase BDH2
YAL062W	11115.208	735.6938978332927	5079650.1	806.7137814200697	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	190.6355	12.617791233452282	66722.425	10.596379419375163					
YAL064C-A	145.98722	9.66260882528212	51095.527	8.114626989725389					
YAL064W	174.35213	11.540026791692695	61023.245	9.69127632009011					
YAL064W-B	286.56197	18.966976837508312	100296.69	15.928404606808742					
YAL065C	327.62955	21.685159709549986	114670.34	18.21112513204897					
YAL067C	303.73264	20.103469932438177	106306.42	16.882827041065312					
YAL067W-A	123.65917	8.18475882593738	43280.71	6.873533518902301					
YAR002C-A	4790.8935	317.0998791133001	1676812.7	266.29942758265906					
YAR002W	1445.9999	95.70790782300713	506099.97	80.37518579779419		NUP60	K18718	Messenger RNA Biogenesis	Nup60p
YAR003W	824.8337	54.5941308356314	288691.79	45.84797003554017		SWD1	K14961	Chromosome-related	Swd1p
YAR007C	1752.0725	115.96625513544342	1088037.0	172.79427230528108	621.0	RFA1	K07466	DNA replication	Rfa1p
YAR008W	513.65161	33.997596364300726	141254.19	22.432982491516295	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	1648.4243	109.10598331134398	576948.51	91.62684535826097					
YAR015W	9050.8305	599.0567850078423	2769554.1	439.8408191261949	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1486.3177	98.37646422195739	1189054.2	188.83710316886115	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	1238.8314	81.9958296258851	1206621.8	191.6270640416534	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	727.38949	48.1444889867172	254586.32	40.43158266058914					
YAR027W	126.43685	8.36860803740815	44252.897	7.027929320892173					
YAR028W	144.73097	9.579460092559074	50655.84	8.044799037912084					
YAR029W	1751.8026	115.94839098184187	613130.91	97.37307593521616					
YAR031W	440.53329	29.1580376404494	154186.65	24.486823505027008					
YAR033W	179.05192	11.851096708161908	62668.172	9.952511888329342					
YAR035C-A	156.5798	10.36371099703734	54802.93	8.70341027882991					
YAR035W	10109.198	669.108061728447	6945019.0	1102.9583591838798	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	2209.7671	146.2601663507126	773418.48	122.82880401958444					
YAR050W	404.86031	26.796912801082556	141701.11	22.50395913677622		Flo1		Cell wall	
YAR068W	1307.0223	86.5092520483679	457457.81	72.6501850482268					
YBL001C	5405.1881	357.7588383241348	1891815.8	300.4446857015278					
YBL002W	9592.3018	634.8957122921415	1256591.5	199.56289522093607	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	11123.785	736.2615927033946	1468339.6	233.19121746689453	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	2540.3057	168.13787039532963	889106.99	141.20162764555693		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	608.01128	40.24307853796434	212803.95	33.79600480860432					
YBL006C	2736.2495	181.10700763309137	492524.91	78.21929163776053	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	3599.897	238.2701480465662	1259963.9	200.09847572410126					
YBL008W	987.3156	65.34849029866253	829345.1	131.7106707257663	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	133.27997	8.821540778400577	46647.989	7.408300741390005					
YBL009W	1092.427	72.3056084715941	382349.45	60.722011272663025		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	599.51281	39.680581415110744	209829.48	33.32362070848283					
YBL011W	3883.1235	257.016356642454	2947290.7	468.06767764204943	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	356.66463	23.606934918713996	143022.52	22.713816043634097	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1133.7039	75.03764582541375	396796.36	63.01636642833318		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	17257.549	1142.2434461738405	9077470.8	1441.6191372705505	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	167.56147	11.090566275590735	59149.199	9.393653707222512	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	4018.383	265.9689186434514	1406434.1	223.3598277033161					
YBL018C	2327.3361	154.0418287248546	814567.64	129.363819977841		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	870.26517	57.60115105950812	452537.89	71.8688384614837	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	2273.1375	150.45452929769974	1304780.9	207.21599185811672	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1494.8525	98.94136595652031	523198.38	83.09063326284118					
YBL022C	6821.0368	451.47109713613366	7728234.7	1227.343087772679	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	1863.2708	123.3262533252601	1617319.1	256.85107856619965	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	1545.8262	102.31521555429526	541039.17	85.92398022199914		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	665.11506	44.02266615244846	232790.27	36.970089532249276		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	3292.4087	217.91809831748034	316071.24	50.19617890975018	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	10274.39	680.0417974148036	1941859.7	308.39230079533274	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	493.12287	32.638839177911926	172593.0	27.40998866765136					
YBL029C-A	3453.6392	228.58963005981127	1208773.7	191.9688134440852					
YBL029W	2504.4602	165.76532679427572	876561.07	139.2091741565669					
YBL030C	20311.441	1344.37459019219	7109004.3	1129.0013343605174		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	551.90012	36.52919050164981	193165.04	30.677093262104613					
YBL032W	3312.6742	219.2594321626536	1159436.0	184.13335199496515		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	3925.2326	259.8034756881122	1354205.2	215.0652065012749	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	1055.998	69.89444414572911	369599.3	58.697123432421215		Stu1		Cytoskeleton proteins	
YBL035C	581.77917	38.506826435953144	410154.31	65.13778072742441	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1528.2164	101.14965730274794	534875.74	84.94514825051789					
YBL037W	1418.7799	93.90626921228368	1454249.4	230.9535124480065	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	4099.7093	271.35174752468873	1434898.3	227.88030883194682					
YBL039C	747.4901	49.47490908499398	432796.77	68.73369465213601	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1648.8321	109.13297479648186	577091.23	91.64951113023693					
YBL040C	2743.8265	181.60851445724464	960339.28	152.51423164265333					
YBL041W	5773.9034	382.16338354252133	1391510.7	220.98979980599216	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	3637.501	240.7590833264209	1273125.4	202.18869123602406					
YBL043W	1803.9298	119.39858849061864	631375.43	100.27054041203006					
YBL044W	142.04341	9.4015757477892	49715.194	7.895412352471356					
YBL045C	16079.309	1064.2580429152513	7348244.2	1166.9957081059765	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	669.52542	44.31457926277874	234333.9	37.21523783378553					
YBL047C	5716.2714	378.3488340784062	2000695.0	317.7361033033016					
YBL049W	1727.5001	114.33985599517372	604625.04	96.02223435816197					
YBL050W	5508.0526	364.5672385766242	1927818.4	306.16236172550316					
YBL051C	1354.7745	89.66987685611913	474171.08	75.30446732676299					
YBL052C	933.37897	61.77853015390481	776571.3	123.32951239403268	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	327.18216	21.655547839672998	114513.76	18.186258213775456					
YBL055C	464.00864	30.711825184911078	162403.02	25.791688757900708					
YBL056W	2849.7931	188.62223664707153	1333703.2	211.8092251598289	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	2039.0655	134.96176100639698	424125.62	67.35660448488991	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	2694.8593	178.36747117366573	1139925.5	181.03483360835497	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	3506.6297	232.09696770865554	1227320.4	194.91426799219744		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1761.2507	116.57374225876973	616437.74	97.89824307887697					
YBL060W	463.06987	30.649689833015824	162074.45	25.73950761511664					
YBL061C	661.52141	43.78480948112494	231532.49	36.77033788793926					
YBL063W	834.49318	55.23347294171189	927121.92	147.2388875605104	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	11476.698	759.6202145632861	2995418.2	475.71094376293723	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1420.1145	93.99460377840681	497040.07	78.9363571295976					
YBL067C	1641.2555	108.63149444754698	1226017.9	194.70741423660124	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	3111.0811	205.9163787969139	1014212.4	161.06997613223876	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	469.57711	31.080391333135005	164351.99	26.10121026580423					
YBL071C-B	123.69231	8.18695229778012	43292.308	6.875375430501076					
YBL071W-A	711.77573	47.11104472240532	249121.51	39.563700532282276		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	11556.477	764.900630681027	2311295.4	367.06344244317387	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	216.6539	14.339898288163786	76912.135	12.214636449652485	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	1033.1878	68.3846815800302	670538.88	106.49020007775306	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	7475.6684	494.7998835564008	8013916.5	1272.713032675162	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	3261.6772	215.88404038340806	381616.23	60.60556650438797	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	2486.589	164.58246698751742	3734856.7	593.1432898338968	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	689.00252	45.60373045252606	372750.36	59.19755229622849	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	553.46438	36.63272581440552	193712.53	30.76404171711526					
YBL082C	1189.9499	78.760458657844	552136.75	87.68641868728078	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	2003.6009	132.61442843204495	1518729.5	241.19378181170623	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1272.1301	84.19980551151687	445245.54	70.71071947137085					
YBL086C	840.98514	55.66316308848898	294344.8	46.74574074488598					
YBL087C	7857.0878	520.0452883293242	1484989.6	235.83545165551396	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1387.2348	91.81836068402752	485532.18	77.1087561580137		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1709.5604	113.15246230726794	598346.14	95.0250642652537					
YBL090W	1158.6765	76.69053342167211	405536.78	64.40445756268112		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	3017.997	199.75532410902107	1270576.7	201.78392488908506	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	1206.4624	79.85338876657181	422261.84	67.060612244886					
YBL092W	16090.26	1064.9828682064353	2091733.8	332.1942358829345	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	1003.4806	66.41842006142316	351218.21	55.777969882746085		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	2568.5627	170.00814600970187	898996.94	142.77227893166727					
YBL097W	144.01905	9.532339498887278	108590.36	17.24554609408366	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1944.6813	128.71465523996625	894553.4	142.06658761716287	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	21068.764	1394.500319714193	11482476.0	1823.5649014535854	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	117.34484	7.766825661762162	41070.694	6.5225545480556955					
YBL101C	4020.3433	266.09866706992466	1407120.2	223.46878920943092					
YBL102W	3903.2331	258.34737177126385	1366131.6	216.95927224464734					
YBL103C	834.6133	55.24142344979125	292114.65	46.39156423583194					
YBL104C	2221.0685	147.0081839331972	777373.97	123.45698671572512					
YBL105C	1874.4931	124.06903543331012	2157541.6	342.6453610864078	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	559.60183	37.03895163701333	195860.64	31.105189218791853					
YBL107C	1438.8327	95.23352486008365	503591.44	79.97679896360935					
YBR001C	2044.5037	135.3217048378752	1594712.9	253.26092319594323	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1225.4448	81.1097967299883	350477.21	55.6602895503877	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	3696.1336	244.6398605493123	1748271.2	277.6479566377619	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	801.96994	53.080823238191485	347252.98	55.148240349308274	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	992.29742	65.67822722973065	347304.1	55.15635886292523					
YBR006W	3100.0631	205.1871189066512	1540731.4	244.68796656813782	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	929.10997	61.495973385749835	325188.49	51.644115495707574					
YBR008C	702.36627	46.488250951572915	384896.72	61.12655051720625	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	11885.057	786.648698818849	1616367.8	256.6999998885039	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	13193.747	873.2683326714455	3786605.4	601.3616490985581	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	352.55083	23.33465053529026	123392.79	19.59636239922757					
YBR014C	2302.7789	152.41643564288336	805972.61	127.99881864581639					
YBR015C	2445.4534	161.85978200459033	1459935.7	231.8565700376009	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	7563.3544	500.603648553458	2647174.0	420.40528492639515					
YBR017C	1256.7647	83.1827997102968	439867.64	69.85663976908998					
YBR018C	23422.01	1550.2570740907736	8572455.7	1361.4162427847205	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	22962.533	1519.8451893024055	16050811.0	2549.075267343483	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	25605.6	1694.7846293438827	13519757.0	2147.111332205826	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	1241.5259	82.17417331569385	434534.07	69.00960024107827					
YBR022W	734.89543	48.64129248832534	257213.4	40.848796759822676		POA1	K15529	Other enzymes	Poa1p
YBR023C	1973.6852	130.6343667058576	2299343.3	365.165295209192	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	1615.7514	106.9434279048669	565512.99	89.81073767365788		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	6223.3356	411.910422646944	2178167.5	345.92101934172587					
YBR026C	2062.3674	136.50406823428887	783699.61	124.46157972190522	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1194.4283	79.05687520282063	418049.91	66.39170357785466		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	3789.875	250.84442063980723	1731972.9	275.05957693347506	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	567.56869	37.56626253276014	198649.04	31.548023009275123					
YBR033W	2737.4456	181.18617515485062	958105.96	152.15955169681982					
YBR034C	1018.3039	67.39954532293444	354369.76	56.27847656485681	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	4643.1671	307.32215736226493	1058642.1	168.1259840439568	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	5196.3751	343.93791388545014	1818731.3	288.8379269292661					
YBR037C	2965.5568	196.28440974186236	1037944.9	164.8390024314226		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	2032.1733	134.5055797561094	1956982.9	310.7940595029201	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	17641.449	1167.6530370135442	5486490.6	871.3252864900413	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	140.35723	9.289970788471432	49125.03	7.801686717294635					
YBR041W	1943.9246	128.66457074559688	680373.61	108.05208171750328					
YBR042C	815.87942	54.00146453955393	285557.8	45.35025210732447					
YBR043C	2161.3784	143.05741285171501	756482.44	120.13914299929458					
YBR044C	2586.9184	171.22307392472234	905421.44	143.79257217760033					
YBR045C	533.73249	35.32671057243093	341055.06	54.16393092214142	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	4711.3601	311.83571877964425	1573594.3	249.90701784244303	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	3325.5354	220.11068985920895	1163937.4	184.84823222179105					
YBR048W	3633.2078	240.47492480755395	566780.42	90.01202186210725	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2216.6853	146.71806849019487	1795515.1	285.15089571185905	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	1119.6077	74.10464589211176	391862.7	62.23283775283623					
YBR052C	10493.068	694.5156669267722	3672573.8	583.2519640953763					
YBR053C	5196.0235	343.91464216849454	1818608.2	288.81837706568535					
YBR054W	1928.2679	127.62828436659196	674893.77	107.18181263184776					
YBR055C	806.70886	53.39448309289867	725231.27	115.17605518257636	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	3014.5611	199.52790860194597	1055096.4	167.56288127142898					
YBR057C	1118.0433	74.00110131302964	391315.16	62.145881357182375					
YBR058C	1372.9267	90.87133550378901	1072255.8	170.2880147330624	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1147.2658	75.93528148576534	401543.03	63.770198686356856					
YBR059C	3143.6712	208.07345383318645	1100284.9	174.73939638448783		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1319.2006	87.31530992834489	817904.37	129.89373562614082	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	854.61859	56.5655345035282	264931.76	42.074571618205425	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	2190.2613	144.96911556404658	766591.46	121.7445854195611					
YBR063C	1153.7829	76.36663560001757	403824.01	64.13244765329723					
YBR065C	302.423	20.016787419941927	110081.97	17.4824329504252	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	1787.7739	118.32926103907613	625720.86	99.37252195461613					
YBR067C	16672.56	1103.5241673623602	11687465.0	1856.1197916692558	701.0	Tip1		Cell wall	Tip1p
YBR068C	1173.2188	77.6530598422718	410626.58	65.21278327879133		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	216.68593	14.342018291275522	75840.076	12.044379689291093		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	903.07101	59.77250550481363	214027.83	33.99037269681859	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	655.33084	43.375067749516326	229365.79	36.42623805511754					
YBR072C-A	140.89286	9.32542309152293	49312.501	7.831459523755576					
YBR072W	529.90926	35.07365844951851	113400.58	18.009470909626064	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	578.62074	38.297776125987404	554318.67	88.03293565189534	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1081.798	71.60209573120542	378629.3	60.13120359597878					
YBR076W	128.95511	8.535286745998906	45134.288	7.167905550065835					
YBR077C	3119.7013	206.48693299060085	1091895.5	173.4070517417248					
YBR078W	10590.587	700.9702589796428	3706705.4	588.6725012504684		Ecm33		Cell wall	
YBR079C	3260.3388	215.7954543027103	3142966.6	499.14352777231244	964.0	RPG1	K03254	RNA transport	Rpg1p
