!!SBtab TableType='Proteomaps' Organism='eco'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
b1761	7143.48	2886.71061074	3193135.6	4459.18260677	447.0	GdhA	K00262	Amino acid metabolism
b4024	6849.76	2768.01711113	3075542.2	4294.96457483	449.0	LysC	K00928	Amino acid metabolism
b3304	6671.48	2695.97340587	780563.16	1090.04881176	117.0	RplR	K02881	Ribosome
b3301	6638.93	2682.81981261	956005.92	1335.05290863	144.0	RplO	K02876	Ribosome
b3956	6554.01	2648.5032799	5787190.8	8081.75529952	883.0	Ppc	K01595	TCA cycle and anaplerotic enzymes
b3349	6525.25	2636.88124174	1278949.0	1786.03975846	196.0	SlyD	K03775	Chaperones and folding catalysts
b3212	6437.72	2601.50999695	9798209.8	13683.1040679	1522.0	GltB	K00265	Amino acid metabolism
b4177	6363.21	2571.40018946	2748906.7	3838.82129662	432.0	PurA	K01939	Purine metabolism
b1207	6223.05	2514.76093811	1960260.8	2737.48501757	315.0	Prs	K00948	Pentose phosphate metabolism
b2551	6180.43	2497.53801508	2577239.3	3599.08945302	417.0	GlyA	K00600	Amino acid metabolism
b2764	6160.56	2489.50846368	3690175.4	5153.29382178	599.0	CysJ	K00380	Amino acid metabolism
b3306	6095.37	2463.16490777	792398.1	1106.57618961	130.0	RpsH	K02994	Ribosome
b0114	6045.75	2443.11325501	5362580.2	7488.79075327	887.0	AceE	K00163	Glycolysis
b3985	5903.05	2385.44757887	974003.25	1360.18600379	165.0	RplJ	K02864	Ribosome
b0440	5891.69	2380.85695462	530252.1	740.491866841	90.0	HupB	K03530	Transcription factors
b0415	5882.43	2377.11494929	917659.08	1281.50192196	156.0	RibE	K00794	Cofactor biosynthesis
b0437	5786.68	2338.42196758	1197842.8	1672.77574413	207.0	ClpP	K01358	Peptidases
b2752	5705.04	2305.4308968	1722922.1	2406.04384641	302.0	CysD	K00957	Purine metabolism
b3310	5656.03	2285.62574763	695691.69	971.526634735	123.0	RplN	K02874	Ribosome
b0145	5606.51	2265.61450529	846583.01	1182.24488599	151.0	DksA	K06204	Transcription factors
b1718	5488.52	2217.93424511	790346.88	1103.71168096	144.0	InfC	K02520	Translation factors
b2153	5368.76	2169.53872042	1191864.7	1664.427386	222.0	FolE	K01495	Cofactor biosynthesis
b2904	5336.13	2156.35279882	1867645.5	2608.14865777	350	GcvH	K02437	Other central metabolism enzymes
b2095	5305.97	2144.16501471	2228507.4	3112.08876852	420.0	GatZ	K00917	Carbohydrate metabolism
b1243	5256.88	2124.32753719	2854485.8	3986.26147622	543.0	OppA	K02035	Transport
b2508	5210.17	2105.45182779	2542563.0	3550.66433953	488.0	GuaB	K00088	Purine metabolism
b1288	5184.69	2095.15525156	1358388.8	1896.97666149	262.0	FabI	K00208	Lipid and steroid metabolism
b0903	5107.31	2063.88566488	3881555.6	5420.5543976	760.0	PflB	K00656	Glycolysis
b0754	5073.35	2050.16228463	1775672.5	2479.70926362	350.0	AroG	K01626	Amino acid metabolism
b3414	5011.15	2025.02700043	1753902.5	2449.30767173	350	NfuA	K07400	Chaperones and folding catalysts
b1716	4998.25	2019.81405563	589793.5	823.640849071	118.0	RplT	K02887	Ribosome
b0755	4871.93	1968.76760707	1217982.5	1700.90063803	250.0	GpmA	K01834	Glycolysis
b0778	4801.7	1940.38736576	1080382.5	1508.74358504	225.0	BioD	K01935	Cofactor biosynthesis
b0525	4763.98	1925.14455354	781292.72	1091.06763515	164.0	PpiB	K03768	Chaperones and folding catalysts
b1654	4664.32	1884.87152423	536396.8	749.072880239	115.0	GrxD	K07390	Chaperones and folding catalysts
b0115	4640.4	1875.20535062	2923452.0	4082.57209939	630.0	AceF	K00627	Glycolysis
b3783	4608.22	1862.20127594	1930844.2	2696.40502364	419.0	Rho	K03628	RNA degradation
b3732	4552.23	1839.57547911	2094025.8	2924.28653061	460.0	AtpD	K02112	Oxidative phosphorylation
b0072	4524.61	1828.41411979	2108468.3	2944.45534047	466.0	LeuC	K01703	Amino acid metabolism
b1261	4460.49	1802.50295544	1770814.5	2472.92511418	397.0	TrpB	K01696	Amino acid metabolism
b3359	4458.17	1801.56543358	1810017.0	2527.67102166	406.0	ArgD	K00821	Amino acid metabolism
b0126	4442.37	1795.18058647	977321.4	1364.81976779	220.0	Can	K01673	Amino acid metabolism
b3987	4425.6	1788.40375824	5939155.2	8293.97209649	1342.0	RpoB	K03043	RNA polymerase
b0930	4388.18	1773.28217729	2044891.9	2855.67152024	466.0	AsnS	K01893	tRNA loading
b1241	4361.85	1762.64211245	3886408.4	5427.3312853	891.0	AdhE	K04072	Glycolysis
b2416	4259.89	1721.43964337	2449436.8	3420.61451287	575.0	PtsI	K08483	Transport
b0172	4237.62	1712.44024177	783959.7	1094.79204662	185.0	Frr	K02838	Translation factors
b1092	4223.37	1706.68175624	1305021.3	1822.44947018	309.0	FabD	K00645	Lipid and steroid metabolism
b3560	4168.93	1684.682321	1263185.8	1764.02660397	303.0	GlyQ	K01878	tRNA loading
b0222	4155.67	1679.32389868	797888.64	1114.24367497	192.0	LpcA	K03271	Glycan metabolism
b2531	4077.85	1647.87650613	660611.7	922.537772109	162.0	IscR	K13643	Transcription factors
b0727	4074.53	1646.53488003	1650184.7	2304.46677936	405.0	SucB	K00658	TCA cycle and anaplerotic enzymes
b3988	4044.52	1634.40771156	5690639.6	7946.92249389	1407.0	RpoC	K03046	RNA polymerase
b0726	4022.02	1625.31536599	3752544.7	5240.39193868	933.0	SucA	K00164	TCA cycle and anaplerotic enzymes
b2507	3935.07	1590.17850166	2065911.8	2885.02560482	525.0	GuaA	K01951	Purine metabolism
b0474	3832.25	1548.62850292	820101.5	1145.26371651	214.0	Adk	K00939	Purine metabolism
b2763	3734.94	1509.30511858	2128915.8	2973.01007406	570.0	CysI	K00381	Amino acid metabolism
b3649	3700.2	1495.26653702	336718.2	470.223670057	91.0	RpoZ	K03060	RNA polymerase
b2041	3699.38	1494.93517154	1335476.2	1864.97943989	361.0	RfbB	K01710	Cofactor biosynthesis
b0438	3671.65	1483.72936075	1556779.6	2174.02747158	424.0	ClpX	K03544	Chaperones and folding catalysts
b2312	3628.13	1466.14274389	1832205.7	2558.657324	505.0	PurF	K00764	Peptidases
b3307	3612.08	1459.65687072	364820.08	509.467670379	101.0	RpsN	K02954	Ribosome
b2614	3564.48	1440.42150853	702202.56	980.619000953	197.0	GrpE	K03687	Chaperones and folding catalysts
b1676	3525.86	1424.81500249	1657154.2	2314.19961788	470.0	PykF	K00873	Glycolysis
b3671	3487.21	1409.19637332	1959812.0	2736.85827277	562.0	IlvB	K01652	Amino acid metabolism
b0194	3361.71	1358.48129024	1922898.1	2685.30837278	572.0	ProS	K01881	tRNA loading
b3495	3355.84	1356.10919831	1174544.0	1640.23919801	350			
b0178	3350.11	1353.79368097	1172538.5	1637.43853689	350	Skp	K06142	Chaperones and folding catalysts
b3255	3337.88	1348.85148602	520709.28	727.165412129	156.0	AccB	K02160	Lipid and steroid metabolism
b1174	3289.85	1329.44235901	289506.8	404.293412125	88.0	MinE	K03608	Cytoskeleton proteins
b1131	3289.78	1329.41407171	1500139.7	2094.9304057	456.0	PurB	K01756	Purine metabolism
b1035	3289.14	1329.15544499	1151199.0	1607.63813404	350			
b3916	3287.39	1328.44826256	1051964.8	1469.05854518	320.0	PfkA	K00850	Glycolysis
b0074	3281.05	1325.88624163	1715989.2	2396.36211943	523.0	LeuA	K01649	Amino acid metabolism
b3858	3277.68	1324.52441032	1147188.0	1602.03681181	350			
b0860	3258.34	1316.70903417	791776.62	1105.70829887	243.0	ArtJ	K09996	Transport
b3347	3241.64	1309.96049323	875242.8	1222.26800217	270.0	FkpA	K03772	Chaperones and folding catalysts
b2579	3223.17	1302.49668778	1128109.5	1575.39387332	350	YfiD	K06866	Other enzymes
b2751	3178.27	1284.35240706	1509678.2	2108.25082757	475.0	CysN	K00956	Purine metabolism
b2938	3144.18	1270.57649326	2068870.4	2889.15726076	658.0	SpeA	K01585	Amino acid metabolism
b2476	3058.39	1235.90838986	724838.43	1012.22977182	237.0	PurC	K01923	Purine metabolism
b0469	3054.57	1234.36471163	558986.31	780.618909818	183.0	Apt	K00759	Purine metabolism
b0954	3039.41	1228.23849124	522778.52	730.055085533	172.0	FabA	K01716	Lipid and steroid metabolism
b0888	3011.39	1216.91549022	966656.19	1349.92590643	321.0	TrxB	K00384	Pyrimidine metabolism
b1778	3009.01	1215.95372211	412234.37	575.68126221	137.0	MsrB	K07305	Other enzymes
b3229	3002.72	1213.41190639	1050952.0	1467.64417989	350			
b0523	2947.32	1191.02453108	498097.08	695.587696187	169.0	PurE	K01588	Purine metabolism
b0032	2911.19	1176.42424461	1112074.6	1553.00129244	382.0	CarA	K01956	Pyrimidine metabolism
b0473	2890.97	1168.25325672	1803965.3	2519.21988185	624.0	HtpG	K04079	Chaperones and folding catalysts
b2053	2858.2	1155.01076053	1068966.8	1492.80167174	374.0	Gmd	K01711	Carbohydrate metabolism
b0095	2851.16	1152.16586663	1091994.3	1524.95935007	383.0	FtsZ	K03531	Cytoskeleton proteins
b2684	2837.49	1146.64176156	499398.24	697.40475339	176.0	MprA	K03712	Transcription factors
b1712	2820.69	1139.8528102	279248.31	389.967531263	99.0	IhfA	K04764	DNA replication control
b1849	2810.61	1135.77943938	1101759.1	1538.59579767	392.0	PurT	K08289	Other central metabolism enzymes
b2669	2788.18	1126.71538111	373616.12	521.751254131	134.0	StpA	K11685	Chromosome-related
b1920	2775.01	1121.39332817	738152.66	1030.82296368	266.0	FliY	K02424	Bacterial chemotaxis
b0134	2761.82	1116.06319314	729120.48	1018.20961272	264.0	PanB	K00606	Cofactor biosynthesis
b2421	2751.77	1112.00194545	833786.31	1164.37441971	303.0	CysM	K12339	Amino acid metabolism
b3764	2743.74	1108.75698835	960309.0	1341.06211773	350			
b4054	2734.66	1105.08772178	1085660.0	1516.11356212	397.0	TyrB	K00832	Amino acid metabolism
b1091	2633.1	1064.04689439	834692.7	1165.64018447	317.0	FabH	K00648	Lipid and steroid metabolism
b3213	2596.25	1049.15565287	1225430.0	1711.30099887	472.0	GltD	K00266	Amino acid metabolism
b2023	2587.07	1045.44597587	507065.72	708.11231415	196.0	HisH	K02501	Amino acid metabolism
b1093	2573.28	1039.8733783	627880.32	876.828720357	244.0	FabG	K00059	Lipid and steroid metabolism
b2400	2538.9	1025.98027427	1195821.9	1669.95357706	471.0	GltX	K01885	tRNA loading
b1232	2457.75	993.187214572	688170.0	961.022668282	280.0	PurU	K01433	TCA cycle and anaplerotic enzymes
b4147	2392.12	966.665852801	449718.56	628.0275666	188.0	Efp	K02356	Translation factors
b1260	2217.99	896.299180164	594421.32	830.103554398	268.0	TrpA	K01695	Amino acid metabolism
b1062	2192.48	885.990480807	762983.04	1065.49834627	348.0	PyrC	K01465	Pyrimidine metabolism
b0159	2179.75	880.846233735	505702.0	706.20789252	232.0	Mtn	K01243	Amino acid metabolism
b4391	2167.32	875.823217937	758562.0	1059.32440719	350			
b2890	2126.53	859.339805677	1073897.7	1499.68762532	505.0	LysS	K04567	tRNA loading
b0811	2121.26	857.210176292	526072.48	734.655068427	248.0	GlnH	K10036	Transport
b3960	2083.34	841.886543223	952086.38	1329.57930939	457.0	ArgH	K01755	Amino acid metabolism
b1415	2060.53	832.668925335	986993.87	1378.32727745	479.0	AldA	K07248	Glycolysis
b2898	2058.97	832.038522708	720639.5	1006.36600718	350			
b3544	2045.15	826.453802006	1094155.2	1527.97702576	535.0	Dppa	K12368	Transport
b1714	2019.67	816.157225777	660432.09	922.286948502	327.0	PheS	K01889	tRNA loading
b3734	2002.92	809.38847963	1027498.0	1434.89089849	513.0	AtpA	K02111	Oxidative phosphorylation
b3168	1979.33	799.855660428	1761603.7	2460.06232214	890.0	InfB	K02519	Translation factors
b0889	1974.17	797.770482511	349428.09	487.972907021	177.0	Lrp	K03719	Transcription factors
b0631	1953.71	789.502509605	683798.5	954.917911326	350			
b3936	1951.0	788.407387094	136570.0	190.718668072	70.0	RpmE	K02909	Ribosome
b0185	1931.09	780.361671524	616017.71	860.262701619	319.0	AccA	K01962	Lipid and steroid metabolism
b1215	1923.65	777.355135921	546316.6	762.925783831	284.0	KdsA	K01627	Other enzymes
b1634	1917.79	774.98708503	671226.5	937.361236397	350			
b3612	1908.24	771.127889466	980835.36	1369.72697853	514.0	GpmM	K01834	Glycolysis
b3008	1893.17	765.038038454	747802.15	1044.298382	395.0	MetC	K01760	Amino acid metabolism
b3357	1872.6	756.725614081	393246.0	549.164189388	210.0	Crp	K10914	Transcription factors
b0684	1862.26	752.54717616	651791.0	910.219750908	350	FldA	K03839	
b4034	1857.09	750.4579572	735407.64	1026.98957012	396.0	MalE	K10108	Transport
b2296	1837.39	742.497103522	734956.0	1026.35885928	400.0	AckA	K00925	Other central metabolism enzymes
b2217	1834.0	741.127190123	396144.0	553.211218019	216.0	RcsB	K07687	Two-component system
b0121	1796.68	726.046019602	517443.84	722.605257135	288.0	SpeE	K00797	Amino acid metabolism
b1539	1795.49	725.565135547	445281.52	621.831283676	248.0	YdfG	K00540	Other enzymes
b0161	1751.02	707.594619656	829983.48	1159.06380484	474.0	DegP	K04771	Chaperones and folding catalysts
b1637	1742.06	703.973845597	738633.44	1031.49436824	424.0	TyrS	K01866	tRNA loading
b2517	1729.1	698.736654548	605185.0	845.134928149	350	RlmN	K06941	Ribosome biogenesis
b3256	1726.4	697.64557308	775153.6	1082.49441417	449.0	AccC	K01961	Lipid and steroid metabolism
b3942	1702.49	687.983440519	1253032.6	1749.84775956	736.0	KatG	K03782	Other enzymes
b0683	1682.82	680.034709969	249057.36	347.806165137	148.0	Fur	K03711	Transcription factors
b2914	1681.52	679.509374447	368252.88	514.261541974	219.0	RpiA	K01807	Pentose phosphate metabolism
b1866	1675.34	677.012010196	988450.6	1380.36158664	590.0	AspS	K01876	tRNA loading
b2697	1650.27	666.881116709	1445636.5	2018.81722045	876.0	AlaS	K01872	tRNA loading
b3458	1613.28	651.93330059	595300.32	831.331069293	369.0	LivK	K01999	Transport
b0033	1601.52	647.181034638	1718431.0	2399.77206922	1073.0	CarB	K01955	Pyrimidine metabolism
b0156	1599.64	646.421318652	559874.0	781.858560213	350			
b1713	1593.51	643.944159614	1266840.4	1769.13021709	795.0	PheT	K01890	tRNA loading
b3744	1572.09	635.28824663	518789.7	724.48473745	330.0	AsnA	K01914	Amino acid metabolism
b3559	1560.93	630.778443227	1075480.8	1501.89840897	689.0	GlyS	K01879	tRNA loading
b2891	1523.96	615.838709193	446520.28	623.561199889	293.0	PrfB	K02836	Translation factors
b3982	1514.73	612.108826987	530155.5	740.356965887	350			
b4013	1492.17	602.992235161	461080.53	643.894446479	309.0	MetA	K00651	Amino acid metabolism
b1286	1465.39	592.17032341	943711.16	1317.88339665	644.0	Rnb	K01147	Other enzymes
b3169	1454.89	587.92722881	509211.5	711.108874914	350			
b1557	1453.41	587.329154524	103192.11	144.106771434	71.0	CspB	K03704	Chaperones and folding catalysts
b3735	1422.07	574.664527403	251706.39	351.5055096	177.0	AtpH	K02113	Oxidative phosphorylation
b1658	1412.17	570.663895352	481549.97	672.479819057	341.0	PurR	K03604	Transcription factors
b3729	1408.22	569.067683574	857605.98	1197.63835569	609.0	GlmS	K00820	Amino acid metabolism
b2762	1398.84	565.277185731	341316.96	476.645793378	244.0	CysH	K00390	Amino acid metabolism
b1210	1391.83	562.444414956	581784.94	812.45697343	418.0	HemA	K02492	Cofactor biosynthesis
b0015	1354.69	547.435983199	509363.44	711.321057637	376.0	DnaJ	K03686	Chaperones and folding catalysts
b0801	1352.53	546.563118024	488263.33	681.854960578	361.0	YbiC	K13574	Other enzymes
b1236	1351.69	546.223670456	408210.38	570.061799567	302.0	GalU	K00963	Carbohydrate metabolism
b0337	1349.73	545.431626131	583083.36	814.270204249	432.0	CodA	K01485	Pyrimidine metabolism
b2425	1329.73	537.349541179	449448.74	627.650765611	338.0	CysP	K02048	Transport
b3731	1321.97	534.213692217	183753.83	256.61042477	139.0	AtpC	K02114	Oxidative phosphorylation
b3847	1320.43	533.591371676	584950.49	816.877633016	443.0	PepQ	K01271	Peptidases
b3384	1305.5	527.558095259	436037.0	608.921401993	334.0	TrpS	K01867	tRNA loading
b1764	1300.64	525.594148616	451322.08	630.266866583	347.0	SelD	K01008	Amino acid metabolism
b2036	1298.92	524.89908931	494888.52	691.106973557	381.0	Glf	K01854	Other enzymes
b3607	1280.92	517.625212853	349691.16	488.3402817	273.0	CysE	K00640	Amino acid metabolism
b2021	1248.03	504.334224149	444298.68	620.458757237	356.0	HisC	K00817	Amino acid metabolism
b2937	1241.43	501.667136115	379877.58	530.495321726	306.0	SpeB	K01480	Amino acid metabolism
b2231	1218.22	492.287876527	1065942.5	1488.5782664	875.0	GyrA	K02469	DNA replication control
b4232	1198.22	484.205791575	397809.04	555.536430079	332.0	Fbp	K03841	Glycolysis
b2478	1195.81	483.231900338	349176.52	487.621591978	292.0	DapA	K01714	Amino acid metabolism
b2316	1187.54	479.889958211	361012.16	504.149947376	304.0	AccD	K01963	Lipid and steroid metabolism
b0120	1187.33	479.805096319	313455.12	437.737006567	264.0	SpeD	K01611	Amino acid metabolism
b0680	1158.08	467.985047076	641576.32	895.955050283	554.0	GlnS	K01886	tRNA loading
b0642	1138.73	460.165629885	979307.8	1367.59375594	860.0	LeuS	K01869	tRNA loading
b1095	1131.79	457.361146406	467429.27	652.760399739	413.0	FabF	K09458	Lipid and steroid metabolism
b0908	1120.92	452.968533235	478632.84	668.406075569	427.0	AroA	K00800	Amino acid metabolism
b4258	1119.34	452.330048523	1064492.3	1486.55307629	951.0	ValS	K01873	tRNA loading
b1765	1108.74	448.046543499	388059.0	541.920594665	350			
b4025	1099.04	444.126732297	603372.96	842.604432028	549.0	Pgi	K01810	Glycolysis
