!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YBL019W	815.049	60.360591881422515	423825.48	75.60692641146389	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	2136.154	158.19848842200682	1226152.4	218.73534898383136	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1430.3517	105.92844750511797	500623.09	89.30697872508671					
YBL022C	6181.1628	457.7622267169592	7003257.5	1249.322656209892	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	1978.5546	146.52705141127856	1717385.4	306.36721406632387	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	2233.0029	165.3708877833516	781551.02	139.42217550474913		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	665.13998	49.25868613641332	232798.99	41.52939579185545		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	2526.6074	187.1145392681692	242554.31	43.26966341653975	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	10115.648	749.140849868079	1911857.5	341.05941273683055	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	599.20201	44.375476787454566	209720.7	37.41242157470262					
YBL029C-A	2533.3867	187.61659811437568	886685.34	158.17726025227137					
YBL029W	2772.5852	205.33107054136894	970404.82	173.11211637174304					
YBL030C	16587.126	1228.403130329259	5805494.1	1035.6516677593045		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	586.78999	43.456272084861155	205376.5	36.63745257161984					
YBL032W	3154.5628	233.61942378325412	1104097.0	196.9616848664173		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	3717.7871	275.33047687331356	1282636.5	228.81164074457627	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	961.5886	71.21296638904954	336556.01	60.03878172073539		Stu1		Cytoskeleton proteins	
YBL035C	538.97994	39.91557340799583	379980.86	67.78541233477695	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1262.2799	93.48144943926418	441797.97	78.8130685453931					
YBL037W	1437.795	106.47968061325133	1473739.9	262.9028914659358	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3308.9383	245.05210642195502	1158128.4	206.60043542881473					
YBL039C	1602.6562	118.6889092734688	927937.94	165.53637960602413	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1485.3821	110.00386814298322	519883.73	92.74291606211915					
YBL040C	1925.9836	142.63376809236365	674094.26	120.25278685512302					
YBL041W	5106.954	378.2088759708904	1230775.9	219.56014277457606	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	4934.4892	365.43654276551115	1727071.2	308.09507990354575					
YBL043W	2704.5448	200.29216022327918	946590.68	168.86387265942					
YBL044W	130.43749	9.659890509560935	45653.122	8.144135731309932					
YBL045C	13950.028	1033.105919818829	6375162.8	1137.2758067322948	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	619.8025	45.901100117398315	216930.88	38.69865747697402					
YBL047C	4936.6614	365.5974107350256	1727831.5	308.23071107454246					
YBL049W	1478.8939	109.52336747094381	517612.86	92.337811817372					
YBL050W	3952.6088	292.72081389428024	1383413.1	246.7893446339166					
YBL051C	1564.6868	115.87698574815622	547640.38	97.69447063589976					
YBL052C	870.20678	64.4454459793544	724012.04	129.15770196094357	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	559.94169	41.46795079496325	195979.59	34.96112229797714					
YBL055C	473.23812	35.04689046186383	165633.34	29.54760470905378					
YBL056W	2245.2051	166.2745537154066	1050756.0	187.44609589872735	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	1751.9457	129.7449348396392	364404.71	65.00675724583816	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	2203.803	163.20841258630412	932208.67	166.29824217462956	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	2643.3192	195.75793779702602	925161.72	165.0411251412807		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1438.1713	106.5075484969307	503359.96	89.79521347842845					
YBL060W	414.30343	30.682327385597066	145006.2	25.867895183191948					
YBL061C	576.38841	42.68595579062367	201735.94	35.98800706868189					
YBL063W	912.07947	67.54643788544512	1013320.3	180.76787963135794	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	10306.905	763.3048887436131	2690102.2	479.8917683635186	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1556.4394	115.26620290505986	544753.79	97.17952708481816					
YBL067C	1406.3421	104.15035359071993	1050537.5	187.40711732334555	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	3353.4712	248.3501071583478	1093231.6	195.02338823962856	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	556.83217	41.237667133898555	194891.26	34.76697331424594					
YBL071C-B	114.94674	8.51268238012682	40231.359	7.176938487384443					
YBL071W-A	805.08252	59.622498059119366	281778.88	50.266999153672195		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	11446.47	847.6983643350846	2289294.0	408.39093249468107	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	216.30663	16.01915493998013	76788.854	13.69849031634116	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	1532.6257	113.50261687908274	994674.08	177.4415496915158	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	5149.8184	381.38331156266713	5520605.3	984.8298848475026	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	2201.6789	163.05110678847439	257596.43	45.95305201297904	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	2156.4076	159.69842190297493	3238924.2	577.7970301401169	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	562.00011	41.62039248808914	304042.06	54.23856455352776	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	950.12879	70.36428009601852	332545.08	59.323265302629686					
YBL082C	1177.9388	87.23534801968052	546563.6	97.50238207571849	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1835.1931	135.91003943652788	1391076.4	248.15641336033903	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1227.3311	90.89322437114501	429565.89	76.63096761927808					
YBL086C	690.65358	51.14816271638073	241728.75	43.122390406506824					
YBL087C	8770.6021	649.5299471718231	1657643.8	295.70981150783894	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1359.925	100.71281348034721	475973.75	84.90974230723106		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1612.4515	119.41432591180109	564358.02	100.6767580086489					
YBL090W	918.48633	68.02091471039847	321470.22	57.347602760969224		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2763.3908	204.65015512892805	1163387.5	207.5386149518829	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	1037.4881	76.8339029750757	363120.84	64.77772555899412					
YBL092W	15147.324	1121.7748160658764	1969152.1	351.28029092936924	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	924.58061	68.4722426034345	323603.21	57.72811036510475		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	1735.0826	128.49609373075418	607278.91	108.33348636708675					
YBL097W	144.33746	10.689289252868413	108830.44	19.414441690497785	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1016.2916	75.2641405610189	467494.14	83.39705069353215	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	18923.351	1401.4184015193057	10313226.0	1839.7933962035413	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	116.30181	8.613035643845638	40705.634	7.26154518687735					
YBL101C	3754.9882	278.0855019265803	1314245.9	234.45049374536927					
YBL102W	2803.6331	207.63040422642987	981271.58	175.0506556111749					
YBL103C	814.28236	60.303816345031485	284998.83	50.84141134497932					
YBL104C	2180.9305	161.5145295954559	763325.67	136.17092525836665					
YBL105C	1695.7791	125.58536993008516	1951841.7	348.1922601225546	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	547.85316	40.572702992958305	191748.61	34.20635079743315					
YBL107C	1307.1032	96.80095650948765	457486.12	81.61170349905848					
YBR001C	1729.6945	128.09706385019942	1349161.7	240.67918089555522	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1328.968	98.4202116332519	380084.85	67.80396328239229	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	3102.7963	229.78571982235158	1467622.6	261.8116162294001	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	777.18835	57.55672212265295	336522.56	60.03281452006482	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	789.78656	58.4897156141442	276425.3	49.31196518757397					
YBR006W	2275.1348	168.49107616599963	1130742.0	201.71493036320396	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	973.66601	72.10739067028247	340783.1	60.79285927776343					
YBR008C	620.63256	45.962572388264356	340106.64	60.672184462647785	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	10835.314	802.4376034582752	1473602.7	262.87841613164574	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	12073.769	894.1546374261803	3465171.7	618.1576948252078	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	288.10055	21.336042028593816	100835.19	17.988155856075426					
YBR014C	1913.5414	141.71232833069652	669739.49	119.47593225230666					
YBR015C	2268.5264	168.00167376762948	1354310.3	241.59764814137077	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	6141.3106	454.8108674983394	2149458.7	383.44548269108515					
YBR017C	1531.7907	113.44077876355718	536126.74	95.64053340633987					
YBR018C	19973.17	1479.165501642566	7310180.2	1304.075102884188	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	19807.905	1466.926368514026	13845726.0	2469.9618975133167	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	22435.131	1661.4924821664104	11845749.0	2113.182701832065	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	1326.2369	98.21795285802813	464182.92	82.80635669638934					
YBR022W	584.22799	43.26653645375161	204479.8	36.477488779652546		POA1	K15529	Other enzymes	Poa1p
YBR023C	1761.3346	130.44025445982828	2051954.8	366.05160115255484	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	1139.7173	84.40475456751287	398901.05	71.16061623479003		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	5875.9352	435.1577960697882	2056577.3	366.8762165516502					
YBR026C	1876.3864	138.96071733386782	713026.83	127.19803223064685	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1273.2942	94.29714232050144	445652.97	79.5007683536165		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	4184.3177	309.8806243451774	1912233.2	341.1264344794893	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	646.17816	47.85441881218005	226162.36	40.345476420065644					
YBR033W	2733.0417	202.4025729110878	956564.6	170.64313669865103					
YBR034C	1423.2042	105.39912064198155	495275.06	88.35293483264235	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	3057.1302	226.40379698714017	697025.69	124.3435624746531	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	3821.3208	282.99793663545506	1337462.3	238.59210563321307					
YBR037C	2560.4756	189.62273766845973	896166.46	159.8686128867054		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	1968.5159	145.7836091474146	1895680.8	338.17362454287786	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	15762.692	1167.3475076523787	4902197.2	874.5110439204465	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	116.28388	8.611707790658366	40699.358	7.260425600886063					
YBR041W	1736.2239	128.58061569632224	607678.36	108.40474491141745					
YBR042C	799.52839	59.21117239135416	279834.94	49.92021649084527					
YBR043C	1851.0004	137.08069050664417	647850.14	115.5710550027256					
YBR044C	2236.4434	165.6256830366039	782755.19	139.6369893771404					
YBR045C	490.37891	36.316296632186315	313352.12	55.89940151242488	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	3108.445	230.20404911956018	1038220.6	185.20988521753313	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	2688.1245	199.07611183002857	940843.57	167.8386362275552					
YBR048W	3730.0534	276.23888989902747	581888.33	103.80401892307091	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2332.0997	172.70976127630104	1889000.8	336.981968325256	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	670.61706	49.66430566429679	234715.97	41.87136901581605					
YBR052C	8391.3035	621.4399943029835	2936956.2	523.9284605708289					
YBR053C	3920.1926	290.32014716314313	1372067.4	244.76536649794767					
YBR054W	1625.5912	120.38742086577848	568956.92	101.49716336481976					
YBR055C	852.90025	63.16376549853228	766757.32	136.78310296184003	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	1761.5513	130.45630274681557	616542.96	109.98611552619754					
YBR057C	1061.4205	78.6062796409485	371497.17	66.27199288314871					
YBR058C	1268.8902	93.97099254711875	991003.25	176.7867042733522	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	942.8377	69.82431929874042	329993.2	58.86803122050021					
YBR059C	2837.3755	210.1292861776987	993081.43	177.15743423118715		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1645.9235	121.8931826817069	1020472.6	182.04379022496528	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	1085.0202	80.35401733552146	336356.26	60.003147988778814	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	1879.9636	139.2256362642367	657987.26	117.37943255912965					
YBR063C	1264.7068	93.66117988545456	442647.38	78.96459619626289					
YBR065C	309.7876	22.942133409801578	112762.69	20.115922253633062	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	1885.656	139.6472018795872	659979.6	117.73484937778487					
YBR067C	13803.322	1022.2412221226709	9676128.7	1726.1405580635542	701.0	Tip1		Cell wall	Tip1p
YBR068C	2572.5649	190.5180424948347	900397.71	160.6234325529947		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	205.61745	15.227539673257436	71966.107	12.838152524639472		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	576.11345	42.665592906498034	136538.89	24.35739778677998	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	426.13568	31.558595699881188	149147.49	26.606666736706217					
YBR072C-A	117.44962	8.69803972454191	41107.367	7.333210999343501					
YBR072W	514.42328	38.096965530149404	110086.58	19.638526576905505	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	470.3912	34.836054332699746	450634.77	80.38947987232139	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1107.2716	82.00190313648594	387545.06	69.13480244874933					
YBR076W	129.53829	9.593297894614134	45338.401	8.087992133036552					
YBR077C	2600.9821	192.62255279005961	910343.74	162.3977212491255					
YBR078W	9864.5528	730.5453361129745	3452593.5	615.9138489814217		Ecm33		Cell wall	
YBR079C	4790.4265	354.7676015852437	4617971.1	823.8074811546652	964.0	RPG1	K03254	RNA transport	Rpg1p
