!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAR019C	986.86639	67.53450799292587	961207.86	157.4279576199283	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	632.87984	43.31004586450821	221507.94	36.2788779013913					
YAR027W	105.73465	7.235769338090661	37007.128	6.061078795609579					
YAR028W	131.93899	9.029018380830221	46178.646	7.563202745172799					
YAR029W	1435.6528	98.24643586926332	502478.48	82.29662297431274					
YAR031W	376.64047	25.77474427077647	131824.16	21.59034391766485					
YAR033W	177.42924	12.14206558089263	62100.234	10.170862529504939					
YAR035C-A	169.05501	11.568989520546102	59169.254	9.690822556439324					
YAR035W	13473.18	922.0139540876744	9256074.7	1515.9727632673441	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1562.1322	106.90183657679017	546746.27	89.546863071234					
YAR050W	272.73816	18.66436797639435	95458.356	15.634302057034809		Flo1		Cell wall	
YAR068W	982.69384	67.2489666935349	343942.84	56.331435782472454					
YBL001C	3698.6903	253.11352393783255	1294541.6	212.02182027728546					
YBL002W	9533.5311	652.410841830126	1248892.6	204.54536368922538	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	11281.254	772.0132594983065	1489125.5	243.8910415326343	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	3885.3963	265.89042867093144	1359888.7	222.72445902743593		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	600.70277	41.1080632930844	210245.97	34.43437682138878					
YBL006C	2572.8979	176.07185283970628	463121.62	75.85070180994205	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	3046.8856	208.50838775321017	1066410.0	174.65811014640238					
YBL008W	926.83301	63.42622664649927	778539.73	127.51031771616017	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	119.56966	8.182544507348588	41849.381	6.854149713765587					
YBL009W	1248.0066	85.40519016249428	436802.31	71.54008868276085		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	722.44011	49.43894926161711	252854.04	41.41278567275516					
YBL011W	3385.1421	231.65639090175102	2569322.9	420.807271190137	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	370.39432	25.347299713565423	148528.12	24.32614167421355	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1126.3886	77.0824710220809	394236.01	64.56852097997786		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	21830.67	1493.944441259092	11482932.0	1880.6905430928523	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	144.20256	9.868254750190015	50903.504	8.337046547265905	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	3037.2399	207.84830082518403	1063034.0	174.10518417997835					
YBL018C	2671.136	182.79460864220135	934897.6	153.1188267143099		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	754.08324	51.60439256535167	392123.28	64.22249512777317	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	2119.9612	145.07590698888097	1216857.7	199.29864329769777	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1329.007	90.94831354440436	465152.45	76.18331396645655					
YBL022C	4704.3829	321.9363713074004	5330065.8	872.9655757016272	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	2272.9852	155.54784184838053	1972951.2	323.1326863055267	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	1897.3165	129.83959899005188	664060.78	108.76079637020084		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	588.05186	40.24231997547807	205818.15	33.70918231527158		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	2909.5353	199.10905565803085	279315.39	45.74666230831044	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	11563.355	791.3183573639988	2185474.1	357.93998188305585	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	620.26603	42.44684142174038	217093.11	35.55581091550628					
YBL029C-A	3293.5802	225.3905093902756	1152753.1	188.79950292233457					
YBL029W	2239.5302	153.25840633026206	783835.57	128.37767774282696					
YBL030C	19911.838	1362.6324659459171	6969143.3	1141.4159639514467		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	439.69016	30.08944161623627	153891.56	25.204573322719863					
YBL032W	2981.4447	204.03005205458106	1043505.6	170.90679571945847		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	4853.4988	332.1408620494778	1674457.1	274.24490825032166	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	1054.0545	72.1324110097918	368919.08	60.42207904065925		Stu1		Cytoskeleton proteins	
YBL035C	789.74827	54.04506769423405	556772.53	91.18897785207483	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1414.8126	96.82027254286392	495184.41	81.10199006438543					
YBL037W	1367.0784	93.55366447504238	1401255.4	229.49955457698366	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3455.0187	236.43827611847067	1209256.5	198.05370821002526					
YBL039C	1403.6471	96.05618070972832	812711.67	133.10704548543865	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1062.0864	72.68206030400717	371730.24	60.88249472779568					
YBL040C	2906.3442	198.89067820527737	1017220.5	166.60178555356617					
YBL041W	4477.1122	306.38349093652477	1078984.0	176.71749732111084	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	2976.6349	203.7009016449249	1041822.2	170.63108613063199					
YBL043W	2275.1446	155.69561668197267	796300.61	130.41921929748165					
YBL044W	127.01824	8.692275298307989	44456.384	7.281128284039685					
YBL045C	15330.261	1049.100105677061	7005929.3	1147.4408260962555	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	801.22864	54.8307071155206	280430.02	45.92921795699386					
YBL047C	4221.4758	288.88945256008077	1477516.5	241.98970339749903					
YBL049W	876.34593	59.971229959663596	306721.08	50.23520425995958					
YBL050W	4293.0634	293.7884271258215	1502572.2	246.0933607247889					
YBL051C	1436.5682	98.30907969748887	502798.87	82.34909689326493					
YBL052C	691.00267	47.28758200008019	574914.22	94.16024902382105	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	453.21114	31.01472668130186	158623.9	25.979642537159176					
YBL055C	637.00229	43.59215865636794	222950.8	36.51519151511007					
YBL056W	2471.6784	169.14507004412445	1156745.5	189.45338373641965	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	2069.9545	141.65378428304044	430550.54	70.51616511371145	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	2416.7403	165.3854754412865	1022281.1	167.4306176464825	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	2496.5023	170.8438510442207	873775.81	143.1082151013606		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1357.6907	92.91123333430286	475191.75	77.82756445659896					
YBL060W	433.70507	29.67986225216108	151796.77	24.861485708618737					
YBL061C	698.23965	47.78283230813319	244383.88	40.02553111002821					
YBL063W	609.31251	41.69725607615913	676946.2	110.87118834480972	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	7164.7366	490.3064549395674	1869996.3	306.27058986577856	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1563.2875	106.98089754986094	547150.62	89.61308807553601					
YBL067C	1384.2415	94.72819177263672	1034028.4	169.3546067476001	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	3971.1394	271.75811058913746	1294591.4	212.02997659041574	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	550.51679	37.6736718680782	192680.88	31.557541998054912					
YBL071C-B	119.98368	8.210877255613761	41994.288	6.87788278337951					
YBL071W-A	649.75907	44.465147005757366	227415.67	37.24645412165855		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	13566.659	928.411029048015	2713331.8	444.3932487393556	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	194.96313	13.341967255882375	69211.911	11.335622860701793	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	587.33287	40.1931171285741	381179.03	62.43003067041646	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	8923.5834	610.6701176162668	9566081.4	1566.7460909318659	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	2310.3309	158.10353074477857	270308.72	44.27153739302241	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	2491.51	170.50221156022423	3742248.0	612.9105722744105	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	555.93061	38.0441573499703	300758.46	49.25863807929629	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	482.1321	32.99388295217566	168746.23	27.63749179596042					
YBL082C	1470.7989	100.65159891405014	682450.69	111.77272135811583	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1554.5008	106.37959481283953	1178311.6	192.98550953159068	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1376.2124	94.1787340916167	481674.34	78.88929204566318					
YBL086C	786.39429	53.8155438281734	275238.0	45.07886171404572					
YBL087C	9452.5211	646.8670614886889	1786526.5	292.599790152443	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1186.2087	81.17615691768387	415173.04	67.99761681729984		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1529.8772	104.69452099953982	535457.02	87.69789403496252					
YBL090W	861.57254	58.9602383653125	301550.39	49.38834147402087		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2620.1112	179.3028140098627	1103066.8	180.66181173586108	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	1008.4095	69.00877375902161	352943.33	57.80554852878166					
YBL092W	17906.071	1225.371243083269	2327789.2	381.24854651701116	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	1156.2532	79.126203677122	404688.62	66.28046395566018		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	2846.8074	194.81637945904768	996382.59	163.1889237274385					
YBL097W	128.55827	8.797664608753898	96932.936	15.87581081638598	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1748.606	119.6628511013311	804358.76	131.7389942904733	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	20363.703	1393.5550718462189	11098218.0	1817.6815501287363	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	107.12348	7.330811535987191	37493.218	6.14069129057968					
YBL101C	4125.0154	282.28835060665335	1443755.4	236.4602635737317					
YBL102W	3614.5615	247.35631387007936	1265096.5	207.19926092481143					
YBL103C	1040.0957	71.17716448430049	364033.5	59.62191196629849					
YBL104C	1999.2573	136.81574271342384	699740.06	114.60439837710656					
YBL105C	1866.3429	127.71997382299183	2148160.7	351.82874143413216	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	426.99183	29.220453192299967	149447.14	24.47666004555923					
YBL107C	1197.3109	81.93591692393868	419058.82	68.63403525977945					
YBR001C	1576.3224	107.87291856421221	1229531.5	201.37437585494447	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1130.2616	77.34751313123267	323254.82	52.943123148615896	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	3101.7273	212.26138538746505	1467117.0	240.28645885134182	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	851.49747	58.2707682381109	368698.4	60.38593576392037	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	874.39156	59.83748600230161	306037.05	50.12317287701733					
YBR006W	2302.3247	157.55564018596343	1144255.4	187.40773782017772	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	990.78824	67.80289306800383	346775.88	56.7954350063818					
YBR008C	692.14855	47.36599833161514	379297.41	62.12185633482914	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	11434.197	782.4796512617975	1555050.8	254.68837868141816	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	13713.305	938.4464964218007	3935718.5	644.5974393321833	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	310.49692	21.248323925104863	108673.92	17.79876547425598					
YBR014C	2017.2364	138.0461115708085	706032.74	115.63502224274555					
YBR015C	2917.4838	199.6529976163559	1741737.8	285.26423469261596	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	5877.9812	402.24955713981507	2057293.4	336.946368901892					
YBR017C	1313.5033	89.88734443837379	459726.16	75.29458865770445					
YBR018C	22210.352	1519.9273274163254	8128988.8	1331.3770699911586	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	21352.002	1461.1876180462173	14925049.0	2444.4452435577805	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	23495.844	1607.8977666050005	12405806.0	2031.8401279084962	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	964.78849	66.02364479084943	337675.97	55.305039114461856					
YBR022W	743.88186	50.90627863004086	260358.65	42.64190111614541		POA1	K15529	Other enzymes	Poa1p
YBR023C	2011.9071	137.6814100700849	2343871.8	383.88257707021353	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	969.37987	66.3378480026019	339282.95	55.56823252960525		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	7786.1831	532.8340798001383	2725164.1	446.33115925846676					
YBR026C	1583.1098	108.33740263641899	601581.72	98.52788919254526	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1209.0783	82.74119875074804	423177.4	69.30858200942244		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	5388.9087	368.78071982297195	2462731.3	403.3495509760718	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	672.52408	46.02303140164204	235383.43	38.55142491497453					
YBR033W	3054.9044	209.05714057140443	1069216.5	175.11776261226998					
YBR034C	1364.0099	93.34367694291424	474675.45	77.74300412589258	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	4906.7906	335.7877949367731	1118748.3	183.23014957427296	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	4268.3641	292.0981729129187	1493927.4	244.6775033804339					
YBR037C	2071.7778	141.77855868986111	725122.23	118.76152541418865		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	1925.6521	131.77869715377022	1854403.0	303.7166975458023	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	16328.893	1117.4397730012179	5078285.7	831.7286814128713	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	118.47187	8.107419132443932	41465.154	6.791220482337503					
YBR041W	1525.8361	104.4179752553381	534042.64	87.4662449151785					
YBR042C	786.40016	53.81594553155082	275240.06	45.07919910370533					
YBR043C	2146.0041	146.85810816224242	751101.44	123.01643649125705					
YBR044C	2018.7503	138.149712719542	706562.6	115.72180344907535					
YBR045C	534.04581	36.54650861504521	341255.27	55.89126183709857	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	7333.7201	501.8705507959706	2449462.5	401.1763684928706	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	4194.817	287.06510332706875	1468185.9	240.46152477714472					
YBR048W	4793.9488	328.0656599838985	747856.01	122.48489546068491	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2399.6175	164.21370600503965	1943690.2	318.34027910661274	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	1539.8774	105.3788675267641	538957.09	88.2711403582154					
YBR052C	6637.4718	454.2239931080438	2323115.1	380.48301593061825					
YBR053C	3354.8338	229.58229439857394	1174191.8	192.31076296865416					
YBR054W	598.96718	40.98929116960835	209638.51	34.33488617933785					
YBR055C	824.29508	56.4092193562185	741041.28	121.36876952135765	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	2133.6757	146.0144352630772	746786.49	122.30972799042134					
YBR057C	1200.1276	82.12867295514133	420044.66	68.79549750348191					
YBR058C	1191.1434	81.5138546445187	930283.0	152.3630411205124	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1077.8199	73.758755378714	377236.96	61.784392973597384					
YBR059C	2340.9741	160.20054555478626	819340.93	134.1927948907041		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1428.8836	97.78319728282639	885907.83	145.09521417813065	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	926.57356	63.40847163095075	287237.8	47.04420561567343	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	1296.5499	88.72716760044614	453792.46	74.32275903478671					
YBR063C	1119.5551	76.61483217547912	391844.29	64.17680175829075					
YBR065C	346.7847	23.731615881633584	126229.63	20.67406402816892	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	2263.5385	154.90137314388167	792238.48	129.75391800720024					
YBR067C	16931.993	1158.7118866158414	11869327.0	1943.9748525704633	701.0	Tip1		Cell wall	Tip1p
YBR068C	3901.8499	267.0164025534875	1365647.5	223.6676432855647		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	270.73964	18.527602689541258	94758.874	15.51973992408273		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	964.17176	65.98143993157312	228508.71	37.425473730171625	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	983.18866	67.28282885115186	344116.03	56.359801081087674					
YBR072C-A	113.49857	7.767079880844515	39724.499	6.506133590131986					
YBR072W	498.6572	34.1247498145418	106712.64	17.477544313287932	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	542.81474	37.14659529260894	520016.52	85.16902751109691	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1084.4385	74.21168791257197	379553.47	62.163794197081074					
YBR076W	120.92882	8.275556289707154	42325.087	6.932061502801046					
YBR077C	3001.7013	205.41627771640495	1050595.5	172.0679893833654					
YBR078W	10147.066	694.3970499205534	3551473.1	581.6651943265583		Ecm33		Cell wall	
YBR079C	4135.6364	283.0151805166201	3986753.5	652.9560224768665	964.0	RPG1	K03254	RNA transport	Rpg1p
