b0108	ppdD	K02682	putative prepilin peptidase-dependent pilin
b1450	mcbR	K13654	colanic acid and biofilm gene transcriptional regulator, MqsR-controlled
b0674	asnB	K01953	asparagine synthetase B 
b0676	nagC	K02565	N-acetylglucosamine-inducible nag divergent operon transcriptional repressor
b0677	nagA	K01443	N-acetylglucosamine-6-phosphate deacetylase 
b0670	glnU	K14223	tRNA-Gln
b0672	leuW	K14228	tRNA-Leu
b0673	metT	K14230	tRNA-Met
b0678	nagB	K02564	glucosamine-6-phosphate deaminase 
b0679	nagE	K02802	fused N-acetyl glucosamine specific PTS enzyme: IIC, IIB, and IIA components 
b3415	gntT	K06155	gluconate transporter, high-affinity GNT I system
b2609	rpsP	K02959	30S ribosomal subunit protein S16
b0296	ykgM	K02909	50S ribosomal protein L31 type B
b4483	tatD	K03424	quality control of Tat-exported FeS proteins
b2608	rimM	K02860	16S rRNA processing protein
b4003	zraS	K07709	sensory histidine kinase in two-component regulatory system with ZraR
b4002	zraP	K07803	Zn-dependent periplasmic chaperone
b1507	hipA	K07154	inactivating GltX kinase facilitating persister formation
b4000	hupA	K05787	HU, DNA-binding transcriptional regulator, alpha subunit
b0058	rluA	K06177	dual specificity 23S rRNA pseudouridine(746), tRNA pseudouridine(32) synthase, SAM-dependent 
b4006	purH	K00602	fused IMP cyclohydrolase/phosphoribosylaminoimidazolecarboxamide formyltransferase 
b4005	purD	K01945	phosphoribosylglycinamide synthetase phosphoribosylamine-glycine ligase 
b4004	zraR	K07713	fused DNA-binding response regulator in two-component regulatory system with ZraS: response regulator/sigma54 interaction protein
b0054	lptD	K04744	LPS assembly OM complex LptDE, beta-barrel component
b0055	djlA	K05801	membrane-anchored DnaK co-chaperone, DNA-binding protein
b4009	rrlE	K01980	23S ribosomal RNA of rrnE operon
b4008	gltV	K14224	tRNA-Glu
b0051	rsmA	K02528	16S rRNA m(6)A1518, m(6)A1519 dimethyltransferase, SAM-dependent 
b0052	pdxA	K00097	4-hydroxy-L-threonine phosphate dehydrogenase, NAD-dependent 
b0053	surA	K03771	peptidyl-prolyl cis-trans isomerase (PPIase) 
b0907	serC	K00831	3-phosphoserine/phosphohydroxythreonine aminotransferase 
b0452	tesB	K10805	acyl-CoA thioesterase 2 
b0905	ycaO	K09136	ribosomal protein S12 methylthiotransferase accessory factor
b0903	pflB	K00656	formate C-acetyltransferase 1, anaerobic
b0459	maa	K00661	maltose O-acetyltransferase 
b0908	aroA	K00800	5-enolpyruvylshikimate-3-phosphate synthetase 
b0909	ycaL	K07387	putative peptidase-related chaperone
b1754	ynjB	K05777	putative ABC superfamily transporter periplasmic-binding protein
b1226	narJ	K00373	molybdenum-cofactor-assembly chaperone subunit (delta subunit) of nitrate reductase 1 
b4241	treR	K03485	trehalose 6-phosphate-inducible trehalose regulon transcriptional repressor
b4242	mgtA	K01531	magnesium transporter 
b2076	mdtC	K07789	multidrug efflux system, subunit C
b3410	feoC	K07490	putative DNA-binding transcriptional regulator
b1223	narK	K02575	nitrate/nitrite transporter
b3035	tolC	K12340	transport channel
b3034	nudF	K01515	ADP-ribose pyrophosphatase 
b3030	parE	K02622	DNA topoisomerase IV, subunit B 
b3851	rrsA	K01977	16S ribosomal RNA of rrnA operon
b3850	hemG	K00230	protoporphyrin oxidase, flavoprotein 
b2938	speA	K01585	biosynthetic arginine decarboxylase, PLP-binding 
b3583	sgbE	K03080	L-ribulose-5-phosphate 4-epimerase 
b3582	sgbU	K03082	putative L-xylulose 5-phosphate 3-epimerase
b3581	sgbH	K03081	3-keto-L-gulonate 6-phosphate decarboxylase 
b3580	lyxK	K00880	L-xylulose kinase 
b3589	yiaY	K13954	putative Fe-containing alcohol dehydrogenase, Pfam00465 family
b3588	aldB	K00138	aldehyde dehydrogenase B 
b3915	fieF	K13283	ferrous iron and zinc transporter
b3917	sbp	K02048	sulfate transporter subunit
b1892	flhD	K02403	flagellar class II regulon transcriptional activator, with FlhC
b3543	dppB	K12369	dipeptide/heme transporter
b0611	rna	K01169	ribonuclease I 
b1891	flhC	K02402	flagellar class II regulon transcriptional activator, with FlhD
b3093	exuT	K08191	hexuronate transporter
b3363	ppiA	K03767	peptidyl-prolyl cis-trans isomerase A (rotamase A) 
b3361	fic	K04095	stationary-phase adenosine monophosphate-protein transferase domain protein
b3360	pabA	K01664	aminodeoxychorismate synthase, subunit II 
b3367	nirC	K02598	nitrite transporter
b3366	nirD	K00363	nitrite reductase, NAD(P)H-binding, small subunit 
b3365	nirB	K00362	nitrite reductase, large subunit, NAD(P)H-binding 
b3364	tsgA	K06141	putative transporter
b3368	cysG	K02302	fused siroheme synthase 1,3-dimethyluroporphyriongen III dehydrogenase and siroheme ferrochelatase/uroporphyrinogen methyltransferase 
b3693	dgoK	K00883	2-oxo-3-deoxygalactonate kinase 
b3691	dgoT	K08194	D-galactonate transporter
b3699	gyrB	K02470	DNA gyrase, subunit B 
b2189	proL	K14232	tRNA-Pro
b2180	yejF	K13896	microcin C transporter, ATP-binding subunit
b2182	bcr	K07552	bicyclomycin/cysteine/sulfonamide efflux transporter
b2183	rsuA	K06183	16S rRNA pseudouridine(516) synthase 
b2184	yejH	K17677	putative ATP-dependent DNA or RNA helicase
b2185	rplY	K02897	50S ribosomal subunit protein L25
b3741	mnmG	K03495	5-methylaminomethyl-2-thiouridine modification at tRNA U34
b3740	rsmG	K03501	16S rRNA m(7)G527 methyltransferase, SAM-dependent
b3743	asnC	K03718	transcriptional activator of asnA
b3213	gltD	K00266	glutamate synthase, 4Fe-4S protein, small subunit 
b3212	gltB	K00265	glutamate synthase, large subunit 
b2348	argW	K14219	tRNA-Arg
b3210	arcB	K07648	aerobic respiration control sensor histidine protein kinase, cognate to two-component response regulators ArcA and RssB
b2610	ffh	K03106	Signal Recognition Particle (SRP) component with 4.5S RNA (ffs)
b3748	rbsD	K06726	putative cytoplasmic sugar-binding protein
b2344	fadL	K06076	long-chain fatty acid outer membrane transporter
b2614	grpE	K03687	heat shock protein
b2615	nadK	K00858	NAD kinase 
b2340	sixA	K08296	phosphohistidine phosphatase 
b2341	fadJ	K01782	fused enoyl-CoA hydratase and epimerase and isomerase/3-hydroxyacyl-CoA dehydrogenase 
b2166	psuK	K16328	pseudouridine kinase
b2167	fruA	K02769	fused fructose-specific PTS enzymes: IIBcomponent/IIC components
b2164	psuT	K16324	putative nucleoside transporter
b2165	psuG	K16329	pseudouridine 5'-phosphate glycosidase
b2162	rihB	K10213	ribonucleoside hydrolase 2 
b2163	yeiL	K16326	putative transcriptional regulator
b2161	nupX	K16325	nucleoside permease
b2168	fruK	K00882	fructose-1-phosphate kinase 
b2169	fruB	K02768	fused fructose-specific PTS enzymes: IIA component/HPr component 
b1888	cheA	K03407	fused chemotactic sensory histidine kinase in two-component regulatory system with CheB and CheY: sensory histidine kinase/signal sensing protein
b3968	rrsB	K01977	16S ribosomal RNA of rrnB operon
b2987	pitB	K16322	phosphate transporter
b3961	oxyR	K04761	oxidative and nitrosative stress transcriptional regulator
b3960	argH	K01755	argininosuccinate lyase 
b1882	cheY	K03413	chemotaxis regulator transmitting signal to flagellar motor component
b1883	cheB	K03412	fused chemotaxis regulator: protein-glutamate methylesterase in two-component regulatory system with CheA 
b1884	cheR	K00575	chemotaxis regulator, protein-glutamate methyltransferase 
b1885	tap	K05877	methyl-accepting protein IV
b1886	tar	K05875	methyl-accepting chemotaxis protein II
b1887	cheW	K03408	purine-binding chemotaxis protein
b2507	guaA	K01951	GMP synthetase (glutamine aminotransferase) 
b2500	purN	K11175	phosphoribosylglycinamide formyltransferase 1 
b2501	ppk	K00937	polyphosphate kinase, component of RNA degradosome 
b2502	ppx	K01524	exopolyphosphatase 
b2508	guaB	K00088	IMP dehydrogenase 
b2509	xseA	K03601	exonuclease VII, large subunit 
b1080	flgI	K02394	putative flagellar basal body protein
b1081	flgJ	K02395	flagellar rod assembly protein and murein hydrolase
b1082	flgK	K02396	flagellar hook-filament junction protein 1
b1083	flgL	K02397	flagellar hook-filament junction protein
b1084	rne	K08300	fused ribonucleaseE: endoribonuclease/RNA-binding protein/RNA degradosome binding protein 
b1086	rluC	K06179	23S rRNA pseudouridine(955,2504,2580) synthase 
b1089	rpmF	K02911	50S ribosomal subunit protein L32
b2159	nfo	K01151	endonuclease IV with intrinsic 3'-5' exonuclease activity 
b4411	ecnB	K16348	entericidin B membrane lipoprotein
b3063	ttdT	K11106	L-tartrate/succinate antiporte
b1521	uxaB	K00041	altronate oxidoreductase, NAD-dependent 
b2762	cysH	K00390	phosphoadenosine phosphosulfate reductase
b2763	cysI	K00381	sulfite reductase, beta subunit, NAD(P)-binding, heme-binding 
b2764	cysJ	K00380	sulfite reductase, alpha subunit, flavoprotein 
b2765	queD	K01737	6-pyruvoyl tetrahydrobiopterin synthase (PTPS)
b2766	ygcN	K00313	putative oxidoreductase
b1246	oppD	K15583	oligopeptide transporter subunit
b4346	mcrB	K07452	5-methylcytosine-specific restriction enzyme McrBC, subunit McrB 
b1269	rluB	K06178	23S rRNA pseudouridine(2605) synthase 
b1264	trpE	K01657	component I of anthranilate synthase 
b4141	yjeH	K16263	putative transporter
b4348	hsdS	K01154	specificity determinant for hsdM and hsdR
b4349	hsdM	K03427	DNA methyltransferase M 
b1262	trpC	K13498	fused indole-3-glycerolphosphate synthetase/N-(5-phosphoribosyl)anthranilate isomerase 
b1263	trpD	K13497	fused glutamine amidotransferase (component II) of anthranilate synthase/anthranilate phosphoribosyl transferase 
b0030	rihC	K12700	ribonucleoside hydrolase 3 
b4062	soxS	K13631	superoxide response regulon transcriptional activator
b4064	yjcD	K06901	inner membrane putative guanine permease
b1866	aspS	K01876	aspartyl-tRNA synthetase 
b1640	anmK	K09001	anhydro-N-acetylmuramic acid kinase
b1865	nudB	K08310	dihydroneopterin triphosphate pyrophosphatase 
b1646	sodC	K04565	superoxide dismutase, Cu, Zn, periplasmic 
b1863	ruvC	K01159	component of RuvABC resolvasome, endonuclease 
b1860	ruvB	K03551	ATP-dependent DNA helicase, component of RuvABC resolvasome 
b1861	ruvA	K03550	component of RuvABC resolvasome, regulatory subunit 
b0842	mdfA	K08160	multidrug efflux system protein
b0841	ybjG	K06153	undecaprenyl pyrophosphate phosphatase
b1649	nemR	K16137	transcriptional repressor for the nemRA-gloA operon, quinone-, glyoxal-, and HOCl-activated
b4120	melB	K11104	melibiose:sodium symporter
b4122	fumB	K01676	anaerobic class I fumarate hydratase (fumarase B) 
b4123	dcuB	K07792	C4-dicarboxylate transporter, anaerobic
b4124	dcuR	K07703	response regulator in two-component regulatory system with DcuS
b4125	dcuS	K07701	sensory histidine kinase in two-component regulatory system with DcuR, regulator of anaerobic fumarate respiration
b0115	aceF	K00627	pyruvate dehydrogenase, dihydrolipoyltransacetylase component E2 
b0114	aceE	K00163	pyruvate dehydrogenase, decarboxylase component E1, thiamine triphosphate-binding 
b0116	lpd	K00382	lipoamide dehydrogenase, E3 component is part of three enzyme complexes 
b0113	pdhR	K05799	pyruvate dehydrogenase complex repressor
b0112	aroP	K11734	aromatic amino acid transporter
b1468	narZ	K00370	nitrate reductase 2 (NRZ), alpha subunit 
b1469	narU	K02575	nitrate/nitrite transporter
b1245	oppC	K15582	oligopeptide transporter subunit
b1463	nhoA	K00675	N-hydroxyarylamine O-acetyltransferase 
b1461	pptA	K01821	4-oxalocrotonate tautomerase 
b1466	narW	K00373	nitrate reductase 2 (NRZ), delta subunit (assembly subunit) 
b1467	narY	K00371	nitrate reductase 2 (NRZ), beta subunit 
b1465	narV	K00374	nitrate reductase 2 (NRZ), gamma subunit 
b0591	entS	K08225	enterobactin exporter, iron-regulated
b0590	fepD	K02015	iron-enterobactin transporter subunit
b0593	entC	K02361	isochorismate synthase 1 
b0592	fepB	K02016	iron-enterobactin transporter subunit
b0595	entB	K01252	isochorismatase 
b0594	entE	K02363	2,3-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex 
b0596	entA	K00216	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase 
b0599	ybdH	K08317	putative oxidoreductase
b0600	ybdL	K14287	methionine aminotransferase, PLP-dependent 
b0605	ahpC	K03386	alkyl hydroperoxide reductase, C22 subunit 
b0604	dsbG	K03805	thiol:disulfide interchange protein, periplasmic 
b0606	ahpF	K03387	alkyl hydroperoxide reductase, F52a subunit, FAD/NAD(P)-binding 
b3408	feoA	K04758	ferrous iron transporter, protein A
b0029	ispH	K03527	4-hydroxy-3-methylbut-2-enyl diphosphate reductase, 4Fe-4S protein 
b1517	lsrF	K08321	putative autoinducer-2 (AI-2) aldolase
b1514	lsrC	K10556	autoinducer 2 import system permease protein
b1515	lsrD	K10557	autoinducer 2 import system permease protein
b1512	lsrR	K11531	lsr operon transcriptional repressor
b4019	metH	K00548	homocysteine-N5-methyltetrahydrofolate transmethylase, B12-dependent 
b1511	lsrK	K11216	autoinducer-2 (AI-2) kinase
b4014	aceB	K01638	malate synthase A 
b0020	nhaR	K03717	transcriptional activator of nhaA
b4016	aceK	K00906	isocitrate dehydrogenase kinase/phosphatase 
b0025	ribF	K11753	bifunctional riboflavin kinase/FAD synthetase 
b4012	yjaB	K03827	putative acetyltransferase
b4013	metA	K00651	homoserine O-transsuccinylase 
b0536	argU	K14219	tRNA-Arg
b0535	sfmZ	K07688	response regulator family protein
b0933	ssuB	K15555	alkanesulfonate transporter subunit
b0932	pepN	K01256	aminopeptidase N 
b0931	pncB	K00763	nicotinate phosphoribosyltransferase 
b0930	asnS	K01893	asparaginyl tRNA synthetase 
b0937	ssuE	K00299	NAD(P)H-dependent FMN reductase 
b0936	ssuA	K15553	aliphatic sulfonate binding protein, SsuABC ABC transporter
b0935	ssuD	K04091	alkanesulfonate monooxygenase, FMNH(2)-dependent 
b0934	ssuC	K15554	putative alkanesulfonate transporter subunit
b4090	rpiB	K01808	ribose 5-phosphate isomerase B/allose 6-phosphate isomerase 
b3247	rng	K08301	ribonuclease G 
b0531	sfmC	K07353	putative periplasmic pilus chaperone
b0530	sfmA	K07352	FimA homolog, function unknown
b0335	prpE	K01908	propionate--CoA ligase
b0334	prpD	K01720	2-methylcitrate dehydratase 
b0337	codA	K01485	cytosine/isoguanine deaminase 
b0336	codB	K10974	cytosine transporter
b0331	prpB	K03417	2-methylisocitrate lyase 
b0330	prpR	K02688	propionate catabolism operon regulatory protein
b0333	prpC	K01659	2-methylcitrate synthase 
b0339	cynT	K01673	carbonic anhydrase 
b0338	cynR	K11921	transcriptional activator of cyn operon
b0182	lpxB	K00748	tetraacyldisaccharide-1-P synthase 
b0879	macB	K05685	fused macrolide transporter subunits of ABC superfamily: ATP-binding component/membrane component
b4464	ygfQ	K06901	putative purine permease
b3020	ygiS	K02035	putative inner membrane ABC superfamily transporter permease
b3021	mqsA	K13655	antitoxin for MqsR toxin
b3023	ygiV	K07471	transcriptional repressor for mcbR biofilm gene
b3025	qseB	K07666	quorum sensing DNA-binding response regulator in two-component regulatory system with QseC
b3026	qseC	K07645	quorum sensing sensory histidine kinase in two-component regulatory system with QseB
b0180	fabZ	K02372	(3R)-hydroxymyristol acyl carrier protein dehydratase 
b0783	moaC	K03637	molybdopterin biosynthesis, protein C
b3590	selB	K03833	selenocysteinyl-tRNA-specific translation factor
b3591	selA	K01042	selenocysteine synthase 
b2303	folX	K07589	D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase and dihydroneopterin aldolase 
b3599	mtlA	K02798	fused mannitol-specific PTS enzymes: IIA components/IIB components/IIC components 
b3114	tdcE	K00656	pyruvate formate-lyase 4/2-ketobutyrate formate-lyase 
b3115	tdcD	K00932	propionate kinase/acetate kinase C, anaerobic 
b3116	tdcC	K03838	L-threonine/L-serine transporter
b3117	tdcB	K01754	L-threonine dehydratase, catabolic 
b3113	tdcF	K09022	putative reactive intermediate deaminase
b3118	tdcA	K07592	tdc operon transcriptional activator
b3374	frlD	K10710	fructoselysine 6-kinase 
b3375	frlR	K10711	putative DNA-binding transcriptional regulator
b3371	frlB	K10708	fructoselysine-6-P-deglycase
b3982	nusG	K02601	transcription termination factor
b3684	yidP	K03482	UTRA domain-containing GntR family putative transcriptional regulator
b3686	ibpB	K04081	heat shock chaperone
b3687	ibpA	K04080	heat shock chaperone
b3752	rbsK	K00852	ribokinase 
b3753	rbsR	K02529	transcriptional repressor of ribose metabolism
b2379	alaC	K14261	valine-pyruvate aminotransferase 3
b2378	lpxP	K12974	palmitoleoyl-acyl carrier protein (ACP)-dependent acyltransferase
b3204	ptsN	K02806	sugar-specific enzyme IIA component of PTS 
b3757	gltU	K14224	tRNA-Glu
b3206	npr	K08485	phosphohistidinoprotein-hexose phosphotransferase component of N-regulated PTS system (Npr)
b3208	mtgA	K03814	biosynthetic peptidoglycan transglycosylase 
b2371	yfdE	K18702	acetyl-CoA:oxalate CoA-transferase
b2370	evgS	K07679	hybrid sensory histidine kinase in two-component regulatory system with EvgA
b2374	frc	K07749	formyl-CoA transferase, NAD(P)-binding
b2153	folE	K01495	GTP cyclohydrolase I 
b2151	galS	K02529	galactose- and fucose-inducible galactose regulon transcriptional isorepressor
b4219	msrA	K07304	methionine sulfoxide reductase A 
b2156	lysP	K11733	lysine transporter
b2155	cirA	K16089	colicin IA outer membrane receptor and translocator
b2154	yeiG	K01070	S-formylglutathione hydrolase 
b2404	lysV	K14229	tRNA-Lys
b2407	xapA	K03815	purine nucleoside phosphorylase II 
b2406	xapB	K11537	xanthosine transporter
b2401	valU	K14237	tRNA-Val
b2400	gltX	K01885	glutamyl-tRNA synthetase 
b2403	valY	K14237	tRNA-Val
b2402	valX	K14237	tRNA-Val
b3978	glyT	K14225	tRNA-Gly
b3979	thrT	K14234	tRNA-Thr
b2979	glcD	K00104	glycolate oxidase subunit, FAD-linked
b3972	murB	K00075	UDP-N-acetylenolpyruvoylglucosamine reductase, FAD-binding 
b3973	birA	K03524	bifunctional biotin-[acetylCoA carboxylase] holoenzyme synthetase/DNA-binding transcriptional repressor, bio-5'-AMP-binding 
b3970	rrlB	K01980	23S ribosomal RNA of rrnB operon
b3971	rrfB	K01985	5S ribosomal RNA of rrnB operon
b3976	thrU	K14234	tRNA-Thr
b3977	tyrU	K14236	tRNA-Tyr
b3974	coaA	K00867	pantothenate kinase 
b2972	pppA	K02654	bifunctional prepilin leader peptidase/methylase
b2081	yegQ	K08303	putative peptidase
b2573	rpoE	K03088	RNA polymerase sigma E factor
b2575	trmN	K15460	tRNA1(Val) (adenine(37)-N6)-methyltransferase 
b2574	nadB	K00278	quinolinate synthase, L-aspartate oxidase (B protein) subunit 
b2576	srmB	K05590	ATP-dependent RNA helicase 
b2578	eamB	K11249	cysteine and O-acetylserine exporter
b1079	flgH	K02393	flagellar protein of basal-body outer-membrane L ring
b1078	flgG	K02392	flagellar component of cell-distal portion of basal-body rod
b2945	endA	K01150	DNA-specific endonuclease I 
b1075	flgD	K02389	flagellar hook assembly protein
b1074	flgC	K02388	flagellar component of cell-proximal portion of basal-body rod
b1077	flgF	K02391	flagellar component of cell-proximal portion of basal-body rod
b1076	flgE	K02390	flagellar hook protein
b1071	flgM	K02398	anti-sigma factor for FliA (sigma 28)
b1070	flgN	K02399	export chaperone for FlgK and FlgL
b1073	flgB	K02387	flagellar component of cell-proximal portion of basal-body rod
b1072	flgA	K02386	assembly protein for flagellar basal-body periplasmic P ring
b1981	shiA	K08172	shikimate transporter
b3430	glgC	K00975	glucose-1-phosphate adenylyltransferase 
b1984	asnW	K14220	tRNA-Asn
b1987	cbl	K13635	ssuEADCB/tauABCD operon transcriptional activator
b1986	asnU	K14220	tRNA-Asn
b1989	asnV	K14220	tRNA-Asn
b2539	hcaF	K05709	3-phenylpropionate dioxygenase, small (beta) subunit 
b2538	hcaE	K05708	3-phenylpropionate dioxygenase, large (alpha) subunit 
b2889	idi	K01823	isopentenyl diphosphate isomerase 
b2285	nuoE	K00334	NADH:ubiquinone oxidoreductase, chain E 
b2881	xdhD	K12528	putative hypoxanthine oxidase, molybdopterin-binding/Fe-S binding
b2880	ygfM	K12529	putative oxidoreductase
b2883	guaD	K01487	guanine deaminase 
b2828	lgt	K13292	phosphatidylglycerol-prolipoprotein diacylglyceryl transferase 
b2799	fucO	K00048	L-1,2-propanediol oxidoreductase 
b2794	queF	K06879	7-cyano-7-deazaguanine reductase (NADPH-dependent) 
b2797	sdaB	K01752	L-serine dehydratase 2 
b2796	sdaC	K03837	putative serine transporter
