SAP018	arsC	K03741	arsenate reductase
SAP017	arsB	K03893	arsenic efflux pump protein
SAP016	arsR	K03892	arsenical resistance operon repressor
SAP011	blaR1	K02172	bla regulator protein blaR1
SAP010	blaZ	K18766	beta-lactamase
SAP012	blaI	K02171	penicillinase repressor
SA1342	gnd	K00033	6-phosphogluconate dehydrogenase 
SA1615	menE	K01911	O-succinylbenzoic acid--CoA ligase
SA0219	pflA	K04069	formate acetyltransferase activating enzyme
SA0218	pflB	K00656	formate acetyltransferase
SA1346	bmfBB	K09699	branched-chain alpha-keto acid dehydrogenase E2 subunit
SA1347	bfmBAB	K00167	branched-chain alpha-keto acid dehydrogenase E1
SA0747	cspC	K03704	cold-shock protein C
SA0214	uhpT	K07784	sugar phosphate antiporter
SA1184	citB	K01681	aconitate hydratase 
SA1229	dapD	K05822	tetrahydrodipicolinate acetyltransferase
SA1228	dapB	K00215	dihydrodipicolinate reductase
SA1182	mscL	K03282	large-conductance mechanosensitive channel
SA1225	lysC	K00928	aspartate kinase
SA1227	dapA	K01714	dihydrodipicolinate synthase 
SA1226	asd	K00133	aspartate semialdehyde dehydrogenase
SA1188	parE	K02622	DNA topoisomerase IV subunit B
SA1189	parC	K02621	DNA topoisomerase IV subunit A
SA1913	mnaA	K01791	UDP-GlcNAc 2-epimerase
SA1911	atpB	K02108	ATP synthase F0F1 subunit A 
SA1910	atpE	K02110	ATP synthase F0F1 subunit C 
SA1915	glyA	K00600	serine hydroxymethyltransferase
SA1914	upp	K00761	uracil phosphoribosyltransferase
SA1908	atpH	K02113	ATP synthase F0F1 subunit delta
SA0796	dltD	K03740	poly D-alanine transfer protein
SA0107	spa	K14196	immunoglobulin G binding protein A
SA0068	kdpA	K01546	potassium-transporting ATPase subunit A 
SA1516	phoP	K07658	alkaline phosphatase synthesis transcriptional regulatory protein
SA0066	kdpE	K07667	hypothetical protein
SA0067	kdpD	K07646	hypothetical protein
SA1515	phoR	K07636	alkaline phosphatase synthesis sensor protein
SA0109	sirC	K02015	lipoprotein
SA1048	pyrE	K00762	orotate phosphoribosyltransferase
SA1041	pyrR	K02825	bifunctional pyrimidine regulatory protein PyrR/uracil phosphoribosyltransferase 
SA1043	pyrB	K00609	aspartate carbamoyltransferase 
SA1042	pyrP	K02824	uracil permease
SA1045	pyrAA	K01956	carbamoyl phosphate synthase small subunit 
SA1044	pyrC	K01465	dihydroorotase 
SA1047	pyrF	K01591	orotidine 5'-phosphate decarboxylase
SA1046	carB	K01955	carbamoyl phosphate synthase large subunit 
SAS052	rpsD	K02986	30S ribosomal protein S4
SA2335	adaB	K00567	methylated-DNA--protein-cysteine methyltransferase
SA0917	purK	K01589	phosphoribosylaminoimidazole carboxylase ATPase subunit
SA2063	moaA	K03639	molybdenum cofactor biosynthesis protein A
SA1965	glmM	K03431	phosphoglucosamine mutase
SA1962	mtlA	K02798	PTS system mannitol specific transporter subunit IIA
SA1963	mtlD	K00009	mannitol-1-phosphate 5-dehydrogenase
SA1960	mtlF	K02799	PTS system mannitol specific transporter subunit IIBC
SA2065	moaD	K03636	molybdopterin synthase small subunit
SA2068	moeA	K03750	molybdopterin biosynthesis protein moeA
SA2069	moaC	K03637	molybdenum cofactor biosynthesis protein MoaC
SA1968	arg	K01476	arginase
SA2384	ermA	K00561	rRNA methylase Erm(A)
SA0366	ahpC	K03386	alkyl hydroperoxide reductase
SA0365	ahpF	K03387	alkyl hydroperoxide reductase
SA2145	tcaB	K07552	TcaB protein
SA2410	nrdD	K00527	anaerobic ribonucleoside triphosphate reductase 
SA0564	argS	K01887	arginyl-tRNA synthetase 
SA0562	adh1	K13953	alcohol dehydrogenase
SA2124	fosB	K11210	fosfomycin resistance protein FosB
SA1467	ruvB	K03551	Holliday junction DNA helicase RuvB 
SA1466	queA	K07568	S-adenosylmethionine--tRNA ribosyltransferase-isomerase
SA1465	tgt	K00773	queuine tRNA-ribosyltransferase 
SA0052	tnpA	K04763	transposase A for Tn554
SA1463	secF	K12257	preprotein translocase subunit SecD/SecF
SA1461	apt	K00759	adenine phosphoribosyltransferase 
SA1460	relA	K00951	GTP pyrophosphokinase
SA1545	serA	K00058	D-3-phosphoglycerate dehydrogenase
SA0963	pycA	K01958	pyruvate carboxylase 
SA1547	ptaA	K02803	PTS system N-acetylglucosamine-specific transporter subunit IIABC
SA0965	ctaB	K02301	protoheme IX farnesyltransferase
SA1468	ruvA	K03550	Holliday junction DNA helicase RuvA
SA0023	orfX	K00783	rRNA large subunit methyltransferase
SA1484	tnpA	K04763	transposase A for Tn554
SA1104	cdsA	K00981	phosphatidate cytidylyltransferase
SA2468	hisB	K01693	imidazoleglycerol-phosphate dehydratase
SA2467	hisH	K02501	imidazole glycerol phosphate synthase subunit HisH
SA2464	hisI	K11755	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase
SA2465	hisF	K02500	imidazole glycerol phosphate synthase subunit HisF
SA2463	lip	K01046	triacylglycerol lipase 
SA0318	ulaA	K03475	PTS system ascorbate-specific transporter subunit IIC
SA0702	llm	K02851	lipophilic protein affecting lysis rate and methicillin resistance level
SA0811	mnhC	K05567	monovalent cation/H+ antiporter subunit C
SA0810	mnhD	K05568	monovalent cation/H+ antiporter subunit D 
SA0813	mnhA	K05565	monovalent cation/H+ antiporter subunit A
SA0812	mnhB	K05566	monovalent cation/H+ antiporter subunit B
SA0709	prfB	K02836	peptide chain release factor 2
SA0708	secA	K03070	preprotein translocase subunit SecA
SA0819	gudB	K00260	NAD-specific glutamate dehydrogenase
SA0818	rocD	K00819	ornithine--oxo-acid transaminase 
SA1260	thyA	K00560	thymidylate synthase 
SA1149	glnR	K03713	glutamine synthetase
SA2208	hlgC	K11038	gamma-hemolysin component C
SA2209	hlgB	K11038	gamma-hemolysin component B
SA1140	glpF	K02440	glycerol uptake facilitator
SA1141	glpK	K00864	glycerol kinase 
SA1142	glpD	K00111	aerobic glycerol-3-phosphate dehydrogenase
SA1491	hemL	K01845	glutamate-1-semialdehyde aminotransferase 
SA1496	hemA	K02492	glutamyl-tRNA reductase
SA2207	hlgA	K11038	gamma-hemolysin subunit II
SA2204	gpmA	K01834	phosphoglyceromutase
SA1819	tst	K11043	toxic shock syndrome toxin-1
SA1816	sel	K11040	extracellular enterotoxin L
SA1817	sec3	K11040	enterotoxin C
SA1811	hlb	K01114	hypothetical protein
SA1052	gmk	K00942	guanylate kinase
SA1053	rpoZ	K03060	DNA-directed RNA polymerase subunit omega
SA1724	purB	K01756	adenylosuccinate lyase 
SA0148	capE	K17716	capsular polysaccharide synthesis protein Cap8E
SA1089	sucD	K01902	succinyl-CoA synthetase subunit alpha 
SA1088	sucC	K01903	succinyl-CoA synthetase subunit beta 
SA1722	pcrB	K07094	geranylgeranylglyceryl phosphate synthase
SA0143	adhE	K04072	bifunctional acetaldehyde-CoA/alcohol dehydrogenase
