!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL048C	940.20192	60.90546061102612	329070.67	51.22316536224706		GEM1	K07870	Mitochondrial biogenesis	ERMES complex Ca(2+)-binding regulatory GTPase GEM1
YAL049C	4705.0518	304.789153246717	1646768.1	256.3360469031573					
YAL051W	1333.5658	86.38722978156812	466748.03	72.65403362503578					
YAL053W	2663.6437	172.54851644225303	932275.3	145.11804365621063					
YAL054C	8025.4759	519.883331350982	5722164.3	890.7125273998034	713.0	ACS1	K01895	Glycolysis	acetate--CoA ligase 1
YAL055W	1033.9422	66.97787421682536	361879.77	56.33023234784775					
YAL056W	1524.1572	98.73357449601023	533455.02	83.03764872992421					
YAL058W	642.55185	41.62394859895304	322561.03	50.20987430787051	502.0	CNE1	K08054	Protein processing in endoplasmic reticulum	Cne1p
YAL059W	958.97375	62.1214833911773	335640.81	52.245873851195995					
YAL060W	2139.1614	138.57301034689175	817159.65	127.19913287715957	382.0	BDH1	K00004	Butanoate metabolism	(R,R)-butanediol dehydrogenase
YAL061W	690.50957	44.73060788598643	287942.49	44.82114975511847	417.0	BDH2	K00004	Butanoate metabolism	putative dehydrogenase BDH2
YAL062W	7834.8619	507.53552262824485	3580531.9	557.3458661584779	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	179.69996	11.640806727541005	62894.986	9.79023827415009					
YAL064C-A	141.75471	9.182746517186894	49614.148	7.72294202734932					
YAL064W	125.43728	8.125717629032554	43903.048	6.833951769723719					
YAL064W-B	287.4845	18.622995250882425	100619.58	15.662451427287175					
YAL065C	254.97165	16.51684117599264	89240.077	13.891117130282867					
YAL067C	1178.2241	76.32432989874313	412378.43	64.1908575799655					
YAL067W-A	91.967206	5.957555418030974	32188.522	5.010467767219508					
YAR002C-A	5582.7476	361.64552190352964	1953961.7	304.15382589580946					
YAR002W	1913.4994	123.95482274267438	669724.79	104.24941142693204		NUP60	K18718	Messenger RNA Biogenesis	Nup60p
YAR003W	912.27731	59.09652872282782	319297.06	49.7018044909907		SWD1	K14961	Chromosome-related	Swd1p
YAR007C	2753.2775	178.3549158541119	1709785.3	266.1453090177839	621.0	RFA1	K07466	DNA replication	Rfa1p
YAR008W	891.04036	57.720817618426615	245036.1	38.142337844998785	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	1682.7381	109.00630693056118	588958.33	91.67729815927646					
YAR015W	8272.7381	535.9007610778812	2531457.9	394.04692803301697	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1410.8805	91.39560863650952	1128704.4	175.69421220765693	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	939.7197	60.87422281987605	915286.99	142.4736420376917	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	546.1129	35.37671750353716	191139.51	29.752790572276997					
YAR027W	91.656226	5.937410404775932	32079.679	4.9935252576135225					
YAR028W	94.458221	6.118921197803021	33060.377	5.146180782411356					
YAR029W	1457.4474	94.41217181660555	510106.59	79.40323035152893					
YAR031W	403.64579	26.147822335495253	141276.03	21.99103750696401					
YAR033W	182.34474	11.812133269944608	63820.659	9.934328603289321					
YAR035C-A	293.4806	19.01141738085401	102718.21	15.989124331694525					
YAR035W	12923.894	837.1985849146923	8878715.2	1382.061479055233	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1474.7206	95.53111465201944	516152.21	80.34429201763642					
YAR050W	282.51446	18.301040393084193	98880.061	15.391677768280218		Flo1		Cell wall	
YAR068W	853.7415	55.30462998868196	298809.52	46.5127124662118					
YBL001C	4048.1142	262.2333083057685	1416840.0	220.54542147997					
YBL002W	10023.535	649.3158577316474	1313083.1	204.3946145843748	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	10874.252	704.4245632474054	1435401.3	223.4346748407702	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	4977.0946	322.41184863529185	1741983.1	271.15722099918463		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	619.37357	40.1224798298068	216780.75	33.7441079285551					
YBL006C	2578.4695	167.03100603004748	464124.51	72.24565630355902	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	3370.1954	218.3183195224292	1179568.4	183.61170629178585					
YBL008W	1061.8281	68.78429850497508	891935.6	138.8387629054727	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	103.69869	6.717510722813678	36294.541	5.649610995078521					
YBL009W	1597.2663	103.4695182498345	559043.2	87.02070676259223		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	855.4391	55.41459903653636	299403.68	46.6051994567164					
YBL011W	3409.3942	220.85758360880703	2587730.2	402.80627850388686	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	353.77013	22.916920567522975	141861.82	22.082221622636034	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1358.7253	88.01704025487913	475553.86	74.02474978835059		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	22764.629	1474.6728180305386	11974195.0	1863.9040986691155	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	133.41157	8.642285182410768	47094.284	7.330699806666531	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	3321.7181	215.1780022960201	1162601.3	180.97060622346987					
YBL018C	3501.7898	226.84289001663922	1225626.4	190.78109805269352		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	775.61461	50.24363817369293	403319.6	62.780759417529794	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	2065.5965	133.8075402664817	1185652.4	184.55874219159395	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1450.3477	93.95225944086812	507621.7	79.01643218632935					
YBL022C	4544.7024	294.40185892412967	5149147.8	801.5167357031565	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	2540.5299	164.5733118217671	2205180.0	343.258485460038	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	2764.4371	179.07782501200302	967552.98	150.60936999117826		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	731.94489	47.41475178793173	256180.71	39.87710867987067		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	3154.0788	204.31847460753167	302791.56	47.1325571135609	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	14313.91	927.2426094330598	2705329.0	421.111716599606	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	912.37102	59.10259917492162	319329.86	49.70691014146962					
YBL029C-A	2350.4219	152.2582813378462	822647.66	128.0533969285248					
YBL029W	2765.5358	179.14899784004123	967937.53	150.66922907324124					
YBL030C	19373.918	1255.0255158277596	6780871.3	1055.5109390332939		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	556.80747	36.069502423490164	194882.61	30.33544180116782					
YBL032W	3280.1385	212.48451206147325	1148048.5	178.70531627561851		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	4898.3048	317.3079140884973	1689915.2	263.052327750069	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	1216.1738	78.78267837621726	425660.83	66.25839696780432		Stu1		Cytoskeleton proteins	
YBL035C	1004.3332	65.0598290130548	708054.91	110.21588080299274	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1728.623	111.97869074529629	605018.05	94.17715538821572					
YBL037W	1456.5485	94.35394185836078	1492962.2	232.39460888502813	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3503.6033	226.96036696543985	1226261.2	190.87991106866957					
YBL039C	2967.4635	192.22969818430886	1718161.4	267.4491333768212	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	918.38745	59.49233826456738	321435.61	50.03469134561507					
YBL040C	3105.2224	201.1535996136617	1086827.8	169.1756974867653					
YBL041W	3831.4706	248.19932479036484	923384.41	143.73408704686727	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	4146.7651	268.62382759357456	1451367.8	225.92002143746421					
YBL043W	6213.5997	402.51157089855093	2174759.9	338.52329039498983					
YBL044W	102.92227	6.667214912178009	36022.794	5.607310836520803					
YBL045C	15485.536	1003.139520166718	7076890.0	1101.5892322473849	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	941.40127	60.983153458307086	329490.44	51.28850679217185					
YBL047C	4565.3495	295.7393600598239	1597872.3	248.72492297977828					
YBL049W	797.72135	51.67569351592005	279202.47	43.46067758137735					
YBL050W	3857.1333	249.86173212093334	1349996.7	210.1405883501797					
YBL051C	1697.9736	109.9932493366555	594290.76	92.50734461608347					
YBL052C	702.10795	45.48194082970315	584153.81	90.9294262129671	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	796.22727	51.57890831621558	278679.54	43.37927825805607					
YBL055C	743.58506	48.16879185141155	260254.77	40.51127716737434					
YBL056W	2483.0174	160.84770221719234	1162052.1	180.8851177099632	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
YBL057C	2132.5958	138.14769650346994	443579.93	69.04768542806922	208.0	PTH2	K04794	Translation factors	Pth2p
YBL058W	1950.6572	126.36187262860993	825128.0	128.43948684038048	423.0	SHP1	K14012	Protein processing in endoplasmic reticulum	Shp1p
YBL059C-A	2689.7308	174.23841603478513	941405.78	146.5392948630614		CMC2	K18172	Mitochondrial biogenesis	Cmc2p
YBL059W	1306.7901	84.65272328142967	457376.53	71.19526522676954					
YBL060W	413.49908	26.786109870564335	144724.68	22.5278546266013					
YBL061C	841.59167	54.517574594777145	294557.08	45.85077733442678					
YBL063W	613.85902	39.765252088969454	681997.37	106.15976215725209	1111.0	Kip1		Cytoskeleton proteins	Kip1p
YBL064C	5884.732	381.20780803387953	1535915.1	239.0806605452629	261.0	PRX1	K03386	Other enzymes	Prx1p
YBL066C	1648.366	106.77971226176041	576928.1	89.80467164827242					
YBL067C	1536.4564	99.53030594827864	1147732.9	178.65618995576654	747.0	UBP13	K11872	Ubiquitin labeling	Ubp13p
YBL068W	4596.7074	297.7706974807202	1498526.6	233.26076380956667	326.0	PRS4	K00948	Pentose phosphate metabolism	ribose phosphate diphosphokinase subunit PRS4
YBL069W	796.75132	51.612855818293866	278862.96	43.40782942911833					
YBL071C-B	98.003945	6.34861010698922	34301.381	5.339355558842237					
YBL071W-A	821.71242	53.22981411259078	287599.35	44.76773655678511		KTI11	K15455	Transfer RNA biogenesis	Kti11p
YBL072C	16214.287	1050.3473745452177	3242857.4	504.7834279681825	200.0	RPS8A	K02995	Ribosome	ribosomal 40S subunit protein S8A
YBL074C	228.0614	14.77361864416898	80961.797	12.602519439838494	355.0	AAR2	K13205	Spliceosome	Aar2p
YBL075C	510.96993	33.10018654826165	331619.48	51.61991331947749	649.0	SSA3	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA3
YBL076C	9945.5819	644.26612388133	10661664.0	1659.5954240124663	1072.0	ILS1	K01870	tRNA loading	isoleucine--tRNA ligase ILS1
YBL078C	1714.1642	111.04206228799352	200557.21	31.218750466034876	117.0	ATG8	K08341	FoxO signaling pathway	ubiquitin-like protein ATG8
YBL079W	3195.1954	206.98197210577047	4799183.5	747.0412663160397	1502.0	NUP170	K14312	RNA transport	Nup170p
YBL080C	580.52641	37.60599467603236	314064.79	48.88734894735345	541.0	PET112	K02434	tRNA loading	glutamyl-tRNA(Gln) amidotransferase subunit PET112
YBL081W	892.43903	57.81142224151952	312353.66	48.62099432223204					
YBL082C	1538.6138	99.67006043923121	713916.8	111.12834304341453	464.0	ALG3	K03845	Glycan metabolism	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
YBL084C	1493.6241	96.75566689996691	1132167.1	176.23321635135608	758.0	CDC27	K03350	Cell cycle	anaphase promoting complex subunit CDC27
YBL085W	1438.9045	93.21097892224921	503616.58	78.39299490443595					
YBL086C	541.0772	35.0505092481882	189377.02	29.47844124567397					
YBL087C	12502.279	809.8867328228376	2362930.7	367.8139713443018	189.0	RPL23A	K02894	Ribosome	ribosomal 60S subunit protein L23A
YBL088C	1186.0941	76.8341416368523	415132.93	64.61962325814127		TEL1	K04728	NF-kappa B signaling pathway	Tel1p
YBL089W	1597.8909	103.50997929324275	559261.82	87.05473716831479					
YBL090W	981.89904	63.60656368870674	343664.66	53.49486694861141		MRP21	K17415	Ribosome	mitochondrial 37S ribosomal protein MRP21
YBL091C	2719.5666	176.17115314480768	1144937.5	178.22105778049968	421.0	MAP2	K01265	Peptidases	Map2p
YBL091C-A	886.74881	57.44281475124969	310362.08	48.31098482891517					
YBL092W	19661.524	1273.6563817427057	2555998.1	397.8668574196822	130.0	RPL32	K02912	Ribosome	ribosomal 60S subunit protein L32
YBL093C	1257.2953	81.44649329218373	440053.35	68.49873771874225		ROX3	K15138	Transcription machinery	Rox3p
YBL095W	2754.3505	178.42442385855807	964022.68	150.05984322637013					
YBL097W	121.99333	7.902621550829115	91982.971	14.318076217621508	754.0	BRN1	K06676	Chromosome-related	Brn1p
YBL098W	1810.9828	117.31388677939074	833052.09	129.67295128865638	460.0	BNA4	K00486	Amino acid metabolism	kynurenine 3-monooxygenase
YBL099W	20767.238	1345.2835705853533	11318145.0	1761.7833060870776	545.0	ATP1	K02132	Oxidative phosphorylation	F1F0 ATP synthase subunit alpha
YBL100W-C	88.459733	5.730344375273545	30960.907	4.819377123540522					
YBL101C	4414.1897	285.9473600127802	1544966.4	240.4895865873295					
YBL102W	3607.71	233.70430822030767	1262698.5	196.55174394047734					
YBL103C	1317.4435	85.34284124467901	461105.23	71.77567495057205					
YBL104C	2183.526	141.44691045318373	764234.1	118.9607377642257					
YBL105C	2097.9049	135.90045024863244	2414688.5	375.8705944039811	1151.0	PKC1	K02677	MAPK signaling pathway	protein kinase C
YBL106C	477.15075	30.90940955496727	167002.76	25.995662243103155					
YBL107C	1341.3873	86.89389973196468	469485.56	73.08015775172902					
YBR001C	1292.6179	83.73466052223898	1008242.0	156.9430259195166	780.0	NTH2	K01194	Carbohydrate metabolism	alpha,alpha-trehalase NTH2
YBR002C	1531.9799	99.2403221813605	438146.25	68.20187838861008	286.0	RER2	K11778	Cofactor biosynthesis	Rer2p
YBR003W	2708.4568	175.45146998749573	1281100.1	199.41613838720795	473.0	COQ1	K05355	Cofactor biosynthesis	trans-hexaprenyltranstransferase
YBR004C	1076.3015	69.72187273754804	466038.55	72.54359591461568	433.0	GPI18	K07542	Glycan metabolism	Gpi18p
YBR005W	817.8028	52.976552337807256	286230.98	44.554735979168335					
YBR006W	2108.0618	136.5584053747825	1047706.7	163.086104104125	497.0	UGA2	K00135	Other central metabolism enzymes	succinate-semialdehyde dehydrogenase (NAD(P)(+))
YBR007C	1334.4376	86.44370422544152	467053.16	72.70153018389647					
YBR008C	603.73912	39.109693790558914	330849.04	51.49998657085024	548.0	FLR1	K08158	Transport	Flr1p
YBR010W	11666.237	755.7286610118766	1586608.2	246.97155232247576	136.0	HHT1	K11253	Chromosome-related	histone H3
YBR011C	14890.39	964.5864811973764	4273541.9	665.2198551338273	287.0	IPP1	K01507	Oxidative phosphorylation	inorganic diphosphatase IPP1
YBR013C	326.99641	21.18254233005815	114448.74	17.815099518048264					
YBR014C	1914.8588	124.04288348940698	670200.58	104.32347293429065					
YBR015C	3376.5789	218.73183708662486	2015817.6	313.78231996466894	597.0	MNN2	K05535	Glycan metabolism	Mnn2p
YBR016W	5142.139	333.1032809642861	1799748.7	280.1490186609131					
YBR017C	1566.9345	101.50465069227673	548427.08	85.36820072106181					
YBR018C	21447.384	1389.3428354427863	7849742.5	1221.8915108069602	366.0	GAL7	K00965	Carbohydrate metabolism	UDP-glucose:hexose-1-phosphate uridylyltransferase
YBR019C	22177.281	1436.6249267020833	15501919.0	2413.029883122551	699.0	GAL10	K01784	Carbohydrate metabolism	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase
YBR020W	23384.207	1514.808540657502	12346861.0	1921.9133163939498	528.0	GAL1	K00849	Carbohydrate metabolism	galactokinase
YBR021W	1642.5219	106.4011365592593	574882.67	89.48627985988574					
YBR022W	860.35109	55.73279346594866	301122.88	46.87281025864772		POA1	K15529	Other enzymes	Poa1p
YBR023C	2282.0908	147.8318522580608	2658635.8	413.84344955869204	1165.0	CHS3	K00698	Other central metabolism enzymes	chitin synthase CHS3
YBR024W	768.14998	49.76008595073971	268852.49	41.849598912360904		SCO2	K07152	Mitochondrial biogenesis	Sco2p
YBR025C	8697.6618	563.4269478708643	3044181.6	473.8575379249382					
YBR026C	1592.353	103.15123895976438	605094.14	94.18899956336635	380.0	ETR1	K07512	Lipid and steroid metabolism	Etr1p
YBR028C	1577.6727	102.20026192558852	552185.45	85.95322887930669		YPK3	K08286	Other enzymes	Ypk3p
YBR029C	5514.8852	357.24945480108244	2520302.5	392.3104776259296	457.0	Cds1	K00981	Lipid and steroid metabolism	phosphatidate cytidylyltransferase
YBR030W	752.00847	48.71445300679988	263202.96	40.97019264558856					
YBR033W	3228.2977	209.12631023771598	1129904.2	175.88097316633375					
YBR034C	2076.5038	134.5141056503544	722623.32	112.48360060462383	348.0	HMT1	K11434	FoxO signaling pathway	protein-arginine omega-N methyltransferase HMT1
YBR035C	4992.0172	323.3785216522052	1138179.9	177.16916925378314	228.0	PDX3	K00275	Cofactor biosynthesis	pyridoxamine-phosphate oxidase PDX3
YBR036C	3992.5005	258.6307013096209	1397375.2	217.51552924088634					
YBR037C	1862.8339	120.67275582816738	651991.86	101.48910220293723		SCO1	K07152	Mitochondrial biogenesis	Sco1p
YBR038W	1914.9128	124.04638156232411	1844061.0	287.04667462788666	963.0	CHS2	K00698	Other central metabolism enzymes	chitin synthase CHS2
YBR039W	16555.942	1072.4794875545808	5148898.0	801.4778518162775	311.0	ATP3	K02136	Oxidative phosphorylation	F1F0 ATP synthase subunit gamma
YBR040W	115.62776	7.490265476400198	40469.716	6.299519051124111					
YBR041W	1681.4889	108.92538484374467	588521.11	91.60924046103285					
YBR042C	1114.2671	72.1812512031589	389993.48	60.70641457118676					
YBR043C	1966.0098	127.35640067060417	688103.43	107.11023191832743					
YBR044C	2003.9566	129.81456128860682	701384.81	109.17761253288916					
YBR045C	727.01652	47.09549627640123	464563.56	72.31399885974092	639.0	GIP1	K12770	Meiosis	Gip1p
YBR046C	8056.7832	521.9113909479966	2690965.6	418.87590867006884	334.0	ZTA1	K00344	Other enzymes	Zta1p
YBR047W	4687.6036	303.65887406388646	1640661.3	255.38546195362605					
YBR048W	5851.2966	379.0418919743655	912802.27	142.08687033470497	156.0	RPS11B	K02949	Ribosome	ribosomal 40S subunit protein S11B
YBR049C	2451.4255	158.8012064803218	1985654.7	309.0871606710591	810.0	REB1	K09424	Transcription factors	Reb1p
YBR050C	1555.3949	100.75712546570944	544388.21	84.73950991161769					
YBR052C	5324.678	344.9279982276545	1863637.3	290.09392296539716					
YBR053C	2515.9188	162.9790262223035	880571.58	137.06983869341855					
YBR054W	362.00238	23.450198544784623	126700.83	19.72226077341974					
YBR055C	1076.7004	69.74771313174521	967953.66	150.6717398702603	899.0	PRP6	K12855	Spliceosome	Prp6p
YBR056W	1527.6263	98.95829976928528	534669.2	83.22664808048782					
YBR057C	1214.2766	78.65977941439506	424996.81	66.15503556441993					
YBR058C	1225.2765	79.37234334552937	956940.95	148.95750059935696	781.0	UBP14	K11836	Ubiquitin labeling	Ubp14p
YBR058C-A	1297.5989	84.05732535928114	454159.61	70.69451921644561					
YBR059C	2136.3196	138.3889210206708	747711.86	116.38888463713074		AKL1	K08286	Other enzymes	Akl1p
YBR060C	1827.8236	118.40481911981627	1133250.6	176.40187404324334	620.0	ORC2	K02604	DNA replication control	origin recognition complex subunit 2
YBR061C	1273.3719	82.48792142291892	394745.29	61.44608167491247	310.0	TRM7	K14864	Transfer RNA biogenesis	Trm7p
YBR062C	1112.4182	72.06148107322369	389346.37	60.60568537968038					
YBR063C	1427.0431	92.44260777226089	499465.09	77.74677365728039					
YBR065C	370.25996	23.985117377360925	134774.63	20.97902909161021	364.0	ECM2	K12872	Spliceosome	Ecm2p
YBR066C	2095.7349	135.75987954066585	733507.21	114.1777877445914					
YBR067C	15616.2	1011.6038201601482	10946956.0	1704.00399829387	701.0	Tip1		Cell wall	Tip1p
YBR068C	4527.6757	293.29888414379127	1584686.5	246.67242035524018		Bap2	K16261	Transport	branched-chain amino acid permease BAP2
YBR069C	296.30299	19.194249344198603	103706.05	16.142891580752128		TAT1	K16261	Transport	amino acid transporter TAT1
YBR070C	954.55209	61.83505211164391	226228.85	35.21479988861051	237.0	ALG14	K07441	Carbohydrate metabolism	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14
YBR071W	1088.1571	70.48986816859342	380854.98	59.28391497052987					
YBR072C-A	95.026762	6.1557507880693905	33259.367	5.177155580850347					
YBR072W	433.31426	28.069719954013635	92729.252	14.4342423744829	214.0	HSP26	K13993	Protein processing in endoplasmic reticulum	Hsp26p
YBR073W	665.12093	43.085953923263695	637185.85	99.18439756734914	958.0	RDH54	K10877	Homologous recombination	DNA-dependent ATPase RDH54
YBR074W	1447.9966	93.79995723280351	506798.81	78.88834106673812					
YBR076W	104.55252	6.772821085755196	36593.382	5.696128607723912					
YBR077C	2792.4261	180.89092802825937	977349.14	152.13424099713885					
YBR078W	10751.154	696.4503821371434	3762903.9	585.7339054615362		Ecm33		Cell wall	
YBR079C	5822.843	377.19869257519616	5613220.7	873.754358390215	964.0	RPG1	K03254	RNA transport	Rpg1p
