!!SBtab TableType='Proteomaps' Organism='eco'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
b3305	8431.0	3947.27478389	1492287.0	2268.03929485	177.0	RplF	K02933	Ribosome
b4034	8403.0	3934.16558048	3327588.0	5057.40540598	396.0	MalE	K10108	Transport
b3308	8400.0	3932.76102297	1503600.0	2285.23325857	179.0	RplE	K02931	Ribosome
b3732	8399.0	3932.29283713	3863540.0	5871.96734759	460.0	AtpD	K02112	Oxidative phosphorylation
b3309	8220.0	3848.48757248	854880.0	1299.28186226	104.0	RplX	K02895	Ribosome
b3340	8036.0	3762.34137864	5657344.0	8598.2646076	704.0	FusA	K02355	Translation factors
b0023	8014.0	3752.04129025	697218.0	1059.66065581	87.0	RpsT	K02968	Ribosome
b0903	7998.0	3744.55031687	6078480.0	9238.32445968	760.0	PflB	K00656	Glycolysis
b2925	7947.0	3720.67283923	2852973.0	4336.06596529	359.0	FbaA	K01624	Glycolysis
b3751	7924.0	3709.904565	2345504.0	3564.79366116	296.0	RbsB	K10439	Bacterial chemotaxis
b3296	7860.0	3679.94067149	1619160.0	2460.86610997	206.0	RpsD	K02986	Ribosome
b3984	7826.0	3664.02235306	1831284.0	2783.26090895	234.0	RplA	K02863	Ribosome
b4069	7799.0	3651.38133549	5084948.0	7728.31357257	652.0	Acs	K01895	Glycolysis
b3165	7787.0	3645.76310546	693043.0	1053.31531872	89.0	RpsO	K02956	Ribosome
b0755	7607.0	3561.48965497	1901750.0	2890.35804036	250.0	GpmA	K01834	Glycolysis
b3319	7478.0	3501.09368211	1503078.0	2284.43990146	201.0	RplD	K02926	Ribosome
b1324	7459.0	3492.19815123	1253112.0	1904.53127103	168.0	Tpx	K11065	Other enzymes
b4203	7326.0	3429.92943503	1091574.0	1659.01916001	149.0	RplI	K02939	Ribosome
b2185	7264.0	3400.90191319	682816.0	1037.77190256	94.0	RplY	K02897	Ribosome
b3316	7063.0	3306.79656015	649796.0	987.58674547	92.0	RpsS	K02965	Ribosome
b3985	7046.0	3298.83740093	1162590.0	1766.9522041	165.0	RplJ	K02864	Ribosome
b4226	7042.0	3296.96465759	1239392.0	1883.67904949	176.0	Ppa	K01507	Oxidative phosphorylation
b0911	6983.0	3269.34169326	3889531.0	5911.46954074	557.0	RpsA	K02945	Ribosome
b3098	6977.0	3266.53257824	2441950.0	3711.37626747	350			
b4202	6896.0	3228.60952552	517200.0	786.061879046	75.0	RpsR	K02963	Ribosome
b3509	6825.0	3195.36833116	2388750.0	3630.52071456	350	HdeB		Chaperones and folding catalysts
b3781	6773.0	3171.02266769	975312.0	1482.31938008	144.0	TrxA	K03671	Chaperones and folding catalysts
b4244	6762.0	3165.87262349	1034586.0	1572.40644856	153.0	PyrI	K00610	Pyrimidine metabolism
b0197	6740.0	3155.5725351	1826540.0	2776.0507822	271.0	MetQ	K02073	Transport
b1923	6633.0	3105.47665064	4444110.0	6754.34156475	670.0	FliC	K02406	Bacterial motility proteins
b2606	6574.0	3077.85368631	756010.0	1149.01516082	115.0	RplS	K02884	Ribosome
b0118	6572.0	3076.91731464	5684780.0	8639.96297132	865.0	AcnB	K01682	TCA cycle and anaplerotic enzymes
b3637	6490.0	3038.52607608	506220.0	769.37402245	78.0	RpmB	K02902	Ribosome
b1004	6444.0	3016.98952762	2255400.0	3427.84988786	350	WrbA		Other enzymes
b3320	6372.0	2983.28014742	1331748.0	2024.04550521	209.0	RplC	K02906	Ribosome
b3774	6256.0	2928.97059044	3071696.0	4668.49019648	491.0	IlvC	K00053	Amino acid metabolism
b1243	6256.0	2928.97059044	3397008.0	5162.91278348	543.0	OppA	K02035	Transport
b0912	6241.0	2921.9478029	586654.0	891.620931149	94.0	IhfB	K05788	DNA replication control
b3734	6228.0	2915.86138703	3194964.0	4855.837984	513.0	AtpA	K02111	Oxidative phosphorylation
b3317	6203.0	2904.15674113	1693419.0	2573.72799914	273.0	RplB	K02886	Ribosome
b4014	6202.0	2903.68855529	3305666.0	5024.08744675	533.0	AceB	K01638	Glycolysis
b1920	6186.0	2896.19758191	1645476.0	2500.86225152	266.0	FliY	K02424	Bacterial chemotaxis
b3983	6090.0	2851.25174165	864780.0	1314.32829034	142.0	RplK	K02867	Ribosome
b3230	6082.0	2847.50625496	790660.0	1201.6776591	130.0	RpsI	K02996	Ribosome
b0720	6048.0	2831.58793654	2582496.0	3924.9838716	427.0	GltA	K01647	TCA cycle and anaplerotic enzymes
b0170	6046.0	2830.65156486	1711018.0	2600.47568477	283.0	Tsf	K02357	Translation factors
b2415	6042.0	2828.77882152	513570.0	780.544855417	85.0	PtsH	K02784	Transport
b3294	5942.0	2781.96023791	754634.0	1146.9238593	127.0	RplQ	K02879	Ribosome
b0014	5868.0	2747.31448604	3743784.0	5689.95724243	638.0	DnaK	K04043	Chaperones and folding catalysts
b0178	5848.0	2737.95076932	2046800.0	3110.81100934	350	Skp	K06142	Chaperones and folding catalysts
b3301	5748.0	2691.13218572	827712.0	1257.99081599	144.0	RplO	K02876	Ribosome
b0812	5677.0	2657.89099136	1124046.0	1708.37144411	198.0	Dps	K04047	Chromosome-related
b1676	5559.0	2602.6450627	2612730.0	3970.93475105	470.0	PykF	K00873	Glycolysis
b1241	5506.0	2577.83121339	4905846.0	7456.10697036	891.0	AdhE	K04072	Glycolysis
b0116	5475.0	2563.31745247	2595150.0	3944.2159424	474.0	Lpd	K00382	Glycolysis
b0728	5470.0	2560.97652329	2122360.0	3225.65021194	388.0	SucC	K01903	TCA cycle and anaplerotic enzymes
b0071	5439.0	2546.46276237	1093239.0	1661.54969564	201.0	LeuD	K01704	Amino acid metabolism
b3186	5355.0	2507.13515214	551565.0	838.291222576	103.0	RplU	K02888	Ribosome
b1716	5350.0	2504.79422296	631300.0	959.475762262	118.0	RplT	K02887	Ribosome
b1480	5282.0	2472.95758611	237690.0	361.251059611	45.0	Sra	K02972	Ribosome
b4245	5257.0	2461.25294021	1634927.0	2484.82944649	311.0	PyrB	K00609	Pyrimidine metabolism
b1288	5255.0	2460.31656853	1376810.0	2092.53259027	262.0	FabI	K00208	Lipid and steroid metabolism
b0325	5240.0	2453.29378099	1828760.0	2779.42482971	349.0	YahK	K13979	Other enzymes
b2091	5162.0	2416.77528578	1786052.0	2714.51545088	346.0	GatD	K00094	Carbohydrate metabolism
b3831	5124.0	2398.98422401	1301496.0	1978.06726862	254.0	Udp	K00757	Pyrimidine metabolism
b4401	5108.0	2391.49325063	2073848.0	3151.91967466	406.0	ArcA	K07773	Two-component system
b3336	5036.0	2357.78387044	1762600.0	2678.87213458	350			
b1817	4988.0	2335.3109503	1611124.0	2448.65266593	323.0	ManX	K02793	Transport
b3310	4987.0	2334.84276447	613401.0	932.272124263	123.0	RplN	K02874	Ribosome
b3609	4877.0	2283.3423225	755935.0	1148.90117273	155.0	SecB	K03071	Chaperones and folding catalysts
b3304	4847.0	2269.29674742	567099.0	861.900436089	117.0	RplR	K02881	Ribosome
b3919	4784.0	2239.80103975	1219920.0	1854.08470125	255.0	TpiA	K01803	Glycolysis
b3636	4764.0	2230.43732303	262020.0	398.228796496	55.0	RpmG	K02913	Ribosome
b4255	4757.0	2227.16002217	1664950.0	2530.45963944	350	RraB		RNA degradation
b4177	4747.0	2222.47816381	2050704.0	3116.74446947	432.0	PurA	K01939	Purine metabolism
b3297	4689.0	2195.32338532	604881.0	919.323077068	129.0	RpsK	K02948	Ribosome
b0729	4663.0	2183.15055358	1347607.0	2048.14866712	289.0	SucD	K01902	TCA cycle and anaplerotic enzymes
b3306	4649.0	2176.59595188	604370.0	918.546438204	130.0	RpsH	K02994	Ribosome
b0897	4634.0	2169.57316434	1621900.0	2465.03047491	350			
b0436	4616.0	2161.14581929	1615600.0	2455.45547523	350	Tig	K03545	Chaperones and folding catalysts
b3829	4563.0	2136.33196998	3435939.0	5222.08172202	753.0	MetE	K00549	Amino acid metabolism
b1440	4556.0	2133.05466912	1735836.0	2638.19510417	381.0	YdcS	K02055	Transport
b0008	4554.0	2132.11829745	1443618.0	2194.07014251	317.0	TalB	K00616	Pentose phosphate metabolism
b3311	4495.0	2104.49533312	377580.0	573.861647893	84.0	RpsQ	K02961	Ribosome
b0889	4479.0	2097.00435975	792783.0	1204.90428201	177.0	Lrp	K03719	Transcription factors
b3307	4418.0	2068.44502375	446218.0	678.18050956	101.0	RpsN	K02954	Ribosome
b1376	4402.0	2060.95405037	1540700.0	2341.61936784	350			
b2551	4348.0	2035.67201522	1813116.0	2755.64843366	417.0	GlyA	K00600	Amino acid metabolism
b2518	4329.0	2026.77648434	619047.0	940.853147792	143.0	Ndk	K00940	Purine metabolism
b3403	4264.0	1996.34440499	2302560.0	3499.5255998	540.0	Pck	K01610	Glycolysis
b0114	4254.0	1991.66254663	3773298.0	5734.8138362	887.0	AceE	K00163	Glycolysis
b0954	4176.0	1955.14405142	718272.0	1091.65939286	172.0	FabA	K01716	Lipid and steroid metabolism
b3318	4118.0	1927.98927293	411800.0	625.870614446	100.0	RplW	K02892	Ribosome
b0854	4084.0	1912.0709545	1511080.0	2296.6016709	370.0	PotF	K11073	Transport
b3588	4048.0	1895.2162644	2194016.0	3334.5559544	542.0	AldB	K00138	Other enzymes
b3203	4033.0	1888.19347686	1411550.0	2145.33187426	350			
b3517	3999.0	1872.27515843	1863534.0	2832.2757883	466.0	GadA	K01580	Amino acid metabolism
b2097	3991.0	1868.52967175	1492634.0	2268.56667975	374.0	FbaB	K01623	Glycolysis
b3433	3951.0	1849.8022383	1450017.0	2203.79560648	367.0	Asd	K00133	Amino acid metabolism
b0426	3917.0	1833.88391988	1370950.0	2083.62632072	350			
b2323	3885.0	1818.90197312	1577310.0	2397.26075491	406.0	FabB	K00647	Lipid and steroid metabolism
b3295	3718.0	1740.7149385	1223222.0	1859.10321696	329.0	RpoA	K03040	RNA polymerase
b0074	3656.0	1711.68741666	1912088.0	2906.0701589	523.0	LeuA	K01649	Amino acid metabolism
b0880	3650.0	1708.87830165	306600.0	465.983318089	84.0	CspD	K03704	Chaperones and folding catalysts
b0415	3562.0	1667.67794807	555672.0	844.533210467	156.0	RibE	K00794	Cofactor biosynthesis
b0928	3477.0	1627.88215201	1376892.0	2092.65721725	396.0	AspC	K00813	Amino acid metabolism
b0953	3466.0	1622.73210781	1213100.0	1843.71938413	350	Rmf		Translation factors
b1089	3454.0	1617.11387778	196878.0	299.223299735	57.0	RpmF	K02911	Ribosome
b3357	3431.0	1606.34560355	720510.0	1095.06079751	210.0	Crp	K10914	Transcription factors
b1123	3420.0	1601.19555935	1190160.0	1808.85422654	348.0	PotD	K11069	Transport
b3731	3365.0	1575.44533837	467735.0	710.882933093	139.0	AtpC	K02114	Oxidative phosphorylation
b2029	3344.0	1565.61343581	1564992.0	2378.53935076	468.0	Gnd	K00033	Pentose phosphate metabolism
b0163	3295.0	1542.67232984	1153250.0	1752.7568871	350			
b0072	3271.0	1531.43586978	1524286.0	2316.67269405	466.0	LeuC	K01703	Amino acid metabolism
b2696	3236.0	1515.04936551	197396.0	300.010577487	61.0	CsrA	K03563	Two-component system
b3942	3225.0	1509.89932132	2373600.0	3607.49512008	736.0	KatG	K03782	Other enzymes
b2309	3181.0	1489.29914453	827060.0	1256.99987951	260.0	HisJ	K10014	Transport
b1836	3178.0	1487.89458702	1112300.0	1690.51938914	350			
b0655	3140.0	1470.10352525	948280.0	1441.23503222	302.0	GltI	K10001	Transport
b4037	3114.0	1457.93069351	1089900.0	1656.47494581	350			
b3185	3084.0	1443.88511843	262140.0	398.411177442	85.0	RpmA	K02899	Ribosome
b0907	3068.0	1436.39414506	1110616.0	1687.95997653	362.0	SerC	K00831	Amino acid metabolism
b0957	3064.0	1434.52140171	1072400.0	1629.87772446	350	OmpA		Transport
b4227	3064.0	1434.52140171	974352.0	1480.86033251	318.0	YtfQ	K02058	Transport
b2530	3055.0	1430.30772919	1234220.0	1875.8184307	404.0	IscS	K04487	Sulfur relay system
b4376	3053.0	1429.37135751	1068550.0	1624.02633576	350			
b2687	3050.0	1427.96680001	521550.0	792.673188354	171.0	LuxS	K07173	Amino acid metabolism
b0172	3026.0	1416.73033994	559810.0	850.822313436	185.0	Frr	K02838	Translation factors
b3936	3012.0	1410.17573824	210840.0	320.44332285	70.0	RpmE	K02909	Ribosome
b1444	2974.0	1392.38467646	1040900.0	1582.00272602	350	Prr	K00137	Amino acid metabolism
b1732	2974.0	1392.38467646	2239422.0	3403.56586485	753.0	KatE	K03781	Other enzymes
b1739	2966.0	1388.63918978	1038100.0	1577.74717061	350	OsmE	K04064	Transcription factors
b4243	2948.0	1380.21184473	1031800.0	1568.17217092	350	RidA		Other enzymes
b4025	2919.0	1366.63445548	1602531.0	2435.59267032	549.0	Pgi	K01810	Glycolysis
b0073	2886.0	1351.18432289	1047618.0	1592.21301934	363.0	LeuB	K00052	Amino acid metabolism
b2498	2882.0	1349.31157955	599456.0	911.077938449	208.0	Upp	K00761	Pyrimidine metabolism
b0525	2877.0	1346.97065037	471828.0	717.103643207	164.0	PpiB	K03768	Chaperones and folding catalysts
b1967	2868.0	1342.75697784	1003800.0	1525.61661676	350	HchA		Glycolysis
b1103	2821.0	1320.75224355	987350.0	1500.61522869	350			
b1516	2811.0	1316.07038519	983850.0	1495.29578442	350	LsrB	K10555	Transport
b4045	2770.0	1296.87476591	969500.0	1473.48606291	350			
b2913	2751.0	1287.97923502	1127910.0	1714.24411059	410.0	SerA	K00058	Amino acid metabolism
b1611	2743.0	1284.23374833	1280981.0	1946.88772599	467.0	FumC	K01679	TCA cycle and anaplerotic enzymes
b3708	2738.0	1281.89281915	1303288.0	1980.79082409	476.0	TnaA	K01667	Amino acid metabolism
b1656	2702.0	1265.03812905	521486.0	792.575918516	193.0	SodB	K04564	Other enzymes
b3342	2697.0	1262.69719987	334428.0	508.277459563	124.0	RpsL	K02950	Ribosome
b0145	2671.0	1250.52436814	403321.0	612.98388074	151.0	DksA	K06204	Transcription factors
b1093	2640.0	1236.01060722	644160.0	979.020920353	244.0	FabG	K00059	Lipid and steroid metabolism
b2464	2633.0	1232.73330637	832028.0	1264.55045069	316.0	TalA	K00616	Pentose phosphate metabolism
b3987	2577.0	1206.51489955	3458334.0	5256.11856615	1342.0	RpoB	K03043	RNA polymerase
b0727	2577.0	1206.51489955	1043685.0	1586.23548382	405.0	SucB	K00658	TCA cycle and anaplerotic enzymes
b3649	2568.0	1202.30122702	233688.0	355.168655048	91.0	RpoZ	K03060	RNA polymerase
b0437	2557.0	1197.15118282	529299.0	804.450437969	207.0	ClpP	K01358	Peptidases
b0115	2556.0	1196.68299699	1610280.0	2447.36991994	630.0	AceF	K00627	Glycolysis
b0607	2533.0	1185.91472276	886550.0	1347.4152337	350			
b2007	2531.0	1184.97835109	885850.0	1346.35134484	350			
b3164	2517.0	1178.42374938	1789587.0	2719.88808959	711.0	Pnp	K00962	Purine metabolism
b3349	2515.0	1177.48737771	492940.0	749.190531046	196.0	SlyD	K03775	Chaperones and folding catalysts
b3229	2515.0	1177.48737771	880250.0	1337.84023401	350			
b1667	2495.0	1168.12366099	873250.0	1327.20134547	350			
b1003	2491.0	1166.25091764	871850.0	1325.07356776	350			
b1092	2470.0	1156.41901509	763230.0	1159.98841443	309.0	FabD	K00645	Lipid and steroid metabolism
b2266	2459.0	1151.26897089	860650.0	1308.0513461	350			
b0474	2436.0	1140.50069666	521304.0	792.299307414	214.0	Adk	K00939	Purine metabolism
b0782	2426.0	1135.8188383	849100.0	1290.49718	350			
b0863	2420.0	1133.00972328	588060.0	893.757827904	243.0	ArtI	K09997	Transport
b1219	2416.0	1131.13697994	845600.0	1285.17773573	350			
b1677	2414.0	1130.20060827	844900.0	1284.11384688	350			
b1002	2396.0	1121.77326322	989548.0	1503.95583969	413.0	Agp	K01085	Glycolysis
b3928	2390.0	1118.9641482	836500.0	1271.34718063	350	ZapB	K09892	Cell cycle
b2416	2376.0	1112.4095465	1366200.0	2076.40707493	575.0	PtsI	K08483	Transport
b3414	2376.0	1112.4095465	831600.0	1263.89995865	350	NfuA	K07400	Chaperones and folding catalysts
b2529	2372.0	1110.53680315	830200.0	1261.77218094	350			
b0004	2347.0	1098.83215725	1004516.0	1526.70482307	428.0	ThrC	K01733	Amino acid metabolism
b3735	2346.0	1098.36397141	415242.0	631.101907925	177.0	AtpH	K02113	Oxidative phosphorylation
b0683	2343.0	1096.95941391	346764.0	527.026220854	148.0	Fur	K03711	Transcription factors
b2914	2338.0	1094.61848473	512022.0	778.192141209	219.0	RpiA	K01807	Pentose phosphate metabolism
b1654	2325.0	1088.53206886	267375.0	406.36754623	115.0	GrxD	K07390	Chaperones and folding catalysts
b0631	2319.0	1085.72295384	811650.0	1233.57912631	350			
b3610	2318.0	1085.254768	192394.0	292.408331704	83.0	GrxC	K03676	Chaperones and folding catalysts
b2962	2306.0	1079.63653797	807100.0	1226.66384876	350			
b1539	2305.0	1079.16835214	571640.0	868.80203507	248.0	YdfG	K00540	Other enzymes
b2597	2292.0	1073.08193627	802200.0	1219.21662678	350			
b1718	2279.0	1066.9955204	328176.0	498.775412254	144.0	InfC	K02520	Translation factors
b0753	2258.0	1057.16361784	790300.0	1201.13051626	350			
b1604	2255.0	1055.75906033	789250.0	1199.53468298	350			
b3870	2238.0	1047.79990112	1049622.0	1595.25878115	469.0	GlnA	K01915	Amino acid metabolism
b3988	2230.0	1044.05441443	3137610.0	4768.66901066	1407.0	RpoC	K03046	RNA polymerase
b2425	2215.0	1037.03162689	748670.0	1137.85952627	338.0	CysP	K02048	Transport
b0724	2215.0	1037.03162689	527170.0	801.214696011	238.0	SdhB	K00240	TCA cycle and anaplerotic enzymes
b1175	2164.0	1013.15414925	584280.0	888.012828092	270.0	MinD	K03609	Cytoskeleton proteins
b3982	2161.0	1011.74959174	756350.0	1149.53190684	350			
b2080	2160.0	1011.28140591	756000.0	1148.99996241	350			
b3733	2159.0	1010.81322007	619633.0	941.743774747	287.0	AtpG	K02115	Oxidative phosphorylation
b0407	2154.0	1008.47229089	236940.0	360.111178695	110.0	YajC	K03210	Protein export
b2476	2152.0	1007.53591922	510024.0	775.155498451	237.0	PurC	K01923	Purine metabolism
b0134	2144.0	1003.79043253	566016.0	860.254448048	264.0	PanB	K00606	Cofactor biosynthesis
b2465	2136.0	1000.04494584	1424712.0	2165.3360244	667.0	TktB	K00615	Pentose phosphate metabolism
b0723	2134.0	999.108574168	1254792.0	1907.08460428	588.0	SdhA	K00239	TCA cycle and anaplerotic enzymes
b1710	2132.0	998.172202496	390156.0	592.975171077	183.0	BtuE	K00432	Cofactor biosynthesis
b2092	2132.0	998.172202496	961532.0	1461.37596807	451.0	GatC	K02775	Transport
b1251	2120.0	992.553972463	742000.0	1127.72218533	350			
b4147	2100.0	983.190255742	394800.0	600.033313704	188.0	Efp	K02356	Translation factors
b1406	2062.0	965.399193971	721700.0	1096.86940856	350			
b2614	2050.0	959.780963938	403850.0	613.787876746	197.0	GrpE	K03687	Chaperones and folding catalysts
b2508	2043.0	956.503663086	996984.0	1515.257379	488.0	GuaB	K00088	Purine metabolism
b1207	2039.0	954.630919742	642285.0	976.171218065	315.0	Prs	K00948	Pentose phosphate metabolism
b3764	2031.0	950.885433053	710850.0	1080.37913132	350			
b3619	2030.0	950.417247217	629300.0	956.436079822	310.0	RfaD	K03274	Glycan metabolism
b0126	2003.0	937.776229643	440660.0	669.733232058	220.0	Can	K01673	Amino acid metabolism
b0222	1990.0	931.689813774	382080.0	580.700933384	192.0	LpcA	K03271	Glycan metabolism
b0767	1989.0	931.221627938	658359.0	1000.60114584	331.0	Pgl	K07404	Pentose phosphate metabolism
b1431	1982.0	927.944327086	693700.0	1054.3138544	350			
b2922	1967.0	920.921539545	688450.0	1046.33468799	350			
b1850	1954.0	914.835123676	416202.0	632.560955497	213.0	Eda	K01625	TCA cycle and anaplerotic enzymes
b2463	1951.0	913.430566168	1480809.0	2250.59455733	759.0	MaeB	K00029	Glycolysis
b0884	1945.0	910.621451151	140040.0	212.838564466	72.0	InfA	K02518	Translation factors
b0573	1924.0	900.789548594	211640.0	321.659195826	110.0	CusF	K07810	Two-component system
b2942	1913.0	895.639504397	734592.0	1116.46320157	384.0	MetK	K00789	Amino acid metabolism
b3024	1905.0	891.894017709	666750.0	1013.35413352	350			
b0453	1897.0	888.14853102	663950.0	1009.0985781	350			
b3912	1888.0	883.934858496	438016.0	665.714771872	232.0	CpxR	K07662	Two-component system
b1882	1887.0	883.466672659	243423.0	369.964309325	129.0	CheY	K03413	Two-component system
b1550	1884.0	882.062115151	659400.0	1002.18330055	350			
b2042	1859.0	870.35746925	561418.0	853.266218118	302.0	GalF	K00963	Carbohydrate metabolism
b2531	1828.0	855.843708331	296136.0	450.079699562	162.0	IscR	K13643	Transcription factors
b0929	1827.0	855.375522495	685125.0	1041.28121594	375.0	OmpF	K09476	Transport
b3255	1819.0	851.630035807	283764.0	431.276223986	156.0	AccB	K02160	Lipid and steroid metabolism
b3783	1814.0	849.289106627	760066.0	1155.17963681	419.0	Rho	K03628	RNA degradation
b2480	1791.0	838.520832397	279396.0	424.637557537	156.0	Bcp	K03564	Other enzymes
b3251	1790.0	838.052646561	621130.0	944.018977054	347.0	MreB	K03569	Cytoskeleton proteins
b0095	1777.0	831.966230692	680591.0	1034.39025584	383.0	FtsZ	K03531	Cytoskeleton proteins
b0871	1775.0	831.02985902	1015300.0	1543.09479079	572.0	PoxB	K00156	Glycolysis
b1215	1769.0	828.220744003	502396.0	763.562149624	284.0	KdsA	K01627	Other enzymes
b2989	1769.0	828.220744003	619150.0	941.009691438	350			
b1042	1746.0	817.452469774	265392.0	403.35370109	152.0	CsgA	K04334	Secretion system
b0740	1746.0	817.452469774	611100.0	928.774969616	350			
b3169	1741.0	815.111540594	609350.0	926.115247481	350			
b4059	1739.0	814.175168921	372146.0	565.602830703	214.0	Ssb	K03111	DNA replication
b0237	1724.0	807.15238138	836140.0	1270.80003779	485.0	PepD	K01270	Peptidases
b1847	1720.0	805.279638036	602000.0	914.944414513	350			
b0166	1712.0	801.534151348	469088.0	712.939278264	274.0	DapD	K00674	Amino acid metabolism
b0930	1710.0	800.597779675	796860.0	1211.10067467	466.0	AsnS	K01893	tRNA loading
b3192	1700.0	795.915921315	595000.0	904.305525972	350			
b0471	1696.0	794.043177971	593600.0	902.177748264	350			
b3453	1696.0	794.043177971	832736.0	1265.62649828	491.0	UgpB	K05813	Transport
b3956	1684.0	788.424947938	1486972.0	2259.96133877	883.0	Ppc	K01595	TCA cycle and anaplerotic enzymes
b2890	1681.0	787.02039043	848905.0	1290.20081097	505.0	LysS	K04567	tRNA loading
